DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT
1,0.25,421.3061025,7.889186,2062.089312,1.6985915,-4.104507,-23.18617525,-17.1602805,-1.533788,0.9977545,0.06978325,-0.0347855,0.28765425,0.06756275,101.39,87.2,4.587,0.452714,15.72797575,0.191631,6.325667,6.671667,7.453,8.64,9.773333,-46.83351875,0,0,-3.2,0.201613,290.163115,327.58768225
1,0.75,421.1932635,7.72268625,2065.6297425,1.07657325,-3.41921525,-22.956288,-18.1892725,-1.772485,1.002927,0.06670975,-0.040591,0.2809815,0.06552975,101.37,87.45,4.333,0.4227735,15.51968325,0.202282,6.209333,6.587,7.354667,8.556667,9.783333,-43.50500675,0,0,-3.2,0.15121,290.620071,325.90230625
1,1.25,422.662978,7.76328025,2093.085092,0.41165525,-6.4243865,-23.02933225,-15.93180225,-0.825322,0.92243875,0.0631295,-0.04877325,0.29585675,0.05798425,101.389,88.2,4.387,0.3908355,15.2088505,0.1958865,6.108,6.443,7.355333,8.546667,9.793333,-44.02371675,0,0,-3.028571,0.100806,285.479545,326.2155075
1,1.75,420.443891,7.856156,2084.799208,0.781493,-4.4863855,-23.26959,-13.7382475,-0.89956675,0.9857945,0.05932225,-0.043808,0.26599675,0.06885025,101.39,89,4.094,0.3884795,14.833103,0.186465,5.962667,6.276333,7.248,8.556667,9.793333,-40.4151595,0,0,-2.857143,0.15121,293.713533,325.5516035
1,2.25,420.61454825,7.38171625,2100.3651435,1.264061,-6.21628575,-22.976215,-14.56452025,-1.045848,1.02671975,0.06258275,-0.043039,0.2661565,0.06713325,101.38675,89.325,3.7765,0.36742725,14.655311,0.18356,5.8099165,6.0964165,7.17000025,8.50499975,9.8133335,-45.13069,0,0,-2.914286,0.201613,292.70859075,325.612498
1,2.75,421.158059,7.5631785,2090.31112275,1.498946,-3.027967,-23.081243,-15.87883875,-1.3354895,0.8930905,0.0655415,-0.043555,0.2784605,0.0597675,101.38725,89.4,3.71825,0.36324775,14.464837,0.18797225,5.73816675,6.0028335,7.09666675,8.3966665,9.815,-39.598528,0,0,-2.95714325,0.201613,292.95319625,324.5752
1,3.25,420.304263,6.9730145,2113.0612045,2.305056,-5.4311105,-23.028386,-14.247931,-0.742659,0.9273825,0.0611815,-0.050847,0.26834925,0.0544095,101.391,89.675,3.77425,0.3373485,14.434333,0.180549,5.77300025,5.93675,7.01658325,8.349167,9.81749975,-37.792499,0,0,-2.95714325,0.15121,296.27736175,325.508585
1,3.75,418.072223,7.26887175,2091.454786,1.49580375,-5.4644685,-23.371292,-13.37600725,-0.9586385,0.85816725,0.06295675,-0.041436,0.26990825,0.06383325,101.38625,90.275,3.7165,0.337745,14.45223425,0.1785465,5.66024975,5.9706665,6.95125,8.32750025,9.82083325,-38.308275,0,0,-2.78571425,0.201613,293.95627825,323.511824
1,4.25,425.254533,7.327197,2125.953118,1.243081,-6.454634,-23.427032,-12.53128775,-0.6102335,0.970141,0.0599335,-0.04364775,0.26260975,0.06037425,101.41,90.7,3.74375,0.33696625,14.311249,0.1703235,5.61849975,5.8649165,6.838,8.28999975,9.8141665,-33.506195,0,0,-2.78571425,0.15121,297.558815,325.583379
1,4.75,421.94654525,7.436946,2087.143399,1.698887,-4.0391015,-23.3571,-13.576938,-0.74399,1.018857,0.06721275,-0.036537,0.26154225,0.0671125,101.4125,91.2,3.5035,0.3321645,14.07687525,0.1588485,5.467,5.8415835,6.704,8.238333,9.801667,-31.713793,0,0,-2.685714,0.100806,300.220462,324.00898
1,5.25,422.136461,7.764813,2095.49644275,1.467616,-4.0758285,-23.266933,-13.335907,-1.9306795,0.91722525,0.0661785,-0.041633,0.26041025,0.06198625,101.40725,91.35,3.7125,0.32677675,13.885436,0.160404,5.313417,5.802333,6.60674975,8.22750025,9.798333,-28.499482,0,0,-2.857143,0.100806,300.13771275,324.155222
1,5.75,422.2030485,7.59800375,2087.470579,1.851437,-3.427388,-22.343519,-12.2220225,-0.631195,0.88676425,0.0634005,-0.04901625,0.267843,0.065323,101.392,92,3.305,0.3083915,13.96414525,0.177778,5.255,5.7028335,6.53141675,8.225,9.7966665,-26.182312,0,0,-2.78571425,0.100806,299.46036975,323.364781
1,6.25,421.958895,7.577606,2076.8487065,1.619756,-3.80172925,-22.029544,-10.779759,-0.997383,0.90898475,0.064615,-0.043189,0.261648,0.06472225,101.394,91.9,3.241,0.30483775,13.81872575,0.180122,5.303833,5.53275025,6.48616675,8.200833,9.79083325,-27.231068,0,0,-2.78571425,0.100806,299.94580675,324.045417
1,6.75,425.2171055,7.579039,2083.063601,2.24091375,-4.6981625,-21.987207,-12.757337,-0.711372,0.81150425,0.058498,-0.054318,0.28970075,0.05990125,101.412,92.05,3.153,0.256677,13.72575525,0.1637435,5.23374975,5.5218335,6.4995,8.15916675,9.7883335,-25.382363,0,0,-2.742857,0.15121,301.17381825,322.898346
1,7.25,426.0677515,7.3193065,2087.37173,1.349965,-2.8709435,-22.097746,-11.387615,-0.2084585,0.91095175,0.06372,-0.051906,0.294249,0.06654025,101.42,91.875,2.909,0.251563,13.04508675,0.158909,5.1235,5.4799165,6.464917,8.09749975,9.77416675,-20.933093,2.820212,0.117925,0.35714275,0.453629,299.29284575,324.394172
1,7.75,423.529427,7.5563705,2090.57400325,1.2727475,-3.6920645,-20.711608,-10.345743,-0.36614175,1.108446,0.068492,-0.053758,0.29864225,0.073516,101.4325,91.4,3.159,0.254593,13.2020835,0.185789,5.16466675,5.45549975,6.4305835,8.068333,9.771667,-4.218891,25.146886,1.061321,10.971429,2.016129,301.6190065,325.124836
1,8.25,423.580601,7.42397,2099.70302125,0.80108175,-2.15450575,-15.655262,-5.732985,2.4820735,1.045304,0.08936875,-0.062027,0.31694075,0.11010225,101.435,91.2,3.659,0.30021625,13.35465025,0.172158,5.284833,5.52533325,6.447333,8.03600025,9.76583325,15.15390275,77.6439485,3.183962,36.7142855,5.5695565,301.39419725,332.61185275
1,8.75,424.38467575,7.544578,2115.7432565,0.056734,-5.03929575,-9.111154,-1.9881,9.07321975,1.2815395,0.12028325,-0.075302,0.36714225,0.156687,101.4625,88.15,4.494,0.39409075,14.0762015,0.19755,5.575833,5.66141675,6.4683335,8.01550025,9.761667,39.329112,123.20799025,5.571934,57.62857125,8.73235875,300.2020635,339.062022
1,9.25,421.18146,7.8048295,2106.119181,-1.03356425,-4.93512,-3.391598,4.09984425,21.91512125,1.41568325,0.13390975,-0.0903675,0.4316315,0.17917675,101.4925,85.525,5.201,0.432408,14.54978975,0.221438,5.9948335,5.98949975,6.51500025,8.0081665,9.7541665,58.67967525,180.55229125,8.63797175,84.0714285,12.76461675,292.39401775,344.9411515
1,9.75,423.31156,8.272888,2076.24030825,-1.54882775,-2.711095,1.2949125,10.74181775,33.10750375,1.3622645,0.1408275,-0.0987,0.43816575,0.1907345,101.5125,81.75,6.09,0.49747375,15.3654655,0.251924,6.53708325,6.46891675,6.71099975,7.99525025,9.75,89.58703325,262.632197,12.3525945,123.09999975,17.20010125,281.2697895,349.62438025
