DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,H2O_1_5_2,H2O_1_6_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CO2_1_6_2,CO2_1_6_3,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_4_1,CH4_1_5_1,CH4_1_6_1
1,0.25,1.21835393614656,-14.493048266399,0.0352960371644456,-0.880643076270485,-3.12050046917388,-1.17681122933886,-4.48560282270677,-5.49651467205653,0.0681648635854697,-64.0505072896871,-25.5150434222661,0.217234453206167,0.9325,0.741,0.2545,0.27,0.1,-14.864675,-14.84015,-14.67874,-14.589555,-15.194875,-14.8535175,-15.7588,96.473087,37.31125,0.089345,-13.989,-13.89575,-13.134,-13.018,-12.065,0,0.0725,0.2,-0.7805,171.525,238.8525,217.3025,253.4675,-0.04,-0.52,-0.17,-0.53,-0.43,-0.06,-0.02,0.02,-0.31,-0.15,-4.2334,-2.84625,-0.5675,0.876025,1.90515,3.5335,4.4265,5.5979,6.018225,-2.219775,-1.3445,1.0875,2.631225,3.327175,3.743475,6.13995,7.815275,-2.30405,-1.344775,0.497675,1.897275,2.858725,3.717425,4.15225,4.670175,-2.692775,-1.630175,-1.4013,2.4007,2.78315,1.63885,5.7834,6.7558,8.760475,-3.262725,-2.1844,-0.2758,1.2492,2.11885,3.8006,5.422175,6.689975,8.641625,-18.808,-20.03175,-90.7675,1.5281943713909,1.03340529410891,1.0226693303067,1.03117775816962,1.06011752984931,1.06570319500318,1.0987758885734,411.092972814158,400.181324760772,415.058517019169,399.599529863708,414.624841227887,400.234368129476,419.798866739356,400.113232841544,420.503423317439,400.291036151726,415.046444666393,401.459395159507,415.125826561091,2009.44010638825,2010.79165216331,2015.2217805316,2014.35968505072,2013.15240100644,2019.33832984544
1,0.75,1.24544453907293,-14.961463687226,0.0317141231038018,-1.26069275475801,-2.30894014385213,-0.557047420261241,-5.26756932566368,-8.0414354108754,0.0580285371484267,-70.014788534956,-30.2271682756989,0.198015685876651,1.0745,0.89175,0.25725,0.261,0.1,-14.9856625,-14.81975,-15.05268,-15.041935,-15.725845,-15.73843,-15.7558,96.50616875,41.18,0.09809,-14.058,-13.99875,-14.0565,-13.049,-12.20925,0,0.0725,0.2,-0.82075,167.78,238.155,212.8725,252.705,-0.04,-0.52,-0.18,-0.53,-0.43,-0.06,-0.02,0.02,-0.30275,-0.15,-4.265575,-2.92125,-0.5899,0.8701,1.905775,3.5344,4.4287,5.5983,6.01895,-2.288275,-1.391075,1.075825,2.627125,3.3223,3.745275,6.13795,7.813275,-2.37255,-1.3733,0.488825,1.89755,2.85845,3.726025,4.14925,4.673975,-2.757425,-1.65605,-1.4163,2.401425,2.782375,1.633675,5.784125,6.7636,8.767325,-3.333075,-2.2332,-0.293775,1.2455,2.118025,3.8052,5.422175,6.702875,8.64015,-20.80825,-21.3791,-90.239,1.52181209937149,1.03570812861534,1.02832659986974,1.01383217420653,0.999277249500877,1.05778715073169,1.10037460093717,411.131300599379,401.587759068982,416.592699405019,401.4912669701,416.717465319266,400.609211759161,421.511368490609,399.823506600381,420.491559234677,400.151628420687,417.21050302125,402.220800285671,416.983406377911,2006.20267723012,2008.59117614937,2012.4110646796,2012.52243492772,2012.18965731643,2013.41250192688
1,1.25,1.2016592869518,-15.4719449969433,0.0352095133961492,-1.75123781579491,-3.91690050517068,-7.70022612374557,-6.94646436321502,-7.60380347995889,0.0661644868070814,-76.7935332633656,-19.0551213192383,0.210640665157288,0.969,0.827,0.27075,0.267,0.11,-15.40002,-15.0681,-15.29134,-15.3429925,-15.86604,-15.90905,-15.75774,96.52052475,40.53725,0.0585275,-14.0615,-14.038,-14.08025,-13.109,-12.33275,0,0.0725,0.2,-0.94175,168.3375,238.145,212.7,252.1875,-0.04,-0.52275,-0.17275,-0.53,-0.43,-0.07,-0.02,0.02725,-0.30275,-0.15,-4.3353,-2.9891,-0.61505,0.86245,1.9064,3.5353,4.4316,5.600525,6.01895,-2.3516,-1.43365,1.0589,2.6248,3.3177,3.7476,6.1366,7.811275,-2.43715,-1.415775,0.475625,1.897825,2.85845,3.735625,4.146525,4.676775,-2.82045,-1.6927,-1.44035,2.397075,2.782575,1.6386,5.784575,6.769925,8.779,-3.398625,-2.27945,-0.311725,1.2442,2.1172,3.80885,5.4224,6.7036,8.63915,-20.756,-21.652075,-90.3395,1.53855617181714,1.04229337589743,1.06526685103986,1.0711971924449,1.0372126897275,1.12454454550061,1.14223095028206,411.77153867895,401.791585748254,415.502553393585,401.991463832551,415.224444953401,399.574078479539,419.114098047211,401.152486167602,421.092263394326,402.232824207282,414.891612705616,402.772980627054,415.285987988002,2012.97513387042,2008.75295699517,2008.90791495553,2010.33977787205,2011.48800670682,2012.32251255379
1,1.75,1.72001203966909,-16.1881773255679,0.0358250399717065,-2.20573914847962,-2.10825520612297,-1.0564317800526,-4.81815220340654,-7.72260089379949,0.0650591547812745,-86.4512713656523,-20.4746756405828,0.231605726130145,1.1345,0.95375,0.329,0.28675,0.11,-16.10531,-15.556,-16.06672,-16.1257775,-16.33617,-16.27445,-16.10136,96.576646,40.92,0.143395,-14.2855,-14.212,-14.284,-13.398,-12.52125,0,0.0725,0.2,-1.09125,168.385,237.165,212.5525,250.9275,-0.04,-0.52,-0.17275,-0.53,-0.43,-0.07,-0.02,0.03,-0.31,-0.15,-4.396425,-3.05075,-0.6413,0.85335,1.90775,3.5372,4.4341,5.601075,6.01995,-2.407675,-1.476575,1.0398,2.62015,3.31395,3.747975,6.1347,7.809275,-2.4906,-1.460975,0.459525,1.8981,2.859175,3.745675,4.1438,4.680575,-2.901275,-1.73625,-1.4498,2.39345,2.782775,1.644525,5.78675,6.784675,8.79135,-3.461675,-2.33695,-0.32965,1.243575,2.116375,3.8125,5.4226,6.703325,8.63715,-20.7961,-20.6141,-90.0565,1.55242303771143,1.09992030855593,1.09561267449124,1.08004075369896,1.076107596052,1.11772237302729,1.14427409615774,411.878199652636,398.80646051828,415.572363413178,400.9303564741,416.216866233858,398.818084344603,420.053874209366,397.692514361615,421.421775649327,398.73931585685,416.40543357355,398.846815758322,416.810266816112,2009.07964233217,2009.70611911865,2013.27429350454,2015.49196022456,2010.47281684763,2010.56674528832
1,2.25,1.23832040666662,-16.610755528495,0.0290972293522365,-0.538653414171177,-1.62077051133546,-0.519134600127022,-7.90237793776257,-11.7296670152683,0.0624846180617695,-93.7803217801243,-27.5934701573521,0.203754444039044,0.9185,0.711,0.25625,0.2635,0.107,-16.68222,-15.86285,-16.319935,-16.40575,-16.7046525,-16.8119475,-16.603455,96.6005615,42.14,0.1724125,-14.4305,-14.3745,-14.58125,-13.79,-12.928,0,0.0725,0.1,-0.9425,169.3275,236.955,211.7725,249.4425,-0.04,-0.51275,-0.17,-0.53,-0.43,-0.07,-0.02,0.03,-0.30275,-0.14275,-4.4551,-3.092575,-0.6681,0.843525,1.908925,3.5381,4.437525,5.602625,6.02095,-2.451925,-1.51685,1.020525,2.617275,3.3112,3.74915,6.13325,7.808325,-2.534775,-1.50645,0.4437,1.898375,2.859175,3.7454,4.1418,4.68365,-2.9781,-1.7811,-1.4521,2.39925,2.77975,1.646175,5.779775,6.7955,8.8032,-3.5473,-2.40145,-0.3481,1.2409,2.116275,3.815925,5.42285,6.703325,8.635675,-20.81525,-19.7353,-89.73475,1.56478762947424,1.07149353069823,1.09192133197317,1.0908145175481,1.08164081364929,1.1391557914889,1.16939377016107,411.145025167565,399.516130024073,415.967035310354,399.427885919494,416.21570024887,399.588230368564,418.841453170154,398.341839101563,421.454951398304,399.724964623813,415.871825339072,399.824353203984,415.902961041131,2014.54117162105,2009.51534998477,2012.77095349383,2014.51778138647,2012.57845236802,2015.56916311793
1,2.75,1.23194684376948,-16.8869573008935,0.03101740329241,-0.820276541626835,-1.36063350739784,-0.851570692913463,-8.38491817444314,-10.9289229705562,0.0695651488877091,-62.1772126092298,-23.3000079504016,0.257773014666945,0.99425,0.74025,0.264,0.233,0.11,-17.0929625,-16.036425,-16.282015,-16.199075,-17.057495,-17.027615,-16.82098,96.565665,42.82775,0.10971,-14.6,-14.534,-14.863,-13.95525,-13.302,0,0.0725,0.1,-0.942,169.31,237.935,211.83,248.03,-0.04,-0.52,-0.17,-0.53,-0.43,-0.07,-0.02,0.027,-0.303,-0.15,-4.5061,-3.1615,-0.6948,0.833675,1.9061,3.537425,4.4392,5.598775,6.020525,-2.501075,-1.5638,1.0001,2.611375,3.33705,3.75045,6.136125,7.8014,-2.5887,-1.54885,0.4248,1.8968,2.8588,3.79115,4.1349,4.6844,-3.037425,-1.8141,-1.456825,2.4001,2.777575,1.645,5.7796,6.8012,8.811225,-3.6146,-2.4599,-0.3669,1.237725,2.11335,3.819225,5.42285,6.702825,8.63185,-20.82985,-22.0769,-88.51,1.52851989621124,1.0673819544702,1.05735191698867,1.08337917724866,1.07605840474687,1.08784240117994,1.11494385998169,411.208203986521,398.118164564403,416.007735041968,398.147129462658,416.450232838345,398.423417991824,421.553871363377,397.742003214917,421.454266147526,398.606965575005,414.489618182529,398.84798476174,415.815337590192,2016.87615259937,2017.48724584354,2016.38708300541,2015.76479852078,2014.08493103852,2017.34288903082
1,3.25,1.36861267132511,-17.1069773020412,0.0235875865587959,-0.985458779620695,-1.79269096732262,-0.917555371875407,-8.29881502529823,-11.5936402800895,0.0638534918425396,-65.7238818622767,-21.5089596625474,0.244800826911746,0.912,0.7365,0.27,0.26,0.1,-17.68212,-16.436,-16.7112575,-16.533,-17.51232,-17.3722875,-17.1500925,96.51701875,44.266,0.08905,-14.931,-14.8695,-15.13275,-14.1235,-13.535,0,0.0725,0.1,-0.9005,168.5925,237.6375,211.415,246.99,-0.04,-0.52,-0.17,-0.53,-0.43,-0.07,-0.02,0.02,-0.31,-0.15,-4.568875,-3.23255,-0.72075,0.8292,1.905075,3.538975,4.484975,5.600725,6.0212,-2.5597,-1.604,0.980775,2.606425,3.33775,3.7527,6.1292,7.799975,-2.66145,-1.585975,0.408825,1.89595,2.85935,3.79005,4.26415,4.73805,-3.0993,-1.84495,-1.45075,2.4001,2.7745,1.64005,5.7826,6.8072,8.8221,-3.6841,-2.500725,-0.38335,1.235475,2.112375,3.82235,5.4233,6.702175,8.628175,-20.75475,-22.127325,-87.5655,1.5317563712232,1.05711747130308,1.06779546023408,1.07736376229446,1.07245817342645,1.09792968446901,1.13081325503871,411.167188416037,398.52783101469,416.198038526106,398.303673860495,415.027987803272,398.444397510303,419.497915827536,397.970146104178,421.521694729024,398.664704700843,415.268436587671,398.740578826739,415.593394753344,2014.33926522195,2016.82592377108,2020.94516675973,2022.10301553133,2022.77964049161,2017.49774796145
1,3.75,1.28199407813359,-17.364407151947,0.0259366964281907,-2.33152397854339,-1.35806400065595,-1.4928912476367,-8.06871802047375,-11.8455112723849,0.0634313052760566,-80.2660035657409,-24.4970145588275,0.178152817507904,1.05125,0.8365,0.2835,0.2765,0.1065,-17.97707,-16.916,-17.235655,-17.05634,-18.0159325,-17.8575875,-17.51857,96.456469,44.23875,0.08205,-15.24,-15.182,-15.3345,-14.0715,-13.87625,0,0.0725,0.2,-0.9205,168.2325,236.49,211.17,245.61,-0.04,-0.52,-0.17,-0.53,-0.43,-0.07,-0.02,0.02,-0.3,-0.15,-4.6774,-3.308975,-0.74745,0.8242,1.904475,3.5394,4.483,5.59975,6.020375,-2.63185,-1.66075,0.954875,2.599625,3.3367,3.7525,6.1276,7.793,-2.731,-1.626125,0.390125,1.89075,2.8585,3.80085,4.261825,4.7382,-3.1665,-1.8738,-1.427875,2.400625,2.768125,1.630625,5.7862,6.803625,8.82875,-3.750275,-2.53935,-0.4007,1.23155,2.109,3.8235,5.423625,6.70075,8.623625,-20.721,-22.395,-86.488,1.54343209722142,1.06022689346474,1.06237057268972,1.06472224305585,1.06343355524351,1.09194216742623,1.12871453437293,410.40395113457,398.113143079984,415.979098202635,398.312400165807,416.78858737617,398.459334078302,420.712478604327,397.720214762672,421.779775406832,398.51782468893,416.6439280213,398.397001021616,417.125175827032,2023.51635211972,2021.4665131567,2020.76898140281,2016.52872290916,2019.19889696898,2024.23929446644
1,4.25,1.25538184609588,-17.2434127588471,0.0346585042912763,-1.92101276076626,-1.63123923807619,-1.80561097598669,-7.70199001652188,-17.2262516115457,0.0826063766929204,-73.3916926861072,-24.6403292336506,0.25328167404095,1.1375,0.875,0.273,0.27625,0.10625,-17.8689,-16.921775,-17.4478,-17.3740275,-18.44148,-17.72074,-17.56135,96.560418,45.143,0.09069,-15.425,-15.3535,-15.3045,-14.02125,-13.9595,0,0.0725,0.15,-0.9,167.18,236.19,211.395,244.6,-0.04,-0.52,-0.17,-0.53,-0.43,-0.07,-0.02,0.0265,-0.3,-0.15,-4.6642,-3.33715,-0.77155,0.82015,1.947375,3.5384,4.44245,5.6019,6.0216,-2.65235,-1.698025,0.94075,2.59545,3.2968,3.7564,6.1258,7.7938,-2.7451,-1.6529,0.3779,1.89055,2.85525,3.7457,4.12125,4.685625,-3.1881,-1.8892,-1.41235,2.4002,2.7716,1.63515,5.783525,6.8134,8.8383,-3.7708,-2.54995,-0.418125,1.2265,2.11505,3.8225,5.42415,6.7013,8.6234,-20.68525,-22.5031,-86.312,1.44595819755265,1.09952054246744,1.10145191944625,1.10786805848261,1.1389529506116,1.13447885704852,1.13721637976698,411.857932119758,399.989216409018,416.018772236739,400.107239777857,415.339149485906,400.429402033224,418.759701146038,399.397951737013,422.118793674547,400.244449400231,416.939494318397,400.708019066231,417.168265401449,2022.36323739771,2024.71255828137,2021.60895989999,2020.85052199027,2021.61517832612,2023.14313274055
1,4.75,1.69170711921095,-17.5952215490169,0.0415989928806076,-2.28450482238094,-2.05449098845793,-0.653026525439282,-24.3762781713618,-10.2581266192973,0.0526260542531685,-69.7693405137501,-24.7336470905041,0.187693810445605,1.29,1.0675,0.369,0.305,0.11,-18.19298,-17.114525,-17.6419,-17.64681,-19.03491,-18.00467,-17.57285,96.536216,48.265,0.089195,-15.5635,-15.418,-15.387,-14.04125,-14.2735,0,0.0725,0.2,-0.861,166.88,235.35,211.795,244.45,-0.04,-0.52,-0.17,-0.54,-0.43,-0.07,-0.02,0.0265,-0.3,-0.15,-4.69195,-3.30175,-0.78655,0.82,1.94645,3.5374,4.444875,5.6029,6.0226,-2.6168,-1.742675,0.93575,2.59105,3.2944,3.7584,6.1244,7.7918,-2.69015,-1.64055,0.371,1.88895,2.8542,3.744,4.12035,4.69045,-3.1237,-1.86745,-1.39645,2.39885,2.7717,1.639,5.783525,6.8281,8.8503,-3.6664,-2.53205,-0.4341,1.22555,2.12135,3.8224,5.42515,6.70095,8.622,-20.65725,-22.46485,-86.291,1.44559369229919,1.02504551182075,1.03049849075933,1.04616438165889,1.01008028107031,1.05647969727351,1.06788964355188,410.531202957972,398.404705050026,415.72192549674,398.332824690807,414.907168424469,398.655976372132,419.375263855716,397.707932939115,422.238073610988,399.441047223267,416.217514052885,401.022126381162,416.794285673139,2016.03705319424,2022.95371876199,2041.60266530464,2023.03581189049,2023.15213306424,2020.77007509677
