DOY2,HR2,WS,U_SIGMA,V_SIGMA,W_SIGMA,TA,RH,PA,T_SONIC,CO2,H2O,FC,NEE,H,LE,USTAR,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_A,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_A,TS_2_2_1,TS_2_2_2,TS_2_2_3,TS_2_2_4,TS_2_2_5,TS_2_2_6,TS_2_2_A,TS_2_3_1,TS_2_3_2,TS_2_3_3,TS_2_3_4,TS_2_3_5,TS_2_3_6,TS_2_3_A,T_SONIC_SIGMA
1,5.25,1.465175,0.052325,0,0,-35.932621,0,99.708135,-25.49672,457.37771,-0.0549575,-3.001255,-3.001255,-46.2957625,-10.98464,0.030425,0.0144,142.817,175.27325,0,0,-16.730025,-18.927,-13.5637,-15.15,-14.011725,-14.3066,-14.526275,-14.15695,-15.05373,-11.82622,-17.22878,-14.63051,-12.9168,-14.21128,-14.03412,-14.04794,-11.09709,-16.087645,-13.46822,-12.596115,-13.40036,-13.23069,0.00092
1,5.75,1.367745,0.0584325,0,0,-36.15750775,0,99.709775,-25.36464,460.80964,-0.0536,-3.2824675,-3.2824675,-42.3431625,-8.21276,0.058085,0.02772,142.59675,175.571,0,0,-16.4879,-18.34775,-13.634375,-15.16795,-13.989875,-14.27945,-14.52485,-14.151575,-15.04605,-11.82447,-17.21676,-14.63416,-12.90744,-14.22751,-14.03512,-14.0519,-11.09601,-16.088345,-13.46912,-12.603135,-13.414585,-13.2251,0.00043
1,6.25,1.420875,0.076065,0,0,-36.1536635,0,99.7078425,-23.903715,459.7306,-0.05163,-3.0284,-3.0284,-46.90556,-23.26239,0.082345,0.0014175,142.02475,174.18125,0,0,-16.6875,-18.62415,-13.5774,-15.20485,-13.991875,-14.27275,-14.523525,-14.148425,-15.04569,-11.82286,-17.21049,-14.62313,-12.90885,-14.23007,-14.04141,-14.05035,-11.10335,-16.092085,-13.47641,-12.597525,-13.42509,-13.2225,0.0004925
1,6.75,1.40354,0.05719,0,0,-35.9610065,0,99.7093475,-23.8424,444.730665,-0.0548125,-4.7703225,-4.7703225,-43.57993,-33.6554875,0.0864875,0.0030675,141.104,174.18725,0,0,-16.628075,-18.5076,-13.576375,-15.376675,-13.961175,-14.23975,-14.517,-14.13825,-15.05467,-11.81852,-17.22821,-14.61182,-12.91671,-14.24025,-14.04696,-14.05308,-11.1058,-16.0884,-13.47731,-12.59925,-13.440265,-13.22053,0.00098
1,7.25,1.3283325,0.0807325,0,0,-36.0525545,0,99.756875,-24.040695,443.681165,-0.0538375,-7.969685,-7.969685,-42.3425775,-14.7219,0.0467725,0.007875,143.71175,175.321,0,0,-16.433575,-18.782125,-13.686125,-15.088325,-13.9458,-14.21855,-14.51505,-14.1333,-15.05833,-11.8225,-17.22954,-14.60564,-12.92807,-14.25013,-14.04918,-14.05827,-11.10824,-16.07733,-13.49242,-12.60248,-13.437765,-13.21632,0.000685
1,7.75,1.4021625,0.0282875,0,0,-35.78379,0,99.759065,-24.7551,452.3589,-0.05822,-6.737475,-6.737475,-45.495655,-17.62818,0.04314,0.026,143.8325,174.6695,0,0,-16.642525,-19.309025,-13.44965,-15.162225,-13.944775,-14.209125,-14.515075,-14.142425,-15.05354,-11.80948,-17.22785,-14.58788,-12.93184,-14.25232,-14.05245,-14.05832,-11.10925,-16.077325,-13.49427,-12.60701,-13.45064,-13.21002,0.00168
1,8.25,1.30424,0.071595,0,0,-35.990099,0,99.7695275,-25.13922,451.9601375,-0.069425,-2.494815,-2.494815,-35.701475,-14.61268,0.05236,0.0309075,143.02525,173.98575,0,0,-16.57335,-19.188425,-13.366725,-15.21505,-13.9606,-14.1817,-14.5262,-14.154825,-15.05388,-11.81722,-17.22984,-14.56112,-12.94013,-14.26337,-14.05414,-14.06192,-11.10688,-16.077225,-13.50267,-12.61355,-13.45362,-13.20538,0.0031375
1,8.75,1.7317,0.08765,0,0,-35.923449,0,99.73843,-25.161145,451.3583,-0.07273,-2.6104,-2.6104,-36.5143125,-9.9381175,0.062535,0.009565,142.596,175.5585,0,0,-16.617925,-19.24985,-13.280275,-15.090475,-13.9754,-14.186475,-14.533975,-14.1658,-15.04975,-11.8175,-17.23118,-14.55791,-12.94776,-14.26253,-14.05677,-14.06073,-11.11209,-16.076375,-13.51245,-12.618485,-13.46756,-13.20099,0.0037925
1,9.25,2.052745,0.0801075,0,0,-35.6977055,0,99.7051875,-25.172495,453.21137,-0.07428,-4.7791,-4.7791,-44.9711,-7.7323125,0.067495,0.0263725,142.31025,176.49875,0,0,-16.579075,-19.645125,-13.178675,-15.042175,-13.9838,-14.18965,-14.542875,-14.173975,-15.04453,-11.80607,-17.23601,-14.56999,-12.95392,-14.26782,-14.0579,-14.05629,-11.11285,-16.07363,-13.52601,-12.621125,-13.482565,-13.19272,0.00268
1,9.75,1.34921,0.088905,0,0,-35.80613,0,99.6589,-24.034495,453.1306125,-0.0603375,-3.126735,-3.126735,-41.133525,-15.4515,0.0664225,0.0190825,142.0405,176.4865,0,0,-16.597875,-18.428925,-13.535075,-15.1767,-13.99295,-14.1976,-14.54985,-14.1817,-15.03574,-11.80694,-17.24715,-14.58358,-12.95595,-14.26931,-14.0583,-14.06618,-11.11425,-16.069475,-13.52582,-12.62189,-13.4846,-13.18471,0.00135
1,10.25,1.12916,0.093645,0,0,-35.8946845,0,99.6242775,-25.90411,452.926955,-0.059965,-5.6561875,-5.6561875,-42.056145,-10.683675,0.08614,0.04838,142.2865,176.48275,0,0,-16.511825,-18.6227,-13.250575,-15.199175,-14,-14.2198,-14.557375,-14.1881,-15.03113,-11.80898,-17.25853,-14.59461,-12.96027,-14.27538,-14.06222,-14.06476,-11.12091,-16.073675,-13.53277,-12.62646,-13.49904,-13.18136,0.0017325
1,10.75,1.639225,0.11549,0,0,-35.91648,0,99.6172775,-24.90008,452.96004,-0.0724275,-4.65018,-4.65018,-44.0621,-9.673225,0.07661,0.01876,141.66775,175.80575,0,0,-16.5835,-18.46015,-13.227325,-15.019625,-14.008225,-14.227025,-14.5651,-14.195325,-15.01805,-11.80686,-17.28422,-14.60692,-12.94878,-14.27534,-14.06681,-14.0637,-11.12171,-16.069265,-13.54324,-12.62779,-13.50273,-13.17074,0.00121
1,11.25,1.2438875,0.1349375,0,0,-36.0513645,0,99.63678,-25.258195,452.8414975,-0.0738,-4.83306,-4.83306,-46.70325,-12.1853,0.0981375,0.049375,140.74925,175.43475,0,0,-16.682625,-19.419075,-13.207225,-15.000025,-14.0149,-14.2353,-14.57135,-14.2022,-15.01138,-11.80923,-17.2992,-14.57909,-12.94869,-14.27521,-14.05849,-14.06261,-11.12514,-16.067045,-13.55018,-12.635745,-13.51013,-13.17346,0.0043825
1,11.75,1.07413,0.098005,0,0,-36.2097645,0,99.69324,-25.5189425,452.827465,-0.0623325,-3.6931825,-3.6931825,-44.35944,-17.8036,0.055275,0.035195,139.34175,174.4215,0,0,-16.542525,-18.85475,-13.191675,-14.84095,-14.020675,-14.253975,-14.5784,-14.208425,-14.99917,-11.80523,-17.32722,-14.53136,-12.93461,-14.2855,-14.05377,-14.06425,-11.12934,-16.06538,-13.56158,-12.64095,-13.516995,-13.1828,0.0053975
1,12.25,0.730935,0.10671,0,0,-36.3681645,0,99.69978,-25.3526,452.609855,-0.0678975,-3.1369075,-3.1369075,-44.23698,-10.27303,0.07128,0.0602,140.47525,174.34325,0.0083325,0.087425,-16.73585,-18.789675,-13.084425,-14.953375,-14.02685,-14.273875,-14.585175,-14.2143,-15.00052,-11.80773,-17.34315,-14.50562,-12.93341,-14.28563,-14.04919,-14.06155,-11.13712,-16.067745,-13.5682,-12.642455,-13.528665,-13.18502,0.0040825
1,12.75,1.397325,0.10005,0,0,-36.3681645,0,99.69792,-25.703915,452.443005,-0.0562725,-4.2782525,-4.2782525,-43.1802675,-11.48827,0.0966825,0.1091275,140.691,174.2475,0.0746625,0.2395125,-16.468775,-18.9748,-13.2167,-14.92165,-14.03285,-14.295875,-14.58965,-14.218925,-14.982475,-11.8064,-17.320075,-14.534825,-12.9160375,-14.3659125,-14.0349625,-14.0737125,-11.132625,-16.0667575,-13.5752,-12.672875,-13.5308875,-13.1953625,0.0009225
1,13.25,1.40672,0.08476,0,0,-36.3681645,0,99.7023875,-25.78045,452.573,-0.05822,-4.2650375,-4.2650375,-37.4219425,-7.1200475,0.070455,0.07514,141.29125,174.26975,0.1551625,0.3293,-16.699125,-18.958025,-13.294225,-14.923525,-14.039025,-14.3135,-14.5922,-14.222975,-14.9765,-11.8090875,-17.3120875,-14.54305,-12.9060875,-14.3722625,-14.0267375,-14.067125,-11.1366375,-16.0664675,-13.5843875,-12.6775375,-13.543775,-13.2000875,0.00297
1,13.75,2.0386875,0.0839875,0,0,-36.3681645,0,99.68865,-25.9076725,456.568975,-0.058755,-4.626175,-4.626175,-44.9224575,-6.720075,0.079575,0.194945,143.4523,174.3636,0.13932,0.3442,-16.926775,-19.810575,-13.265425,-15.222775,-14.03481,-14.315925,-14.587225,-14.21328,-14.96704,-11.80888,-17.27521,-14.56019,-12.90787,-14.37832,-14.02113,-14.07438,-11.13443,-16.06792,-13.59094,-12.688925,-13.55481,-13.2004,0.006975
1,14.25,2.19862,0.1133,0,0,-36.3681645,0,99.663925,-25.9923375,456.87217,-0.05157,-2.7128575,-2.7128575,-38.4728675,-16.108625,0.088235,0.088365,142.2379,172.966575,0.0903875,0.26049,-16.6962125,-19.2559125,-12.9988225,-15.0614425,-14.044455,-14.3234375,-14.59265,-14.2201025,-14.9537125,-11.812575,-17.2558125,-14.5459375,-12.893875,-14.38095,-14.012275,-14.0695625,-11.1374875,-16.0636975,-13.590175,-12.68995,-13.5580375,-13.20905,0.0079
1,14.75,2.425095,0.1205725,0,0,-36.3681645,0,99.6362375,-25.7931,456.76169,-0.03169,-5.00422,-5.00422,-41.229105,-12.67292,0.105785,0.074385,142.0214,173.2588,0.00349000000000002,0.0505625,-16.61718,-19.381,-13.0999,-15.07632,-14.04524,-14.315,-14.58994,-14.21416,-14.939975,-11.8077875,-17.240175,-14.5626375,-12.8912,-14.388025,-14.005925,-14.075225,-11.1454875,-16.12647,-13.600075,-12.70495,-13.571175,-13.2172375,0.001925
1,15.25,2.431485,0.084695,0,0,-36.3681645,0,99.60332,-24.25022,457.290855,0.001205,-3.2016875,-3.2016875,-43.9421275,-9.98496,0.06968,0.1085625,141.7158,173.6268,0,0,-16.73152,-19.47284,-13.29474,-15.11824,-14.05718,-14.32164,-14.60116,-14.22592,-14.9432,-11.815525,-17.2472875,-14.5342,-12.8743375,-14.3953625,-14.01015,-14.0854625,-11.1465875,-16.1254325,-13.60595,-12.7101125,-13.5790875,-13.223725,0.004975
1,15.75,2.20024,0.05489,0,0,-36.3681645,0,99.5966875,-24.0972725,457.7895675,0.00117,-5.10728,-5.10728,-40.939075,-9.20312,0.04075,0.038,141.8478,173.993,0,0,-16.80424,-19.51568,-13.11544,-15.23262,-14.0717,-14.32974,-14.61172,-14.23866,-14.950575,-11.8093375,-17.2711625,-14.50415,-12.8678375,-14.4016,-14.016875,-14.088625,-11.14545,-16.1331,-13.6114,-12.70695,-13.58455,-13.2319375,0.0004025
1,16.25,2.13115,0.06966,0,0,-36.3681645,0,99.588325,-23.454255,456.5083,-0.0396925,-3.82192,-3.82192,-47.4001875,-7.931825,0.07938,0.02718,143.6616,173.5124,0,0,-16.78514,-19.58754,-13.2357,-15.10784,-14.08942,-14.34182,-14.62426,-14.2537,-14.9589125,-11.812725,-17.2807625,-14.5113,-12.863,-14.4011875,-14.02735,-14.0885875,-11.144725,-16.134965,-13.5927,-12.6945875,-13.5956,-13.2392,0.0006575
1,16.75,2.2440425,0.088885,0,0,-36.3681645,0,99.57555,-23.4289325,456.440165,-0.039225,-3.331615,-3.331615,-39.461985,-10.6650275,0.07855,0.106295,144.6124,174.8594,0,0,-17.02508,-19.90598,-13.31498,-15.08712,-14.1002,-14.35992,-14.62984,-14.259,-14.959475,-11.8135375,-17.2859875,-14.519975,-12.852575,-14.4055375,-14.041125,-14.09525,-11.151775,-16.132415,-13.5798,-12.69455,-13.6027125,-13.246,0.002805
1,17.25,2.147605,0.05461,0,0,-36.3681645,0,99.5336125,-23.7224,456.935175,-0.038835,-4.275745,-4.275745,-41.5601875,-9.77806,0.054625,0.00205,144.4008,176.3714,0,0,-16.90412,-19.87228,-13.32134,-15.13468,-14.11024,-14.38158,-14.6396,-14.26706,-14.96765,-11.82565,-17.30835,-14.5162375,-12.8501,-14.413525,-14.0507,-14.1059125,-11.158625,-16.1397875,-13.573375,-12.687125,-13.611225,-13.2557375,0.0041775
1,17.75,1.94433,0.061715,0,0,-36.3681645,0,99.501385,-23.716135,455.920525,0.002215,-3.87356,-3.87356,-40.830075,-32.63102,0.0701925,0.02438,144.5446,175.656,0,0,-17.13196,-19.81682,-13.15514,-15.13486,-14.121,-14.40318,-14.65388,-14.27788,-14.9693625,-11.8249125,-17.31205,-14.5266125,-12.8469875,-14.41145,-14.06475,-14.10785,-11.1520875,-16.14132,-13.5694,-12.6776625,-13.6238625,-13.2573875,0.0025025
1,18.25,1.8519225,0.0639375,0,0,-36.3681645,0,99.495245,-23.62628,457.212305,-0.03955,-2.6775225,-2.6775225,-38.65534,-10.260745,0.062725,0.01992,143.5196,175.3648,0,0,-17.09884,-19.82248,-13.41758,-15.3873,-14.1333,-14.42328,-14.66648,-14.29032,-14.9761875,-11.8248375,-17.3123,-14.519325,-12.8515875,-14.41015,-14.0733625,-14.1108375,-11.1529875,-16.1482675,-13.5624,-12.66585,-13.6281,-13.2679625,0.0051825
1,18.75,1.73015,0.05965,0,0,-36.3681645,0,99.49175,-25.38395,458.52202,-0.0040175,-2.78278,-2.78278,-41.84845,-13.50228,0.04956,0.0012075,143.6754,177.092,0,0,-16.90582,-19.61748,-13.45722,-15.47468,-14.14104,-14.43486,-14.67186,-14.29866,-14.9812,-11.82445,-17.3117375,-14.5320375,-12.8520375,-14.4264875,-14.082375,-14.1116875,-11.15925,-16.14544,-13.5632375,-12.6615375,-13.637025,-13.2771625,0.00265
1,19.25,1.10648,0.04309,0,0,-36.3681645,0,99.4867875,-25.79212,458.95135,-0.046075,-2.14771,-2.14771,-43.168625,-13.18084,0.0369,0.03774,143.2076,177.2874,0,0,-17.21112,-19.71262,-13.53128,-15.4401,-14.14664,-14.44864,-14.677,-14.30538,-14.9942875,-11.825925,-17.3249875,-14.5370125,-12.8391875,-14.4336,-14.049,-14.1149625,-11.1546,-16.1487275,-13.5547375,-12.6513625,-13.643075,-13.284925,0
1,19.75,1.166305,0.048765,0,0,-36.3681645,0,99.4839375,-23.7945375,459.0824975,-0.0435,-2.64046,-2.64046,-43.9807,-10.58086,0.0535475,0.036575,142.96,177.0928,0,0,-17.28746,-19.82704,-13.41658,-15.55468,-14.15266,-14.45978,-14.6818,-14.31062,-14.99895,-11.8394875,-17.34455,-14.5344,-12.83855,-14.4322375,-14.0477,-14.1225125,-11.1509,-16.1527625,-13.5549375,-12.642075,-13.6542875,-13.2931625,0.0006475
1,20.25,1.63514,0.0164175,0,0,-36.3681645,0,99.48051,-23.626145,460.0563,-0.047205,-4.28845,-4.28845,-37.07088,-19.008325,0.0378,0.01472,142.6044,177.646,0,0,-17.08542,-19.55012,-13.32946,-15.4883,-14.15638,-14.46854,-14.68544,-14.31406,-15.0074375,-11.837075,-17.355925,-14.5410875,-12.849225,-14.436375,-14.0532875,-14.12245,-11.15375,-16.145195,-13.555525,-12.6342125,-13.6672875,-13.29665,0.0001275
1,20.75,1.59205,0.029,0,0,-36.3681645,0,99.46274,-25.4005975,459.391935,-0.08485,-3.5821125,-3.5821125,-35.524015,-12.72629,0.03298,0.0052025,141.9988,177.1286,0,0,-17.33406,-19.68538,-13.31604,-15.44724,-14.15988,-14.47246,-14.68946,-14.31708,-15.0106125,-11.837825,-17.362525,-14.541975,-12.8693125,-14.4133,-14.055075,-14.1136625,-11.154575,-16.1287425,-13.5547,-12.6351875,-13.670775,-13.2896625,3e-05
1,21.25,1.25238,0.05055,0,0,-36.3681645,0,99.4736125,-24.145165,460.65356,-0.0852325,-3.0296425,-3.0296425,-37.18457,-11.2681925,0.052265,0.04075,141.8876,176.487,0,0,-16.9481,-19.43042,-13.33796,-15.63174,-14.16136,-14.47894,-14.69294,-14.31922,-15.0200375,-11.84125,-17.36945,-14.5444125,-12.8629375,-14.384275,-14.0596375,-14.088575,-11.1537,-16.11416,-13.5753625,-12.6233125,-13.6787125,-13.291275,0.00144
1,21.75,1.3093475,0.0593225,0,0,-36.3681645,0,99.46409,-24.21501,461.677925,-0.0841,-4.8668,-4.8668,-36.677625,-24.73002,0.056765,0.0078775,141.8238,176.319,0,0,-17.09834,-19.4794,-13.38912,-15.48108,-14.1679,-14.49392,-14.69876,-14.32368,-15.0305375,-11.8535875,-17.3786875,-14.5507625,-12.888675,-14.37175,-14.0613,-14.0977125,-11.15635,-16.1005625,-13.5806,-12.612075,-13.68765,-13.2894,0.0009525
1,22.25,1.64919,0.0629925,0,0,-36.3681645,0,99.479645,-24.2578,460.35303,-0.08436,-2.5288875,-2.5288875,-46.16629,-11.9638425,0.05968,0.01771,141.5226,175.9758,0,0,-17.0631,-19.54204,-13.49084,-15.23956,-14.17352,-14.49238,-14.7037,-14.32686,-15.0344,-11.8480625,-17.3908375,-14.5534125,-12.8787375,-14.362175,-14.0639375,-14.1103375,-11.1584875,-16.0895275,-13.579025,-12.6097125,-13.6942875,-13.28815,0.00109
1,22.75,1.67771,0.041365,0,0,-36.3681645,0,99.49453,-24.25279,460.49611,-0.0562875,-3.17965,-3.17965,-32.4593625,-13.70989,0.07438,0.025885,141.595,174.791,0,0,-17.10376,-19.81556,-13.56554,-15.7732,-14.1725,-14.49868,-14.70406,-14.32788,-15.0509375,-11.852725,-17.39735,-14.56135,-12.889225,-14.3541875,-14.069775,-14.1108,-11.152675,-16.070405,-13.5890625,-12.597975,-13.703925,-13.29205,3e-04
1,23.25,1.154005,0.030495,0,0,-36.3681645,0,99.50361,-24.497985,461.18612,-0.05426,-5.0281375,-5.0281375,-47.205835,-22.76204,0.03644,0.0243575,141.6252,175.8892,0,0,-17.24256,-19.72186,-13.6817,-15.60608,-14.1693,-14.49208,-14.70864,-14.34048,-15.0532,-11.8443125,-17.402875,-14.5715875,-12.9029,-14.34485,-14.0661,-14.1314375,-11.1588,-16.0741575,-13.5901,-12.5891,-13.70625,-13.296875,0.00022
1,23.75,0.8406975,0.03352,0,0,-36.3681645,0,99.55599,-24.49875,461.757,-0.0734825,-2.73102,-2.73102,-46.1120325,-16.6602,0.037025,0.0204975,142.9356,176.4766,0,0,-17.14428,-19.55776,-13.8049,-15.35636,-14.16906,-14.51304,-14.70774,-14.35688,-15.063375,-11.8452,-17.4077375,-14.5711,-12.900975,-14.3371375,-14.0624375,-14.1335625,-11.1611875,-16.076545,-13.607325,-12.58485,-13.718275,-13.3050625,0.000755
2,0.25,1.4533,0.054575,0,0,-37.71481,0,99.978295,-27.3857325,442.701625,-0.04715,-2.8454775,-2.8454775,-41.19901,-18.21354,0.0369,0.01028,135.2386,163.54936,0,0,-15.94648,-15.10964,-11.92296,-13.93212,-16.0024,-16.07618,-16.35278,-16.15524,-18.824375,-13.894165,-19.932875,-17.08291,-17.13803,-17.136815,-16.880475,-17.86456,-13.12691,-18.149805,-16.031385,-16.30814,-16.19865,-15.86894,0.000975
2,0.75,1.67185,0.062025,0,0,-37.54782,0,99.9762625,-29.2311725,440.57161,-0.0460675,-3.8193,-3.8193,-43.6986875,-7.967335,0.087975,0.0273125,133.50712,163.7322,0,0,-16.0613,-15.13388,-11.86854,-13.9609,-16.01434,-16.06942,-16.3557,-16.15998,-18.8336,-13.90266,-19.93698,-17.08189,-17.14387,-17.137205,-16.885305,-17.86907,-13.129355,-18.16872,-16.03143,-16.30306,-16.1974,-15.876025,0.0005825
2,1.25,1.29015,0.05529,0,0,-37.6357445,0,99.9716275,-29.1061675,438.423115,-0.04656,-3.21069,-3.21069,-40.71456,-21.68726,0.063175,0.06395,133.61832,163.4308,0,0,-16.03004,-15.04208,-11.85602,-13.83148,-16.02186,-16.06124,-16.37054,-16.16746,-18.838085,-13.900915,-19.94034,-17.08264,-17.144425,-17.14031,-16.890815,-17.86351,-13.124495,-18.178015,-16.02809,-16.3115,-16.20449,-15.88083,0.0003375
2,1.75,1.45486,0.03788,0,0,-37.792519,0,99.9673425,-28.9687,439.3964125,-0.0469,-2.13204,-2.13204,-44.56326,-10.1191,0.05424,0.023705,133.75824,163.96608,0,0,-16.06672,-15.06752,-11.72304,-13.90272,-16.00872,-16.05322,-16.3615,-16.15608,-18.8402,-13.900915,-19.947665,-17.08256,-17.14792,-17.141535,-16.893675,-17.865345,-13.124165,-18.195295,-16.030225,-16.30779,-16.20578,-15.886285,2.75e-05
2,2.25,1.168265,0.042775,0,0,-38.2741955,0,99.9640675,-29.7454475,436.87733,-0.04678,-2.71279,-2.71279,-40.9221875,-16.1542975,0.0478825,0.0181925,133.8786,164.14924,0,0,-15.78614,-15.05596,-11.812,-13.83724,-15.99756,-16.04196,-16.35394,-16.14568,-18.8333,-13.89876,-19.958845,-17.08154,-17.15146,-17.13278,-16.88244,-17.86959,-13.1279,-18.19319,-16.030635,-16.29997,-16.21123,-15.89216,8.25e-05
2,2.75,0.98394,0.04246,0,0,-38.44228,0,99.953575,-29.727025,439.06978,-0.04835,-2.7694625,-2.7694625,-41.644685,-14.48712,0.0368625,0.018595,133.17548,164.2034,0,0,-15.97686,-15.12428,-11.85878,-13.88432,-15.98852,-16.0335,-16.3596,-16.13756,-18.82972,-13.898905,-19.953545,-17.0814,-17.14734,-17.12786,-16.87697,-17.87715,-13.13017,-18.211875,-16.0292,-16.29882,-16.22336,-15.89434,0.00015
2,3.25,1.2235,0.04395,0,0,-38.2840345,0,99.935825,-28.474625,443.2821425,-0.048575,-2.9906,-2.9906,-42.138785,-15.0666125,0.01,0.1020975,134.64258,164.46828,0,0,-15.99222,-15.0329,-11.81,-13.9747,-15.98122,-16.02284,-16.37276,-16.1298,-18.82317,-13.89558,-19.970455,-17.06039,-17.14719,-17.10086,-16.86458,-17.872875,-13.130185,-18.22258,-16.032935,-16.29966,-16.22433,-15.8995,0.00025
