DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1_1_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,TS_2_1_1,WS,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,SG_1_1_A,SG_2_1_A,CO2
1,7.75,0,-0.5751607605,-26.7237,0,-26.645,-7.208,56.35,0.104045,88.6,0.048,-47.02,0,0,-7.272,0.393,-6.8895,-12.04,-10.295,-7.1405,-9.47425,-8.813,385.675
1,8.25,0,-0.76814553,-33.8585987075,0,-26.645,-7.224,56.305,0.1134365,88.6,0.017,-47.09,0,0.239121,-7.16,0.471,-6.9035,-12.13,-10.38,-7.1405,-9.521,-8.819,386.025
1,8.75,0,-0.365987704,-28.23765,0,-26.445,-7.163,56.665,0.1052825,88.5,0.049,-47.04,0,0.2174815,-7.234,0.368,-6.8955,-12.13,-10.42,-7.1325,-9.5265,-8.84225,385.825
1,9.25,0,-0.3680605,-28.9328,0,-26.745,-7.155,57.345,0.104843818,88.6,0.004,-47.28,0,0.2507745,-7.192,0.437,-6.9165,-12.14,-10.45,-7.1315,-9.53925,-8.82725,385.8
1,9.75,0,-0.29597411175,-29.1614996625,0,-26.775,-7.181,57.315,0.0979,88.6,0.0625,-48.635,0,0.3232385,-7.226,0.502,-6.917,-12.13,-10.465,-7.161,-9.536,-8.81025,385.625
1,10.25,0,-0.392432125,-35.81588008,0,-26.5,-7.088,55.79,0.11900975,88.6,0.273,-47.37,0,0.6362645,-7.224,0.47,-6.9385,-12.135,-10.445,-7.157,-9.55425,-8.81025,386.125
1,10.75,0,-0.354118,-30.37972558,0,-26.51,-7.169,56.455,0.10394225,88.5,0.5545,-47.29,0,1.16118,-7.25,0.4485,-6.9425,-12.125,-10.45,-7.158,-9.55525,-8.77675,386.125
1,11.25,0,-0.4007845,-30.3747,0,-26.715,-7.191,55.26,0.118154912,88.6,1.378,-46.59,0.9094358455,2.891395,-7.186,0.367,-6.9535,-12.175,-10.47,-7.1655,-9.56925,-8.76175,386.175
1,11.75,0,-0.79871775,-28.93673104,0.8565,-26.95,-7.161,56.41,0.124204802,88.6,2.476,-45.905,3.65178,5.473625,-7.256,0.471,-6.9815,-12.12,-10.5,-7.1545,-9.56875,-8.8005,386.625
1,12.25,0,-0.80381,-31.85758407,2.0905,-26.685,-7.087,55.12,0.1234085,88.6,3.5745,-43.6525,6.68925139025,8.53129,-7.098,0.527,-6.988,-12.125,-10.515,-7.15,-9.62275,-8.803,386.125
1,12.75,0,-0.55552028875,-33.95062161,2.654,-26.855,-7.133,56.315,0.0962,88.6,4.272,-43.5775,8.9510097245,10.5673,-7.183,0.3525,-6.9715,-12.105,-10.525,-7.149,-9.63975,-8.792,385.95
1,13.25,0,-0.4682695,-30.63975154,2.895,-26.52,-7.12725,55.29,0.1049718685,88.6,4.57875,-43.64,9.188759577,11.2645,-7.0955,0.4375,-6.98275,-12.0875,-10.5325,-7.1685,-9.67775,-8.80675,386
1,13.75,0,-0.0963,-32.33826076,2.36975,-26.2325,-7.2045,56.33,0.116034,88.6,4.077,-46.5225,7.73625252425,9.5906075,-7.13525,0.5225,-6.94675,-12.1125,-10.5275,-7.1745,-9.63225,-8.824125,386.9
1,14.25,0,-0.767679019,-35.61555,1.1275,-26.0025,-7.1275,55.25,0.11223218675,88.6,2.98525,-47,4.819865059,6.6590125,-7.1485,0.49675,-6.93475,-12.12,-10.575,-7.174,-9.623125,-8.82175,385.75
1,14.75,0,-0.84675775,-33.3447,0,-25.995,-7.1685,56.075,0.115465806,88.5,1.81425,-47.065,1.7150225,3.5901175,-7.1935,0.45925,-6.9265,-12.09,-10.58,-7.16975,-9.629,-8.78975,386.4
1,15.25,0,-0.332128748,-32.94325795,0,-26.02,-7.1715,55.55,0.121113285,88.5,0.819,-48.57,0,1.53891,-7.1875,0.441,-6.959,-12.09,-10.62,-7.173,-9.648,-8.8005,388.3
1,15.75,0,-0.394300805,-34.20415,0,-26.64,-7.159,55.16,0.1085455325,88.5,0.3515,-49.045,0,0.643044,-7.256,0.4885,-6.917,-12.065,-10.575,-7.1775,-9.65875,-8.8125,393.45
1,16.25,0,-0.46140025,-32.4619,0,-26.98,-7.166,57.46,0.120348212,88.5,0.1615,-48.34,0,0.3177645,-7.26,0.516,-6.9325,-11.995,-10.62,-7.191,-9.64775,-8.8095,393.1
1,16.75,0,-0.33875896375,-32.1125,0,-27.13,-7.19,58.365,0.11873,88.5,0.067,-48.12,0,0.0517505,-7.157,0.487,-6.866,-12.005,-10.62,-7.2035,-9.63,-8.7925,393.2
1,17.25,0,-0.157434,-36.3044171825,0,-27.11,-7.199,57.9,0.105859,88.5,0.0435,-48.53,0,0.03980695,-7.194,0.5285,-6.8815,-12.05,-10.595,-7.206,-9.6345,-8.777,393.375
1,17.75,0,-0.41169675,-25.8915265925,0,-27.235,-7.276,57.905,0.09585,88.5,0.032,-47.54,0,0,-7.255,0.5385,-6.897,-12.035,-10.56,-7.2135,-9.58175,-8.74975,393.35
1,18.25,0,-0.661894971,-27.93720056,0,-27.065,-7.272,57.88,0.110708816,88.5,0.082,-48.885,0,0.0470033,-7.279,0.588,-6.906,-12.05,-10.53,-7.2075,-9.597,-8.74175,386.2
1,18.75,0,-0.6960075,-28.209494955,0,-27.27,-7.259,57.73,0.1190435695,88.5,0.0375,-47.6,0,0,-7.3,0.6385,-6.88,-12.075,-10.51,-7.211,-9.58725,-8.738,390.2
1,19.25,0,-0.71024159925,-27.753622645,0,-27.3,-7.234,57.99,0.11463641275,88.5,0.0235,-48.34,0,0.0248532,-7.299,0.569,-6.883,-12.105,-10.51,-7.2145,-9.5825,-8.75675,393.425
1,19.75,0,-0.249251,-32.4150734525,0,-27.185,-7.325,58.31,0.1076805,88.475,0,-50.16,0,0,-7.308,0.5985,-6.8905,-12.105,-10.5,-7.2215,-9.5805,-8.78225,386.575
1,20.25,0,-0.496109256,-40.75015296,0,-27.415,-7.293,57.995,0.12181457925,88.5,0.006,-49.34,0,0.01953765,-7.275,0.6215,-6.932,-12.065,-10.47,-7.2295,-9.5845,-8.758,390.2
1,20.75,0,-0.6690835225,-29.536349305,0,-27.225,-7.224,57.745,0.1162927305,88.5,0.0585,-50.02,0,0,-7.282,0.47575,-6.9395,-11.97,-10.435,-7.2355,-9.584,-8.7725,387.3
1,21.25,0,-0.35828887825,-29.6617454225,0,-27.32,-7.243,57.585,0.11716100025,88.55,0.0405,-49.42,0,0.013689475,-7.328,0.579,-6.9755,-11.925,-10.45,-7.2225,-9.56925,-8.78625,388.55
1,21.75,0,-0.3884965,-37.5120494025,0,-27.375,-7.173,56.91,0.1087675,88.6,0,-47.4475,0,0,-7.347,0.5,-6.979,-11.88,-10.45,-7.204,-9.503,-8.77,387.825
1,22.25,0,-0.565811145,-38.56815,0,-27.34,-7.176,57.29,0.1207071585,88.6,0.0195,-47.61,0,0.0213923,-7.295,0.588,-6.9725,-11.875,-10.425,-7.188,-9.4735,-8.7905,386.1
1,22.75,0,-0.69653047,-36.0461,0,-27.3,-7.222,57.85,0.11054,88.625,0.014,-46.805,0,0,-7.361,0.647,-6.959,-11.88,-10.425,-7.1775,-9.4225,-8.78425,386.125
1,23.25,0,-0.5344515445,-39.352594185,0,-27.04,-7.174,56.855,0.120375419,88.6,0.037,-47.94,0,0.02672705,-7.256,0.6295,-6.9395,-11.88,-10.425,-7.1555,-9.40725,-8.7945,385.6
1,23.75,0,-0.44592025,-34.56695,0,-26.885,-7.236,57.205,0.122001196,88.6,0.011,-47.105,0,0,-7.273,0.546,-6.9295,-11.885,-10.375,-7.121,-9.381,-8.78475,386.225
2,0.25,0,-0.3872795175,-26.019625,0,-26.98,-9.89,56.32,0.10885268575,89,0.0505,-45.7425,0,0.214818,-9.875,0.773,-5.666,-10,-8.85,-5.789,-7.717,-7.221,396.05
2,0.75,0,-0.381264833,-20.09695,0,-27.02,-9.88,56.685,0.116505,89,0,-45.78,0,0,-9.94,0.7235,-5.535,-9.94,-8.78,-5.722,-7.571,-7.1435,395.6
2,1.25,0,-0.293021639,-18.65361667,0,-26.935,-9.88,57.585,0.1125412955,89,0.0125,-45.31,0,0,-9.975,0.794,-5.776,-9.98,-8.94,-5.999,-7.7075,-7.27,393.55
2,1.75,0,-0.3235925,-19.0394,0,-27.21,-9.89,57.51,0.111226482,89,0.0495,-44.74,0,0,-9.895,0.8535,-5.877,-10.08,-8.9,-6.054,-7.79,-7.368,388.25
2,2.25,0,-0.5808281115,-23.084325,0,-26.97,-9.8,58.27,0.105036019,89,0.0665,-45.21,0,0,-9.9,0.6555,-5.918,-10.09,-9.01,-6.083,-7.861,-7.418,388.7
2,2.75,0,-0.42490375,-17.10274753,0,-27.01,-9.84,59.22,0.095655,89,0.0335,-43.6,0,0,-9.885,0.5905,-5.961,-10.16,-9.12,-6.09,-7.852,-7.3615,390.7
2,3.25,0,-0.30676808925,-22.374125,0,-26.88,-9.92,57.685,0.10035995225,89,0.05,-45.2725,0,0,-9.895,0.776,-6.035,-10.19,-9.12,-6.104,-7.8915,-7.4515,393.6
2,3.75,0,-0.327628775,-21.06345,0,-26.655,-9.88,56.81,0.111701514,89,0.0305,-45.38,0,0,-9.865,0.712,-6.054,-10.13,-9.14,-6.104,-7.8845,-7.5735,389.075
2,4.25,0,-0.631765,-19.64645607,0,-26.595,-9.79,57.05,0.108494,89,0.0395,-44.9625,0,0,-9.845,0.78,-6.065,-10.11,-9.15,-6.113,-7.864,-7.6425,390.575
2,4.75,0,-0.471542757,-21.879696135,0,-26.805,-9.77,57.48,0.1114994445,89,0.0195,-44.685,0,0,-9.9,1.01,-6.086,-10.2,-9.17,-6.152,-7.848,-7.6225,393.175
2,5.25,0,-0.26896788425,-19.10283376,0,-26.695,-9.81,56.455,0.096375,89,0.0155,-45.26,0,0,-9.91,0.9065,-6.107,-10.24,-9.21,-6.193,-7.912,-7.5945,396.475
2,5.75,0,-0.244770479,-16.5717573075,0,-26.69,-9.88,55.74,0.101545265,89,0.036,-44.055,0,0,-9.95,0.8825,-6.073,-10.24,-9.26,-6.145,-7.947,-7.57,396.4
2,6.25,0,-0.3274330675,-20.1254,0,-26.3125,-9.85,56.5625,0.108346832,89,0.03925,-43.8175,0,0,-9.9325,0.9025,-6.06225,-10.3225,-9.3225,-6.116,-7.99075,-7.5545,397
2,6.75,0,-0.50734,-22.514376285,0,-26.3775,-9.8725,56.4625,0.10991597125,89,5e-04,-43.32,0,0,-9.9825,0.854,-6.047,-10.345,-9.3575,-6.11375,-7.99075,-7.570125,396.7
2,7.25,0,-0.228411981,-18.283908845,0,-26.775,-9.8825,55.7825,0.110216,89,0.052,-42.84,0,0,-9.94,0.91375,-6.0455,-10.3725,-9.3625,-6.13175,-8.007,-7.567875,396.3
2,7.75,0,-0.455899,-21.903498675,0,-26.625,-9.91,54.43,0.10817012675,89,0.024,-43.33,0,0,-9.98,0.9085,-6.053,-10.31,-9.33,-6.098,-8.0165,-7.519,395.7
2,8.25,0,-0.8404065,-17.043626325,0,-26.36,-9.9,54.695,0.09475,89,0.155,-42.61,0,0.3344095,-9.96,0.742,-6.073,-10.42,-9.3,-6.116,-8.073,-7.4965,396.1
2,8.75,0,-0.715514869,-23.2077,0,-26.34,-9.88,53.87,0.104735756,89,0.457,-42.82,0,0.642729,-9.99,0.9295,-6.072,-10.35,-9.27,-6.113,-8.093,-7.5305,394.525
2,9.25,0,-0.249954571,-24.00935455,0,-26.43,-9.98,53.51,0.0923,89,1.2225,-43.2725,0.384282693,1.913645,-9.945,0.8155,-6.062,-10.24,-9.25,-6.124,-8.0615,-7.502,396.1
2,9.75,0,-0.2767290315,-24.39665173,2.01025,-26.0375,-10.0025,53.6175,0.0997472,89,3.429,-40.14,5.69875826625,8.0292775,-9.9775,0.755,-6.0565,-10.19,-9.215,-6.143,-8.03325,-7.49925,395.55
2,10.25,0,-0.5684935,-22.32475,7.717,-26.1525,-9.9675,52.9875,0.1158731655,89,8.0325,-36.75,18.9797,21.7708,-10.0125,0.771,-6.06725,-10.1675,-9.1825,-6.1355,-8.08025,-7.480125,396.5
2,10.75,0,-0.522739086,-19.9763934975,17.575,-25.6475,-10.0575,51.5475,0.09105,89,14.5875,-24.21,38.32891947,38.848625,-10.05,0.91325,-6.0545,-10.1025,-9.16,-6.1175,-8.0645,-7.47875,396.3
2,11.25,0,-1.12265692475,-19.81470508,43.985,-25.69,-10.13,53.105,0.1005045015,89.075,26.815,-17.1775,64.031325,64.7902,-10.025,0.78625,-6.074,-10.08,-9.13,-6.13,-8.03,-7.498,395.7
2,11.75,0,-0.27738873475,-22.478267905,58.73,-25.635,-10.07,53.465,0.08985,89,38.1275,-9.0425,94.2537680475,90.94205,-10.005,0.892,-6.04,-10.1,-9.08,-6.141,-8.0145,-7.53,396.025
2,12.25,0,-0.4072625,-17.848369185,69.08,-25.67,-9.96,53.43,0.09465,89,46.1275,-9.6125,114.56375,109.166,-10.005,0.88275,-6.031,-10.11,-9.05,-6.124,-8.054,-7.5775,391.9
2,12.75,0,-0.366024095,-21.89416961,72.16,-25.325,-9.9,52.5875,0.1025102275,89,53.115,-10.595,123.72168125,126.5985,-9.995,0.699,-6.063,-10.1475,-9.045,-6.115,-8.124875,-7.557875,392.1
2,13.25,0,-0.500644635,-17.548114395,73.3075,-25.34,-9.98,53.005,0.121732819,89,55.5125,-12.5075,129.79648465,136.4295,-9.915,0.6975,-6.068,-10.16,-9.04,-6.119,-8.1585,-7.5655,395.2
2,13.75,0,-0.465337903,-16.1681,72.4,-25.1,-9.86,52.32,0.108738666,89,57.58,-15.0975,126.076899,134.4525,-9.915,0.583,-6.093,-10.14,-9.02,-6.089,-8.1435,-7.5295,393.25
2,14.25,0,-0.4606664335,-21.2676,64.905,-25.15,-9.89,51.56,0.094985,89,53.4525,-18.3925,114.1842072,125.1275,-9.93,0.5425,-6.069,-10.1,-8.99,-6.089,-8.1015,-7.53,389.8
2,14.75,0,-0.29338275,-18.94498041,53.89,-25.15,-9.89,50.355,0.110351902,89,43.0775,-25.24,94.0269942425,104.53775,-9.855,0.644,-6.084,-10.04,-8.99,-6.078,-8.1,-7.523,391.6
2,15.25,0,-0.369214,-22.45874016,40.045,-25.4225,-9.83,52.0625,0.0997,89,33.78,-31.385,63.296411125,75.871125,-9.84,0.6675,-6.078,-10.08,-8.98,-6.067,-8.0865,-7.5145,391.025
2,15.75,0,-0.596579,-18.38295472,20.17,-25.43,-9.9125,53.64,0.0931,89,17.745,-38.7125,36.3633619925,40.69445,-9.845,0.83225,-6.054,-10.1,-9,-6.054,-8.0745,-7.492,391.85
2,16.25,0,-0.4884656915,-19.0143309175,7.8205,-25.935,-9.875,52.93,0.09837,89,8.255,-46.465,16.91623622,20.633125,-9.925,0.8025,-6.062,-10.08,-9.03,-6.06,-8.067,-7.5115,390.9
2,16.75,0,-0.42154510625,-16.831297385,1.576,-26.0125,-9.9175,52.91,0.10746867225,89,2.944,-45.99,4.0003797055,6.610325,-9.98,0.93125,-6.053,-10.06,-8.97,-6.045,-8.036,-7.533,389.7
2,17.25,0,-0.78190304175,-19.9681,0,-26.855,-9.9,53.145,0.099777,88.975,1.00275,-46.68,0.223605363,1.41748,-9.95,0.856,-6.036,-10.11,-8.98,-6.033,-8.04,-7.561,389.75
2,17.75,0,-0.5462937115,-20.5259175225,0,-26.7525,-9.8775,53.6075,0.112185359,88.95,0.34675,-46.8575,0,0.38933475,-9.935,0.6845,-6.014,-10.15,-8.95,-6.021,-7.956,-7.5665,389.2
2,18.25,0,-0.500184933,-20.3639,0,-26.7125,-9.8475,52.9425,0.10878960625,89,0.157,-46.4175,0,0.15607,-9.88,0.7565,-6.01,-10.13,-8.95,-6.038,-7.892,-7.5925,389.95
2,18.75,0,-0.29386,-18.8304108625,0,-26.7975,-9.89,52.805,0.109707,88.9,0.05675,-47.2325,0,0,-9.895,0.87775,-5.99,-10.07,-8.92,-6.03,-7.8675,-7.58,388.9
2,19.25,0,-0.62381427925,-23.3881,0,-26.8775,-9.855,53.805,0.11253797375,88.9,0.0635,-46.34,0,0,-9.95,0.85975,-6.008,-9.97,-8.97,-5.999,-7.872,-7.574,392.3
2,19.75,0,-0.555791237,-24.0509328825,0,-26.655,-9.97,53.2175,0.11704825,88.9,0.04175,-46.13,0,0,-10,0.88025,-6.008,-9.97,-8.97,-6.013,-7.845,-7.5845,393.8
2,20.25,0,-0.42397515925,-21.567488265,0,-26.865,-9.895,55.1375,0.106436286,88.9,0.0335,-46.335,0,0,-9.885,0.91975,-6.029,-9.92,-8.93,-5.99,-7.854,-7.57,395.9
2,20.75,0,-0.598428242,-21.9044501425,0,-26.8325,-9.85,54.0525,0.113647593,88.9,0.01725,-46.085,0,0,-9.945,0.84625,-6.01,-9.93,-8.89,-5.976,-7.8235,-7.5695,395.9
2,21.25,0,-0.50837118325,-21.4068675125,0,-26.5925,-9.8675,54.0575,0.099325,88.9,0.01775,-45.0075,0,0,-9.87,0.8465,-6,-9.94,-8.81,-5.993,-7.8295,-7.579,395.75
2,21.75,0,-0.429793,-18.2167,0,-27.0125,-9.9375,54.8,0.098635,88.925,0.035,-45.6075,0,0,-9.925,0.76325,-5.96,-9.89,-8.83,-6.006,-7.824,-7.503,395.85
2,22.25,0,-0.3230424505,-17.1424,0,-26.95,-9.92,54.895,0.105408357,88.975,0.0285,-44.8,0,0,-9.9275,0.7955,-5.9655,-9.9075,-8.8325,-6.0185,-7.8845,-7.448,397.05
2,22.75,0,-0.27266891175,-17.5987845925,0,-26.985,-10.02,55.485,0.109767028,89,0.0335,-45.6725,0,0,-10.03,0.945,-5.946,-9.93,-8.8075,-6.02775,-7.86225,-7.43775,396.7
2,23.25,0,-0.396619864,-19.21037478,0,-26.895,-9.94,55.75,0.10656,89,0.033,-46.375,0,0,-9.955,0.7525,-5.95175,-9.99,-8.7775,-5.98775,-7.854625,-7.40575,397
2,23.75,0,-0.33408535025,-18.48400366,0,-27.21,-10.01,56.12,0.09275,89,0.01575,-45.0175,0,0,-9.955,0.7765,-5.942,-9.96,-8.81,-5.876,-7.838,-7.39,396.6
3,0.25,0,-0.51579,-19.8622,0,-21.45,-9.095,49.25,0.08921,89,0.166,-49.32,0,0.1839245,-9.02,0.7845,-3.641,-6.7545,-5.546,-3.231,-5.1975,-4.294,388.2
3,0.75,0,-0.28004,-17.6894,0,-21.51,-9.12,48.725,0.0845,89,0.14,-49.5525,0,0,-9.045,0.7485,-3.54675,-6.678,-5.4575,-3.182,-5.06875,-4.240125,388.5
3,1.25,0,-0.506628094,-18.576429315,0,-21.79,-9.1075,50.115,0.0964,89,0.084,-50.29,0,0,-9.0225,0.80025,-3.7465,-6.841,-5.6215,-3.3175,-5.27425,-4.364125,388.325
3,1.75,0,-0.443278206,-17.6297,0,-21.9825,-9.1325,50.195,0.08549665,89,0.09275,-49.1025,0,0,-8.9825,0.9165,-3.83075,-6.84775,-5.65875,-3.36075,-5.35225,-4.419875,388.4
3,2.25,0,-0.27856907075,-19.76237136,0,-21.87,-9.1625,49.87,0.088415,89,0.05975,-49.185,0,0,-8.94,0.962,-3.86875,-6.864,-5.6535,-3.389,-5.40275,-4.458875,388.45
3,2.75,0,-0.402412732,-21.997725,0,-22.0425,-9.1375,50.4325,0.09165,89,0.05775,-48.655,0,0,-8.9225,0.935,-3.89275,-6.87325,-5.67075,-3.40125,-5.423125,-4.458375,388.4
3,3.25,0,-0.591386,-22.7482,0,-21.7675,-9.155,51.585,0.098025,88.95,0.0615,-48.84,0,0,-9.02,0.96325,-3.90475,-6.88475,-5.69,-3.42225,-5.463375,-4.465375,388.6
3,3.75,0,-0.769075563,-24.3657,0,-21.685,-9.14,51.3,0.0948,89,0.0975,-48.61,0,0,-9.0475,0.888,-3.91625,-6.868,-5.73775,-3.4345,-5.461,-4.49425,388.6
3,4.25,0,-0.630822702,-23.8804890625,0,-21.81,-9.18,50.9,0.0865,89,0.093,-47.485,0,0,-9.01,0.837,-3.936,-6.942,-5.72,-3.436,-5.4915,-4.502,389
3,4.75,0,-0.5150380805,-21.313321205,0,-21.99,-9.17,50.54,0.0881,89,0.119,-47.27,0,0,-9.04,0.83075,-3.9305,-6.9095,-5.697,-3.448,-5.5355,-4.5085,389.225
3,5.25,0,-0.374015,-20.741298045,0,-21.78,-9.1175,50.8975,0.0767,89,0.10075,-47.7875,0,0,-9.045,0.84975,-3.93375,-6.90625,-5.68725,-3.4585,-5.522875,-4.54575,389.15
3,5.75,0,-0.540275,-18.59495,0,-21.9125,-9.1425,51.1175,0.093625,89,0.1085,-46.93,0,0,-9.01,0.85775,-3.94075,-6.8725,-5.67125,-3.44975,-5.50325,-4.5585,388.875
3,6.25,0,-0.494574951,-19.6338,0,-21.8025,-9.1575,51.78,0.0823375,89,0.24575,-45.55,0,0.1626485,-8.9825,0.8455,-3.942,-6.86575,-5.585,-3.46525,-5.439875,-4.522875,388.5
3,6.75,0,-0.712551182,-19.35761891,0,-22.07,-9.1675,51.1425,0.0917025,88.9,0.5385,-43.995,0,0.4055455,-9.0575,0.8685,-3.9525,-6.8665,-5.5555,-3.4635,-5.43075,-4.5265,387.9
3,7.25,0,-0.477292881,-18.15575,0,-21.8575,-9.1275,51.8175,0.0841,88.9,1.143,-44.4025,0.511451893,1.79706,-8.9725,0.7775,-3.9565,-6.874,-5.553,-3.46025,-5.475625,-4.51825,387.9
3,7.75,0,-0.750693372,-19.2020981175,3.467,-21.77,-9.23,50.57,0.0931975,88.9,4.8,-42.88,9.191227871,11.07185,-9.06,0.81975,-3.9795,-7.0355,-5.6075,-3.49,-5.594,-4.61925,387.975
3,8.25,0,-0.703832826,-22.2733,14.17,-21.715,-9.2075,48.8125,0.08481,88.9,14.045,-31.0475,32.03754997,35.27175,-9.1675,0.79075,-4.0205,-7.05025,-5.60375,-3.4945,-5.679875,-4.6235,388.225
3,8.75,0,-0.5117638795,-18.4623980825,34.03,-21.5025,-9.25,48.065,0.09055,88.9,25.48,-16.5725,69.838603795,68.87595,-9.145,0.75975,-4.014,-7.01225,-5.65125,-3.52225,-5.690125,-4.6855,389.05
3,9.25,0,-0.405987474,-14.88242772,77.34,-20.655,-9.1925,45.5475,0.085115,88.9,47.8725,-5.326,137.699957725,119.402,-9.115,0.8065,-4.02425,-7.04675,-5.6635,-3.53825,-5.688,-4.657125,389.7
3,9.75,0,-0.36264375,-14.9335027625,122.1,-20.3,-9.18,42.74,0.086525,88.9,72.42,6.97075,216.495353925,180.163,-9.12,0.738,-4.0275,-6.982,-5.6615,-3.551,-5.67125,-4.62175,390.5
3,10.25,0,-0.51284,-12.06402522,161.8,-20.01,-9.125,44.26,0.0828,88.9,98.2,15.91,274.28085515,249.137,-9.08,0.761,-4.0355,-6.9895,-5.7075,-3.5675,-5.678,-4.62875,390.5
3,10.75,0,-0.4985275,-16.6351,184.025,-19.58,-9.145,44.93,0.08375,88.925,122.1,27.26,311.13,309.24975,-9.1,0.739,-4.046,-6.9715,-5.718,-3.5765,-5.6385,-4.6565,391.25
3,11.25,0,-0.382273,-14.277125,207.05,-19.32,-9.05,44.16,0.074136175,88.9,144.1,28.59,326.35686965,365.54025,-9.04,0.695,-4.066,-6.97,-5.7285,-3.555,-5.63575,-4.69575,390.6
3,11.75,0,-0.42540254475,-13.8214659575,236.1,-19.3,-9.03,45.7,0.0712,88.925,163,30.325,417.0207168,430.059,-9.03,0.685,-4.075,-6.9525,-5.7345,-3.5385,-5.616,-4.7195,391.175
3,12.25,0,-0.35551,-17.8772,260.5,-19.01,-9,45.01,0.08162,88.975,186.5,30.4175,441.11225,484.749,-8.96,0.65575,-4.0855,-6.955,-5.7425,-3.537,-5.634,-4.73825,391.65
3,12.75,0,-0.30007116025,-14.5354260475,268.375,-18.53,-8.98,45.46,0.077275,88.9,197.7,25.9925,471.31731665,510.752,-8.96,0.742,-4.0915,-6.933,-5.725,-3.551,-5.58375,-4.75025,392.4
3,13.25,0,-0.520241287,-15.94325,264.8,-18.1725,-9.0625,43.7825,0.0842,88.975,204.2,17.2875,482.23121085,531.543,-8.935,0.73125,-4.10225,-6.971,-5.81175,-3.563,-5.605875,-4.860875,392.35
