DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT
1,5.25,424.8399955,7.35663075,2106.283627,1.394217,-4.8069435,-26.682159,-13.35387775,-1.641523,0.8424255,0.06548,-0.03963,0.2569275,0.0542835,101.488,90.05,3.193,0.05595125,9.14978975,0.17221825,4.52575,5.2645,6.49275,8.1725,9.8025,5.4085,5.591,6.31475,8.0875,9.76,3.99775,4.73025,6.31775,8.18,9.84,-36.02675775,0,0,-3.085714,0.201613,293.9014015,318.7893125
1,5.75,425.6230485,7.0553035,2095.1401995,1.3344585,-5.10059725,-26.456364,-13.1810905,-0.587885,0.93176925,0.06400525,-0.0427065,0.274096,0.0602615,101.522,89.375,2.975,0.04483025,8.98534875,0.1864935,4.424,5.15625,6.3905,8.1325,9.795,5.25875,5.4785,6.29825,8.0325,9.7625,3.90025,4.661,6.159,8.1825,9.84,-31.66561025,0,0,-2.90000025,0.15121,294.99989,319.6799895
1,6.25,426.50853525,7.02773475,2085.90790575,1.28761725,-4.43449675,-26.130905,-13.52126375,-0.64770825,0.89335125,0.059335,-0.043189,0.26755175,0.062227,101.5565,89.425,2.856,0.0376285,8.960573,0.18337575,4.3785,5.14075,6.27275,8.07,9.7925,5.2155,5.41125,6.2365,7.9655,9.7525,3.808,4.54975,6.0865,8.12,9.83,-28.88112,0,0,-2.971429,0.15121,294.29132825,318.6836875
1,6.75,427.6897415,6.950922,2089.753724,1.593956,-5.369539,-26.298074,-12.880264,-0.755927,0.84662675,0.06057825,-0.0472065,0.28780425,0.058724,101.5655,90.075,2.66175,0.03876625,8.7917985,0.1837965,4.251,5.0175,6.196,8.0065,9.7825,5.174,5.34025,6.18,7.939,9.735,3.8635,4.4715,5.99475,8.0425,9.82,-28.68530725,0,0,-2.971429,0.15121,296.98683225,317.5633675
1,7.25,429.029037,6.88801425,2103.22279975,1.349965,-2.881931,-26.372878,-11.893256,-0.40093,0.90875825,0.06600675,-0.04931325,0.28067675,0.06654025,101.57025,90.425,2.34925,0.0455015,8.7387595,0.177168,4.18425,4.9385,6.09925,7.9695,9.78,5.10025,5.26975,6.099,7.889,9.7175,3.8635,4.446,5.883,7.99125,9.82,-24.3852315,3.172738,0.235849,0.4,0.554435,295.461387,317.51121675
1,7.75,427.507704,7.20367,2108.469599,1.15537925,-3.7424075,-25.121139,-10.9108215,-0.10241125,1.01238975,0.066803,-0.047432,0.269354,0.070408,101.5825,89.75,2.6185,0.04354325,8.54549675,0.186547,4.21,4.971,6.00575,7.9455,9.7625,5.06875,5.24725,6.07825,7.80925,9.7,3.77925,4.45275,5.7825,7.928,9.8125,-4.626915,27.262045,1.29717,12.75714275,2.23034275,297.63521425,320.67200325
1,8.25,428.789584,7.23881325,2116.9572175,0.644757,-4.19154975,-21.068086,-8.291781,3.73444225,1.02060675,0.077993,-0.0567595,0.29490475,0.09634525,101.59775,89.125,3.24625,0.0764305,8.939907,0.1633985,4.35175,5.044,5.9295,7.87625,9.7425,5.101,5.3575,6.07175,7.70375,9.6725,3.934,4.50375,5.7575,7.84375,9.7925,15.275122,77.17391325,3.183962,37.40000025,5.544355,298.9705095,327.71400525
1,8.75,428.3136275,7.52392,2126.6153125,-0.339916,-5.296329,-12.00354725,-2.157581,11.36395075,1.19894775,0.10509825,-0.075302,0.32837625,0.1468855,101.60775,86.025,4.374,0.17421325,9.47479275,0.185034,4.789,5.2,5.9125,7.808,9.7425,5.3795,5.42125,6.06075,7.6245,9.62,4.374,4.722,5.73825,7.7935,9.7725,41.89263725,128.26086975,5.778302,61.128571,9.12298425,295.29387,336.720011
1,9.25,427.482984,7.6823605,2120.13425025,-1.8978695,-6.340502,-4.69383175,3.848697,24.723506,1.25170725,0.12423425,-0.093132,0.3925045,0.1765935,101.64425,83.625,5.22325,0.3338015,10.09337575,0.2172395,5.36325,5.38925,6.03775,7.77925,9.75,5.748,5.81675,6.1465,7.603,9.6225,5.109,5.22675,5.9055,7.75725,9.7625,65.32297875,189.2773205,9.5224055,89.74285725,13.01663275,287.0309665,343.32647175
1,9.75,427.132098,8.2339655,2097.626699,-3.607286,-3.36165675,1.61205075,9.38665225,33.05951,1.2181705,0.13198225,-0.0979945,0.42085975,0.19451375,101.6565,79.265,6.20675,0.44126175,10.76628375,0.2216465,5.96325,5.86375,6.1915,7.74925,9.75,6.282,6.27775,6.27325,7.60375,9.625,6.1965,5.874,6.23825,7.7265,9.7625,91.202909,248.76615775,12.3525945,123.62857175,16.847278,270.3064235,349.2793165
1,10.25,425.7876685,8.484428,2062.155857,-5.383397,-5.27569675,6.8843535,18.155695,41.171791,1.192169,0.1364115,-0.11243125,0.49681,0.2113435,101.6825,74.835,6.9535,0.5689545,11.4483215,0.24409625,6.8025,6.224,6.416,7.73025,9.7325,7.01475,6.90175,6.671,7.6185,9.6325,7.12475,6.67,6.464,7.72,9.76,120.1244985,321.7391305,15.448113,159.65714275,21.33316575,269.18399675,356.8859055
1,10.75,424.147327,8.501052,2050.77445,-5.738302,-4.940551,12.20536375,21.9485975,46.9583325,1.30053975,0.1525435,-0.1231115,0.518491,0.22693575,101.6725,70.835,7.62525,0.95809475,12.2964845,0.256178,7.44975,6.66025,6.628,7.75575,9.72,7.468,7.388,7.1435,7.689,9.6325,7.99125,7.36225,6.85175,7.72225,9.7525,132.4031875,362.42655675,17.86556625,173.42857125,23.96673375,270.9725015,361.64013825
1,11.25,423.943208,8.690982,2031.8712955,-5.66061825,-3.567496,16.14905825,27.59098625,49.363123,1.339712,0.154848,-0.130363,0.5531305,0.23946725,101.6535,68.16,8.0375,1.20204875,12.87131325,0.278674,8.0825,7.36725,6.93225,7.77625,9.72,7.8665,7.7285,7.417,7.783,9.6425,8.855,8.1175,7.21725,7.806,9.7375,140.87577125,397.17978875,19.72287725,190.428571,25.61743925,273.07667825,365.622185
1,11.75,422.24884075,8.7514555,2005.33737325,-6.212092,-3.054752,18.31933225,29.566275,56.6373055,1.339763,0.15168575,-0.131675,0.56456725,0.24864425,101.602,64.74,8.7225,1.48665275,13.60263975,0.28774575,8.615,7.7875,7.318,7.80375,9.7,8.4525,8.195,7.729,7.85975,9.6025,9.59,8.7475,7.483,7.86725,9.7475,150.41677575,418.037603,21.108491,209.9285715,28.91885075,276.194099,368.248802
1,12.25,420.34851975,8.71539275,2015.029728,-6.05744175,-1.37694725,20.4940255,29.7611695,54.44038025,1.26436975,0.15721275,-0.12888425,0.6026325,0.25321025,101.5655,62.0775,9.1375,1.751153,14.16202125,0.2822235,9.18,8.3525,7.68325,7.87475,9.6925,8.91,8.6075,7.9685,7.90675,9.6025,10.26,9.36,7.89225,7.93225,9.7525,154.5925255,485.84018825,22.46462225,233.31428575,31.13659275,278.9995975,370.4323435
1,12.75,419.587359,8.545065,2007.19854125,-6.53712875,-2.897989,22.70938125,26.691592,52.597805,1.365763,0.15924,-0.13385525,0.6031635,0.250491,101.52,60.925,9.5325,2.04736275,14.69375,0.278692,9.655,8.7775,8.02,7.9185,9.6825,9.2825,9.0425,8.355,7.981,9.61,10.6075,9.8975,8.2225,8.035,9.7325,155.07000325,459.81198625,22.995283,221.80000025,31.94304425,279.88885125,372.1489605
1,13.25,418.7927595,8.636365,1995.55694025,-5.8340795,-1.8392305,22.098604,26.651314,50.808746,1.27846325,0.158163,-0.12164,0.59503875,0.246367,101.4725,58.795,9.8925,2.30823275,14.9768205,0.2896235,10.0675,9.21,8.225,8.0175,9.6925,9.6,9.315,8.7025,8.0775,9.61,11.0625,10.2625,8.6325,8.12,9.7225,143.80917925,395.94594575,22.081368,209.4142855,30.670363,280.65706825,374.54121275
1,13.75,418.12077225,8.71326125,1987.7186655,-5.26912,-0.93860475,20.5489975,23.677108,47.46484825,1.319286,0.15100575,-0.118993,0.58394775,0.2399185,101.46925,57.155,10.1125,2.54875975,15.27012275,0.24958975,10.455,9.5675,8.475,8.1025,9.7025,9.83,9.605,8.95,8.165,9.5925,11.3175,10.4825,8.975,8.225,9.7325,119.52776625,346.9153935,17.18750025,175.5,24.143145,281.488125,373.70616275
1,14.25,417.9493285,8.539666,1978.39646425,-5.254515,-2.298986,18.51360575,16.206731,45.4276475,1.2998,0.1580005,-0.112052,0.563653,0.23168125,101.44775,55.54,10.3325,2.784324,15.5819685,0.20683275,10.6425,9.82,8.7925,8.1775,9.7025,9.98,9.8275,9.1425,8.28,9.61,11.3275,10.8025,9.255,8.36,9.7375,100.01437925,332.814336,17.128538,159.85714275,23.75252,283.463047,373.1209955
1,14.75,417.85211,8.609001,1985.79345825,-4.154393,-0.8809525,15.92158775,8.25089075,40.8616365,1.2655055,0.1446345,-0.1012815,0.5213955,0.2127135,101.4325,54.1425,10.3725,2.80813625,15.8398195,0.16497825,10.785,9.9825,9.04,8.27,9.705,10.1025,9.9125,9.31,8.37,9.64,11.1175,10.785,9.4275,8.44,9.755,81.304551,280.6698005,13.0896225,139.32857175,20.035282,283.9487705,370.98983425
1,15.25,417.09170725,8.6565035,1986.441934,-3.280185,-1.987084,12.622052,0.076276,32.043136,1.29090875,0.12788925,-0.093938,0.47854525,0.18163425,101.44,53.39,10.62,2.932961,15.98779225,0.139048,10.82,10.04,9.28,8.41,9.72,10.25,10.02,9.47,8.51,9.65,11.05,10.7,9.62,8.52,9.76,55.486133,229.259694,12.264151,116.514286,14.616935,283.685387,369.730523
1,15.75,417.524997,8.707243,1989.93811675,-1.63837,-1.2616265,8.448763,-6.30933025,19.76869175,1.29423275,0.1136605,-0.083744,0.406217,0.1451745,101.42075,54.32,10.6,2.817394,16.02427875,0.117146,10.69,9.99,9.39,8.5,9.72,10.23,10.02,9.55,8.7,9.66,10.93,10.62,9.7,8.63,9.75,21.173338,153.819036,7.900943,75.828571,10.383065,282.991524,366.791899
1,16.25,419.059312,8.768396,1989.84088975,-0.213028,-1.5478,3.709282,-13.45339975,7.53654775,1.3043515,0.085142,-0.0610355,0.30199425,0.10680275,101.43,56.1,10.35,2.493728,15.8732015,0.1252815,10.23,9.91,9.42,8.6,9.72,10.13,10,9.54,8.84,9.67,10.57,10.46,9.73,8.71,9.77,-11.547919,94.594595,4.834906,44.8,6.955645,281.301564,361.555536
1,16.75,420.62929,8.836252,2006.047845,0.1105135,-1.361188,-2.164489,-15.81272175,0.568866,1.1591405,0.0557295,-0.03714,0.24950475,0.053702,101.41,60.54,9.6,2.094389,15.6771895,0.15991425,9.8,9.75,9.38,8.71,9.72,9.94,9.91,9.5,8.98,9.68,10.21,10.15,9.69,8.79,9.78,-48.299218,31.139835,1.650943,12.228571,2.671371,278.675861,352.557
1,17.25,422.73156725,8.917655,2018.0591985,-0.0932265,-3.42783675,-10.405447,-16.18384825,-0.727606,0.870915,0.04660325,-0.031953,0.222995,0.03818325,101.45,66.13,9.01,1.644709,15.37298825,0.2034205,9.1,9.37,9.35,8.78,9.72,9.73,9.73,9.47,9.09,9.68,9.4,9.67,9.61,8.89,9.79,-65.744024,2.350176,0.117925,-1.542857,0.050403,275.418851,341.653084
1,17.75,424.13067075,8.8765985,2020.57281875,0.0058815,-3.8461385,-17.634266,-14.758171,-1.0326805,0.78135875,0.04972825,-0.032945,0.2230075,0.03536175,101.47,71.7,8.62,1.255636,15.01453175,0.2144755,8.67,9.11,9.23,8.84,9.73,9.3,9.28,9.38,9.11,9.7,8.79,9.17,9.38,9.04,9.79,-66.066583,0,0,-4.114286,-0.252016,274.34119,333.369139
1,18.25,425.656977,8.8044965,2018.399172,-0.178952,-3.267881,-21.923301,-14.228632,-1.076344,0.76570425,0.05403325,-0.0325915,0.231647,0.0360835,101.47,74.01,7.97,1.071264,14.487371,0.22251825,8.34,8.83,9.09,8.87,9.72,8.98,8.98,9.25,9.12,9.7,8.33,8.72,9.19,9.06,9.79,-64.059037,-0.117509,-0.117925,-3.828571,-0.100806,272.932469,331.13457
1,18.75,426.232205,8.817179,2039.658608,-0.18997475,-4.294374,-23.788591,-16.949204,-0.718909,0.72629,0.05457925,-0.02987075,0.23304175,0.04039625,101.477,76.42,7.607,0.956113,14.20199875,0.22041625,8.02,8.55,8.93,8.9,9.72,8.62,8.69,9.02,9.14,9.67,7.946,8.35,8.94,9.05,9.76,-62.367713,-0.117509,-0.117925,-3.714286,0.050403,271.350289,329.817176
1,19.25,426.8112915,8.6969555,2061.5847695,0.147486,-2.864041,-25.3974,-16.001225,-1.0305755,0.68899475,0.057277,-0.0384365,0.2323245,0.03951925,101.49,78.34,7.355,0.801911,13.5941145,0.22186025,7.722,8.2,8.71,8.9,9.72,8.5,8.49,8.82,9.15,9.67,7.636,8.03,8.71,9.03,9.78,-58.960812,0,0,-3.485714,0.050403,272.582191,328.378021
1,19.75,427.084048,8.469069,2053.28049625,0.158951,-5.657232,-26.073705,-15.159056,-0.9642075,0.7842415,0.05449325,-0.0373315,0.24654775,0.0423195,101.49,80.2,7.009,0.71613,13.366383,0.2365905,7.407,7.989,8.5,8.9,9.73,8.23,8.31,8.6,9.09,9.68,7.309,7.79,8.5,8.95,9.78,-58.670286,0,0,-3.428571,0.100806,271.146821,326.998656
1,20.25,426.0511185,8.5262345,2063.683474,0.4834025,-5.643468,-26.730766,-17.7780665,-1.699759,0.75270075,0.0549125,-0.039258,0.236042,0.0436985,101.5,82.2,6.751,0.596926,12.95903425,0.22721475,7.218,7.745,8.33,8.89,9.72,8.01,8.08,8.5,9.05,9.68,6.944,7.569,8.3,8.94,9.78,-59.564599,0,0,-3.485714,0.100806,272.945317,327.001035
1,20.75,429.69765,8.562543,2059.850268,0.81450725,-3.004632,-26.850711,-17.67734475,-1.36493425,0.86994025,0.0590575,-0.033943,0.26158925,0.047665,101.51,82.4,6.644,0.54184,12.599772,0.226426,7.015,7.568,8.23,8.89,9.73,7.814,7.852,8.38,9,9.69,6.698,7.377,8.17,8.95,9.77,-57.09491,0,0,-3.428571,0.100806,273.633996,327.724653
1,21.25,431.234281,8.3855065,2079.13944675,1.049071,-4.172498,-27.158464,-16.7502235,-1.549985,0.8356535,0.0562735,-0.040369,0.25144775,0.05015725,101.5,83.6,6.408,0.438638,12.2902565,0.21894,6.715,7.348,8.1,8.83,9.73,7.68,7.704,8.24,8.97,9.69,6.512,7.136,8.05,8.91,9.8,-55.525571,0,0,-3.371429,0.15121,275.02638,327.118645
1,21.75,430.93427225,8.1587855,2100.994296,1.280382,-4.759519,-27.217206,-16.568429,-1.663859,0.90137825,0.0651745,-0.0408145,0.264859,0.051569,101.54,85.1,6.219,0.349392,12.08734775,0.217813,6.545,7.272,7.97,8.82,9.74,7.391,7.509,8.13,8.95,9.7,6.241,6.918,7.953,8.93,9.81,-57.382798,0,0,-3.428571,0.15121,276.088813,326.706938
1,22.25,431.326082,8.111305,2097.59714925,0.9266625,-7.203132,-26.93862,-16.99971,-1.8528965,0.86249175,0.06163225,-0.040043,0.256166,0.052839,101.53,85.2,5.826,0.330042,11.78295775,0.220927,6.403,7.14,7.838,8.76,9.74,7.154,7.307,7.963,8.89,9.73,6.048,6.716,7.881,8.88,9.82,-55.080477,0,0,-3.485714,0.201613,275.030707,326.941844
1,22.75,431.78050725,8.150187,2115.730493,1.24457125,-5.7635345,-26.728375,-18.0956385,-1.730366,0.8749935,0.065469,-0.04557425,0.26463275,0.052947,101.55,85.3,5.779,0.315242,11.690554,0.21258175,6.24,7.011,7.721,8.72,9.74,6.983,7.249,7.87,8.83,9.74,5.959,6.543,7.725,8.8,9.83,-54.85036,0,0,-3.428571,0.201613,278.993158,326.770739
1,23.25,431.724858,8.183962,2125.7531605,1.15861275,-6.20901375,-26.18662,-15.23234375,-1.987309,1.0561415,0.06298575,-0.039297,0.25789425,0.05814225,101.56,86.1,5.416,0.318833,11.05964025,0.216254,6.041,6.841,7.662,8.67,9.76,6.943,6.982,7.787,8.77,9.74,5.752,6.409,7.635,8.74,9.82,-55.599885,0,0,-3.371429,0.15121,275.621844,326.487238
1,23.75,430.417223,7.99629,2088.070662,1.20946375,-6.729392,-26.283337,-14.98639375,-2.456415,1.01067825,0.06472,-0.0395005,0.261677,0.06262875,101.534,86.9,5.014,0.267296,10.73977825,0.2015865,5.928,6.735,7.543,8.61,9.77,6.785,6.923,7.639,8.69,9.73,5.615,6.23,7.496,8.68,9.83,-55.039313,0,0,-3.428571,0.15121,276.639138,325.342421
2,0.25,424.398285,7.3742115,2037.39581125,1.0115225,-5.64047675,-30.93712175,-22.4528285,-1.01513,0.9908895,0.06333425,-0.04980025,0.27139575,0.0569005,101.3625,75.38,4.904,0.470387,11.233565,0.2494835,6.517,7.34575,8.2675,9.51,10.17,7.16025,7.2705,8.22,9.6125,10.215,6.04375,6.904,8.3275,9.5225,10.1275,-65.902195,0,0,-3.771429,0.252016,262.21722825,322.6334345
2,0.75,424.435309,7.196543,2022.1328455,1.050575,-4.901114,-30.9578495,-23.107079,-1.058727,0.944891,0.0631095,-0.04303475,0.26341675,0.05565875,101.3665,76.49,4.566,0.397673,10.8364055,0.242231,6.2615,7.18075,8.175,9.45,10.165,6.961,7.04475,8.0475,9.5675,10.22,5.928,6.7125,8.175,9.47,10.145,-67.27754825,0,0,-3.714286,0.201613,262.31670525,321.63563925
2,1.25,424.86851525,6.96271325,2029.601138,1.126889,-6.7832785,-30.71003075,-21.0118335,-0.860641,0.9370825,0.06203825,-0.0515995,0.253307,0.0606245,101.37,76.96,4.26,0.328454,10.543694,0.2495695,6.22625,6.969,8.05,9.3775,10.175,6.809,6.874,7.91175,9.495,10.2225,5.71375,6.49225,8.00425,9.4,10.15,-63.9820025,0,0,-3.714286,0.201613,261.2164515,321.20210925
2,1.75,425.647415,6.854773,2034.86609625,0.912271,-5.5908385,-30.93065575,-21.916786,-0.773919,0.92382,0.061535,-0.04943325,0.2632745,0.05611325,101.3625,78.14,4.126,0.266038,10.43696175,0.239552,6.02775,6.81975,7.81725,9.305,10.2,6.69425,6.7085,7.72225,9.4125,10.2125,5.539,6.4105,7.85325,9.3325,10.1525,-62.13657225,0,0,-3.70000025,0.302419,261.92444825,320.86818125
2,2.25,424.930536,6.83772225,2046.804051,0.7568875,-6.327277,-31.17465975,-20.780743,-1.154724,0.90618175,0.060783,-0.04144225,0.25245125,0.05361825,101.3425,78.75,3.996,0.201165,10.07263375,0.237892,5.95175,6.7135,7.71675,9.235,10.2,6.4845,6.564,7.60225,9.3125,10.19,5.39375,6.28675,7.71425,9.265,10.1475,-61.4056915,0,0,-3.6,0.252016,260.509138,320.18856975
2,2.75,425.295294,6.78713,2054.272076,1.047031,-6.1269735,-30.562799,-20.362998,-1.33724125,1.013168,0.065561,-0.04669,0.26708675,0.05534175,101.3325,80.2,3.747,0.263578,10.0049835,0.23526875,5.86925,6.55275,7.6385,9.165,10.2,6.3485,6.4105,7.506,9.22,10.1725,5.233,6.10375,7.5925,9.19,10.15,-63.04592725,0,0,-3.657143,0.302419,262.004966,319.62242925
2,3.25,424.9993475,6.6153915,2036.334743,1.2582385,-5.530168,-30.25511175,-24.154967,-1.7419565,0.89777925,0.06477925,-0.046428,0.276888,0.060672,101.315,80.2,3.427,0.255895,9.95070825,0.2409155,5.68975,6.407,7.4895,9.085,10.205,6.1445,6.20775,7.361,9.135,10.1425,5.07275,5.9095,7.431,9.0675,10.14,-62.06837125,0,0,-3.714286,0.252016,258.11464375,318.4690175
2,3.75,425.0342015,6.641454,2043.62763675,1.21247,-4.835359,-30.0535905,-17.697584,-1.77326825,0.85028575,0.06126725,-0.042392,0.26684375,0.052947,101.3035,79.87,3.291,0.194456,9.54900475,0.25089125,5.49,6.26375,7.41525,9.01,10.2025,5.986,6.0955,7.22525,9.0725,10.1375,4.915,5.75325,7.34325,8.98,10.1525,-63.43207525,0,0,-3.6857145,0.302419,260.00869225,316.666755
2,4.25,424.716172,6.664452,2038.3861075,0.9507065,-7.530842,-30.50281975,-17.933269,-1.766324,0.95016575,0.06084875,-0.03514,0.26989025,0.057488,101.3025,81.1,3.04,0.180738,9.42712225,0.2562025,5.36525,6.14725,7.326,8.95,10.2025,5.8485,5.9655,7.076,8.9225,10.135,4.7235,5.55275,7.222,8.9275,10.1725,-62.67848325,0,0,-3.6,0.36542375,259.4002255,316.09948725
2,4.75,424.322864,6.585985,2040.140607,0.7114555,-2.6006195,-31.0229765,-18.292968,-1.824247,0.93655325,0.05657375,-0.03427475,0.2663155,0.053463,101.3125,80.7,2.975,0.151081,9.223105,0.242228,5.152,5.99025,7.20075,8.86,10.205,5.7075,5.80625,6.95775,8.86,10.1425,4.539,5.3,7.14875,8.885,10.1825,-63.2638985,0,0,-3.70000025,0.36542375,257.292272,315.44081125
2,5.25,424.50290675,6.4608775,2048.53255125,1.258646,-6.156118,-31.23137375,-19.898059,-1.283933,0.890651,0.06124,-0.04508225,0.25450975,0.0564255,101.33125,80.3,2.545,0.12564,9.06147425,0.237304,5.05025,5.8335,7.087,8.78,10.2025,5.59225,5.64725,6.8035,8.83,10.16,4.3305,5.189,7.03275,8.7975,10.1725,-62.566246,0,0,-3.6,0.302419,257.41706375,315.794877
2,5.75,423.958028,6.241991,2044.5485995,1.0445935,-6.947149,-31.4976935,-19.506052,-1.36625775,0.879067,0.05840975,-0.042696,0.25725625,0.05188425,101.33,82,2.565,0.098228,9.0926805,0.238476,4.864,5.6985,6.968,8.72,10.2,5.421,5.464,6.71425,8.73,10.1725,4.15,5.024,6.8645,8.7525,10.1625,-60.0904945,0,0,-3.657143,0.252016,260.0882935,313.79827025
2,6.25,424.0697585,6.2686485,2034.3909215,0.55991625,-6.95335,-31.41572675,-18.578393,-0.86504475,0.7762025,0.06263175,-0.039619,0.26372775,0.053808,101.33775,82,2.381,0.121437,8.94438825,0.23507075,4.713,5.6315,6.82575,8.65,10.1925,5.2735,5.3495,6.56625,8.6275,10.18,4.04175,4.91375,6.73175,8.6625,10.155,-58.83926775,0,0,-3.371429,0.352823,259.29125225,312.65866175
2,6.75,424.7310515,6.381435,2048.17594625,0.642338,-4.8026295,-31.17662825,-16.3209135,-1.1953765,0.879252,0.0572915,-0.036779,0.2543335,0.048776,101.34225,80.7,2.1865,0.105695,8.93520975,0.2330935,4.70675,5.54125,6.7155,8.6,10.18,5.133,5.2365,6.411,8.525,10.16,3.84875,4.82525,6.5425,8.5975,10.15,-55.2695115,0.940071,0,-1.657143,0.655242,260.367232,312.5091115
