DOY2,HR2,CO2,CO2_SIGMA,FC,SC,H2O,H2O_SIGMA,H,SH,LE,SLE,PA,RH,TA,T_SONIC,T_SONIC_SIGMA,VPD,PPFD_IN,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,TAU,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,G_1_1_1,G_1_2_1,G_1_3_1,G_1_4_1,TS_1_1_1,TS_1_2_1,CH4,FCH4,SCH4
1,5.25,377.74965,0.6291493053,-29.05069,-7.48526875,5.7499525,0.02364875045,-49.91039,-1.6116065,-19.606965,-3.189875,100.913,59.43428,2.972625,4.391,0.047010637,0,0,-85.95622,-4.386996975,-0.04235,249.11302,319.469295,-0.190105,0.033,0.109544512,0.119155,0.0203,0.2368899,-33.55481775,-41.473513,-30.99331825,-25.016486,12.512604,12.4487675,1747.733,-9.502416,-0.409272775
1,5.75,375.65995,0.758519556125,-51.7918,-9.091795,5.980736,0.035025382675,-45.462195,-2.09829,-21.793245,-3.9064075,100.9339,60.4576375,2.904,4.21055,0.0545633687,0,0,-84.92987675,-4.350732875,-0.062825,247.7367675,319.62625,-0.24759775,0.02964,0.1224237022,0.13227793205,0.0216268328,0.1682886,-34.38873125,-41.32865025,-31.52947775,-25.0816855,12.398258,12.35477325,1745.88425,-9.90559725,-0.5029811
1,6.25,351.47,0.67511000375,-21.03619,-6.795844,6.10404725,0.02650483905,-39.964235,-1.6624275,-117.1392,-2.884894,100.90685,59.951085,2.59425,4.0804,0.04314,-0.000167249999999999,0,-83.6745165,-4.412155125,-0.00808516079999999,246.8430975,319.778895,-0.233597825,0.0309525,0.119022835275,0.095306301225,0.02183,0.25230285,-35.059543,-41.24475425,-31.5539685,-25.263534,12.27783275,12.260585,1744.8545,-10.18231125,-0.49033735
1,6.75,374.944125,0.6289189625,-24.380715,-36.5785875,5.02574375,0.028519244575,-46.448465,-2.06379,-15.38441,-5.2986785,101.0302,60.205275,2.177875,3.81335,0.0459225,0,0,-83.502122,-4.2946215,0.003787287425,245.61435,318.81335,-0.158813,0.0387,0.113455275,0.1380812,0.023224394775,0.20108525,-35.383094,-40.60401825,-31.08394675,-25.60714,12.158997,12.186134,1742.0835,-9.7184755,-0.319424275
1,7.25,378.2362,0.6180235188,-18.712675,-25.426765,5.7796635,0.0282529914,-41.6945575,-1.67226225,-21.52754,-9.119346,101.062475,59.8743,1.819875,3.56375,0.048245,0,0,-76.98512975,-0.5011874875,0.0978624,245.275555,319.1398175,-0.239885275,0.03157,0.11535473535,0.099016382175,0.023105,0.1951225,-35.647221,-40.1463945,-30.5306285,-26.2031305,12.0431135,12.1263995,1745.211,-9.79262275,-0.4576822
1,7.75,381.25085,0.433836091175,-14.71658,-14.61891,5.995168,0.05069487105,-41.6848625,-1.00801,-41.38506,-5.242156,101.091,61.81396,1.896125,4.206,0.0499466204,0,6.01503125,-45.550627,0.98329065,0.6649721375,245.0730175,322.761175,-0.185525,0.04642,0.1424069,0.11474578915,0.034997357725,0.15236925,-34.894717,-39.838824,-30.1044415,-26.765029,11.92456375,12.067914,1750.41875,-11.629135,-0.15328755
1,8.25,379.5693,0.5019545525,-5.0456245,-39.18942,5.79874,0.09844802565,-29.42598,-0.09624575,-88.5418,-3.6272605,101.116125,56.82653,2.62725,5.28890975,0.0536,0,25.0674875,-10.702081075,9.250844275,1.8568458,247.85246,330.450225,-0.2289673,0.083495,0.193636,0.17464630905,0.0831058734,0.2480575,-33.39902125,-38.66282725,-29.4961665,-26.750144,11.814129,12.035026,1766.573,-6.487904,-0.08539945
1,8.75,376.062775,0.6000727442,-8.456992,-40.59884,5.8699385,0.11857633935,-14.9019575,0.0371,-19.343235,-1.88390875,101.124075,52.165,5.008375,6.82009675,0.07905764085,0,58.798796,10.5695925,18.2127675,3.20002375,252.089475,343.3352525,-0.298641425,0.103202375,0.26973477545,0.2464956,0.140918225,0.627129925,-29.10786825,-35.67351275,-28.21715875,-25.6613725,11.72822125,12.06447,1787.464,0.662429,0.05594
1,9.25,373.27,0.505190674775,-21.2175,-20.5439875,5.8379375,0.136199117575,-3.6419195,0.204067,8.09750775,-3.72833,101.169175,49.36634,6.522,8.47325425,0.090022105,0,77.870247,28.08302225,37.46413675,5.899152775,256.104975,356.0777925,-0.33138035,0.135624225,0.3541461,0.345487648975,0.1728099118,0.577461844525,-21.24226,-31.03771,-26.20570925,-23.6961545,11.704393,12.13398,1807.889,2.223263,0.0737615
1,9.75,372.773575,0.74456183125,-10.539175,-5.929484,5.69701,0.139734595,9.52371,0.236734,27.31472,-5.01367,101.164,45.9155,8.028875,9.716,0.152970585,0,81.126599,31.721497,39.7564615,6.46564915,260.6862,362.1429,-0.418161,0.161761,0.404429227,0.421551895,0.202213,0.88156075,-15.8590155,-25.4755195,-24.122358,-22.02052875,11.7864575,12.188849,1820.14825,8.69879525,0.0546525
1,10.25,368.585625,1.1139241895,-11.7646,-0.927137,5.5049905,0.140959603,15.653695,0.1471843,38.95934,-3.7094585,101.1871,44.3736375,8.451375,10.721755,0.15354525425,0.35354685,180.13289,64.65195,89.3260785,12.928574,264.994845,370.01055,-0.43094265,0.1498606,0.4541249751,0.5126813235,0.226917523,0.7819816,-8.7761952,-21.7108345,-23.126838,-21.5789905,12.1175135,12.289183,1827.189,9.89427025,0.0387691
1,10.75,369.593625,1.3709791028,-12.4730925,-0.7005117,5.5775715,0.1561947907,20.139655,0.05601735,48.3250425,-2.6648495,101.124625,42.2381325,8.9455,10.90677,0.192171747075,0.571659225,175.43635,69.1228,86.9237745,12.0197835,268.47655,377.408055,-0.466558375,0.1971112,0.550912011075,0.572381738775,0.230168352775,0.769888975,-2.2661405,-19.92494,-21.2464725,-21.0489585,12.395513,12.4017065,1830.4785,12.455762,-0.06978195
1,11.25,368.255375,1.49476839155,-14.2436775,-1.9518525,5.54334675,0.160700115275,17.5250575,-0.081427325,38.65163,-3.20946025,101.08795,39.4236675,10.0085,11.2034875,0.222146247175,0.644098575,189.02312425,76.03926,91.09474,13.433665,271.82371,384.483815,-0.56012995,0.1904718,0.61638230655,0.598164775,0.24366612135,0.81215808275,3.616845,-17.5351325,-17.874235,-19.12313975,12.70668,12.575467,1834.69875,12.6100625,0.03842
1,11.75,366.3042,1.4942812861,-13.70177,-0.4454429,5.44167,0.1662596706,14.7617595,-0.6451114,42.8038,-3.6690295,101.09335,36.78994275,11.120175,12.3536025,0.2284841,0.5773958,237.22493,80.266655,102.011205,14.12785,274.519615,386.478445,-0.594264125,0.20333115,0.673244241725,0.595975184275,0.263481684275,0.889861425,7.09122575,-15.4421,-15.623704,-16.952899,13.100694,12.809622,1838.916,7.4149315,-0.096704
1,12.25,365.8537,1.036320649175,-13.5990625,-0.19842,5.556383,0.186000108125,12.015259,-0.909332875,40.112475,-2.3692605,101.0929,34.7502335,11.544025,13.15365,0.217969794,0.7788454,190.06785,72.501403,95.274213,13.82807,276.65192,384.91605,-0.6620594,0.191563,0.6180256754,0.6558954903,0.2515939,0.8216342,7.9577315,-13.422635,-13.462765,-13.320086,13.583379,13.0619625,1843.22125,16.9682375,-0.2906135
1,12.75,366.6496,1.3921673686,-14.206465,-0.125021675,5.5409715,0.1345005801,13.8867625,-1.184954,34.53796,-2.672678,101.03385,33.202662,12.12025,13.3986125,0.213936,0.9698174,183.2698855,71.8723235,94.6378745,12.5786205,277.95846,387.58475,-0.618525,0.17073255,0.67811393365,0.666819688175,0.2666944922,0.750235175,9.7416245,-10.99792,-12.05437,-10.185883,13.957912,13.2264275,1846.6175,10.5997995,-0.3357988
1,13.25,366.726375,1.07179640775,-13.3921625,-0.16878275,5.722952,0.1888488199,0.640813000000003,-0.5747025,33.62928,-4.01505125,100.9556,31.9688425,12.6827,14.14153,0.1239431,1.2336301,182.256455,58.35044,79.70516,10.997844,280.415085,387.97255,-0.5544,0.1628452,0.6497536261,0.6316226175,0.2614268064,0.92321695,10.32899,-8.922602,-10.639314,-9.290068675,14.33932,13.4430525,1846.59375,2.6290425,-0.13309025
1,13.75,366.318375,1.1630265565,-13.5171875,-0.212921,5.415138,0.1991121067,10.6860558,-1.1989325,38.77566,-2.9340515,100.9167,31.0480755,12.482875,14.0764,0.2573912781,1.27043,182.142375,59.96183975,81.2726075,12.0597,280.11921,388.00345,-0.5477558,0.217055,0.6359584,0.4977489,0.2557437,0.80730665,11.12604425,-7.36361625,-8.32507425,-8.21647675,14.850352,13.68594275,1847.295,8.6637205,-0.426441
1,14.25,368.1528,1.2061268212,-12.38358,-0.25719095,5.26718425,0.184060920925,4.0901945,-1.420448,37.950565,-2.763934,100.8595,30.0211145,12.7405,14.8405875,0.143891185875,1.5880595,183.0969,66.5858275,87.2807825,13.2071625,279.448815,387.512675,-0.56164405,0.177787675,0.591052758325,0.488368075,0.236419325,0.827223100075,10.872417,-5.79759725,-7.30461425,-7.8787877,15.08851675,13.9075395,1844.81,4.810214,-0.461335
1,14.75,364.99205,1.26033696215,-10.978975,-0.377810225,5.32998625,0.18867465175,-5.63341125,-1.042072,41.0567875,-3.156896,100.840625,29.68738325,12.996375,15.0965,0.15871975,1.71716625,145.061962,52.395125,73.22622,11.025806,278.23037,389.168025,-0.483837625,0.162743125,0.529482625,0.514502375,0.22249,0.761339,10.025126,-4.92643825,-6.64096475,-7.944795525,15.36315,14.093779,1845.77625,5.98215975,-0.1986264
1,15.25,365.053775,0.8915293632,-10.02478,-0.2919146,5.385119,0.15693288685,-4.6576635,-1.22798675,28.62561,-1.5823575,100.8061,28.73280125,13.04725,14.95512,0.14250994515,0.98588315,138.43753,48.0677375,60.21478825,8.7489615,277.0398025,385.6118,-0.55507405,0.14024885,0.5258072716,0.45452915,0.20449737655,0.5939628,6.97283725,-4.538018,-5.66676875,-8.1813247,15.543475,14.27865,1844.1875,2.7951475,-0.4328505
1,15.75,368.505525,0.823685976375,-8.375998,-0.219236,5.19050025,0.153632408625,-7.4606335,-1.74665625,23.19916,-1.88017825,100.79565,27.8813845,13.05475,14.67436,0.12556116915,1.40816545,108.624076,37.526292,48.15630225,6.908664475,277.18409,383.05398,-0.46486335,0.117455975,0.449736959475,0.409887025,0.1701629849,0.5857474,3.807851575,-4.56053725,-5.15987,-8.682257775,15.75573975,14.488075,1840.794,0.740192,-0.5498404
1,16.25,366.33515,0.487608282,-7.4233125,-0.3227232,5.291875,0.143782139475,-18.360265,-1.8804965,25.8097525,-5.2010485,100.821625,28.51719025,12.9896,14.388325,0.0978,1.33075675,90.9847375,22.6839375,41.5220475,6.7392925,277.291065,381.9261925,-0.40202425,0.09585,0.408232392,0.358377610375,0.146164915375,0.7204175,2.446209775,-4.86692975,-5.42489,-8.940580175,15.9348915,14.686764,1839.786,-0.25294475,-0.6214794
1,16.75,367.7416,0.47361944425,-4.43245125,-1.50052925,5.640206,0.137174337375,-29.04488,-1.7069535,12.23565,-2.775796,100.8346,29.855467,12.7323,13.97913,0.08371,0.9554402,54.88556125,14.123015,30.80563225,4.78023985,275.0763475,378.269305,-0.3528577,0.1018537,0.3458993662,0.261038479,0.1100383948,0.54299175,-3.1028185,-5.32857275,-6.7713042,-9.7546442,15.9559145,14.7753845,1840.052,-128.2158805,-0.6348626
1,17.25,368.0668,0.4088784566,-2.48347,-0.1895686,5.68642375,0.08592007885,-47.167515,-2.86186825,5.38990225,-2.0995465,100.8188,32.1107715,11.8128,13.643505,0.055935,0.782732625,18.1845956,-22.40157675,9.167371325,2.01656765,273.223205,370.936125,-0.34169675,0.0502275,0.155341646375,0.1587062236,0.053180978875,0.494476456525,-8.75083105,-6.239913,-8.41906535,-10.16915415,15.936897,14.84333175,1838.3325,-9.194635,-0.81342475
1,17.75,369.7602,0.6282840648,-1.271618,-0.139617675,5.925265,0.069094856475,-56.963625,-4.3197545,-0.1905216,-3.373634,100.8061,36.428341,11.3018,12.72016,0.07703361725,0.57537825,0.539149275000001,-74.50866,1.12257132,-0.52781774,268.5994,358.31788,-0.24284345,0.02967,0.11309042705,0.1343664,0.02370579635,0.3842609234,-13.58412,-9.2698984,-10.11477,-10.915751,15.851704,14.835616,1829.98,-16.058265,-1.15158125
1,18.25,374.979375,0.671311873,-3.11776125,-0.1460801,6.184208,0.0458324785,-56.47444,-4.71155725,-9.024507,-3.198235,100.8353,42.928855,10.13735,11.55263,0.0542971203,0.4677576,0,-90.784432,-4.58915,-1.096088,265.0314,347.162,-0.2244,0.03465,0.1244151,0.1136867862,0.0249393073,0.28690495,-17.689134,-12.25422,-11.786964,-11.988922,15.710258,14.81458,1818.92425,-13.3653225,-0.96369515
1,18.75,374.3467,0.65469860875,-5.986932,-0.186420775,5.97125,0.02858387085,-56.352785,-3.496078,-6.116507,-3.474882,100.86425,46.5528325,9.3023,10.882605,0.07701049945,0.5185629,0,-89.131218,-4.78602,-0.80457588,262.4838,336.593,-0.24752935,0.03581,0.13669373555,0.1194931,0.02302568175,0.3700448,-20.698992,-16.281008,-13.61652,-13.552744,15.521392,14.749192,1808.36,-13.77795,-0.7719045
1,19.25,377.2665,0.6706639855,-7.8179125,-0.9638861,6.2415685,0.03130330525,-52.0269025,-4.04844,-10.41940025,-2.567245,100.905525,49.70383475,8.31275,9.1072615,0.085836565125,0.4887058,0,-89.557448,-4.6041064,-0.4544668,260.3952,335.48328,-0.2249676,0.03267,0.13737705,0.118395239775,0.02320427755,0.3131237,-23.918096,-21.028906,-15.30901,-14.494026,15.227002,14.581342,1804.707,-12.563385,-1.2548125
1,19.75,378.115,0.716769897,-6.26319375,-1.242162,6.58183925,0.0287841342,-48.91596,-4.1962275,-24.02037,-2.802035,100.936775,52.2432625,7.866,8.8759905,0.0678697414,0.477913875,0,-89.1940575,-4.713716525,-0.163352175,259.4775525,332.690145,-0.1985284,0.0389225,0.11461861055,0.1212927,0.0261175,0.214537,-27.008595,-24.81985625,-17.45041825,-15.8227925,14.960777,14.37240625,1793.75675,-11.1841225,-0.83920875
1,20.25,378.43285,0.68092017405,-2.3221305,-1.8521375,6.68257,0.030449719,-47.4771,-3.067002,-9.60906,-2.203698,100.815,55.099193,7.11855,8.258,0.079874902,0.455989,0,-87.6252415,-4.73563995,-0.2585176,258.8578625,329.531225,-0.178,0.0334,0.122882057,0.093112835,0.022045408,0.2470955,-27.5963525,-27.51805525,-19.18775975,-16.60570825,14.907461,14.1838375,1794.46075,-12.11809,-0.869719225
1,20.75,378.4088,0.599649982025,-9.501106,-1.5911065,6.63418075,0.0314888904,-48.811005,-2.22990625,-10.460625,-1.95057125,100.840975,56.0414075,5.93645,7.77488625,0.05951982955,0.40234685,0,-86.1547025,-4.5106395,-0.198469725,258.3147875,327.664675,-0.18056505,0.029385,0.112626920075,0.103239732525,0.01778,0.204977125,-28.7886815,-28.46796575,-20.971505,-17.2912975,14.79714025,14.01790675,1793.62,-12.68608,-0.6092771
1,21.25,378.2912,0.5680776115,-12.11133,-0.990878,6.811248,0.030700573525,-48.9964,-2.441762,-9.73815725,-2.12972,100.8982,56.91472975,5.355875,7.2335735,0.088014908525,0.3756449,0,-85.822747,-4.441236475,-0.070864989,259.06428,326.21635,-0.21745,0.030775,0.125834274725,0.089953720325,0.021635,0.1590538,-29.96063475,-30.34766825,-22.44610175,-18.04362025,14.633585,13.871777,1789.6925,-13.063255,-0.587235125
1,21.75,378.5993,0.5450624877,-29.881395,-3.7894675,6.21594,0.026595886,-49.66063,-2.2609755,-11.92091,-2.947385,100.921,55.6760275,5.29425,7.073,0.066558245,0.28603,0,-84.7618615,-4.2147014,-0.0083889229,257.6174825,325.138135,-0.269194,0.033,0.121943,0.0978,0.0176,0.1901715,-30.85183775,-32.07714125,-23.26507475,-18.834509,14.394903,13.74327025,1780.0565,-11.975705,-0.61011875
1,22.25,373.67905,0.54201131415,-2.57494,-4.72936,5.7928205,0.0179028032,-48.8916775,-1.91821,-20.32362,-2.34084,100.9432,55.338656,5.4523,6.907475,0.06785,0.22502605,0,-89.6450425,-4.161837925,-0.018295212525,257.0063075,323.7758875,-0.150866675,0.03374,0.127593037125,0.1245156461,0.021108690275,0.273709175,-31.52979525,-33.3234435,-23.85002325,-19.78328225,14.1503815,13.623469,1775.495,-10.528731,-0.585454625
1,22.75,377.78575,0.5563669936,-5.789328,-2.82763,6.285546,0.0242505,-47.9134125,-2.345272,-15.5733325,-2.609045,100.930375,54.76412,5.298,7.394375,0.060425,0.1960157,0,-88.41676125,-4.06780345,-0.01793661325,259.4213,321.9914225,-0.181095625,0.0303125,0.11632125,0.121457653875,0.01810942375,0.220789125,-31.8644775,-34.070542,-24.3684975,-20.76446475,13.9146515,13.4440225,1793.341,-11.20452675,-0.643699825
1,23.25,378.72625,0.548219226,-8.154829,-2.050545,6.0032465,0.023158815125,-48.3653,-1.80559125,-10.17555,-1.7013255,100.924,57.0994675,4.789875,5.866,0.069856997,0.130335625,0,-85.4387725,-4.177725925,-0.10495735,258.311675,319.9019975,-0.162563,0.0238,0.122882057,0.104880885,0.0188,0.2464335,-31.1984105,-34.7032595,-25.330755,-21.5869365,13.6928345,13.26596975,1768.003,-10.360816,-0.42653355
1,23.75,378.7238,0.583178887175,-11.769475,-2.6996805,6.50036725,0.02563370835,-44.13781,-1.72695625,-7.95634625,-7.0255335,100.91805,54.7094,2.5146,7.355292,0.095835,0.0784875,0,-86.60711225,-4.380078225,0.027865,255.037825,317.93655,-0.1743004,0.025805,0.12927207465,0.1136438213,0.0185077379,0.2232932,-31.807725,-36.40553625,-26.51992575,-22.20679625,13.3730605,13.05813675,1797.7065,-10.3381005,-0.5351758
2,0.25,374.408625,0.580853583375,-6.401241,-3.421658,6.84006,0.02271258,-42.22805,-6.99759975,-18.978355,-5.51468725,100.8745,68.811527,5.15515,6.937375,0.0542218065,0.015725,0,-77.4695495,-3.8151585,0.0049405,265.88705,323.5431,-0.19282875,0.023925,0.109544512,0.10212151325,0.0190670935,0.215147,-36.12805,-23.883591,-20.13671,-21.11953925,13.910225,13.186462,1836.84575,-17.4073425,-3.62520775
2,0.75,375.2168,0.64858383065,-8.30615775,-2.03564775,6.7302745,0.030431250375,-44.359125,-1.965974,-15.41007,-3.302792,100.850975,65.98384,5.696,5.56511675,0.047432298625,0.01339175,0,-78.018352,-3.73370245,-0.0097850913,265.5202,323.12757,-0.205875,0.0269,0.111573547175,0.1086811292,0.017221818175,0.18498735,-36.333805,-25.38433,-20.415465,-21.48538925,13.7117,13.03506025,1776.73375,-15.554086,-7.37680275
2,1.25,375.061,0.650854253275,-10.034,-2.3695755,6.6842805,0.03153603055,-48.8252375,-1.7225145,-21.547625,-2.62031,100.94635,66.25085,5.0528,5.14676875,0.0609625,0,0,-78.9212,-3.67325685,0.00661648100000001,267.09255,323.50769,-0.1517384,0.0291525,0.1273478616,0.11721638205,0.016349082375,0.173910025,-37.043035,-26.3459795,-20.663247,-21.6842,13.53103625,12.88982125,1772.0185,-202.09795,-30.8503915
2,1.75,374.9771,0.6493524803,-6.1683065,-1.269014,6.81045,0.034541969,-39.7889125,-2.365371,-17.2064,-2.837893,100.935375,67.563143,3.073,6.38243375,0.04784579725,0,0,-79.602183,-3.810559175,0.00901431200000002,270.530545,323.360325,-0.166875,0.0368625,0.11736395,0.099292330375,0.0211625,0.18705,-37.59722,-26.38098725,-21.26959425,-21.7227435,13.367848,12.7663075,1824.31,-79.348375,-26.3833125
2,2.25,372.65385,0.591567487625,-3.38600975,-1.7717435,6.600696,0.040901265925,-41.61478,-1.76170375,-20.162135,-2.76338,100.9116,67.85981,3.4264,4.886348,0.04644,0.01074382,0,-80.06013975,-3.515665375,-3.13452499999466e-06,275.054395,322.392675,-0.2579182,0.02642,0.1134427192,0.0905646768,0.0184240518,0.1806062,-37.942735,-25.8231925,-21.73863475,-21.7520125,13.224859,12.646984,1768.212,-44.175726,-9.3549175
2,2.75,374.0398,0.593502904,-8.896836,-1.88061,6.59559,0.038504830475,-37.12026,-1.8968115,-19.670145,-3.278751,100.8812,71.638578,2.9122,4.6314,0.0547115008,0.00951548000000001,0,-77.0285595,-3.6765583,-0.0543475,275.1868025,319.6205,-0.1922,0.02622,0.111953088,0.111803399,0.0203387656,0.2144157,-37.9218775,-26.28296675,-22.10130075,-21.9803645,13.0884535,12.5225295,1768.254,-173.588175,-14.5635605
2,3.25,374.298175,0.50884076035,-2.91173725,-3.04691925,6.53798,0.02475785195,-34.781775,-1.569364,-19.31834,-2.815795,100.84975,71.584239,2.4796,4.467725,0.04456561475,-0.0065625,0,-74.125273,-3.618215875,0.0613225,277.9453725,321.37668,-0.15684,0.0271,0.1216107765,0.10428142125,0.016619609,0.184143,-37.82293,-26.274053,-22.14675875,-22.1843675,12.9480935,12.4212245,1765.924,-71.12103,-10.2992235
2,3.75,373.39675,0.507962269425,-4.8755405,-1.57901,6.4845305,0.03867505,-43.934285,-1.92528,-21.529,-2.19124775,100.76695,69.60609,2.278225,4.438575,0.047819798625,0,0,-75.2564335,-3.5299965,0.085625,276.593,320.8470125,-0.137662525,0.0304575,0.124322704825,0.11148928355,0.015410220725,0.113864775,-37.7099525,-25.99411,-22.3293425,-22.3342165,12.8108755,12.324112,1764.467,-27.620975,-14.084823
2,4.25,373.4383,0.498725089475,-12.944591,-2.7705495,6.5468925,0.0311265614,-35.932825,-1.3010135,-19.235775,-2.363306,100.75675,68.91092375,2.3389,4.103455,0.04727244875,0,0,-75.94901925,-3.34534875,0.04700494175,279.023075,320.9353,-0.12914275,0.021575,0.0930887,0.102156687,0.0150449335,0.252907,-38.4201825,-26.0765285,-22.5594075,-22.4563425,12.69505,12.222822,1764.06225,-33.06231,-7.71278
2,4.75,375.381025,0.544349209,-12.443315,-1.41936725,6.499165,0.0363757396,-39.047475,-1.49757375,-34.1082,-3.28595,100.733,67.722706,2.554575,4.6894775,0.045575,0,0,-72.9583395,-3.524954875,-0.1344607,278.96932,320.520525,-0.137313,0.02185,0.110538154,0.0922,0.01623972625,0.205397,-38.5216375,-25.457795,-22.7450425,-22.5343915,12.5934,12.125489,1767.5825,-34.6723625,-6.767751
2,5.25,375.895,0.549322496,-3.48055,-2.4635975,6.4165995,0.035999735,-36.16391,-1.512698,-16.8372,-2.808445,100.74735,67.763405,3.0102,4.51305,0.03977550015,0,0,-73.86386175,-3.71725865,0.0137375,279.8374925,320.526515,-0.160774975,0.0267125,0.097600632175,0.09660356875,0.0183499232,0.22525935,-38.3226,-26.0433985,-22.91023,-22.683495,12.44265,12.0312245,1766.529,-21.510715,-57.02406
2,5.75,376.6134,0.654473273,-10.8124105,-1.85531425,6.657762,0.034861920725,-38.91984,-1.1815175,-22.703565,-2.395068,100.7588,67.589238,3.1716,5.608362,0.03264,-0.003152,0,-74.64591375,-3.55792185,0.0313775,284.2811675,320.5076175,-0.181501,0.02626,0.1310584158,0.0971373352,0.015606548,0.1807497,-37.96885,-25.609667,-23.05679,-22.960742,12.3204655,11.937852,1824.829,-220.955525,-64.19305
