DOY2,HR2,CO2,H2O,FC,NEE,LE,H,USTAR,TA_1_1_2,TA_1_1_1,RH,PA,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN_1_1_1,PPFD_OUT,PPFD_IN_1_1_2,PPFD_DIF,TS_1_1_1,TS_2_1_1,TS_1_2_1,TS_2_2_1,TS_1_3_1,TS_2_3_1,TS_1_4_1,TS_2_4_1,TS_1_5_1,TS_2_5_1,TS_1_6_1,TS_2_6_1,WS
1,9.25,389.88,0.93,0.05,0.07,-0.175,-8.65,0.08,-21.835,-21.52,75.375,94.3,10.845,6.3875,203.05,220.225,-4.0725,14.5875,11.6625,31.7025,22.285,-7.93,-11.105,-6.52075,-10.1325,-5.0355,-8.6275,-1.761,-5.197,0.0235,-0.56275,-9.2475,0.01525,0.71
1,9.75,389.62,0.9475,0.0675,0.055,-0.08,-6.25,0.1,-20.8125,-20.45,76.575,94.3,22.61,13.845,204.925,222.6,0.4525,31.37,25.4025,50.2425,39.08,-7.92,-11.085,-6.442,-10.0175,-4.964,-8.6325,-1.69775,-5.166,0.0235,-0.56475,-9.2475,0.0145,0.7275
1,10.25,389.37,0.8925,0.07,0.04,0.04,-2.665,0.125,-20.1525,-19.975,75.675,94.3,36.2075,20.905,205.075,226.4,8.1625,57.1025,39.5325,75.275,67.2575,-7.8875,-10.9725,-6.4715,-9.995,-4.981,-8.595,-1.741,-5.1375,0.0235,-0.5665,-9.2475,0.01425,0.86
1,10.75,389.705,0.865,0.06,0.01,0.18,0.885,0.15,-19.5825,-19.5175,74.375,94.3,50.7025,27.75,209.1,230.775,15.8475,78.6,54.1175,104,92.075,-7.8975,-10.91,-6.454,-10.0025,-4.96125,-8.545,-1.74,-5.161,0.02275,-0.57125,-9.255,0.0135,0.95
1,11.25,389.075,0.87,0.05,0.01,0.54,7.48,0.19,-19.1025,-18.9625,72.5,94.3,62.6325,36.3125,210.55,233.2,21.6325,97.95,71.5125,128.2,117.55,-7.8875,-10.8225,-6.42175,-10.0025,-5.00425,-8.54,-1.72625,-5.1325,0.02275,-0.57175,-9.255,0.01325,1.07
1,11.75,388.77,1,0.06,0.0325,0.74,12.23,0.21,-18.6175,-18.48,70.55,94.3,72.275,41.875,210.875,235.375,23.8875,110.925,83.825,158.975,143.275,-7.7875,-10.82,-6.40625,-10.0525,-4.9705,-8.645,-1.76975,-5.1195,0.02175,-0.57225,-9.255,0.01325,1.155
1,12.25,388.75,1,0.0275,-0.0175,1.04,14.03,0.2,-18.105,-17.9925,69.1325,94.3,75.175,43.7375,209.35,236.525,25.7275,122.725,86.325,165.025,148.3,-7.7225,-10.6225,-6.2615,-9.99,-4.93275,-8.505,-1.799,-5.128,0.022,-0.57325,-9.255,0.0125,1.195
1,12.75,388.6175,1.0225,0.01,-0.03,1.22,14.975,0.21,-17.8175,-17.6225,67.2575,94.3,78.55,43.575,211.05,237.25,25.02,117.125,84.875,173.35,156.875,-7.6625,-10.545,-6.21125,-9.9475,-4.88125,-8.45,-1.808,-5.1955,0.022,-0.575,-9.255,0.0125,1.27
1,13.25,388.5575,1.025,0.05,0.03,1.165,15.63,0.21,-17.73,-17.4725,66.2225,94.3,81.775,47.4925,210.875,239.725,22.46,114.35,93.825,177.1,153.35,-7.615,-10.5025,-6.18925,-9.8775,-4.82925,-8.41,-1.8115,-5.232,0.022,-0.577,-9.255,0.0125,1.33
1,13.75,388.3575,0.9875,0.03,0.02,0.79,13.4625,0.22,-17.5825,-17.3525,65.36,94.3,73.8,42.035,208.675,241.375,20.5375,97.65,81.5,155.725,140.05,-7.6,-10.5075,-6.055,-9.7775,-4.81275,-8.3425,-1.82525,-5.26325,0.021,-0.579,-9.255,0.01225,1.3675
1,14.25,388.4425,0.99,0.02,0,0.905,9.9825,0.2075,-17.48,-17.295,64.47,94.3,65.355,35.9975,211.025,239.875,14.5325,91.275,69.86,138.4,125.525,-7.5475,-10.3975,-6.00025,-9.71,-4.76225,-8.3425,-1.829,-5.28225,0.021,-0.58025,-9.255,0.01225,1.2975
1,14.75,388.42,1.015,0.03,0.03,0.55,6.015,0.2,-17.4725,-17.355,64.0125,94.3,50.815,30.5,207.45,240.15,5.81,72.975,57.4025,113.9,97.35,-7.4875,-10.32,-5.948,-9.595,-4.7165,-8.3025,-1.827,-5.29375,0.021,-0.58125,-9.255,0.0115,1.33
1,15.25,388.4375,1.015,0.06,0.06,0.2575,0.5,0.18,-17.4125,-17.2275,64.24,94.3,34.125,19.21,207.45,238.2,-4.725,46.6075,36.26,77.475,68.015,-7.4125,-10.27,-5.92475,-9.6175,-4.6745,-8.335,-1.80775,-5.30275,0.021,-0.582,-9.255,0.01125,1.235
1,15.75,388.57,0.99,0.04,0.04,-0.04,-4.05,0.16,-17.71,-17.63,65.33,94.3,19.335,10.3575,207.3,235.2,-24.425,26.245,19.39,49.3825,39.7425,-7.385,-10.4175,-5.87675,-9.6325,-4.63,-8.3025,-1.7785,-5.3075,0.02075,-0.5835,-9.255,0.0105,1.1375
1,16.25,388.91,0.98,0.03,0.04,-0.11,-8.4,0.11,-17.7775,-17.5575,67.125,94.375,3.7525,2.92,206.475,232.7,-39.3875,7.7925,6.0025,25.2725,18.6675,-7.365,-10.42,-5.86,-9.5625,-4.59775,-8.2975,-1.74875,-5.3045,0.02,-0.58325,-9.255,0.01025,1.0375
1,16.75,388.875,0.9875,0.01,0.05,-0.1525,-10.21,0.08,-17.9125,-17.6475,69.0725,94.3,-0.74,0.4375,205.4,231.85,-43.125,0.87,0.5775,12.1325,10.1,-7.3275,-10.365,-5.84225,-9.485,-4.57875,-8.295,-1.721,-5.28725,0.02,-0.58275,-9.255,0.00975,0.9925
1,17.25,389.12,0.91,0.01,0.05,-0.15,-8.3,0.06,-18.285,-17.9675,70.875,94.3,-2.075,0.09,202.175,229.3,-43.03,-0.0125,0,3.865,2.805,-7.3075,-10.3,-5.89525,-9.45,-4.598,-8.25,-1.747,-5.29125,0.02,-0.582,-9.255,0.0095,0.9075
1,17.75,389.52,0.9,0.02,0.03,-0.22,-8.88,0.05,-18.97,-19.01,72.925,94.3,-2.0125,0.0375,199.85,227.475,-37.7125,-0.22,-0.09,2.89,2.26,-7.295,-10.23,-5.92225,-9.4125,-4.628,-8.2025,-1.733,-5.26525,0.01975,-0.5815,-9.255,0.0095,0.85
1,18.25,389.71,0.92,0.04,0.05,-0.18,-9.42,0.06,-19.7225,-19.4775,73.375,94.3,-1.8525,0.06,199.8,226.85,-33.28,-0.22,-0.1025,2.9275,2.31,-7.3125,-10.16,-5.94975,-9.38,-4.63275,-8.15,-1.72,-5.228,0.01975,-0.581,-9.2575,0.0085,0.94
1,18.75,389.8625,0.885,0.02,0.07,-0.155,-11.49,0.05,-19.9425,-19.9725,74.125,94.375,-1.7875,0.1075,204,228.175,-30.2825,-0.22,-0.09,3.055,2.325,-7.3025,-10.095,-5.9845,-9.345,-4.6375,-8.0875,-1.698,-5.24375,0.01975,-0.5795,-9.2575,0.0085,0.9
1,19.25,389.88,0.91,0.01,0.05,-0.17,-11.11,0.05,-20.09,-20.015,73.775,94.375,-1.7925,0.14,202.625,228.2,-31.4275,-0.23,-0.0825,3.5225,2.4,-7.27,-10.085,-5.98075,-9.29,-4.6165,-8.0225,-1.6765,-5.2335,0.0195,-0.57875,-9.2575,0.00775,0.825
1,19.75,390.02,0.92,0.02,0.04,-0.22,-11.45,0.06,-20.1075,-20.005,74.75,94.3,-1.5825,0.14,203.275,224.65,-32.355,-0.2025,-0.075,3.6675,2.3725,-7.3425,-10.07,-5.973,-9.22,-4.59875,-8.015,-1.6125,-5.20225,0.01875,-0.57725,-9.2575,0.0075,0.8925
1,20.25,390.015,0.8525,0.0375,0.0575,-0.2025,-10.265,0.05,-20.48,-20.2825,75.025,94.375,-1.615,0.13,203.225,223.6,-28.685,-0.2025,-0.09,4.1675,2.38,-7.3275,-10.0325,-5.90775,-9.2425,-4.62175,-7.9725,-1.622,-5.17375,0.0195,-0.578,-9.2575,0.00675,0.8325
1,20.75,390.647458,0.8375,0.02,0.025,-0.25,-8.515,0.06,-20.6275,-20.105,75.75,94.375,-1.48,0.14,202.25,222.85,-28.715,-0.23,-0.0925,4.7625,2.3925,-7.32,-10.03,-5.9875,-9.235,-4.575,-7.98,-1.61575,-5.19825,0.01875,-0.579,-9.265,0.0065,0.765
1,21.25,390.355,0.83,0.01,0.03,-0.32,-10.86,0.06,-20.775,-20.4,74.725,94.375,-1.635,0.14,202.875,221.275,-28.675,-0.2225,-0.1125,7.4475,3.4975,-7.415,-10.1375,-6.04875,-9.39,-4.549,-7.985,-1.5965,-5.17125,0.01775,-0.5795,-9.2575,0.0065,0.825
1,21.75,390.46,0.79,0.0275,0.06,-0.15,-8.66,0.06,-21.35,-21.095,74.775,94.3,-1.6075,0.12,202.925,220.675,-29.035,-0.22,-0.1,8.28,4.0575,-7.49,-10.2125,-6.08975,-9.4125,-4.5885,-7.9825,-1.61275,-5.15275,0.0185,-0.58025,-9.265,0.00625,0.8475
1,22.25,390.31,0.78,0.01,0.02,-0.13,-11.77,0.07,-21.895,-21.2125,74.475,94.3,-1.5825,0.0875,205.225,219.85,-26.885,-0.2125,-0.1,8.0575,3.9525,-7.53,-10.5225,-6.15675,-9.435,-4.56,-7.975,-1.6125,-5.14225,0.0185,-0.58075,-9.265,0.0055,0.84
1,22.75,390.465,0.785,0.05,0.06,-0.225,-10.44,0.055,-22.12,-20.9575,75.025,94.3,-1.66,0.0675,203,218.65,-26.6175,-0.2225,-0.09,4.335,2.44,-7.57,-10.5725,-6.15875,-9.4375,-4.47475,-7.9575,-1.60475,-5.14625,0.0185,-0.5805,-9.265,0.0055,0.8475
1,23.25,390.7675,0.7625,0.02,0.06,-0.2475,-9.72,0.06,-22.3375,-21.5925,73.75,94.3,-1.5525,0.0925,202.775,220.2,-25.475,-0.23,-0.09,7.24,2.9975,-7.5475,-10.52,-6.1035,-9.5875,-4.48625,-8.015,-1.58275,-5.1225,0.01825,-0.58175,-9.265,0.0045,0.78
1,23.75,390.5225,0.785,0.04,0.06,-0.1325,-9.49,0.07,-22.275,-21.7525,73.35,94.3,-1.435,0.14,200.675,220.8,-25.24,-0.2225,-0.1,4.54,2.3,-7.59,-10.51,-6.131,-9.6625,-4.51875,-8.055,-1.55825,-5.078,0.01825,-0.58175,-9.265,0.0045,0.8475
2,0.25,388.6702295,0.945,0,0.03,-0.105,-9.3,0.05,-20.1075,-19.9,75.825,94.5,-1.8175,0.2075,193.5,224.85,-39.9525,-0.1825,-0.0925,7.8225,3.845,-7.9575,-11.2075,-6.87725,-10.22,-5.896,-8.88,-2.371,-6.246,-0.3795,-1.237,-9.875,-0.424,0.71
2,0.75,388.80961975,0.93,0.02,0.0325,-0.2,-9.155,0.05,-19.8725,-19.7025,76.2,94.5,-1.775,0.27,189.975,223.475,-38.475,-0.1925,-0.09,7.7325,4.11,-7.905,-11.185,-7.0725,-10.36,-5.9855,-8.83,-2.38775,-6.26525,-0.3795,-1.234,-9.875,-0.424,0.745
2,1.25,389.0425,0.96,0.02,0.06,-0.2575,-12.1025,0.05,-19.9625,-19.895,76.275,94.5,-1.72,0.28,192.575,221.475,-40.1,-0.2,-0.0825,8.745,4.24,-8.03,-11.1375,-7.2225,-10.45,-5.957,-8.795,-2.3,-6.2295,-0.37925,-1.24025,-9.875,-0.424,0.74
2,1.75,388.84,0.9,0.01,0.04,-0.24,-10,0.06,-21.045,-20.8975,75.95,94.5,-1.68,0.2475,194.575,220.925,-37.84,-0.155,-0.09,8.15,3.885,-8.14,-11.16,-7.2275,-10.4725,-5.94475,-8.965,-2.292,-6.24375,-0.37975,-1.2405,-9.875,-0.42425,0.77
2,2.25,389.040643,0.9,0.01,0.02,-0.185,-12.14,0.05,-20.6375,-20.555,75.95,94.5,-1.685,0.34,197.625,218.95,-36.0475,-0.18,-0.07,9.1925,4.1025,-8.3075,-11.3275,-7.2925,-10.5,-5.943,-9.125,-2.299,-6.2055,-0.37975,-1.23425,-9.875,-0.425,0.6675
2,2.75,389.01510175,0.91,0.0075,0.0275,-0.08,-9.2825,0.05,-20.3925,-20.505,76.65,94.5,-1.75,0.3275,198.85,218.875,-34.97,-0.16,-0.07,8.895,4.28,-8.3925,-11.6175,-7.31,-10.5275,-5.94325,-9.0825,-2.298,-6.22575,-0.38025,-1.2355,-9.875,-0.425,0.6975
2,3.25,389.41294,0.88,0.01,0.03,-0.2325,-10.74,0.06,-20.985,-20.7075,76.5,94.5,-1.755,0.29,200.025,218.1,-32.3475,-0.17,-0.07,8.41,4.2175,-8.4725,-11.545,-7.27,-10.6075,-5.95825,-9.0475,-2.34875,-6.25225,-0.38,-1.24225,-9.875,-0.425,0.765
2,3.75,389.465,0.96,0.02,0.03,-0.135,-8.915,0.06,-21.17,-21.09,77,94.475,-1.5975,0.2275,200.3,219.075,-31.0475,-0.15,-0.07,8.8825,5.325,-8.57,-11.58,-7.2825,-10.705,-6.0625,-9.105,-2.32225,-6.233,-0.3805,-1.2495,-9.875,-0.426,0.7875
2,4.25,389.51,0.9375,0.02,0.02,-0.0775,-9.9525,0.0425,-21.3675,-21.165,77.475,94.5,-1.5725,0.2475,199.025,216.95,-30.46,-0.1225,-0.06,9.1425,4.53,-8.72,-11.56,-7.5,-10.79,-6.013,-9.14,-2.278,-6.282,-0.3805,-1.256,-9.875,-0.426,0.7375
2,4.75,389.4774725,0.955,0.01,-0.01,-0.21,-8.77,0.05,-21.3,-21.2425,77.75,94.4,-1.5925,0.17,199.025,219.1,-30.0075,-0.15,-0.07,8.995,4.3025,-8.7875,-11.7425,-7.7125,-10.7275,-6.01875,-9.2225,-2.27175,-6.34675,-0.38025,-1.265,-9.875,-0.42625,0.6925
2,5.25,389.23,1.005,0.01,0,-0.125,-9.6125,0.0475,-21.5125,-21.4525,78.05,94.5,-1.6225,0.2,200.525,215.05,-29.2025,-0.1325,-0.06,11.235,5.435,-8.925,-11.8525,-7.765,-10.7975,-6.03975,-9.43,-2.26125,-6.341,-0.38075,-1.2825,-9.875,-0.426,0.6275
2,5.75,389.195,1.01,0.01,0.04,-0.125,-8.385,0.05,-21.565,-21.4875,78.175,94.5,-1.565,0.1975,200.45,214.425,-28.3375,-0.14,-0.06,10.2575,4.74,-9.25,-11.885,-7.87,-10.8375,-6.1905,-9.4275,-2.32425,-6.36125,-0.38125,-1.29,-9.875,-0.42625,0.6975
2,6.25,389.545,0.99,0,0.04,-0.085,-7.44,0.05,-22.2975,-22.1,77.6,94.5,-1.6425,0.1675,199.925,212.55,-28.77,-0.1225,-0.06,11.4525,5.4225,-9.54,-12.08,-8.0125,-10.88,-6.254,-9.4975,-2.342,-6.37125,-0.38125,-1.2935,-9.875,-0.42625,0.655
2,6.75,389.2675,1.015,0.02,0.04,-0.1475,-9.265,0.05,-22.4325,-22.1725,77.7,94.5,-1.615,0.18,201.875,213.1,-25.6725,-0.12,-0.04,9.195,5.0375,-9.645,-11.9175,-8.1375,-10.9575,-6.2695,-9.62,-2.34175,-6.426,-0.382,-1.29675,-9.875,-0.427,0.67
2,7.25,389.0325,0.9825,0.0225,0.01,-0.1175,-8.2775,0.06,-22.525,-22.3675,77.825,94.5,-1.4225,0.27,204.175,215.075,-24.7725,-0.02,-0.01,10.8425,5.875,-9.6725,-12.1525,-8.2425,-11.0425,-6.35775,-9.6775,-2.34125,-6.5785,-0.38175,-1.302,-9.875,-0.42725,0.5875
2,7.75,389.2,0.95,0.05,0.08,-0.12,-9.41,0.06,-22.5925,-22.3625,77.375,94.5,0.0175,1,204.05,216.825,-21.2575,0.68,0.405,16.8675,9.0425,-9.67,-12.3625,-8.3675,-11.09,-6.43975,-9.7525,-2.408,-6.607,-0.383,-1.308,-9.875,-0.42725,0.635
2,8.25,389.3,1.01,0.03,0.04,-0.125,-7.26,0.0675,-22.4125,-22.2975,77.7,94.5,5.16,4.2675,206.4,219.675,-9.64,11.1975,6.1675,27.505,17.8325,-9.5925,-12.52,-8.325,-11.13,-6.583,-9.855,-2.46675,-6.57675,-0.38275,-1.315,-9.875,-0.42825,0.6775
2,8.75,389.4025,0.9175,0.08,0.0425,-0.2275,-7.3225,0.11,-21.3725,-21.3075,78.3,94.5,28.3375,14.795,209.375,225.775,2.03,49.8975,24.315,59.9025,47.0975,-9.4875,-12.55,-8.15,-11.1025,-6.602,-9.935,-2.46575,-6.56425,-0.3835,-1.32025,-9.875,-0.42825,0.63
2,9.25,389.41310725,0.955,0.09,0.045,-0.0275,-0.67,0.16,-19.33,-19.2625,76.3,94.5,49.7075,26.1075,212.475,230.175,11.44,100.7,48.135,107.525,89.75,-9.465,-12.2775,-8.0475,-11.0525,-6.5165,-9.99,-2.45675,-6.68125,-0.38325,-1.32275,-9.875,-0.429,0.7475
2,9.75,389.49241175,0.99,0.065,0.0325,0.485,7.9825,0.17,-18.41,-18.415,74.7,94.5,80.7,43.955,212.8,234.2,25.67,160.825,78.1,164.5,140.475,-9.33,-11.85,-7.9725,-11.0475,-6.38175,-10.025,-2.45375,-6.7285,-0.38425,-1.32525,-9.875,-0.429,0.8275
2,10.25,389.17,1.05,0.03,-0.0325,0.79,18.545,0.1825,-17.9675,-17.9525,70.85,94.575,112.525,57.05,210.7,239.675,38.605,214.25,102.05,225.7,191.3,-9.1525,-11.61,-7.83,-10.935,-6.3295,-9.9225,-2.453,-6.69675,-0.3835,-1.32575,-9.875,-0.42825,0.87
2,10.75,388.837863,1.0925,0.01,-0.11,1.5775,28.335,0.2,-16.5325,-16.585,67.325,94.6,139.725,70.1775,213.35,244.65,50.3625,257.925,128.625,290.45,217.65,-8.9125,-11.445,-7.5575,-10.805,-6.325,-9.6825,-2.4385,-6.646,-0.3835,-1.3245,-9.875,-0.42925,1
2,11.25,388.585831,1.115,0.025,-0.03,1.985,40.95,0.2,-15.5725,-15.615,65.2,94.5,167,83.625,209.425,249.975,61.5225,317.125,153.8,335,236.575,-8.735,-11.385,-7.4775,-10.795,-6.2255,-9.69,-2.447,-6.5745,-0.38475,-1.33625,-9.8825,-0.42925,1.07
2,11.75,388.23,1.14,0.0425,0.01,2.61,42.575,0.22,-14.55,-14.6025,63.0975,94.5,192.9,90.9,209.95,253.95,72.15,350.65,177.95,388.4,246.625,-8.585,-11.22,-7.3,-10.7375,-6.1875,-9.615,-2.459,-6.569,-0.38575,-1.34875,-9.8825,-0.42925,1.2525
2,12.25,388.3552315,1.1275,-0.0125,-0.09,2.9025,49.4425,0.24,-14.02,-14.135,58.9475,94.5,211.325,104.8,210.475,256.75,74.75,402.25,191.4,419.625,242.075,-8.595,-11.065,-7.275,-10.6375,-6.1215,-9.3775,-2.4395,-6.51275,-0.38575,-1.35175,-9.8825,-0.43025,1.255
2,12.75,387.98,1.17,0,-0.05,3.21,50.35,0.24,-13.5375,-13.725,58.0425,94.5,221.425,108.825,211.975,258.875,80.9,417.125,201.225,472.875,251.1,-8.545,-11.0025,-7.205,-10.355,-6.08225,-9.2625,-2.37725,-6.46975,-0.3875,-1.358,-9.8825,-0.43025,1.31
2,13.25,387.98,1.2,0.01,-0.01,3.63,54.23,0.24,-13.1425,-13.18,56.2525,94.4,222.8,103.925,211.6,260.225,78.05,400.15,199.325,433.975,245.525,-8.43,-10.97,-7.0975,-10.24,-6.03075,-9.2775,-2.26425,-6.4785,-0.388,-1.361,-9.8825,-0.43025,1.45
2,13.75,387.79,1.21,0.0075,-0.0225,3.54,45.28,0.23,-12.86,-12.7825,54.7925,94.5,199.275,93.1,209.975,261.8,73.725,376,181,413.375,234.85,-8.3075,-10.6575,-6.9625,-10.1725,-5.95325,-9.31,-2.19125,-6.421,-0.38925,-1.36325,-9.885,-0.43025,1.5075
2,14.25,388.2825,1.2275,0.01,-0.01,3.6175,40.67,0.24,-12.445,-12.51,53.3275,94.5,176.975,80.625,212.25,261.275,62.0225,344.625,155.325,367.05,222.325,-8.22,-10.5425,-6.95625,-10.145,-5.85125,-9.375,-2.117,-6.4165,-0.3895,-1.3655,-9.885,-0.43025,1.5275
2,14.75,387.6,1.23,0.02,0.01,2.99,32.64,0.26,-12.3575,-12.48,52.3625,94.5,152.375,67.8075,211.3,259.75,43.0375,295.5,130.375,303.475,195.95,-8.1275,-10.3175,-7,-9.9825,-5.7315,-9.295,-2.0765,-6.337,-0.39125,-1.3685,-9.885,-0.431,1.6375
2,15.25,387.2925,1.2775,0.04,0.015,2.4825,21.705,0.27,-12.35,-12.505,52.625,94.5,119.875,57.6575,210.625,260.475,29.385,230.35,109.4,237.675,172.1,-8.0475,-10.115,-7.025,-9.8525,-5.6105,-9.125,-2.0335,-6.32,-0.39225,-1.36275,-9.885,-0.431,1.665
2,15.75,387.06703625,1.2675,0.05,0.02,2.09,14.3175,0.25,-12.09,-12.24,52.92,94.5,94.5,47.56,211.45,258.775,14.435,179.475,79.925,183.175,142.1,-7.95,-10.0125,-6.94475,-9.7175,-5.5165,-9.0125,-1.99675,-6.35575,-0.39325,-1.3635,-9.885,-0.431,1.595
2,16.25,387.0883165,1.24,0.06,0.06,0.9175,5.5775,0.2275,-12.0875,-12.07,53.1975,94.5,56.0675,27.9575,212.45,256.6,-3.665,104.325,47.8725,107.25,95.05,-7.8625,-9.8775,-6.83275,-9.5375,-5.4325,-8.8025,-2.0055,-6.38925,-0.39325,-1.367,-9.885,-0.432,1.5075
