DOY2,HR2,FC_1_1_1,H_1_1_1,LE_1_1_1,USTAR_1_1_1,CO2_1_1_1,WS_1_1_1,TA_1_1_1,TA_1_2_1,RH_1_1_1,VPD_1_1_1,WS_1_2_1,PPFD_IN_1_1_2,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,PPFD_IN_1_1_1,PPFD_DIF_1_1_1,NETRAD_1_1_1,PPFD_BC_IN_1_1_1,TS_1_1_1,TS_1_2_1,PA_1_1_1
1,0.25,2.1565120807,15.43625265275,21.50436711625,1.38587059285,426.40525,5.0396972,6.00028,5.84420999999999,100,3.5465894356,5.21169,3.452755,2.6509325,3.0914225,7.91252,1.51742,0.55433375,4.37148749999999,3.32004375,2.05092,2.43797,97.85
1,0.75,3.39112663362501,19.7580951045001,11.4786066828,1.359951,425.2422725,5.2723325937,5.7423625,5.45499999999999,100,3.3896272345,5.60964,3.472445,2.7814675,3.1985,8.7619,1.53149,0.55296425,5.77376249999999,3.32786125,2.05182,2.4395775,97.85
1,1.25,2.5202100519,12.680691019,14.22792103,1.4449696,424.97621491,4.9318345,5.30732,5.23403499999999,100,3.40669532634999,5.37896,3.50934,2.61288,3.041525,8.39716,1.53611,0.54967775,6.12499174999999,3.32377875,2.05314,2.4356,97.85
1,1.75,2.6447939442,20.9007500399999,14.054100899,1.382304135875,425.06501609,5.33149699999999,4.97022249999999,4.77062499999999,100,3.44731324535,5.87463,3.430135,2.69643,3.082105,8.80568,1.527185,0.553047,5.37511049999999,3.33892875,2.0515325,2.4328525,97.87
1,2.25,2.390256075125,41.0208050200001,21.57058695975,1.3179814,425.2375,4.6303588537,4.790615,4.629085,100,3.56490957235,5.03031,3.47077,2.6877425,3.041025,8.61228,1.546695,0.5514445,4.28395,3.34789375,2.0513075,2.4307325,97.9625
1,2.75,2.34473485105,22.9721893664999,16.4347192865,1.27173325,425.45364,4.744916725,4.80889749999998,4.54349499999997,100,3.4033497081,5.10816,3.46053999999999,2.6255075,3.085045,8.5336,1.53779,0.5363775,5.00893299999999,3.36722375,2.047915,2.427805,97.96
1,3.25,3.585484295,28.21361729025,22.092250428,1.33814067625,425.079445,4.81768128175,5.08740249999999,4.98590499999997,100,3.2660180448,5.46372,3.434005,2.6974175,3.1761425,8.54326,1.5453175,0.549222,4.9087465,3.33769,2.0461475,2.42613,97.87
1,3.75,2.086196074375,29.924572802,23.92798381875,1.27748606055,425.025205555,4.6117888,4.3756375,4.64567,100,3.275360992,5.01953,3.49987,2.618175,3.1117775,8.7552,1.5495725,0.549286499999999,5.7386775,3.33120125,2.0457,2.4249625,97.79
1,4.25,1.7766314286,20.834113597,11.759365986,1.300764286725,424.32638,4.54036104085,4.93398999999996,4.39098,100,3.29501976,5.46417,3.522945,2.7369625,3.254555,8.80094,1.5565025,0.53587725,5.58074499999999,3.34487,2.043195,2.4188825,97.795
1,4.75,1.733694969975,12.0624270215,14.4303554225,1.30032021,423.8181275,4.6983507404,4.44124999999999,4.27745499999999,100,3.259073128,5.15152,3.44863,2.73136,3.0549325,8.80558,1.548235,0.545979,5.25344249999999,3.3603475,2.0389825,2.41412,97.7
1,5.25,2.95011700625,13.9948424675,12.856701372,1.3452197,425.735845,4.5871881484,4.37793499999999,4.10941999999999,100,3.1881878263,5.13682,3.439955,2.6662375,3.051075,8.8003,1.5451825,0.548333,6.60703675,3.36491,2.0365725,2.41196,97.785
1,5.75,2.213473984325,5.90705560160001,19.887422057,1.26448445,425.642945,4.43511375,4.4681225,4.288875,100,3.25117299225,4.872,3.440425,2.75999,3.048695,8.86642,1.5602875,0.547445999999999,5.77434499999999,3.36578875,2.0342675,2.4128225,97.695
1,6.25,2.9066306236,10.100563866875,10.740397094775,1.263643284,425.304,4.8671155,4.533525,4.36159,100,3.15551670839998,5.25927,14.17095,10.716875,5.134925,9.56524,1.577135,0.54239525,6.8098525,3.35027875,2.0320825,2.4009975,97.6975
1,6.75,1.57779147475,15.251879366,18.484797002,1.32999182375,425.6273925,4.8146447,3.78161999999999,3.57151,100,2.9658595451,5.55942,16.11645,12.185275,5.4489,10.1072,1.6072275,0.552325,6.65617175,3.384025,2.0356925,2.388545,97.7
1,7.25,1.581933801,30.58455516075,11.735486448,1.4359597023,424.6251125,4.9546973,3.80428999999999,3.50598499999999,100,2.91330654554999,5.31399,28.61935,12.877025,12.64175,10.348,20.96675,16.5769,7.34294499999998,8.62869125,2.0362225,2.37949,97.7
1,7.75,2.014073841375,42.519699474,26.85139438,1.4484167308,425.04784,5.051774125,4.53570499999999,4.05110499999997,100,2.9596697027,5.66665,86.3163,17.639125,46.9892,14.9774,75.45215,69.60625,17.4458825,26.7894875,2.036635,2.37736,97.705
1,8.25,2.992826533875,44.5151506674999,17.892137542,1.35169255,427.26518778,5.2300008598,4.52752499999999,4.30392999999999,100,3.06626366959999,5.57725,256.1185,32.19095,155.397,31.7634,251.183,149.30425,75.67305,55.563575,2.0380175,2.3801375,97.8025
1,8.75,2.3970107832,88.7080981725,29.8270005685,1.3353247251,426.61747117,4.788101189,5.03125499999999,4.726785,100,3.470405703,5.48674,426.908,49.132975,257.8175,46.973,441.798,223.94225,150.9218975,82.2274375,2.042655,2.3832925,97.9
1,9.25,4.62167574969998,152.6806195925,21.172959281,1.4170096102,425.04391072,4.709458908,5.617795,5.44307499999999,100,3.61885096954999,5.89537,564.845,63.27895,334.7675,55.0846,596.825,269.65,201.797,112.97975,2.041135,2.3724025,97.8975
1,9.75,2.9618426051,184.20708916,27.208674152,1.3770286039,427.65642055,5.453612029075,6.45827999999999,5.99424,100,3.5894389392,6.10295,695.328499999999,84.6954749999999,407.537,67.6676,738.908,337.67775,261.634125,142.36675,2.043705,2.3568,97.895
1,10.25,3.04162930845,201.751563155,26.95747998,1.36074414075,426.0811941,5.25661914999999,6.56985,6.52911,100,3.80336975224999,5.77897,797.1865,98.5411999999999,462.703,71.9466,842.181,399.88325,294.195525,171.297125,2.051035,2.34767,97.9
1,10.75,4.082539727,224.544166885,24.054724996,1.358112,424.76183686,5.1400805,7.26841499999999,7.01608999999999,100,3.8948785036,5.37412,875.4995,114.194,510.0885,79.1926,940.68625,434.159,324.82675,215.192375,2.0438075,2.34629,97.8
1,11.25,2.826103809,249.3191,29.0103443125,1.40044322945,423.7759,5.080655175,7.69593,7.33273999999999,100,4.11937615325,5.38275,929.7885,123.11725,536.13325,84.762,1000.9435,475.59375,339.7266,294.45,2.0411425,2.35175,97.7
1,11.75,3.370809393325,275.37139554,42.6287619252499,1.30861099775,425.9372125,4.8291978005,8.23449999999999,7.89654999999998,100,4.51308298075,5.76027,967.8025,131.08375,553.93275,90.195,1037.9125,466.741,348.256225,288.8235,2.0504775,2.3499675,97.7
1,12.25,2.424224008,261.27157408,40.1972227435,1.275422325,424.283,5.1601171645,8.33942249999999,8.09990499999999,100,4.9896984718,5.69701,970.244,127.98275,550.0655,88.934,1014.74,465.722,349.3944,319.888,2.0640775,2.3626925,97.6
1,12.75,2.40572571939999,243.793804075,39.094284249,1.337102878325,423.8772490775,5.26306347079999,8.60241249999999,8.36108499999999,100,5.27995803057498,5.44631,948.224,120.959,534.00275,85.868,979.116,442.554,338.378675,287.183,2.0765325,2.382695,97.5
1,13.25,3.6325271724,254.198574725,29.9717840345,1.331889284,423.8943125,5.4516858375,9.39742499999999,8.50019,100,5.5667989223,5.70563,889.175,110.274,503.4915,80.83,899.575,401.658,306.393625,228.15,2.085435,2.38674,97.4925
1,13.75,2.02977381595,213.1169043,38.0357124122499,1.3611206304,424.03614,5.4227627,9.20087249999999,8.92036999999999,100,5.44112737197499,5.65508,801.365,98.2015249999999,454.50975,74.8858,779.606,370.19175,262.926575,224.50825,2.0952925,2.39879,97.4
1,14.25,2.34050371005,188.33547952,29.09749892975,1.379077092,424.2962,5.56015720049999,9.38315999999998,9.01918499999996,99.692208537,5.77330802775,5.57045,690.101,79.4703499999999,396.42375,66.8152,678.7855,321.8235,219.0058,137.965875,2.10069,2.41317,97.395
1,14.75,1.669029419,148.5115717,26.0379016025,1.3469961613,424.09847,5.351267970625,9.42377999999998,9.18072999999997,99.788091197,5.6528730399,5.45543,556.43075,61.665475,323.244,59.2478,543.71525,260.34775,165.651625,103.1655,2.10494,2.4395375,97.395
1,15.25,1.8526044018,105.80863711,31.438936006,1.315441404,423.6704525,5.50178119999999,9.255355,9.12359249999999,99.996821245,5.446210438,5.5637425,420.22375,42.700175,241.203,49.5882,377.21925,188.189,102.488975,76.4096374999999,2.1057325,2.4611225,97.395
1,15.75,2.58297288072499,55.2183679155,21.94071898,1.31374405585,423.4033875,5.0016362,8.72897999999999,8.5378175,99.857171635,5.0957933805,5.2037525,243.72025,27.629375,134.4535,32.7342,196.32125,117.635,29.897769,47.1418499999999,2.104405,2.4862725,97.4925
1,16.25,2.3378890668,17.903288043,19.96233276325,1.33751725,423.3878009025,5.15674774175,8.33184,8.26186,100,4.51356221,4.995545,80.2146249999999,17.710425,40.07655,13.941,59.486225,55.694825,7.8238935,23.4873,2.1008325,2.4892325,97.4925
1,16.75,2.5002224586,16.6095273115,22.611029981,1.3883413446,424.910565,5.2777633809,7.56712,7.50419,99.869982875,4.2585962395,5.0684175,27.8192749999999,13.3762,9.3691975,10.5962,13.8383,10.181,2.43277225,7.33888999999999,2.0976,2.4860225,97.585
1,17.25,2.20549660249999,12.52992518625,15.346614172,1.4075115,425.3255,5.0664702529,7.50802,7.3156625,99.9503501,4.0736461,5.3065075,16.482475,11.97805,4.5209625,9.4263,1.4898325,0.590185249999999,2.21255249999999,3.21455,2.0890525,2.47912,97.59
1,17.75,2.2656725942,18.18919395,21.9200492329999,1.3424212908,426.00475,5.080477447,6.957275,6.8145075,100,4.0023802321,5.267125,16.2308,12.078975,4.223265,9.09286,1.48762,0.58544575,2.23818875,3.25580875,2.0811775,2.4727325,97.6
1,18.25,2.041879676425,27.1933977542499,15.665043466,1.3963931265,426.3946375,4.9820365297,6.66888,6.556745,100,3.9316216422,5.7230075,16.005325,11.78205,3.995185,8.9161,1.48955,0.551979,2.03406374999999,3.28998,2.0718425,2.4646975,97.695
1,18.75,1.91906881092499,12.2232193814,17.1338704609999,1.4055154086,425.9490825,5.3929538,6.20361249999998,6.10554999999999,100,3.73020273205,5.4910825,12.887325,9.623545,3.458495,8.76008,1.4903175,0.565759,2.04748099999999,3.30209125,2.06654,2.4569775,97.6925
1,19.25,2.9708299376,25.511186634,22.01222547375,1.340551777525,426.28345383,5.4013300756,6.04968,5.87456,100,3.50357104285,5.4145375,12.892175,9.6419325,3.2057625,8.52031999999999,1.4890125,0.5754665,2.60701125,3.30324,2.060645,2.45352,97.7
1,19.75,2.32624323125,12.701065,17.715495983,1.3728169075,425.64512332,5.4097548115,6.1163975,5.8536125,100,3.52524911919999,5.4636325,12.99415,9.62704,3.2292625,8.71098,1.4836425,0.56396775,3.02944499999999,3.29396875,2.0555,2.4442725,97.7
1,20.25,3.144986701,22.864362765,21.8417737825,1.3368230536,424.6190364275,5.15370115,6.16075249999999,5.91235249999998,100,3.48527663289999,5.27786,4.20946,2.9740525,3.060165,8.45968,1.505315,0.57171025,3.04142425,3.3011625,2.0463975,2.44806,97.7
1,20.75,2.13660696509999,9.86665803485,19.5973892939999,1.436268080625,424.65022742,5.37752829045,5.66815999999996,5.41787249999998,100,3.83910875869999,5.4517275,3.49027,2.42962,3.0611575,6.70556,1.505195,0.57166875,3.10761375,3.3208875,2.03835,2.450175,97.7
1,21.25,2.0180640406,22.094038836,15.519208537,1.4878066465,425.394582975,5.3454453754,5.58142999999999,5.40541749999999,100,3.5421986716,5.6628975,3.59894,2.4927525,3.1361375,8.59696,1.5045825,0.57876125,2.76044899999999,3.3082125,2.03439,2.45036,97.7925
1,21.75,2.404188191875,10.6195,14.443183814,1.280162715,425.283051475,5.05006491594999,6.07347749999997,5.72304499999999,100,3.56258414949999,5.182305,3.561205,2.4165975,3.1082775,8.21106,1.50592,0.5733735,2.84306499999999,3.3262275,2.0293475,2.445085,97.7925
1,22.25,3.995832569725,28.1309373875,15.15757463,1.3273766342,424.47308,4.604780114875,6.08911249999997,5.89299249999998,100,3.69826136949999,5.179675,3.531885,2.3854225,3.18889,8.23861999999999,1.515195,0.5714455,3.11198225,3.3253875,2.0261225,2.4438925,97.88
1,22.75,3.004110528,15.75426645125,56.99281826875,1.40689463875,425.7906225675,5.019198292,5.91858000000002,5.64305749999996,100,3.68210332219999,5.37377,3.664895,2.4325025,3.2589675,8.6051,1.534865,0.5602675,3.13246675,3.34101625,2.024655,2.4425025,97.87
