DOY2,HR2,CO2,H2O,FC,LE,H,USTAR,WS,U_SIGMA,V_SIGMA,W_SIGMA,PA,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_2_1_1,G_3_1_1
1,0.25,348.82418135,2.903803509,0.021998377,-0.76749726875,-15.16570078,0.0903091785,0.9915095195,0.3163425975,0.331128859,0.1260913215,97.413537975,-9.9508885905,0.0534685775,-0.379196,-0.53894525,-8.364212,-6.6041305,-7.240138
1,0.75,348.8732273,2.962963893,-0.00323465825,-0.5841130545,-15.094716955,0.09203365825,1.0167475175,0.34443386025,0.32100377275,0.12399317775,97.40688122,-10.057423616,0.04891841,-0.383310025,-0.5410262,-8.47325725,-6.52775975,-7.66499
1,1.25,349.2179671,2.990620842,0.00926942475,-0.782419057,-14.8568221825,0.09123739475,1.12974111275,0.325389666,0.323991315,0.13455366025,97.39900334,-10.190335185,0.0506,-0.38536925,-0.544238625,-8.532963,-6.671101,-7.58879075
1,1.75,349.0866595,2.93528277875,0.025947635,-0.75850162,-14.4121568075,0.08987928225,1.119723963,0.321103159,0.33044898775,0.12647614625,97.40164489,-10.0008962,0.0553458075,-0.3858677,-0.544127675,-8.62497275,-6.81123275,-7.86639
1,2.25,348.97879285,2.92593237175,0.0371159435,-1.0344477985,-12.792715175,0.0942689715,1.05950564775,0.3237326345,0.31991510825,0.12122249975,97.3963202,-10.22911265,0.05529873,-0.389041325,-0.54376245,-9.04005,-6.97460775,-7.889549
1,2.75,348.94265525,2.85672537675,-0.04694678375,-0.893139268,-12.17756125,0.096486091,1.100720199,0.337239571,0.3319770845,0.120798634,97.41157333,-10.2477999725,0.0557972675,-0.39337615,-0.543393775,-9.12208675,-7.152688,-7.90398075
1,3.25,349.0177379,2.839561492,0.080947239,-0.88893683325,-11.5026069125,0.087059238,1.093598644,0.334866755,0.319147565,0.119581263,97.4292632775,-10.230745585,0.049340785,-0.3969265,-0.544271775,-9.044875,-7.25301475,-7.95914075
1,3.75,349.439843225,2.83511284325,0.07303780625,-0.883685327,-11.7624719425,0.0957575065,1.1466125335,0.32929210775,0.333787275,0.13020473575,97.41295829,-10.27198877,0.048425,-0.40302065,-0.5458685,-9.29888675,-7.308025,-8.389557
1,4.25,349.39343415,2.8282082175,0.028230903,-0.784120626,-11.06654984,0.096259264,1.130761854,0.327531899,0.344190812,0.135510765,97.38396511,-10.30153755,0.04790414,-0.405558075,-0.548231075,-9.61574475,-7.28578125,-8.3553235
1,4.75,349.732120075,2.85952342775,0.04098424,-0.710207789,-11.1913134825,0.10252168625,1.209194337,0.352722079,0.361877021,0.142106899,97.34843174,-10.609625,0.04524031,-0.405680975,-0.549327775,-9.43104375,-7.45409075,-8.270509
1,5.25,349.070375775,2.914763501,0.08876,-0.702919394,-12.46563459,0.104661026,1.2652494845,0.3503764235,0.36750690425,0.1415275805,97.342890025,-10.566176275,0.0446803225,-0.408391525,-0.551708875,-9.36463675,-7.49768625,-8.0460335
1,5.75,348.9945138,2.90786106225,-0.002824033,-0.751617776,-10.485632305,0.092608246,1.15694131,0.35073608,0.3439177385,0.1375804645,97.32380921,-10.75428915,0.04666053,-0.4139,-0.5573,-9.380381,-7.54275,-8.1419
1,6.25,348.85690285,2.909188192,0.0529530655,-0.311490548,-10.63519091,0.105114606,1.17768965575,0.33618664,0.3575829,0.14147949075,97.3209788025,-10.62994268,0.037723865,-0.417290075,-0.564315225,-9.3047275,-7.6053425,-7.999064
1,6.75,348.5964094,2.91,0.06049045875,-0.366089885,-9.977957979,0.103052389,1.166538979,0.322307741,0.32879355,0.141376605,97.3219995075,-10.6265306975,0.0380130475,-0.420025,-0.574492775,-9.2391615,-7.497375,-8.07755975
1,7.25,349.1316171,2.85281325,-0.02070493525,-0.457798279,-10.71758941,0.099767191,1.221368341,0.353799967,0.358738727,0.14523429,97.34146056,-10.52734668,0.0377577025,-0.42445,-0.5732635,-9.122001,-7.6116565,-8.40480525
1,7.75,349.353720125,2.845899022,0.082568752,-0.110623694,-11.0068270675,0.10680722175,1.2218213335,0.360391945,0.3599786025,0.1518160805,97.36283038,-10.6484,0.038875,-0.422225,-0.580914,-9.30785025,-7.71650075,-8.51211125
1,8.25,349.1802176,2.7906428375,0.0269478715,-0.04377403,-9.183475143,0.109010928,1.166898816,0.36206503,0.375319513,0.148589974,97.37223523,-10.72320697,0.03533906,-0.422824875,-0.58821575,-9.5232995,-7.88590425,-8.77566625
