DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_5_2,H2O_1_5_2,CO2_1_6_2,H2O_1_6_2,CO2_1_7_2,H2O_1_7_2,CO2_1_7_3,H2O_1_7_3,CO2_1_8_2,H2O_1_8_2,CO2_1_8_3,H2O_1_8_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,WS_1_7_1,WS_1_8_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,TA_1_7_1,TA_1_8_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_1_5_1,T_CANOPY_1_6_1,T_CANOPY_2_6_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_IN_1_7_1,PPFD_IN_1_8_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_9_1,TS_2_1_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_5_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,NETRAD
1,21.75,1.074319996,4.20535926363203,0.19800465,-13.0777695434323,-5.154965679,0.632683557862773,424.383038877031,7.9105931266377,419.200911,7.081950104,422.82650125,7.1388187205,418.8347898,7.57386048548232,425.679168808835,7.67735555399543,420.621673524458,6.88370873771072,422.4619185,421.4399601,6.85525270508083,421.87477936036,7.01848276830962,423.9381184,6.8142777615,428.182419809646,6.89347795181154,427.0080819,6.89308465866794,440.7171929,6.799770546,434.9985478,7.224233039,1.125805519,2.3267402158456,0.218587112179777,0.68,0.55,0.35,0.3,0.28,0.3,0.13,2.1413,2.024,1.9204,1.8888,1.8061,1.6622,1.5334,1.3767,0.4533,97.55337,96.235,0.29395,3.26,3.29,3.18,3.16,3,2.36,2.58,0.7,-1.36,1.8,-1.02,0.08,327.8,326.7,332.7,321.6,0.22,-0.05,0.16,-0.19,0.14,0.21,-0.32,0.34,0.575,0.04,0,0.28,2.614,2.624,3.894,4.922,6.209,6.311,5.963,7.189,2.335,3.436,4.913,6.232,6.718,6.574,7.322,1.813,2.225,2.96,3.753,5.2415,6.086,6.951,7.061,1.897,2.12,2.825,3.097,4.149,5.641,6.174,7.105,1.781,2.894,3.005,3.787,6.143,6.256,-2.771,-2.169,-0.44
1,22.25,0.7383891705,6.77066329927296,0.165341815,-15.9322460741057,0.018041466,0.592379681,423.5979183,7.70711354830524,420.32590595,6.87821259901288,422.403332818391,7.04502865838533,419.4636853,7.44410902058982,423.0243774,7.5733024662272,421.4533043,6.82969330871913,423.1192921,422.695887,6.649548139,422.230962875603,6.82030329947739,424.648375271672,6.71431070632996,427.325487451898,6.58758525545895,434.6529909,7.14986085283397,440.561027912226,6.70437090809496,449.0966593,7.45525498240892,1.17564997565596,2.242419367,0.259961955631145,0.7,0.6,0.36,0.29,0.27,0.3,0.13,1.8451,1.683,1.785,1.7436,1.617,1.5851,1.4769,1.4046,0.4332,97.58238,96.98,0.2105,3.17,3.23,3.22,3.21,3.05,2.32,2.49,0.6,-1.285,1.6,-0.98,0.06,327.4,326.6,332.5,321.6,0.23,-0.06,0.16,-0.19,0.14,0.21,-0.33,0.34,0.495,0.04,0,0.26,2.598,2.618,3.864,4.926,6.21,6.308,5.962,7.19,2.26,3.425,4.911,6.23,6.718,6.574,7.322,1.804,2.208,2.959,3.755,5.232,6.084,6.954,7.061,1.896,2.104,2.882,3.095,4.138,5.641,6.174,7.104,1.747,2.883,3.001,3.786,6.143,6.255,-2.599,-2.279,-0.38
1,22.75,0.9624189355,5.72413254048193,0.181047471,-11.31933866,-1.9296212225,0.533628187507458,425.1681346,7.83758810493167,420.2253053,6.949241264,422.506167041667,7.10755113822975,418.8893872,7.788769854,424.841652511732,7.00295342050897,420.9401577,6.99382406300562,424.047449727273,422.7053054,6.75940369638172,423.164429195473,6.988420613,424.77024695,6.87153187962918,429.2798706,6.83542944778652,430.988615001254,7.406637047,441.7808996,6.920646906,441.2640088,7.20149751058024,1.10801586078029,2.08940244306126,0.255749263,0.66,0.5,0.31,0.28,0.25,0.3,0.13,1.8412,1.534,1.7103,1.6772,1.5588,1.4825,1.4459,1.2364,0.4015,97.58933,97.38,0.18655,3.08,3.09,3.02,3.03,3.02,2.27,2.5,0.7,-1.305,1.7,-1.02,0.03,328.3,326.3,331.4,321.5,0.23,-0.06,0.16,-0.19,0.14,0.21,-0.33,0.34,0.5,0.04,0,0.27,2.581,2.582,3.84,4.923,6.1895,6.305,5.961,7.189,2.194,3.415,4.909,6.228,6.718,6.574,7.322,1.795,2.236,2.955,3.758,5.229,6.083,6.956,7.062,1.897,2.135,2.863,3.094,4.128,5.64,6.174,7.104,1.736,2.887,2.998,3.785,6.142,6.254,-2.6935,-2.3795,-0.615
1,23.25,0.676984505,4.914698382,0.161802006895515,-7.59245022330349,-1.3104364675,0.514673077289094,425.723252568694,7.72042347190806,420.2931162,7.10207882,423.39360435,7.2125361684564,419.0043063,7.77888904887968,424.575643922601,7.05250428678731,420.4953611,7.03794825,423.2278279,422.4283336,6.945845813,422.66773605,6.94640250673116,423.6731505,6.89389875578885,427.0835899,6.74283703266602,438.1270908,7.1784784358918,435.002528103056,6.712532442,443.5891016,7.16505584399005,1.17878063800986,1.8859146165222,0.211762412109093,0.67,0.53,0.32,0.28,0.26,0.285,0.13,2.0288,1.527,1.6608,1.5951,1.3979,1.2754,1.1496,1.06,0.3709,97.59834,96.55,0.2245,2.93,2.89,2.8,2.84,2.96,2.24,2.44,0.7,-1.085,1.6,-1.01,0.06,327.9,326.1,332.2,321.5,0.23,-0.05,0.16,-0.19,0.13,0.21,-0.33,0.34,0.46,0.04,0,0.28,2.567,2.551,3.823,4.92,6.191,6.303,5.961,7.189,2.283,3.411,4.905,6.227,6.717,6.574,7.321,1.775,2.237,2.95,3.762,5.227,6.082,6.959,7.062,1.897,2.142,2.844,3.092,4.125,5.64,6.173,7.103,1.722,2.89,3.088,3.785,6.142,6.254,-2.652,-2.445,0.215
1,23.75,1.57265579744935,1.43366964889298,0.181723436,-16.1487435449692,-1.493854245,0.522393738636246,425.9685613,7.71210392379778,421.0410146,6.900275435,423.8537974,7.062051609,419.42834802122,8.00388879749451,426.725381389164,7.62052690158544,422.0930411,6.758043837,424.4596105,422.9899442,6.96923594473997,423.603702832421,6.885059478,424.381246,6.92466674292077,428.47619,6.923146243,432.6631925,6.95031982478361,439.15924329324,6.72136508716348,442.557141737267,6.949669375,1.0246541825,1.631691714,0.272620303206077,0.62,0.48,0.315,0.29,0.25,0.28,0.125,1.8488,1.485,1.5632,1.44115,1.25285,1.1888,1.20765,1.02295,0.3572,97.62176,96.9,0.2355,3.065,3.11,2.94,2.845,2.78,2.215,2.37,0.6,-1.23,1.6,-1.025,0.09,327.6,325.45,331.1,321.5,0.23,-0.06,0.16,-0.19,0.13,0.21,-0.355,0.34,0.52,0.04,0,0.28,2.532,2.5165,3.805,4.8965,6.203,6.302,5.9775,7.1855,2.113,3.397,4.9025,6.228,6.7125,6.567,7.3235,1.7425,2.19,2.966,3.7655,5.2365,6.08,6.954,7.0605,1.855,2.119,2.7285,3.092,4.2135,5.6625,6.1705,7.103,1.6525,2.8665,3.044,3.7835,6.1405,6.2525,-2.685,-2.542,-2.41
2,0.25,1.2324791895,10.6168408066187,0.153310251207763,-10.6316273533842,-1.0443359415,0.372376978704906,424.8724325,8.46655280006778,420.3838452,6.67044311553498,424.8476323,6.44384552065862,419.744983297729,6.90405170215713,425.818060340124,6.75452891852367,421.6328946,6.667620682,427.41673455,422.370749,6.7021662425,422.711694442972,6.51300143233542,425.56958535,6.57488535355096,427.57725555,6.73895416575363,429.8038046,6.57478429459666,431.6644144,6.58837590930347,432.039664824888,7.07282196199563,1.206121011,0.4499668155,0.186302600218979,0.73,0.53,0.32,0.27,0.265,0.28,0.13,0.48105,0.2035,0.18115,0.06365,0.0132,-0.003,-0.02005,0.0017,7e-04,97.72829,94.22,0.3288,1.795,1.85,1.86,1.78,1.955,2.055,2.01,0.6,-1.67,1.6,-0.99,0.19,312.85,318.5,317.75,319.5,0.24,0.01,1.61,-0.18,0.14,0.33,-0.46,0.35,0.4,-0.05,0.105,0.165,1.621,1.5825,2.836,3.4315,4.7115,5.1555,4.523,5.8615,0.973,2.076,2.901,4.602,5.636,6.1155,6.263,0.958,1.5145,2.125,2.848,3.761,4.9975,5.774,6.5945,0.993,1.234,1.959,2.4055,3.3575,4.118,4.9255,6.155,1.024,2.1995,2.291,2.896,5.449,5.2135,-2.055,-1.973,-3.19
2,0.75,0.99157360425,3.28741283818659,0.156217158383939,-6.30077635520939,-2.9697686205,0.471975536,424.8641196,8.42244588610652,422.20562965,6.58589222959814,424.8352644,7.068497807,419.046446272973,7.07615235931133,424.0206965,6.97209203421711,422.2688861,6.47976203835781,423.143607,424.378381352131,6.623321567,425.9535578,6.8009427785,427.82119095,6.64091447592223,430.1583366,6.46811106612858,431.2202036,6.85087992465187,432.0314421,6.400712354,432.0539722,7.0444159055071,1.05106704225288,0.1690230205,0.217885883,0.64,0.52,0.345,0.3,0.26,0.29,0.13,0.33275,0.2225,0.14095,0.0439,-0.0279,-0.03275,-0.02995,-0.00955,-0.0464,97.72827,93.48,0.3386,1.795,1.85,1.85,1.78,1.955,2.02,2.01,0.5,-1.3,1.6,-1.035,0.175,313.3,317.4,317.8,319.5,0.23,0.015,1.61,-0.19,0.14,0.33,-0.46,0.35,0.39,-0.055,0.105,0.155,1.625,1.565,2.834,3.435,4.711,5.1545,4.5225,5.8615,0.9525,2.0735,2.902,4.6,5.6355,6.1145,6.263,0.961,1.454,2.167,2.8465,3.76,4.997,5.773,6.594,0.972,1.2205,1.926,2.404,3.357,4.1165,4.924,6.154,1.024,2.2,2.29,2.894,5.4485,5.2125,-2.08,-2.035,-1.575
2,1.25,1.18998132925,1.65690104480809,0.1684852415,-7.7862623086629,-2.564148177,0.455275032,425.8423538,8.12637829206492,421.27302435,6.61373711227688,425.8513054,6.5242181938758,421.2644541,7.079284905,427.274887022131,6.65268839233581,422.2440898,6.58011193282679,426.1341559,423.8452064,6.853545733,423.737897949124,6.9014186985,425.5026262,6.79664665892537,427.136435914638,6.91287410386677,431.1412204,6.9630662755,433.36129375,6.7079102642216,432.803122430805,6.45986643739564,1.10778683104409,0.258772778,0.2398013315,0.68,0.53,0.335,0.285,0.25,0.29,0.13,0.13865,-0.099,0.05905,0.0434,-0.07015,-0.06345,-0.04395,-0.0192,-0.32,97.73711,94.18,0.29945,1.765,1.825,1.84,1.77,1.95,2.03,2.01,0.6,-1.57,1.6,-1.015,0.195,312.7,317.55,317.85,319.6,0.23,0.015,1.565,-0.17,0.13,0.32,-0.46,0.35,0.39,-0.05,0.1,0.14,1.629,1.5455,2.8315,3.438,4.71,5.153,4.523,5.863,0.938,2.0675,2.9065,4.598,5.635,6.114,6.263,0.934,1.423,2.165,2.845,3.761,4.9955,5.772,6.594,0.9595,1.2205,1.9215,2.404,3.357,4.1155,4.923,6.15,1.024,2.2,2.29,2.892,5.4485,5.2125,-2.125,-2.138,-1.65
2,1.75,0.7039534705,7.97447045263191,0.155849715248957,-1.81430263390147,-0.730812203,0.404809147,426.097274,8.07689944910607,420.760209897183,6.55851070276033,423.705331748447,6.445488707,420.014967701881,7.05574098598327,424.5915869,6.66289691875,421.7302026,6.51870770477834,426.8570653,422.31208255,6.79467290532817,423.725902777187,6.841345485,424.890601637924,6.4366434050132,426.62830625,6.52245557972901,430.838403286232,6.80846907296316,432.50398525,6.51263285570955,433.52742665,6.38852290781966,1.133485737,-0.018423247,0.200951414,0.71,0.55,0.345,0.28,0.255,0.29,0.125,-0.0273,-0.2795,-0.0557,-0.0321,-0.08445,-0.06565,-0.0374,-0.0249,-0.13015,97.725415,93.715,0.3028,1.765,1.815,1.81,1.77,1.95,2.005,2.01,0.5,-1.625,1.55,-0.93,0.105,314.8,317.15,317.55,319.55,0.23,0.01,1.56,-0.19,0.14,0.325,-0.46,0.35,0.39,-0.055,0.105,0.19,1.6105,1.5295,2.8235,3.44,4.7085,5.1525,4.523,5.863,0.9395,2.062,2.9085,4.596,5.634,6.113,6.2625,0.9425,1.462,2.164,2.8435,3.759,4.9945,5.756,6.5945,0.9585,1.231,1.922,2.402,3.343,4.114,4.924,6.1565,1.025,2.1995,2.29,2.9655,5.448,5.2125,-2.137,-2.134,-1.425
2,2.25,0.7610221485,5.25195671492665,0.1350934005,-6.46352265,-2.004158206,0.463559709,426.489107818234,7.61330999438234,421.5047319,6.356776423,424.48761161745,6.44408809111368,420.577856014452,6.68727466531827,425.974572525706,6.74470005633562,422.3447324,6.47760344525365,425.144972687209,422.53105455,6.50488399256428,424.46515225,6.7855811805,425.6270659,6.47767118231026,427.288815540456,6.81988572213082,430.535586172464,6.74358853222783,432.601283343476,6.49602793354127,433.023473995255,6.900547914,1.124907095,0.051661897,0.205025167920753,0.73,0.58,0.34,0.29,0.255,0.28,0.13,0.08615,-0.183,-0.00815,-0.00165,-0.07385,-0.0651,-0.04055,-0.02765,-0.28145,97.70547,93.835,0.3023,1.76,1.81,1.79,1.77,1.95,2.035,2.01,0.6,-1.67,1.55,-0.92,0.14,313.9,317.15,317.25,319.5,0.23,0.01,1.555,-0.165,0.14,0.32,-0.46,0.35,0.395,-0.05,0.11,0.18,1.6075,1.5325,2.8125,3.4355,4.7065,5.151,4.523,5.8595,0.9285,2.057,2.91,4.594,5.6335,6.1125,6.2625,0.9265,1.433,2.109,2.8425,3.759,4.9935,5.7555,6.5945,0.9575,1.303,1.922,2.401,3.343,4.112,4.9195,6.15,1.025,2.1735,2.2885,2.89,5.448,5.212,-2.305,-2.239,-2.99
2,2.75,1.11514437850117,3.843694531,0.1194762275,-7.901048291,-0.940056129,0.384253055,426.0717534,7.91593907116306,421.3069616,6.5483309803208,425.3890358,6.70981943101969,421.464628766468,6.90088874178744,427.465485180685,7.00863851930126,422.7220284,6.40659263744206,427.2846995,424.143747073002,6.5739003545,424.332586316549,6.75677785,425.7836423,6.68665100369581,426.740263579536,6.80136341791635,430.232769058696,7.22719333248719,433.667151971133,6.72938655622314,434.502970483712,6.73868672343035,1.02183845738357,0.1850390105,0.1867598865,0.65,0.53,0.32,0.28,0.255,0.28,0.13,-0.0534,-0.076,-0.0743,-0.082,-0.103,-0.1064,-0.0358,-0.0083,-0.3166,97.68411,94.44,0.28755,1.76,1.825,1.81,1.77,1.95,2,2.01,0.5,-1.535,1.6,-0.97,0.08,314.7,317.1,317.3,319.6,0.24,0.01,1.54,-0.03,0.14,0.32,-0.46,0.35,0.39,-0.05,0.11,0.17,1.607,1.537,2.8045,3.4225,4.705,5.15,4.523,5.8545,0.908,2.0535,2.9115,4.592,5.634,6.1115,6.263,0.905,1.4825,2.074,2.87,3.7595,4.9925,5.755,6.594,0.9545,1.2975,1.922,2.4,3.343,4.1095,4.9185,6.1485,1.02,2.157,2.2865,2.891,5.449,5.2115,-2.408,-2.219,-2.79
2,3.25,0.533302105235687,7.023037699,0.132613899323783,-7.30490132945494,-1.790993259,0.370609879,425.544062440366,7.69376711267724,422.33026065,6.35332910569231,423.7337695,6.16815510724568,421.923429364616,6.76519807868984,425.4239423,6.5012529791607,424.794814,6.48375631161363,425.1428478,425.2997442,6.42423084605887,425.886330382363,6.74922954408389,426.8713319,6.42290089889445,429.1819704,6.42264086970277,432.726458449692,7.44514326169005,433.6526932,6.47569349686694,432.76650880625,6.32776617829443,1.017351053,-0.069104618,0.1919138235,0.635,0.51,0.31,0.26,0.25,0.26,0.13,-0.1333,-0.1865,-0.0521,-0.0312,-0.0483,-0.0564,-0.0702,-0.0208,-0.3122,97.67995,93.68,0.3075,1.74,1.8,1.79,1.76,1.95,1.98,2,0.5,-1.41,1.5,-0.91,0.18,316.1,317.5,317.1,319.6,0.24,0.02,1.58,0.03,0.14,0.32,-0.46,0.35,0.39,-0.05,0.11,0.15,1.6035,1.5265,2.798,3.4205,4.7045,5.1485,4.523,5.8545,0.889,2.0535,2.912,4.5905,5.6345,6.111,6.2635,0.886,1.433,2.1105,2.878,3.7615,4.992,5.7545,6.5935,0.943,1.229,1.922,2.4165,3.354,4.108,4.9175,6.148,1.02,2.155,2.284,2.892,5.449,5.2115,-2.1755,-2.169,-3.165
2,3.75,0.67322320519356,6.78273410982919,0.1282842505,-6.62216364773049,-1.897155964,0.4198089805,426.5146967,7.6631802733432,421.403626,6.46609880857377,426.3653915,6.78212009105837,422.025965258195,6.55018436440928,426.10900047647,6.85021256567978,424.9509471,6.35854589256378,425.7115965,424.1652726,6.500018731,425.698933816341,6.6718808325,429.389106,6.476591361,429.8091924,6.55145463720848,432.8183201,6.4107991722245,434.153008,6.44946484338664,433.8402925,7.01806142995961,1.0257121245,-0.153703746682479,0.1866931505,0.79,0.62,0.31,0.27,0.24,0.26,0.13,-0.1238,-0.292,-0.1705,-0.1424,-0.2219,-0.1578,-0.0966,-0.0424,-0.21835,97.70402,94.08,0.3084,1.72,1.78,1.77,1.74,1.95,1.96,2,0.5,-1.39,1.5,-0.9,0.12,316.1,317.1,316.7,319.5,0.24,0.02,1.59,0.04,0.14,0.32,-0.46,0.35,0.39,-0.045,0.11,0.14,1.59,1.5235,2.79,3.4185,4.704,5.147,4.5225,5.8585,0.889,2.0505,2.912,4.5885,5.634,6.1105,6.2625,0.886,1.44,2.1085,2.883,3.7635,4.9905,5.754,6.593,0.929,1.229,1.923,2.399,3.346,4.107,4.9155,6.147,1.02,2.152,2.28,2.893,5.448,5.211,-2.0635,-2.159,-2.125
2,4.25,1.330772438,1.61993702875,0.145588218,-4.95887966022516,-2.6176661045,0.476542422962273,426.7198585,7.52928130182824,424.15811925757,6.30939701492355,426.1381981,6.46186774776139,421.8783916,6.68036748735268,427.555024643518,6.42512051410966,425.665652962643,6.39813356276976,427.9794941,426.5488823,6.331670792,427.019941931543,6.6677164655,428.842441076612,6.390461766,429.8270671,6.40930316988215,434.2020806,6.51167056768559,435.453982999471,6.43064709920526,440.4650229,6.40230897066187,1.0914725495,-0.264085196636815,0.185125809483708,0.66,0.54,0.32,0.29,0.26,0.28,0.14,0.00845,-0.337,-0.1151,-0.1558,-0.1967,-0.1748,-0.1301,-0.0842,-0.2976,97.74163,95.13,0.2636,1.74,1.81,1.75,1.75,1.94,1.94,1.995,0.6,-1.105,1.6,-0.875,-0.005,317.35,316.7,316.8,319.5,0.23,0.02,1.505,0.04,0.14,0.32,-0.465,0.35,0.39,-0.055,0.11,0.16,1.5895,1.529,2.776,3.417,4.7025,5.1465,4.5245,5.8585,0.8895,2.048,2.912,4.587,5.633,6.11,6.2625,0.8845,1.448,2.15,2.8675,3.766,4.9885,5.753,6.5925,0.9385,1.229,1.923,2.399,3.347,4.105,4.918,6.1465,1.02,2.149,2.2765,2.896,5.447,5.211,-2.164,-2.215,-1.045
2,4.75,0.502891843193023,2.0708938555,0.121419997,-6.506480097,-1.819298897,0.38905447,426.7470919,7.36794404408667,423.81414,6.161401206,425.8838028,6.46853469008517,420.397212136248,6.4667485667645,426.229491448916,7.22073256789995,422.92586,6.163848896,427.1569655,426.49394505,6.34981466178695,424.790388395471,6.43016789954041,429.097186496202,6.38461302284493,430.1878916,6.39449260304879,428.985142183387,8.04461056407964,434.8618414,6.31977242986708,432.3710189,6.65726308106014,1.09682625017554,-0.197070952,0.198059736928314,0.715,0.57,0.33,0.28,0.255,0.28,0.13,-0.0525,-0.348,-0.2182,-0.2296,-0.23595,-0.2622,-0.22525,-0.12845,-0.28325,97.753525,95.21,0.218,1.7,1.71,1.71,1.745,1.935,1.92,2.005,0.5,-1.25,1.55,-0.895,0.055,318.35,316.95,317.2,319.55,0.24,0.02,1.48,0.045,0.14,0.32,-0.46,0.35,0.39,-0.07,0.11,0.13,1.575,1.533,2.7625,3.4155,4.701,5.146,4.524,5.86,0.89,2.045,2.911,4.585,5.6325,6.109,6.263,0.877,1.454,2.1525,2.853,3.7675,4.9875,5.753,6.5925,0.929,1.228,1.922,2.399,3.349,4.104,4.91,6.145,1.02,2.149,2.2725,2.898,5.447,5.2105,-2.434,-2.2695,-1.51
2,5.25,1.43480893358435,6.58460071380905,0.143361708,-10.5147492946192,-2.8785640125,0.4086885025,426.085217198344,7.67602812507785,423.815829627727,6.1682574475,428.271430816316,6.53289636870792,423.8746274,6.55012684235397,429.099345759615,6.63566563873666,425.668358762969,6.042853774,427.250819580721,427.0735025,6.20094421,427.56171035,6.47312845978943,428.612914,6.40109342771958,430.367843,6.31032859682534,436.638818095652,6.40303170116129,434.3696408,6.32319841811534,441.022438719136,6.828846862,1.14232023830985,-0.3313061355,0.233646487,0.71,0.55,0.35,0.3,0.25,0.26,0.135,-0.0311,-0.285,-0.3181,-0.28385,-0.3524,-0.3305,-0.2506,-0.1405,-0.3784,97.763085,95.32,0.2784,1.645,1.635,1.6,1.73,1.94,1.92,2,0.6,-1.34,1.6,-0.87,0.01,314.9,317.1,317.3,319.6,0.23,0.02,1.51,0.05,0.14,0.32,-0.46,0.35,0.39,-0.05,0.11,0.14,1.577,1.53,2.753,3.434,4.706,5.144,4.517,5.87,0.899,2.044,2.927,4.586,5.158,6.101,6.258,0.879,1.453,2.1485,2.849,3.775,4.961,5.737,6.59,0.9255,1.228,1.921,2.405,3.368,4.099,4.904,6.138,1.02,2.1485,2.306,2.901,5.447,5.204,-2.358,-2.225,-1.5
2,5.75,1.5569831205,3.3870937802569,0.129384120201757,-7.4637115915,-1.5830805655,0.419306725,427.1014948,7.76481202814856,423.155006061046,6.31470795853972,425.6973978,6.56890929147428,421.589869593501,6.75747335884795,427.658962503067,6.61959755257039,425.408123828782,6.36714574273783,427.344673661442,426.9102845,6.37224439934285,427.518149702682,6.41430240558799,428.773271,6.32888667778083,429.5421972,6.187328824,436.260116097101,6.45443436069206,434.565341893954,6.36411954499258,437.42581515,6.47579945060219,1.078200933,-0.596358366,0.216754847,0.65,0.52,0.35,0.295,0.24,0.28,0.135,-0.11385,-0.421,-0.268,-0.31825,-0.2984,-0.3587,-0.248,-0.1559,-0.3471,97.76289,94.915,0.2649,1.625,1.63,1.63,1.72,1.94,1.92,2.01,0.5,-1.27,1.6,-0.87,-0.05,315.2,316.8,317.3,319.5,0.23,0.01,1.505,0.04,0.13,0.32,-0.46,0.35,0.39,-0.055,0.11,0.14,1.579,1.541,2.741,3.433,4.704,5.145,4.518,5.872,0.899,2.04,2.931,4.584,5.158,6.101,6.258,0.879,1.448,2.122,2.8515,3.776,4.96,5.736,6.59,0.923,1.255,1.922,2.4025,3.368,4.098,4.896,6.137,1.021,2.149,2.297,2.902,5.447,5.204,-2.392,-2.1995,-1.505
2,6.25,1.17069547125,3.335914715,0.1473172635,-4.241632369,-1.0857641955,0.445312594266404,427.5549854,7.74022791585073,423.535067360681,6.1945334405,425.6090219,6.71535,421.56530515,6.63769579441177,427.89337085,6.87685901145293,423.7171342,6.32608912,427.7389931,426.669143767193,6.3471534450673,428.5273044,6.38835253,429.403439633884,6.40962962575021,431.619794545789,6.46835548933499,435.881414098551,6.89672660658914,434.592491822129,6.36538632849697,435.472645180675,6.82450800196137,1.09115912,-0.659534693,0.199877674,0.67,0.525,0.325,0.29,0.26,0.285,0.14,-0.1042,-0.47,-0.3202,-0.3863,-0.2745,-0.42495,-0.31055,-0.1972,-0.3364,97.762665,95.83,0.2337,1.62,1.66,1.65,1.705,1.935,1.92,2.005,0.5,-1.365,1.5,-0.92,0.005,317.9,316.95,317.3,319.55,0.24,0.02,1.485,0.06,0.14,0.32,-0.46,0.35,0.39,-0.05,0.11,0.16,1.5815,1.543,2.731,3.4125,4.691,5.1455,4.5235,5.8655,0.8915,2.0355,2.901,4.579,5.6415,6.1065,6.263,0.879,1.4385,2.114,2.848,3.7735,4.984,5.751,6.5915,0.921,1.224,1.921,2.399,3.351,4.098,4.899,6.1455,1.02,2.155,2.248,2.904,5.446,5.2095,-2.347,-2.198,-1.685
2,6.75,0.862887284395883,8.99039700203929,0.136507254,-7.329404631,-1.80018859,0.4607137705,425.915976599277,7.95318007486319,422.7141836,6.43086663785641,426.603957637963,6.44088434373802,422.929595323799,6.66798339592629,428.6704446,6.79315370159063,425.1932039,6.37752313232303,427.4805689,425.6184514,6.36745606353961,426.446708909653,6.58345423110958,428.9038935,6.47104040056919,430.898423198448,6.48515288380614,435.5027121,6.63863603712016,435.630300609159,6.52185438591304,441.179041723438,6.6817428185,1.107002804,-0.5865174215,0.209493599,0.66,0.515,0.32,0.265,0.25,0.26,0.14,-0.04795,-0.4,-0.2247,-0.2771,-0.37765,-0.4006,-0.4501,-0.3095,-0.427,97.75995,95.25,0.2549,1.59,1.585,1.58,1.68,1.92,1.92,2,0.8,-0.945,2.1,-0.715,0.14,316.4,316.2,317.1,319.5,0.44,0.13,2.045,0.16,0.62,0.5,-0.32,0.37,0.44,-0.02,0.11,0.16,1.583,1.526,2.731,3.43,4.7,5.144,4.531,5.872,0.884,2.03,2.918,4.574,5.64,6.112,6.267,0.881,1.399,2.128,2.849,3.78,4.9825,5.735,6.592,0.931,1.233,1.923,2.397,3.3595,4.0985,4.907,6.146,1.0225,2.1575,2.28,2.9485,5.446,5.203,-2.34,-2.2205,-2.3
2,7.25,1.710679765,2.35442712523822,0.134192025,-6.039671672,-0.021138124,0.463749524,425.3939086,8.51888751720568,422.784400515367,6.16144737281695,426.060030829721,6.60161436741508,421.71043055,6.67921247426728,427.047934844786,6.88056280505724,424.1175407,6.244747471,425.33504965,424.97568655,6.41770102353386,426.2275679,6.45240663340248,429.41994255,6.43478178910271,431.61718665,6.38101677955579,430.608011604651,6.30715640372043,436.6465167,6.36597607569072,432.8282124,6.47694405618716,1.03141986266729,-0.706838577,0.188528703,0.695,0.54,0.33,0.285,0.27,0.28,0.14,-0.10475,-0.349,-0.2027,-0.2103,-0.37375,-0.4242,-0.3029,-0.1855,-0.55705,97.7655,94.67,0.3027,1.535,1.545,1.47,1.6,1.89,1.92,1.99,3.5,2.54,4.6,2,0.65,317.6,316.6,317.2,319.5,9.1,6.23,8.665,4.45,4.67,2.79,0.63,1.12,1.48,0.12,0.24,0.51,1.577,1.491,2.72,3.429,4.698,5.143,4.531,5.869,0.896,2.027,2.911,4.573,5.6385,6.1055,6.267,0.877,1.3755,2.1215,2.848,3.781,4.9815,5.734,6.592,0.932,1.217,1.9635,2.4015,3.353,4.0975,4.916,6.146,1.0225,2.159,2.272,2.948,5.446,5.203,-2.287,-2.215,1.86
