DOY2,HR2,CO2_1_1_1,H2O_1_1_1,CH4_1_1_1,FC_1_1_1,FCH4_1_1_1,SC_1_1_1,SCH4_1_1_1,G_1_1_1,H_1_1_1,LE_1_1_1,SH_1_1_1,SLE_1_1_1,WS_1_1_1,USTAR_1_1_1,PA,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,T_BOLE_1_1_1,T_BOLE_2_1_1,NEE
1,10.25,395.1109,0.2649001175,1973.37145,-2.227038375,-35.160672,-0.57423536,-5.1385572,-45.2850025,2.5678937,-2.00947205,-1.915803875,-1.70386885,0.6857853,0.12816832,94.10142,-25.26225,-22.5275,-22.2824975,-22.1058325,-22.463335,-12.5825,-10.5524975,-8.73416725,-4.50616675,-0.02591667,1.65316675,2.88523575,-5.838293125,72.76778125,29.1956425,11.726105,152.38872,223.12162,-18.7075025,-16.7741675,-2.600358875
1,10.75,396.4483375,0.2811313875,1978.3849,-1.9323685,-43.304115,-0.61423024,-3.723090975,-42.755999,4.08682825,-1.96996875,-2.8954439,-2.059450625,0.67505007,0.1122796125,94.069047,-24.6338445,-22.582331,-21.342999,-21.432,-21.704999,-11.371001,-9.8090001,-8.3363331,-4.5113001,-0.098033337,1.610933,2.8897617,-4.8931206,66.318002,27.61342,6.42570225000001,154.77149,227.2902025,-17.569,-16.064669,-2.4293991
1,11.25,397.70425,0.29082852,1968.7222,-2.0388336,-24.0070525,-0.6375136875,-3.0771583,-42.094671,8.444027475,-2.167435625,-2.765977725,-2.0121474,0.7291108675,0.1260583975,93.967976,-23.84338675,-21.488001,-20.862669,-20.048999,-20.762,-11.249001,-9.5686667,-8.1373332,-4.4372663,-0.11453332,1.6641,2.882599125,-3.53776,104.43316,41.163969,16.323119,155.18258,230.75676,-16.849,-14.268,-2.418850625
1,11.75,398.059485,0.297117315,1967.5726,-2.02615545,-17.738641,-0.7247527425,-2.649292,-40.109331,9.303654975,-1.2074081,-3.41020565,-2.2006912,0.8466194,0.15092915,93.963601,-23.1143885,-20.938669,-20.627331,-19.697331,-20.161331,-10.937668,-9.0559002,-7.8010002,-4.4129998,-0.0943333119999999,1.680767,2.8821941,-0.390399999999999,126.38778,53.8714375,17.6834575,155.7030375,232.6957625,-16.377668,-13.856,-2.37078515
1,12.25,398.38196,0.309513425,1968.0428,-1.9318831,-13.7093955,-0.45469658,-2.3841296,-38.13625225,7.1831815,-0.259982985,-4.6041722,-1.752995375,0.89930708,0.13680371,93.912027,-22.609868,-20.23649775,-19.78975225,-19.61017,-19.22908225,-10.69167,-8.96919145,-7.55275045,-4.362382775,-0.07355832875,1.6611,2.882226,0,120.91577,53.24834375,18.08526225,156.0469125,232.6169125,-15.71825225,-13.37266775,-2.0908902
1,12.75,397.758845,0.301361075,1968.6378,-2.108218325,-22.6459725,-0.41456198,-2.47317815,-37.17766675,8.3467014,-0.87785485,-3.4222698,-2.252534875,0.903980815,0.15348954,93.913135,-22.5771,-20.3675,-19.82566775,-19.47150225,-19.0255845,-10.4840845,-8.93785855,-7.22316655,-4.289666775,-0.0127083313,1.6886,2.8820503,-0.0548767049999995,125.327195,45.13859375,16.43786425,155.950775,235.54205,-15.35783225,-13.24074775,-2.715818375
1,13.25,397.5301,0.2976968675,1969.231725,-1.705086,-22.4741665,-0.30438097,-1.798833125,-36.03167,5.789854,-1.127949055,-5.0074327,-1.528078,1.13783025,0.1439716475,93.932085,-22.301786,-19.3158345,-18.71133225,-18.98125225,-18.43966775,-10.39258225,-8.673108225,-6.965941775,-4.23470045,-0.02860833225,1.729800225,2.88195095,0,77.36962875,36.32825975,13.5975975,153.524675,234.8108375,-15.192,-12.4834155,-1.7301715
1,13.75,397.1090475,0.3093463,1969.7067,-1.3405942,-25.778138,-0.325410925,-2.4030862,-34.99741675,4.1507185,-0.948927565,-4.083706,-1.8146663,0.9794982,0.1480105225,93.92545,-22.10516725,-19.47274775,-19.19316775,-19.03500225,-18.63175225,-10.36558225,-8.828416775,-7.345249775,-4.209158225,-0.008891666125,1.755908,2.903345825,0,89.255909,37.1045025,12.077264,154.35986,234.24286,-15.157,-12.1105,-1.525316125
1,14.25,397.5759625,0.3075087625,1964.534075,-1.481740625,-30.59658725,-0.260864355,-2.3004205,-34.2988345,1.785125,-1.3054385,-3.5511705,-1.7145138,0.9034566025,0.1329337125,93.885099,-21.81571125,-19.452999,-19.2105,-18.95,-18.6221655,-10.376499,-8.7727831,-7.29516645,-4.17513345,-0.0467833355,1.756067,2.903,-1.51198335,87.4627345,34.32858,11.31240675,152.90774,233.0133,-15.455001,-13.46117,-1.503333
1,14.75,397.70385,0.30581657,1962.0879,-1.273028625,-15.1072,-0.2561938625,-2.3233693,-34.00975,-2.2124999,-0.7386463,-4.6857393,-1.9107444,0.995982895,0.1491878,93.906363,-21.48773,-19.2761655,-19.02392,-18.747,-18.42183,-10.38916775,-8.861058225,-7.376150675,-4.088749775,0.01165833,1.751066775,2.90173965,-4.4908993,55.193109,22.56725,7.83003015,155.70332,232.44333,-15.74508225,-13.77599775,-1.43017435
1,15.25,398.355705,0.30159893,1961.106925,-1.16871875,-14.1449,-0.217862455,-1.924538,-33.6165,-7.029241425,-1.1748904,-4.978936,-1.508499975,1.06405965,0.121390155,93.848857,-21.476666,-19.35575,-19.25000225,-18.63674775,-18.6058345,-10.62625225,-9.131416675,-7.511,-4.034958225,0.0413083355,1.794308,2.90090165,-14.66304075,39.6496075,16.852906,5.95470105,156.254735,231.440215,-16.72733,-14.05924775,-1.158496425
1,15.75,397.930505,0.29723609,1960.2608,-0.84777035,-12.811231,-0.3076293425,-2.3648845,-33.45183,-21.1273435,-1.976396075,-9.1715601,-1.686192675,0.951554125,0.0917446225,93.8775775,-21.75465725,-19.35125,-19.23274775,-19.22375,-18.87324775,-10.93450225,-9.855917,-7.605500225,-3.963257775,0.09100832475,1.827642,2.890577225,-31.32437575,19.0744645,7.2092514,2.449316725,159.049325,226.9207875,-18.7353345,-15.47,-0.910767435
1,16.25,397.36294,0.3034985875,1963.632975,-0.85938253,-8.6189219,-0.2761515725,-1.54567475,-34.2790855,-35.4897185,-2.53094215,-14.072799,-1.82613185,0.75966461,0.06409294875,93.9082775,-22.08505,-19.81408,-19.7505,-20.28566775,-19.84717,-11.77483225,-10.81417,-8.24416655,-3.84693345,0.1513000225,1.898116775,2.8850004,-60.244471,5.97521925,1.68918085,0.5109184,156.62102,221.1659,-20.2379155,-18.6416655,-0.677961275
1,16.75,397.0937875,0.300777055,1961.801,-0.5631924,-3.125434875,-0.30196898,-2.4882965,-36.87608225,-42.7407635,-1.717165325,-14.390232,-1.858527025,0.545821265,0.0483609625,93.944895,-22.551253,-20.9625845,-21.0305,-21.29274775,-21.38,-13.07500225,-11.38892,-8.731416225,-3.785816775,0.2010666775,1.952258225,2.870727,-73.601765,0,-0.43259049,0.011266728,154.452,214.75734,-21.7755845,-21.4765845,-0.6114958475
1,17.25,397.31567,0.29896235,1962.279125,-0.5950252,-11.6506733,-0.2565219,-2.281199875,-39.74408,-47.780908,-1.85953075,-14.30162175,-2.02733745,0.50579456,0.034492738,93.9395245,-23.0248955,-21.65566775,-21.88475,-22.12558,-22.52258225,-13.62000225,-12.29641775,-8.959917225,-3.758475225,0.273975,2.019358675,2.866,-74.4126095,0,-0.00800355775,-0.00635523259999999,152.48317,212.23331,-22.83250225,-22.86342,-0.607980325
1,17.75,397.3926925,0.29806118,1966.40405,-0.5886839475,-12.708538,-0.4323256,-0.975939175,-42.71174775,-47.35446,-2.2780833,-10.706056,-2.067778375,0.37727375,0.032508697,93.941732,-24.255516,-22.33458225,-22.50316775,-22.79675,-23.36599775,-13.48741775,-12.29341775,-9.05616655,-3.766058225,0.2943417,2.051341775,2.86454175,-73.7115995,0,0,-0.034567866,150.08368,209.80791,-24.33100225,-24.5075,-0.520067755
1,18.25,397.28856,0.2999011125,1967.3786,-0.77350726,-11.185335,-0.372024395,-1.2030456875,-45.054829,-49.721339,-3.18940845,-10.90957675,-1.82853485,0.39761864,0.0326287565,93.998445,-24.8698,-22.809499,-23.0271655,-23.6908345,-24.69433,-13.9936655,-12.9725,-9.1303332,-3.780167,0.326866645,2.0745331,2.863350575,-74.009068,0,0,-0.049605654,150.8981625,208.2254875,-25.3663345,-25.22483,-0.63781173
1,18.75,397.568025,0.29541932,1966.065875,-0.740530075,-14.303356,-0.27406035,-1.4301522,-47.07667,-52.08358375,-3.22844475,-8.8944854,-1.69244785,0.33843219,0.03151531125,94.023014,-25.308268,-23.243,-24.045001,-24.515669,-26.375332,-14.31567,-13.488499,-9.273,-3.7731669,0.34315,2.09825,2.860835775,-73.05104575,0,0,-0.02752552,149.9504975,205.3608875,-27.346999,-27.656331,-0.784326175
1,19.25,397.47292,0.29509179,1964.027275,-0.73558814,-9.8100482,-0.262915,-2.2916852,-48.91691775,-46.67664875,-3.3889735,-9.8000299,-2.21245825,0.2814531125,0.02810142125,94.03087025,-25.973768,-23.55308225,-23.7334155,-24.62566775,-26.81725,-14.48558,-13.2921655,-9.2813329,-3.76806655,0.3246666,2.06600845,2.8596,-73.41075575,0,0,-0.039117622,149.5611,204.58795,-27.92708,-29.148,-0.78496527
1,19.75,397.61886,0.30910618,1953.821325,-0.76759364,-6.0878252,-0.2825504,-3.150248,-49.6502545,-43.883475,-3.91376605,-8.6104781,-2.42385325,0.2777181525,0.02503225,94.0383805,-26.171712,-24.13333,-24.95508225,-26.10724775,-27.8744145,-14.53875,-13.16025,-9.30599955,-3.77875,0.3224999775,2.05001655,2.85859375,-72.78133625,0,0,-0.013905523,148.8247825,202.5954275,-28.30075,-29.52099775,-0.73678332
1,20.25,397.5580775,0.31433616,1957.947725,-0.7276227275,-8.5908826,-0.25765,-2.858723125,-50.90025225,-41.23654075,-3.927438975,-9.3685735,-2.089948525,0.291423465,0.0250962375,94.0555915,-26.54875,-24.36375225,-26.5715,-28.02324775,-29.16366775,-14.74433225,-13.27774775,-9.17991655,-3.804025,0.333316655,2.054708225,2.8561656,-71.645976,0,0,-0.029487013,147.85136,200.5688,-29.73791775,-30.06833,-0.68809452
1,20.75,396.0731525,0.3120295925,1963.5375,-0.9926656825,-13.3663378,-0.1788438,-3.4595226,-50.44658775,-45.31555725,-4.4037656,-8.8756167,-2.0585777,0.2541464925,0.03037004925,94.075425,-26.792,-25.04983225,-26.54683225,-27.98149775,-29.0761655,-15.2775,-12.72217,-9.092667225,-3.829617225,0.3329833,2.05325,2.8552475,-69.76963,0,0,-0.0181238305,146.99105,198.8891875,-29.81742,-30.39750225,-0.7748874825
1,21.25,397.12261,0.302926715,1965.956225,-0.9744382,-11.10736,-0.228095475,-2.135840625,-50.203,-46.9216375,-4.419081375,-7.428231375,-1.944017275,0.29151483,0.032079022,94.0605425,-27.080317,-25.38800225,-26.11508225,-27.787,-28.8960845,-15.96575,-12.58025225,-9.175249875,-3.81064155,0.3381999775,2.069741775,2.8533375,-69.04446675,0,0,-0.1490395,147.4042125,198.8561225,-29.5151655,-30.22133,-0.9666534775
1,21.75,396.1974725,0.29195992,1965.555575,-0.98842665,-9.788538725,-0.22794815,-3.78965565,-50.938001,-40.683759,-3.339386875,-7.10136195,-2.1754371,0.35431918,0.027218534,94.11612875,-27.44367,-25.36633,-25.53167,-27.131,-28.871001,-16.251669,-13.071331,-9.2973339,-3.8376331,0.32253337,2.0741668,2.852282425,-68.540337,0,0,-0.0615832805,146.434255,198.32415,-29.498331,-30.183331,-0.8345567875
1,22.25,397.10336,0.2874421,1956.3866,-1.00129647,-13.6702225,-0.31106948,-2.197414,-51.9581665,-39.94512075,-3.1571659,-7.393527,-1.8155532,0.3558710125,0.02626236,94.1157565,-28.160355,-25.3456655,-25.649499,-26.3755,-28.7056645,-16.5108355,-13.142,-9.39499965,-3.87295,0.32750001,2.054567,2.8703564,-68.4801775,0,0,-0.086297028,145.4088,195.7894,-29.3068355,-29.7418345,-0.94478182
1,22.75,397.1912,0.27978431,1960.134,-0.8985809725,-10.869652,-0.231583875,-3.9657158,-53.068002,-39.01885225,-3.4630946,-7.4631374,-2.3544478,0.31244026,0.02429887625,94.1193655,-28.177275,-25.806999,-26.124339,-26.991,-27.937,-16.827,-13.539669,-9.4830007,-3.9200331,0.3210333,2.0528331,2.8898336,-68.320982,0,0,-0.014433076875,149.2196,200.0285,-28.906669,-29.794331,-1.02873616
1,23.25,397.28351,0.278918875,1956.1948,-1.0692874,-15.13191975,-0.28865544,-3.153052125,-53.16267,-38.393184,-4.4637976,-7.4899111,-3.438051475,0.278424515,0.02980463025,94.1380235,-28.54437375,-26.442331,-28.119001,-28.889332,-29.52267,-17.091331,-13.772,-9.8296669,-3.9479331,0.30679998,2.0477332,2.8871,-66.713102,0,0,-0.02961014,148.369,197.86019,-29.726668,-29.903001,-1.001875025
1,23.75,397.4107,0.276404425,1963.48725,-0.9488569225,-10.78084,-0.307120765,-6.45202195,-52.977661,-39.6430025,-4.0041457,-7.5472336,-3.396343725,0.251498,0.0302624325,94.155002,-28.5055,-26.54,-27.975001,-29.351331,-30.67,-17.062669,-13.988001,-9.9863331,-4.0005,0.30730001,2.0527,2.9211332,-67.287712,0,0,-0.05143537625,147.34668,197.18948,-31.277,-32.008,-0.9761702175
2,0.25,398.3661,0.246204305,1966.090875,-0.949532375,-10.3620075,-0.3374863925,-3.21777455,-32.00883325,-41.521329,-5.667098,-8.90311925,-3.9098884,0.24133822,0.02005022,93.914533,-29.510299,-27.7825,-28.69125,-30.5434135,-32.3493365,-14.65175,-8.8799,-5.78315,-2.992033325,0.1215250325,1.669958325,2.1825401,-68.37767675,0,0,-0.0646283955,150.86518,190.55716,-32.78875325,-33.46967,-0.88898918
2,0.75,398.30385,0.2517742675,1965.538325,-0.91651784,-10.96687825,-0.32146683,-3.43453235,-32.0275,-41.0760325,-5.02377605,-6.88494055,-3.51116155,0.24431495,0.022629011,93.9447885,-29.67935,-27.84724675,-28.97666675,-30.98241675,-32.33875,-14.48875,-9.0045,-5.87995,-3.0059,0.116208366,1.68793365,2.1818702,-69.16380125,0,0,-0.049974955,150.9134,190.78874,-33.053,-33.43025,-0.72370538
2,1.25,398.312725,0.241851235,1966.23955,-1.7837235,-13.99437625,-0.293029625,-3.9762295,-32.10175325,-38.7788325,-5.32378545,-7.11384525,-2.47810325,0.17839947,0.02343317375,93.9651245,-30.28008375,-28.09583325,-29.741,-31.06116675,-31.91099675,-14.366,-9.099425,-5.948875,-3.02075,0.1251749675,1.68199135,2.199695875,-67.33563,0,0,-0.020893766,150.5170375,190.8600875,-32.958,-33.44133325,-1.364843975
2,1.75,398.11742,0.2411805625,1966.655175,-0.90050968,-9.947403,-0.35618067,-6.948321375,-32.06717,-37.86129575,-5.1967835,-8.1987484,-2.02937475,0.20697801,0.021849682,93.99400975,-30.475,-28.5735,-29.51683325,-31.00150325,-32.5798365,-14.418,-9.217325,-6.0382,-3.010924675,0.1200999675,1.665625325,2.19816645,-68.006994,0,0,-0.01803234,150.80058,190.26208,-33.1535065,-33.80092,-0.9167548625
2,2.25,398.679495,0.222863375,1967.7726,-1.0134734,-15.21820875,-0.372411325,-3.3720802,-32.3674135,-38.54532225,-3.91873305,-8.47656625,-1.99688065,0.2044007625,0.022121878,94.008246,-30.26621875,-28.60133325,-29.92816675,-31.60025,-33.36475,-14.4445,-9.26925,-6.0976,-3.054575,0.12015,1.652275325,2.196979,-67.37280375,0,0,0.00677134700000001,151.680875,191.0449,-33.753,-34.48133,-0.926941785
2,2.75,398.64495,0.2171251,1966.1945,-1.200429175,-15.6798155,-0.3918855825,-3.5658975,-32.9218335,-37.25287625,-4.667063,-8.8661456,-2.097792625,0.23658095,0.02238754825,94.053182,-29.8345,-29.32316675,-30.5014165,-31.7715865,-33.763,-14.7325,-9.376,-6.177125,-3.0833,0.1065750325,1.64753365,2.208793,-65.8862295,0,0,-0.007957151825,150.238355,190.2583175,-34.02375,-34.7791635,-1.752114
2,3.25,398.89322,0.2060661225,1966.16975,-1.396545,-15.397973,-0.344851375,-5.0285684,-33.55767,-36.4235235,-4.947499525,-8.454018,-2.322372775,0.189194725,0.02321055,93.96277475,-30.822003,-29.53692,-30.79675,-32.16,-33.88508325,-14.798,-9.457675,-6.219975,-3.088525,0.06925832675,1.659292,2.20734755,-66.0862,0,0,-0.001247222225,151.854915,188.20502,-34.08533325,-34.95808025,-1.19910255
2,3.75,398.72592,0.2179545925,1964.623425,-0.99333852,-17.945205,-0.46304972,-5.87492235,-33.96158025,-36.9318445,-5.1783282,-8.0609915,-3.032709325,0.19916646,0.0249114275,93.9388055,-30.6583075,-30.07033325,-30.69574675,-32.14208025,-33.4280865,-14.975,-9.5655,-6.304375,-3.12665,0.06126667,1.650875,2.2178068,-64.3241885,0,0,-0.0378205495,151.369165,188.451845,-34.12233325,-34.73042,-1.003511825
2,4.25,398.465375,0.2155506,1963.4053,-1.7416935,-10.79335625,-0.3998007275,-3.49604915,-34.8934165,-37.6758555,-5.0478694,-8.55766115,-2.410418025,0.241068125,0.0217566125,93.81467,-30.450245,-30.91250325,-31.22200325,-32.16858325,-33.69241675,-15.1305,-9.656675,-6.3641,-3.168275,0.02814999675,1.634633325,2.216475,-63.85231,0,0,-0.0302721,152.0484625,186.7985625,-33.8081635,-34.80599675,-1.82104515
2,4.75,398.40827,0.20130756,1961.955,-0.83877095,-13.74346175,-0.3376707425,-4.176346725,-35.57975,-39.7485605,-4.2373441,-6.9763951,-2.2922428,0.2316486,0.01992032475,93.8188635,-31.11514125,-30.81192,-31.3426665,-32.66383,-33.715,-15.28225,-9.783925,-6.46555,-3.24485,0.028675,1.63460865,2.2152728,-64.792184,0,0,-0.04969846775,153.08246,185.73616,-34.2370865,-35.1064135,-0.82790891
