DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,NEE_1_1_1,FC_1_1_1,SC_1_1_1,H_1_1_1,LE_1_1_1,G_1_1_1,TS_1_1_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1
1,8.25,1.11635,13.7045,4.67449999999999,5.369725,5.42785,2.044925,92.94815,33.9294,6.51252499999997,8.73625,99.9,103.4,442.35155,3.682,49.86825,300.4825,163.4825,42.59,360.0425,374.81
1,8.75,1.17775,13.5545,5.054775,5.1359,6.04404999999999,1.36335,150.318925,60.5306249999999,6.63635,8.77625,99.9,103.338125,441.27,4.14675,96.1925,455.6775,242.6525,61.9615,363.6225,376.0825
1,9.25,1.1675,13.581,5.09325,3.902525,5.0076,1.919025,178.36025,67.2481,7.66102499999998,8.9015,99.9,103.301,434.7356,4.76525,147.43,612.39,318.6025,85.142,366.155,371.3375
1,9.75,1.1953,13.753,5.40815,4.563825,7.6567,0.581,224.014775,77.15595,8.66932499999998,9.01575,99.9,103.3004,429.699575,5.2125,208.8725,759.0275,390.335,103.841,367.6775,373.3425
1,10.25,1.2219,14.62025,5.43985,4.3408,5.5151,0.934099999999999,246.295,102.546,8.24667499999996,9.15675,99.9,103.300475,430.06125,5.49775,247.0575,877.7175,447.51,115.36825,368.8475,380.395
1,10.75,1.27555,15.28525,5.501,4.63635,5.281475,1.0325,286.8512,96.6498,8.468125,9.2815,99.9,103.25,421.42315,6.04975,284.235,981.9,495.5375,146.44475,366.0375,386.9225
1,11.25,1.26125,15.87825,5.498,4.0671,5.560825,1.02325,283.435775,100.3914,8.3387,9.44,99.9,103.152975,418.853125,6.9605,313.6925,1054.7,529.645,157.89,366.27,389.8575
1,11.75,1.266125,16.5305,5.888625,4.911,6.196,0.954250000000001,286.59525,128.599,9.5418,9.55775,99.9,103.100525,418.9145,8.0625,325.8525,1095.175,548.6325,165.455,360.235,390.1675
1,12.25,1.35525,16.86125,5.843675,3.8486,4.237,0.889674999999993,301.8543,108.598525,10.025275,9.554875,99.805,103,416.8799,8.80649999999999,333.025,1092.3925,553.1575,160.57,370.585,392.4375
1,12.75,1.3681,17.19075,5.914125,4.618,4.98795,1.163,287.5219,115.697325,10.99505,9.51675,96.6525,103,417.5153,9.66725,329.3025,1059.695,543.3875,154.419,361.6175,399.0525
1,13.25,1.313125,17.67025,5.9571,3.8974,4.184375,0.804125,261.212925,95.9004749999999,11.75115,9.555,96.2675,103,417.322,10.317,302.8175,1001.295,510.635,138.89325,361.0125,398.3475
1,13.75,1.2745,17.457,5.60205,3.717125,3.9035,0.674275,250.4897,93.3222999999999,12.753375,9.75524999999999,96.4525,102.9575,416.758,10.0315,267.2525,915.29,470.615,123.95875,357.645,395.1225
1,14.25,1.29375,17.25,5.6615,3.51825,3.44625,0.998899999999998,208.384375,80.3483,12.841675,9.765,96.7525,102.9575,416.087,9.85124999999999,229.285,814.43,419.81,105.204,355.9575,394.105
1,14.75,1.212225,17.3325,5.615225,3.8315,4.0868,1.032,179.095875,70.15215,12.583925,9.761,96.9575,102.9575,418.4524,10.4105,179.9825,692.1225,360.12,82.582,355.9925,389.7925
1,15.25,1.23255,17.17225,5.35985,3.664,3.589125,1.1572,128.5236,62.3106,12.25135,9.76525,96.4675,102.96,416.449575,10.42525,121.6675,556.8425,284.72,59.53275,354.175,387.7875
1,15.75,1.2049,16.91675,5.3996,3.42475,3.299,1.5979,82.715125,48.4649,11.244325,9.6545,96.52,103,416.07405,10.223,63.1745,379.87,205.6775,43.61575,352.43,387.3925
1,16.25,1.16,16.095,5.072675,4.12155,3.5566,1.195875,47.3166249999997,46.6545,10.370875,9.576875,96.3575,103,416.73445,9.301,13.1145,220.02,126.61,27.2175,352.975,384.52
1,16.75,1.139025,15.65675,5.182775,3.724875,3.2612,1.60975,11.1954,25.5728,9.540275,9.488675,97.215,103,417.55925,7.96124999999999,3.31674999999998,75.7,42.92525,13.0875,352.74,378.15
1,17.25,1.12065,15.216,4.903,3.679375,3.421,1.78185,10.3979499999999,36.34475,8.55345,9.38625,98.0675,103.045,418.709,7.31849999999999,0.720774999999962,10.3205,4.95829999999999,2.995275,351.9225,370.2825
1,17.75,1.11325,14.765,4.8167,4.69029999999999,3.1734,1.9696,3.68949999999999,24.3074,7.769625,9.27657499999999,97.71,103.045,421.7727,6.56299999999999,-1.9203,0.164775,0.0463499999999997,2.962,345.55,368.4575
1,18.25,1.1188,14.0455,4.724025,3.6645,3.0404,1.8993,4.13077499999997,19.011925,6.62417499999999,9.22774999999999,98.5675,103.0425,420.463,6.262,-0.521875000000031,0.12915,0.001,3.325625,346.7975,366.06
1,18.75,1.07645,13.78025,4.672975,4.093375,3.35175,1.70245,1.4685,27.688125,6.089675,9.19362499999999,99.31,103.04,420.8127,6.022,-0.706800000000006,0.133525,0,3.391,343.0775,362.9375
1,19.25,1.0244,13.11825,4.72675,3.8625,3.093025,1.9966,1.46152499999998,19.3257,5.8552,9.091575,98.2675,103.04,421.6005,5.8325,-0.638125,0.11815,0,3.341525,346.1225,361.7125
1,19.75,1.04625,12.7165,4.74365,4.388125,3.82809999999998,1.93925,1.25572499999999,22.3399,5.5227,8.991925,99.205,103.1,423.7395,5.70525,0.179874999999975,0.12305,0.001,3.280025,346.6725,362.16
1,20.25,1.059375,12.5985,4.78245,4.53325,3.2169,2.67155,7.80204999999997,18.7092,5.24824999999999,8.894125,98.905,103.1,425.5395,5.4445,-0.613450000000006,0.121,0,3.365325,345.7375,363.3225
1,20.75,1.0436,12.5055,4.644275,4.160825,3.26395,1.8022,8.02364999999999,25.44595,5.01534999999999,8.842075,98.705,103.14,425.4532,5.1335,0.642200000000001,0.126575,0,3.33055,348.24,363.7925
1,21.25,1.0067,12.741,4.642725,3.831775,3.349475,2.4021,17.859,27.613575,4.60867499999999,8.803375,99.9,103.14,426.8937,4.93575,-0.149675000000007,0.133525,0.001,3.15125,349.4125,363.1225
1,21.75,1.032,12.7895,4.727925,3.5327,3.030525,2.27355,13.0697749999999,19.10165,4.71582499999999,8.77775,99.3525,103.14,428.0569,4.86574999999999,-0.603425000000003,0.127575,0,3.18155,348.78,362.11
1,22.25,1.06305,12.6615,4.541525,5.171225,4.17175,2.182375,14.977275,22.44125,4.66312499999999,8.746875,99.11,103.1004,430.084675,4.85249999999999,-0.0529500000000073,0.1141,0,3.2,350.83,361.7425
1,22.75,0.9735,12.68425,4.396325,3.35479999999999,2.9285,1.66845,11.615325,18.829525,4.70565,8.70412499999999,98.715,103.1004,431.40375,4.75949999999999,1.10159999999996,0.126,0,3.27715,350.385,361.43
1,23.25,1.0477,12.53975,4.72825,3.6428,3.672,1.7615,15.68005,22.631,4.8074,8.66329999999999,99.9,103.1375,431.742125,4.58649999999999,1.91479999999999,0.1393,0,2.9564,345.6425,363.65
1,23.75,0.9865,12.51,4.54585,3.0893,2.84835,1.752125,9.8605,16.987425,4.8728,8.61724999999999,99.9,103.075,431.658425,4.40749999999999,4.706525,0.127625,0,2.968975,347.1125,362.455
2,0.25,1.13695,11.90075,5.2208,3.92585,3.2345,1.51115,3.12252499999999,30.90105,3.57274999999999,6.476225,98.705,102.7,427.291325,4.67849999999999,-0.505575000000002,0.118725,0,3.2578,361.805,369.39
2,0.75,1.18465,11.6905,5.109675,5.303,4.42649999999999,1.3975,2.70824999999995,35.3415499999999,3.03537499999999,6.4125,98.7,102.7,427.5846,4.86424999999999,0.784549999999997,0.11805,0,3.056975,360.885,369.49
2,1.25,1.172175,11.64825,5.0293,3.6515,3.3842,2.34175,2.7248,21.205,2.90822499999999,6.39525,98.8575,102.7,428.3907,4.96574999999998,1.78274999999996,0.115625,0,3.091,360.5575,370.8925
2,1.75,1.0852,11.678,4.898775,3.82745,2.94525,2.04877499999999,0.0384999999999963,23.86985,3.05534999999999,6.45725,98.7575,102.7,428.729,4.3425,0.562974999999998,0.121625,0,3.068375,357.89,371.43
2,2.25,1.10205,11.30425,4.9141,4.491225,2.95275,1.6229,2.13525,26.7698,3.27394999999998,6.42525,98.8525,102.7,431.097775,4.324,0.621224999999998,0.114575,0,3.1775,355.8775,370.185
2,2.75,1.0672,10.74775,4.96982499999999,3.544625,3.198875,1.670225,1.4159,20.9035,3.47364999999998,6.40775,98.6525,102.7,434.194,4.57299999999999,2.3896,0.100525,0,3.1244,353.32,370.8325
2,3.25,1.0582,10.82675,4.899775,2.981,3.2988,2.3824,4.30175,28.3103499999999,3.57142499999997,6.41825,97.915,102.7,434.2413,4.32575,0.573299999999982,0.1,0,2.9821,352.1875,369.0275
2,3.75,0.979049999999999,10.9945,4.63755,2.843875,3.1732,1.510925,3.41105,18.610125,3.45252499999997,6.367625,97.705,102.7,431.73395,4.2435,1.1705,0.100525,0,3.132925,354.155,365.6825
2,4.25,1.0295,11.637,4.711325,2.8429,2.9368,1.6915,2.60687499999999,20.283625,2.874375,6.3615,97.71,102.7,433.24885,4.02649999999999,-0.197450000000001,0.115625,0,2.92895,349.7275,366.9375
2,4.75,1.0163,11.50525,4.84765,2.81705,3.0682,1.679875,1.73399999999998,19.1177,2.88342499999999,6.35485,98.205,102.7,435.017125,3.94399999999999,1.18489999999999,0.119525,0,2.991225,352.095,362.0675
2,5.25,1.0315,11.16975,4.79365,2.8628,3.18085,1.897,0.602,16.58925,2.613975,6.3453,98.4525,102.7,436.899875,4.05874999999999,1.48247499999996,0.132,0,2.9634,346.9,361.3575
2,5.75,1.038375,10.823,4.774,3.50915,3.680725,1.6166,2.331,24.2283999999999,2.89452499999999,6.33735,98.6,102.7,439.00025,3.90975,0.934749999999993,0.12505,0,2.8781,346.7225,360.25
2,6.25,1.041,10.92875,4.58735,4.07539999999998,3.588,1.676,2.79199999999999,20.71375,2.78344999999998,6.329375,98.5575,102.745,435.493625,3.77675,1.47619999999999,2.0525,1.1462,2.9775,351.5925,360.4575
2,6.75,1.10125,10.71075,4.988525,3.70554999999999,3.346975,1.74025,10.0985,19.1518,2.72169999999999,6.3214,98.9525,102.8,434.74995,3.88625,2.13874999999999,43.89,23.38,9.474,354.0425,363.935
2,7.25,1.13015,10.25425,4.954375,4.241,4.0903,1.61325,48.1628499999998,25.8314,3.00554999999999,6.306625,99,102.80045,434.225125,4.113,14.9082749999999,181.66,104.8725,23.2125,352.8525,364.71
2,7.75,1.198575,10.344,5.304625,6.1367,7.25937499999998,2.25785,111.1505,40.6603,3.41604999999998,6.307725,98.905,102.9,435.23765,4.444,62.67575,369.84,196.1025,39.62325,351.6875,368.0325
2,8.25,1.2298,11.23275,5.5156,5.27885,6.32135,1.4848,173.495475,67.5213,3.70392499999998,6.34875,99,102.9,435.6766,4.41949999999999,130,550.775,282.8275,58.9775,356.4375,371.9575
2,8.75,1.2248,12.337,5.6907,4.15835,6.40719999999999,0.745450000000001,219.88805,87.7662,3.97859999999999,6.44775,98.7625,102.9,434.461875,5.0925,200.36,747.64,377.215,86.38375,360.3225,377.6375
2,9.25,1.2823,13.17725,5.80885,6.13592499999999,8.46577499999999,0.6326,273.9296,117.16335,4.408175,6.5625,97.715,102.9,428.193,5.88725,257.9875,918.7675,455.4,116.593,360.305,381.945
2,9.75,1.33305,13.471,6.027125,5.1811,5.444,0.798925,290.15745,147.28295,4.73275,6.643,97.5,102.9,425.745,6.94824999999999,321.5825,1057.8475,527.225,145.8,365.5,389.465
2,10.25,1.32765,14.16575,5.911925,4.458975,5.2945,1.3267,340.175,131.819875,5.349625,6.8442,97.4525,102.85545,424.0418,7.42324999999998,378.5375,1184.715,596.0675,169.088,362.6425,393.43
2,10.75,1.323,14.6975,6.060975,5.2896,5.58245,1.0844,348.9567,144.7194,6.6398,7.14655,97.4525,102.8604,420.28285,8.19274999999999,411.0525,1281.355,638.0325,185.393,366.695,402.26
2,11.25,1.3524,15.802525,6.070775,5.385075,5.36455,0.792,389.19805,176.01875,8.06559999999997,7.3089,97.415,102.801,416.5741,9.35899999999999,438.12,1330.465,671.28,203.01875,380.165,402.9775
2,11.75,1.3562,16.3005,5.997875,4.77425,4.6557,0.86645,379.2435,145.05875,9.42954999999998,7.496325,97.7525,102.7625,415.0228,10.1355,453.06,1365.82,688.22,209.286,375.915,407.8375
2,12.25,1.391,16.72975,6.217975,4.95057499999999,4.83864999999999,1.074725,390.091725,147.50935,11.030325,7.61185,97.8,102.7,414.6065,10.67575,452.14,1387.4,694.01,213.9235,371.23,408.105
2,12.75,1.356,17.257,6.222425,4.5306,4.8885,0.9705,352.550075,142.5865,11.95145,7.792625,97.7525,102.6604,413.5144,11.5725,442.04,1356.21,685.965,211.325,369.21,409.245
2,13.25,1.330925,17.436,6.114525,5.373,4.97819999999999,1.219375,367.958,126.68245,12.97515,7.8568,98,102.601,416.4015,12.24525,421.7775,1291.005,655.005,198.0075,370.8125,410.67
2,13.75,1.413825,17.89925,6.28325,4.75895,4.7216,1.21075,320.32195,114.492475,13.4605,7.937675,97.815,102.6,415.1885,12.9365,392.695,1234.5825,624.2,186.711,370.255,413.7075
2,14.25,1.399175,17.86925,6.335175,4.80805,4.8466,1.182125,297.9086,115.88145,13.997425,7.95647499999999,97.7,102.6,417.658375,13.1305,347.99,1101.1875,568.135,163.63,372.7375,413.965
2,14.75,1.412,17.45625,6.25335,4.2305,4.866775,0.959474999999999,256.8151,104.97755,13.649925,7.9555,97.4,102.6,416.73195,13.4845,286.835,970.845,496.9725,134.973,373.6675,412.6375
2,15.25,1.3657,17.117,5.944075,4.13977499999999,4.77205,1.0362,208.6497,83.8938,13.301625,7.9335,97.805,102.5525,415.8097,12.88575,235.22,821.86,430.2975,104.9125,362.8,412.5275
2,15.75,1.30255,16.659475,6.1199,4.225625,4.7381,1.148775,153.63435,84.3433999999998,12.807675,7.9036,97.5625,102.6,412.961975,12.256,155.9875,631.82,340.515,78.5,364.9275,409.03
2,16.25,1.22325,16.52175,5.74485,4.13925,3.58225,0.89185,88.402,53.8219,12.251675,7.858175,98.0525,102.6,413.6655,11.86775,77.3575,445.4425,246.6225,54.355,365.83,397.1025
2,16.75,1.26025,15.447,5.84659999999999,3.935,3.57625,1.277125,27.75925,51.1863,10.921975,7.8008,98.1525,102.6,413.43325,10.51625,14.3885,259.7025,151.47,33.320225,368.74,389.725
2,17.25,1.2317,14.45925,5.80219999999999,3.4218,3.27955,1.69915,11.50675,40.5455,10.16325,7.6966,98.0525,102.6,414.99,9.61174999999999,1.94142499999998,96.6525,59.6047499999999,15.5155,365.8725,382.485
2,17.75,1.115,13.51525,5.5249,4.3175,3.3847,1.931675,4.96154999999999,25.179,9.47462499999999,7.520425,97.7525,102.6,416.2255,8.68174999999999,-0.83885,14.82975,7.1,3.4775,362.6475,379.48
2,18.25,1.121,12.87125,5.2481,3.6628,2.98385,1.731375,2.6352,23.1965,8.67402499999997,7.3905,97.5575,102.7,417.19905,7.52925,0.281824999999983,0.2,0.1,3.36205,361.24,380.155
2,18.75,1.118125,12.61325,5.37779999999999,4.120125,3.5166,1.4419,1.23325,28.0037749999999,8.02097499999999,7.273,97.7525,102.7,417.680525,7.16975,1.58814999999996,0.134525,0,3.42395,363.695,375.9025
2,19.25,1.22105,12.46725,5.6182,4.35855,4.34607499999999,2.110875,2.3994,37.8663999999998,6.99984999999999,7.13725,98.0525,102.6505,418.256925,6.851,0.898724999999984,0.116525,0,3.41195,361.8775,373.4075
2,19.75,1.265,12.2845,5.535,4.379625,3.76775,2.464075,1.05759999999999,34.36115,6.2726,7.064475,97.905,102.7,419.956325,6.41649999999999,1.44964999999997,0.110575,0,3.27955,359.7375,372.25
2,20.25,1.232225,11.7635,5.56567499999999,3.907,3.5694,1.92325,0.555074999999997,22.61435,5.741675,7.0125,97.705,102.7,420.707375,6.16699999999999,-1.12580000000001,0.1141,0,3.086825,357.775,371.2225
2,20.75,1.20745,11.48325,5.7406,4.9682,4.654625,1.6659,0.440299999999996,19.989,5.59372499999999,6.95575,97.5525,102.6505,422.530625,5.97374999999999,-1.07285000000001,0.106525,0,3.19145,348.84,368.6775
2,21.25,1.29205,11.00625,5.610825,4.3464,4.38975,1.403,0.5745,21.6585499999999,5.32887499999999,6.9005,98.1,102.6505,425.393125,5.58649999999998,-0.413250000000001,0.111625,0,3.24425,347.1625,364.16
2,21.75,1.2962,10.92575,5.67475,4.633375,3.7259,1.936,0.0643249999999997,20.2468,5.07327499999999,6.82815,97.9525,102.7,425.04895,5.29775,-0.794850000000005,0.115525,0,3.27615,347.6175,362.51
2,22.25,1.24005,10.8025,5.471025,4.435375,4.0116,1.75965,-0.12175,26.107625,4.89805,6.736225,98.0575,102.7,424.7123,5.18474999999999,-0.6106,0.120575,0,3.275325,345.455,361.835
2,22.75,1.183125,10.61125,5.065925,4.793225,3.6373,1.492,0.182125,21.7768,4.66217499999999,6.623425,97.2525,102.7,428.12875,5.08899999999999,-0.645575000000009,0.115525,0,3.442625,354.355,366.5925
2,23.25,1.21725,10.6245,5.04435,3.656,3.2199,1.326375,0.194799999999983,23.47135,4.40797499999999,6.54575,97.4,102.7,426.1285,4.87099999999999,-0.8985,0.1073,0,3.527075,358.91,371.82
2,23.75,1.1221,11.313,4.9432,3.17967499999999,3.44155,1.84025,1.5565,27.1855,4.0696,6.46145,97.905,102.7,426.54805,4.84274999999999,-1.00139999999999,0.112525,0,3.314075,358.2875,368.255
3,0.25,1.028925,15.102,4.99525,3.582325,3.266975,2.6401,0.325375,22.942875,7.69375,10.252,99,103.075,425.02275,6.63874999999999,-1.643225,0.1,0,2.88875,377.0125,383.57
3,0.75,0.9681,14.791,4.65265,3.76674999999998,3.147125,1.5546,0.429049999999997,26.6543,7.27117499999999,10.2325,99,103.0725,426.101825,6.1705,-1.35542500000001,0.1,0,2.948825,376.225,384.2375
3,1.25,0.962049999999999,14.5615,4.602775,3.78225,3.096475,1.380325,1.27535,16.40925,7.20925,10.228325,99,103.0725,429.04,6.41625,-1.712325,0.1,0,2.99235,373.2975,385.9925
3,1.75,0.977475,14.2975,4.66705,4.22925,3.274775,1.508125,0.741125,13.735,7.50172499999997,10.179625,99,103.0725,428.45085,6.4125,-1.95750000000001,0.1,0,2.988975,381.3925,385.9075
3,2.25,0.9414,14.2865,4.80725,3.43075,3.3076,1.462425,1.25739999999999,15.7160499999999,7.47542499999996,10.13175,99,103.0725,428.096,6.1135,-1.75847500000002,0.105525,0,3.1,381.42,383.5275
3,2.75,1.0105,14.034,5.06592499999999,4.21625,3.791825,2.39975,1.11265,21.49275,6.62975,9.99187499999999,99,103.0725,432.2065,5.89749999999999,-1.660625,0.1,0,3.038725,369.8525,381.4925
3,3.25,0.9403,13.86575,4.778225,4.083,3.60504999999999,1.8233,2.18209999999999,19.83435,6.241125,9.88699999999999,99,103.0725,431.5006,5.88,-1.4278,0.1,0,3.0414,369.7325,380.9475
3,3.75,0.9308,13.7645,4.7369,2.926225,2.63545,1.34975,0.270899999999998,13.1059,5.82562499999999,9.90749999999999,99,103.1,430.715,5.57174999999999,-0.457925,0.1,0,3.187175,371.625,380.63
3,4.25,0.9574,13.46,4.8222,3.34775,3.20455,1.52985,0.260999999999994,14.6941,5.559725,9.88474999999999,99,103.1,427.966175,5.19875,-0.985725000000003,0.1,0,3.3,371.76,380.1575
3,4.75,0.9085,13.18275,4.68589999999999,3.941125,3.0066,1.685025,1.8776,13.1959749999999,5.38022499999999,9.86424999999999,99,103.1,426.2342,5.03775,-0.774725000000001,0.100525,0.00104999999999995,3.091,371.9,379.93
3,5.25,0.86675,13.05275,4.727775,3.54915,2.596375,2.0388,1.417775,14.3094,4.95779999999999,9.85049999999999,99,103.2,428.89705,4.75625,-0.627800000000006,3.95012499999997,1.84404999999997,3.28785,367.8675,378.0825
3,5.75,0.904875,13.08625,4.42805,2.78425,2.678825,1.7625,8.63920000000001,20.0404999999999,4.61597499999999,9.78824999999999,99,103.2,429.37615,4.421,-0.21130000000001,54.2679999999998,26.7054999999999,4.46185,369.1375,375.7275
3,6.25,0.95255,13.1655,4.645825,3.494275,4.13090000000001,1.43375,35.8933,35.29775,4.53635,9.69024999999998,99.805,103.2,432.378,4.46775,8.64749999999998,174.045,101.375,14.946,369.72,376.225
3,6.75,1.01165,13.26525,4.74005,5.468875,5.719025,1.6214,90.7615999999999,50.085075,4.5198,9.67744999999999,99.9,103.2,428.593,4.89675,70.515,336.577499999999,183.1325,28.7285,370.3225,377.36
3,7.25,1.125525,13.16575,4.81255,6.025,6.0696,1.392625,163.051575,126.1308,4.6181,9.71929999999999,99.9,103.2,423.9966,5.5635,129.0275,526.5,270.32,38.24175,373.9325,379.975
3,7.75,1.28005,13.7415,5.47402499999999,6.38787499999999,9.0665,0.9578,228.9715,112.0682,4.86935,9.77979999999999,99.9,103.2725,421.55025,6.74825,188.7125,726.1025,359.8675,50.942,375.23,383.055
3,8.25,1.27375,15.05,5.315025,4.3776,6.34412499999997,1.1568,303.6764,161.3302,5.66132499999999,9.85832499999999,99.6625,103.2725,418.23155,7.95775,268.8725,922.0775,460.9975,75.725,376.4375,389.23
3,8.75,1.2441,15.869,5.37895,3.685325,4.268075,0.77785,350.3617,152.6649,6.98625,9.85749999999999,98.5725,103.2725,416.189,8.78124999999999,334.635,1090.23,541.34,101.62,379.4,401.675
3,9.25,1.2395,17.23975,5.589525,3.6696,6.4025,0.754,388.49115,192.4889,7.84404999999999,9.92625,97.31,103.3,413.56175,10.45925,392.8625,1245.92,618.3625,127.98,380.055,410.8025
3,9.75,1.3269,18.86625,5.490725,4.30275,4.289,1.49125,424.7516,205.891875,8.78347499999999,10.36675,97.11,103.3,411.5225,11.88325,447.98,1359.155,684.295,152.066,375.13,420.61
3,10.25,1.3205,19.581,6.238725,4.294675,4.33275,1.0682,461.9092,184.939575,10.152275,10.65775,96.805,103.27,411.23925,13.29625,496.4075,1485.235,745.4775,174.7405,376.825,429.9025
3,10.75,1.3451,20.541,5.788975,4.199125,4.3913,0.471125,477.3229,214.14705,11.588075,11.10675,95.6625,103.2,411.3751,14.4315,522.092975,1559.26,790.89,190.0595,380.6325,437.41
3,11.25,1.35345,21.3945,5.84,3.50795,3.79809999999999,0.809199999999999,490.3033,172.20315,13.00805,11.48625,95.8575,103.165,410.71085,15.915,558.335,1632.565,824.1925,201.5665,384.495,445.365
3,11.75,1.35225,21.912,6.12975,3.55465,4.1657,1.405225,516.6481,203.38805,14.566525,11.79875,95.1525,103.1,409.733,17.25275,567.4125,1670.195,840.7775,190.86625,383.7925,449.8725
3,12.25,1.3401,22.57725,6.17185,3.1058,3.3135,1.041875,489.1581,203.008,16.04475,11.96575,95.205,103.1,409.084,17.907,556.86,1650.25,838.8225,184.951,382.485,452.1375
3,12.75,1.352,23.093,6.22854999999999,3.09835,3.473,0.60575,446.771,166.385675,17.21095,12.061,94.71,103.1,409.1008,18.0425,549.325,1623.9775,820.5,150.802,387.175,454.8925
3,13.25,1.3896,23.3625,6.0247,2.9392,3.25995,0.729125,438.575875,161.282575,18.320025,12.2205,94.505,103,410.94855,19.3315,522.705,1557.1075,791.0975,136.15225,392.9725,452.5825
3,13.75,1.37455,23.58725,6.02117499999999,4.43842499999999,4.75355,0.49575,401.5284,154.40485,19.287,12.2285,95.0625,103,408.792,20.118,495.045,1478.4725,745.3575,131.679,390.0425,450.3975
3,14.25,1.34705,23.91525,6.56582499999999,3.614375,3.7479,0.71665,365.215875,125.52575,19.73375,12.298,95.4525,103,409.92,20.26675,439.5575,1359.1525,685.555,120.68,393.65,447.6275
3,14.75,1.4059,24.0205,5.9431,4.3766,3.9674,1.5328,326.15,120.815,19.754725,12.446,95.22,102.965,410.784,20.30925,392.745,1249.53,624.91,100.773,391.99,443.5275
