DOY2,HR2,H,SH,LE,SLE,FC,SC,TAU,CO2,CO2_SIGMA,H2O,H2O_SIGMA,U_SIGMA,V_SIGMA,W_SIGMA,WS,USTAR,T_SONIC,T_SONIC_SIGMA,TA,RH,PA,VPD,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_1_2_1,SW_IN,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT
1,5.25,-1.119065,0.8396295,1.28316,0.400041,0.1997645,0.0182,0.00543,394.71475,1.0386796075,7.4934825,0.07508701,0.751077,0.66048675,0.20328325,3.13932,0.19365125,7.5654175,0.65111575,6.8315,60.45,86,5.699886963,2.25,2.378,4.4385,-12.2234225,-15.746,-0.00133927925,-0.0320645,-49.236,0.000531346,-0.120655
1,5.75,-0.784459,1.5366925,1.540555,0.30683,0.20083425,0.0155,0.00598,394.877,1.0556316,7.49469,0.0745816875,0.750332,0.690725,0.198056,3.13859,0.18924,7.0624,0.657207,6.4695,63.685,86,5.65091809,2.066,2.175,4.3115,-12.729235,-15.705,-0.00143686525,-0.024628,-47.793,0.00038319725,-0.1230175
1,6.25,-1.3894975,0.8587375,1.623805,0.4301785,0.2416035,0.020325,0.007365,394.77325,1.0999158175,7.48041,0.082811403,0.79816625,0.67894825,0.19443525,3.2156975,0.219871,7.1831575,0.62399725,6.082,61.72,86,5.441797971,1.8315,1.956,4.148,-13.32475,-15.49059,-0.00081353225,-0.030457,-47.98,0.001745962,-0.1229832
1,6.75,-0.899695,1.1621425,1.60263,0.3531415,0.2127095,0.018425,0.006795,394.666,1.123146085,7.38918,0.0808823635,0.7484035,0.6493505,0.191944,3.194535,0.1780075,6.722925,0.680605,5.7285,62.11,86,5.56438519,1.8295,1.8505,3.977,-12.5785,-15.304,0.351944125,0.039157,-48.599,0.587093375,-0.055590425
1,7.25,-1.1340475,1.01307,1.7869325,0.37336425,0.23817,0.0161,0.00883,394.768,1.142613425,7.371065,0.0861358825,0.8335385,0.6921445,0.1884575,3.070625,0.1948925,6.57803,0.694401,5.8055,64.84,86,5.396102451,1.7055,1.7305,3.8335,-12.702225,-15.999,8.3721905,1.772775,-41.206,23.5458725,2.942775
1,7.75,-0.02475,0.946308,3.070505,0.39772025,0.174007,0.015175,0.004375,394.4965,1.08242554,7.3131125,0.1063268335,0.803929,0.712882,0.2011695,2.89151,0.19564,6.621655,0.643768,6.2115,63.77,86,5.345183359,1.611,1.7295,3.7485,-11.98164,-14.6664,93.543035,26.132285,23.95,168.424025,22.426455
1,8.25,17.93125,1.8246125,9.9181775,0.594798,0.0373,0.031875,-0.0088825,394.677,0.97001748,7.690275,0.150794149,0.8435675,0.76246225,0.25093725,2.55047,0.245915,6.93553,0.638678,7.45925,58.71,86.1,5.477814837,2.378,2.1435,3.654,-7.779425,-9.9211,199.21935,41.829995,112.47,367.1669,41.915
1,8.75,45.57835,4.4564025,15.51635,1.57561,-0.145036,0.067425,-0.0146,394.915,0.860701435,7.73047,0.1272283365,0.90091,0.841472,0.3083045,2.31427,0.259408,7.950745,0.537338,8.735,54.6675,86.1,6.33802579175,4.076,4.459,3.881,4.86316425,-1.84229,289.92595,57.069955,188.87,568.792425,68.658
1,9.25,75.50905,5.53354,20.932725,0.9635915,-0.17815575,0.0978,-0.0236,395.27525,0.81436867,8.061575,0.14047608125,0.9211955,0.8680095,0.3819425,2.948155,0.324817,8.427245,0.5124675,9.145,51.36,86.1,7.37902280825,5.84725,7.4485,4.238,22.60471,10.051,376.77825,73.688915,259.95,751.023225,94.8745
1,9.75,109.43925,4.57382,26.079025,0.889529,-0.2617065,0.0785,-0.034275,395.579,0.89117073,8.04282,0.1419561435,1.005545,0.9349035,0.40743925,3.2826725,0.3779715,9.0927125,0.57448,9.625,49.8,86.1,7.63859132525,7.49425,10.6125,4.672,39.71346,22.284,460.8925,90.7916625,322.95,927.57355,118.993625
1,10.25,140.17525,4.23857,30.47765,0.61626525,-0.426465,0.063275,-0.0379,395.86175,0.97437546,7.9574325,0.13668456525,1.0480025,1.013455,0.45821325,3.7629525,0.3915785,9.7515625,0.63190925,10.38,46.49,86.1,8.236714155,9.175,13.32,5.178,54.50682,31.90525,524.16,104.755,387.075,1063.35,139.235
1,10.75,167.22425,4.05283,30.96505,0.532483,-0.524682,0.05935,-0.038625,395.913,1.048529655,7.873595,0.1395916105,1.125025,1.090175,0.48120125,3.94977,0.4149715,10.559575,0.6692515,11.145,43.56,86.1,8.839895983,11.37,14.89,5.569,67.89024,43.3765,584.1225,116.631,429.3,1183.17875,155.534
1,11.25,186.92275,4.2925,35.756525,0.4415225,-0.541028,0.04585,-0.0413,396.4325,1.1280099225,7.81516,0.1512815115,1.1936425,1.12885,0.4931605,4.01303,0.422216,10.9582,0.7076855,11.8675,42.055,86.1,9.533788553,13.475,17.03,6.234,76.6760575,51.4475,622.36,125.2725,462.85,1263.192,169.131275
1,11.75,208.66475,3.6760675,37.93085,0.37711275,-0.657916,0.04065,-0.05175,396.30775,1.1747628,7.76774,0.1519462725,1.2617425,1.249385,0.518465,4.219705,0.45035525,11.6692,0.7519745,12.5175,40.0975,86,10.186328415,15.1975,18.315,7.21625,83.984295,56.36225,646.06,131.680375,483.3,1310.6,176.706075
1,12.25,217.022,3.709815,36.3865,0.31357025,-0.6688595,0.0296,-0.0545,395.94,1.18519771,7.76337,0.1349835825,1.2956,1.312165,0.536608,4.284755,0.4548065,12.21645,0.7573545,13.205,38.375,86,10.865770815,16.82,18.735,7.776,87.4565675,59.30969,653.44415,136.8183,494.15,1322.74,183.080675
1,12.75,228.662,3.371575,37.075075,0.3517035,-0.62080075,0.02405,-0.06535,395.879,1.2206313825,7.711155,0.13335710275,1.323255,1.390615,0.5380925,4.36318,0.4638815,12.7704,0.774345,13.91,36.57,85.9,11.632863905,18.45,19.36,8.5525,88.32753,65.1518925,647.6374,133.25525,491.75,1314.443,180.1075
1,13.25,228.3595,3.144235,36.503975,0.263476,-0.685967,0.015475,-0.06035,395.83325,1.215792515,7.830015,0.1433243075,1.3932975,1.3609325,0.5478905,4.423725,0.46676925,13.284775,0.77604825,14.5075,36.685,85.9,12.31456579,19.535,19.4425,9.265,86.48086,65.84029,620.5252,128.832675,476.8,1258.993,173.58
1,13.75,216.58725,2.81898,34.8284,0.3305165,-0.62586475,0.010205,-0.067725,395.51075,1.1965012825,7.820425,0.16151265975,1.3730525,1.42205,0.5443625,4.4770425,0.47803975,13.662575,0.74191825,14.8375,34.745,85.8,12.78484538,20.6325,20.0575,10.125,82.608875,64.07111,587.435,123.02245,452.15,1178.8,165.78785
1,14.25,193.86375,2.4558725,31.740125,0.37061675,-0.715612,0.01055,-0.05455,395.443,1.12080881,7.75944,0.13950219525,1.422605,1.398445,0.55496875,4.5707125,0.47825225,14.143725,0.7057935,15.35,34.63,85.8,13.299652375,21.295,20.065,10.9475,76.3062475,60.61591,530.09155,114.0939,415.1,1060.3,152.370625
1,14.75,170.9095,2.14487,30.131425,0.20399475,-0.6064625,0.00934,-0.063775,395.172,1.0325018,7.7360075,0.13054490775,1.387535,1.39966,0.53256475,4.7435875,0.48123625,14.416575,0.64383325,15.4225,34.28,85.8,13.65479481,21.255,19.595,11.85,64.987035,57.9252,467.70505,100.059925,348,917.7941,133.17515
1,15.25,148.77175,1.781505,25.8049,0.3815145,-0.4782425,0.00037225,-0.0577,395.3805,0.91945896,7.74767,0.11205237,1.360805,1.360865,0.54665075,4.9559475,0.48879075,14.5729,0.57556275,15.675,33.75,85.8,14.04611414,20.77,18.985,12.8525,53.14624,48.492705,390.925,85.8025,284.55,762.09,111.019025
1,15.75,112.183,1.4383675,22.28475,0.36391,-0.34022475,-0.0025,-0.05915,395.421,0.770253,7.68553,0.117144885,1.308155,1.2387575,0.5363255,4.8068075,0.47401275,14.74505,0.472718,15.7,32.47,85.8,14.25051232,19.85,16.92,13.295,42.6402375,37.80652,304.53905,68.17764,213.475,580.4,85.86065
1,16.25,70.53615,0.9328095,17.60205,0.579134,-0.146691,-0.000786,-0.0482,395.437,0.5832486525,7.7327175,0.10585872925,1.2212,1.13315,0.486187,4.83456,0.4443595,14.53675,0.356885,15.415,34.39,85.8,14.24515638,18.33,16.12,13.645,30.0225525,22.73164,209.855,52.8035525,123,392.48,61.03388
1,16.75,28.90125,0.5048425,11.24645,0.539862,-0.0041575,0.000798,-0.03445,395.445,0.429981475,7.825785,0.10025088975,1.12045,0.923662,0.4411325,4.478665,0.38251,14.2196,0.266871,14.845,35.74,85.8,14.3012669225,16.735,15.1625,13.4375,17.973705,8.3024,124.17645,38.80608,31.8325,214.241475,43.957
1,17.25,2.0090225,-0.38463525,4.4466575,0.72211525,0.1465345,0.0021,-0.0104,395.405,0.5103593,7.8247625,0.09606615625,1.0269275,0.7861685,0.381695,3.98613,0.32039675,13.323,0.36926575,13.485,39.77,85.8,13.62194036,14.98,13.365,12.955,5.259391,-2.570905,42.167675,23.64119,-37.8975,63.3761,21.433
1,17.75,0.9823675,-1.65254,1.6948875,0.8576325,0.220263,-0.0038225,-0.004865,395.256,0.7004155,7.7689975,0.076924864,0.86305175,0.76405925,0.313654,3.6717275,0.2593495,12.619425,0.48263275,11.945,44.8775,85.8,12.29653948,13.175,11.45,12.22,-4.902259,-9.9822,2.094225,0.58442,-64.944,3.44485,0.74602
1,18.25,-1.75437,-2.02542,2.35094,0.71614325,0.28565175,-0.0101,-0.005435,395.0395,0.8852852525,7.78803,0.094555196,0.811816,0.7398365,0.2823865,3.767805,0.2480555,11.70005,0.5531025,10.59,47.355,85.8,10.6481813075,11.47,9.9125,11.3375,-9.1534,-14.08325,0.008148575,-0.018794,-62.352,0.00915907075,-0.11586
1,18.75,-2.68364,-1.346585,2.7505075,0.501817,0.34234975,0.000522,-0.002245,394.592,1.02909306,7.6232925,0.08856449875,0.7391865,0.62770275,0.27165425,3.749825,0.22994725,11.3397,0.636777,9.8775,48.7125,85.9,9.145509619,10.2625,8.8175,10.4875,-11.554,-16.36546,-0.00121965575,-0.029501,-63.561,0.0005805585,-0.1193869
1,19.25,-3.264825,0.03035,3.47875,0.452524,0.42157125,0.00599,-0.00312,394.685,1.02286498,7.5722575,0.090333787,0.7233015,0.646652,0.2740795,3.87063,0.2334355,11.1752,0.6277465,9.83,49.8,85.9,8.4894493,9.155,8.0745,9.8925,-13.2704475,-17.265,-0.00115185,-0.028796,-61.052,0.00080905025,-0.12298
1,19.75,-3.5000125,0.544981,2.7109925,0.481878,0.362169,0.00338,-0.004635,394.429,1.041497165,7.6413825,0.084361146,0.72497925,0.67352625,0.25306875,3.887135,0.24797975,10.97685,0.6473885,9.46,50.1275,85.9,8.295154086,8.39,7.393,9.32,-12.905265,-17.44363,-0.00122495875,-0.028787,-58.78,0.00098471,-0.11472
1,20.25,-3.78359,0.6967975,2.998585,0.42773325,0.4336715,0.00823,0.00113,394.514,1.13221189,7.81282,0.0929490915,0.743334,0.638297,0.270904,3.98178,0.229915,10.4077,0.715846,9.26,50.055,85.9,8.1978391045,7.6345,6.81075,8.7675,-13.58113,-17.45564,-0.001128235,-0.021176,-56.462,0.0010224865,-0.11825
1,20.75,-3.08574,0.6875,2.51583,0.48936275,0.37087,0.007135,0.00149,394.3295,1.093967745,7.783045,0.086991723,0.757383,0.70677,0.24875,3.98742,0.228584,10.5782,0.710009,9.215,50.2475,85.9,7.87465882875,7.143,6.422,8.3475,-13.071,-16.57955,-0.0009137425,-0.01952,-55.857,0.001456444,-0.11589
1,21.25,-3.62734,0.581991,3.061715,0.540976,0.4804735,0.01045,0.00181,394.2685,1.215933,7.8900325,0.09572802425,0.761168,0.654042,0.255452,4.0211,0.23072,10.3145,0.754307,8.92,51.595,85.9,7.6489551955,6.64275,6.13875,7.8845,-13.08624,-17.167,-0.0009751405,-0.028085,-54.496,0.00154851675,-0.11234
1,21.75,-4.164495,0.508506,2.237485,0.5633895,0.38890475,0.0116,0.00184,394.54,1.04606646,7.98657,0.088599466,0.792887,0.664544,0.266407,3.94901,0.224111,10.18845,0.655837,8.6475,52.44,85.9,7.5349596455,6.25725,5.837,7.469,-12.635865,-16.76542,-0.00094791475,-0.026648,-53.491,0.0015424015,-0.117071
1,22.25,-4.201335,1.133205,2.2885775,0.37869675,0.4381135,0.012275,0.00268,395.04025,1.1811489975,7.88397,0.098405528,0.804498,0.6670365,0.262292,4.04207,0.2090325,10.1201,0.7296115,8.6925,51.9675,85.9,7.6067593465,5.99575,5.61675,7.07825,-12.329,-16.56149,-0.00079524425,-0.019521,-53.195,0.00157923425,-0.1229842
1,22.75,-4.04621,0.48853925,2.441885,0.42726125,0.3941655,0.0146,0.00062075,394.995,1.07482873,7.80391,0.0932415595,0.76414675,0.65286225,0.2481455,3.9170825,0.22894125,9.8481525,0.69261675,8.415,52.6075,85.9,7.4730234735,5.71225,5.27275,6.81375,-12.24275,-16.667,-0.00078188975,-0.025698,-52.885,0.0016172995,-0.1217571
1,23.25,-3.49398,0.722933,2.1580875,0.5398475,0.368395,0.012175,0.00195,394.33225,1.12900753,7.8463075,0.08397921525,0.825064,0.6991485,0.259541,3.834775,0.220319,9.702555,0.701611,8.2,52.9325,85.9,7.36339520075,5.3745,4.72275,6.5995,-11.87025,-16.586,-0.000778444,-0.027602,-49.49,0.001879013,-0.1170445
1,23.75,-2.94027,0.7983545,2.0736,0.4113905,0.312969,0.011675,0.00452,394.285,1.01680124,7.80507,0.07765733,0.79117,0.656684,0.262727,3.76617,0.230931,9.63835,0.643022,8.325,56.645,85.9,7.21218689475,5.1385,4.7185,6.3435,-12.12075,-16.4072,-0.0006779175,-0.029752,-51.527,0.00217963275,-0.12298
2,0.25,-4.0892025,0.51742075,2.597075,0.5872765,0.401377,0.01575,0.00352,393.476,1.09286596,7.756145,0.080322507,0.797949,0.6765665,0.283496,4.10708,0.24772575,12.5964,0.69024625,10.7275,48.8625,85.5,9.320471592,8.315,7.1335,9.9375,-10.17498,-16.64725,-0.001162875,-0.03053856,-55.594,0.0007560125,-0.1312342
2,0.75,-4.9315125,0.523012,2.4808,0.56892425,0.35745175,0.012575,-0.00428,393.5445,1.105223645,7.79683,0.08712166825,0.774382,0.6860825,0.2744665,4.0480075,0.23652275,12.518925,0.6929175,10.4575,50.54,85.5,8.96845,8.035,6.8145,9.775,-10.251,-16.351,-0.001126025,-0.03315071,-55.5935,0.0009352525,-0.123035
2,1.25,-2.55958,0.65021,2.36757,0.537956,0.380729,0.017375,-0.00127,393.681,1.11722195,7.8492,0.095527625,0.757322,0.706492,0.268473,3.91957,0.23172,12.344,0.684984,10.2925,51.4375,85.5,8.925795615,7.777,6.5495,9.5375,-10.204,-16.4265,-0.00112455,-0.031780115,-55.28225,0.0009039375,-0.1216553
2,1.75,-3.6531,0.921011,1.98885,0.47461,0.386242,0.0146,0.00172,393.661,1.233747,7.67803,0.090103192,0.759959,0.732287,0.264844,3.95649,0.244486,12.0724,0.695729,10.1,51.64,85.5,8.8565,7.55925,6.31625,9.3275,-9.764201,-16.42425,-0.001116105,-0.03433668,-55.42025,0.00089681375,-0.12538
2,2.25,-4.20213,0.898566,2.14742,0.464408,0.387692,0.01,0.00188,393.681,1.17516591,7.74559,0.080547756,0.769139,0.674989,0.258888,3.99951,0.230418,11.8209,0.645397,9.55,52.14,85.5,8.41195,7.33925,6.1175,9.1475,-10.092,-16.96075,-0.001140084,-0.03315359,-54.2525,0.000786753,-0.1242047
2,2.75,-3.291215,0.632602,1.8904,0.523582,0.359402,0.0155,0.0032,393.631,1.0917292,7.77176,0.087592078,0.797474,0.68183,0.249706,4.06806,0.237965,11.8021,0.67299,9.61,53.5925,85.5,8.10376879125,7.17225,5.904,8.935,-10.3515,-16.64775,-0.0011644115,-0.033317045,-52.17625,0.0005853675,-0.1241902
2,3.25,-2.85727,0.719646,2.02739,0.559503,0.334366,0.0137,0.00277,393.634,1.17643502,7.7474725,0.09364607875,0.780899,0.677197,0.260028,3.98131,0.224636,11.5275,0.65828,9.5775,53.75,85.5,8.045569505,6.91175,5.57625,8.8275,-10.39744,-16.461,-0.0012318,-0.033315835,-51.24625,0.000467966,-0.12267155
2,3.75,-0.668034,1.03929,1.714175,0.58526575,0.304313,0.0195,0.00375,393.698,1.03957938,7.7598275,0.0909794715,0.783309,0.681487,0.242451,3.68332,0.220826,11.4059,0.637143,9.1325,55.18,85.5,7.90021588675,6.7775,5.521,8.57,-10.32475,-16.1475,-0.00127222525,-0.033508,-50.357,0.000276035,-0.127735
2,4.25,-1.67537,0.761453,1.3825,0.5959425,0.269398,0.0134,0.00516,393.593,1.08679582,7.77946,0.080604481,0.709534,0.699395,0.237254,3.67414,0.216402,11.1265,0.644756,9.1725,56.2375,85.5,7.768660452,6.32625,5.4125,8.29,-10.0462225,-16.36275,-0.001278175,-0.033998315,-50.46,0.00023819125,-0.1263751
2,4.75,-2.12491,0.980858,1.522885,0.4279205,0.305676,0.0211,0.00644,393.67,1.03898322,7.820565,0.089454333,0.739257,0.660995,0.21535,3.55994,0.206901,10.9345,0.599706,8.7925,56.165,85.5,7.580125,6.194,5.1655,8.12,-10.26425,-16.8475,-0.00128194725,-0.034511885,-51.74025,0.0002770375,-0.1217949
2,5.25,-3.30976,0.619027,1.15972,0.4148385,0.359101,0.0133,0.00347,393.777,0.99690096,7.87074,0.08522749,0.80447,0.667167,0.237593,3.55845,0.199614,10.749,0.604418,8.39,56.82,85.5,7.744860205,6.06875,4.98375,7.95925,-10.59,-17.28875,-0.00131326525,-0.03323069,-52.32725,0.00023705,-0.12299335
2,5.75,-2.56437,1.00985,2.41024,0.4972255,0.340146,0.017,0.00707,393.867,1.10219064,7.82439,0.091629022,0.773743,0.644432,0.240833,3.77073,0.207634,10.5516,0.630827,8.105,56.6325,85.525,7.445546727,5.83875,4.67025,7.74275,-10.149,-17.00864,-0.00125785,-0.035222935,-50.7685,0.00038811225,-0.12240105
2,6.25,-1.51922,0.714469,1.80652,0.506247,0.290978,0.0157,0.00559,393.788,1.14252405,7.81564,0.086108329,0.73167,0.653363,0.229964,3.72383,0.201141,10.5492,0.635517,8.13,58.7325,85.6,7.20235131825,5.6635,4.49125,7.63925,-10.04779,-16.24675,0.040392,-0.017255,-49.329,0.06621825,-0.10996445
2,6.75,-1.67029,1.26785,2.0943975,0.463694,0.346297,0.0174,0.00354,393.719,1.2254124,7.7316525,0.08393713825,0.773874,0.683389,0.246729,3.65091,0.220068,10.3584,0.682589,8.1425,59.3625,85.6,6.932710107,5.437,4.42275,7.39975,-9.750553,-16.01425,5.29024175,1.060624,-42.86525,10.5583375,1.3824895
2,7.25,-1.23139,1.11705,2.423065,0.50234175,0.244639,0.0176,0.00412,393.7675,1.031006025,7.87154,0.09451824375,0.743933,0.649328,0.244091,3.62859,0.218449,10.325,0.634995,8.475,59.2025,85.6,7.108785791,5.42975,4.29925,7.22025,-9.71635,-14.33875,54.89525,13.384,-7.459,97.8655425,13.593105
2,7.75,6.88174,1.84241,8.004995,0.58314025,0.1392775,0.02845,-0.00433,393.88025,1.07337879,7.8796,0.139525767,0.877796,0.714032,0.324713,3.31652,0.261707,10.3937,0.70942,9.515,57.475,85.6,7.0058838365,5.63075,5.07625,7.18175,-6.901275,-11.5905,181.7587,37.4397675,107.175,291.675,35.2359825
2,8.25,45.6853,3.7755,14.6869,1.084975,-0.0317,0.065275,-0.0154,394.137,0.90332928,8.17048,0.165211429,0.98086,0.848862,0.388111,3.57771,0.353436,11.2161,0.551323,11.135,52.585,85.625,8.01453239,6.7385,7.4205,7.275,-1.2699,-5.885675,284.50925,53.44256,200.85,509.73515,62.44
2,8.75,78.7906,5.86126,21.5774,1.237905,-0.1913955,0.0864,-0.0238,394.681,0.7769361,8.10644,0.144957703,1.02667,0.934038,0.438138,4.02235,0.390788,11.8776,0.505769,12.135,48.42,85.7,9.080436636,8.88,11.095,7.615,10.78,6.2017675,386.54285,72.2571425,281.45,742.61525,93.4715
2,9.25,118.37075,4.4572,27.348975,0.535966,-0.25938,0.0843,-0.031675,394.72025,0.871697225,8.2776025,0.14782010925,1.079625,1.0878075,0.46539175,4.46611,0.41464425,12.533725,0.556555,13.0675,45.3375,85.7,9.856652014,11.04,14.47,8.065,30.32271,20.4865,481.59635,93.82616,352.165,948.76135,125.8619
2,9.75,155.4525,4.3468725,30.2052,0.6685505,-0.4307235,0.060275,-0.04,394.8935,1.017991415,8.173395,0.1417789575,1.181555,1.14265,0.487308,4.57306,0.4512545,13.30895,0.649723,13.79,42.04,85.7,10.4366011025,13.57,17.615,8.3675,48.0844625,33.6625,570.33,112.79,415.15,1129.559,152.0893
2,10.25,191.319,4.171315,37.1732,0.566845,-0.552002,0.0483,-0.04705,395.0955,1.1308248225,8.009455,0.158542714,1.246875,1.288045,0.522269,4.523955,0.4720335,14.1633,0.734215,14.77,39.63,85.7,11.368,15.9,20.24,8.915,61.94145,44.93775,635.693575,127.943025,476,1287.575,174.352925
2,10.75,223.74375,4.10478,38.3321,0.34464525,-0.70982125,0.0462,-0.064475,395.602,1.23705222,7.99898,0.163287601,1.3767,1.38504,0.55386975,4.8248725,0.48919125,14.87205,0.79341825,15.5375,37.26,85.6,12.071,18.2,23.32,9.44,73.088795,54.16375,694.44,139.875,513.25,1395.15525,190.6385
2,11.25,250.24125,3.83865,37.24295,0.1731835,-0.8366595,0.0419,-0.077825,395.92325,1.321416285,7.7965325,0.1741967325,1.4214575,1.5101825,0.573013,5.0507375,0.5019455,15.395775,0.83511075,16.18,35.475,85.6,13.224432675,20.22,25.975,10.015,82.489,60.97475,738.136,149.535,538.075,1487.37575,204.55245
2,11.75,273.26875,3.309985,38.82675,0.389792,-0.92706175,0.03615,-0.091175,395.86425,1.3954883275,7.794855,0.16781277775,1.5840625,1.58595,0.61206525,5.405705,0.55985675,15.950575,0.880165,16.8575,32.815,85.6,13.8781956225,21.975,27.11,10.73,88.2554575,65.88375,766.35,157.7889,581.375,1546.718,214.1152
2,12.25,285.1185,3.50794,41.0221,0.2349065,-1.03707,0.028925,-0.103226,395.7745,1.4350812225,7.7713625,0.17631826575,1.6502725,1.7092575,0.644039,5.4792575,0.581682,16.382625,0.914181,17.3975,30.8675,85.5,14.6846006925,24.175,28.13,11.815,91.82556,69.32725,774.96,159.31485,571.05,1552.90425,216.49385
2,12.75,290.1235,3.22665,38.469525,0.298904,-1.1847425,0.0186,-0.1145085,395.73475,1.4269734975,7.5979375,0.14621475675,1.64997,1.81656,0.6539245,5.89702,0.5856985,16.90525,0.9033845,17.9225,29.1825,85.45,15.31675,25.52,28.365,12.7625,92.7268075,67.23925,766.1677,159.485,575.275,1555.73425,216.32775
2,13.25,290.833,2.69884,37.8685,0.3339335,-1.2121325,0.014,-0.1293055,395.69925,1.44027873,7.579925,0.157108292,1.71037,1.8045275,0.675718,6.3022275,0.61389,17.366575,0.91103125,18.4425,28.4425,85.4,15.8238390975,26.6,29,13.5925,90.571785,66.06025,743.214,158.00075,567.475,1501.26175,213.853
2,13.75,281.021,2.5836475,36.1624,0.498938,-1.2134025,0.012925,-0.1288905,395.589,1.3982776825,7.64979,0.17688331675,1.741945,1.845135,0.69742275,6.555555,0.64067175,17.896825,0.88995825,18.9825,27.86,85.4,16.6511920775,27.3625,29.625,14.375,85.84373,61.89675,701.645375,149.0775,534.4,1412.078,201.12825
2,14.25,273.051,2.3861425,35.397625,0.4330575,-1.1345825,0.0108,-0.14161775,395.4735,1.347319545,7.53242,0.16180951375,1.77179,1.8555125,0.70874875,6.776815,0.64679225,18.188025,0.8545095,19.395,27.2825,85.325,17.1965,27.755,28.5825,15.115,81.277535,57.59225,656.0525,140.505575,482.775,1303.094,187.26915
