DOY2,HR2,USTAR,TA_1_1_1,WS,NEE,FC_1_1_1,SC,H_1_1_1,SH,LE_1_1_1,SLE,G_1_1_1,TS_1_1_1,TS_1_2_1,RH_1_1_1,PA,CO2_1_1_1,VPD,NETRAD,PPFD_IN_1_1_1,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,PPFD_DIF
1,13.75,0.22505,-29.458,0.932,-1.293975,-0.387875,-0.252025,-24.869325,-8.8604,-0.8905,-3.5191,-4.19585,-0.329075,-0.024925,57.936,94.1,382.69375,0.17,20.910875,64.759275,28.56825,8.98855,4.257925,124.64775,198.82375,108.366
1,14.25,0.2215,-29.2,1.0096,-0.3855,-0.1033,-0.36725,-17.98045,-7.6213,1.3223,-2.7916,-4.11945,-0.3243,-0.02915,56.97875,94.2,382.2073,0.17875,13.584175,55.601775,28.10875,8.271675,4.6923,123.6745,199.308,88.792825
1,14.75,0.2101,-29.32125,1.0318,-0.5961,-0.325125,-0.46595,-24.892725,-10.129875,0.056375,-2.803375,-4.025,-0.33085,-0.032225,59.43125,94.2875,382.26515,0.17875,5.06745,37.209325,15.286,5.095475,2.536,122.76925,199.11425,59.5395
1,15.25,0.1733,-29.30875,0.96015,-0.3025,-0.1531,-0.55325,-27.306725,-12.034625,-0.7752,-3.0415,-4.02675,-0.3262,-0.03325,58.9275,94.2875,382.43105,0.18875,-32.3774,21.591325,8.4195,3.65605,1.323325,123.674,198.91175,22.4811
1,15.75,0.1125,-29.3025,0.849925,-0.586575,-0.156825,-0.43195,-36.92835,-18.030125,-0.653525,-4.226125,-3.8762,-0.3301,-0.0369,59.2825,94.375,382.40155,0.1785,-67.718725,11.7826,4.33475,2.055525,-0.74895,122.83425,197.9305,9.807175
1,16.25,0.0633,-29.68,0.919825,-0.7718,-0.15245,-0.59075,-49.314,-23.1675,-0.82875,-4.43175,-3.85015,-0.3273,-0.044,60.5575,94.2875,382.446,0.16875,-83.490125,0.13485,-1.479525,0.54015,-2.409325,121.3135,196.60575,5.4244
1,16.75,0.024,-30.12875,0.74795,-0.5854,-0.08085,-0.62595,-47.527,-25.022375,-3.1281,-4.2295,-3.95965,-0.333875,-0.04425,62.50125,94.2875,382.576,0.15,-90.441825,0,-4.51725,-0.012775,-3.590475,121.72275,192.14175,4.8882
1,17.25,0.0217,-30.525,0.42815,-0.508,-0.1585,-0.50725,-49.327,-24.9249,-1.71765,-4.0725,-3.97825,-0.34585,-0.041375,63.004,94.29,382.735,0.14,-87.431925,0,-4.63295,-0.12605,-3.825975,121.011,189.83575,4.89435
1,17.75,0.014725,-30.936,0.464325,-0.50475,-0.1249,-0.75245,-45.254125,-22.9993,-2.30275,-3.8471,-4.13395,-0.348625,-0.041575,64.1249,94.3,382.791,0.14,-85.2939,0,-4.53405,-0.17655,-3.64405,120.99925,188.28825,4.8855
1,18.25,0.022,-31.246,0.548125,-0.414475,-0.14225,-0.47175,-42.294,-23.7763,-1.8409,-5.216,-3.7395,-0.3483,-0.04105,65.648,94.39,382.741,0.13,-83.7826,0,-4.85,-0.154975,-4.04275,119.85275,185.71775,4.89335
1,18.75,0.01975,-31.658,0.429675,-0.498075,-0.19815,-0.4224,-43.30055,-20.8022,-2.26655,-4.0225,-3.8966,-0.3493,-0.039175,66.439,94.57,382.688,0.129,-84.408925,0,-4.8404,-0.249875,-4.4844,119.565,183.15425,4.88005
1,19.25,0.02045,-31.9619,0.501675,-0.2076,-0.102,-0.5192,-40.9311,-17.8254,-3.209875,-3.4828,-3.98335,-0.354325,-0.050025,68.42,94.67,382.55125,0.12,-82.97645,0,-4.6842,-0.125325,-4.47905,120.30075,180.8265,4.872925
1,19.75,0.0215,-32.288325,0.5008,-0.393675,-0.1025,-0.5049,-45.471575,-16.3522,-1.6785,-3.7528,-3.876425,-0.3604,-0.049225,67.88275,94.6775,382.64445,0.12,-86.827325,0,-4.713625,-0.199975,-3.91025,118.76575,179.09675,4.848275
1,20.25,0.029725,-32.56,0.633325,-0.2736,-0.11855,-0.46395,-47.58735,-18.5585,-3.4332,-3.5851,-3.745625,-0.359325,-0.0542,68.4805,94.6775,382.71,0.12,-84.5994,0,-4.7908,-0.2114,-4.25425,119.23025,177.48625,4.831875
1,20.75,0.02845,-32.93375,0.3046,-0.4377,-0.0477,-0.447125,-49.93045,-19.6783,-2.9458,-4.0132,-3.7219,-0.3612,-0.05585,69.56775,94.6775,382.801,0.11,-85.027375,0,-4.83135,-0.257775,-4.0817,116.82075,177.13375,4.836075
1,21.25,0.011725,-33.423,0.47925,-0.3387,-0.099225,-0.3578,-46.5281,-19.69125,-2.8698,-4.3395,-3.75575,-0.36555,-0.043125,69.31075,94.585,382.9939,0.11,-82.916725,0,-4.6382,-0.2072,-3.779775,117.241,175.706,4.8519
1,21.75,0.024025,-33.62625,0.587375,-0.375425,-0.2418,-0.38625,-53.749,-19.007875,-2.2234,-3.902625,-3.878875,-0.368425,-0.05755,68.73275,94.5,383.029325,0.11,-82.2154,0,-4.6405,-0.227425,-4.3626,117.1965,174.62,4.8488
1,22.25,0.027675,-33.686,0.398425,-0.4705,-0.1865,-0.4965,-48.875,-18.1311,-1.977125,-3.3735,-3.897475,-0.367775,-0.040375,68.62025,94.4925,382.9054,0.11,-84.9383,0,-4.8224,-0.155,-4.0604,117.3005,173.8545,4.845225
1,22.75,0.0252,-33.994,0.48895,-0.282625,-0.0982,-0.568,-49.444775,-14.95195,-2.204,-3.6098,-3.804275,-0.3672,-0.054875,68.11875,94.585,383.059525,0.109,-79.01675,0,-4.51515,-0.37075,-4.4428,118.663,172.1205,4.8675
1,23.25,0.02565,-34.4,0.5669,-0.5428,-0.2332,-0.5505,-47.11125,-16.74015,-2.5346,-3.2642,-3.711,-0.371,-0.052775,67.594,94.6,383.12425,0.1,-73.5883,0,-4.5972,-0.218875,-4.366975,121.078,171.47975,4.862275
1,23.75,0.038025,-34.534,0.388,-0.654,-0.173025,-0.6155,-42.434,-15.632,-2.217975,-3.7387,-3.877875,-0.37265,-0.064825,67.683,94.69,383.2324,0.1,-75.843,0,-4.756725,-0.342,-4.5236,115.8,169.27,4.913
2,0.25,0.01295,-28.512,0.53885,-0.334,-0.0592,-0.6052,-42.24025,-18.799125,-2.2283,-2.94925,-3.503,-0.6503,-0.4648,63.0475,94.7,382.27515,0.13,-85.782875,0,-4.710625,-0.182325,-4.0006,128.276775,183.24925,3.55295
2,0.75,0.01795,-28.801,0.3687,-0.822375,-0.0572,-0.64715,-50.312275,-19.1898,-1.55235,-3.1063,-3.46425,-0.6489,-0.4606,65.1075,94.7,382.3031,0.121,-84.93615,0,-4.63805,-0.10415,-4.060275,128.288025,182.362,3.592225
2,1.25,0.02395,-29.649,0.304875,-1.19745,-0.3116,-0.6541,-49.11875,-18.64875,-2.43225,-3.400175,-3.5162,-0.6473,-0.4649,64.78875,94.6125,383.4263,0.13,-84.22875,0,-4.75835,-0.1093,-4.15655,131.74075,181.309,3.867775
2,1.75,0.01985,-29.834,0.4773,-0.615,-0.1972,-0.75985,-45.88715,-16.84005,-2.1207,-3.282925,-3.4465,-0.6487,-0.4598,64.23,94.625,382.26235,0.12,-82.2851,0,-4.67,-0.187125,-3.87545,130.45025,181.0445,4.855
2,2.25,0.0237,-30.075,0.6013,-0.47615,-0.04515,-0.86775,-47.3755,-19.0657,-1.4708,-4.94825,-3.4873,-0.6516,-0.4588,64.55875,94.625,382.09135,0.12,-80.179275,0,-4.79275,-0.11595,-4.040625,129.92825,181.96725,4.0211
2,2.75,0.027925,-30.4125,0.5149,-0.6028,-0.0743,-0.6776,-43.4764,-19.51745,-2.3606,-4.4217,-3.554675,-0.6502,-0.4648,66.36375,94.625,382.0622,0.12,-79.172025,0,-4.8694,-0.10765,-4.68855,129.68225,181.6535,3.9531
2,3.25,0.024,-30.5775,0.4922,-0.6725,-0.1022,-0.4748,-39.680325,-18.00625,-2.0088,-3.9088,-3.535725,-0.6508,-0.46,68.115,94.625,382.0684,0.12125,-79.26055,0,-4.843075,-0.1253,-4.29265,130.200475,183.8285,3.969675
2,3.75,0.021875,-30.58625,0.56655,-0.409125,-0.07555,-0.7607,-43.5815,-16.2465,-2.08975,-3.920875,-3.56375,-0.6487,-0.4646,68.27,94.625,382.30355,0.12,-76.569825,0,-4.813,-0.0735,-4.10015,131.79775,183.80875,4.26995
2,4.25,0.0289,-30.7575,0.5862,-0.5747,-0.0996,-0.8468,-43.9708,-15.92575,-1.9068,-3.257625,-3.564075,-0.65085,-0.46255,68.545,94.625,382.41825,0.12,-75.3576,0,-4.7855,-0.08985,-4.29575,130.812,183.008,4.0236
2,4.75,0.0139,-30.7175,0.2344,-0.4496,-0.163,-0.567025,-38.0364,-17.656375,-2.0585,-3.40975,-3.5212,-0.652625,-0.46555,68.6625,94.625,382.3232,0.12,-73.9296,0,-4.61585,-0.0932,-4.15195,129.0208,182.248,4.8318
2,5.25,0.0269,-31.22125,0.5072,-0.1444,-0.085275,-0.5786,-39.8248,-16.194375,-1.76045,-3.71,-3.531225,-0.651625,-0.4637,70.87125,94.625,382.2252,0.11125,-73.7033,0,-4.59875,-0.094,-4.314125,128.391,181.66125,4.35885
2,5.75,0.024,-31.93625,0.361525,-0.2824,-0.064625,-0.68495,-40.1587,-17.06215,-1.34645,-3.81585,-3.5608,-0.655625,-0.462,69.66125,94.625,382.2088,0.11,-75.032825,0,-4.44785,-0.0548,-4.59775,128.101975,180.8215,4.85135
2,6.25,0.0214,-32.06625,0.253925,-0.5144,-0.079225,-0.6822,-37.7443,-18.73345,-1.437375,-3.26295,-3.576925,-0.651775,-0.46585,69.885,94.725,382.2146,0.11,-77.4155,0,-4.519975,-0.0686,-4.3539,128.9845,180.13225,4.476675
2,6.75,0.0264,-32.501125,0.254175,-0.678425,-0.044175,-0.661,-49.5128,-16.36205,-1.496175,-3.7189,-3.5274,-0.65455,-0.46855,70.1925,94.8125,382.211125,0.11,-79.13095,0,-4.212625,-0.0234,-4.244,128.4445,178.98425,4.195575
2,7.25,0.0239,-32.6801,0.313075,-0.5336,-0.0789,-0.89435,-45.4373,-14.0727,-2.23635,-3.01435,-3.560825,-0.65155,-0.46385,69.55375,94.9,382.29915,0.11,-66.251125,0,-3.3694,0.2672,-3.79,130.00325,180.37375,4.231075
2,7.75,0.0309,-32.658,0.208025,-0.4252,-0.0724,-1.004,-40.4294,-8.75625,-1.803,-2.71695,-3.5768,-0.648775,-0.466625,69.805,94.9,382.3988,0.11,-42.663075,8.78035,2.478825,1.8675,-2.0663,129.74475,183.88575,8.41945
2,8.25,0.041,-31.876,0.347575,-0.61025,-0.0492,-1.64885,-30.8516,-5.426375,-2.69,-1.768125,-3.6471,-0.6497,-0.462925,69.67625,94.8125,382.5732,0.111,-3.817175,26.14075,12.44575,5.5502,1.15685,130.037,187.443,29.80755
2,8.75,0.06845,-30.646,0.376,-0.795025,-0.01975,-1.574,-16.976875,-3.60925,-1.78825,-1.4645,-3.60275,-0.64685,-0.46365,68.2475,94.8,382.67105,0.121,14.5974,42.689875,20.022,9.2302,3.2322,130.456,194.784,49.312425
2,9.25,0.14375,-29.006,0.5974,-1.5315,-0.3676,-1.9263,-6.9765,-2.592625,-1.867,-1.341625,-3.5975,-0.64395,-0.46095,63.86875,94.8,382.3405,0.15,18.6988,62.24225,32.736,12.9816,5.014,128.904,200.918,79.30955
2,9.75,0.149525,-27.7255,0.5858,-1.2815,-0.47225,-1.6894,-4.4505,-0.622375,-1.6825,-1.180375,-3.64545,-0.64875,-0.4657,61.063,94.8,382.25085,0.16975,33.5438,110.763875,47.888,17.0914,8.92275,130.474,206.382,130.365775
2,10.25,0.222975,-27.11,0.7488,-0.7526,-0.2701,-0.9826,-4.574875,-0.624,0.8099,-2.6566,-3.5893,-0.6488,-0.46845,54.3835,94.7,382.2635,0.18,38.7496,125.889125,53.036,21.8132,10.206,129.82,210.704,131.37775
2,10.75,0.2112,-25.88,0.9216,-0.4321,-0.1731,-0.43275,1.8562,-0.052825,1.1196,-3.330625,-3.5938,-0.6487,-0.47095,49.495,94.7,382.0555,0.19,49.1688,169.364625,74.3,27.2992,13.104,135.512,213.048,176.19775
2,11.25,0.251,-25.11475,1.0768,-0.46245,-0.112675,-0.4108,13.81705,-1.7023,2.572575,-1.9165,-3.6406,-0.647,-0.46685,47.178,94.61,382.14925,0.21,47.8726,166.1546,84.4,28.2762,11.806,134.668,216.37,181.46075
2,11.75,0.243425,-24.65525,1.120825,-0.2648,-0.0607,-0.388,-6.62475,-1.4453,1.50865,-1.6727,-3.555,-0.6479,-0.4608,44.87075,94.6,382.1055,0.24,59.12765,181.744225,83.91,31.44325,14.36725,137.712,218.832,191.3255
2,12.25,0.2316,-24.42,1.1119,-0.4534,-0.14675,-0.291525,2.86585,-4.4702,2.06225,-2.03165,-3.5113,-0.641925,-0.458925,42.802,94.6,381.921775,0.24,47.730675,198.6499,86.815,28.494175,11.7075,140.17275,220.214,190.574
2,12.75,0.1804,-23.99975,1.28215,-0.4383,-0.192775,-0.270375,-1.44025,-2.856525,3.505025,-1.355725,-3.5713,-0.6447,-0.463925,40.168,94.51,382.06905,0.24,53.754625,187.095625,85.2675,24.24435,11.3145,139.91275,221.50725,186.164
2,13.25,0.265025,-23.65875,1.235725,-0.3184,-0.201725,-0.2981,0.0710000000000104,-3.61035,2.964,-2.0075,-3.665825,-0.6475,-0.4595,37.795,94.51,381.943525,0.25,60.215125,199.406125,90.8625,28.774725,14.72,140.281,223.18775,186.74225
2,13.75,0.2395,-23.208,1.138225,-0.388875,-0.086125,-0.349,5.33515,-5.130625,2.846475,-2.2459,-3.56,-0.6504,-0.459,37.136,94.51,382.10555,0.261,54.441,184.67515,83.56,26.9257,12.894,139.32725,222.92925,177.01925
2,14.25,0.2409,-23.02775,1.0629,-0.42415,-0.269975,-0.26885,-3.402425,-5.28765,3.841125,-3.059625,-3.5794,-0.6463,-0.4579,34.54425,94.5075,382.1509,0.26075,33.1342,146.222725,59.761,23.51225,10.73275,138.54275,222.907,142.88575
2,14.75,0.243725,-23.23425,1.160975,-0.2288,-0.0256,-0.4171,-8.88,-7.5252,0.6785,-2.239675,-3.5595,-0.6494,-0.460175,34.047,94.51,382.1258,0.27,27.855125,111.2262,46.266,14.83245,6.9942,138.1795,223.38325,82.51245
2,15.25,0.212,-22.734,1.071525,-0.46695,-0.0753,-0.70195,-9.6732,-11.1649,1.27215,-2.724025,-3.53055,-0.6538,-0.4587,34.493,94.6,382.248425,0.261,14.670275,75.402225,31.1545,11.38595,5.390525,136.7705,223.18625,76.984075
2,15.75,0.231825,-22.726,0.962625,-0.4882,-0.0364,-0.612625,-20.017625,-13.1075,0.5147,-3.33515,-3.5365,-0.6486,-0.453925,35.335,94.6,382.257225,0.26,0.967200000000001,53.5081,22.94025,7.494475,2.916775,135.35425,221.7165,50.95245
2,16.25,0.20905,-22.98325,1.03495,-0.578075,-0.080875,-0.7069,-22.00425,-16.057625,0.467175,-3.818575,-3.634325,-0.647325,-0.45685,36.00875,94.6125,382.2518,0.25,-45.876625,26.47455,11.90775,4.232,0.893025,134.43975,220.93075,24.345375
2,16.75,0.108975,-22.9665,0.9779,-0.465375,-0.02025,-0.68405,-32.7162,-20.7902,-1.326625,-4.8989,-3.5,-0.6491,-0.457475,36.86875,94.6125,382.3266,0.24075,-78.8784,8.2604,2.161225,1.37945,-2.03005,134.0735,219.309,8.0947
2,17.25,0.06895,-23.154,0.7584,-0.5243,-0.0468,-0.53375,-38.86425,-26.36465,-0.5964,-5.9944,-3.5557,-0.6482,-0.45285,39.105,94.7,382.388,0.22075,-93.4822,0,-3.668,0.099,-3.3414,132.868,216.27,4.0126
2,17.75,0.029,-23.53275,0.7972,-0.50775,-0.13215,-0.3865,-46.8348,-30.8941,-1.2572,-6.111875,-3.489725,-0.6457,-0.451925,43.72125,94.7125,382.401125,0.21,-100.8332,0,-4.6625,-0.047825,-3.9598,131.486,212.19,3.8618
2,18.25,0.02095,-23.777,0.5184,-0.42585,-0.0579,-0.41255,-46.646,-28.99065,-1.6017,-5.544,-3.466325,-0.6446,-0.459475,44.9925,94.7125,382.74485,0.20075,-99.192,0,-4.12605,-0.1872,-4.01165,131.738,208.514,3.0612
2,18.75,0.02495,-24.708,0.8165,-0.439675,-0.0213,-0.3997,-53.8936,-27.585725,-1.5883,-4.7076,-3.570325,-0.6473,-0.452925,47.6725,94.7125,382.77925,0.19,-97.3865,0,-4.1988,-0.12285,-3.947325,129.64,204.18125,2.984325
2,19.25,0.026,-24.952,0.3206,-0.35275,-0.1254,-0.310025,-54.3111,-23.5456,-2.371225,-4.0638,-3.499175,-0.6451,-0.45685,50.1175,94.725,382.4467,0.181,-96.43545,0,-4.34785,-0.1506,-3.866925,128.646525,200.10725,3.5302
2,19.75,0.026075,-25.591,0.5062,-0.26005,-0.095,-0.2555,-46.756575,-22.0206,-2.2873,-4.1372,-3.54325,-0.6474,-0.455775,50.6475,94.725,382.3575,0.17,-95.4232,0,-4.35115,-0.1488,-3.944725,127.52275,197.05725,3.4046
2,20.25,0.02,-26.24,0.486825,-0.15985,-0.068075,-0.342,-43.651125,-19.5386,-1.476925,-4.544,-3.468,-0.6497,-0.45585,51.9275,94.725,382.3149,0.161,-94.5308,0,-4.306375,-0.21305,-4.0654,126.774,196.041,3.122225
2,20.75,0.023,-26.542,0.620125,-0.5003,-0.0722,-0.477,-47.3438,-20.1312,-2.1063,-4.1642,-3.54175,-0.6453,-0.4567,52.90375,94.7125,382.27505,0.16,-92.760975,0,-4.508075,-0.148925,-4.0242,127.64375,195.38775,3.1239
2,21.25,0.022,-26.676,0.674225,-0.29155,-0.01915,-0.641,-44.908,-19.6162,-1.533475,-6.0694,-3.53695,-0.6456,-0.454925,52.98,94.7125,382.5259,0.16,-90.9595,0,-4.6945,-0.102775,-4.0734,126.3375,193.84,3.669075
2,21.75,0.021,-27.172,0.773275,-0.4291,-0.0483,-0.655,-46.0396,-20.1734,-1.529,-5.2388,-3.43865,-0.6516,-0.457,55.5325,94.7125,382.42675,0.15,-91.161975,0,-4.62795,-0.17545,-4.0632,125.80025,191.23825,3.58725
2,22.25,0.017,-27.234,0.470975,-0.7245,-0.055975,-0.5795,-46.2398,-20.0106,-2.22625,-5.0042,-3.4798,-0.6526,-0.46255,54.915,94.7,382.498675,0.15,-90.7826,0,-4.5661,-0.08995,-3.9872,130.4335,189.12025,3.716025
2,22.75,0.02,-27.588,0.63225,-0.3171,-0.048125,-0.50355,-48.2846,-18.8288,-1.791875,-4.0804,-3.4943,-0.6529,-0.4567,56.57125,94.7,382.426925,0.15,-90.036025,0,-4.49575,-0.082075,-3.834125,127.902225,188.02925,2.86695
2,23.25,0.021,-27.964,0.4886,-0.3131,-0.0759,-0.3934,-46.2018,-16.420125,-2.3453,-3.76865,-3.5248,-0.6515,-0.461775,58.58,94.7,382.2904,0.14,-88.7416,0,-4.65325,-0.097775,-3.7254,127.3635,186.774,3.900375
2,23.75,0.013,-28.34,0.5286,-0.22215,-0.061075,-0.37005,-47.8314,-18.1088,-2.4462,-3.68565,-3.56435,-0.65625,-0.45995,59.64625,94.7,382.260475,0.131,-90.3944,0,-4.5148,-0.11865,-3.8226,127.304,185.336,3.7766
3,0.25,0.021125,-24.8295,0.4319,-0.775975,-0.25,-0.293725,-52.971775,-19.7644,-4.419,-6.9244,-3.0608,-0.62285,-0.2958,40.35625,95,383.46655,0.19,-98.7941,0,-4.6539,-1.06445,-3.8676,132.4155,194.61075,0.7145
3,0.75,0.017,-25.7585,0.559675,-0.7596,-0.09555,-0.3856,-49.719,-21.03605,-3.61035,-8.36385,-3.08165,-0.6306,-0.3017,41.20225,95.0225,383.33725,0.18,-97.357825,0,-4.3935,-0.99425,-3.791875,131.6535,193.5095,2.23015
3,1.25,0.02,-25.9635,0.396625,-0.9235,-0.294375,-0.6002,-62.796,-24.8112,-4.253625,-9.826,-2.9908,-0.61515,-0.29705,41.97275,95.0225,383.34485,0.17,-97.483875,0,-4.7227,-0.92235,-3.9548,132.00075,192.1245,0.83045
