DOY2,HR2,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,PA,RH,TA,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT
4,21.75,-0.161,-0.035,-0.443,0.435,101.84445,84.95,-14.815,-28.1205,26.515,25.235,6.543,5.4835,202.8,236.2
4,22.25,-0.1135,-0.123,-0.444,0.435,101.84645,85.3,-15.145,-28.486,12.795,10.04,-1.513,-1.2165,200.65,233.15
4,22.75,-0.077,-0.2055,-0.444,0.339,101.8495,85.3,-15.44,-27.189,6.9065,6.738,-4.808,-3.6865,201.35,232.3
4,23.25,-0.0535,-0.428,-0.444,0.0415,101.84295,85.4,-15.47,-24.141,6.0985,6.488,-5.136,-4.3235,205.8,232.5
4,23.75,-0.0995,-0.7215,-0.444,-0.06,101.84085,85.05,-15.55,-22.6625,0.61,2.8325,-5.717,-4.7355,208,231.6
5,0.25,2.4695,3.444,3.142,4.544,101.6231,93.2,-4.291,-5.859,27.43,21.99,6.812,5.131,273.1,282.9
5,0.75,2.4155,3.437,3.105,4.3205,101.6132,93.5,-4.46,-5.827,21.01,20.15,4.114,3.506,273.1,282.8
5,1.25,2.4145,3.3945,3.1,4.1705,101.6064,93.5,-4.486,-5.304,20.68,19.61,3.774,2.819,273,282
5,1.75,2.4145,3.247,3.083,4.109,101.6019,93.4,-4.592,-5.19,20.69,20.16,3.932,3.168,273.5,281.8
5,2.25,2.408,3.086,3.046,4.0235,101.6018,93.5,-4.549,-4.855,25.57,20.6,5.068,4.275,272.4,282
5,2.75,2.361,3.0015,3.029,3.916,101.6043,93.5,-4.659,-3.955,29.44,26.51,7.913,6.039,272.1,282.1
5,3.25,2.341,2.882,2.988,3.8135,101.6081,93.6,-4.699,-3.96,38.31,33.6,11.66,9.35,273.9,281.5
5,3.75,2.357,2.8185,3.034,3.7885,101.604,93.6,-4.767,-2.542,53.99,46.08,22.23,16.09,273.3,281.6
5,4.25,2.3995,2.67,3.1,3.7125,101.6147,93.4,-4.839,-0.98,72.81,67.04,33.01,26.52,272,281.3
5,4.75,2.37,2.666,3.08,3.656,101.6201,93,-4.882,1.73,98.6,89.7,47.35,38.51,272.6,281
5,5.25,2.415,2.675,3.111,3.5395,101.6206,93.1,-4.766,4.6,141.9,129.2,65.03,52.91,272,281.3
5,5.75,2.362,2.996,3.2575,3.514,101.62005,92.7,-4.7735,8.72,185.1,167.2,85.6,68.965,269.55,280.75
5,6.25,2.362,2.989,3.226,3.805,101.6335,92.35,-4.788,11.98,239.25,223.9,110.8,93.2,270.2,281.3
5,6.75,2.361,3.102,3.33,3.884,101.6338,91.75,-4.5255,16.975,309,285.9,141.05,117.5,273.4,283.35
5,7.25,2.36,3.2,3.3265,3.899,101.64215,91.45,-4.394,23.85,382.25,351.45,173.15,143.05,273.2,284.45
5,7.75,2.361,3.552,3.326,3.864,101.65285,90.95,-4.3195,27.1,446.05,424.75,203.3,172.5,270.85,286.1
5,8.25,2.361,3.577,3.3475,3.993,101.6502,90.15,-4.33,32.7,533.85,505.1,245.8375,202.2,270.9,286.75
5,8.75,2.361,3.753,3.3505,4.022,101.6508,89.4,-3.875,38.95,627.1,586.6,285.895,239.65,271.8,287.35
5,9.25,2.305,3.872,3.326,4.346,101.6491,88.5,-3.53,47.25,709.75,666.2,333.45,270.2,273.15,288.55
5,9.75,2.3075,3.781,3.33,4.4765,101.653,87.9,-3.419,52.9,799.3,750.1,374,305.8,271.9,291.2
5,10.25,2.411,3.715,3.326,4.596,101.6477,87.1,-3.154,59.7,875,818,416.91,332.6,272,292.4
5,10.75,2.419,3.851,3.326,4.827,101.6552,86.5,-3.0605,63.3,945,877,445.3,356.7,272.3,293
5,11.25,2.494,3.81,3.435,5.214,101.68565,85.75,-2.834,66.5,1007,943.5,462.325,380.5,272.1,294.7
5,11.75,2.574,3.9565,3.332,5.215,101.6836,84.95,-2.7935,72.9,1064,989.5,498,402.55,274,295.35
5,12.25,2.613,4.203,3.483,5.355,101.67725,84.5,-2.2045,81.1,1105.5,1025.5,517.3,413,273.05,296.05
5,12.75,2.7585,4.53,3.5995,5.463,101.6567,84.75,-1.9015,80.55,1137.5,1043.5,524.95,424.65,273.05,297.1
5,13.25,2.7875,4.582,3.599,5.4875,101.65055,84.4,-1.919,82.05,1155.5,1060,534.325,427.75,272.55,298.5
5,13.75,2.785,4.889,3.6575,5.639,101.6384,83.95,-1.819,86.35,1142.5,1059,548.95,435.55,273.8,297.95
5,14.25,2.787,5.269,3.652,5.866,101.6569,83.4,-1.808,84.9,1130,1038,537.8,415.8,274.5,298.7
5,14.75,2.7845,5.3455,3.546,5.807,101.66955,83.3,-1.5595,82.65,1103,1025.5,511.35,412.4,275.15,300.55
5,15.25,2.787,5.512,3.61,5.867,101.67075,83.6,-1.512,80.75,1061.5,972.5,504.3,399.25,275.2,300.6
5,15.75,2.932,5.9135,3.5435,5.918,101.6694,84.3,-1.534,73.8,998,912,465.8,372.7,274.4,300.4
5,16.25,3.085,6.019,3.5435,6.035,101.6694,84.65,-1.6155,70.38,926.5,849,441.1,339.95,273.9,299.35
5,16.75,2.921,6.121,3.538,6.0625,101.6561,85.3,-1.701,65,864,789.3,407.2,321.8,275.7,298.8
5,17.25,3.099,6.371,3.576,6.179,101.6482,85.7,-1.6845,60.25,779.65,705.5,366.05,290.25,273.9,298.5
5,17.75,3.074,6.421,3.598,6.332,101.64255,85.85,-1.7705,51.1,681.85,613.55,312.25,253.4,273.45,297.7
5,18.25,3.14,6.1925,3.547,6.3515,101.6337,86.1,-2,43.2,601,533.7,285.2,223.2,272.9,295.4
5,18.75,3.1565,6.2405,3.547,6.4185,101.6191,86.8,-2.078,35.5,515.1,468.2,237.6,189.7,272,295.2
5,19.25,3.1595,6.072,3.571,6.221,101.6161,87.8,-2.267,27.7,428.8,386.7,195.7,157.8,273.8,294.5
5,19.75,3.1625,5.9055,3.658,6.4075,101.6108,88.5,-2.335,21.1,358.4,325.1,171,135,273.3,293.6
5,20.25,3.163,5.6095,3.648,6.171,101.596,89.6,-2.424,15.84,279.8,256.8,132.9,104.6,273.2,292.4
5,20.75,3.163,5.2565,3.648,6.196,101.5704,90.2,-2.684,10.14,223.6,196.4,104.6,82.1,272.8,290.6
5,21.25,3.1415,5.102,3.539,5.76,101.5797,90.9,-2.847,4.06,166.7,146,79.06,61.17,272.1,289.7
5,21.75,3.11,4.9415,3.437,5.4795,101.5996,91.8,-3.088,1.54,122.9,107.4,56.87,43.73,274,289
5,22.25,3.0025,4.4395,3.437,5.354,101.6138,92.3,-3.478,-1.29,87.1,79.18,41.53,31.45,272.9,287.2
5,22.75,2.842,4.3105,3.321,5.1875,101.6178,92.8,-3.777,-2.99,67.29,58.39,28.67,21.78,273.1,286.3
5,23.25,2.682,4.1035,3.211,4.9995,101.615,92.8,-3.943,-4.39,48.76,43.26,18.17,14.51,271.7,286.1
5,23.75,2.619,3.5245,3.211,4.818,101.6133,93.3,-3.878,-4.77,34.37,31.26,11.67,8.86,273.4,284.6
6,0.25,6.057,4.041,7.157,5.853,101.464,93.2,-0.167,0.245,66.5,22.58,30.19,12.44,286.5,304
6,0.75,5.346,3.645,6.873,5.433,101.4592,93.1,-0.317,-0.98,60.63,20.66,26.73,11.18,285.5,303.7
6,1.25,5.109,3.206,6.744,5.005,101.4576,93.5,-0.384,-1.479225,54.83,20.45,24.28,9.44,284.4,303.3
6,1.75,4.872,2.873,6.317,4.288,101.4478,94,-0.522,-1.795,54.3,20.13,24.23,9.49,285,303.1
6,2.25,4.621,2.851,5.986,3.624,101.4472,93.7,-0.618,-0.33,60.27,20.66,27.27,10.19,285.5,302.9
6,2.75,4.501,2.655,5.944,3.249,101.4467,94.2,-0.619,2.611,70.16,20.71,32.14,11.69,285.5,302.7
6,3.25,4.498,3.2195,5.7085,3.7315,101.43615,93.9,-0.533,7.726,80.25,26.17,39.705,13.96,286.25,302.7
6,3.75,4.6,3.685,5.654,3.914,101.4366,93.6,-0.515,11.354,95.9,31.86,48.45,17.69,284.9,302.8
6,4.25,4.932,4.509,5.764,4.983,101.4566,93.7,-0.435,17.267,119.1,41.1,60.21,23.42,283.4,303.1
6,4.75,5.259,5.42,6.543,5.545,101.4528,93.5,-0.315,23.49875,159.8,53.9,78.11,27.94,284.5,303.9
6,5.25,5.572,5.435,6.653,6.052,101.4546,92.8,-0.253,30.60775,205.8,63.45,102.5,33.13,283,304
6,5.75,5.79,5.746,6.96,6.517,101.4722,92.2,-0.214,40.2245,253.9,68.6,128.3,37.75,282.5,304.3
6,6.25,6.73,6.226,7.467,6.668,101.4776,91.6,-0.075,51.642,301.3,77.22,150,48.36,285.2,305.3
6,6.75,7.234,7.112,8.07,7.219,101.4823,91.2,-0.021,63.4455,359.5,106,175.1,66.16,286.3,306
6,7.25,7.591,7.767,8.98,8.03,101.4866,90.9,0.035,75.54,431.3,113.1,209.2,69.98,287.4,306.7
6,7.75,7.913,8.91,10.71,8.62,101.4813,89.9,0.151,87.7015,494.3,139,238,70.96,288,307.9
6,8.25,8.44,10.36,12.42,9.42,101.476,89.6,0.378,91.075,591.3,140.2,288.8,77.02,287.7,309.2
6,8.75,9.68,12.6,15.04,10.84,101.4809,89,0.499,109.4825,649.9,153.7,325,71.71,288.3,310.8
6,9.25,10.71,14.42,15.55,11.96,101.4893,88,0.686,118.35,729.4,160.6,356.3,75.07,287.5,312
6,9.75,11.38,15.915,18.38,14.245,101.48875,87.2,0.781,146.9,809.5,181.4,406.55,82.2,288.3,313.6
6,10.25,12.585,17.585,21.385,16.4,101.4909,86.35,1.108,168.5,886.5,210.75,443.35,92.45,286.2,314.85
6,10.75,13.275,19.37,24.05,20.41,101.4791,85.8,1.149,187.59,1010,242.85,506.15,102.95,286.15,316.55
6,11.25,14.925,23.37,27.815,22.77,101.4767,85.6,1.239,178.15,1044.5,253.65,485.1,114.1,286.85,317.7
6,11.75,16.665,24.64,29.315,24.505,101.477,85.45,1.394,206.28,994.5,265.05,509.6,116.95,287.45,318.9
6,12.25,19.255,27.935,31.215,19.24,101.4718,85,1.4865,235.8,1053,281.45,570.5,122.9,290.2,321.2
6,12.75,20.13,30.74,33.16,24.225,101.48095,85.25,1.641,224.35,1182,269.75,592.1,118.65,288.3,321.6
6,13.25,19.96,29.97,30.18,25.525,101.4876,84.9,1.7425,238.53,1172,273.15,596.95,119.45,288.55,322.95
6,13.75,21.17,25.43,35.26,31.65,101.4941,83.9,1.814,248.01,1176,260.9,574.4,118,290.2,323
6,14.25,22.16,31.89,38.38,33.79,101.4927,84.1,1.835,237.675,1166,228.5,563.9,114.1,292.4,322.7
6,14.75,24.81,31.14,39.28,32.66,101.4866,84.8,1.75,233.395,1119,155.6,534.1,110.5,292,322.7
6,15.25,22.88,24.44,37.32,28.09,101.4781,84.6,1.743,218.225,1073,159,542.6,106.1,290.6,322.5
6,15.75,18.1,24.69,37.51,28.03,101.4723,84.95,1.7715,204.5,1055.5,167.85,513.45,96.1,288.95,322.65
6,16.25,20.725,25.685,35.78,29.88,101.4623,85.55,1.739,214.13,993,157.5,495.5,95.15,290.65,321.75
6,16.75,19.28,26.42,33.275,22.66,101.4576,86.15,1.6275,190.335,942.5,153.45,484.05,88.95,288.85,321.8
6,17.25,18.705,22.705,30.125,26.285,101.4517,86.2,1.6275,163.45,815.5,143.2,408.4,90.7,290.15,321.4
6,17.75,17.49,20.905,23.215,23.485,101.4566,86.15,1.4165,144.85,753.2,132.9,383.48,86.65,289.3,320.05
6,18.25,16.32,18.845,23.82,20.195,101.4646,86.8,1.334,131.05,656.7,127.7,332.75,82.65,289.85,318.4
6,18.75,13.45,16.365,24.85,17.53,101.46715,87.6,1.1405,120.27,566.2,122.85,284.15,72.07,289.1,317.8
6,19.25,12.105,15.255,20.385,15.535,101.46585,88.4,1.015,96.02,475.45,122.15,243.75,71.63,290.2,316.15
6,19.75,10.955,13.63,18.535,14.08,101.4543,89,0.958,85.449,412.05,112.4,207.05,72.28,290.5,314.3
6,20.25,10.885,11.59,13.91,12.485,101.44365,89.4,0.7955,72.087,338.95,104.15,170,62.71,288.85,312.7
6,20.75,9.575,10.335,12.345,11.505,101.45225,89.75,0.5735,56.587,293.75,94.75,146.75,52.965,286.25,311.8
6,21.25,9.465,8.42,10.675,10.4,101.45735,90.1,0.4075,38.64,225.55,74.795,118.1175,48.215,286.25,310.4
6,21.75,8.765,7.321,9.36,9.005,101.4594,91,0.3655,24.51,180.1,59.605,89.4,37.505,289.45,309.35
6,22.25,8.625,6.646,8.3,7.8825,101.45815,91.45,0.349,17.802,144.3,44.325,73.835,27.02,290.65,308.1
6,22.75,8.39,6.1285,7.9835,7.1825,101.4593,91.45,0.146,11.97,111.8,36.93,55.875,19.87,290.75,306.95
6,23.25,7.6085,5.653,7.6725,6.866,101.44935,92.1,0.0785,4.82,87.5,30.61,43.595,17.39,290.4,306.1
6,23.75,6.8635,5.214,7.2525,6.4365,101.46735,92.8,0.0195,2.76,73.88,25.64,35.285,12.745,289.6,305.85
7,0.25,4.013,-3.765,-0.721,-1.905,101.3042,95,3.393,0.446,33.515,5.162,14.83,1.29,308.2,324.3
7,0.75,3.147,-4.025,-1.843,-2.625,101.3224,95.4,3.353,-0.7975,30.005,4.1915,11.84,1.164,308,323.2
7,1.25,2.394,-4.429,-2.328,-3.584,101.311,95.9,3.339,-1.125,26.26,2.9935,10.5,1.152,309.2,322.9
7,1.75,2.221,-4.331,-2.499,-3.845,101.322,95.7,3.467,-0.5155,26.865,4.818,11.02,1.134,307.4,322.6
7,2.25,1.973,-4.547,-2.963,-3.972,101.3095,95.7,3.356,-0.32625,27.575,3.4035,11.52,1.196,308,322.1
7,2.75,1.363,-4.376,-2.943,-4.386,101.3084,95.8,3.149,2.146,32.065,4.391,13.33,1.266,307.3,321.6
7,3.25,1.493,-4.016,-2.982,-3.926,101.29735,95.95,3.1635,5.1,41.47,6.619,18.2,1.894,307.4,321.35
7,3.75,1.634,-3.414,-2.7085,-3.013,101.28615,95.7,3.217,8.577,51.24,6.717,23.96,2.704,307,322.05
7,4.25,1.832,-2.928,-1.99,-2.225,101.295,95.6,3.249,14.765,62.79,6.887,30.62,3.466,307.4,322.6
7,4.75,2.62,-1.419,-1.6,-0.997,101.3004,95.4,3.328,23.92425,79.695,6.907,43.31,4.672,307.7,323.3
7,5.25,2.989,-0.403,-0.802,-0.379,101.2896,95.5,3.25,33.58625,105,8.41,57.58,6.352,308.1,323.7
7,5.75,4.3135,1.037,0.3215,1.293,101.28855,95.3,3.3655,47.8725,133.3,11.94,73.34,8.97,308.4,324.25
7,6.25,5.615,2.798,1.6195,2.851,101.28745,95.3,3.482,64.57,166.9,13.68,90.8,11.37,309.65,326.05
7,6.75,6.992,4.559,3.781,4.722,101.2978,94.3,3.768,81.2,205.3,16.71,117.6,14.77,310.5,328
7,7.25,7.852,6.7065,5.6375,7.411,101.30785,94.15,3.976,98.79,253.1,19.78,136.4,18.275,312.1,329.95
7,7.75,9.42,8.835,7.9545,10.105,101.3059,93.5,4.191,118.0375,291.9,20.91,165.2,21.17,311.75,331.2
7,8.25,11.66,12.065,10.595,12.67,101.30895,91.9,4.4395,139.76,337.5,24.18,186.7425,25.295,312.75,334.1
7,8.75,13.36,14.89,13.7,14.4,101.3177,91.7,4.238,156.91,375.55,27.09,203.125,28.87,312.3,335.5
7,9.25,14.89,18.21,17.84,17.66,101.3127,90.7,4.668,179.1725,456.9,31.44,248,33.92,312.6,339.1
7,9.75,16.865,21.045,21.57,20.725,101.33345,89.5,4.9645,206.735,499.3,35.17,268.4925,36.955,312.05,340.8
7,10.25,19.8,23.89,25.48,23.3,101.335,89.2,5.141,231.125,539.55,39.185,301.5,42.51,311.8,344.8
7,10.75,22.21,26.31,29.97,27.88,101.3242,88.1,5.313,249.445,589.7,43.215,318.6,45.25,313.8,347.6
7,11.25,24.33,30.97,33.24,30.96,101.3149,86.8,5.601,257.27,663.15,47.15,350.6,51.87,311.3,350
7,11.75,27.485,34.855,36.59,33.185,101.3096,86.4,5.917,276.895,700.4,54.33,384.475,58.37,312.8,353.75
7,12.25,29.69,37.07,38.15,34.29,101.3019,86.1,5.755,296.565,653.4,51.85,396.8,56.87,313.2,354.5
7,12.75,32.69,40.85,40.1,36.85,101.2947,85.9,6,322.27,825.5,56.055,433.4,62.63,313,356.7
7,13.25,35.78,44.79,41.79,38.63,101.2747,84.9,6.421,328.85,842,56.19,427.84,58.575,311.8,359.75
7,13.75,36.235,43.695,44.155,39.44,101.2832,85.35,6.3515,323.4275,812,54.37,430.65,60.65,310.35,359.35
7,14.25,37.645,42.075,44.315,39.525,101.2718,85.5,6.164,314.57,802,55.09,423.85,62.955,310.5,360.3
7,14.75,38.395,41.605,42.72,39.69,101.25315,85.6,6.366,321.06,821,55.69,432.65,63.125,308.8,359
7,15.25,39.59,38.97,43.43,38.2,101.2802,85.7,6.49,309.8025,780.2,52.585,420.4,61.36,309.7,358.1
7,15.75,37.01,40.015,39.78,36.31,101.2709,85.5,6.274,315.1275,791,52.14,424.75,61.31,309.1,357.7
7,16.25,36.38,38.08,36.55,35.28,101.2947,85.8,5.977,277.795,710.05,45.98,374.8,55.16,309.8,356
7,16.75,36.27,35.74,34.19,32.79,101.2665,85.8,6.073,256.77,671.65,46.93,346.9,51.04,309.2,355.9
7,17.25,35.37,34.395,32.655,29.98,101.251,86.3,5.932,239.265,617.2,43.37,327.3,47.47,307.7,354.15
7,17.75,32.965,31.365,28.29,27.45,101.25095,87.15,5.81,200.77,543.7,36.85,281.7,42.845,308.05,350.7
7,18.25,31.33,27.625,25.33,25.145,101.2774,87.85,5.627,176.005,470.4,33.53,251.1825,35.93,309.55,348.2
7,18.75,29.33,22.67,22.19,22.1,101.27135,87.95,5.304,153.78,399.5,27.87,214.85,31.565,309.25,345.85
7,19.25,25.22,17.97,18.87,19,101.2724,88.8,5.391,133.485,363.3,24.415,192.8,27.25,309.4,343.1
7,19.75,21.35,14.09,15.56,13.71,101.2702,89.9,5.184,102.785,283.85,20.25,147.6,21.52,308.8,340.7
7,20.25,18.67,10.67,12.78,11.07,101.2785,89.7,4.922,81.655,234.8,17.88,125.6,17.22,308.3,338.7
7,20.75,15.84,8.16,10.19,9.29,101.2757,90.9,4.736,59.975,182,14.61,96.4,13.48,307.7,335.7
7,21.25,13.4,4.802,7.719,6.426,101.2769,91.8,4.628,42.793,145.1,12.545,77.84,10.24,306.9,334.4
7,21.75,10.75,2.574,5.535,4.181,101.2813,92.5,4.411,31.6185,111.3,8.145,59.11,7.559,307.7,331.9
7,22.25,8.86,0.578,3.833,1.942,101.2827,93.1,4.169,20.293,85.4,6.9695,45.6,5.385,307.2,329.9
7,22.75,7.152,-1.167,2.218,0.511,101.2801,93.9,4.036,11.185,66.3,6.7395,31.68,3.495,306.6,328.6
7,23.25,5.832,-2.152,1.055,-0.533,101.2773,94.3,3.929,4.6675,50.49,6.7045,24.17,2.49,306.9,327.6
7,23.75,4.887,-3.407,0.069,-1.863,101.2922,94.8,3.674,1.677,37.78,6.021,16.49,1.59,306.3,326.6
8,0.25,-1.4475,-5.95,-4.4075,-6.1965,101.3276,94.6,2.4655,-9.188,0.2045,0,-0.885,0.028,307.75,317.05
8,0.75,-1.7685,-5.9615,-4.718,-6.231,101.3226,94.7,2.418,-9.213,0.008,0,-0.853,0.0315,308.2,316.75
8,1.25,-2.209,-5.895,-4.8145,-6.357,101.32325,94.35,2.448,-8.715,0.002,0,-0.9325,0.0535,308.5,317.25
8,1.75,-2.4715,-6.0725,-4.932,-6.501,101.3285,94.2,2.463,-8.272,0,0,-0.9345,0.0265,308.35,316.95
8,2.25,-2.346,-5.952,-4.628,-6.536,101.3403,94.7,2.375,-8.437,0.004,0.004,-0.886,0.002,306.9,316.6
8,2.75,-2.1985,-5.6115,-4.529,-6.426,101.32245,94.95,2.377,-7.475,0.107,0.004,-0.7925,0,308.4,316.4
8,3.25,-2.293,-5.452,-5.132,-6.3945,101.3389,95.1,2.4125,-6.9855,3.61,0.004,-0.5725,0.035,308.65,315.85
8,3.75,-2.304,-5.187,-4.788,-6.112,101.3257,95.4,2.34,-6.063,6.7295,0.019,-0.049,0.068,309,316.4
8,4.25,-2.537,-4.9555,-4.5535,-5.886,101.3281,95.6,2.391,-4.526,8.455,0.138,1.28,0.315,309.4,316.1
8,4.75,-2.3215,-4.696,-4.09,-5.655,101.3157,95.65,2.424,-1.4125,15.64,0.905,4.073,0.6305,310,315.9
8,5.25,-1.952,-4.176,-3.928,-5.073,101.3,95.7,2.3935,2.2775,24.87,3.843,9.94,1.056,310.05,316.4
8,5.75,-1.665,-3.578,-3.715,-4.2535,101.2995,95.5,2.423,8.239,39.88,6.6835,19.14,1.708,309.95,316.75
8,6.25,-0.972,-2.487,-2.7625,-3.336,101.3128,95.2,2.547,15.675,55.64,6.741,29.45,3.382,310.4,317.8
8,6.75,0.39,-0.824,-1.42,-1.9895,101.29815,95.4,2.609,25.4015,73.08,7.5275,41.525,4.6505,310.05,319.15
8,7.25,1.635,0.678,0.0955,-0.542,101.2943,94.6,2.584,36.712,95.1,10.79,54.56,6.085,310.5,320.2
8,7.75,2.6705,2.258,1.635,1.317,101.3069,94.05,2.763,51.0955,126.4,13.415,70.745,8.535,310.85,322.2
8,8.25,3.95,4.0845,3.67,3.164,101.3081,93.7,2.874,65.96,167,13.93,88.1,10.79,311,324.1
8,8.75,5.27,6.4625,5.9785,5.345,101.2898,93.2,3,80.17,186.35,15.6,107.8,13.82,311.1,325.3
8,9.25,7.202,8.21,8.07,7.2705,101.3093,92.55,3.2185,97.255,220.1,18.07,127.85,16.405,312.15,326.6
8,9.75,8.8,10.47,10.03,9.835,101.3119,92.05,3.3595,114.94,256.8,20.145,144.9,19.615,312.5,328.7
8,10.25,10.575,12.98,12.29,12.115,101.3076,91.3,3.4145,127.19,291.8,21.46,162.65,21.64,312.45,330.45
8,10.75,11.98,15.405,15.34,14.38,101.3024,90.3,3.589,142.64,333.6,23.89,182.585,23.6,311.8,332.5
8,11.25,14.18,18.115,17.75,16.08,101.3174,89.3,3.725,152.63,354.9,26.71,198.6,27.81,312.2,334
8,11.75,16.35,20.425,20.14,18.99,101.3174,88.7,3.833,163.835,389.65,27.43,214.1,29.81,312.5,335.2
8,12.25,18.21,22.04,22.59,20.1,101.3032,88.1,3.867,177.84,424.35,29.29,230.4,33.1,311.9,337
8,12.75,19.79,24.475,24.865,22.36,101.336,87.2,4.017,185.715,444.7,30.94,240,34.85,312.7,339.5
8,13.25,21.11,25.965,25.335,23.79,101.3175,87.5,4.249,189.07,445.9,31.44,249.4,35.53,312.5,340.7
8,13.75,21.87,26.83,25.62,24.82,101.3033,87.4,4.119,194.66,469.8,31.57,252.3,37.58,312.9,340.7
8,14.25,22.33,27.975,27.51,24.83,101.3064,86.6,4.325,189.795,461.15,31.96,254.6,36.08,313.3,340.2
8,14.75,23.37,28.33,28.6,25.015,101.30005,87,4.316,185.09,444.3,29.955,242.35,34.64,313.15,339.9
8,15.25,23.41,26.58,28.07,23.91,101.3051,87,4.223,177.34,414.5,29.24,230.9,33.8,311.6,340.1
8,15.75,22.615,25.31,26.92,22.81,101.2886,87.3,4.051,170.62,392.9,27.615,227.35,31.525,310.55,338.15
8,16.25,22.095,23.84,24.5,21,101.2729,87.2,4.0165,158.33,390.1,26.93,211.25,29.835,309.9,336.85
8,16.75,21.05,21.75,22.46,19.205,101.24255,87.45,4.1115,139.34,344.9,24.135,189.75,26.34,311.7,337.05
8,17.25,19.49,19.375,20.08,17.54,101.2438,87.4,4.146,125.29,301.6,21.99,172.2,24.01,310,334.5
8,17.75,17.42,16.96,17.69,15.48,101.2141,88.4,3.864,108.27,275.45,20.56,151.6,21.63,311,334
8,18.25,15.74,14.26,16.02,12.85,101.19765,88.1,3.788,89.45,235.1,18.48,130.5,17.3,309.9,331.5
8,18.75,14.225,11.55,13.53,10.97,101.1988,88.9,3.7515,71.68,198.3,15.52,108.25,14.85,309.1,330.65
8,19.25,12.8,9.41,11.36,9.32,101.2079,89.6,3.701,51,148.95,13.75,82.5,11.14,308.4,329.8
8,19.75,11,6.7095,9.315,6.818,101.2246,89.8,3.52,39.505,120.8,10.72,67.81,8.87,308.5,328.8
8,20.25,8.755,3.71,6.457,4.466,101.21525,89.9,3.3295,25.283,87,7.322,47.79,5.734,307.65,326.3
8,20.75,6.844,1.162,4.911,2.422,101.2283,90.4,3.264,14.613,69.135,6.901,34.18,3.773,308.1,324.9
8,21.25,5.5495,-0.333,2.71,0.484,101.2269,90.9,3.1565,5.127,44.1,6.711,19.45,1.8385,308.1,322.7
8,21.75,3.73,-2.174,0.723,-1.303,101.2278,91.75,2.9725,-0.872,27.64,4.8515,12.28,1.2225,308.05,321.95
8,22.25,2.389,-3.219,-0.7175,-3.159,101.2349,92.1,2.775,-4.8015,15.54,1.026,5.3,0.744,307.2,320.6
8,22.75,1.106,-4.4185,-2.342,-4.452,101.2572,92.9,2.524,-7.395,8.36,0.134,1.491,0.405,307.3,319.3
8,23.25,-0.107,-5.079,-3.098,-5.455,101.2698,93.5,2.509,-8.323,6.206,0.015,-0.206,0.141,306.8,318.6
8,23.75,-0.711,-5.741,-3.6445,-5.741,101.2724,94.2,2.514,-8.265,2.025,0.004,-0.599,0.047,307.9,317.6
9,0.25,-1.572,-3.279,-2.111,-3.702,101.0244,93.3,0.536,-11.523,0,0,-2.887,0,296.5,307.2
9,0.75,-1.564,-3.234,-2.092,-3.619,101.0885,93.45,0.6415,-11.28,0,0,-2.572,0,297,307.1
9,1.25,-1.572,-3.181,-2.1255,-3.655,101.06275,93.3,0.694,-10.5725,0,0,-2.0115,0,297.3,306.75
9,1.75,-1.7605,-3.225,-2.191,-3.9535,101.05815,93.35,0.6115,-10.1985,0,0,-2.313,-0.0205,296.9,306.55
9,2.25,-1.818,-3.262,-2.105,-3.58,101.07835,93.4,0.604,-10.3775,0,0,-2.2845,-0.077,295.5,306.05
9,2.75,-1.705,-3.127,-2.099,-3.653,101.0763,93.9,0.515,-10.84,0,0,-2.047,-0.071,295.5,305.95
9,3.25,-1.8,-3.143,-1.848,-3.692,101.0863,94.5,0.565,-9.642,0,0,-2.126,-0.03,297.95,306.65
9,3.75,-1.7695,-3.061,-2.198,-3.7225,101.0845,94.7,0.634,-10.23,0,0,-2.11,-0.03,297.2,306.1
9,4.25,-1.822,-2.9705,-2.377,-3.803,101.087,94.6,0.657,-11.07,0,0,-1.7875,-0.0215,295.85,305.9
9,4.75,-1.815,-2.9225,-2.502,-3.845,101.0934,94.7,0.603,-10.404,0,0,-1.82,-0.008,296.25,306.15
9,5.25,-1.716,-2.898,-2.137,-3.4355,101.087,94.6,0.585,-9.501,0,0,-2.012,0,297.3,306.1
9,5.75,-1.711,-2.826,-2.1985,-3.255,101.0611,94.3,0.619,-9.086,0.194,0.004,-1.432,0.003,295.8,305.9
9,6.25,-1.892,-2.6725,-2.159,-3.321,101.07805,94.2,0.616,-7.3885,6.6925,0.0415,-0.4315,0.2555,297.4,306.1
9,6.75,-1.629,-2.5905,-2.257,-3.119,101.0831,94.2,0.589,-4.7105,11.97,2.773,1.593,0.593,296.55,306.45
9,7.25,-1.481,-2.3035,-2.056,-3.147,101.0734,93.8,0.632,1.506,22.38,6.7215,8.59,1.3875,297,307.15
9,7.75,-1.2045,-1.709,-1.567,-2.526,101.0627,93.2,0.791,8.419,39.38,8.83,17.72,2.948,296,307.5
9,8.25,-0.8025,-0.996,-1.3205,-1.7445,101.0706,93.15,0.885,15.93,63.6,13.72,30.94,5.103,296.7,308.2
9,8.75,-0.266,-0.254,-0.5975,-0.905,101.0687,92.6,0.9555,24.759,84.9,14.3,47.44,7.346,296.9,309.7
