DOY2,HR2,RH,TA,PPFD_IN,PPFD_OUT
1,23.75,72.775,-22.4025,-0.02297694,0.615268525
2,0.25,70.9,-29.495,-0.021925385,0.48602625
2,0.75,70.7,-29.6475,-0.022950955,0.486090775
2,1.25,70.75,-29.8875,-0.0227291875,0.473739875
2,1.75,70.8,-29.77,-0.024746155,0.47406155
2,2.25,71,-29.6125,-0.0250816625,0.4766947
2,2.75,71.325,-29.4475,-0.0229486175,0.481270675
2,3.25,71.225,-29.35,-0.02105254,0.493779675
2,3.75,71.2,-29.4,-0.0220475075,0.489016
2,4.25,71.5,-29.2475,-0.021289485,0.5083379
2,4.75,71.275,-29.035,-0.0230447925,0.485520775
2,5.25,72.375,-29.0725,-0.0207411375,0.486450975
2,5.75,71.875,-28.7625,-0.0215271075,0.478392375
2,6.25,71.8,-29.1225,-0.0214699475,0.49908905
2,6.75,71.975,-29.05,-0.02080756,0.492854075
2,7.25,71.625,-29.0275,-0.020655975,0.51455095
2,7.75,71.425,-29.04,-0.0177216,0.502891275
2,8.25,71.825,-28.8725,-0.00306914325,0.69866695
2,8.75,72.075,-28.935,0.56979455,1.3687275
2,9.25,72.125,-28.83,4.4952,8.19324475
2,9.75,72.425,-28.7275,16.7627625,26.602875
2,10.25,72.475,-28.5275,56.34977,61.5957225
2,10.75,72.725,-28.1225,97.426515,114.76755
2,11.25,72.825,-27.6975,156.7379,178.416275
2,11.75,72.6,-27.5075,183.01655,222.1874
2,12.25,73.125,-27.4225,205.1915,255.837075
2,12.75,73.325,-27.29,211.3818,283.7216
2,13.25,72.775,-27.2425,213.6365,303.119625
2,13.75,72.5,-27.61,236.3672,321.373725
2,14.25,72.175,-27.055,221.702875,300.68015
2,14.75,72,-27.9725,202.98275,289.5611
2,15.25,71.2,-28.3375,173.091675,245.10385
2,15.75,71.325,-28.5625,146.979375,203.668175
2,16.25,71.8,-28.1375,121.058275,158.4973
2,16.75,70.675,-28.76,82.94405,120.395325
2,17.25,71.375,-28.9675,48.976675,70.3800625
2,17.75,71.35,-29.075,20.396135,32.5652875
2,18.25,71.175,-29.26,6.57469925,11.215162
2,18.75,71.175,-29.4825,0.927997575,1.87140675
2,19.25,71.375,-29.5525,0.013704819,0.729852475
2,19.75,71.475,-29.65,-0.025277785,0.4472551
2,20.25,71.6,-29.57,-0.0267562025,0.454890325
2,20.75,71.375,-29.3,-0.023932765,0.4512482
2,21.25,71.075,-29.5225,-0.0226654125,0.469067875
2,21.75,71.3,-29.7025,-0.025070175,0.45193095
2,22.25,70.875,-29.745,-0.02168678,0.4638813
2,22.75,70.95,-29.7,-0.0214621,0.453877325
2,23.25,70.975,-29.68,-0.0222693,0.471814125
2,23.75,71.125,-29.555,-0.02325879,0.4761183
3,0.25,74.575,-11.8525,-0.0280697075,0.076792185
3,0.75,75.85,-12.34,-0.02472443,0.088098595
3,1.25,75.65,-11.86,-0.0246141625,0.080146705
3,1.75,78.325,-12.4775,-0.02215976,0.07274698
3,2.25,77.325,-12.2525,-0.0218579625,0.0805118475
3,2.75,77.35,-13.0775,-0.02605634,0.0915588325
3,3.25,76.45,-13.0575,-0.02454797,0.0870921125
3,3.75,75.95,-12.855,-0.0225016825,0.0829995
3,4.25,74.55,-12.69,-0.0216964325,0.082602285
3,4.75,73.575,-13.3125,-0.0253995475,0.1028926275
3,5.25,73.05,-14.2775,-0.02363852,0.102018325
3,5.75,72.875,-14.225,-0.01644108,0.123151575
3,6.25,73.15,-13.7875,0.1475821,0.217455675
3,6.75,73.575,-14.0425,2.54409975,2.4768295
3,7.25,73.55,-13.735,14.136085,14.7578775
3,7.75,73.225,-13.215,47.17157,48.2258775
3,8.25,72.75,-12.96,97.2103825,94.3711525
3,8.75,73.1,-13.22,147.773225,170.7971
3,9.25,72.225,-12.405,244.245275,270.184575
3,9.75,71.775,-11.5475,320.1827,299.6646
3,10.25,72.1,-12.0325,420.43515,403.658425
3,10.75,72.575,-11.89,489.56705,524.28495
3,11.25,72.75,-11.0625,573.4266,546.5948
3,11.75,72.95,-10.4625,598.199525,617.6444
3,12.25,71.775,-9.785,616.12245,618.119825
3,12.75,70.4,-9.7325,690.76,701.934
3,13.25,71.5,-9.905,702.623775,721.6915
3,13.75,72,-9.8625,719.114725,728.4166
3,14.25,70.45,-9.565,721.6488,703.677
3,14.75,72.35,-9.145,671.874625,674.43925
3,15.25,72.4,-9.975,594.0134,647.17315
3,15.75,71.825,-8.0805,585.2352,585.650675
3,16.25,72.2,-8.795,507.5901,501.37255
3,16.75,73.05,-9.29,454.652775,456.02045
3,17.25,73.1,-10.615,354.059875,361.2336
3,17.75,73.2,-10.3425,231.49805,265.741675
3,18.25,73.3,-10.9875,169.181925,194.024925
3,18.75,73.825,-10.0875,96.08126,115.2474
3,19.25,73.4,-10.4875,55.7822575,64.6703125
3,19.75,73.45,-10.6875,22.6679875,24.45836
3,20.25,74.05,-11.0075,5.45879025,6.55205975
3,20.75,74.5,-11.1225,0.515156675,0.820663325
3,21.25,74.7,-10.97,0.0053225,0.1673176
3,21.75,74.825,-11.6025,-0.02054797,0.074120615
3,22.25,75.075,-11.465,-0.0224251525,0.0659586625
3,22.75,75.8,-12.5175,-0.02881952,0.0733570925
3,23.25,75.55,-12.4575,-0.0256516225,0.07358257
3,23.75,75.8,-12.4,-0.026086915,0.0741041325
4,0.25,79.2,-14.025,0.000776423,0.185586825
4,0.75,79.125,-14.5375,-0.01849427,0.17388195
4,1.25,79.55,-14.68,-0.0162327825,0.1610503
4,1.75,79.575,-14.68,-0.018932415,0.1616694
4,2.25,79.2,-14.5975,-0.0126427925,0.166272175
4,2.75,79.275,-14.7275,0.00706223125,0.205436025
4,3.25,78.7,-14.6775,0.0557977175,0.31513855
4,3.75,78.725,-14.85,0.2995434,0.566311075
4,4.25,78.325,-14.9875,1.65910475,1.927057
4,4.75,78.3,-15.1,7.40117575,7.61066825
4,5.25,78.675,-15.045,24.527135,23.96349
4,5.75,77.95,-14.6575,56.3537675,54.2971475
4,6.25,78.475,-14.3925,111.78825,106.119585
4,6.75,77.6,-13.8675,190.41895,162.79585
4,7.25,77.925,-13.9625,301.164275,255.222375
4,7.75,78.575,-13.4025,402.271925,354.01135
4,8.25,77.675,-12.8075,495.313675,441.35245
4,8.75,78.25,-12.0875,602.59335,551.53595
4,9.25,79.05,-11.3125,717.64465,642.062525
4,9.75,77.775,-10.94,819.475075,745.503575
4,10.25,78.45,-10.24,904.96145,830.830575
4,10.75,79.125,-10.0175,989.827375,919.546825
4,11.25,79.325,-9.84,1062.29225,996.3115
4,11.75,78.775,-9.6225,1082.0175,1037.1125
4,12.25,77.6,-9.6075,1128.3115,1087.68675
4,12.75,77.2,-9.5425,1135.99975,1104.8955
4,13.25,76.9,-9.5525,1165.44625,1150.24175
4,13.75,75.775,-9.6425,1160.201,1144.50925
4,14.25,75.5,-9.845,1126.676,1126.52775
4,14.75,75.65,-9.79,1099.46475,1096.47475
4,15.25,75.275,-9.935,998.398325,1028.754
4,15.75,73.95,-10.6,948.35985,976.186725
4,16.25,74.3,-10.6775,882.407,923.696325
4,16.75,75.7,-10.625,784.5509,826.1407
4,17.25,77.125,-10.7475,696.742725,734.529
4,17.75,77.925,-10.925,598.1534,642.643625
4,18.25,78.2,-10.9425,498.06425,530.898175
4,18.75,78.475,-11.055,384.21215,422.721525
4,19.25,77.9,-11.3575,289.119925,326.4101
4,19.75,76.875,-11.6825,220.763,242.001375
4,20.25,79.2,-12.1425,140.974975,162.8507
4,20.75,80.2,-12.7275,95.974525,101.315275
4,21.25,81.05,-13.215,54.5020675,53.6122375
4,21.75,82.425,-13.26,23.5405425,23.7437825
4,22.25,81.125,-13.02,8.2837425,8.4919095
4,22.75,80.15,-12.975,1.99342475,2.400636
4,23.25,80.5,-13.665,0.376480925,0.7567466
4,23.75,79.85,-14.0725,0.06199277,0.408909
5,0.25,94.975,2.107,29.00595,19.6842075
5,0.75,94.825,2.24,22.16881,13.5272375
5,1.25,95.2,2.0575,19.00456,11.412605
5,1.75,95.025,1.651,19.51729,11.8339425
5,2.25,95.125,1.57421415,20.95783,14.8174475
5,2.75,94.92135,1.641,28.63493,19.8129125
5,3.25,94.85,1.7865,39.35484,29.43866
5,3.75,94.825,1.8805,58.47199,44.711495
5,4.25,94.625,1.827,90.29833,67.4326325
5,4.75,94.45,2.139,155.5112,104.97845
5,5.25,94.4,1.9505,215.5604,153.116875
5,5.75,94.6,2.361,288.2535,214.110475
5,6.25,94.6,2.52,366.5837,284.7089
5,6.75,94.15,3.062,458.3271,384.224325
5,7.25,93.95,3.2405,553.151,458.177175
5,7.75,93.3,4.029042,666.1837,545.6707
5,8.25,92.725,4.24955925,760.9183,629.06775
5,8.75,91.8,4.452,867.2962,733.712775
5,9.25,91.3,4.5995,963.5626,823.8994
5,9.75,90.325,4.7513263,1065.283,913.534225
5,10.25,88.8,4.8835,1144.471,998.902725
5,10.75,88.6,5.33,1220.86,1072.15875
5,11.25,86.8,5.676,1287.58475,1130.859
5,11.75,85.725,6.20125,1343.506,1181.28425
5,12.25,85,6.096,1394.054,1241.176
5,12.75,84.4,6.756,1411.55,1262.7705
5,13.25,84.1,6.7205,1414.9485,1279.462
5,13.75,82.84828,7.686,1403.6795,1277.8295
5,14.25,82.45,7.815,1369.714,1245.125
5,14.75,82.65,7.59,1366.6655,1245.45475
5,15.25,82.45,8.21,1326.8,1202.08525
5,15.75,83.2,7.3525,1261.624,1151.7185
5,16.25,83.7,7.149,1186.9805,1061.549
5,16.75,83.7,7.0051276,1119.8725,977.5388
5,17.25,85.2,7.5745,1047.532,895.8461
5,17.75,85.5,7.11025,950.3758,801.26945
5,18.25,85.3,7.061,850.9399,704.1091
5,18.75,86.6,6.98475,758.7961,631.2354
5,19.25,87.1,6.767535925,663.0986,522.620775
5,19.75,87.3,5.756,561.1346,439.85875
5,20.25,87.9,5.83625,460.974,340.223325
5,20.75,89.7,5.49425,372.1773,276.857375
5,21.25,90.125,4.922,290.6843,198.1212
5,21.75,91.475,4.889,221.0667,142.9217
5,22.25,92.75,4.544,154.4572,96.73092
5,22.75,93.2,3.696,98.43343,66.87656
5,23.25,93.95,3.334,63.76348,46.18984
5,23.75,94.5,3.107,44.58253,30.45277
6,0.25,93.05,10.3425,54.371715,5.805287
6,0.75,94.15,9.86,44.16515,4.792767
6,1.25,94.7,9.3225,38.5582375,3.995943
6,1.75,95.4,8.8575,37.8947725,3.968213
6,2.25,95.85,8.69,41.0987775,4.315221
6,2.75,96.2,8.5425,49.237425,5.335519
6,3.25,96.3,8.275,55.9259325,7.237826
6,3.75,96.4,8.205,85.03492,10.33113
6,4.25,96.45,8.5975,125.8451,14.50405
6,4.75,96.3,9.01,179.3102,20.68342
6,5.25,96.1,9.4175,234.279725,26.02368
6,5.75,95.9,10.19,300.6131,33.37398
6,6.25,95.7,10.565,373.53975,39.70619
6,6.75,95.25,11.2425,449.97145,47.23487
6,7.25,95.2,11.74,543.42025,54.99917
6,7.75,94.5,12.3275,643.046175,61.72726
6,8.25,94,12.7525,746.455625,69.67853
6,8.75,93.3,13.01,845.399375,76.94832
6,9.25,92.5,13.69,938.9545,82.8171175
6,9.75,91.525,14.0425,1024.7285,89.95391
6,10.25,90.4,14.51,1099.022,94.471205
6,10.75,88.1,14.87,1173.827,100.4831
6,11.25,85.825,15.37,1230.938,106.089125
6,11.75,84.45,15.8225,1287.175,110.3769
6,12.25,81.95,16.25611,1349.22675,113.9214
6,12.75,80.05,16.61,1373.95075,114.762675
6,13.25,78.05,16.67,1386.79,114.985575
6,13.75,78,16.82,1389.5485,114.982675
6,14.25,75.4,16.99,1383.823,114.3648
6,14.75,75.3,17.2425,1354.628,111.284875
6,15.25,72.825,17.27,1328.1525,109.0447
6,15.75,72.65,17.2625,1265.409,103.2854575
6,16.25,72.175,17.6,1201.265,98.3767
6,16.75,71.6,17.23,1136.355,92.159555
6,17.25,71.525,17.12,1062.4395,87.748985
6,17.75,73.45,16.92,982.8246,81.79541
6,18.25,73.525,16.86,889.3316,74.29283
6,18.75,74,16.47,787.1222,65.393795
6,19.25,75.425,15.78,693.7258,58.143225
6,19.75,76.85,15.43,609.1568,51.12758
6,20.25,79.125,15.18,516.19355,43.69736
6,20.75,81.2,14.78,428.0346,37.196925
6,21.25,82.3,14.27,344.8839,31.35769
6,21.75,84.05,13.66,277.0485,25.82854
6,22.25,86.125,13.12,206.41905,20.022165
6,22.75,87.95,12.64,152.77355,14.920675
6,23.25,90.125,12,108.6925,11.224625
6,23.75,91.325,11.08,76.187125,7.874213
7,0.25,92.8,12.605,35.2100875,2.9753675
7,0.75,93.55,12.2025,26.8665425,2.279198
7,1.25,94.2,11.905,23.2438225,1.916897
7,1.75,94.9,11.6725,22.14828,1.939746
7,2.25,95.1,11.38,24.9089525,2.200997
7,2.75,95.5,11.2125,30.4565025,2.662663
7,3.25,95.9,11.18,37.3827725,3.5591155
7,3.75,96,10.9475,54.8189275,4.92560925
7,4.25,95.9,11.0225,77.898359,6.9777985
7,4.75,95.9,11.1875,108.121475,9.82122375
7,5.25,95.725,11.56,158.451925,13.9689975
7,5.75,95.325,12.1925,214.878925,18.8373125
7,6.25,95.2,12.6675,280.280075,24.4882225
7,6.75,94.925,13.24,350.739975,29.533405
7,7.25,94.6,13.715,421.2277,35.3276475
7,7.75,93.85,14.3975,517.398325,42.1450525
7,8.25,93.3,14.95,611.66355,46.3110025
7,8.75,92.375,15.5475,709.11205,52.5763925
7,9.25,91.7,15.94,810.04115,58.814235
7,9.75,90.1,16.285,873.33865,65.4518825
7,10.25,87.6,16.67,963.2717,71.8598375
7,10.75,86.725,16.92,1033.62,76.739875
7,11.25,85.975,17.315,1100.4775,81.0491225
7,11.75,84.708,17.5225,1171.991,86.6419625
7,12.25,83.35,18.015,1205.28975,88.7182725
7,12.75,82.35,18.32,1237.31125,90.0480325
7,13.25,80.05,18.575,1251.94825,90.5166175
7,13.75,78.7,18.835,1244.14,90.715315
7,14.25,77.65,19.0525,1251.87675,88.0801925
7,14.75,75.5,19.1375,1202.2135,87.246465
7,15.25,75.825,19.3175,1203.474,85.28567
7,15.75,75.17576,19.4575,1133.10675,81.454055
7,16.25,74.175,19.5125,1064.92,74.7429625
7,16.75,74.15,19.3875,1048.6955,73.5331675
7,17.25,74.55,19.22,962.30695,67.2828
7,17.75,75.35,18.9,861.44715,61.747925
7,18.25,76.25,18.8125,783.4028,55.5541
7,18.75,77.15,18.6425,682.4014,47.290165
7,19.25,78.25,18.335,603.688,43.9546525
7,19.75,78.75,18.0675,523.400775,37.7220475
7,20.25,80.5,17.7225,433.958425,31.504995
7,20.75,83.1,17.0575,351.314125,26.070495
7,21.25,84.25,16.405,271.290325,20.02038
7,21.75,85.65,15.9125,208.710375,15.5174725
7,22.25,87.35,15.14,149.040425,11.4729425
7,22.75,89.15,14.4675,104.160775,8.868233
7,23.25,90,13.81,69.6216325,5.860389
7,23.75,91.9,13.2625,48.8595975,4.34690325
8,0.25,96.8,8.7475,1.289683,0.1979019
8,0.75,96.9,8.415,0.7276233,0.1801784
8,1.25,97,8.3925,0.5439484,0.1850606
8,1.75,97.1,8.311186,0.5646634,0.1656198
8,2.25,97.2,8.0875,0.6775159,0.172940325
8,2.75,97.2,8.09316125,0.964027,0.184883125
8,3.25,97.2,8.065,1.665657,0.23321455
8,3.75,97.3,8.025,3.870647,0.30551605
8,4.25,97.3,8.0975,7.481912,0.5307931
8,4.75,97.35089,7.907328325,16.6958,1.165745
8,5.25,97.3,7.9007941,33.52814,2.2193875
8,5.75,97.325,8.0656095,54.89751,3.831957
8,6.25,97.3,8.15,91.04961,6.472924
8,6.75,97.2,8.4575,137.9247,10.37649
8,7.25,97.2,8.7475,199.6578,15.97352
8,7.75,97.2,9.165,269.7459,21.14916
8,8.25,96.9,9.9425,339.26,28.16096
8,8.75,96.7,10.26,408.2055,32.6631475
8,9.25,96.4,11.01,503.942,40.0731
8,9.75,95.97315,11.3875,547.9396,45.813435
8,10.25,95.25,12.16,672.161,53.074525
8,10.75,94.375,12.65,774.8379,58.83594
8,11.25,93.8,13.1175,824.25075,63.26317
8,11.75,93.15,13.2625,863.50115,65.1401525
8,12.25,93.325,13.7325,907.24775,69.1305075
8,12.75,91.775,13.9325,879.465,66.552215
8,13.25,90.725,14.2125,928.5388,69.89667
8,13.75,89.175,14.42,934.1698,69.935255
8,14.25,87.775,14.5375,929.51975,69.83653
8,14.75,87.225,14.7225,926.09385,69.09366
8,15.25,87.7,14.76,895.60095,66.1989625
8,15.75,87.4,14.83,806.485175,61.5361275
8,16.25,86.1,14.94,776.899875,58.9294825
8,16.75,86.6,14.82,688.271675,50.322525
8,17.25,87.9,14.64,621.532775,48.44007
8,17.75,88.1,14.57,524.110275,42.24405
8,18.25,87.4,14.33,450.519825,37.2317775
8,18.75,88.2,13.99,386.417025,31.97199
8,19.25,88.3,13.71,303.530925,24.482935
8,19.75,90,13.25,232.855225,18.2536175
8,20.25,91,12.52,163.299,12.4811125
8,20.75,92.1,11.59,111.36865,8.356357
8,21.25,93.1,10.96,66.8141025,4.436198
8,21.75,94.2,10.21,39.46082,2.624425
8,22.25,95,9.62,21.52224,1.399984
8,22.75,95.8,9.32,10.528015,0.796147
8,23.25,96.4,8.9,5.2642675,0.40088285
8,23.75,96.7,8.37,2.49363425,0.2311127
9,0.25,96.6,4.2805,1.280428,0.111040475
9,0.75,96.7,4.074,1.219708,0.10972875
9,1.25,96.8,3.894,1.100416,0.128260975
9,1.75,96.8,3.755,1.103797,0.1293594
9,2.25,96.85,3.819,1.039329,0.1295876
9,2.75,96.8,3.3145,1.00746,0.128922
9,3.25,96.9,3.1775,0.6623738,0.132276775
9,3.75,96.95,3.0795,0.6628734,0.125014225
9,4.25,97,3.019,0.5893942,0.1316453
9,4.75,97,2.9075,0.5727422,0.126264825
9,5.25,97,2.759,1.494078,0.1859133
9,5.75,96.9,2.6505,3.806388,0.40783965
9,6.25,96.85,2.533,11.70305,1.41096475
9,6.75,97,2.9175,24.82136,3.7627275
9,7.25,96.9,3.167,59.59351,11.72416
9,7.75,96.8,3.2875,101.157,24.69932
9,8.25,96.75,3.5715,166.5401,39.73376
9,8.75,96.7,4.168,221.9115,56.26151
9,9.25,96.5,5.1485,326.692975,75.79599
9,9.75,96.3,5.699,385.183225,89.5702575
9,10.25,95.975,6.101,479.748275,101.481075
9,10.75,95.8,6.49875,544.1382,116.57495
9,11.25,95.675,7.303,591.9313,130.4577
9,11.75,95.075,7.7585,644.074225,143.66365
9,12.25,94.4,7.538,694.0647,130.95335
9,12.75,94.025,8.0925,740.82685,149.553725
9,13.25,93.575,8.0655,732.6995,142.1136
9,13.75,92.85,8.305,727.9942,111.7097
9,14.25,92.35,8.114,711.4315,104.0379
9,14.75,91.575,8.7025,711.79445,92.1193875
9,15.25,91.875,8.5525,654.184475,86.7809325
9,15.75,91.45,8.7675,606.583025,76.9300375
9,16.25,91.45,9.4,524.2282,73.85956
9,16.75,91.35,9.675,473.9961,63.91821
9,17.25,91.9,9.35,368.1795,59.75397
9,17.75,92.3,8.885,282.2498,48.22462
9,18.25,93,8.1505,222.31675,33.488025
9,18.75,93.575,7.475,151.924025,24.0801725
9,19.25,94.075,7.09075,95.1013775,13.110025
9,19.75,94.575,6.59,49.150305,5.39288675
9,20.25,94.9,5.5545,23.7610925,2.011485
9,20.75,95.4,5.10575,10.9056375,0.7884652
9,21.25,95.6,5.102,4.099699,0.335731325
9,21.75,96,4.866,2.410516,0.149433425
9,22.25,96.075,4.39925,2.1871675,0.1123733
9,22.75,96.3,4.42725,1.96909275,0.115358675
9,23.25,96.4,4.38525,1.92184,0.1087065
9,23.75,96.575,3.882,1.7642345,0.1147982
10,0.25,92.9,-3.798,0.003396911,0.2339858
10,0.75,92.7,-3.778,0.01364426,0.251239825
10,1.25,92.6,-3.756,0.037344045,0.25010585
10,1.75,92.5,-3.813,0.040800485,0.25541095
10,2.25,92.5,-3.952,0.023741245,0.2701187
10,2.75,92.5,-3.498,0.016965085,0.26761555
10,3.25,92.8,-3.634,0.023833975,0.2732041
10,3.75,93,-3.931,0.02136994,0.28155785
10,4.25,92.9,-4.218,0.0006621105,0.30254345
10,4.75,93.1,-3.58375,-2.8332075e-05,0.2823814
10,5.25,93.025,-4.02075,0.00675609525,0.2975727
10,5.75,93,-3.787,0.022052289,0.289836675
10,6.25,93.25,-4.1445,0.0391105325,0.2979143
10,6.75,93.225,-4.0475,0.132510725,0.383385925
10,7.25,93.125,-4.22525,1.2438645,1.05293735
10,7.75,93.025,-4.1655,7.71598925,5.994385
10,8.25,93.225,-3.95625,23.4397875,21.42719
10,8.75,93.1,-4.24625,48.5659125,49.9813025
10,9.25,93.275,-3.98575,78.53436,92.434505
10,9.75,93.125,-3.8335,129.122525,136.4082
10,10.25,93.325,-3.694,189.686125,185.761925
10,10.75,93.425,-3.4545,242.831125,231.094425
10,11.25,93.425,-3.3055,268.306325,263.237025
10,11.75,93.2,-3.4235,289.820575,296.013875
10,12.25,93.2,-3.28275,318.38205,317.8281
10,12.75,93.025,-3.06025,371.0377,342.268975
10,13.25,93.15,-2.926,359.1395,347.8435
10,13.75,93.025,-2.92925,364.4394,344.78315
10,14.25,93.2,-3.023,296.681,340.5435
10,14.75,93.1,-3.3,297.64425,316.7443
10,15.25,93.3,-3.357,271.69215,272.14475
10,15.75,93.2,-3.329,225.6687,233.8331
10,16.25,93.4,-3.421,162.70715,183.2393
10,16.75,93.2,-3.232,130.2833,127.87245
10,17.25,93.2,-3.214,91.38242,88.09375
10,17.75,93.3,-3.264,54.27048,49.555455
10,18.25,93.125,-3.17,26.9064425,24.624395
10,18.75,93.4,-3.0725,9.682315,4.836123
10,19.25,93.2,-3.3525,1.000513,1.088761
10,19.75,93,-4.2485,0.06118103,0.2198258
10,20.25,92.85,-3.4735,0.01351294,0.2177438
10,20.75,92.8,-3.6295,-0.006716801,0.21352835
10,21.25,92.95,-4.141,0.006718142,0.2246839
10,21.75,92.95,-3.704,0.02717471,0.206030125
10,22.25,92.95,-3.72,-3.79e-05,0.22489765
10,22.75,92.875,-3.316,0.006982961,0.22709385
10,23.25,92.85,-4.012,0.01551758,0.230081
10,23.75,92.8,-4.1045,0.02709886,0.213108
11,0.25,84.125,-10.8,-0.0258933725,0.5441163
11,0.75,83.875,-10.975,-0.0262813375,0.56392585
11,1.25,83.425,-10.5025,-0.0232724225,0.567872475
11,1.75,83.45,-10.6625,-0.02697285,0.5704585
11,2.25,83.375,-10.7225,-0.0256938275,0.5806067
11,2.75,82.7,-10.485,-0.02481944,0.5845624
11,3.25,82.625,-10.3025,-0.023867225,0.566787
11,3.75,83.075,-10.665,-0.0254583625,0.5806571
11,4.25,82.95,-10.7525,-0.0272908325,0.5951444
11,4.75,82.775,-10.555,-0.0256930825,0.5944723
11,5.25,82.65,-10.7725,-0.0236861525,0.585905075
11,5.75,83.25,-10.7375,-0.02107036,0.5473757
11,6.25,83.125,-10.88,-0.023856105,0.5297312
11,6.75,82.95,-11.0925,-0.02399466,0.545933425
11,7.25,82.9,-11.025,-0.0260150225,0.532730875
11,7.75,82.7,-10.89,-0.02184805,0.53050415
11,8.25,82.45,-10.65,-0.0216242075,0.55301815
11,8.75,82.1,-11.1125,-0.003672455,0.5386099
11,9.25,81.75,-11.105,0.3988306,1.12969975
11,9.75,81.8,-11.1625,4.10108875,4.96486725
11,10.25,81.9,-11.4175,13.3813975,16.2141175
11,10.75,82.2,-11.04,30.01947,36.71073
11,11.25,81.325,-10.8325,51.3390425,60.400415
11,11.75,82.625,-10.6875,67.72973,78.4553525
11,12.25,82.475,-11.1675,89.1165125,91.3648
11,12.75,82.3,-11.1825,101.38539,103.93345
11,13.25,82.55,-10.405,106.133125,107.320325
11,13.75,82.7,-10.415,98.48165,101.44655
11,14.25,82.6,-10.7825,89.2760675,91.3038725
11,14.75,82.5,-10.43,69.7531975,72.2796075
11,15.25,82.6,-10.1,48.4064675,52.1813575
11,15.75,82.8,-10.44,29.8243275,31.591435
11,16.25,82.4,-10.54,12.883525,14.5558825
11,16.75,82.5,-10.34,3.4838735,4.298985
11,17.25,83.4,-10.73,0.33167,1.083684
11,17.75,82.9,-10.44,-0.02129945,0.50046355
11,18.25,82.8,-10.0475,-0.0291723925,0.4634167
11,18.75,83.35,-9.935,-0.0266289925,0.5748501
11,19.25,83,-10,-0.02437184,0.6021748
11,19.75,83.275,-10.0125,-0.02250588,0.5843555
11,20.25,83.475,-10.455,-0.02695381,0.570713775
11,20.75,83.6,-10.265,-0.02366373,0.551503225
11,21.25,83.75,-10.7425,-0.02082002,0.529482725
11,21.75,84.225,-10.64,-0.02252736,0.53341575
11,22.25,84.125,-10.8125,-0.02317509,0.50594395
11,22.75,84.225,-10.8875,-0.02279185,0.5145257
11,23.25,83.775,-11.0325,-0.02101914,0.4852223
11,23.75,83.425,-11.145,-0.02363022,0.52772385
12,0.25,77.325,-21.4375,-0.02694008,1.03918075
12,0.75,77.375,-21.87,-0.0255822025,1.04477
