DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_2_1,RH_1_2_1,WS_1_2_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_CANOPY_1_1_1,PPFD_OUT,PPFD_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_A,TS_2_2_A,TS_2_3_A,TS_2_4_A,TS_2_5_A,TS_2_6_A,TS_3_1_A,TS_3_2_A,TS_3_3_A,TS_3_4_A,TS_3_5_A,TS_3_6_A
1,0.25,-9.05599999999999,-13.497851855,13.923273741,32.5995601525,0.5399875,0.5266735275,414.84502388,12.31356,12.2061735,87.14842,11.1665,97.168735,6.61864999905,12.318,93.6132,7.03335484865,0,1.01815,339.01,361.965,9.90825,0.83957,0.1400875,10.385,13,13.985,10.26315,11.581575,12.713025,13.139825,14.97595,16.4922,10.6287,11.661,12.993525,13.268275,14.635225,16.387325
1,0.75,-8.24675,-12.18114,16.284312027,24.87249910325,0.47076,0.50106331,414.5138419,11.84842,12.010985,87.1452275,11.01075,97.06273958475,6.49115,12.061,94.14602717225,6.9110473799,0,0.831849999999999,338.6275,360.3675,9.43174999999999,0.8262,0.1579,10.2495,12.8825,13.965,9.96995,11.423725,12.702025,13.15115,14.9717,16.481775,10.395025,11.521075,12.97565,13.261875,14.615025,16.390875
1,1.25,-9.28600000000001,-11.0745302775,14.1024,24.3756787565,0.502085985067499,0.509124485,414.53998857,11.977265,12.17839075,87.152545,10.91225,97.655173465,6.27782499999999,12.33,93.6850113205,6.80543072095,0,1.1294,338.63,360.705,9.45375,0.8762,0.18813,10.192,12.664,13.88,9.7761,11.233075,12.6976,13.153825,14.961725,16.4853,10.184475,11.309525,12.96615,13.267225,14.6095,16.38185
1,1.75,-7.52202500000001,-10.4656697525,14.55586127425,29.51621,0.492571317577499,0.4849029325,414.8737016875,11.948425,11.948152,87.15175125,10.88,98.1248950165,6.01929999995,11.94775,93.646183352,6.6278270363,0,1.13335,340.4025,359.3625,9.013,0.8813,0.1685,10.04,12.456,13.844,9.628175,11.1145,12.693,13.16815,14.9574,16.472225,9.987675,11.0915,12.9516,13.2606,14.60715,16.37765
1,2.25,-7.66012500000001,-11.41286,15.022789023,28.483767124,0.526635049579999,0.50046424,414.79580178,11.794391874,11.9275865,87.1517675,10.8265,98.023529867,6.10969999725,12.011,94.24519111725,6.7249766655,0,1.0172,342.3,358.2525,8.9155,0.886605,0.15391,9.78,12.294,13.782,9.5646,10.95085,12.677575,13.170375,14.9435,16.471775,9.844775,10.8742,12.9061,13.261525,14.597875,16.370625
1,2.75,-9.34749999999999,-10.918458175,16.326807411,22.65623,0.47755606324,0.49005553,414.5280575125,11.88939148875,11.958655,87.150562,10.75575,97.88184420675,5.996875,12.002,94.09058,6.314595,0,0.98545,341.74,357.62,8.877,0.8864,0.2085125,9.58,12.1,13.712,9.493275,10.795775,12.6621,13.18125,14.934175,16.468975,9.739525,10.725525,12.879725,13.25065,14.577925,16.378625
1,3.25,-7.98279999999999,-10.44456158575,16.4191576,24.771283876,0.682649940587499,0.50019689,414.5829027075,11.29109403725,11.5796745,87.14304,10.58375,97.831263109,5.53935,11.81,94.77102,5.99323860265,0.000299999999999955,0.9394,340.105,357.465,8.849,0.890575,0.1876,9.584,11.908,13.656,9.43375,10.653125,12.6493,13.190375,14.926075,16.45995,9.670075,10.5866,12.848,13.258775,14.56785,16.36385
1,3.75,-6.3487,-10.4546483645,11.4400690925,29.9075799999999,0.485024789429997,0.42751,414.65994253,11.2521197835,11.6163255,87.135904,10.678,98.4392675,5.408575,11.67,95.35454,5.6083949246,0.0295999999999999,0.96585,339.39,357.06,8.8090000003,0.8918075,0.2629175,9.366,11.868,13.618,9.371,10.52145,12.631975,13.19225,14.91935,16.45855,9.608375,10.456025,12.8061,13.270075,14.56515,16.3615
1,4.25,-6.25409999999999,-10.493683599,17.7267,26.57729476225,0.671702954579999,0.4609353325,414.310792755,11.5328475,11.30992,87.134256,10.68,98.710675,5.66865,11.358,95.01896,5.9907625,0.0225249999999999,0.898300000000001,343.005,356.92,8.65300000000001,0.890575,0.228215,9.096,11.674,13.58,9.275,10.383925,12.619175,13.18285,14.913275,16.45795,9.596575,10.309575,12.7711,13.2711,14.55015,16.363925
1,4.75,-6.62079999999999,-8.795315,24.502155,21.77146,0.47399082075,0.486051395,414.249822225,11.26518577,11.281086,87.124085,10.339,97.8650012265,5.50235,11.34,94.96032,6.02259946695,0.0183,0.83755,342.33,357.045,8.74900000000001,0.8918075,0.2523,9,11.48,13.556,9.25915,10.294375,12.588525,13.167975,14.9099,16.452275,9.58215,10.2084,12.732575,13.2803,14.5456,16.35695
