DOY2,HR2,CO2,CO2_SIGMA,FC,SC,H2O,H2O_SIGMA,H,SH,LE,SLE,PA,RH,TA,T_SONIC,T_SONIC_SIGMA,VPD,PPFD_IN,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,TAU,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,G_1_1_1,G_1_2_1,G_1_3_1,G_1_4_1,TS_1_1_1,TS_1_2_1
1,0.25,512.098475,21.7263311495,9.33053974999999,1.25293085,24.04102,0.554609196575,11.46133,0.88752905,30.93677,1.908,102.3727,100,21.64565,24.91075,0.59186757565,5.0084455,0.5658464,-1.1581416,0.127787536,2.60662755,408.388655,420.5963,-0.000561700000000008,0.4002899,1.07096351975,0.985881492049999,0.47854467695,3.2597408132,9.9257175,0.69846298,2.68820565,2.76978035,22.4509,21.971
1,0.75,486.07685,24.9369311545,12.947927,1.22372925,23.92633,0.9888754065,13.8187024999999,0.82295365,51.9265,1.400835,102.3465,100,21.5558,24.99345,0.580463242599999,5.013359,0.57688015,-1.12250795,-0.000154169399999623,2.31306325,415.768905,421.82605,-0.0013955,0.44155235,1.1629538706,1.06713753525,0.51977516435,3.1781456992,9.7813145,0.55406489,2.3716819,2.5743558,22.32855,21.8885
1,1.25,464.3257,21.3855487025,8.4514,1.208495,23.7566475,1.118132365,3.77482300000002,1.019523,44.82535,2.29528775,102.3253,100,21.674775,25.1091,0.521131290925,4.711316,0.59748375,-0.538878694999999,-0.058105999,2.32453725,409.165025,422.4139,0.000245575000000001,0.41567975,1.07368764415,0.9100464496,0.487375021825,2.890186161925,9.8778215,0.447878275,2.06117545,2.3976159,22.20655,21.80485
1,1.75,478.337675,36.591585285,19.4040875,2.7090215,24.06006,1.6671495545,8.89352600000001,1.414115,33.7446,2.173095,102.30125,100,21.695775,25.20125,0.823196897025,3.92030125,0.490967275000001,-0.690431434999999,0.284636560350001,2.7395897,409.78479,422.830365,-0.000391999999999997,0.43628225,1.068543119975,0.9021523558,0.508364147675,3.197478394675,10.023583,0.325111415,1.810103,2.16308735,22.0755,21.7081
1,2.25,480.175,24.19824876,9.06541,3.14011,24.21063,0.966206521125,5.39176650000001,1.81485275,27.49375,2.6275145,102.27765,100,21.68965,25.15685,0.591807732475,4.21890275,0.582643075,-0.14808473,0.0910692500000007,2.61993405,409.24393,423.02045,-0.00115475,0.439417875,1.06793359795,0.864942631325,0.5178244619,3.59903714825,10.86514,0.455417460000001,1.6676165,2.0273019,21.93915,21.6096
1,2.75,509.2983,55.3858603784999,13.39915,3.3536415,23.825215,2.9278701171,1.58254742500001,0.935477800000001,39.368405,2.539126,102.2559,100,21.624025,25.12305,0.671247814975001,3.781628,1.03196524972501,-0.0619463009999991,0.13751152,2.63886255,412.790545,421.5639,-0.000663425,0.4362717,1.145437534575,0.887512031000001,0.48436118625,3.553646453775,11.434042,0.575491615000001,1.59336485,2.0709848,21.81485,21.4979
1,3.25,541.1101,43.299325604,7.79140775,3.92980274999999,23.70297,2.256966052125,3.713966,1.0845665,62.054225,1.946394,102.2437,100,21.71195,25.19295,0.81554914735,3.66060325,1.04936989945001,-0.808109949999999,0.104981585000001,2.296923,412.733555,423.0445,-0.000481424999999997,0.4606432,1.150371049075,0.844925695375,0.515750029575,3.596825,11.952055,0.914950170000001,2.4518687,2.2359913,21.685,21.36735
1,3.75,653.74385,46.9240783064999,6.1870795,2.83627975,24.01297,3.1783538262,7.07614799999999,0.94585405,29.6316125,1.55512275,102.2382,100,22.0516,25.40925,0.874747646249999,3.966036,2.40959004955,-0.834743199999999,-0.00799157674999988,2.26592485,422.2416,422.404215,-0.0009417,0.47822,1.22737251095,0.90191303105,0.52135206925,3.6960988628,12.345925,1.167225,2.5476471,2.70392075,21.57435,21.2339
1,4.25,549.2279,50.9889094149999,6.959667,2.445057,24.16808,2.914220921125,0.36043505,1.2230635,47.579025,1.663534,102.22925,100,22.2767,25.55395,0.61999183055,4.363264,2.55622237455,-0.287666615,0.1267948535,2.3142388,424.27272,428.92315,-0.00100885,0.43700175,1.08458854965,0.984711572649999,0.47949484625,3.70466005775,12.63482,1.4667755,2.69639265,3.0573376,21.5165,21.1693
1,4.75,618.639225,60.5708323335,20.4699,4.47511175,24.59687,3.3971408771,1.04361299999998,1.204499,27.47124,1.617516,102.2263,100,22.515,25.82005,0.888589311199996,4.127735,2.571390325,-0.162359759999999,0.158323135,2.5577332,422.39186,424.882715,-0.000751,0.40531625,1.25829825945,1.0450042258,0.48798884595,3.9588535874,14.1690685,1.94748435,3.5096181,4.1876843,21.4431,21.18655
1,5.25,630.0572,38.888701158,36.018395,5.66332849999998,24.84682,1.555465642875,11.1832,0.953005949999999,61.968375,1.40018875,102.23065,100,22.58095,26.44,0.59287630175,4.1326025,2.636395824275,-0.463056704999999,-0.023081767,2.40576125,422.431235,426.180225,-0.001483,0.3987365,0.991798147849999,0.7765771888,0.44848952415,3.377667581875,13.29632,2.42914305,4.43987395,4.93593895000001,21.3693,21.13115
1,5.75,603.8626,64.9493938765,11.865291,4.22676399999999,25.15992,3.4386440212,9.82220149999999,0.819131149999999,25.14228,1.157012,102.24935,100,22.51405,26.38285,0.71781573595,3.55713599999999,2.612428349275,-0.438024799999999,-0.0740530664999997,2.3320816,423.53028,426.685725,-0.000661300000000003,0.3874175,1.0375273738,0.932618417699999,0.48298191975,3.4927383348,12.2411935,2.6267124,3.5805265,4.95801950000001,21.26365,21.0375
1,6.25,538.16375,56.64538745,22.1785625,2.896775,25.33273,2.97582737815,5.59002349999995,2.3795385,43.085115,1.13621585,102.26865,100,22.436,26.3792,1.090776634,3.543958,2.504191551275,-0.43588465,-0.104927890999999,2.5874264,422.22564,424.495615,-0.00104080000000001,0.3933804,0.9994454041,0.882312122349998,0.4602811016,3.1186114542,12.76846,2.5726155,3.6187975,4.71232115,21.1301,20.95135
1,6.75,650.332999999999,45.382952003,8.52358799999999,7.67396399999996,25.08639,3.584753347975,1.319674,0.892996749999999,93.8342499999998,1.8778305,102.30485,100,21.6062,25.5632,0.841929597749999,3.7526355,2.507679650275,-0.4407043,-0.215288175,2.79676605,412.90484,422.982435,-0.0013695,0.36449575,1.18638522065,0.86863784875,0.42885092705,3.186513271875,12.73433,2.42793285,2.9443685,4.13726585,20.99215,20.8725
1,7.25,581.0539,31.6517453075,6.720441,3.728139,25.376635,4.84160574965,11.6889699999999,1.2601085,32.36067,1.3782875,102.32075,100,21.8151,25.6357,0.6881403056,3.37058399999999,16.408630175,0.890884400000001,6.3244502,3.7747787,414.632805,423.0434,-0.000997650000000004,0.4413573,1.2042501976,0.854921602,0.47583792285,3.17776167875,12.146765,2.20140925450001,2.6362333,3.0778237,20.8893,20.8042
