DOY2,HR2,CO2,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,PA,RH,TA,VPD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,NETRAD,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,PPFD_IN_1_1_2,PPFD_OUT_2_1_1,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT
1,5.25,462.46003,9.815641,2872.08735575,1.854564,31.3571765,1.18314525,9.789846,1.909349,0.2276495,-0.00325075,0.5951915,0.28517525,16.18369,0.402265,102.24,95.4,7.792,1.153156,10.73,10.31,10.64,10.575,10.785,11.26,10.9025,11.02,9.12,11.1,11.4175,12.02,-13.0582165,0,0,0.159744,0,-0.479233,-0.948213,1.5531435,340.0672645,352.38175775
1,5.75,463.4773325,9.87346925,2869.517704,2.049688,36.794479,1.114437,10.26173575,1.96146225,0.221897,-0.00477725,0.58028025,0.29335225,16.14323125,0.397929,102.255,95.4,7.51,1.1424635,10.72,10.29,10.62,10.555,10.795,11.2825,10.9075,11,9.11,11.0975,11.41,12.02,-13.996479,0,0,0.159744,0,-0.479233,-0.857039,1.422156,344.100314,352.960942
1,6.25,465.773842,10.0083635,2837.06005975,1.746554,30.15900625,1.159608,7.784033,1.865726,0.227772,-0.0052235,0.6101545,0.28698975,16.038604,0.3944715,102.2925,95.5,7.557,1.113335,10.65,10.255,10.6,10.5375,10.7875,11.2725,10.9075,10.98,9.0575,11.09625,11.42,12.03,-12.8757045,0,0,0.159744,0,-0.479233,-0.78409925,1.497006,340.949494,352.31401425
1,6.75,462.715512,9.993824,2833.9220575,1.903017,31.9674365,1.576769,9.1980305,1.9817725,0.2299145,-0.006964,0.60538275,0.2866855,15.959998,0.39460075,102.3,95.43,7.708,1.11677,10.63,10.215,10.575,10.5375,10.795,11.2675,10.9,10.985,9.0575,11.09,11.42,12.0225,-12.975352,0.189753,0,0.319489,0,-0.439297,-0.7293945,1.422156,340.2531355,352.24179575
1,7.25,461.9328915,9.9814765,2855.78838875,2.1264275,29.772375,1.0559405,9.08254925,1.9323425,0.2354405,-0.006321,0.608997,0.302605,15.78670375,0.402136,102.3225,95.6,7.84675,1.15375825,10.635,10.19,10.54,10.58,10.84,11.29,10.9025,10.97,8.905,11.1125,11.4275,12.03,-11.383584,11.73050625,0.93985,13.099042,0.759013,9.904153,2.990518,2.39521,340.79323775,352.554781
1,7.75,464.806382,9.910594,2857.19563775,1.861883,36.360582,2.7117005,12.24473125,2.081225,0.24644625,-0.008519,0.59650725,0.32189625,15.4717025,0.417016,102.345,95.6,7.995,1.181953,10.645,10.19,10.565,10.58500025,10.86,11.2875,10.92,11.01,8.8675,11.155,11.435,12.02,3.960489,82.50122,9.210526,97.603834,7.9134625,60.86262,45.149526,11.976048,339.272258,354.160704
1,8.25,468.507707,10.306763,2849.84179,2.040391,30.70089775,9.354881,21.15696075,2.23223825,0.26843675,-0.013017,0.64278,0.347715,15.66086775,0.3848315,102.37,95.5,8.2875,1.32821775,10.59,10.13,10.515,10.56,10.82,11.245,10.915,10.93,8.8575,11.04,11.4125,12.02,33.732394,229.791271,32.0488725,289.776358,37.191651,132.42811525,125.164114,22.080838,345.98976825,357.8827555
1,8.75,462.317908,10.81908,2733.401022,1.988358,35.090288,18.650918,33.071528,2.292319,0.286934,-0.017684,0.641441,0.371297,16.263996,0.467309,102.3925,95,8.9,1.741001,10.6175,10.2075,10.5325,10.57499975,10.84125,11.245,10.96,10.95,8.7275,11.1075,11.44,12.01,73.300078,406.878558,53.2424815,450.958466,74.193548,186.58147,208.388038,27.170659,349.049376,364.300659
1,9.25,451.888648,10.962119,2613.705825,2.0130125,33.0156085,29.7303835,42.701512,2.46230875,0.30263875,-0.023291,0.715704,0.397519,16.8608875,0.45597075,102.4,94.7,9.75,2.50815125,10.58999975,10.23,10.5025,10.55333325,10.845,11.285,10.9525,10.925,8.72,11.115,11.4475,12.02,146.1975905,559.8043745,53.383459,617.092652,85.14003225,253.194888,289.715536,37.312874,349.508563,368.32955775
1,9.75,444.53486775,11.109744,2553.118609,1.87784,37.907598,42.500309,48.678247,2.63481175,0.33994875,-0.02937125,0.7328265,0.42061225,17.3775,0.461106,102.4125,94,10.475,3.2130325,10.62,10.31,10.54,10.5525,10.8475,11.2625,10.95,10.9075,8.685,11.13,11.4525,12.025,206.9294915,691.3151365,60.714286,782.108626,85.2561315,309.904153,370.1677605,43.89970075,347.69039,372.4537125
1,10.25,439.5538855,11.4213205,2516.03599875,2.022672,37.4365815,63.244111,56.6523905,2.839389,0.357128,-0.03561225,0.772449,0.438207,18.216611,0.5148695,102.42,92.525,11.145,3.742585,10.62583325,10.38,10.565,10.57500025,10.8725,11.2625,10.94,10.9,8.755,11.07125,11.45,12.03,268.873239,825.426945,68.984962,930.031949,85.14003225,316.932907,440.99197675,50.374251,350.527419,377.221991
1,10.75,434.871536,11.25764825,2451.960874,2.097303,39.590656,79.251143,61.053231,2.873583,0.349801,-0.0351375,0.804696,0.438339,19.0352865,0.57679375,102.4,90.375,11.74,4.42364,10.675,10.445,10.6425,10.58,10.87,11.2875,10.93,10.91,8.8425,11.07,11.4625,12.03,317.746479,937.99055575,74.530075,1047.444089,79.699248,364.376997,498.978848,53.592814,351.358455,381.772781
1,11.25,433.8856265,11.552014,2406.262672,2.118486,36.91023425,92.06138,60.6086875,2.791105,0.376468,-0.03872325,0.8521385,0.4512615,19.524097,0.574814,102.38,88.9,12.36,5.0244095,10.67,10.4625,10.69,10.5875,10.88,11.29,10.9275,10.91,8.9925,11.0425,11.44,12.03,348.15877125,1012.523719,78.383459,1144.888179,65.413534,364.376997,528.40991975,55.83832325,347.624495,385.94383725
1,11.75,432.752469,11.68753275,2384.868663,2.087099,37.025269,97.4369595,60.56108525,2.830299,0.3792635,-0.039939,0.89066025,0.4612865,20.1197095,0.59916875,102.34,87.15,13.0675,5.666969,10.655,10.48,10.67,10.576667,10.8875,11.30375,10.925,10.9325,9.0725,11.09,11.46,12.04,366.25826675,1057.495256,80.3101505,1199.76038325,47.1254355,374.72044725,559.4091905,57.8405685,343.53317175,391.58111225
1,12.25,432.900209,11.76251625,2358.1518505,2.263633,40.06934225,101.4780655,62.833178,2.85857,0.383049,-0.04611925,0.897987,0.4613065,20.582583,0.566197,102.3,85.175,13.625,6.168621,10.7075,10.55,10.705,10.59,10.8675,11.305,10.925,10.92,8.99,11.06,11.4675,12.04,373.0633805,1076.52267075,75,1199.1214055,44.6543185,357.62779575,559.8285925,57.39146725,345.866802,393.55003
1,12.75,430.5697805,11.7468015,2341.329208,2.03692925,35.6684115,112.0147645,57.5260035,2.931188,0.386791,-0.046641,0.887832,0.4778825,20.748501,0.605431,102.25,83.025,14.215,6.613767,10.7525,10.7075,10.6975,10.58875,10.835,11.3175,10.92625,10.96,9.05,11.095,11.46,12.0575,368.08192825,1062.2824635,71.240602,1197.763578,42.8101505,339.21725275,565.0984685,57.8967065,346.78243275,397.721092
1,13.25,428.978268,11.692611,2294.90978225,1.897878,34.90953425,94.903767,54.397662,2.9595465,0.3912225,-0.042724,0.8858415,0.471651,21.068243,0.556313,102.21,80,14.6275,7.11073675,10.81,10.87,10.74,10.59,10.8225,11.3325,10.94,10.99,9.1725,11.14,11.47,12.06,345.774648,1020.683112,67.857143,1138.0191695,39.8796025,327.83546325,545.6236325,55.202096,348.2262185,398.11428025
1,13.75,425.57437225,11.689295,2275.43280225,1.669619,33.152985,81.141082,50.142002,2.89936775,0.37173475,-0.042007,0.8625365,0.4691775,21.28666325,0.51569125,102.1925,78.615,15.1,7.533791,10.8625,10.97583325,10.74,10.61375,10.84,11.3375,10.9625,11.01,9.1775,11.11875,11.48,12.07,314.5668395,949.125874,60.902256,1047.9233225,36.23120325,307.388179,516.6849015,52.32035925,346.74938475,399.6472425
1,14.25,424.1845915,11.82813675,2253.9495745,1.58234325,29.486221,81.1234,45.35852,2.9187525,0.378749,-0.046006,0.8490865,0.447999,21.526174,0.4834375,102.16,77.44,15.345,7.99887325,10.86,11.09,10.77,10.645,10.86375,11.36625,10.97,11.04,9.2725,11.18,11.47,12.07,266.3028165,851.77269975,55.357143,922.64376975,27.87519075,255.95047925,459.008023,48.353293,341.63908,398.95111025
1,14.75,423.752161,11.7953165,2245.3193105,1.412779,27.9950235,60.8759595,41.09830475,2.98494625,0.36251225,-0.0377055,0.8463715,0.4503695,21.77211975,0.4215745,102.1425,76.1925,15.58,8.077007,10.905,11.18,10.81,10.663333,10.85875,11.37375,10.95,11.09,9.395,11.205,11.46,12.06,216.901408,723.624288,49.62406,776.038339,21.2435445,235.0638975,396.9912475,43.24476025,341.23558075,397.545863
1,15.25,424.19311,11.6201655,2246.8062705,1.34420125,25.241394,41.611386,36.18765075,2.933484,0.355921,-0.036265,0.77975475,0.42842225,21.861437,0.3404695,102.15,75.86,15.4725,8.30447975,10.9225,11.195,10.8975,10.61625025,10.8575,11.3575,10.9625,11.09,9.555,11.21375,11.46500025,12.07,150.774648,577.280859,42.7161655,636.9009585,16.917293,182.428115,310.32093375,36.1152695,337.365813,394.13043625
1,15.75,424.071726,11.61797,2211.292798,1.3558655,24.1128845,24.17717425,29.694383,2.776934,0.33247,-0.0325415,0.7537415,0.4201925,21.845171,0.2557755,102.14,75.825,15.58,8.0864925,10.94,11.2925,10.9625,10.64125,10.88,11.39,11.005,11.18,9.6425,11.28,11.47083325,12.09,79.5858155,406.451613,32.706767,458.94568675,12.181129,150.8785945,223.90590775,27.37649675,330.586891,391.305232
1,16.25,424.430922,11.501429,2243.4690035,1.126285,20.899824,6.95932725,20.299069,2.5215625,0.297864,-0.0221525,0.679482,0.381687,21.7139615,0.250474,102.14,77.345,15.34,7.559538,10.95,11.3625,11.02,10.665,10.91625,11.4,11.065,11.26,9.6775,11.31,11.49,12.1,22.8169015,246.86907,21.522556,279.43290725,8.538899,115.0958465,142.742524,17.60853275,334.74367175,386.347625
1,16.75,427.0875865,11.600027,2269.00392,1.131749,18.392688,-0.45591525,10.47256775,2.220444,0.2474705,-0.00813375,0.60601975,0.3361305,21.4754425,0.320911,102.13,79.3425,14.59,6.70654275,10.97,11.34375,11.005,10.65125,10.91,11.395,11.0025,11.2325,9.77,11.29125,11.48,12.11,-19.141912,96.774194,8.834586,123.9616615,4.323308,69.249201,58.278629,7.6721555,334.255538,379.7578925
1,17.25,429.306668,11.58412,2341.545438,1.084349,19.197741,-0.69171275,4.910495,1.9892125,0.227238,-0.002413,0.5520395,0.301226,20.88838775,0.47313,102.15,82.275,13.23,5.081809,11.0725,11.35,11.04,10.685,10.915,11.4075,10.985,11.265,9.7625,11.295,11.4875,12.13,-39.2785325,17.2202795,1.503759,25.1597445,0.93985,20.6070285,5.8351565,1.36601775,330.109821,371.023049
1,17.75,434.320854,11.5088275,2460.045835,1.40975625,24.2449525,-1.402625,4.16785175,1.85904675,0.20148975,-0.00177325,0.540936,0.285773,20.33518925,0.4821705,102.15,84.75,11.935,3.959739,11.13,11.2975,11.065,10.71,10.9,11.35,10.98,11.265,9.72,11.265,11.48,12.13,-37.07746475,0.56926,0,0.798722,0,0.27955275,-2.334063,1.0666165,331.885526,367.966753
1,18.25,440.250023,11.361501,2543.826575,1.491392,21.6768885,-0.266011,3.674074,1.839697,0.203401,-0.00160225,0.5652545,0.263724,19.557755,0.475928,102.15,86.94,11.145,3.2356405,11.03,11.245,11.035,10.7,10.87875,11.33375,10.97,11.26,9.745,11.2475,11.47,12.11,-35.07854925,0,0,0.159744,0,-0.479233,-2.02407,1.347305,326.2141835,364.636569
1,18.75,443.954607,11.181141,2597.764753,1.542253,23.83427875,-0.19050125,3.224568,1.795915,0.21062025,-0.001749,0.58258675,0.27888775,19.23039725,0.45098,102.17,88.3,10.72,2.83988,10.99,11.1425,11.0275,10.6725,10.87,11.3175,10.96,11.215,9.7725,11.2375,11.455,12.1,-34.859155,0,0,0.159744,0,-0.479233,-1.677608,1.646707,333.700065,364.158417
1,19.25,449.085242,11.006564,2674.47852925,1.54082875,23.141087,-0.18398325,5.638361,1.871687,0.226872,-0.001829,0.5780205,0.3010765,19.10416975,0.42125925,102.19,89.1,10.535,2.5803565,10.97,11.0575,11.0275,10.6675,10.86,11.3225,10.96,11.215,9.7025,11.225,11.445,12.08,-30.0176055,0,0,0.159744,0,-0.479233,-1.677608,1.571856,332.27166,363.955014
1,19.75,454.128816,10.995448,2672.190295,1.6669425,23.4496235,-0.2363435,3.8737255,1.955576,0.230233,-0.0015835,0.58673,0.308126,18.695378,0.427265,102.19,90.2,10.19,2.311315,10.89,11.03,11.015,10.67,10.86,11.32125,10.96,11.1966665,9.6575,11.225,11.435,12.07,-30.7602245,0,0,0.159744,0,-0.479233,-1.604668,1.571856,326.856022,362.62283475
1,20.25,457.595432,10.857671,2720.06472325,1.657456,29.5692395,-0.13407725,6.15897925,2.036607,0.232621,-0.001156,0.591084,0.318939,18.673476,0.411446,102.2,91.2,10.03,2.20026675,10.88,10.9975,11.0175,10.6791665,10.85125,11.30625,10.97,11.18,9.6075,11.22,11.42,12.06,-28.9637585,0,0,0.159744,0,-0.479233,-1.604668,1.571856,330.04310525,361.29527925
1,20.75,457.87802175,10.7923315,2725.674472,1.7754625,26.4372595,-0.1231475,6.02463825,2.06582025,0.22913825,-0.00147,0.580578,0.3172975,18.41492975,0.4103485,102.2025,91.45,9.875,2.096513,10.88,11.005,10.995,10.675,10.84,11.3,10.97,11.17,9.625,11.19,11.42,12.06,-27.41829625,0,0,0.159744,0,-0.479233,-1.604668,1.571856,330.755905,360.10064
1,21.25,459.709818,10.7605775,2723.8947425,1.77596325,27.44925125,-0.16507525,5.253567,1.9497645,0.22162675,-0.0023965,0.60683575,0.29177325,18.2794765,0.431383,102.2125,91.8,9.68,2.005595,10.9,10.9575,10.98,10.6841665,10.83125,11.2925,10.97,11.17,9.6,11.1875,11.42,12.06,-27.394366,0,0,0.159744,0,-0.479233,-1.677608,1.497006,329.191731,359.5256605
1,21.75,460.9744115,10.709191,2757.180018,1.72960575,29.30587775,0.1549185,6.383419,1.97646575,0.2329235,-0.002371,0.60301825,0.31587975,18.053337,0.398289,102.22,92.4,9.5275,1.98444925,10.91,10.92916675,10.9675,10.6916665,10.84125,11.28875,10.97,11.165,9.5125,11.1825,11.415,12.05,-26.02447375,0,0,0.159744,0,-0.479233,-1.38585,1.646707,331.3530245,358.8648025
1,22.25,462.176087,10.786054,2721.903202,2.09575025,33.234549,-0.145369,7.2516525,1.982845,0.2254235,-0.001571,0.611144,0.308905,18.00060525,0.417691,102.23,93,9.4875,1.85074575,10.92,10.91,10.9475,10.6941665,10.85125,11.28625,10.98,11.15,9.44,11.1675,11.415,12.04,-25.0513695,0,0,0.159744,0,-0.479233,-1.239971,1.646707,333.5655465,358.90121175
1,22.75,464.525237,10.751515,2724.34179725,1.71327275,27.092817,0.2329575,5.870827,2.12081225,0.225479,-0.00327675,0.5942095,0.3099615,17.76076025,0.407137,102.24,93.3,9.4075,1.78688475,10.97,10.8875,10.945,10.675,10.8525,11.28,10.99,11.155,9.3575,11.1725,11.415,12.04,-24.07855175,0,0,0.159744,0,-0.479233,-1.38585,1.571856,335.289992,357.898647
1,23.25,463.429085,10.6098345,2723.6367915,2.12799675,32.146217,-0.4847145,6.866,2.14043925,0.24249725,-0.002989,0.6426205,0.3056005,17.602999,0.41591875,102.235,93.5,9.25,1.685384,10.96,10.88,10.93,10.6775,10.8575,11.2875,11.0075,11.165,9.31,11.16,11.4175,12.035,-21.7382835,0,0,0.159744,0,-0.479233,-1.367615,1.571856,336.06749925,357.62957675
1,23.75,463.865932,10.674633,2740.10509,2.01287075,33.4094845,-0.1230845,8.92123,2.115798,0.2507345,-0.0032315,0.61845925,0.32699675,17.3627085,0.410582,102.24,93.65,9.09,1.59669625,10.93,10.833333,10.92,10.675,10.8725,11.285,11.03,11.1675,9.3325,11.1875,11.41,12.04,-18.86298825,0,0,0.159744,0,-0.479233,-1.239971,1.497006,335.89628625,357.412905
2,0.25,454.339387,11.0185345,2432.092268,1.9613985,43.0480895,-2.5595995,21.669656,3.364393,0.371204,-0.006843,0.767165,0.469673,17.747396,0.368175,102.1,89.1,11.01,3.202236,13.13750025,12.725,12.75,12.7708335,12.66,12.7875,13,12.43,11.26,12.6075,12.7725,12.7925,-41.483785,0,0,0.159744,0,-0.479233,-2.334063,1.796407,321.7755155,363.541973
2,0.75,453.67406775,10.853449,2452.3294405,1.79096175,42.8151985,-2.09658,21.515294,3.369399,0.370017,-0.00628175,0.779831,0.472052,17.56982,0.380489,102.1,90.1,10.86,2.940437,13.05666675,12.63583325,12.7175,12.7816665,12.665,12.7875,12.995,12.415,11.24,12.5975,12.77,12.8,-44.577465,0,0,0.159744,0,-0.479233,-2.042305,1.721557,322.42371825,362.52056125
2,1.25,450.4916615,10.71141,2525.828568,2.20954725,47.8079675,-0.847109,20.39784525,3.250324,0.361367,-0.007567,0.7925575,0.4547535,17.382685,0.40013025,102.1,90.5,10.61,2.803176,13.03,12.60500025,12.7075,12.7875,12.66,12.7875,12.9925,12.38,11.185,12.5975,12.7625,12.8,-41.0721025,0,0,0.159744,0,-0.479233,-1.969365,1.721557,324.306296,361.535747
2,1.75,453.3249375,10.6355045,2517.125202,2.09060675,48.3275395,-1.9367145,23.497926,3.241103,0.344962,-0.008963,0.768616,0.454807,17.106104,0.411008,102.1,90.6,10.42,2.761445,13.0175,12.48,12.6575,12.785,12.6625,12.78,12.9925,12.37,11.145,12.5975,12.765,12.79,-40.2522245,0,0,0.159744,0,-0.479233,-1.896426,1.796407,323.88317175,360.266487
2,2.25,457.942822,10.460307,2504.387389,1.8370445,46.406755,-1.22246,24.39172375,3.22594,0.345617,-0.00741375,0.77152025,0.44723675,17.078557,0.4034725,102.1,91.2,10.2425,2.7403315,12.985,12.4375,12.6075,12.7941665,12.645,12.7875,12.9925,12.3625,11.065,12.5875,12.765,12.79,-40.483744,0,0,0.159744,0,-0.479233,-1.969365,1.871257,322.080042,360.03752575
2,2.75,448.39580525,10.4435875,2532.03374,1.98139675,48.9367485,-1.42993975,23.9273265,3.212631,0.341869,-0.00981275,0.79009625,0.44816675,17.066117,0.4063795,102.0875,91.4,10.09,2.674842,12.9825,12.3975,12.5875,12.7658335,12.6375,12.7625,12.99,12.3475,11.05,12.5975,12.78,12.79,-40.11824,0,0,0.159744,0,-0.479233,-1.969365,1.871257,319.75522925,359.5050375
2,3.25,447.17344925,10.36073475,2532.5037405,2.000947,44.099067,-1.83517075,21.107153,3.012909,0.3448,-0.008104,0.749939,0.440941,16.962888,0.407318,102.08,91.5,9.84,2.688286,12.9625,12.34,12.5375,12.73,12.6325,12.78875,12.99,12.3125,11.065,12.59375,12.7725,12.79,-38.943662,0,0,0.159744,0,-0.479233,-1.969365,1.7402695,318.47407325,358.284166
2,3.75,451.74804325,10.33885575,2572.04124725,1.821952,46.0777375,-1.431256,21.885763,3.088884,0.33501,-0.00817175,0.764913,0.425012,16.710582,0.3948905,102.08,91.9,9.8,2.60923,12.915,12.3075,12.5025,12.72,12.62,12.81625,12.975,12.2625,11.025,12.59,12.7725,12.79,-35.906648,0,0,0.159744,0,-0.479233,-2.042305,1.833832,321.257174,357.5661175
2,4.25,447.497213,10.243893,2549.70467925,2.12429025,46.989701,-0.555759,21.368769,2.982003,0.332172,-0.0071315,0.758965,0.428995,16.598866,0.42365425,102.09,92.2,9.6,2.452629,12.9125,12.22,12.47,12.7366665,12.64,12.77875,12.965,12.23,10.97,12.58,12.7725,12.7925,-36.4337325,0,0,0.159744,0,-0.479233,-2.005835,1.796407,319.182416,356.90600175
2,4.75,448.769849,10.282032,2537.7982455,2.0031555,41.32576125,-0.26012175,21.1925585,2.942478,0.326872,-0.007489,0.725462,0.414943,16.45953,0.41628325,102.0975,92.4,9.35,2.45987,12.765,12.1775,12.45,12.7333335,12.625,12.79625,12.955,12.2,10.97,12.58,12.775,12.79,-34.512156,0,0,0.159744,0,-0.479233,-2.115244,1.796407,320.82594125,356.3716
2,5.25,451.874909,10.074381,2623.0863405,1.980113,41.625792,-0.5850225,19.72379525,2.831505,0.313291,-0.009939,0.75239525,0.41091575,16.339416,0.416471,102.1,92.7,9.26,2.32227,12.78250025,12.1275,12.395,12.7291665,12.615,12.7925,12.925,12.17,10.965,12.585,12.7825,12.79,-33.406249,0,0,0.159744,0,-0.479233,-1.896426,1.871257,323.942543,355.9496765
2,5.75,448.133554,10.05380575,2564.4864005,1.83818175,47.332478,0.006192,19.8966575,2.770467,0.293024,-0.00795475,0.70904775,0.39606025,16.324681,0.43025575,102.09,92.9,9.26,2.352202,12.74999975,12.09,12.365,12.7066665,12.615,12.785,12.8975,12.16,10.945,12.5675,12.7825,12.79,-31.056338,0,0,0.159744,0,-0.479233,-1.896426,1.871257,326.612893,353.750259
2,6.25,448.40870675,10.096233,2577.09856825,1.77503825,39.7288375,-0.3825985,22.40892,2.798776,0.301216,-0.00606,0.6980405,0.3964775,16.179911,0.437531,102.1,92.9,9.14,2.429789,12.6525,12.06,12.3375,12.7016665,12.58,12.78875,12.8775,12.1425,10.935,12.56,12.785,12.7825,-32.200888,0.1921055,0,0.27955275,0,-0.479233,-1.9876,1.871257,325.316051,354.218265
2,6.75,447.615796,9.981132,2560.16223675,1.891273,36.08139125,-0.2537955,20.810007,2.805743,0.298974,-0.005397,0.7068455,0.3884675,16.070684,0.41107625,102.12,92.9,9.0625,2.315868,12.5925,12.0325,12.32,12.6866665,12.565,12.79625,12.86625,12.13,10.925,12.57,12.785,12.7825,-28.4297515,10.0776595,0.75188,9.065495,0.759013,7.98722,1.896426,2.54491,325.923279,354.65018075
2,7.25,450.672187,10.1470315,2562.100966,2.0743105,52.9703365,0.3333325,25.965199,2.744229,0.325407,-0.0081765,0.70850625,0.4276205,15.828878,0.42294,102.14,92.9,9.22,2.410263,12.54583325,11.9775,12.265,12.671667,12.585,12.82,12.84,12.1,10.835,12.5375,12.7825,12.78,-15.175318,84.99837475,10.3853385,90.85463225,8.159393,57.827476,43.654267,11.9199105,327.220997,355.325523
2,7.75,452.252916,10.2668545,2587.24242725,2.2926475,56.40537175,8.936143,36.47944725,2.977958,0.347207,-0.01658425,0.78333625,0.44988225,16.031533,0.4347285,102.1625,92,9.72,2.9164205,12.54166675,11.92,12.175,12.64,12.58,12.7675,12.8025,12.05,10.76,12.48,12.785,12.77,21.662576,224.478178,28.947368,267.53194925,29.5066415,118.690096,103.73814725,26.122754,329.748232,360.573205
2,8.25,450.45459825,10.543608,2449.117411,1.867354,43.053784,24.666017,50.183974,3.399919,0.388875,-0.024635,0.819114,0.4883975,16.700719,0.478131,102.195,90.325,10.695,3.536569,12.48083325,11.9,12.1075,12.5775,12.535,12.7525,12.77625,11.9825,10.72,12.4425,12.7725,12.76,74.41762575,390.132827,60.5733085,486.42172525,71.0626185,168.210863,202.1152445,43.413174,328.3367135,367.268804
