DOY2,HR2,FC,H,LE,USTAR,WS,NETRAD,PPFD_IN,SW_IN,TA_1_1_1,RH,VPD,PA,G,TS_1_1_1,TS_1_2_1,TA_1_1_2,SW_OUT,LW_IN,LW_OUT,CO2
1,22.25,0.0250875,-63.09597,-11.62,0.01445,0,-71.325,0,0,-11.126,43.225,0.035,89.20485,-4.57065,0.524525,0.6617,-3.20467,0.5618454,154.3444,257.6282,423.0986
1,22.75,0.0258,-49.25934,-4.2845,0.03015,0,-70.535,0,0,-10.85875,43.86675,0.042,89.13988,-5.104475,0.5368,0.6652,-3.15382,1.138458,151.2876,257.1944,420.6346
1,23.25,0.0342,-52.36904,-15.2527715,0.0196,0,-72.3875,0,0,-10.9945,42.256,0.02,89.13556,-5.14325,0.5432,0.694425,-3.60397,0.3445446,150.8458,254.6796,423.0298
1,23.75,0.0342,-59.7149875,-14.3071025,0.01935,0,-68.6475,0,0,-11.04975,44.44925,0.0125,89.10364,-4.5795,0.542875,0.700625,-4.228846,0.4702446,150.8746,253.2938,423.1288
2,0.25,-2.295992,-56.751915,-13.56325,0.01825,0,-66.00685,0,-1.62859045,-11.1355,65.577975,0.04,89.0916625,-6.5466,0.378275,0.123,-3.81535,0.7978474,151.7466,253.9822,423.3136
2,0.75,-3.268678,-53.813745,-6.5924215,0.01,0,-65.623,0,-2.55384975,-11.2225,67.39925,0.04975,89.01333,-6.17345,0.48335,0.122875,-3.1835465,0.63301275,150.134,255.1437,414.948925
2,1.25,0.02875,-63.4886,-18.045945,0.025125,0,-65.3899035,0,-2.55580825,-11.39225,66.28775,0.01,88.98443,-5.920275,0.483025,0.10065,-3.8482575,0.72610175,149.364975,252.748375,420.6138
2,1.75,0.087,-81.9638,-11.5255,0.025625,0,-65.367,0,-2.54024875,-12.4575,63.8875,0.02,88.88614,-6.64615,0.4254,0.102775,-4.126488,0.4629108,148.9274,252.038,422.642625
2,2.25,-0.951703,-81.65041,-1.218,0.021375,0,-62.94900675,0,-1.7442385,-12.67425,63.39005,0.01875,88.873675,-6.773925,0.35915,0.0979,-4.191046,0.2619666,148.321,251.4094,420.193625
2,2.75,-0.9850575,-52.9475,-2.144,0.03055,0,-71.075,0,-0.6814025,-12.7525,67.595,0.02,89.176,-6.676125,0.347575,0.047475,-4.70123225,0.616764825,147.23695,249.73855,423.845
2,3.25,-0.057966,-39.784725,-3.276,0.02285,0,-72.4875,0,-0.6423225,-12.96,67.245,0.04,89.10025,-6.740775,0.346525,0.0526,-5.1539625,0.42756175,146.86875,248.630575,423.4488
2,3.75,-0.31808555,-57.24485,-1.644,0.034525,0,-73.0125,0,-0.6165075,-13.24,67.1775,0.03,89.10025,-6.3647,0.321125,0.0547,-5.85614475,0.8485125,145.998275,247.437,405.7662
2,4.25,-0.131443775,-44.2025,-2.306,0.029525,0,-66.9125,0,-0.502335,-14.055,66.32,0.02,89.075,-6.337275,0.31035,0.056325,-6.098238,0.34064532,145.4274,246.3832,405.62875
2,4.75,-2.11314175,-38.7215,-1.466,0.0522,0,-64.262725,0,-0.3984025,-13.9875,65.4475,0.03,89.075,-6.33715,0.320675,0.104425,-5.8598,0.2095625,150.1665,245.7145,413.9591
2,5.25,-0.6439069,-45.462,-2.318,0.039675,0,-62.7175,0,-0.49298,-13.92,64.34325,0.03,89.075,-6.25495,0.317875,0.218925,-6.10799575,-0.1072861,149.86105,244.56235,423.29
2,5.75,-0.592955,-40.075,-1.4635,0.029675,0,-60.619625,0,-0.5438875,-13.7975,64.19,0.04,89.075,-6.3871,0.31335,0.17065,-7.1368585,0.525402,144.46825,242.10415,404.2145
2,6.25,-0.931832,-66.06,-1.63,0.02675,0,-67.049375,0,-0.687155,-13.77,65.75,0.02725,89.05025,-6.175575,0.350825,0.1163,-7.78984925,1.11251675,144.02205,240.575475,403.82795
2,6.75,-4.5658,-18.04,-4.2222975,0.0223,0,-67.37,0,-0.19591,-14.5025,65.275,0.02,89.05025,-6.1014,0.3525,0.16465,-7.52454675,1.64518875,150.27355,241.326325,419.6973
2,7.25,-5.2681,-43.84175,-1.78025,0.02315,0,-55.9485,0,0,-14.6925,65.4025,0.02,89.05025,-5.0999,0.325875,0.227825,-8.01185,2.672655,149.984,240.8365,423.289775
2,7.75,-4.2254,-49.309,-2.4855,0.038675,0,-42.4555,4.24425,2.6355,-14.1925,64.5975,0.029,89.05025,-5.250725,0.288325,0.022375,-8.0051265,4.498526,145.86455,240.2969,415.718
2,8.25,-5.0031,-33.97125,2.4895,0.03915,0,-31.9115,10.7175,4.8695,-13.89,62.9125,0.0465,89.05025,-4.7458,0.110425,-0.658075,-7.36422525,9.61135125,147.8228,243.1856,422.7874
2,8.75,-5.2158,-29.077288,0.93975,0.048,0,-3.59425,21.21,8.4475,-12.7175,61.6825,0.029,89.05025,-3.291825,-0.122925,-0.965025,-5.77009525,12.3813775,148.366,251.17825,422.5146
2,9.25,-5.479775,-13.402,1.81575,0.0575,0,-1.43675,35.9975,15.69,-11.5175,58.7125,0.09075,89.10075,-3.351525,-0.096225,-0.7715,-4.192952,17.68438,147.94645,259.14655,421.542125
2,9.75,-6.965,-1.471,1.42125,0.070625,0,-2.594,58.2825,13.1825,-10.465,55.68525,0.0475,89.126,-2.873025,0.050225,-0.364625,-2.4011415,23.22113,149.08815,264.89915,421.643275
2,10.25,-7.37788,-17.92303825,4.12,0.0642,0,2.46875,61.385,20.4475,-10.015,47.785,0.08,89.05025,-2.731675,-0.155825,-0.3108,-1.337131,23.9129525,151.28165,270.260725,422.5113
2,10.75,-9.559604,2.318,-1.8275,0.058,0.00075,14.34375,90.25,35.8575,-9.7175,43.06,0.03,89.05025,-2.19845,-0.202475,0.035875,-0.861720175,18.9262075,149.84595,272.153375,420.4768
2,11.25,-10.3077,4.354,5.995,0.056875,0.05175,22.395,82.425,36.085,-9.2125,39.9,0.125,89.05025,-2.177725,-0.35425,-0.295825,-0.75878335,27.27359,150.5635,272.64095,421.769425
2,11.75,-10.33635,-14.155,-8.3836,0.0693,0.112,28.445,86.3,30.9425,-8.7125,35.2325,0.1055,89.025,-2.21805,0.20535,-0.354925,-0.272,29.6521375,151.990875,273.798125,421.544875
2,12.25,-11.755875,-1.87975,6.9075,0.05225,0.06775,26.41,108.025,27.9925,-8.045,32.08575,0.07625,89.025,-2.188475,0.3486,-0.55115,-0.136140625,27.2023375,151.557,273.92375,420.422125
2,12.75,-8.984375,-31.054,3.22,0.070125,0.0525,25.845,92.225,27.6075,-7.21,30.255,0.141,88.95075,-2.1887,0.4855,-0.4822,-0.1104375,22.546575,154.6705,273.162125,420.8255
2,13.25,-8.32385,-33.044,3.0325,0.0968,0.02625,24,98.6,25.1075,-6.1575,29.2175,0.1155,88.95075,-2.560775,0.583225,-0.361675,0.06921145,25.895175,153.66455,273.8143,420.366
2,13.75,-9.02065,-72.38,8.60325,0.0894,0.05225,24.335,87.0325,19.7675,-5.59,27.665,0.15325,88.976,-2.720775,0.63215,-0.3508,0.25812999,29.27338,152.8175,273.8791,419.9772
2,14.25,-8.805225,-18.43,2.1335,0.1272,0.031,23.215,85.625,26.05,-5.1075,27.015,0.14725,88.90025,-2.636275,0.5924,-0.194625,0.051102,31.58402,156.275,273.3154,419.81885
2,14.75,-10.6986,-61.17725,-5.9425,0.088375,0,26.3075,78.0025,25.78,-4.9225,26.11,0.11625,88.925,-2.4694,0.69665,-0.10265,0.470675,20.3209875,155.878875,272.990375,420.409
2,15.25,-8.031,-8.3255,-0.8275,0.058875,0,17.8175,66.15,32.4575,-4.7075,24.5725,0.07875,88.95025,-2.56275,0.719875,-0.325175,0.478187375,17.71026,156.079875,274.00725,420.37625
2,15.75,-7.505725,-57.15175,-13.147,0.047375,0.0045,8.455,48.365,27.2475,-4.5975,24.54,0.12575,88.95025,-2.482775,0.7353,-0.0733999999999999,0.94277,13.620054,158.509325,274.7562,419.922925
2,16.25,-7.76675,-36.99225,-6.31275,0.0712,0,-1.53625,25.635,15.38,-4.905,28.5275,0.07575,88.95025,-3.096125,0.73115,0.22075,0.683231775,10.9331055,156.963375,272.045525,418.997275
2,16.75,-5.0793,-27.15625,-5.4055,0.03055,0,-46.06,13.5775,5.05825,-5.3625,35.9675,0.02525,89.07575,-3.710675,0.763175,0.31605,0.2461668,5.879454,156.448,270.7234,411.043
2,17.25,-4.1405315,-67.52975,-3.982,0.0369,0,-72.7,2.446,0.3645,-5.9375,40.165,0.05425,89.07575,-6.3281,0.795,0.51055,-0.2175398,4.135764,154.9484,269.2734,418.096
2,17.75,-3.8498,-35.68075,-4.22375,0.04365,0,-77.71,0,0,-7.045,43.13,0.0585,89.15,-7.4076,0.7683,0.555175,-0.329230625,1.69024375,159.07,268.968875,418.473
2,18.25,-2.106822275,-44.271,-5.7805,0.0265,0.00525,-78.51,0,-0.421325,-7.5825,45.4025,0.05275,89.3,-7.438225,0.733225,0.678725,-0.646594375,0.7519545,160.73275,268.39525,418.8815
2,18.75,-0.36384455,-23.6,-4.4825325,0.044375,0,-77.885,0,-1.0990862,-7.5845,49.459,0.09,89.1379675,-7.225875,0.662175,0.653675,-1.04134695,0.4168257,155.38915,264.77695,418.9451
2,19.25,-0.728722,-38.857,-3.3725,0.01635,0,-77.66,0,-1.30513425,-7.51675,53.68125,0.05,89.15215,-7.2547,0.6778,0.553575,-1.116490625,0.508500875,156.4535,263.059125,418.15875
2,19.75,-0.95971425,-55.469,-3.5775,0.03005,0,-76.1325,0,-1.4556335,-7.47125,58.26525,0.093,89.1223125,-7.275375,0.686025,0.423325,-1.5646445,0.3860292,153.959675,260.4443,420.06435
2,20.25,-0.640730525,-109.07535,-7.21370175,0.0237,0,-74.88,0,-1.824666,-7.322,58.54,0.05125,89.11028,-7.2169,0.67395,0.40285,-2.271185,1.1577071,150.8583,258.3829,420.1748
2,20.75,-0.8678215,-152.0582,-2.74037,0.0206,0,-73.7925,0,-0.535610425,-7.449,60.072,0.0405,89.2832025,-7.197325,0.6788,0.429075,-2.515696,1.354781,155.34,257.839275,421.965425
2,21.25,-2.32907675,-92.9864,-1.85525,0.01635,0,-74.195,0,-1.0269996,-7.482,61.46816,0.03375,89.11772,-7.090025,0.664875,0.4233,-2.5633765,0.9881292,156.5402,258.8093,421.899
2,21.75,-1.57287425,-85.654515,-3.34125,0.029,0,-74.325,0,-1.0059756,-7.582,61.564,0.03325,89.11708,-6.971925,0.64025,0.3452,-3.101635,0.60106145,156.88515,258.0641,422.05995
2,22.25,-0.961784,-63.09597,-11.62,0.030025,0,-74.755,0,-0.4694654,-7.75175,62.0943675,0.07,89.20485,-6.94025,0.611725,0.2853,-3.20467,0.5618454,154.3444,257.6282,423.0986
2,22.75,-1.530174,-49.25934,-4.2845,0.016425,0,-73.8925,0,-1.484286,-8.11,64.604,0.033,89.13988,-7.0896,0.544625,0.332275,-3.15382,1.138458,151.2876,257.1944,420.6346
2,23.25,-2.608785,-52.36904,-15.2527715,0.02455,0,-72.065,0,-2.267188,-8.574,65.818,0.0425,89.13556,-7.1427,0.4186,0.309125,-3.60397,0.3445446,150.8458,254.6796,423.0298
2,23.75,-1.324785,-59.7149875,-14.3071025,0.0236,0,-74,0,-2.462378,-8.77825,65.28875,0.059,89.10364,-7.14965,0.347625,0.291725,-4.228846,0.4702446,150.8746,253.2938,423.1288
3,0.25,-3.662238,-44.907655,-5.490384,0.0179,0,-109.7568455,0,-4.434783,-4.10895,52.7955,0.05,89.217445,-10.694625,0.546575,0.3734,-3.81535,0.7978474,151.7466,253.9822,423.3136
3,0.75,-3.670858,-37.24186,-3.4445765,0.0204,0,-110.018685,0,-3.988377,-4.188,54.502,0.1195,89.22361,-10.8995,0.463875,0.4425,-3.1835465,0.63301275,150.134,255.1437,414.948925
3,1.25,-1.690422,-33.660175,-89.79764,0.0109,0.00770000000000001,-105.78386975,0,-4.21714825,-4.427625,55.77125,0.0595,89.2378,-11.169225,0.40525,0.370925,-3.8482575,0.72610175,149.364975,252.748375,420.6138
3,1.75,-3.93359,-49.6727375,-12.1578725,0.01695,0,-102.1699535,0,-4.1923075,-5.0202,57.773,0.0295,89.173355,-11.305475,0.311475,0.2774,-4.126488,0.4629108,148.9274,252.038,422.642625
3,2.25,-1.418873,-45.87123,-5.97521975,0.02295,0,-103.950291,0,-4.2209625,-5.06755,56.381,0.04925,89.166465,-11.2394,0.1727,0.35535,-4.191046,0.2619666,148.321,251.4094,420.193625
3,2.75,-2.064756,-96.4706375,-64.19028,0.01195,0.00910000000000001,-105.53702725,0,-4.03005875,-5.697675,57.3605,0.039,89.1629375,-11.262875,0.16125,0.35045,-4.70123225,0.616764825,147.23695,249.73855,423.845
3,3.25,-4.809785,-46.298075,-60.57291,0.0268,0.1020688,-102.1178285,0,-4.17047125,-5.973635,61.24,0.0855,89.1745325,-11.00255,0.049925,0.375875,-5.1539625,0.42756175,146.86875,248.630575,423.4488
3,3.75,-8.153928,-48.915225,-44.946405,0.02375,0.01925,-102.10614875,0,-4.12635325,-6.33651475,58.242,0.039,89.25928,-10.904225,-0.070375,0.387425,-5.85614475,0.8485125,145.998275,247.437,405.7662
3,4.25,-7.73504675,-84.57912,-17.753255,0.018,0,-104.615125,0,-4.5314835,-6.299,59.2049,0.02,89.207435,-10.558025,-0.1287,0.22835,-6.098238,0.34064532,145.4274,246.3832,405.62875
3,4.75,-2.973726,-60.34844,-25.5095,0.02335,0,-102.32068575,0,-4.6656275,-6.6299325,60.0375,0.02,89.221375,-10.3562,-0.159175,0.355,-5.8598,0.2095625,150.1665,245.7145,413.9591
3,5.25,-5.9050865,-64.792765,-17.92593,0.008825,0,-101.1203855,0,-4.14358175,-6.9673675,60.19025,0.0165,89.21286,-10.099,-0.266675,0.330975,-6.10799575,-0.1072861,149.86105,244.56235,423.29
3,5.75,-8.1513365,-48.614875,-19.0691575,0.027625,0,-105.335914,0,-4.051466,-7.243,58.806,0.02,89.14932,-9.8344,-0.300125,0.2503,-7.1368585,0.525402,144.46825,242.10415,404.2145
3,6.25,-6.98260825,-34.94543,-22.5668,0.0215,0,-102.39431375,0,-3.6911855,-7.5445,59.002,0.03,89.131585,-9.629525,-0.33985,0.093775,-7.78984925,1.11251675,144.02205,240.575475,403.82795
3,6.75,-5.173125,-83.0424,-43.3843625,0.021301855,0,-85.7793485,4.79305,1.84565,-7.27745175,60.5385,0.0335,89.116705,-9.381925,-0.3496,0.2053,-7.52454675,1.64518875,150.27355,241.326325,419.6973
3,7.25,-4.372875,-47.300515,-5.6015015,0.02185,0,-65.36012,26.157,12.3545,-7.4406425,57.19,0.02675,89.0886,-9.075225,-0.403375,0.1836,-8.01185,2.672655,149.984,240.8365,423.289775
3,7.75,-6.654025,-31.3359,-11.68925,0.0119,0,-59.651127,41.201,20.721,-7.64665,55.519,0.028,89.06829,-8.8607,-0.397725,0.065,-8.0051265,4.498526,145.86455,240.2969,415.718
3,8.25,-7.0753655,-18.63307,-9.12,0.012,0,11.0136725,81.4375,32.51775,-6.49375,51.6448,0.101579275,89.0292975,-8.542575,-0.336475,-0.02275,-7.36422525,9.61135125,147.8228,243.1856,422.7874
3,8.75,-9.398585,-28.716985,-51.454361,0.0299,0,24.9205,122.305,59.170855,-4.76263275,48.62275,0.221,88.976405,-7.29475,-0.216325,-0.118725,-5.77009525,12.3813775,148.366,251.17825,422.5146
3,9.25,-11.169225,-19.6519,-2.752227,0.032475,0,38.228,163.2529,65.94089,-3.55893,43.718,0.2185471,88.97109,-5.5818,0.077825,-0.243775,-4.192952,17.68438,147.94645,259.14655,421.542125
3,9.75,-11.74332,-11.2128,2.5105145,0.0386,0,46.793,194.08,104.95,-2.184589,37.127,0.4006862,89.21498,-5.2788,0.42995,-0.2767,-2.4011415,23.22113,149.08815,264.89915,421.643275
3,10.25,-11.2781575,5.23200275,-5.87929999999997,0.0391,0.0568,53.9065,236.1925,151.8425,-1.43478075,34.4435,0.5075,89.2131975,-4.35155,0.616425,-0.34255,-1.337131,23.9129525,151.28165,270.260725,422.5113
3,10.75,-14.18152,12.55841,-52.463405,0.066325,0.1195,84.13,278.3725,142.94825,-0.658,33.81725,0.49025,89.2326575,-4.038775,1.26195,-0.515225,-0.861720175,18.9262075,149.84595,272.153375,420.4768
3,11.25,-13.0905,21.32325,6.31,0.0385,0.234378625,105.09,326.92,192.34,-0.35,27.918,0.588,89.22574,-2.02025,1.5469,-0.73095,-0.75878335,27.27359,150.5635,272.64095,421.769425
3,11.75,-15.48045,36.063485,-10.3673,0.0559,0.209,119.85,351.0375,182.5875,-0.4045625,24.0225,0.551,89.2448125,0.233725,1.830175,-0.663775,-0.272,29.6521375,151.990875,273.798125,421.544875
3,12.25,-14.40705,31.1121875,12.187,0.09455,0.314625,120.3613125,373.425,193.724375,0.03,22.76,0.45825,89.2273125,0.4119,1.916275,-0.574825,-0.136140625,27.2023375,151.557,273.92375,420.422125
3,12.75,-12.5465425,11.96975,6.15,0.10485,0.403327625,86.798,282.2875,139.93875,0.000625000000000001,19.545,0.4825,89.1745625,0.959975,1.813075,-0.431825,-0.1104375,22.546575,154.6705,273.162125,420.8255
3,13.25,-13.26885,11.65,4.94,0.107,0.3546,89.18,275.76,150.3304,0.0704,19.91972,0.498,89.17792,2.161875,1.9142,-0.282025,0.06921145,25.895175,153.66455,273.8143,420.366
3,13.75,-14.62269,4.135,2.191099,0.1232,0.24915,77.215,233.79,112.16,0.28684685,18.5875,0.6835,88.98592,0.496325,1.932775,-0.224675,0.25812999,29.27338,152.8175,273.8791,419.9772
3,14.25,-12.464125,-9.76275,0.5265,0.099,0.4096,87.44,280.34,128.96,0.17,18.58,0.47,88.947,0.464825,2.081025,-0.09635,0.051102,31.58402,156.275,273.3154,419.81885
3,14.75,-12.613,-2.47,-4.53,0.06575,0.492875,75.2,260.925,125.275,0.615,19.3425,0.68275,88.9425125,0.0622,2.14565,-0.01305,0.470675,20.3209875,155.878875,272.990375,420.409
3,15.25,-10.81257,-1.008,-5.86379999999999,0.1748,0.41475,52.6425,183.1875,82.9,0.31625,20.9280125,0.753,89.1600625,-1.02475,2.23345,-0.02285,0.478187375,17.71026,156.079875,274.00725,420.37625
3,15.75,-12.82052,-11.9989,3.221444,0.1349,0.128675,34.7655,125.9825,52.79075,0.1387575225,20.144,0.6875,89.14198,-2.211325,2.245925,0.10125,0.94277,13.620054,158.509325,274.7562,419.922925
