DOY2,HR2,USTAR,TA_1_1_1,WS,FC,H,LE,RH,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,H2O_1_1_1
1,0.25,0.0348,-36.6902,1.059,-0.6395,-54.310375,-3.7341,61.35595,374.66165,0.09,-55.283275,-8.556625,-2.914025,-0.4636,-2.728725,0.401875
1,0.75,0.0268,-36.88985,0.9962,-0.35775,-65.751125,-0.9689,61.4869,374.63575,0.09,-54.411525,-8.9469,-3.0552,-0.5472,-2.714425,0.3976
1,1.25,0.052,-37.07675,0.9484,-0.1165,-62.906925,-1.7935,61.1823,374.63535,0.09,-53.99595,-9.596,-2.797525,-0.5568,-2.796675,0.395575
1,1.75,0.0414,-37.16575,0.723,-0.50575,-59.550475,-0.7166,61.1941,374.6277,0.09,-53.74865,-7.6376,-2.612075,-0.53705,-2.7624,0.3928
1,2.25,0.0338,-37.07525,1.0216,-0.3085,-75.75845,-2.3789,63.3374,374.6451,0.09,-54.115175,-8.87045,-2.6304,-0.60725,-2.707025,0.39015
1,2.75,0.024,-37.4313,0.79925,-0.235,-60.0951,-1.0381,63.1296,374.611375,0.09,-53.455875,-9.55775,-2.57385,-0.6184,-2.759425,0.389875
1,3.25,0.0465,-37.5156,0.822,-0.39125,-59.99725,-3.7874,64.65185,374.628375,0.09,-52.457325,-18.980075,-2.72915,-0.62845,-2.67535,0.3886
1,3.75,0.04075,-37.5182,0.75125,-1.0335,-53.3016,-2.3425,65.0728,374.6322,0.09,-52.021575,-19.27135,-2.60565,-0.647,-2.803825,0.3868
1,4.25,0.04,-37.66075,0.5389,-0.33,-61.7362,-4.456575,63.0605,374.600425,0.09,-52.038925,-19.4651,-2.612125,-0.6013,-2.703425,0.38225
1,4.75,0.0481,-37.9805,1.011775,-0.2372,-59.9322,-2.382925,62.55175,374.62605,0.08875,-51.51165,-18.721,-2.616525,-0.46275,-2.689475,0.3764
1,5.25,0.0475,-38.153125,0.697925,-0.0508,-56.52655,-1.9755,62.22325,374.646875,0.08,-51.695875,-19.5576,-2.757875,-0.47585,-2.656275,0.373375
1,5.75,0.028975,-38.274875,0.758975,-0.6196,-54.7846,-2.2928,61.7975,374.660875,0.08,-51.29715,-19.2402,-2.60035,-0.4685,-2.478825,0.371325
1,6.25,0.0384,-38.375875,0.4412,-0.413625,-57.65,-1.7976,62.134125,374.62775,0.08,-49.9288,-19.105275,-2.85145,-0.49935,-2.506125,0.3665
1,6.75,0.0432,-38.734,0.4404,-0.8656,-58.41475,-11.03615,62.819,374.672425,0.08,-49.30695,-18.9209,-2.7947,-0.5927,-2.5309,0.387
1,7.25,0.048,-39.29875,0.5536,-0.216725,-78.93325,-2.7867,62.773,374.7355,0.08,-51.3843,-18.911575,-2.9357,-0.589,-2.574325,0.388425
1,7.75,0.045,-39.6995,0.667,-0.320325,-56.53375,-1.047475,61.92325,374.7345,0.08,-50.384925,-19.1773,-2.92965,-0.61825,-2.4695,0.36535
1,8.25,0.0458,-39.707,0.6598,-0.1101,-53.992775,-1.0509,61.565125,374.6938,0.08,-49.85575,-19.1104,-2.68505,-0.6046,-2.624325,0.3834
1,8.75,0.0458,-39.715125,0.416,-0.196,-55.2144,-1.94375,60.674125,374.58465,0.08,-45.051875,-17.850925,-1.34635,-0.23525,-1.98225,0.393275
1,9.25,0.0438,-39.669375,0.7198,-0.0722,-51.9304,-22.485,59.6885,374.56325,0.08,-39.323225,-10.135925,1.887725,0.7426,-0.70195,0.349875
1,9.75,0.0918,-39.180875,0.531,-0.378,-37.2332,-2.30625,59.67625,375.458275,0.08,-28.127425,8.563,6.409025,2.7186,0.9301,0.36575
1,10.25,0.0996,-38.262,0.5056,-0.6772,-29.5232,-1.94425,59.720875,375.455825,0.08875,0.0174500000000003,20.551075,13.01545,5.26445,2.311,0.3638
1,10.75,0.1164,-37.155875,0.5358,-0.1326,-33.5502,-28.68625,59.675375,375.438025,0.0975,7.28035,35.100675,16.88745,7.3178,3.17475,0.3852
