DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,H,LE,FC
1,10.25,0.908,4.454,9.614,9.708,95.9225,547.0445,180.633,256.45175,216.096,142.833,2.559
1,10.75,0.888,4.322,9.7995,9.908,95.953,598.90275,218.59375,288.33775,230.76375,188.10325,2.217
1,11.25,0.867,4.4915,10.2675,10.3745,95.77325,638.6485,230.732,309.7075,243.2395,217.11225,2.106
1,11.75,0.96,4.866,10.5225,10.49375,95.7165,664.6915,256.10875,339.82675,269.636,270.001,2.785
1,12.25,1.071,5.05125,10.607,10.60275,96.2445,672.26475,243.74225,327.49275,293.8575,247.407,2.46375
1,12.75,1,4.716,10.452,10.512,95.864,658.9975,240.67175,301.97325,294.68875,346.2305,2.22
1,13.25,0.987,4.79425,10.1165,10.117,95.9485,635.38125,213.3195,311.53675,288.1715,274.73475,2.48125
1,13.75,0.9765,4.75825,10.2255,10.315,95.937,576.8665,189.15475,279.2845,280.953,232.23075,1.96125
1,14.25,0.94,4.12,10.4795,10.40275,95.846,524.33675,138.7365,258.2795,221.4125,239.69875,1.7975
1,14.75,0.9525,4.29075,10.7035,10.3165,95.229,440.60475,116.56,203.569,207.458,224.7795,3.4175
1,15.25,0.931,4.254,10.205,10.006,94.65875,356.75,91.7035,162.5,147.389,161.73025,2.0375
1,15.75,0.84475,4.224,9.81,9.562,95.80875,256.14875,69.9305,110.7325,95.278,119.734,2.13
1,16.25,0.74825,3.93,9.435,9.242,95.73375,148.48325,43.39675,34.889,53.6795,52.888,1.684
1,16.75,0.706,3.644,8.81375,8.678,94.93375,52.8549999999999,25.20975,3.12325,30.45925,51.0019999999999,1.5195
1,17.25,0.77125,3.774,8.53375,8.418,95.54,5.4725,3.6975,-0.507750000000004,6.80150000000001,28.04,1.4755
1,17.75,0.63,3.886,8.22,8.016,95.8425,0.142999999999999,1.6055,-0.00500000000000171,18.54625,22.048,1.33
1,18.25,0.684,4.16,7.83375,7.712,95.66125,0.0519999999999993,2.645,-0.279500000000004,28.242,31.98025,0.77625
1,18.75,0.631,4.49975,7.81375,7.98675,95.26375,-0.0695000000000002,2.35975,-1.026,8.10149999999998,24.2295,0.96625
1,19.25,0.53475,4.0755,7.71875,7.573,95.1725,-0.0687500000000004,2.235,-1.24925,6.792,14.35975,0.99875
1,19.75,0.52,3.546,7.7725,7.68825,95.4825,-0.0497500000000001,2.27525,-1.1155,10.631,23.02725,0.89125
1,20.25,0.52,3.69825,7.6975,7.80475,94.8425,-0.0690000000000004,2.281,-1.01725,11.1265,30.42775,1.955
1,20.75,0.68125,3.90125,7.77,7.725,95.10625,-0.0787500000000004,2.1555,1.18874999999998,6.9725,32.418,1.33875
1,21.25,0.577,4.0815,7.7025,7.665,95.37625,-0.00850000000000051,2.4025,0.187249999999991,16.1559999999999,35.1889999999999,1.12375
1,21.75,0.6885,4.2965,7.6525,7.65375,95.355,0.000499999999999829,3.27275,-0.464500000000026,5.015,20.509,1.196
1,22.25,0.644,4.129,7.78875,7.794,95.235,-0.067000000000001,2.9585,0.29125,5.376,30.35,1.714
1,22.75,0.62325,3.839,7.9425,7.918,95.46375,-0.00975000000000008,2.905,0.694249999999992,9.43875,25.14775,1.059
1,23.25,0.62775,3.9225,7.885,7.7595,95.54875,0.0507499999999997,2.965,-0.715500000000022,9.64549999999999,14.1545,0.9
1,23.75,0.729,4.109,7.92125,7.968,95.4075,0.02,2.85075,-0.40975,8.12999999999998,13.59875,1.324
2,0.25,0.6715,4.42175,8.156,7.32725,95.0215,-0.17975,2.19525,-1.497,17.853,19.9549999999999,1.345
2,0.75,0.732,4.469,8.113,7.271,95.35375,-0.0997500000000001,1.82725,-0.899750000000003,12.1325,16.443,1.14125
2,1.25,0.78325,4.749,8.09975,7.234,95.23775,-0.12975,1.9405,-1.32775,9.93225000000001,36.6499999999999,1.4445
2,1.75,0.975250000000001,4.55575,7.806,6.97925,95.2505,-0.0997500000000001,1.852,-1.42475,12.678,22.7909999999999,1.5885
2,2.25,0.761,4.76,7.69799999999999,6.98,94.798,-0.0397500000000001,1.62875,-1.24825,10.642,23.12,2.04
2,2.75,0.7265,4.17,7.876,7.164,94.838,-0.05,1.9855,-1.08725,21.6675,16.9465,1.61625
2,3.25,0.715,3.903,7.748,7.05425,95.032,-0.09,2.1705,-1.21325,14.3675,14.7659999999999,1.9585
2,3.75,0.723,3.962,7.55599999999999,6.86799999999999,94.81,-0.0575000000000008,2.514,-1.09475000000001,9.07425,13.378,2.2285
2,4.25,0.7165,4.0325,7.53,6.7985,94.844,0.0104999999999998,2.69675,-0.916000000000001,20.0195,15.18,2.355
2,4.75,0.8055,5.061,7.284,6.43025,95.21,-0.0480000000000007,2.0425,-0.541250000000003,17.708,16.57875,1.725
2,5.25,0.8275,4.744,7.106,6.294,95.234,-0.0877500000000008,2.69975,-1.19925,13.964,24.98,1.42
2,5.75,0.744,4.4755,7.154,6.284,94.702,-0.0890000000000003,2.52725,-1.088,17.5345,10.7075,1.28175
2,6.25,0.7155,4.322,6.93999999999999,6.2315,94.288,0.000249999999999915,2.22425,-1.1185,7.40399999999999,11.873,1.40325
2,6.75,0.71,4.379,7.206,6.2245,94.308,27.157,18.995,-0.875500000000002,18.82075,11.671,1.46025
2,7.25,0.821,4.824,7.22399999999999,6.376,94.258,130.56075,66.25775,15.324,11.48,14.8245,1.39475
2,7.75,0.7455,4.3845,7.89999999999999,6.96375,94.484,245.7275,101.37825,70.434,37.096,25.9075,1.6735
2,8.25,0.876749999999999,4.59525,8.25,7.14675,94.954,363.29675,127.48525,138.7015,83.3,68.2975,1.504
2,8.75,0.85,4.5665,8.68,7.725,95.088,467.3865,153.45925,207.71425,141.3835,53.4625,2.6445
2,9.25,0.8705,4.5525,9.53199999999999,8.435,95.024,571.40725,192.8875,285.78875,212.0845,105.37525,2.514
2,9.75,0.895,4.5,10.184,9.005,94.308,657.40775,219.3765,334.37525,272.07,142.61,3.76
2,10.25,0.895,4.445,10.688,9.435,93.928,731.526,258.30075,383.17625,302.65975,125.75125,3.1415
2,10.75,1.035,4.56,11.196,9.84,94.286,789.4035,287.9145,421.637,348.31375,146.5935,2.437
2,11.25,1.095,5.195,11.496,10.18,94.064,829.07175,309.64025,444.6075,340.915,195.16025,3.96
2,11.75,1.08,4.43,11.62,10.205,94.178,839.6865,325.63725,466.89825,373.42,178.05775,3.3725
2,12.25,1.075,5.02,11.602,10.22,94.412,842.84925,327.1845,468.4995,358.96,186.455,4.2505
2,12.75,1.12,5.21475,11.792,10.20475,94.02,823.795,313.78125,438.9275,388.33,191.8405,3.90749999999999
2,13.25,1.12375,5.22325,11.782,10.18325,94.852,783.0445,298.41575,435.029,389.4375,209.107,3.4775
2,13.75,0.93475,4.88075,11.742,10.06275,95.322,725.6345,261.47025,403.5815,359.33675,168.188,2.92875
2,14.25,1.028,4.7565,11.456,10.00425,95.96,687.84425,229.49625,374.35625,309.76525,153.566,3.51925
2,14.75,0.97,4.75975,11.36,9.75475,95.68,608.264,187.928,320.918,275.901,182.75,2.9365
2,15.25,1,4.5495,11.076,9.631,95.442,518.7695,153.45025,261.57875,273.0825,174.021,2.7065
2,15.75,0.9845,4.52,11.01,9.5895,95.826,418.9985,111.4975,192.69775,203.828,200.62275,2.66225
2,16.25,0.967,4.482,10.42,9.1975,95.458,301.158,78.7397499999999,111.166,118.7715,171.43275,2.25
2,16.75,0.8915,4.591,10.03,8.867,95.81,185.24825,53.4635,43.01725,81.7595,65.4265,2.11125
2,17.25,0.966,4.8085,9.37799999999999,8.2855,96.022,80.6685,28.2115,5.72099999999998,49.7295,78.3189999999999,3.06325
2,17.75,0.939000000000001,4.78900000000001,9.056,8.0945,96.148,5.13899999999999,4.22475,-0.44975,18.5085,75.4394999999999,2.7905
2,18.25,1.112,5.2255,8.506,7.7425,96.062,-0.1295,1.44275,-1.336,25.945,30.95825,1.937
2,18.75,1.0025,5.424,8.384,7.428,96.146,-0.1295,2.26125,-1.5315,24.267,26.59425,1.40975
2,19.25,1.0415,5.4285,8.094,7.097,95.79,-0.11975,2.48375,-1.446,8.26524999999999,15.961,1.95775
2,19.75,1.03,5.517,7.934,6.9755,95.498,-0.0890000000000003,2.003,-1.13275,10.215,11.912,1.399
2,20.25,1.089,5.753,7.968,7.0245,95.606,-0.10975,1.8955,-1.742,11.4955,30.80825,1.4895
2,20.75,0.9945,5.1275,7.68,6.957,95.774,-0.12925,2.00775,-1.21975,12.3925,25.40775,1.3615
2,21.25,0.9745,5.5025,7.812,6.9745,95.768,-0.15925,2.2965,-1.13600000000001,30.7665,19.27625,1.533
2,21.75,0.92475,4.86325,7.732,6.92625,95.224,-0.0792500000000003,2.2395,-0.398000000000001,6.64174999999998,21.194,1.57475
2,22.25,0.87425,4.31375,7.68799999999999,6.97375,95.452,-0.12975,2.15525,-1.05725,7.02749999999998,18.979,1.7345
2,22.75,0.69425,4.0375,7.80599999999999,7.01399999999999,95.346,-0.0797500000000001,1.803,-0.429250000000004,14.09525,21.358,1.88375
2,23.25,0.76425,4.31925,7.97799999999999,7.15325,95.48,-0.10925,1.6875,-1.0385,14.395,9.581,1.307
2,23.75,0.799,4.35075,7.77399999999999,6.87899999999999,95.478,-0.10975,1.581,-0.686750000000001,11.93,22.226,1.617
3,0.25,0.91675,4.94575,4.72525,4.0445,96.677,-0.025,2.79,-0.795,25.747,12.05375,1.3485
3,0.75,1.026,5.9085,4.912,4.2655,95.937,-0.1175,2,0.4225,40.2155,12.31825,2.8885
3,1.25,1.2175,6.0855,5.0515,4.529,96.2485,0.075,1.62,1.4575,72.04625,13.80525,1.34975
3,1.75,1.034,5.60825,5.18725,4.6695,96.15825,-0.11,1.6,-1.0375,16.1655,25.6325,1.51725
3,2.25,1.00725,5.376,5.447,4.718,96.1635,-0.1025,1.88,-0.835,37.779,14.29075,2.012
3,2.75,0.91425,4.65125,5.5165,4.9425,95.903,-0.16,2.05,-1.06,22.32225,16.66,1.9795
3,3.25,0.892,4.83625,5.5085,5.054,95.704,-0.145,1.78,-1.0275,23.12125,33.9479999999998,2.30875
3,3.75,0.8745,4.638,5.488,4.7525,95.6125,-0.115,2.29,-0.3425,17.42875,12.544,1.721
3,4.25,0.890499999999999,5.28199999999999,5.1,4.6435,95.6415,0.0125,2.19,-0.875,6.57849999999999,16.82,2.249
3,4.75,0.799749999999999,5.16075,5.2685,5.16299999999999,95.457,-0.1425,2.47,-1.0825,17.4625,23.396,1.662
3,5.25,0.868,4.578,5.212,4.796,94.89,-0.17,2.54,-0.9125,17.2225,13.81525,2.06025
3,5.75,1.038,5.24475,4.9115,4.5875,94.62,1.53,2.94,-1.1375,22.84,11.732,1.791
3,6.25,0.8275,4.898,5.127,4.7575,95.217,73.1375,24.82,1.8,17.18525,10.87,2.18
3,6.75,0.891,4.88025,5.4235,5.246,95.917,202.525,51.79,43.775,22.61,20.91075,2.34275
3,7.25,0.916999999999999,5.03725,5.5495,5.0255,96.3,321.4825,96.61,130.1525,59.24325,44.4835,2.98950000000001
3,7.75,1.047,4.91025,6.214,5.43625,96.452,439.375,125.07,216.2275,127.192,48.9945,2.98
3,8.25,1.06725,5.311,6.549,6.29625,96.4695,525.09,160.76,294.7925,169.019,66.7315,2.1515
3,8.75,1.16975,6.55325,7.4135,6.942,96.235,631.4475,201.41,359.5375,215.3775,109.498,4.0615
3,9.25,1.202,6.18425,7.778,7.292,96.2055,733.1125,241.46,427.14,296.299,158.407,2.666
3,9.75,1.191,5.87275,8.0385,7.33625,96.352,814.3675,277.01,484.6475,363.5365,213.65,3.74
3,10.25,1.35175,5.9555,8.545,7.8065,96.3265,883.3175,329.28,529.65,369.11475,231.55,3.78
3,10.75,1.33625,5.548,8.9725,8.0965,96.103,916.385,359.1,536.35,421.184,229.33,4.01974999999999
3,11.25,1.39675,5.621,9.087,8.2875,96.209,970.695,393.98,556.03,440.58025,241.52,3.835
3,11.75,1.289,5.61049999999999,9.1655,8.2,96.0865,977.4325,373.5,562.14,432.9695,187.793,3.5
3,12.25,1.27725,5.33375,9.0705,8.308,96.37275,985.5575,387.03,558.4775,457.557,196.165,4.369
3,12.75,1.2885,5.9185,8.86,7.932,96.345,975.09575,370.39,554.13825,443.88125,331.8515,3.153
3,13.25,1.1125,5.07,8.97,7.8535,95.4745,934.6725,368.14,528.4475,428.302,222.743,4.0225
3,13.75,1.1265,5.572,8.7165,7.6215,95.575,885.0625,308.49,514.8925,457.013,231.5845,3.097
3,14.25,1.34175,5.846,8.79575,7.777,95.4485,809.32,264.95,472.5275,428.087,219.47775,5.55
3,14.75,1.209,5.91,8.6335,7.53725,95.476,736.0825,219.16,424.6525,368.37475,215.9935,3.58725
3,15.25,1.129,5.604,8.4055,7.4845,95.7975,638.3375,170.79,373.595,351.709,280.902,3.1095
3,15.75,1.2025,5.52875,7.9385,7.3515,95.6115,531.3475,125.18,303.3975,261.4255,204.897,2.692
3,16.25,1.0755,5.35625,7.55075,7.13025,95.788,420.15875,96.8232499999999,224.8285,187.65575,156.067,2.34875
3,16.75,0.991999999999999,5.308,7.4035,6.818,95.848,298.23375,65.6507499999999,137.49725,158.89225,105.331,3.0535
3,17.25,1.09,5.52,7.073,6.524,96.13475,171.0955,44.0715,49.43375,72.26875,74.569,2.85975
3,17.75,1.10375,6.1705,6.39275,5.6785,96.6215,58.421,16.712,2.17274999999999,34.3345,41.017,2.262
3,18.25,1.1125,5.2525,5.575,5.162,96.738,2.464,2.22625,-1.12425,19.91475,28.363,2.1375
3,18.75,0.952499999999998,5.30775,5.48175,4.97875,96.78025,-0.12,2.12025,-1.309,14.86925,34.3165,1.906
3,19.25,1.06,4.9635,5.1075,4.792,96.8405,-0.0617500000000003,2.08275,-1.3795,25.6675,20.08725,2.465
3,19.75,0.9765,5.184,4.9745,4.62925,96.95475,-0.1145,2.65325,-1.378,22.614,24.60525,2.038
3,20.25,1.1125,4.542,4.88225,4.82725,96.83275,-0.0917500000000003,2.3425,-0.42725000000001,31.74525,48.7450000000001,1.918
3,20.75,1.16,5.89799999999999,4.8935,4.738,96.779,-0.118000000000001,2.23075,-1.24325,29.5795,24.352,1.71725
3,21.25,1.14625,6.18,4.999,4.55,96.63425,-0.0517500000000003,2.13275,-1.31725,17.5075,26.276,1.475
3,21.75,1.2375,6.092,5.208,4.31,96.68225,0.0292499999999994,2.25125,0.805249999999939,15.2575,28.7375,1.02625
3,22.25,1.0775,5.7105,4.96,4.23725,96.75,-0.0717500000000003,2.49475,-0.855250000000001,22.144,24.3335,1.6235
3,22.75,1.3055,6.506,4.759,4.192,96.726,-0.1145,2.67125,-1.5045,13.361,19.94375,2.1175
3,23.25,1.0485,5.846,4.88125,4.38075,96.6335,-0.1545,2.6915,-1.32425,21.149,20.1845,1.435
3,23.75,1.02875,5.326,4.6655,4.264,96.56475,-0.0345000000000002,2.038,-1.33775000000001,52.2674999999999,20.14,1.458
4,0.25,1.132,4.1775,6.3455,6.5025,97.003,0.0174999999999991,2.08575,-0.965000000000002,24.2554999999998,17.8275,1.93
4,0.75,0.761999999999999,3.96875,6.4935,6.47875,97.001,0.123499999999997,2.688,4.93524999999994,10.11975,9.685,1.8025
4,1.25,0.766,3.8655,6.601,6.46225,97.0715,-0.101750000000002,2.06525,0.35124999999998,10.088,15.7862499999999,1.80875
4,1.75,0.804,4.40075,6.6495,6.44225,97.1045,-0.1545,1.6115,-1.255,2.632,18.41725,1.6515
4,2.25,0.776749999999999,4.33549999999999,6.60325,6.136,97.104,-0.173500000000001,2.47875,-1.50825,3.0135,21.859,1.742
4,2.75,0.675499999999999,3.97799999999999,7.08799999999999,6.38349999999999,97.1445,-0.1945,2.54725,-1.516,5.37974999999999,16.4927499999999,1.71875
4,3.25,0.669999999999999,4.28249999999998,6.98874999999999,6.314,97.12675,-0.0835000000000005,2.55575,-1.76725000000001,6.09675,21.22,1.87
4,3.75,0.716000000000001,4.45799999999999,7.10175,6.3835,96.992,-0.14225,2.2235,-1.53750000000001,13.414,15.953,1.542
4,4.25,0.678000000000001,4.2835,7.00724999999999,6.41375,96.86675,-0.1845,2.4595,-2.29375000000002,25.892,12.391,1.54
4,4.75,0.792000000000001,4.32,6.47399999999999,6.07375,96.771,-0.169,2.84475,-2.01950000000001,17.62275,11.6245,1.3065
4,5.25,0.638,5.346,6.45274999999999,6.17499999999999,96.68475,22.0814999999999,10.4165,-0.867500000000003,8.62200000000002,27.466,1.44
4,5.75,0.928000000000001,4.2495,6.76325,6.0585,96.03075,124.23975,39.52875,11.34525,13.2965,15.951,1.426
4,6.25,0.88675,4.59175,6.89975,6.4635,96.15175,213.14725,63.465,60.336,33.063,28.939,1.683
4,6.75,0.813749999999999,4.2415,7.96075,7.044,96.467,329.32575,89.12375,159.0025,79.9477499999999,57.618,1.501
4,7.25,0.86,4.4775,8.3615,7.49825,96.247,445.342,111.04675,235.42925,132.042,84.3064999999998,1.74625
4,7.75,1.06175,4.723,8.5895,7.8705,96.12775,562.92925,142.68875,337.7655,212.926,127.592,1.99125
4,8.25,1.0315,4.8195,9.30425,8.256,94.89425,672.7905,194.6625,409.34875,273.43325,100.199,2.47025
4,8.75,1.056,5.1095,9.36625,8.4725,94.848,794.21175,239.0745,487.887,331.066,230.09,2.42
4,9.25,1.102,5.167,10.00125,8.875,94.7335,862.59325,267.09225,558.56475,358.801,222.58,2.895
4,9.75,1.2415,5.8,10.15875,9.27625,94.59625,966.8515,311.438,612.1225,436.5085,186.314,2.66199999999999
4,10.25,1.2745,6.10625,10.441,9.54375,94.666,1021.2175,334.2735,650.1655,412.7755,166.1325,3.44
4,10.75,1.3065,5.655,10.46225,9.943,94.4735,1050.61875,365.3455,678.6265,427.9585,111.74,4.015
4,11.25,1.326,5.64299999999999,10.538,10.078,94.36675,1071.401,386.44825,675.27175,501.43,185.9775,2.385
4,11.75,1.30625,6.041,10.66375,9.92775,94.05475,1087.27125,410.44325,666.41825,434.57375,185.1925,3.15
4,12.25,1.24375,5.94025,10.355,9.7555,93.40775,1102.54475,417.243,679.30175,466.655,176.45,2.3575
4,12.75,1.3125,5.9525,10.68175,9.86575,93.348,1076.575,375.0105,656.928,440.5675,157.3225,2.8935
4,13.25,1.34375,6.499,10.71175,10.2455,92.57275,1048.4795,378.042,632.12375,438.5725,205.5575,2.496
4,13.75,1.25375,6.35025,10.585,10.2655,92.99075,986.5285,319.83075,598.7445,453.29375,321.07625,3.14649999999999
4,14.25,1.175,6.2105,10.6905,10.1375,93.643,935.66875,295.33025,559.416,448.25575,154.24525,2.78025
4,14.75,1.32075,6.12175,10.4885,9.963,94.855,841.27225,237.636,494.27025,446.52775,176.438,2.418
4,15.25,1.20375,6.71275,10.33375,10.17075,96.09625,743.68875,185.3655,434.2265,357.8025,133.236,2.358
4,15.75,1.17225,5.79875,10.20375,10.05375,96.28025,635.9065,145.592,381.29925,305.57825,85.6907499999999,2.351
4,16.25,0.988,5.32,10.02375,9.741,96.3215,513.0235,99.65825,286.6465,253.25,109.688,2.484
4,16.75,0.964,4.58,9.83899999999999,9.355,96.67175,396.17075,84.94675,227.8225,193.588,74.69,1.344
4,17.25,0.912999999999999,4.381,9.69125,8.99,96.833,258.09325,58.9185,129.64225,144.423,137.162,1.936
4,17.75,0.866999999999999,4.501,8.83499999999999,8.774,97.09,104.672,33.20525,42.75325,76.425,53.954,2.184
4,18.25,0.857,4.936,8.00174999999999,8.159,97.161,42.6144999999999,14.18175,7.63199999999999,29.913,41.606,1.948
4,18.75,1.162,5.793,7.41999999999999,7.559,96.914,1.678,2.2995,-1.0825,29.7269999999999,38.4880000000001,2.242
4,19.25,1.03875,4.37799999999999,6.73849999999998,6.99599999999999,96.92075,-0.13225,1.73525,-1.29850000000001,13.72625,40.4955,1.4585
4,19.75,0.7725,4.655,6.60574999999998,6.85375,97.001,-0.0767500000000003,2.457,-1.21375,18.72,21.021,1.99375
4,20.25,0.966,4.38375,6.48299999999998,6.7875,97.071,-0.1,2.312,-0.257750000000003,11.373,22.4325,2.315
4,20.75,0.9,5.09125,6.75524999999998,6.555,97.14125,-0.0202500000000008,2.40175,0.124999999999981,7.05625,26.5839999999999,1.34949999999999
4,21.25,0.99,5.47375,6.71874999999999,6.26625,97.201,-0.0767500000000003,2.001,-0.456250000000012,14.8775,32.1865,1.516
4,21.75,1.0775,5.66125,6.45424999999999,5.99,97.31,-0.0945000000000002,2.12525,-1.78025,9.71125,20.29925,1.868
4,22.25,0.962499999999999,5.80125,6.17524999999999,6.1675,97.3305,-0.170750000000002,2.952,-2.93400000000001,13.7409999999999,22.2225,1.375
4,22.75,0.9575,5.245,6.70574999999999,6.11125,97.28075,-0.21675,2.7725,-1.82275000000001,7.32375,11.995,1.61
4,23.25,1.128,5.20875,6.36624999999998,6.4125,96.92825,-0.0967500000000003,2.66825,-2.30500000000002,10.6219999999999,10.9432499999999,1.76075
4,23.75,0.865,4.95875,6.31424999999998,6.16,96.88725,-0.153500000000001,2.2925,-1.58125,13.29375,12.5625,1.6975
5,0.25,0.857999999999999,4.25825,7.8055,8.02975,96.74875,-0.309,3.2015,-2.11875000000001,31.858,21.955,1.895
5,0.75,0.6165,3.89325,7.761,7.914,96.20075,-0.308000000000001,3.13325,-2.88350000000001,15.59825,17.97825,1.5705
5,1.25,0.56825,3.514,7.72775,7.888,96.51175,-0.21,2.44625,-3.19400000000001,14.47825,8.29925,1.7055
5,1.75,0.59475,4.14225,7.9215,7.988,96.77825,-0.2945,2.37875,-3.08375,58.9457500000001,12.45875,2.39025
5,2.25,0.683,4.012,7.81425,7.936,96.82425,-0.185750000000001,1.9815,-2.80050000000001,29.694,14.17,2.168
5,2.75,0.74475,4.342,7.88375,7.8005,96.73975,-0.209250000000001,2.34725,-3.02875000000002,8.25649999999998,12.809,1.695
5,3.25,0.64825,4,7.68425,7.5225,96.80675,-0.23125,1.81575,-2.493,11.3235,11.46425,1.97825
5,3.75,0.67725,3.94275,7.57275,7.5265,96.96975,-0.23125,2.49775,-2.44800000000001,12.608,14.61825,1.84775
5,4.25,0.6565,4.0785,7.5985,7.5695,97.0745,-0.2245,2.28,-2.12725,20.3725,10.35925,1.62575
5,4.75,0.8125,4.394,7.52775,7.57325,97.13975,7.9965,4.38775,-1.8125,26.0609999999999,10.3295,2.57875
5,5.25,0.81725,5.0075,7.4875,7.60525,97.13325,99.955,31.2325,12.38725,12.82,20.854,1.1595
5,5.75,0.733,5.09599999999999,7.79725,7.851,97.10975,216.82575,58.4875,57.64075,25.90525,22.208,1.729
5,6.25,0.73475,3.763,8.49725,8.68675,97.0355,338.541,76.956,141.42775,55.36,50.852,1.635
5,6.75,0.85125,4.16475,9.245,9.16075,96.92825,475.20725,95.1155,227.483,120.801,103.13325,1.71
5,7.25,1.0465,4.511,9.45525,9.61325,96.10175,581.70425,125.35775,337.90575,202.233,98.0835,1.665
5,7.75,0.8925,4.384,9.77975,10.12275,95.40425,659.442,162.55575,432.13525,243.285,115.61,2.11625
5,8.25,0.97075,4.54825,10.211,10.4755,95.188,766.72825,209.37725,510.469,279.985,140.661,1.561
5,8.75,0.9485,4.54,10.75275,10.432,95.186,882.35675,244.633,612.23475,366.472,244.2045,1.61175
5,9.25,1.00825,4.43725,11.24725,10.88075,95.13975,959.62825,285.22,710.4945,431.6875,257.677999999999,1.859
5,9.75,1.013,4.6155,11.254,11.0075,93.84575,1035.80925,311.74175,736.62125,430.1925,164.456,1.607
5,10.25,1.109,4.522,11.594,11.7,94.33,1053.69,351.31125,719.398,429.78075,169.819,2.023
5,10.75,0.98,4.8215,11.86925,11.64475,94.9085,1091.4285,360.3315,753.247,437.162,181.83875,2.16625
5,11.25,1.106,4.96775,11.972,11.88925,95.01075,1123.28575,389.683,805.0595,481.676,191.153,1.305
5,11.75,1.036,5.06875,11.91,12.00425,95.63275,1181.59525,418.30625,827.58,469.27525,169.548,1.021
5,12.25,1.132,5.152,11.94125,11.734,95.9555,1152.464,404.82925,794.6445,468.391,141.638,1.678
5,12.75,1.1155,5.023,11.96,11.644,95.37,1175.58875,380.36425,760.79575,457.14,166.60375,1.42125
5,13.25,1.03,5.15325,11.75525,11.59275,96.0215,1104.53325,342.9015,725.3245,497.626,149.4375,1.34375
5,13.75,1.07775,5.257,11.729,11.6925,96.45325,1034.3175,304.3715,667.31375,473.274,135.815,2.1625
5,14.25,0.99875,5.10075,11.645,11.53875,96.70075,966.1395,262.55925,640.4645,473.51,123.5325,0.4675
5,14.75,1.13,5.14,11.784,11.564,96.8155,879.68425,223.0365,588.38325,383.68375,114.384,1.902
5,15.25,1.094,5.1815,11.591,11.4615,96.88025,799.08325,201.897,522.98925,368.535,99.3935,2.0055
5,15.75,1.134,5.19875,11.53725,11.39175,96.88,713.0525,172.67025,466.215,335.95175,94.54,1.11
5,16.25,1.013,4.858,11.22525,11.088,96.86425,624.16025,120.04875,427.79775,305.915,84.369,1.68925
5,16.75,1.018,4.946,11.2105,11.02,96.97075,489.40875,103.28525,355.99575,250.18025,123.64625,1.18775
5,17.25,1.024,5.158,10.861,10.818,97.0485,307.55375,62.05275,208.5975,178.82475,89.53375,2.2935
