DOY2,HR2,CO2_1_1_1,H2O_1_1_1,CH4_1_1_1,FC_1_1_1,FCH4_1_1_1,SCH4_1_1_1,G_1_1_1,H_1_1_1,LE_1_1_1,WS_1_1_1,USTAR_1_1_1,PA,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,T_BOLE_1_1_1,T_BOLE_2_1_1,NEE
1,5.25,410.7265,0.66518545,2019.997,0.01700621,-0.437607025,-0.3966896,-24.10333,-11.00046,-0.330961,1.246585,0.101709375,95.195855,-16.6861625,-17.55667,-17.91333,-18.5,-18.65,-7.58,-5.449,-4.12,-1.52,0.9233333,2.697333,3.314924,-28.34478,0,0,0.1907886,227.2523,243.869,-18.99333,-18.85667,0.068463375
1,5.75,410.127825,0.66430205,2020.745,-0.02229419,-0.8542756,-0.152377825,-24.23,-10.1113625,-0.29979275,1.149032,0.1065,95.1914,-17.205815,-17.58,-17.68333,-18.18,-18.40667,-7.74,-5.427,-4.186,-1.512667,0.9290001,2.679667,3.320866,-28.9418625,0,0,0.1732463,229.922275,243.487575,-18.90667,-18.92333,0.001910612
1,6.25,411.1253,0.6597157,2020.62075,0.0141470025,-0.352549175,-0.342222875,-24.45667,-10.672035,-0.46790755,1.2022705,0.09783727,95.2102325,-16.9275,-17.95333,-18.01,-18.27667,-18.34,-7.72,-5.446667,-4.197,-1.494,0.9310001,2.684667,3.30629125,-25.19061,0,0,0.129181,234.14225,246.19555,-18.53,-18.53667,0.02315724
1,6.75,410.42015,0.6379634,2020.14725,0.0115391,-0.2693189,-0.6771804,-24.19333,-10.28177,-0.3486191,1.16980825,0.108476975,95.2071,-17.1357825,-17.63,-18.25667,-18.24,-18.94333,-7.916667,-5.58,-4.23,-1.513667,0.9256666,2.664667,3.30572475,-27.961225,0,0,0.16410455,233.96105,245.0479,-19.01,-18.99333,0.03419125
1,7.25,409.7256,0.63334155,2018.51,0.0322158025,0.3954111,-0.496686775,-24.19667,-8.518375,-0.284944475,1.21576075,0.1062314,95.19364,-17.241055,-17.67333,-17.69666,-18.26,-18.56333,-7.88,-5.6,-4.206333,-1.511667,0.922,2.661333,3.28732575,-26.134185,0,0,0.132817725,235.59435,245.41015,-19.06,-19.05333,0.01109683
1,7.75,410.52915,0.62845035,2018.8575,-0.00145559525,-0.213304425,-0.50609285,-24.38,-9.223807,-0.3217347,1.45094325,0.11663965,95.17934,-17.19247,-17.19667,-17.71,-18.00333,-18.41,-7.78,-5.66,-4.196,-1.57,0.898,2.665333,3.2992835,-15.78304,0,0,1.730379,235.31025,248.4318,-18.96333,-18.86667,0.01345852
1,8.25,410.676925,0.663145325,2019.45525,0.030218405,1.242348975,-0.288195125,-24.763335,-5.3011885,-0.27335245,1.4769595,0.1492695,95.22098,-17.12943,-16.651665,-16.73,-17.021665,-16.911665,-7.7268335,-5.580833,-4.1301665,-1.5355,0.8875,2.6458335,3.257683,-4.1349165,33.645385,14.281665,7.030469,225.12295,241.325625,-16.786665,-16.623335,0.041466545
1,8.75,410.87805,0.670528825,2021.71925,-0.033841825,-0.3878324,-0.51031215,-25.13,1.32273275,-0.1172422,1.630747,0.20132855,95.2629225,-17.3777,-15.63333,-15.85,-15.89,-15.54,-7.676666,-5.735,-4.196,-1.574667,0.84,2.567333,3.2499325,8.00364675,75.668425,32.8788925,15.29867,206.4697,238.37785,-14.60333,-13.6,-0.046228955
1,9.25,410.90705,0.680761,2024.768,-0.005633628,-0.4391011,-0.8641115,-24.1516675,7.15283525,0.0800924275,1.8274485,0.231692525,95.26075,-16.95981,-14.5766675,-14.9224975,-14.903335,-14.3450025,-7.6485,-5.67608325,-4.2985,-1.65883325,0.78958335,2.46308325,3.2606005,18.23908,125.891025,54.884405,25.8786675,204.248325,240.32915,-12.7116675,-11.8025,-0.08316238
1,9.75,410.618275,0.727605,2025.57025,-0.0315712475,-1.01061985,-0.4531278,-23.873335,16.759675,0.49000935,2.052593,0.246145,95.2788475,-16.26583,-14.02333,-14.00083,-13.6,-13.253335,-6.99958325,-5.5114165,-4.23366675,-1.6905,0.698499925,2.4145835,3.27642425,26.91,188.207,81.08879,37.0565,202.68715,245.0757,-11.4650025,-10.1824975,-0.06295973
1,10.25,410.1796,0.73315755,2024.16875,0.0054390985,-0.64235585,-0.88319645,-22.2,22.65235,1.2098905,2.13500675,0.2662,95.2907225,-15.2743925,-13.02,-12.686665,-12.585,-12.588335,-6.568833,-5.3931665,-4.038,-1.6955,0.66566665,2.387,3.26654775,35.631385,234.067225,103.173225,48.69689,199.24065,250.61005,-10.43167,-9.0016665,-0.0634947
1,10.75,410.762975,0.76472915,2021.2455,-0.08493869,-0.7289857,-1.08548,-21.53667,27.259555,1.47615625,2.20967225,0.270333625,95.28468,-14.92,-12.52667,-11.91333,-11.91333,-12.09,-6.385667,-5.199333,-4.044,-1.815333,0.6433334,2.326667,3.2774045,44.50692,254.94315,107.5594,51.3190025,202.50795,251.880225,-9.586667,-7.543334,-0.153720525
1,11.25,410.765025,0.7829455,2017.4225,-0.15566905,0.2946148,-0.84335185,-20.67333,30.26708,2.4396545,2.2123885,0.287674,95.28139,-14.19147,-12.07,-11.51667,-11.03,-11.17333,-6.071,-4.962667,-3.88,-1.765,0.6023333,2.328,3.275569,50.2075,310.76755,126.560475,62.65601,201.101575,255.186325,-8.297,-6.758667,-0.25186765
1,11.75,410.19085,0.7878081,2015.6225,-0.14031415,1.20925225,-0.8642013,-19.81333,32.9497975,2.546187,2.3649885,0.294668,95.25166,-13.55093,-11.37,-11.24,-10.49,-10.76,-5.952,-4.967,-3.785,-1.767333,0.6226667,2.320333,3.279516,54.2433375,328.049425,142.4877,63.32,203.34085,259.2332,-8.253333,-6.039667,-0.2470497
1,12.25,410.0337,0.7913341,2016.216,-0.13792015,1.32690275,-0.7007517,-18.6458325,35.325835,2.94162175,2.426948,0.3083712,95.2245,-13.10103,-11.035,-10.76167,-10.34167,-10.175835,-5.83725,-4.7845,-3.66483325,-1.777833,0.621750025,2.35941675,3.277534,55.56909,330.6049,138.8513,61.306055,203.82845,261.19345,-7.65166675,-5.839584,-0.23068915
1,12.75,410.0752,0.8040043,2017.04775,-0.12743855,1.6026775,-0.7499617,-18.0933325,33.070345,3.632084,2.392225,0.30778245,95.16599,-12.8478,-11.0141675,-10.8233325,-10.7675025,-10.1325025,-5.851167,-4.71800025,-3.7035,-1.726417,0.62208335,2.3791665,3.2748345,54.24091,318.189,135.155425,58.6754775,204.79905,263.6209,-7.52833375,-6.23000025,-0.22540265
1,13.25,410.1191,0.83021775,2016.37625,-0.03620042,0.921577375,-0.6773948,-17.2575,30.427755,3.02520875,2.416526,0.294233825,95.1647875,-12.6834975,-10.54,-10.3350025,-10.3541675,-9.659166,-5.62175,-4.72825,-3.63999975,-1.68741675,0.623833275,2.384417,3.273376,48.827515,286.5769,121.9423,55.82966,207.0278,265.74255,-7.4186665,-5.957833,-0.147911
1,13.75,409.7885,0.826755275,2015.069,-0.06210919,0.9781139,-0.71124315,-16.71083,27.4235175,3.4390105,2.53233025,0.3010632,95.126495,-12.6077,-10.6091675,-10.2900025,-10.3458325,-9.89000025,-5.5790835,-4.61199975,-3.59975,-1.65833325,0.65850005,2.41299975,3.274768,40.7859175,257.65725,111.9541,48.164495,208.012075,263.939275,-7.37833325,-6.016417,-0.11363295
1,14.25,409.8737,0.8203708,2014.448,-0.121639925,1.073046,-0.6305468,-16.57,21.029655,2.734464,2.486589,0.2920415,95.14198,-12.43977,-10.823335,-10.546665,-10.256665,-9.843,-5.388833,-4.6545,-3.524,-1.6088335,0.68016665,2.429667,3.2744585,30.90445,220.50335,95.988175,41.432325,211.872175,264.209825,-7.8851665,-6.5675,-0.15965685
1,14.75,410.1923,0.8387211,2013.05575,-0.05948253,0.57380055,-0.872240625,-16.675,13.4557425,1.856942,2.46457225,0.27671295,95.13367,-12.1500725,-10.655,-10.5025,-9.95941675,-10.1425025,-5.573,-4.60583325,-3.5125,-1.54574975,0.7084167,2.47325,3.27379225,20.29,175.54015,73.6482475,32.41879,211.357075,263.34525,-8.58416675,-6.6929995,-0.1208423
1,15.25,410.1139,0.839301025,2011.3705,-0.013615475,0.3573053,-0.678579775,-16.685,5.6613135,1.246506,2.3311915,0.2803597,95.176835,-12.0070575,-10.7791675,-10.669165,-10.2616675,-10.3458325,-5.8555,-4.6207495,-3.4795,-1.54791675,0.738083325,2.48733325,3.2735505,8.516579,121.941,52.99975,23.5026,211.0112,260.679475,-9.10083375,-7.658333,-0.0562254
1,15.75,410.110325,0.84089935,2009.892,-0.01693254,0.4704465,-0.576459375,-16.7124975,-1.48383375,0.293974825,2.14723,0.2472822,95.18401,-12.38734,-10.8374975,-10.7274975,-10.6499975,-10.5291675,-6.10875,-4.61025025,-3.4669995,-1.498,0.768833275,2.52299975,3.2632655,-6.350667,67.55099,26.2608275,12.78157,209.8645,259.06095,-10.08,-9.11249975,-0.0536701325
1,16.25,410.0131,0.8445897,2008.28075,-0.00635628475,0.3879471,-0.5091049,-16.9666675,-11.721675,0.05779402,2.03453825,0.2154433,95.20973,-12.508695,-11.5225,-11.618335,-11.73333,-11.7075025,-6.3473335,-4.688,-3.5511665,-1.46633325,0.8316667,2.55700025,3.246851,-31.150175,22.70574,8.44637575,4.24133325,213.742925,256.317025,-11.2891675,-10.394165,-0.0202010825
1,16.75,409.99845,0.8216581,2008.10275,-0.0204959825,0.30118285,-0.47550135,-17.88333,-18.597365,-0.184355925,1.8170515,0.174833575,95.2438275,-12.81145,-12.2341675,-12.350835,-12.48667,-12.6958325,-6.7835,-4.70241725,-3.58075,-1.4145,0.886833325,2.63625025,3.246107,-51.9390975,1.80983625,0.383499975,0.474141625,210.536475,249.4219,-12.5524975,-12.5275025,-0.01482651
1,17.25,409.7029,0.801746625,2011.52975,-0.0234099975,-0.06596982,-0.229924425,-18.38,-17.47043,-0.2329108,1.641037,0.1435945,95.2644325,-13.2513425,-12.7100025,-12.9150025,-13.3124975,-13.4650025,-7.06674975,-4.87325025,-3.5578335,-1.390333,0.936000025,2.69024975,3.255817,-52.58966,0,0,0.1426667,212.905875,246.87455,-13.54333,-13.45083,-0.0283942375
1,17.75,410.204025,0.78971035,2011.6365,-0.0090259585,0.150429785,-0.18845835,-19.65917,-15.393235,-0.2415985,1.577037,0.139858325,95.2696,-13.82608,-13.086665,-13.4099975,-13.55,-13.8183325,-7.19500025,-4.9565,-3.51383325,-1.35425,0.96908335,2.763,3.2586,-50.148205,0,0,0.2189206,210.488475,245.56785,-14.1475,-14.2675,0.03577062
1,18.25,410.32175,0.7981607,2013.98875,-0.05908305,0.047542225,-0.242309725,-20.323335,-17.808835,-0.3584309,1.57528325,0.1351133,95.2861825,-14.2283975,-13.358335,-13.485,-14.036665,-14.243335,-7.36,-5.0963335,-3.472,-1.3548335,0.9833333,2.7673335,3.2560165,-50.448015,0,0,0.2138524,208.18085,246.3306,-14.996665,-15.043335,0.010533815
1,18.75,410.11205,0.78870295,2016.66175,-0.027387655,-0.006124969,-0.2961611,-20.655,-18.97511,-0.387258,1.533778,0.1384804,95.29364,-14.5124175,-13.84,-14.04,-14.16667,-14.5,-7.5535,-5.148,-3.481667,-1.37,0.9733334,2.749,3.246449,-49.66433,0,0,0.16212155,201.91835,244.2905,-15.21,-15.365,0.02765446
1,19.25,410.24285,0.7797889,2016.1655,-0.01389809,0.009201895,-0.3611192,-20.7649975,-17.83353,-0.51613635,1.4939315,0.13903955,95.2987,-14.98069,-14.0325,-14.254165,-14.694165,-15.1175,-7.60416675,-5.1615,-3.49725025,-1.3645,0.98175,2.762417,3.2428965,-49.88841,0,0,0.21831155,198.526325,241.927075,-15.6316675,-15.9333325,0.024763825
1,19.75,411.266675,0.76307865,2013.301,-0.0512466675,0.46533795,-0.5906687,-20.3624975,-18.57821,-0.629847875,1.49354,0.132830125,95.29932,-15.063625,-14.4499975,-14.67417,-15.3075,-15.6775,-7.73,-5.14400025,-3.57100025,-1.334167,0.989749975,2.75825025,3.239392,-48.17342,0,0,0.2125699,196.4388,239.126,-16.1916675,-16.3499975,-0.0245163675
1,20.25,410.71615,0.750538475,2018.67825,-0.04558834,0.012201148,-0.4015894,-20.1783325,-17.79655,-0.44146395,1.419327,0.1207492,95.3161275,-15.321815,-14.52,-14.81,-15.8175025,-16.2741675,-7.8424995,-5.073334,-3.61091675,-1.26850025,0.988333275,2.7679165,3.2564565,-47.4882475,0,0,0.2084075,199.778275,233.53375,-16.8175,-16.8475025,-0.0058589975
1,20.75,410.845,0.7368125,2019.192,-0.04933967,-0.319063,-0.348545025,-20.1675,-16.18083,-0.4860969,1.35376,0.12259485,95.298845,-15.5001675,-14.89,-15.601665,-15.9991675,-16.4224975,-7.86916675,-5.0665,-3.68,-1.25375,0.9950001,2.76,3.255299,-48.15033,0,0,0.2226549,203.6108,234.4903,-16.9474975,-16.965835,-0.0385889225
1,21.25,410.8115,0.7313869,2020.461,-0.029199425,-0.534615,-0.18539955,-20.210835,-17.20555,-0.64704955,1.4242305,0.1280881,95.29469,-15.787665,-15.1775025,-15.7575,-15.9800025,-17.01417,-7.905,-5.10416675,-3.71799975,-1.2358335,1.006,2.764667,3.25205,-44.19433,0,0,0.2024229,203.3898,236.7454,-17.4783325,-17.465,-0.031666495
1,21.75,410.2995,0.727444225,2021.05025,-0.0182835125,0.17073585,-0.34494695,-20.71,-14.394285,-0.5104562,1.349578,0.1124085,95.279835,-16.1794375,-15.44333,-16.02,-16.9,-17.35333,-7.78,-5.167667,-3.753333,-1.244,0.985,2.757333,3.248867,-41.8700225,0,0,0.1753063,208.5643,235.897,-17.65,-17.63,0.0106091685
1,22.25,410.6095,0.7083778,2024.7705,-0.03709464,-0.2275296,-0.43125145,-20.725,-12.63355,-0.418883375,1.2520965,0.101138135,95.2816675,-16.2066675,-15.69167,-16.081665,-17.02,-17.29833,-7.34,-5.0473335,-3.778333,-1.2726665,0.988,2.7335,3.2506855,-40.119085,0,0,0.17900145,207.97975,235.5126,-17.516665,-17.611665,0.005922973
1,22.75,410.7198,0.700382925,2020.112,0.0005157718,-0.2951813,-0.4659739,-21.13333,-12.69363,-0.4659837,1.1789625,0.1022,95.2723325,-16.694155,-16.21667,-16.66,-17.38,-17.75667,-7.426666,-5.319,-3.795667,-1.294,0.9753334,2.732,3.25256575,-37.9942775,0,0,0.1652281,214.00375,237.7452,-18.29,-18.3,-0.021180965
1,23.25,411.0457,0.713967925,2024.581,-0.01618142,-0.4454206,-0.355372025,-21.39333,-13.147395,-0.4341705,1.21662375,0.1028085,95.27134,-16.412015,-16.60333,-16.88,-17.45333,-18.17667,-7.69,-5.244667,-3.816,-1.315,0.9726667,2.729666,3.2517165,-38.092245,0,0,0.20469865,213.512,241.095925,-18.39667,-18.34,0.0352709
1,23.75,410.2728,0.729578875,2022.22125,-0.0277458975,-0.4232416,-0.55505585,-21.53667,-12.3287175,-0.499200375,1.21234925,0.09742048,95.2510875,-16.2630825,-16.57333,-17.33,-18.16,-18.49667,-7.846667,-5.241,-3.818333,-1.329,0.967,2.718667,3.2661995,-34.473445,0,0,0.2011083,219.978925,242.398625,-18.88,-18.89,0.006224201
2,0.25,407.5966,0.6069711,1994.352,-0.0543213175,-0.298101075,-0.38676875,-14.253335,-16.881565,-0.680987,1.14094425,0.08426501,95.25317,-19.0173525,-17.265,-18.4525,-18.763335,-19.385,-3.5081665,-2.70975025,-2.229,-1.07883325,0.43233335,2.04125,2.56042475,-40.415585,0,0,0.2499864,191.335475,224.913175,-19.8566675,-19.7774975,-0.0448347
2,0.75,407.5864,0.6029723,1996.006,-0.0669263575,0.091316095,-0.50621995,-14.3825,-16.775965,-0.7103424,1.079682,0.07829753,95.2221425,-18.9172875,-17.7216675,-18.42333,-18.865,-19.5433325,-3.55116675,-2.8095,-2.22208325,-1.06233325,0.42816665,2.03283325,2.55994175,-40.2458725,0,0,0.22978275,187.869125,222.534075,-20.020835,-19.9466675,-0.0460413925
2,1.25,407.5883,0.59309335,1997.52,-0.052039615,-0.07123521,-0.3881294,-14.39,-17.0242825,-0.6288393,1.177343,0.08981252,95.2322425,-19.17642,-17.6725025,-18.2366675,-18.9591675,-19.575,-3.5928335,-2.81141675,-2.21175,-1.05716675,0.42475005,2.04025,2.563684,-38.0811125,0,0,0.27808925,189.5867,223.9463,-19.9516675,-20.0125,-0.0193423625
2,1.75,407.4542,0.580352,1997.15325,-0.078271315,-0.04077976,-0.6282338,-14.3174975,-16.36438,-0.5634611,1.16044175,0.0740717475,95.24666,-19.821305,-17.945,-18.265,-19.1908325,-19.9791675,-3.64866675,-2.808583,-2.25150025,-1.07091675,0.4169167,2.02716675,2.563842,-38.9055225,0,0,0.2543823,191.53945,222.6642,-20.2074975,-20.10333,-0.03275802
2,2.25,407.557125,0.5819748,1998.286,-0.06754868,-0.14041195,-0.3088917,-14.3691675,-15.60175,-0.518893,1.032349,0.07097253,95.2761275,-20.21875,-18.31,-18.6375,-19.3008325,-19.9925,-3.74075025,-2.84783325,-2.2485005,-1.095083,0.41625005,2.03724975,2.56101075,-38.893695,0,0,0.248269075,194.09865,223.2312,-20.2300025,-20.44833,-0.06667719
2,2.75,407.289125,0.5688029,1998.66425,-0.03552765,-0.557718475,-0.4443931,-14.64,-14.62454,-0.5885745,1.058972,0.07583,95.272335,-20.1565,-18.3349975,-18.9425025,-19.531665,-20.24,-3.77625,-2.8294165,-2.24250025,-1.06983325,0.410891675,2.02725025,2.563201,-38.75641,0,0,0.2276651,189.6323,222.68395,-20.3775,-20.555835,-0.0241276025
2,3.25,406.8889,0.5599393,1996.5455,-0.053550075,-0.446756875,-0.63964165,-14.8975,-14.935405,-0.6220747,1.077767,0.0755819675,95.26467,-20.9802525,-18.5850025,-19.1075025,-19.5575,-20.2708325,-3.81808325,-2.864417,-2.27441675,-1.07399975,0.420525,2.0250835,2.560449,-37.0363,0,0,0.25302285,187.9278,222.4237,-20.635,-21.0608325,-0.0355134275
2,3.75,407.20495,0.560396,1997.4615,-0.079773525,-0.6897195,-0.4834557,-15.0675,-13.84228,-0.5350923,1.10695175,0.079498275,95.236995,-20.35967,-18.3733325,-18.8449975,-19.6175,-20.4741675,-3.94241675,-2.9389165,-2.29575,-1.1155,0.411141675,2.02241675,2.56317475,-36.466695,0,0,0.2556928,189.464225,221.955525,-20.8175025,-20.9675025,-0.06611151
2,4.25,407.4427,0.54043095,1999.071,-0.0778231,-0.308652775,-0.4119538,-15.09583,-14.54678,-0.58437435,1.0149805,0.0742069375,95.2290075,-20.797405,-18.195,-18.9058325,-19.9591675,-20.5450025,-3.99375,-2.90675,-2.32050025,-1.10825025,0.413575,2.01775,2.5604,-36.2675775,0,0,0.259273075,188.15185,221.34015,-21.0549975,-21.1599975,-0.0716701
2,4.75,407.4948,0.5402396,2000.42025,-0.04159581,-0.48019765,-0.396988275,-15.2175,-13.77164,-0.55953215,1.04891025,0.0809774925,95.2414,-21.06157,-18.7925,-19.05667,-19.8816675,-20.645,-4.06575025,-3.02749975,-2.39125025,-1.08675,0.41375005,2.0139165,2.5656255,-37.6630775,0,0,0.221425,191.941,219.840375,-21.00667,-21.2974975,-0.0218446625
2,5.25,407.47855,0.5295202,1999.351,-0.07017957,-0.09453416,-0.41652365,-14.97583,-13.9866375,-0.5347133,0.98869015,0.0838318125,95.225315,-21.272165,-18.7675,-19.1474975,-19.705,-20.920835,-4.07600025,-3.02908325,-2.39783325,-1.07616675,0.39533335,2.01299975,2.56087425,-37.344385,0,0,0.228216375,195.69405,221.57125,-21.15583,-21.33583,-0.0576463725
2,5.75,406.7285,0.524847925,1999.994,-0.091278445,-0.2553679,-0.56257015,-15.246665,-14.1000325,-0.5635847,1.09307025,0.09220681,95.24008,-21.5609,-18.7325,-19.44,-20.13,-20.7825,-4.144,-3.1165835,-2.39275025,-1.09299975,0.394916675,2.00741675,2.55995775,-37.9482,0,0,0.2380753,198.3644,222.3383,-21.1500025,-21.6783325,-0.06795824
2,6.25,406.81015,0.53232485,2000.519,-0.044995135,-0.665256575,-0.5976248,-15.1325,-14.5571175,-0.5393123,1.1245505,0.0944884125,95.22298,-21.7155,-18.92,-19.6974975,-20.2841675,-20.7950025,-4.1425,-3.16725,-2.38941675,-1.05225,0.385000025,2.00325,2.5553,-37.066505,0,0,0.1596442,199.2057,223.2166,-21.4591675,-21.6816675,-0.0219966
2,6.75,406.808425,0.540761375,1998.59225,-0.1315005,-0.69689625,-0.4592961,-15.1075,-14.6748375,-0.5354397,1.184253,0.087656305,95.2414,-21.4331475,-19.6941675,-20.0474975,-20.8758325,-21.430835,-4.154,-3.16041675,-2.4248335,-1.16,0.373424975,1.9946665,2.5542835,-37.28575,0,0,0.290992525,195.561,222.7979,-21.9666675,-22.0925,-0.10601606
2,7.25,407.34335,0.5375941,1999.571,-0.055406735,-0.5101554,-0.248588325,-15.1608325,-11.982385,-0.503780275,1.129332,0.09571947,95.20787,-21.29033,-18.9775025,-19.7075,-20.5266675,-20.95167,-4.14525,-3.161,-2.44875025,-1.18474975,0.37016665,1.9905,2.55745,-24.527,0,0,2.4949035,196.2678,222.710975,-21.7500025,-21.1441675,-0.03555701
2,7.75,407.5809,0.56535725,2000.5975,-0.06972273,0.49896905,-0.13013915,-15.3749975,-6.5071695,-0.3961242,1.3165185,0.12822325,95.2366625,-20.8416625,-18.0475025,-18.1366675,-18.06167,-17.9808325,-4.1325835,-3.15775025,-2.4536665,-1.22975,0.34375,1.97174975,2.569333,-3.78443125,47.92052,21.682755,11.26961,190.9476,225.1817,-18.16,-17.92,-0.03486153
2,8.25,407.97485,0.598124,2001.7585,-0.0868794475,0.2121339,-0.42820435,-14.8550025,0.7826331,-0.2589032,1.6466185,0.184707575,95.2720825,-19.879835,-16.3958325,-16.13917,-16.0083275,-16.2533325,-4.18725,-3.20225,-2.55449975,-1.27275,0.30669165,1.91425,2.59895,10.185,107.8851,49.60927,26.134435,198.5642,230.3799,-16.06,-15.54,-0.11123422
2,8.75,407.8627,0.64331395,2002.918,-0.04517445,-0.02667011,-1.16817775,-14.535,6.93631775,0.01142801,1.949051,0.232838775,95.302225,-18.1278775,-14.7691675,-14.889165,-14.5575,-14.7191675,-4.13058325,-3.2777495,-2.62383325,-1.33625,0.21975,1.77016675,2.6021415,22.716325,177.332075,78.823845,40.81387,197.0135,241.6323,-13.7458325,-12.8483325,-0.11378005
2,9.25,407.6861,0.6847353,2004.522,-0.1739362,0.2425252,-0.8646763,-14.0025,17.25735,0.3442425,2.18999275,0.26250155,95.3058275,-16.9218325,-13.5566675,-14.0441675,-13.79,-13.4200025,-4.13758325,-3.23425,-2.67999975,-1.40925,0.142074975,1.6951665,2.61050025,37.87192,262.3655,119.117425,60.43,197.8378,246.24275,-11.7375,-9.66141675,-0.30813985
