DOY2,HR2,CH4,CO2,FC,FCH4,H2O,SC,SCH4,H,LE,SH,SLE,PA,RH,T_SONIC,TA,VPD,NETRAD,PPFD_IN,PPFD_OUT,TS_1_3_1,TS_1_2_1,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS,NEE
1,0.25,1881.43002975,378.425107435,-1.1673298937,-39.525,1.72961463465,-0.29062665725,-4.4275,-110.75075091,-12.5614486665,-1.9949524992,-1.74274675655,99.9467863,45.225,-7.18050075,-10.24375,0.60467087822,-90.025685003,0,-0.03919417035,-1.32917819249381,-4.33202842937689,-0.50623862295,0.218271182820817,0.03358,0.192928520929404,0.0388515374015561,0.26722594155,-1.21147982975
1,0.75,1884.4011319,377.623811335,-0.9721833965,-78.82,1.6905772791,-0.29853603935,-4.141,-87.6322003685,-3.79524163665,-3.13702331195,-1.8949932523,99.835,46.6125,-7.41176545499996,-10.6775,0.57767528237,-89.3242758335,0,-0.04727720185,-1.39219121748789,-4.41847467235106,-0.4363007143,0.191728796292982,0.040605,0.179982733072688,0.0308527778070622,0.24442231495,-0.93990035475
1,1.25,1891.63777825,377.17481823,-2.735911564,-84.145,1.6955634079,-0.41091813135,-7.082,-97.8301323385,-2.1801522102,-2.82304740095,-1.4944498555,99.772525189,44.95,-7.07028789499996,-11.19875,0.588138864175,-89.154465997,0,-0.03566445615,-1.45257413192892,-4.46999314038618,-0.51327309965,0.215967059094425,0.051515,0.18014552465273,0.0441402897060402,0.2099173182,-2.3965938172
1,1.75,1879.86815375,376.713002705,-0.47810829205,-84.784803625,1.6615649637,-0.13116424965,-6.286,-85.6693664785,-2.7489746016,-3.5684927494,-0.8769992869,99.686104539,46.8375,-7.94917351499996,-11.08875,0.62799260067,-88.6567851665,0,-0.06240427785,-1.52924873247052,-4.59591478872384,-0.4855389383,0.128589779560821,0.046,0.177225259880443,0.0389336927461606,0.1819702533,-0.4270104307
1,2.25,1871.5566426,376.995465235,-0.3798789563,-54.7,1.62330868155,-0.38503990865,-5.266,-116.89945438,-1.9037807624,-7.5897382218,-0.4434654187,99.684870215,46.1125,-7.21849657499999,-11.18875,0.491612568145,-88.2518393365,0,-0.07764174115,-1.60136840624727,-4.67310552067516,-0.54454955895,0.171929461448049,0.03907,0.142983494239718,0.0410912839818258,0.1986794673,-0.4838501971
1,2.75,1869.280592,377.9063939,-1.647659812,-131.439933875,1.59979036065,-0.67510713215,-5.676,-94.47510125,-2.05104837265,-9.5248678587,-0.964329559,99.681423648,44.675,-7.64045194999997,-11.1825,0.447300728375,-88.2379036635,0,-0.08261050665,-1.63477120252282,-4.79082138690091,-0.5163151662,0.226861177446356,0.051095,0.179059761680178,0.0397249727624747,0.1397157787,-1.492835097
1,3.25,1885.4691888,379.06224702,-1.49629479695,-25.86,1.6427421268,-1.1018917672,-3.122,-85.1210048095,-1.48644205355,-2.04516616035,-0.8253350975,99.708775,45.4,-8.33907830249999,-11.28875,0.61605530056,-89.2387516665,0,-0.082785789,-1.70840918522118,-4.83134652117535,-0.51111182815,0.174677094627633,0.032245,0.161858338666216,0.0436938350888681,0.230521743,-1.29130569895
1,3.75,1885.1960109,378.99548697,-1.13294882715,-31.32,1.5903343839,-0.55261326385,-6.814,-72.618938705,-1.54506526045,-9.6491595239,-1.30831373295,99.671945587,48.3375,-8.42564197999995,-11.50375,0.62422842333,-89.8144521665,0,-0.0697119195,-1.78204716791953,-4.80442658542768,-0.4817577098,0.140117135593799,0.05797,0.162790472969102,0.036849585655393,0.2038892903,-1.407413034
1,4.25,1881.1712631,378.81140425,-0.95191272755,-28.67,1.484776055,-0.2810610017,-3.705,-78.8231404495,-2.4266115782,-2.4337393321,-0.59797872595,99.699050756,48.4,-8.46706271999999,-11.50875,0.651961145185,-90.7754941635,0,-0.08415459685,-1.7979894115965,-4.82101727852373,-0.52175243945,0.181860888768695,0.042195,0.23989537725337,0.0362570794181199,0.10907623185,-0.84620707835
1,4.75,1884.49571865,378.905339255,-1.2091969862,-51.095,1.43141803445,-0.2393821249,-3.554,-69.7477320035,-3.63577963625,-2.13041749865,-0.97600688585,99.658221653,51,-7.35178352499997,-11.4925,0.64209429141,-89.706328497,0,-0.06247184715,-1.88908794689344,-4.88912643965489,-0.52832443125,0.159416458825648,0.032815,0.143216852154225,0.0490480724820392,0.13471038645,-1.10390256545
