DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,LE,SLE,G,TS_1,TS_2,TS_3,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1
1,0.25,0.15404025,-3.842,1.817975,0.3683933333,0.348521,-0.0379166665,-42.82925,-4.027875,-0.2646827025,-1.561605133,-0.343,-0.0265,-0.41,56.36369049175,80.70255,391.1603669375,-68.524840325,0,0,0.668,214.1,275.825,3.6314807728,-0.217262,0.588016768,0.53200965565,0.1997630063,-3.48225,0.1708167879,-0.274,0.431,1.77725,2.93725,3.82,4.56675,4.9875
1,0.75,0.17110325,-3.92675,1.9295825,0.3310247778,0.37335375,-0.038111111,-43.5964,-3.555715,-0.35482940625,-1.54849379,-0.345,-0.0265,-0.413,58.165858754,80.7001,390.12336765,-67.36025,0,0,0.68725,214.135925,275.975,3.5837974215,-0.231964,0.625393709575,0.520845743275,0.219095576225,-3.506,0.187275719175,-0.274,0.431,1.77725,2.93725,3.82,4.56675,4.9875
1,1.25,0.175418,-4.09,1.964105,0.27819166665,0.358291,-0.03237500025,-43.6313,-3.387435,-0.1775084035,-1.563757665,-0.348,-0.027,-0.414,57.760434142,80.6664,390.440947875,-67.81475,0,0,0.7965,213.225,274.943485,3.55296958665,-0.202903,0.5953879119,0.55196512625,0.210499468825,-3.559,0.17228345875,-0.2785,0.43475,1.78425,2.944,3.821375,4.567875,4.99125
1,1.75,0.17517,-4.1135,1.818845,0.3607162778,0.397934,-0.033833333,-43.25755,-4.111585,-0.174520955,-1.589647436,-0.351,-0.0265,-0.413,57.79905204325,80.673,389.79344982,-70.93825,0,0,0.786,210.675,273.89381,3.7258851694,-0.204597,0.609805173675,0.5436543599,0.209964375425,-3.662,0.1796085997,-0.283,0.4385,1.79125,2.95075,3.82275,4.569,4.995
1,2.25,0.18375475,-4.2085,1.8653075,0.35404377775,0.37819525,-0.037333333,-42.155,-4.65037,-0.307474267,-1.564969554,-0.355,-0.0255,-0.415,58.3185595065,80.6919,390.21980992,-69.42,0,0,0.70169095,213.57205,274.483615,3.5938474594,-0.20357,0.576751354575,0.546220953475,0.217877006825,-4.059,0.18152384775,-0.294125,0.442125,1.803125,2.95275,3.819875,4.563375,4.989375
1,2.75,0.17611725,-4.52075,1.7819525,0.30511427805,0.30018025,-0.0404444445,-42.46955,-3.260845,-0.314555529,-1.580054692,-0.359,-0.0255,-0.417,58.7428042715,80.7025,390.176358245,-68.08625,0,0,0.67725,214.625,276.375,3.6481699838,-0.1960505,0.57891390195,0.52921868515,0.2032655605,-4.295,0.174792263325,-0.30525,0.44575,1.815,2.95475,3.817,4.55775,4.98375
1,3.25,0.18983125,-4.5655,1.804615,0.3328071111,0.342938,-0.026055556,-41.4576,-3.86198,-0.292246602,-1.58063960925,-0.3665,-0.026,-0.4195,59.778007798,80.714725,390.19431071,-69.805,0,0,0.6375,212.8,276.35,3.6853635695,-0.220125,0.54707244965,0.549601198325,0.2229672694,-4.217,0.1672102874,-0.299375,0.441375,1.8035,2.948,3.81325,4.55675,4.981625
1,3.75,0.18619325,-4.6425,1.7656217302,0.3648417778,0.356067,-0.032666667,-42.3273,-4.359105,-0.259168532,-1.57135035375,-0.37275,-0.026,-0.4215,59.7881648155,80.713385,390.15863859,-69.587,0,0,0.6185,215.85,276.85,3.5185788834,-0.23043575,0.5936809515,0.55966321955,0.2120036328,-4.30525,0.1650385217,-0.2935,0.437,1.792,2.94125,3.8095,4.55575,4.9795
1,4.25,0.1848865,-4.6795,1.697675,0.31430577775,0.36692525,-0.038013889,-41.4568,-5.51676,-0.3181937545,-1.5752958595,-0.379,-0.02575,-0.42325,59.1067848235,80.705245,390.61044993,-67.7659827,0,0,0.693,215.8,276.9,3.57321147875,-0.198128,0.600333068125,0.52612003205,0.22008493325,-4.2865,0.17394401205,-0.2945,0.4385,1.78825,2.946125,3.80575,4.556375,4.9795
1,4.75,0.177999,-4.7435,1.6548106599,0.386026583325,0.399261,-0.03344444425,-39.62615,-4.42298,-0.305115443,-1.568552131,-0.38575,-0.02575,-0.424,58.7755085415,80.697475,390.80872299,-71.59,0,0,0.675,215.19615,276.65,3.692653312275,-0.234577,0.5786061595,0.538457646325,0.220685733875,-4.403,0.1657309703,-0.2955,0.44,1.7845,2.951,3.802,4.557,4.9795
1,5.25,0.185365,-4.934,1.75903,0.490425694425,0.4710915,-0.045694444,-46.1595,-5.28529,-0.47924955025,-1.58165,-0.388,-0.02475,-0.42525,58.059007948,80.6910075,390.597176515,-71.4575,0,0,0.6015,213.55,276.55,3.6346484598,-0.21693525,0.6035826373,0.5404266833,0.2141142219,-4.607,0.1728556504,-0.29475,0.441375,1.7845,2.954875,3.8,4.558125,4.973625
1,5.75,0.1973275,-5.16,1.65251,0.4483434444,0.4465065,-0.030284722,-44.43825,-4.90334,-0.278494881,-1.5587458445,-0.391,-0.02525,-0.4255,57.6551997615,80.638,391.11885911,-71.6415,0,0,0.5941998,213.25,274.7,3.6053521191,-0.215444,0.603971401625,0.544277566175,0.214914758625,-4.83725,0.1602856825,-0.294,0.44275,1.7845,2.95875,3.798,4.55925,4.96775
1,6.25,0.1834015,-4.9495,1.54983,0.486078388875,0.491047,-0.032666667,-45.4869,-6.5367225,-0.265342974,-1.5761,-0.39425,-0.02475,-0.42575,57.321877664,80.642725,391.4439393825,-71.8915,0,0,0.573,213.4147,274.05,3.60156900125,-0.20295975,0.6109754507,0.56071731055,0.21381517255,-4.528,0.16039263485,-0.295875,0.441625,1.777625,2.94225,3.7965,4.556375,4.97025
