DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,SW_IN,SW_OUT,LW_IN,LW_OUT,TA,RH,G_1,G_2,TS_1,TS_2
1,19.25,-0.1282115,-13.96705,0.167562,0.1577615,1.592655,0.102762,-4.6830425,409.18675,1.848375,0.3783775,0.3411685,0.1270505,0.0679,-1.9880695,0.2210969,250.29935,290.229375,-5.195,65.81,-6.84825,-6.6965,0.319,0.0685
1,19.75,-0.1432235,-12.202525,-0.126337,0.065125,1.62062,0.09015,-5.24965,408.9445,1.88507,0.325109,0.344791,0.112093,0.0612,-2.1666795,0.1941331,247.501625,289.376175,-5.735,66.865,-6.993,-6.858,0.2885,0.03475
1,20.25,-0.123648,-12.1299,0.5918325,0.270904,1.6720775,0.13629225,-5.428405,408.94525,1.7486425,0.41390525,0.34615975,0.1161255,0.05835,-2.525525,0.1882216,242.515525,288.455675,-6.085,68.65,-7.2505,-7.03925,0.24525,0.03875
1,20.75,-0.1277215,-14.55295,0.853614,0.2308365,1.89333,0.1229725,-5.167855,409.112,1.754335,0.4040375,0.3660325,0.1505965,0.0558,-2.5229195,0.15654025,252.358425,287.991725,-6.31,68.6575,-7.26675,-7.2445,0.2495,0.04575
1,21.25,-0.118872,-13.509275,0.03292675,0.28321375,1.95106,0.1317185,-5.339745,407.3745,1.84443,0.38020775,0.39788075,0.14930225,0.05535,-2.1977165,0.2004926,256.01325,288.88555,-6.525,68.6925,-7.6205,-7.425,0.243,0.03775
1,21.75,-0.148713,-12.17305,0.81268275,0.13380125,1.7535325,0.1138925,-6.012635,407.99475,1.8621325,0.34648475,0.38272025,0.143989,0.06595,-2.2540795,0.1725235,254.921225,289.041975,-6.55,69.9225,-7.642,-7.255,0.20125,0.02625
1,22.25,-0.11087525,-12.822225,0.863845,0.1037465,1.730695,0.1226045,-5.681925,407.3855,1.88529,0.42305525,0.31832075,0.1534605,0.0642,-1.970309,0.1338272,253.808125,288.41905,-6.6275,70.855,-7.5525,-7.44925,0.226,0.0265
1,22.75,-0.1371595,-12.24565,0.823579,0.1099275,1.7901,0.126504,-5.951365,408.1365,1.90201,0.4447595,0.3481865,0.1569705,0.06625,-2.3615635,0.1691022,253.18145,288.073125,-6.7725,70.6625,-7.60525,-7.74775,0.22125,0.02175
1,23.25,-0.107902,-16.6125,0.12647275,0.206078,1.891935,0.117204,-5.93911,407.99975,1.893835,0.4270055,0.376955,0.1497125,0.05465,-2.2000965,0.15556685,253.34575,287.879125,-7.0025,69.61,-7.70425,-8.0675,0.224,0.01175
1,23.75,-0.10452875,-17.670775,0.6138395,0.11959275,1.7994,0.12683625,-7.058275,408.70725,1.926455,0.4309875,0.36632275,0.1541695,0.05845,-2.1181285,0.12422081,252.3682,287.2648,-7.06,69.0625,-7.72775,-8.135,0.18175,0.00225
2,0.25,-0.085725,-12.978025,-0.5127465,-0.00255,1.8637075,0.10931375,-6.59818,408.052,1.7875125,0.34104075,0.31718075,0.15428425,0.08495,-2.378311,0.12127315,232.87675,278.810275,-7.1625,69.7225,-3.25775,-3.77375,0.3195,0.12925
2,0.75,-0.091825,-12.002375,-0.937148,0.060425,1.6931375,0.11482925,-6.701245,407.71175,1.8262725,0.357249,0.32293425,0.1453115,0.086075,-2.14713275,0.13171195,236.1621,278.647725,-7.4325,70.1925,-3.2475,-3.81225,0.32975,0.14525
2,1.25,-0.0965,-14.3851,-0.36462525,0.0708,1.650165,0.09585,-6.91946,407.565,1.8277325,0.36146,0.284488,0.1390375,0.0845,-1.55164475,0.15367795,235.189025,278.68575,-7.36,70.065,-3.235,-3.79825,0.31825,0.13975
2,1.75,-0.07995,-12.88335,-0.52824475,0.031125,1.68233,0.120431,-7.35982,407.1515,1.923205,0.4143055,0.3079605,0.1333015,0.09475,-2.26583125,0.1190226,235.0452,279.965725,-7.5075,70.2425,-3.2535,-3.78025,0.32775,0.1445
2,2.25,-0.095675,-10.911125,-0.419315,-0.107745,1.79766,0.115575,-6.82789,406.73,1.864725,0.3265545,0.30318225,0.13985125,0.07655,-1.8643145,0.132549125,239.74155,281.44275,-7.7025,70.7175,-3.253,-3.815,0.30825,0.116
2,2.75,-0.0875,-12.712,-0.71098,0.041175,1.82602,0.131323,-7.1064475,406.51775,1.73366,0.40496,0.338262,0.148415,0.083125,-1.39701025,0.126483925,237.89315,279.944225,-7.7825,71.3,-3.22525,-3.82275,0.32775,0.13425
2,3.25,-0.097125,-12.0091,-0.72911,-0.049,1.8787475,0.1259005,-7.48027,406.725,1.8594175,0.35788175,0.31510375,0.13768575,0.0837,-1.803318,0.1051148,238.00675,279.2931,-7.9825,72.025,-3.291,-3.8215,0.323,0.14725
2,3.75,-0.0939,-13.0901,0.023655,0.0647,2.15698,0.128675,-7.1812825,407.263,1.8777175,0.4104585,0.318524,0.156001,0.0725,-1.577886,0.074252705,234.999475,280.1016,-7.8725,72.4875,-3.266,-3.87,0.32425,0.13675
2,4.25,-0.07285,-12.516375,-0.816867,-0.13612225,1.957425,0.11619775,-7.38835,408.2205,1.78,0.4261,0.33328925,0.1654635,0.0667,-1.8499045,0.01459258425,236.32725,279.6735,-8.2175,72.5175,-3.15275,-3.8705,0.3335,0.1235
2,4.75,-0.0819,-12.844075,-0.117305,0.0575,1.7647,0.127216,-7.24743,407.675,1.56879,0.423764,0.361068,0.155907,0.06785,-1.74628525,0.141871575,237.60355,279.50795,-8.3425,72.4425,-3.22375,-3.87175,0.328,0.1285
2,5.25,-0.0839,-13.8527,0.0261,0.009935,1.7826,0.112554,-7.1768025,407.0145,1.7319725,0.35567,0.33918,0.144243,0.0742,-1.56027225,0.0941133225,236.769025,278.950225,-8.385,74.235,-3.2325,-3.86925,0.31025,0.097
2,5.75,-0.0654,-11.9169,0.37406475,0.0156515,1.938535,0.11856125,-7.05975,407.3455,1.8203225,0.38591425,0.393164,0.1699335,0.071625,-1.405997,0.141991675,245.6337,280.252675,-8.29,74.0525,-3.35775,-3.867,0.33775,0.132
2,6.25,-0.076125,-14.02095,-0.4255415,0.106339,1.9452875,0.11506675,-6.72371,408.02325,1.846545,0.43773875,0.406683,0.148,0.0814,-0.97707505,0.232735525,245.84105,279.955075,-8.26,74.1925,-3.355,-3.863,0.3325,0.09775
2,6.75,-0.0749,-13.1253,-0.1947525,0.0979,1.92068,0.115066,-6.682325,408.336,1.811755,0.458437,0.404973,0.182431,0.0821,-1.25558675,0.212121075,241.2536,278.650975,-8.27,73.53,-3.3585,-3.8595,0.337,0.1
2,7.25,-0.07655,-10.56325,-0.17244625,-0.08868125,1.93279,0.1303955,-6.67274,408.037,1.821835,0.45231725,0.38294475,0.166351,0.0825,-1.3919245,0.225832325,242.71555,278.2796,-8.245,74.81,-3.435,-3.89575,0.31575,0.09375
2,7.75,-0.0732,-11.003625,0.115939,0.04925,2.03354,0.10834575,-6.508165,408.2825,1.86264,0.43182875,0.3767445,0.1678585,0.073275,-1.14278525,0.424375775,243.045375,278.27035,-7.97,74.9,-3.43525,-3.96425,0.32475,0.1165
2,8.25,-0.07815,-9.9579925,-0.13628225,-0.112309,1.89661,0.146771,-6.290735,408.9885,1.95739,0.429537,0.37165375,0.1680575,0.08065,1.63717225,2.07434525,241.02635,277.777,-7.9875,74.1725,-3.41825,-3.96775,0.31475,0.11275
2,8.75,-0.0922935,-7.28862,1.81454,-0.18176625,2.04742,0.13648275,-5.92228,408.5465,1.8742,0.45751,0.40395525,0.1908395,0.103725,15.72251,11.833865,242.19875,277.435725,-7.7225,72.9375,-3.39425,-3.965,0.28475,0.079
2,9.25,-0.099,-5.55027,2.66094,-0.31362075,2.542,0.1525765,-5.59347,408.23675,1.81749,0.5692125,0.469175,0.223547,0.114388,43.7577725,29.441245,242.9541,279.16345,-7.415,72.295,-3.354,-3.94525,0.14125,0.00275
2,9.75,-0.111716,-6.33287,4.14747,-0.19421625,2.69664,0.188347,-5.031195,408.562,1.89561,0.6591855,0.5688465,0.2468175,0.145395,80.480955,42.222565,244.907525,285.37735,-7.2525,68.775,-3.3365,-3.8385,0.02875,-0.1205
2,10.25,-0.13849,-0.681799,6.56279,-0.515934,2.602475,0.198136,-5.027695,408.426,1.8682625,0.663232,0.6044625,0.2437585,0.124981,116.59765,56.5579525,250.21885,288.63755,-6.95,67.2475,-3.26725,-3.81425,0.00525,-0.145
2,10.75,-0.1553855,0.7156665,8.505105,-0.66498875,2.933185,0.224558,-4.7374275,407.7375,1.860535,0.66376,0.6517575,0.27188,0.13647575,143.504675,72.5114325,249.27515,290.7751,-6.61,64.175,-3.1475,-3.7795,0.06625,-0.13775
2,11.25,-0.14645175,0.41728175,8.385645,-0.6666475,3.04498,0.2028535,-4.17209,407.146,1.90713,0.76458225,0.69332075,0.275878,0.135433,175.535675,86.08167,247.2406,293.23585,-6.195,61.83,-3.10625,-3.77025,0.07825,-0.083
2,11.75,-0.14708775,-0.657185,9.7414375,-0.810895,2.90069,0.220281,-4.458355,406.744,1.963635,0.747875,0.71524,0.2469515,0.156254,215.01715,98.164575,243.563625,294.3501,-5.94,60.1425,-3.06725,-3.68375,0.0935,-0.14075
2,12.25,-0.141447,1.0866435,9.70573,-0.826608,2.6990475,0.2102455,-4.57579,406.738,1.917935,0.710559,0.7156675,0.2739305,0.144832,232.6789,103.4824,248.265875,297.799575,-5.715,59.04,-3.03975,-3.61875,0.11,-0.078
2,12.75,-0.131098,0.5527025,9.8273,-0.87971675,2.5883,0.20266325,-4.083525,406.413,1.7698475,0.729638,0.70400275,0.266883,0.13085,231.55845,116.69885,237.513875,298.7119,-5.505,56.435,-2.981,-3.583,0.07675,-0.0655
2,13.25,-0.16180375,-1.513675,9.8393925,-0.77718975,2.73602,0.2049815,-3.94289,406.529,1.91988,0.7174645,0.70036925,0.2521195,0.13915275,206.948875,112.0017,241.757075,300.616975,-5.26,55.515,-2.93725,-3.523,0.121,-0.06525
2,13.75,-0.1469345,-0.6608785,9.570095,-0.67382725,2.764335,0.22518625,-3.906115,406.2345,2.01334,0.77085875,0.6541735,0.258209,0.107485,201.4937,94.9142075,243.313925,301.2645,-5.0025,54.905,-2.89925,-3.48925,0.1365,-0.03425
2,14.25,-0.148191,-5.13746,7.154685,-0.431501,2.671105,0.214208,-3.83083,406.25575,2.0275175,0.73726625,0.69352375,0.268165,0.0914,168.969,99.0747625,246.88625,301.553225,-4.72,52.865,-2.86675,-3.43525,0.114,-0.008
2,14.75,-0.167005,-6.24679,6.248005,-0.4366995,2.90119,0.2108235,-3.826335,406.162,1.99851,0.7799625,0.6740765,0.255774,0.0973,140.84115,74.76142,250.7615,300.847225,-4.78,52.8675,-2.8415,-3.42,0.15125,0.01
2,15.25,-0.140007,-7.660655,7.10165,-0.3673895,2.539705,0.19009525,-3.799805,406.331,1.9669475,0.71197475,0.6421005,0.255757,0.08965,92.8301775,49.6311575,253.453,300.941075,-4.9675,52.1725,-2.867,-3.42,0.1725,0.05375
2,15.75,-0.127681,-14.3215,7.1043,-0.23641,2.395045,0.17654325,-3.58963,406.28775,1.7540625,0.71696925,0.6188325,0.22413025,0.086625,57.996895,30.8302975,251.472575,299.897875,-4.95,51.6025,-2.83125,-3.3785,0.236,0.10975
2,16.25,-0.138089,-16.2051,5.5201675,-0.237457,2.35438,0.207249,-3.6444875,406.7795,1.81023,0.621605,0.588424,0.201893,0.08425,29.3291075,12.6794125,249.418775,298.2125,-5.07,52.4275,-2.83625,-3.37375,0.258,0.13125
2,16.75,-0.10179125,-17.23945,0.90528825,-0.141087,2.5206025,0.16749325,-4.1139675,406.761,1.8187725,0.62088375,0.51597975,0.22085825,0.0715,20.83281,6.403044,251.3103,296.671975,-5.155,52.4425,-2.83875,-3.3435,0.2125,0.13025
2,17.25,-0.112238,-19.1179,2.0910275,0.027,2.345605,0.169034,-3.99154,406.8575,1.8099175,0.542821,0.481125,0.200459,0.090625,14.747695,3.3424595,248.3531,295.63095,-5.3525,53.265,-2.909,-3.34575,0.29,0.1845
2,17.75,-0.093625,-20.14875,0.7978745,0.037275,2.224285,0.15462825,-4.08346,407.205,1.90675,0.491633,0.486346,0.19067775,0.082825,6.317379,1.6676265,251.6599,294.2423,-5.38,54.3225,-2.87575,-3.36475,0.33225,0.213
2,18.25,-0.0862,-14.104575,0.9092925,0.034275,2.228405,0.12412475,-4.249645,407.654,1.916275,0.4492125,0.400832,0.180139,0.0889,0.99439715,1.38459,241.17905,290.53955,-5.7275,54.8975,-2.90225,-3.3875,0.42475,0.21525
2,18.75,-0.06285,-17.3109,0.0556,0.1391365,2.14266,0.127847,-4.3615325,408.322,1.9110175,0.40711925,0.36213375,0.18266025,0.08005,-0.49649895,0.5281273,239.525875,288.2277,-5.9225,57.37,-2.91025,-3.417,0.44475,0.23175
2,19.25,-0.08205,-18.1533,0.0356,0.06135,1.99195,0.1060195,-4.903255,408.1895,1.91251,0.3869055,0.3319155,0.1526085,0.085625,-2.537075,0.15037085,233.36215,285.02745,-6.0075,59.63,-2.92975,-3.424,0.4205,0.19275
2,19.75,-0.0936,-17.847,0.15050775,0.09555,2.03019,0.103878,-5.37043,408.2175,1.9088125,0.420357,0.3398985,0.13179,0.087675,-2.6836455,0.1502462,237.581925,282.569075,-6.2325,60.195,-2.993,-3.45675,0.40025,0.18525
2,20.25,-0.0805,-15.36665,0.025715,0.06145,1.86534,0.103101,-5.7782225,407.258,1.857485,0.331681,0.3225325,0.1280195,0.062,-2.6063385,0.1386168,243.6121,282.89145,-6.3375,62.7975,-3.0345,-3.45625,0.3575,0.169
2,20.75,-0.08605,-18.06125,-0.241797,0.0802,1.736895,0.1144515,-5.8397225,407.27975,1.7727075,0.3878475,0.311514,0.13004875,0.07155,-2.3563505,0.1779439,239.337425,283.098625,-6.2975,63.56,-3.0895,-3.50525,0.35725,0.173
2,21.25,-0.0668,-13.0235,-0.3376795,0.0135,1.9663775,0.109913,-6.5711825,406.96425,1.80297,0.336735,0.300315,0.132697,0.06935,-2.239535,0.18184545,238.234,282.81945,-6.285,65.1025,-3.102,-3.56475,0.35675,0.1645
2,21.75,-0.0896,-11.86565,-0.4885215,0.024425,1.836595,0.11119875,-6.274565,408.606,1.939745,0.37428625,0.32109225,0.1413805,0.074375,-2.5705705,0.1265474,238.311125,281.85615,-6.48,66.6925,-3.15175,-3.50175,0.353,0.16425
2,22.25,-0.07165,-15.42045,-0.31903375,0.0294,1.524875,0.1192715,-6.621685,407.029,1.6715975,0.3593115,0.2982795,0.1424795,0.0748,-2.187604,0.1356503,233.8663,278.96265,-6.6525,66.4475,-3.163,-3.64275,0.35825,0.17875
2,22.75,-0.0809,-14.05155,0.026481,0.039325,1.840675,0.1109295,-6.61109,407.41725,1.829925,0.3665675,0.3127885,0.132331,0.080275,-2.457887,0.088943825,233.711475,278.257875,-6.88,67.275,-3.1995,-3.76875,0.36,0.15575
2,23.25,-0.09025,-12.61435,-0.6760695,-0.052325,1.634025,0.110927,-6.45704,407.7345,1.7944125,0.3430025,0.3212355,0.114616,0.0741,-2.4235525,0.1260002,227.97375,277.935375,-6.8275,68.595,-3.203,-3.77275,0.33175,0.1525
2,23.75,-0.0872,-14.6077,-0.94054725,-0.026575,1.82504,0.114671,-6.49014,407.875,1.88564,0.3722125,0.3081435,0.1504305,0.075675,-2.0374555,0.09663407,232.6121,278.92365,-6.875,69.2425,-3.2585,-3.775,0.3425,0.1675
3,0.25,-0.0779,-17.27,-0.41442525,0.154617,1.22595,0.0804,-0.61065,414.898,3.175355,0.2873,0.252995,0.0826,0.127752,-3.47263875,0.3937972,231.761025,303.8897,-2.6375,63.745,-15.76,-16.885,0.6825,0.48475
3,0.75,-0.064,-15.2269,-0.254926,0.0721,1.15607,0.0951,-0.939908,415.754,3.14921,0.299888,0.270766,0.0893,0.121086,-3.3886415,0.420141475,228.71675,303.2343,-2.9225,64.8,-16.2125,-16.455,0.7685,0.494
3,1.25,-0.087125,-12.37815,0.205867,0.09744875,1.200235,0.0792,-1.367115,416,3.134835,0.3050575,0.27730175,0.0842,0.11400875,-3.48694525,0.43144535,227.778675,303.0211,-3.1875,66.34,-16.355,-16.1825,0.8245,0.503
3,1.75,-0.093,-10.4474,0.0801,-0.161325,1.17414,0.0901,-1.54669,415.514,3.10896,0.27109,0.280832,0.0878,0.0928,-3.47699525,0.3987857,227.30675,302.562575,-3.385,66.11,-16.3275,-16.66,0.8275,0.5
3,2.25,-0.116464,-11.6177,-0.238863,-0.0512,1.1232,0.0958,-1.61421,416.311,3.06202,0.304759,0.284874,0.0853,0.0973,-3.5640985,0.4642108,222.4961,300.9561,-3.7775,67.7475,-16.05,-16.015,0.72875,0.436
3,2.75,-0.0806,-14.1893,-0.323428,0.0515,0.95559,0.0922,-1.8445,416.691,3.02137,0.286232,0.27539,0.083,0.1052135,-3.34200025,0.452926825,223.28515,300.367325,-3.9575,68.925,-15.32,-15.53,0.719,0.42025
3,3.25,-0.0688,-13.7726,-0.29996975,0.0255,1.30142,0.0883,-2.0108,415.61,3.00368,0.316045,0.23244,0.0905,0.096875,-3.06585625,0.43067155,222.3503,299.6177,-4.3075,69.06,-15.19,-15.03,0.68625,0.40725
3,3.75,-0.0768,-12.129,0.5823785,-0.100316,1.24358,0.0882,-2.31409,415.739,2.995865,0.292075,0.296526,0.0977,0.0988,-3.2722985,0.516514575,224.050625,297.816375,-4.4225,68.96,-15.635,-14.7125,0.688,0.38725
