DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,H2O_1_5_2,H2O_1_5_3,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CH4_1_1_1,CH4_1_3_1,CH4_1_5_1
1,0.25,0.520330288389394,-33.6240921522501,0.0721508513097676,-0.711757275894706,-0.438573388543263,-0.424865049355039,-3.42611144899999,-4.87359372945495,0.0506417405330016,-127.278328061959,-24.6206469309789,0.184781028347513,0.32925,0.244,0.16,0.07,-36.0323125,-35.666825,-36.67362,-38.91006,-36.1822875,-40.012055,95.356868,46.46,0.0873675,-31.886,-31.24775,-31.786,-29.338,0,-4.30825,0.1,-1.536,-2.21925,148.8675,171.7025,226.005,223.175,0.06,-0.34,-0.2505,-0.01,-0.12,0.05,-0.04,-0.13325,-0.27,-14.03955,-13.42935,-6.7141,-3.761975,-1.7471,0.093125,0.0924,-0.129,-0.16335,-22.60965,-21.8535,-13.98995,-7.7006,-2.7658,-1.443875,-0.711525,-0.12345,0.11035,-20.2839,-17.554225,-9.855225,-4.1674,-1.52805,-0.456,-0.14495,-0.070325,-0.19265,-14.0139,-13.01105,-9.5652,-6.771625,-5.410825,-4.54815,-3.557425,-2.4459,-2.108175,-16.8593,-13.32795,-8.225275,-2.21685,-3.34255,-2.13375,-1.18265,-0.269825,-0.2506,-18.339,-6.626175,-59.97425,0.0907308055878062,0.299347887147937,0.374552642390669,0.259871358796123,0.328472317198986,0.347197646163502,0.267183160127399,0.307355526636025,0.442048198268498,0.150841443736108,0.192349074078187,411.806103844532,409.975451672398,412.522752706359,411.445102721194,414.506109060563,410.534052861464,413.600128003411,410.670677316236,412.221498473885,411.90141905409,415.549499811036,1965.26759995632,1969.21151814432,1986.22156663809
1,0.75,0.507912726190717,-33.8319104571997,0.056629564416047,-0.869454290685011,-1.05948292835953,-0.441833198826128,-4.5556407071799,-4.28680455873938,0.0419679196417182,-90.5918714248434,-19.8803579922171,0.174404727214944,0.378,0.2415,0.1565,0.078,-35.885535,-35.68525,-36.7578775,-39.1547,-36.643855,-39.62499,95.36065,47.0195,0.08825,-32.10825,-31.513,-31.7005,-29.5975,0,-4.6175,0.1,-1.5285,-2.02125,149.445,171.995,225.76,222.745,0.05,-0.34275,-0.24,-0.01,-0.12,0.05,-0.04,-0.13,-0.27,-14.0939,-13.5063,-6.6794,-3.7769,-1.7434,0.0896,0.096875,-0.1278,-0.163375,-22.6923,-21.92985,-14.0758,-7.71495,-2.765975,-1.4424,-0.711525,-0.1235,0.11035,-20.3616,-17.6203,-9.8919,-4.178875,-1.527375,-0.4485,-0.1378,-0.07,-0.1927,-14.07045,-12.9623,-9.5998,-6.7907,-5.418525,-4.54615,-3.55785,-2.4479,-2.08965,-16.8997,-13.3475,-8.25685,-2.222575,-3.34415,-2.1338,-1.18265,-0.2705,-0.211,-18.407175,-6.8094,-59.63,0.111706691027428,0.322552874992259,0.363384258939259,0.265679454320673,0.3099480490362,0.323294090385209,0.356735541521317,0.296275838712925,0.432766700458285,0.157191087606567,0.185487827768963,411.325934884506,411.708953981247,412.5896091065,412.578990435997,416.655262436682,412.830162512898,413.101029539603,413.152586691508,412.052213352085,415.225157105359,414.234032990644,1964.35907566498,1968.74628287798,1981.67805743552
1,1.25,0.419639851792652,-33.3974820507211,0.0687102570492169,-0.928826308934966,-0.731485859464738,-0.367852783205369,-7.74136542178756,-3.79957908333623,0.0568045310654333,-109.691136615389,-18.92587142736,0.174608154916056,0.3185,0.25,0.1455,0.09,-35.831315,-35.20815,-37.365725,-38.54406,-36.6717875,-39.6294325,95.3814275,48.3345,0.088555,-32.468,-31.67975,-31.62225,-29.362,0,-4.6295,0.2,-1.44275,-2.11,149.775,172.0225,225.57,222.5125,0.06,-0.3325,-0.24,-0.01775,-0.12,0.05675,-0.04,-0.13325,-0.27,-14.176275,-13.60065,-6.626,-3.79075,-1.7397,0.09095,0.0925,-0.128375,-0.163375,-22.7629,-21.9888,-14.104025,-7.704675,-2.7661,-1.44145,-0.711525,-0.123975,0.110675,-20.37905,-17.62445,-9.93155,-4.1862,-1.52545,-0.454525,-0.1456,-0.070325,-0.192325,-14.090625,-12.9078,-9.617375,-6.809325,-5.4262,-4.5447,-3.55785,-2.449125,-2.10885,-16.918325,-13.335125,-8.256625,-2.229025,-3.345275,-2.133375,-1.18265,-0.27025,-0.25325,-17.450025,-6.810875,-59.13525,0.106201934515028,0.313042577918887,0.376644253672947,0.274821591025254,0.323100870996185,0.308660816677498,0.443150724519489,0.328431961284902,0.422724591217403,0.170799263761062,0.237147145781846,411.083560303825,410.508463649958,412.268221798117,412.216987413925,413.885450272834,410.642806017363,413.201843332659,410.769574283073,412.207877810363,412.722290760041,414.594630445801,1965.22311759762,1970.88314144303,1982.67573616123
1,1.75,0.362250853483348,-33.4103487652942,0.0782391186402838,-1.63595036846373,-0.432108004339932,-0.881184607541347,-3.32857815589634,-2.55113890706902,0.039744654523223,-85.64921471276,-17.6758114302581,0.138068305648369,0.33925,0.22,0.1555,0.0775,-35.0755975,-34.9951,-36.180575,-37.8022625,-36.6651625,-39.237885,95.38485875,47.72675,0.092835,-32.186,-31.59975,-31.65,-29.3965,0,-4.60875,0.2,-1.46275,-2.42275,150.0675,172.345,225.465,222.14,0.06,-0.34,-0.25,-0.01775,-0.12,0.04675,-0.04,-0.1335,-0.27,-14.2717,-13.673125,-6.617925,-3.80525,-1.735475,0.0681,0.0926,-0.12775,-0.16335,-22.827075,-22.047925,-14.0991,-7.6999,-2.76675,-1.44045,-0.71205,-0.1245,0.11035,-20.38125,-17.626025,-9.96135,-4.189125,-1.5242,-0.45485,-0.146275,-0.070325,-0.192325,-14.118675,-12.858175,-9.642675,-6.8273,-5.435825,-4.5427,-3.55685,-2.450125,-2.109175,-16.911525,-13.3307,-8.268875,-2.235475,-3.346925,-2.13395,-1.18265,-0.27125,-0.2672,-18.504,-5.59035,-59.4715,0.128132768833015,0.313399659141814,0.505933960238,0.280267180748929,0.415958704347682,0.296008991507791,0.577900004830256,0.289306805506943,0.572781668624027,0.188336695171199,0.464361159109925,409.86780744342,410.623306295373,411.287739744612,410.622217642899,413.783961993798,410.794514340269,413.195890676836,411.620047614207,411.985111516329,413.181784573243,414.940680489246,1966.42956885546,1970.29453862596,1976.09013217939
1,2.25,0.359782385012173,-33.5571582213213,0.0790335224686946,-0.681156909496568,-0.515767152646627,-0.471565314342322,-5.28013399346465,-3.3954664724454,0.0387111131431958,-92.8092732089375,-17.5308563641037,0.151480065092661,0.26,0.221,0.1455,0.07775,-35.33774,-34.996425,-36.4678,-37.36065,-36.43416,-38.872885,95.3831935,46.95675,0.095765,-31.732,-31.4895,-31.6485,-28.987,0,-4.23625,0.1675,-1.3365,-2.003,149.9,174.08,225.67,221.8475,0.06,-0.34,-0.24,-0.00775,-0.12,0.05,-0.04,-0.14,-0.27,-14.36465,-13.765025,-6.645175,-3.8204,-1.731625,0.092275,0.0916,-0.1278,-0.16335,-22.886275,-22.12935,-14.084525,-7.7235,-2.766925,-1.438975,-0.711525,-0.124975,0.11065,-20.376425,-17.620225,-9.95585,-4.189,-1.522375,-0.4544,-0.146275,-0.070325,-0.19265,-14.13525,-12.8067,-9.66695,-6.843925,-5.443525,-4.540475,-3.5559,-2.45135,-2.11075,-16.96725,-13.3178,-8.28145,-2.24165,-3.34805,-2.134,-1.18275,-0.27225,-0.25325,-18.588,-6.4386,-61.34625,0.134320216419842,0.306980629936651,0.331636395840842,0.28828620360054,0.304074329321543,0.304831600973777,0.344032886599288,0.28487628091877,0.570603636474606,0.187096284108683,0.253899629641969,408.959951413809,410.637090682043,413.295838396645,411.206103598454,413.993201359913,411.729093120089,414.037519895073,412.0135837852,414.030268267631,414.020388728872,415.665560035163,1966.88836455401,1971.93246033334,1983.14619465743
1,2.75,0.420525811645065,-33.8116355896587,0.0848416601707149,-1.15383079636893,-0.732900425779434,-0.260817437403275,-3.26907770587801,-2.37516200817804,0.051277147012561,-112.234020319299,-18.6934102125108,0.159922157901362,0.307,0.231,0.15525,0.07775,-35.50692,-35.2693,-36.7155875,-36.7758625,-36.305795,-38.91945,95.373343,47.8175,0.10162,-32.318,-31.747,-31.6825,-29.27225,0,-4.562,0.1675,-1.29325,-2.12875,149.6675,174.7625,225.5025,221.515,0.0655,-0.335,-0.25,-0.01,-0.11,0.05,-0.04,-0.14,-0.27,-14.4038,-13.834675,-6.672175,-3.832275,-1.727775,0.09145,0.0916,-0.128,-0.16265,-22.86135,-22.11735,-14.021375,-7.746925,-2.767575,-1.437975,-0.71205,-0.124975,0.11035,-20.290125,-17.5592,-9.946275,-4.1722,-1.52035,-0.4547,-0.14695,-0.070325,-0.19265,-14.1487,-12.839175,-9.68955,-6.8609,-5.452175,-4.538475,-3.55585,-2.45335,-2.111125,-17.0482,-13.306525,-8.295975,-2.24855,-3.349225,-2.133575,-1.18275,-0.273275,-0.2532,-18.6345,-6.84955,-59.893,0.116922669604157,0.318784088599208,0.366209148802545,0.292505704006745,0.287153082065623,0.32708385940862,0.34896043602022,0.282878190534327,0.339313170751344,0.156663731131337,0.222227172010131,408.39221580564,410.262572711588,410.448128571492,410.563185927496,411.354094676248,410.698412045644,412.889677965808,410.534374027203,413.911406361376,410.829374029574,415.47254206267,1970.49732587937,1971.68319725408,1978.45299906279
1,3.25,0.353787179361106,-33.4559214620804,0.0789214714605686,-1.78759590652417,-0.385409209175959,-0.334847831115012,-7.50738490443968,-2.53642362637884,0.0388436101353092,-113.638403525407,-18.7043912658826,0.178645814487652,0.376,0.29125,0.17525,0.078,-35.0775375,-34.830375,-36.320675,-37.874435,-36.38112,-38.9932225,95.358386,46.948,0.10225,-33.102,-32.29675,-31.63075,-29.17975,0,-4.472,0.1675,-1.29325,-2.07925,149.4675,173.2075,225.3025,221.215,0.06575,-0.3325,-0.24,-0.01,-0.1205,0.05,-0.04,-0.14,-0.27,-14.431725,-13.8661,-6.69225,-3.842525,-1.723925,0.09175,0.0916,-0.1282,-0.162975,-22.790025,-22.138375,-14.094425,-7.743925,-2.76775,-1.435975,-0.71205,-0.1255,0.110675,-20.182675,-17.45555,-9.925075,-4.172475,-1.5194,-0.45395,-0.147275,-0.071325,-0.193,-14.190625,-12.882625,-9.70585,-6.87685,-5.460875,-4.537025,-3.55585,-2.45905,-2.1122,-17.097325,-13.294475,-8.3118,-2.25545,-3.350875,-2.13415,-1.18275,-0.274275,-0.253875,-18.6835,-6.76825,-65.23175,0.13282646588375,0.298338950563879,0.307587737846105,0.248948168868101,0.253969921632774,0.335147178720386,0.348614801266916,0.303447795530464,0.434587419916747,0.132167150709736,0.18637155530402,408.72177319118,410.535914897644,412.87529119988,410.350504931649,421.562639183784,410.516957043625,413.22670215852,410.679016539731,412.297842794637,410.892365904703,414.09617911891,1968.93978751859,1975.15671575414,1976.20169868785
1,3.75,0.628809143564152,-33.2916117819893,0.0575100881756332,-1.12924033753102,-0.625070117365022,-0.974959388620997,-2.53271466767778,-2.16731503506915,0.0483586768658904,-93.2364809433985,-19.4189002269476,0.191984825190905,0.371,0.262,0.14525,0.07,-34.633685,-34.2883,-35.5653375,-35.5932875,-36.14482,-38.934705,95.365844,47.03725,0.10325,-33.502,-31.7985,-31.738,-29.134,0,-4.506,0.2,-1.30575,-2.08325,149.1375,175.63,225.07,220.9475,0.06,-0.34,-0.26,-0.01,-0.12,0.05,-0.04,-0.14,-0.27325,-14.35465,-13.930575,-6.69625,-3.8521,-1.720075,0.068,0.0917,-0.127325,-0.16335,-22.77125,-22.129125,-14.19855,-7.744725,-2.7684,-1.436025,-0.71205,-0.125975,0.1107,-20.074725,-17.378175,-9.883725,-4.1779,-1.519125,-0.4545,-0.147275,-0.07,-0.192325,-14.24015,-12.9191,-9.70495,-6.8928,-5.4695,-4.535025,-3.555425,-2.4619,-2.11175,-17.0635,-13.2939,-8.3243,-2.261625,-3.352,-2.133725,-1.18265,-0.27525,-0.2666,-18.7315,-6.9012,-64.4315,0.134470331502186,0.269506483119754,0.289006336403712,0.218901357531872,0.267336596497071,0.30880777061297,0.388213304892578,0.302699957389927,0.42311117869398,0.116284542604016,0.167372788914609,408.840216979303,410.623808569946,411.628886074622,410.986093707805,415.030886847447,411.049231066884,413.327416610831,410.804396006578,412.18685531907,411.63068319046,414.174486318802,1968.92550363839,1968.03834496801,1982.09556512019
1,4.25,0.431514299207401,-33.9127584648522,0.0654780020318494,-1.00584787538078,-0.484263787429635,-1.04700612695702,-4.38937485350191,-2.13707041899442,0.0530709061501114,-76.1921731592736,-17.2723017672164,0.200703179958421,0.3,0.241,0.1455,0.078,-35.07538,-34.76465,-35.3352125,-35.35405,-35.8574825,-38.9123,95.36026125,47.06375,0.09582,-33.414,-32.04525,-31.58,-29.03925,0,-4.39275,0.1,-1.49,-2.053,148.7675,177.695,224.8375,220.615,0.05575,-0.3325,-0.2405,-0.01,-0.13,0.05675,-0.04,-0.14,-0.27,-14.403625,-13.9691,-6.68985,-3.861025,-1.716225,0.0665,0.0915,-0.127325,-0.163375,-22.773,-22.156225,-14.2705,-7.75015,-2.768575,-1.43455,-0.71205,-0.125975,0.1104,-20.111725,-17.42825,-9.8514,-4.1815,-1.51975,-0.45575,-0.14795,-0.07,-0.193,-14.283825,-12.94295,-9.712475,-6.90515,-5.478175,-4.533475,-3.55445,-2.464875,-2.11165,-17.03565,-13.25395,-8.332875,-2.26825,-3.35365,-2.13325,-1.183325,-0.276275,-0.25425,-18.164875,-6.902,-63.066,0.120928614502135,0.287798861057923,0.314169703179095,0.228798018609555,0.257068883105081,0.283130154657531,0.354509201383863,0.300922938946785,0.558798099689428,0.101218944758732,0.151871853695093,408.939644312384,411.016948213073,411.367589974562,412.942603484986,416.382128169104,413.569638737677,413.188742458744,412.883868486414,412.526623519006,415.19647610431,414.999592821825,1967.35631153819,1969.80196395349,1978.42339463709
1,4.75,0.465769674224364,-33.197007381129,0.0662423763698148,-0.92703195970423,-0.432313758175604,-0.712448514450693,-2.98866149351451,-2.79530831163053,0.053733582345106,-119.02751122805,-18.2917653870759,0.184188371314542,0.34,0.24125,0.18,0.078,-35.03306,-34.984225,-35.6951375,-35.3741,-35.940295,-38.8329925,95.351747,47.37,0.0932575,-33.466,-32.01625,-31.6695,-28.97725,0,-4.4665,0.2675,-1.31975,-2.146,148.87,176.98,224.6375,220.6075,0.06575,-0.34,-0.25,-0.01,-0.13,0.05,-0.04,-0.14,-0.27,-14.442325,-13.975675,-6.67715,-3.8686,-1.7114,0.066575,0.0915,-0.1274,-0.1634,-22.641875,-22.04,-14.291425,-7.746825,-2.769225,-1.432025,-0.71205,-0.126975,0.1104,-20.1645,-17.478025,-9.878075,-4.183875,-1.51985,-0.4556,-0.148275,-0.070325,-0.193,-14.33225,-12.9813,-9.7514,-6.910325,-5.48585,-4.533825,-3.5544,-2.46405,-2.1132,-17.02595,-13.171625,-8.33715,-2.275325,-3.354825,-2.132825,-1.183325,-0.27725,-0.2549,-17.9495,-6.199875,-63.93125,0.120929845350067,0.293994248661505,0.302379681854969,0.237887850836075,0.254406405038442,0.290544993400103,0.310799660256358,0.300362761287871,0.682858788016528,0.105737529849256,0.145020819183353,409.370499466675,410.470999817866,412.607321504255,413.415623969309,416.087505224287,411.33516980765,413.05824937999,411.816873310178,412.20702866599,413.47057800664,415.198878155026,1966.98955761957,1969.62133384727,1976.4519805725
