DOY2,HR2,WS,U_SIGMA,V_SIGMA,W_SIGMA,RH,PA,T_SONIC,T_SONIC_SIGMA,CO2,H2O,CH4,FC,NEE,H,LE,USTAR,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_A,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_A,TS_2_2_1,TS_2_2_2,TS_2_2_3,TS_2_2_4,TS_2_2_5,TS_2_2_6,TS_2_2_A,TS_2_3_1,TS_2_3_2,TS_2_3_3,TS_2_3_4,TS_2_3_5,TS_2_3_6,TS_2_3_A
1,13.25,3.3416,0.541387107,0,0,17.05035,101.20845,-22.372975,0.0186,441.9266,0.0118,1436.3509,-0.9015,-0.9015,-6.61175,-0.06685,0,162.103,198.524,2.06105,2.37295,-10.1206,-7.0274,-11.0626,-9.5947,-17.6431,-17.587,-18.3814,-17.8735,-13.76625,-18.22505,-16.203,-14.7501,-14.82365,-15.75975,-15.47055,-12.974,-16.23395,-14.8684,-13.6484,-14.0637,-14.0742,-14.2949
1,13.75,2.96165,0.4723496915,0,0,27.5835,101.211975,-21.8976,0.0156,442.0166,0.01175,1865.474,-0.52925,-0.52925,-7.7014,-0.062775,0,161.496,197.912,1.71805,1.906,-10.3511,-7.108,-11.0613,-9.6226,-17.6532,-17.5885,-18.3884,-17.8796,-13.77365,-18.23365,-16.19995,-14.7365,-14.81825,-15.76265,-15.44275,-12.98425,-16.22505,-14.86355,-13.6459,-14.0645,-14.0737,-14.2983
1,14.25,3.2005,0.46770562,0,0,26.2349,101.18855,-21.906725,0.01975,434.19985,0.0117,1861.678,-0.60625,-0.60625,-5.17575,-0.008725,0,159.5932,197.629,1.0508,1.06005,-10.1479,-7.1487,-10.9783,-9.6301,-17.6718,-17.5964,-18.4212,-17.883,-13.777,-18.24195,-16.2035,-14.7249,-14.80095,-15.7638,-15.4204,-12.9849,-16.22985,-14.8457,-13.65015,-14.06605,-14.06935,-14.29425
1,14.75,4.00625,0.6453856625,0,0,28.9675,101.176525,-21.7706,0.0336,433.1896,0.011725,1789.5234,-0.1343,-0.1343,-2.8637,-0.03595,0,160.062,196.896,0.4419,0.59005,-10.1975,-7.2081,-11.2251,-9.7793,-17.6753,-17.6063,-18.4275,-17.8935,-13.778,-18.23,-16.22065,-14.71495,-14.79485,-15.7572,-15.4144,-12.99875,-16.2061,-14.84535,-13.64045,-14.0652,-14.06885,-14.30195
1,15.25,4.0954,0.590169467,0,0,24.4946,101.17675,-22.04705,0.04055,434.91475,0.011775,1810.6435,-0.535275,-0.535275,-16.27415,-0.0337,0.1022,162.28235,196.20525,0.145325,0.1662,-10.2899,-7.515,-10.9778,-9.8037,-17.689325,-17.6235,-18.426225,-17.934225,-13.7903,-18.2172,-16.2353,-14.705,-14.78595,-15.7621,-15.41135,-12.99335,-16.19645,-14.84185,-13.6327,-14.05995,-14.05425,-14.30505
1,15.75,3.7972,0.618455614,0,0,19.6268,101.17545,-21.986275,0.0255,436.0127,0.012,684.41315,-0.3397,-0.3397,-9.811975,-0.0385,0,163.24975,196.59975,0.0463,0.095725,-10.775725,-7.47925,-11.0378,-9.98775,-17.691475,-17.63085,-18.4312,-17.938425,-13.79385,-18.2244,-16.2802,-14.69185,-14.78335,-15.7426,-15.40695,-12.9855,-16.1897,-14.82625,-13.63095,-14.0603,-14.0575,-14.3104
1,16.25,3.97925,0.60999940425,0,0,33.42785,101.16525,-21.95,0.0244,438.20215,0.011925,1093.28095,-0.52695,-0.52695,-4.4087,-0.0445,0,162.8725,196.5175,0.0077,0,-10.948525,-7.599525,-10.972,-9.91795,-17.70905,-17.653975,-18.4395,-17.93555,-13.80085,-18.211,-16.3165,-14.68235,-14.77445,-15.74055,-15.4271,-12.992,-16.1938,-14.82065,-13.62065,-14.0683,-14.05315,-14.3191
1,16.75,4.44865,0.637651943,0,0,27.882675,101.15915,-22.36175,0.0219,438.54795,0.0121,1419.783625,-0.5287,-0.5287,-2.616925,0.00455,0,161.361,196.868,0.0026,0,-11.2381,-7.6342,-11.2146,-10.1566,-17.7284,-17.6524,-18.4333,-17.9372,-13.80305,-18.19815,-16.2989,-14.67015,-14.77195,-15.72265,-15.43965,-12.9942,-16.1906,-14.81615,-13.6303,-14.0636,-14.0479,-14.3263
1,17.25,4.7652,0.65345237,0,0,16.11575,101.14685,-22.364775,0.0222,437.95445,0.0124,1805.245175,-0.4514,-0.4514,-5.1052,-0.0587,0,161.208,196.583,0.000325,0,-11.0913,-7.6217,-11.1869,-10.1168,-17.7392,-17.6542,-18.437,-17.9404,-13.79065,-18.20125,-16.30925,-14.67235,-14.77505,-15.7115,-15.45635,-12.99375,-16.1852,-14.82025,-13.6288,-14.067,-14.04095,-14.3305
1,17.75,3.8369,0.608358447,0,0,7.4634,101.1151,-22.52865,0.0191,434.1015,0.0121,1428.039775,-0.766775,-0.766775,-0.001125,-0.0622,0,162.253,196.539,0,0,-10.9029,-7.5665,-11.4582,-10.0176,-17.7478,-17.6731,-18.4087,-17.9477,-13.79715,-18.19585,-16.2903,-14.6802,-14.77455,-15.69625,-15.4743,-12.9868,-16.18255,-14.8159,-13.6404,-14.06465,-14.03465,-14.337
1,18.25,3.56005,0.740877775,0,0,17.6891,101.1188,-22.859,0.0179,436.5562,0.01255,306.70575,-1.1941,-1.1941,-7.635625,-0.030875,0,162.635,197.8763,0,0,-10.7256,-7.6319,-11.1038,-9.859,-17.7402,-17.6774,-18.4053,-17.9505,-13.7931,-18.18595,-16.2931,-14.69075,-14.79675,-15.68355,-15.4728,-13.0012,-16.19775,-14.82145,-13.63505,-14.0762,-14.03265,-14.34165
1,18.75,3.51225,0.5106254605,0,0,14.80965,101.11635,-22.803875,0.02065,432.310175,0.0126,306.7286,-0.2272,-0.2272,-4.75475,-0.06285,0,163.567,197.292,0,0,-10.8363,-7.2588,-11.3772,-9.7351,-17.7235,-17.6974,-18.3882,-17.9364,-13.78705,-18.17505,-16.29305,-14.6952,-14.80465,-15.67985,-15.48385,-12.9984,-16.19765,-14.8289,-13.6242,-14.0777,-14.0272,-14.34015
1,19.25,3.6957,0.55470713,0,0,7.017325,101.1321,-21.95465,0.01705,432.26205,0.01245,1052.6652,-0.5572,-0.5572,-7.081225,-0.418225,0,161.68,197.212,0.000975,0,-10.4343,-7.2916,-11.5052,-9.7676,-17.7015,-17.6681,-18.372,-17.9129,-13.78085,-18.16505,-16.24505,-14.69235,-14.794,-15.6869,-15.4814,-12.9943,-16.20305,-14.8364,-13.63025,-14.07255,-14.0238,-14.3458
1,19.75,4.1777,0.5791988715,0,0,12.1042,101.1372,-22.42715,0.01715,430.4863,0.01245,385.22055,-1.5252,-1.5252,-7.173175,-0.29745,0,161.763,196.604425,0,0,-10.50215,-7.225275,-11.395225,-9.6624,-17.693175,-17.653625,-18.3608,-17.90045,-13.7701,-18.1472,-16.2422,-14.6937,-14.78825,-15.6841,-15.47705,-13.00095,-16.22555,-14.83855,-13.6343,-14.07715,-14.0234,-14.3423
1,20.25,4.14895,0.539743276,0,0,15.58995,101.1278,-22.6014,0.01505,431.5192,0.0118,383.274925,-0.698,-0.698,-8.117875,-0.3046,0,165.931275,196.5186,0,0,-10.4728,-7.345975,-11.420675,-9.66135,-17.68685,-17.662625,-18.359125,-17.904075,-13.7572,-18.1668,-16.25705,-14.6913,-14.7667,-15.69995,-15.47015,-12.9992,-16.23495,-14.8433,-13.63665,-14.0708,-14.0158,-14.34055
1,20.75,3.7993,0.59176366,0,0,21.87995,101.13555,-22.855825,0.01635,439.4772,0.0118,384.703225,-0.320725,-0.320725,-7.92335,-0.373275,0,165.06225,196.09475,0,0,-10.472225,-7.2348,-11.478375,-9.514875,-17.6941,-17.65965,-18.3681,-17.903425,-13.76,-18.19035,-16.3103,-14.6981,-14.7494,-15.69335,-15.4805,-12.99895,-16.2355,-14.86095,-13.63435,-14.0694,-14.01575,-14.3423
1,21.25,4.4818,0.610900974,0,0,22.804625,101.16185,-22.1588,0.0152,435.717175,0.0118,384.817825,-0.7085,-0.7085,-8.605275,-0.062425,0,163.254025,195.83025,0,0,-10.452825,-7.11335,-11.2856,-9.499475,-17.690775,-17.6781,-18.364775,-17.91425,-13.7532,-18.2025,-16.33535,-14.71465,-14.7394,-15.7025,-15.48965,-12.99685,-16.24485,-14.8705,-13.62505,-14.06865,-14.02435,-14.34185
1,21.75,4.7519,0.637573525,0,0,28.36335,101.1624,-22.38085,0.018,438.7392,0.011775,1048.9915,-0.58035,-0.58035,-9.433725,-0.0455,0,165.00375,195.7408,0,0,-10.4067,-7.092,-11.1473,-9.6192,-17.6815,-17.705125,-18.367675,-17.929325,-13.7507,-18.21475,-16.34525,-14.7156,-14.72915,-15.71435,-15.4972,-13.0004,-16.26085,-14.8688,-13.61605,-14.07695,-14.00935,-14.33805
1,22.25,4.67785,0.529512578,0,0,19.8113,101.1808,-21.775575,0.0127,438.54995,0.011725,372.02165,-0.24055,-0.24055,-13.020425,-0.041475,0,162.1175,195.85275,0,0,-10.3779,-7.223525,-11.189775,-9.48585,-17.68525,-17.721125,-18.36855,-17.9416,-13.7445,-18.189,-16.3536,-14.72395,-14.72885,-15.71535,-15.50245,-12.99065,-16.2645,-14.8858,-13.62045,-14.08795,-14.0276,-14.3313
1,22.75,4.3725,0.609179776,0,0,25.048,101.203,-21.83065,0.0186,435.311875,0.011775,1837.616675,-0.32545,-0.32545,-9.5958,-0.042925,0,160.917,196.03175,0,0,-10.3393,-7.129825,-11.347525,-9.511375,-17.695575,-17.734825,-18.370925,-17.949925,-13.74015,-18.2072,-16.34125,-14.7219,-14.7347,-15.72915,-15.5157,-12.98515,-16.2747,-14.88545,-13.62115,-14.09795,-14.0277,-14.3302
1,23.25,3.8201,0.620161269,0,0,23.8757,101.20095,-22.7832,0.024325,436.802725,0.0117,1114.3502,-0.1051,-0.1051,-15.2112,-0.1912,0,161.23065,196.1835,0,0,-10.4724,-7.054575,-11.2871,-9.4882,-17.69435,-17.7284,-18.393075,-17.960775,-13.7377,-18.21765,-16.3178,-14.708,-14.74035,-15.72055,-15.52805,-12.975,-16.27435,-14.8972,-13.6202,-14.1023,-14.03275,-14.3267
1,23.75,3.5069,0.567978873,0,0,13.72825,101.2085,-22.0402,0.0166,434.07875,0.0117,1482.639075,-0.3487,-0.3487,-8.569075,-0.0646,0,162.03675,196.60075,0,0,-10.2947,-7.008,-11.206975,-9.53665,-17.6954,-17.743675,-18.35605,-17.9733,-13.74175,-18.20135,-16.29805,-14.71095,-14.7511,-15.72175,-15.5342,-12.97435,-16.26595,-14.9096,-13.62085,-14.1147,-14.0291,-14.3261
2,0.25,3.7161,0.6133732465,0,0,22.8656,101.5372,-22.041,0.0202,443.8834,0.01235,1863.8078,-0.54395,-0.54395,-20.7547,-0.0742,0.1865,154.7303,184.184,0,0,-8.96165,-5.63895,-10.4218,-8.4937,-20.05425,-20.75745,-21.7056,-20.91105,-17.1412,-21.1666,-19.6889,-18.4829,-17.617,-18.9282,-18.9029,-16.2079,-19.2966,-18.6799,-17.2411,-16.8134,-16.9884,-17.4819
2,0.75,3.6435,0.5816470335,0,0,22.4129,101.527,-22.1775,0.01905,441.39365,0.0119,1865.2108,-0.7607,-0.7607,-22.215,-0.09135,0.148425,156.62495,183.86,0,0,-8.92295,-5.5228,-10.4779,-8.4445,-20.0509,-20.78135,-21.7295,-20.9014,-17.1377,-21.1881,-19.7164,-18.4771,-17.6224,-18.9272,-18.9071,-16.1928,-19.292,-18.6727,-17.2281,-16.8255,-16.9928,-17.4821
2,1.25,3.62915,0.57348768975,0,0,21.802425,101.5286,-22.1993,0.0157,441.799725,0.012875,1865.5318,-0.414,-0.414,-19.7927,-0.0657,0.155525,154.2945,183.72155,0,0,-8.8869,-5.64315,-10.54375,-8.51925,-20.0635,-20.77205,-21.74995,-20.8887,-17.1525,-21.2099,-19.7468,-18.4759,-17.6203,-18.9169,-18.908,-16.1894,-19.2942,-18.6441,-17.2414,-16.8403,-17.0038,-17.4874
2,1.75,3.5033,0.5147527675,0,0,23.4424,101.5197,-22.17715,0.0197,445.34,0.01305,1863.35715,-0.645075,-0.645075,-21.27425,-0.2022,0.16865,155.7858,183.64495,0,0,-9.0258,-5.8379,-10.65385,-8.5732,-20.05965,-20.7904,-21.7671,-20.88655,-17.1503,-21.2085,-19.7757,-18.463,-17.6202,-18.9114,-18.9146,-16.1924,-19.2927,-18.6429,-17.2342,-16.8472,-17,-17.4884
2,2.25,3.5429,0.522158187,0,0,23.2439,101.5165,-21.7329,0.021275,444.6504,0.013,1869.89065,-0.728,-0.728,-20.925,-0.1823,0.1458,154.7651,184.314,0,0,-9.1204,-5.68745,-10.6859,-8.54255,-20.05545,-20.79245,-21.7968,-20.90805,-17.148,-21.2201,-19.7897,-18.4531,-17.6271,-18.9096,-18.9192,-16.1892,-19.296,-18.6296,-17.2268,-16.861,-16.9955,-17.4994
2,2.75,3.104525,0.49631020075,0,0,24.56405,101.5,-22.031575,0.021125,445.4002,0.0128,1869.3227,-0.7673,-0.7673,-17.5424,-0.02455,0.123225,154.2741,184.2427,0,0,-9.32155,-5.80175,-10.59425,-8.65005,-20.07665,-20.7921,-21.8352,-20.9335,-17.134,-21.2403,-19.7856,-18.4457,-17.6332,-18.908,-18.9078,-16.2013,-19.2875,-18.6135,-17.2305,-16.8491,-16.9922,-17.5098
2,3.25,3.054525,0.476015815,0,0,25.271475,101.4824,-21.9861,0.0166,442.5227,0.0124,1847.047075,-0.70305,-0.70305,-19.9549,-0.1551,0.1381,153.7905,183.6195,0,0,-9.2657,-5.82305,-10.75995,-8.7125,-20.1067,-20.78855,-21.8622,-20.9601,-17.1229,-21.249,-19.776,-18.4409,-17.649,-18.8882,-18.8949,-16.1874,-19.2943,-18.6016,-17.2288,-16.8692,-16.9934,-17.5205
2,3.75,2.7502,0.518844871,0,0,25.9201,101.4771,-22.2097,0.0169,443.903775,0.01255,1837.7987,-0.67015,-0.67015,-15.548975,-0.3308,0.1184,156.4387,182.55585,0,0,-9.37875,-5.92825,-10.8394,-8.73385,-20.1083,-20.76245,-21.87895,-20.9841,-17.1268,-21.2782,-19.7534,-18.4251,-17.6501,-18.8813,-18.8813,-16.2111,-19.301,-18.5674,-17.239,-16.8809,-17.0079,-17.5319
2,4.25,2.80785,0.49886570275,0,0,24.755525,101.474,-22.1007,0.0182,444.4031,0.01235,1841.486675,-0.768125,-0.768125,-18.36795,-0.0691,0.09925,156.642,182.639,0,0,-9.45415,-5.83465,-10.66315,-8.5822,-20.1049,-20.74725,-21.9092,-21.01885,-17.1275,-21.2946,-19.7479,-18.4208,-17.6541,-18.8979,-18.8695,-16.2053,-19.2887,-18.5676,-17.2561,-16.875,-17.0031,-17.5268
2,4.75,3.21865,0.542746865,0,0,21.565,101.4514,-22.207175,0.016125,443.0952,0.012,1839.64135,-0.918725,-0.918725,-18.21065,-0.155125,0.130425,153.842,182.0288,0,0,-9.63065,-5.893,-10.84605,-8.60255,-20.0988,-20.76495,-21.94235,-21.0404,-17.1318,-21.3144,-19.746,-18.3997,-17.6439,-18.9137,-18.8511,-16.1994,-19.2863,-18.5425,-17.2496,-16.8913,-16.9836,-17.5282
