DOY2,HR2,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CO2_1_5_1,CO2_1_6_1,CO2_1_7_1,CO2_1_8_1,FC_1_1_1,SC_1_1_1,TAU_1_1_1,H_1_1_1,H_1_1_2,LE_1_1_1,G_1,SH_1_1_1,SLE_1_1_1,SG_1,SG_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_2,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,PA_1_1_1,TA_1_1_1,RH_1_1_1,VPD_1_1_1,TA_1_2_1,RH_1_2_1,VPD_1_2_1,TA_1_3_1,RH_1_3_1,VPD_1_3_1,WS_1_1_1,USTAR_1_1_1,T_BOLE_1,T_BOLE_2,T_BOLE_3,TS_1,TS_1_1_1
1,0.25,383.721,383.67175,384.3425,384.375,383.92275,384.30475,386.9025,388.172,-0.626925,-0.7508,-5.759,-156.11825,-133.19125,-18.05625,-3.47525,-9.495,-2.91925,-1.04075,-0.4792,-4.20175,-0.2121,140.345,232.5275,-106.22,-0.435,-0.552725,68.607,-19.19,12.812,0.132875,-20.0565,13.545,0.259375,-19.6005,0,0.247,1.0175,0.084,-18.98375,-18.03925,-17.54825,-3.01925,-1.94
1,0.75,383.358,383.368,384.12725,384.192,383.358,384.012,393.61425,394.18525,-0.5423,-0.714975,-5.7175,-140.442,-152.5925,-22.8825,-3.4705,-7.8425,-2.834,-1.04,-0.4311,-3.9075,-0.13065,141.7005,232.80575,-103.78,-0.436,-0.5533,68.5865,-19.34,13.15425,0.13475,-19.9265,14.241,0.25575,-19.42375,0,0.247,1.02,0.085,-19.062,-18.17625,-17.5645,-3.01925,-1.931
1,1.25,383.71,383.8,383.988,384.097,384.01,384.16,387.578,388.121,-0.547875,-0.639725,-5.69375,-149.85725,-157.5025,-16.1315,-3.4705,-7.845,-2.588,-1.08175,-0.4609,-3.9215,-0.12645,141.018,232.98475,-104.39,-0.44295,-0.5503,68.5765,-19.41,13.198,0.132425,-19.92975,14.626,0.261375,-19.55375,0,0.24275,1.081,0.0814,-19.421,-18.13125,-17.5765,-3.01925,-1.931
1,1.75,383.3765,383.4175,383.785,383.94,383.50425,384.12125,393.88,394.2995,-0.527425,-0.476125,-5.418,-150.923,-156.21,-23.03,-3.48,-8.46625,-2.932,-1.03025,-0.47925,-3.8915,-0.1363,141.834,232.735,-104.07,-0.433,-0.543,68.60025,-19.24,13.2125,0.1345,-19.97225,14.555,0.26025,-19.45,0,0.244275,0.87175,0.0826,-19.642,-18.30775,-17.67875,-3.01925,-1.931
1,2.25,383.57025,383.472,384.2325,384.25,383.6345,384.2635,387.775,388.312,-0.540125,-0.742,-5.724,-153.6525,-142.4885,-13.327,-3.491,-10.3125,-2.76,-1.08175,-0.481,-3.955,-0.05495,141.98525,232.63425,-103.58525,-0.427075,-0.5564,68.58875,-19.063,13.50975,0.120175,-19.968,14.4375,0.2607,-19.47675,0,0.2395,0.9928,0.083,-19.646,-18.451,-17.7455,-3.02,-1.93125
1,2.75,383.48375,383.44475,383.864,383.815,383.6195,384.15,393.974,394.487,-0.488,-0.572125,-5.50575,-157.90375,-151.3615,-14.68,-3.5115,-7.93,-2.651,-1.07,-0.47925,-4.012,-0.06045,140.97625,232.7395,-102.5225,-0.386075,-0.56,68.57,-18.9255,13.11675,0.12455,-20.043,14.7125,0.25785,-19.8435,0,0.2426,1.03025,0.073,-19.8635,-18.70825,-17.79225,-3.02925,-1.93125
1,3.25,383.5705,383.58025,384.0425,384.11,383.731,384.2315,387.71,389.019,-0.5856,-0.715375,-5.623,-156.8675,-163.3195,-14.1,-3.50575,-9.05875,-2.72325,-1.04,-0.480375,-3.9505,-0.04895,140.72325,232.112,-101.29825,-0.395,-0.5638,68.5525,-18.94575,12.711,0.138525,-20.321,13.85,0.25785,-20.1665,0,0.2415,1.057,0.086575,-19.447,-18.6315,-17.652,-3.03,-1.93125
1,3.75,383.16475,383.285,383.7605,383.891,383.555,383.7795,394.012,394.549,-0.6423,-0.7162,-5.866,-166.29725,-169.17075,-23.898,-3.50525,-7.59875,-2.44775,-1.04025,-0.482,-4.0115,-0.12525,140.667,231.67325,-102.62075,-0.390025,-0.56645,68.546,-19.3405,11.695,0.135,-20.462,13.772,0.261475,-20.1405,0,0.25045,1.107,0.084,-19.716,-18.964,-17.67525,-3.03925,-1.93125
1,4.25,383.41175,383.541,384.2325,384.3275,383.695,384.61175,387.465,388.838,-0.640175,-0.6665,-6.0465,-156.5635,-149.732,-29.5895,-3.50575,-8.08375,-2.53,-1.0505,-0.482,-4.003,-0.08855,140.512,231.38775,-103.70375,-0.444075,-0.575,68.57,-19.165,11.225,0.13675,-20.446,13.08,0.258,-20.09475,0,0.244,0.9988,0.07255,-19.692,-19.154,-17.76775,-3.03925,-1.93125
1,4.75,383.1385,383.11025,383.7915,383.889,383.27,383.821,393.965,394.566,-0.602,-0.6937,-5.957,-162.955,-150.8625,-22.4315,-3.49625,-8.3275,-2.7005,-1.08175,-0.482,-4.0605,-0.08775,140.887,231.1885,-105.54225,-0.433075,-0.56925,68.58,-18.96075,11.22675,0.125,-20.2625,13.4045,0.263825,-19.94675,0,0.242675,0.9907,0.092,-19.718,-19.10175,-17.93675,-3.04,-1.93
1,5.25,383.5415,383.52175,384.3175,384.7025,383.69075,384.3235,387.8325,388.576,-0.529175,-0.506425,-5.9225,-156.4615,-156.365,-20.175,-3.49625,-9.175,-2.8,-1.54,-0.482,-4.0115,-0.06305,140.9385,230.68875,-105.3175,-0.41835,-0.5634,68.556,-19.148,11.25175,0.127875,-20.39375,13.098,0.256825,-20.054,0,0.2462,1.0175,0.092,-19.952,-19.2225,-17.92825,-3.04925,-1.93
1,5.75,383.028,383.088,383.8705,383.95575,383.424,383.704,393.51325,394.7015,-0.736875,-0.79805,-5.877,-144.7675,-141.969,-17.788,-3.5005,-9.6875,-2.29,-1.0525,-0.513375,-4.1505,-0.0802,141.7465,230.9765,-104.29225,-0.3951,-0.573625,68.566,-19.39175,11.067,0.1417,-20.24125,13.321,0.259775,-19.903,0,0.249,1.0043,0.089,-20.011,-19.58725,-18.12775,-3.04925,-1.93
1,6.25,383.53,383.65,384.4975,384.84425,383.88,384.46,387.548,388.747,-0.62375,-0.6618,-6.055,-146.489,-143.38375,-16.54275,-3.50525,-8.752,-2.78,-1.03025,-0.48925,-4.1075,-0.1311,140.622,230.68325,-104.81525,-0.3971,-0.568875,68.57,-18.972,10.647,0.1437,-20.514,13.195,0.2618,-20.046,0,0.24425,1.037,0.090525,-20.0125,-19.83425,-18.55925,-3.05925,-1.93
1,6.75,383.21275,383.19525,384.145,384.4,383.25875,383.9185,394.09,394.7345,-0.5758,-0.68015,-5.941,-151.2615,-150.265,-18.56,-3.49525,-9.296,-3.05,-1.08175,-0.503625,-4.0015,-0.1203,139.92325,231.7825,-104.132,-0.236,-0.5556,68.5755,-18.89,10.821,0.1512,-20.35075,12.50125,0.254,-20.14775,0,0.2402,1.10625,0.08845,-20.084,-19.9565,-18.873,-3.05925,-1.93
1,7.25,383.66,383.66,385.10625,385.30125,383.89,384.54,387.596,388.51775,-0.5657,-0.7206,-5.83625,-159.885,-148.996,-22.748,-3.49525,-7.378,-2.68775,-1.54,-0.548875,-0.77365,0.1478,141.1385,232.18625,-101.39025,0,0.0094,68.57725,-18.853,10.0065,0.148725,-20.6935,12.1375,0.253,-20.198,0,0.246225,1,0.0909,-20.1025,-19.819,-19.05875,-3.0685,-1.93125
1,7.75,383.173,383.0995,384.179,384.291,383.25125,383.6805,394.159,394.744,-0.7362,-1.4525,-5.66275,-140.882,-122.2225,-19.286,-3.48525,-6.4825,-3.02325,-1.04075,-0.517625,6.358,1.087,140.12825,233.826,-85.8545,3.56,0.9862,68.57725,-18.621,10.831,0.1497,-19.97125,12.63575,0.2508,-19.978,0,0.246175,1.0125,0.0759,-19.9935,-19.579,-19.057,-3.06925,-1.93125
1,8.25,383.5885,383.68175,384.362,384.89,383.84775,384.17025,387.721,388.786,-0.67325,-1.46375,-5.3515,-108.32,-95.10775,-15.833,-3.4805,-5.4185,-2.8465,-1.04075,-0.561125,17.317,2.99,140.053,236.01125,-50.758,26.39025,2.206,68.6,-18.68375,11.2605,0.153,-18.87575,13.052,0.257775,-19.21575,0,0.247,0.8756,0.089,-19.7885,-19.27925,-18.915,-3.06925,-1.9325
1,8.75,383.16425,383.12025,384.27675,384.424,383.288,383.584,394.172,394.804,-0.723,-1.37375,-5.712,-80.683,-73.48,-20.7875,-3.48525,-5.9905,-2.95125,-1.074,-0.58575,27.031,4.66,140.87075,236.938,-25.64225,48.05575,3.61,68.611,-18.3965,10.977,0.149375,-18.388,12.08,0.264775,-18.595,0,0.25015,0.79265,0.0919,-19.6015,-18.9535,-18.7875,-3.0785,-1.94125
1,9.25,383.622,383.534,384.45675,384.8425,383.61,384.632,387.9265,388.68025,-0.607375,-1.09825,-5.51,-60.484,-59.3175,-26.55275,-3.5,-5.85525,-2.8345,-1.0525,-0.632375,38.3655,6.637,142.265,239.274,-1.833,75.86,4.778,68.62,-18.1525,11.09,0.15375,-18.092,11.556,0.270775,-17.456,0,0.253,0.858875,0.143,-18.9835,-18.56225,-18.2365,-3.0785,-1.9425
1,9.75,383.055,383.115,384.19325,384.14275,383.159,383.92675,393.9335,394.48,-0.7465,-1.22675,-5.396,-39.7795,-42.656,-16.13575,-3.53,-4.79025,-2.9725,-1.04075,-0.632625,49.046,7.208,143.8795,240.74075,13.543,97.48,7.07925,68.6615,-17.7355,11.4725,0.15245,-17.806,11.13,0.272775,-17.246,0,0.2564,1.08,0.150475,-18.419,-18.09325,-17.95375,-3.06925,-1.95125
1,10.25,383.66625,383.62,384.41,384.505,383.875,384.37625,387.95875,388.636,-0.7911,-0.86225,-5.2325,-34.4875,-31.24,-15.871,-3.55,-6.7625,-3.146,-1.04275,-0.6545,60.7815,8.8065,143.85425,243.6335,18.142,116.96,7.98425,68.68875,-17.182,10.72725,0.153725,-17.069,10.814,0.278,-16.546,0,0.2677,1.212,0.178425,-17.961,-17.342,-17.385,-3.05925,-1.96
1,10.75,383.16,383.16,384.3875,384.39,383.315,383.865,394.063,394.5445,-0.69985,-0.77,-5.38,-23.475,-30.0535,-8.9525,-3.56525,-6.7485,-3.448,-1.54,-0.80275,72.97875,10.6175,146.686,245.218,34.15675,147.903,9.3225,68.6825,-16.68,10.1895,0.15225,-16.59,10.13125,0.282875,-16.2,0,0.297175,1.36725,0.2142,-17.5215,-17.023,-16.8015,-3.0585,-1.96
1,11.25,383.65325,383.797,384.898,384.9375,383.946,384.4285,388.232,388.698,-0.772,-0.649875,-5.58,-15.136,-22.1,-3.252,-3.571,-8.343,-3.573,-1.07,-0.8225,81.51,11.495,146.342,246.596,35.0705,152.054,10.0605,68.64,-16.51,10.7415,0.152,-16.47,10.16,0.287,-15.56875,0,0.3221,1.4575,0.2356,-17.047,-16.14125,-16.506,-3.0585,-1.96
1,11.75,383.374,383.37825,384.42925,384.4475,383.51525,384.003,393.722,394.467,-0.7061,-0.8528,-5.575,-10.042,-18.4695,-13.117,-3.57675,-9.192,-3.15475,-1.54075,-0.57075,83.545,12.75875,146.742,246.836,48.8075,167.98225,12.5015,68.6435,-16.459,10.9885,0.1507,-16.29575,10.472,0.2979,-15.33725,0,0.3199,1.505,0.242625,-16.58675,-15.76475,-16.08175,-3.058,-1.96125
1,12.25,383.8475,383.955,385.13,385.05875,384.09375,384.325,388.13475,389.021,-0.7615,-0.85115,-5.435,-7.214,-6.71,-2.47,-3.5825,-9.8695,-2.82,-1.08175,-0.708375,101.652,13.529,146.648,248.408,53.7695,181.701,13.554,68.6135,-16.34025,10.4925,0.169,-15.961,10.564,0.2931,-15.28,0,0.32625,1.57725,0.2456,-16.14825,-15.21025,-15.5905,-3.059,-1.96125
