DOY2,HR2,USTAR,H,LE,NEE,FC,SC,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,CO2_1_1_1,WS_1_1_1,TA_1_1_1,TA_1_2_1,RH_1_1_1,RH_1_2_1,PA,G_1_1_1,G_1_1_2,SW_IN_1_1_1,SW_OUT_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_2,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,NETRAD_1_1_2,PPFD_IN,PPFD_OUT,T_CANOPY_1_1_1,T_CANOPY_1_1_2,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_2,TS_2_2_2,TS_2_3_2,TS_2_4_2,TS_2_5_2,TS_2_6_2,TS_2_7_2,TS_2_8_2,TS_2_9_2,T_CANOPY_2_1_2,T_CANOPY_3_1_2
1,5.25,0.120088983,-36.9031735,-0.69198908775,0.20611833625,0.108737175,-0.01716165,0.375766,0.3470185,0.153454,0.17528075,375.20395905,1.39101,-21.6425,-22.6035,59.305,64.185,93.914558,-4.9266555,-4.5794715,0,0,0,0,193.651538525,223.262393375,-48.135318475,-39.19460974,0,0,-22.77044798,-25.573056695,-3.35731325,-3.07329675,-1.589114,-0.4195753,-0.0850275,-1.963195,-1.674583,-0.7774429,-0.1976349,0.03378295,0.4315796,0.568260225,0.5084229,0.781232775,-19.1643325,-20.151705
1,5.75,0.13206943625,-38.640416475,-0.75607751425,0.19302886075,0.090454484,-0.020196927,0.3875715,0.33777475,0.1518295,0.18066575,375.0699003,1.330514,-21.605,-22.533,59.245,64.6315,93.894398,-4.889725,-4.589118,0,0,0,0,194.522899025,222.942511525,-47.0280634,-40.3185492875,0,0,-22.12291908,-26.324064875,-3.325828,-3.073947,-1.61185325,-0.399790125,-0.1619927,-1.96067225,-1.674583,-0.7774429,-0.1985901,0.0334635325,0.4315796,0.56767275,0.5084229,0.7811258,-19.0932625,-19.5860775
1,6.25,0.145102005,-34.46605745,-0.4853227385,0.208173506,0.089898218,-0.016296248,0.390565,0.350479,0.166768,0.181526,375.1382766,1.322145,-21.6075,-22.5,59.234,64.5765,93.87827,-4.9135,-4.6107,0,0,0,0,192.226398675,222.55116995,-46.99399957,-39.24959649,0,0,-22.2388511525,-25.72901812,-3.285732,-3.07887325,-1.5807925,-0.4085471,-0.2797575,-1.94932025,-1.674583,-0.7774429,-0.1985901,0.03378295,0.4315796,0.566764875,0.5084229,0.78187465,-19.2361175,-19.58216
1,6.75,0.133229657,-37.818242845,-0.739922334,0.215787062,0.068379721,-0.01475573925,0.389166,0.358054,0.167235,0.177611,375.1647805,1.450832,-21.5955,-22.55525,59.2425,64.586,93.859136,-4.911598,-4.6107,0,0,0,0,190.082034275,222.653746425,-46.4141058625,-38.67402299,0,0,-21.479703755,-25.747326125,-3.302857,-3.07579725,-1.5775845,-0.4185037,-0.3303377,-1.95341975,-1.674583,-0.7774429,-0.2020925,0.0334635325,0.4315796,0.56767275,0.5084229,0.779521075,-19.1987875,-19.6122725
1,7.25,0.1356656915,-37.5763186925,-0.47506821825,0.194453083,0.081490765,-0.01750025,0.4073425,0.341375,0.162327,0.186612,375.0088116,1.442377,-21.63475,-22.49475,59.5375,64.464,93.846524,-4.8818,-4.6107,0,0,0,0,191.39079785,223.60228,-48.49360615,-38.63334785,0,0,-21.82982659,-25.54475453,-3.35265625,-3.08193725,-1.609041,-0.4151964,-0.2212177,-1.95373525,-1.66858075,-0.778395025,-0.205196925,0.03378295,0.4315796,0.5660706,0.5084229,0.77962805,-18.959265,-19.4946025
1,7.75,0.126935731,-36.58678031,-0.627977624,0.203996903,0.020812558,-0.01950251825,0.394625,0.339397,0.1497525,0.172274,375.0125772,1.357077,-21.4275,-22.42675,59.235,63.9575,93.865592,-4.9135,-4.578,0,0,0,0,193.298875225,222.20253035,-49.316505755,-38.141153315,0,0,-21.77898844,-25.167051435,-3.29122325,-3.07914,-1.5923025,-0.41179565,-0.16575195,-1.9565735,-1.6644705,-0.782203675,-0.203445675,0.03378295,0.4315796,0.5670319,0.5084229,0.779574575,-19.2545075,-19.62557
1,8.25,0.12922049525,-39.296367255,-0.4339934,0.197909531,0.0320370835,-0.012744415,0.38348975,0.341662,0.153981,0.18280375,374.879246875,1.414455,-21.6175,-22.57,59.6775,64.14375,93.85655,-4.889725,-4.578,0,0,0,0,193.113267225,221.88737655,-48.42992549,-38.54191531,0,0,-21.7049205225,-25.10970193,-3.309275,-3.0697645,-1.60805,-0.4076846,-0.2780755,-1.954681,-1.6651,-0.790773025,-0.2081421,0.03378295,0.4315796,0.566711475,0.5084229,0.778611725,-19.3340675,-19.7337475
1,8.75,0.126703833,-36.13871607,-0.376863183,0.23986622725,0.086807076,-0.0158349285,0.374311,0.339039,0.144322,0.1663575,375.15632845,1.370684,-21.6875,-22.5915,59.625,64.0975,93.833312,-4.89899725,-4.578,0,0,0,0,194.59116785,221.2302314,-46.46422253,-37.378610885,0,0,-21.009869945,-25.273451195,-3.3242,-3.0885285,-1.6156125,-0.410139,-0.10648,-1.94427475,-1.6651,-0.79172515,-0.207107325,0.0334635325,0.4315796,0.56639105,0.5084229,0.779253625,-19.3355625,-19.56366
1,9.25,0.117699461,-35.56546771,-0.54024068275,0.1973000705,0.0595697265,-0.01837619375,0.369206,0.3365555,0.14914625,0.1669495,374.92482205,1.34960225,-21.6875,-22.53725,59.88225,64.35,93.842288,-4.876094,-4.578,0,0,0,0,193.492728575,221.651199875,-46.294439735,-37.70950805,0,0,-21.26566474,-25.454529515,-3.3192,-3.080008,-1.59703725,-0.4088526,-0.1611577,-1.948059,-1.6651,-0.79172515,-0.2100525,0.0334635325,0.4315796,0.566658075,0.5084229,0.779574575,-19.6027025,-19.720445
1,9.75,0.127615827,-36.68806469,-0.465610226,0.2154304085,0.058690473,-0.01561423175,0.378498,0.347663,0.158995,0.175953,374.6468769,1.379791,-21.775,-22.475,59.74,64.41175,93.866456,-4.88814,-4.578,0,0,0,0,193.49963105,221.98536325,-45.275337475,-38.73694866,0,0,-21.17617052,-26.1759351225,-3.309449,-3.068904,-1.613375,-0.39893235,-0.160003625,-1.949005,-1.6651,-0.79172515,-0.2100525,0.0334635325,0.4315796,0.566124,0.507461625,0.77855825,-19.5338725,-19.56547
1,10.25,0.140739353,-35.73606852,-0.7381221475,0.2045227175,0.0697820695,-0.01501060875,0.371717,0.344809,0.148766,0.171969,374.596051575,1.307036,-21.6115,-22.4025,59.205,63.3775,93.879584,-4.9135,-4.6434,0,0.17013535875,0,0,192.841049825,222.220460975,-47.945706475,-39.2921392225,1.7862022575,0,-21.683265895,-25.591335475,-3.3452035,-3.103457,-1.6236,-0.405410775,-0.1560371,-1.949005,-1.665732,-0.79172515,-0.2100525,0.03378295,0.4315796,0.566711475,0.5084229,0.779253625,-19.58237,-19.6576575
1,10.75,0.134268142,-32.1270427375,-0.794285724,0.2014643655,0.008933177,-0.0124155375,0.37253,0.34438,0.155486,0.166099,374.39309185,1.357331,-21.4925,-22.2525,59.19675,63.5575,93.869852,-4.8818,-4.6107,1.7223346735,1.8835935,0,0.181755907,191.70879335,222.7525753,-43.298632375,-36.712529165,7.3019297695,3.5850685,-21.4278323725,-24.5747589125,-3.291,-3.06320225,-1.614729,-0.4011634,-0.2229179,-1.961934,-1.6711065,-0.79172515,-0.2100525,0.033144115,0.4315796,0.566978475,0.5084229,0.7777024,-19.753925,-19.8454175
1,11.25,0.1313746145,-32.40490573,-0.55877460225,0.2218045615,-0.006278334,-0.011451966,0.37673575,0.3411025,0.1542735,0.162122,374.1883196,1.36864925,-21.455,-22.2905,58.73075,63.3525,93.85148,-4.8670595,-4.6107,5.08976109225,4.4962022385,3.292901854,3.197661004,193.6763547,222.668901525,-39.6619927375,-32.46282488,16.226639345,9.947959,-22.31257948,-25.88604617,-3.293815,-3.0766575,-1.5997,-0.406361725,-0.09816,-1.96004225,-1.674583,-0.79172515,-0.2100525,0.0334635325,0.4315796,0.566764875,0.5084229,0.77796985,-19.8181775,-19.895715
1,11.75,0.12947914175,-28.484374,-0.79905998275,0.2097749595,0.0018590495,-0.0076914105,0.38109425,0.329858,0.15328,0.160388,374.46614485,1.325466,-21.41125,-22.0875,58.487,63.147,93.856412,-4.8818,-4.6107,9.96262798725,7.9286145,8.9376452065,6.404118147,192.844309125,223.26230835,-36.8302787675,-27.629210375,26.888019455,16.745252,-22.4651156075,-24.962368495,-3.293875,-3.090938,-1.6336,-0.405898,-0.276734125,-1.96224975,-1.674583,-0.79172515,-0.2100525,0.03378295,0.4315796,0.56639105,0.5084229,0.77796985,-19.3796975,-19.721665
1,12.25,0.1325768535,-27.53311735,-0.64819290925,0.2049266545,0.0641020165,-0.012635235,0.374841,0.336929,0.1554355,0.155926,374.6163512,1.35969,-21.291,-21.97,57.86625,62.3185,93.849452,-4.858025,-4.6107,12.2468500475,10.6542820675,14.25560532,8.893272201,192.7818308,223.94377705,-34.340255425,-22.06362766,34.53180547,21.2539,-22.244450865,-24.71526885,-3.29424625,-3.065694,-1.618676,-0.399915625,-0.10854,-1.9698175,-1.67489825,-0.7945816,-0.2100525,0.0328513175,0.4315796,0.56639105,0.5084229,0.7776489,-18.6861875,-18.9712225
1,12.75,0.14083788,-28.83719013,-0.504184348,0.22509096,-0.003812202,-0.0158303355,0.392519,0.340546,0.162615,0.159048,374.177692,1.332236,-21.06,-21.715,57.4125,62.57875,93.871136,-4.8501,-4.578654,14.19590444,11.9095405625,16.8992844625,10.502980695,193.3889186,223.487715675,-37.671508225,-20.25603603,40.83539276,24.561255,-21.845469655,-24.384029805,-3.2981,-3.08447275,-1.6220935,-0.39995995,-0.097425,-1.97738575,-1.67931325,-0.79743805,-0.21034435,0.0325052825,0.4315796,0.5660706,0.5084229,0.7776489,-18.3038925,-18.8255075
1,13.25,0.132759618,-29.09203705,-0.458089359,0.226322044,0.056833736,-0.019392679,0.372162,0.3345285,0.1562655,0.152865,374.1066979,1.294902,-20.93275,-21.402,58.37,62.52075,93.8744,-4.8501,-4.578,12.9223701575,11.30501925,14.8938925825,10.370567565,194.17369815,224.132090975,-39.07779025,-20.37062367,38.9551214625,22.88714,-21.5259031775,-23.76922852,-3.31276875,-3.1026095,-1.613854,-0.4061123,-0.0977425,-1.97738575,-1.6840435,-0.802832975,-0.210079025,0.033436915,0.4315796,0.566337625,0.5084229,0.77796985,-18.0342325,-18.52392
1,13.75,0.13138946325,-29.60059973,-0.517967707,0.21674953225,0.058035741,-0.016041231,0.38082675,0.32876775,0.154651,0.15026575,374.561631575,1.293078,-20.78,-21.539,57.8975,62.00875,93.875,-4.826325,-4.578,10.494557835,9.66090174075,12.015278165,8.584245174,194.29313515,223.799306275,-39.596458075,-21.9756969675,33.9687324225,20.06934,-21.5870809275,-23.749196375,-3.325637,-3.10181,-1.62618525,-0.4060081,-0.2246643,-1.97833175,-1.693504,-0.803783625,-0.2100525,0.033144115,0.4315796,0.566124,0.507461625,0.77796985,-17.99496,-18.5312575
1,14.25,0.1317989415,-32.0480653175,-0.450697084,0.200245549,0.05366299775,-0.02058429875,0.3716815,0.3382345,0.154088,0.151114,374.6943509,1.330556,-20.79525,-21.3775,57.8135,62.336,93.87776,-4.8103165,-4.586829,7.11808873725,6.97728535575,7.71638208525,5.99830733575,194.061411025,223.26543315,-43.7461957,-28.4598725875,26.01669639,15.758566,-20.82771676,-23.813807715,-3.3197,-3.10821925,-1.6436255,-0.403230125,-0.338299625,-1.98810775,-1.69413575,-0.804735825,-0.2100525,0.0325052825,0.4315796,0.56639105,0.507461625,0.7776489,-18.35163,-18.5867175
1,14.75,0.12911184675,-34.89377538,-0.272602701,0.16191719875,0.02440545475,-0.01752343,0.3655995,0.326025,0.1490555,0.156186,374.7279986,1.326907,-20.8955,-21.46775,57.3525,62.25625,93.891272,-4.794625,-4.578,4.017218599,4.61208863525,3.18552309325,3.0451162165,193.032264175,223.8326041,-48.2589613,-33.816670515,15.943291,9.822884,-21.24031573,-23.921244885,-3.32,-3.11346025,-1.641866,-0.3979075,-0.17065055,-1.99630675,-1.69729425,-0.8053716,-0.2100525,0.0325319,0.4315796,0.5660706,0.5084229,0.77796985,-18.0785,-18.4858725
1,15.25,0.13884067675,-34.234458265,-0.751575287,0.1893881475,0.059335582,-0.0263035145,0.3968545,0.341239,0.15558725,0.16312075,374.26530615,1.4351675,-20.8235,-21.57,58.396,62.436,93.893408,-4.7867,-4.57693725,1.41552901,1.618050237,0,0.01262926425,192.41239995,222.4485316,-49.66434898,-38.296589255,6.555720678,3.376,-21.2024494225,-24.33031853,-3.33642675,-3.11687425,-1.6396805,-0.4018263,-0.283543025,-1.99630675,-1.69824175,-0.803146375,-0.2103709,0.0327980825,0.4315796,0.5660706,0.507461625,0.7776489,-18.40326,-18.9080775
1,15.75,0.12906535,-34.598908965,-0.556778206,0.19346601825,0.03364223075,-0.01879851475,0.3680285,0.33713,0.152573,0.1683345,374.582780075,1.401039,-20.9055,-21.67,57.815,62.764,93.882596,-4.7867,-4.594023,0,0,0,0,196.2995222,221.5673545,-51.2940828525,-39.7939763975,1.48262367675,0.209,-21.133236995,-24.7656122175,-3.3303,-3.117006,-1.640878,-0.400212,-0.3346484,-1.99630675,-1.69824175,-0.804735825,-0.210981175,0.0325052825,0.4315796,0.5660706,0.506500275,0.7776489,-18.7280675,-19.37242
1,16.25,0.13614344,-37.2740421825,-0.565608548,0.19616582525,0.048993415,-0.0127812845,0.3956215,0.3314955,0.163052,0.172185,374.4578846,1.3823425,-20.8275,-21.76,58.645,62.4,93.894992,-4.813011,-4.61397,0,0,0,0,195.53639365,221.7089369,-51.31092445,-39.64586706,0,0,-20.573919925,-24.38448276,-3.34050275,-3.121071,-1.63485675,-0.395671975,-0.33980815,-1.9868465,-1.6954035,-0.7822113,-0.20437435,0.025802615,0.42262165,0.56542975,0.4963532,0.76867675,-18.6454075,-19.514215
1,16.75,0.1383215655,-39.914274355,-0.75117257625,0.203681305,0.05048648875,-0.01478687775,0.3929885,0.33788,0.1616195,0.17923525,374.436868,1.3831285,-20.896,-21.87,58.39,63.02,93.907784,-4.7867,-4.62051,0,0,0,0,193.3376612,222.1366217,-51.677112625,-40.48744516,0,0,-20.8856529175,-24.415780245,-3.3434,-3.121927,-1.642343,-0.3985245,-0.360953,-1.9906285,-1.7023415,-0.7822113,-0.2049581,0.023889165,0.42262165,0.5648957,0.4975281,0.76867675,-18.8209675,-19.5405875
1,17.25,0.138717238,-37.1951609125,-0.92771006925,0.179140144,0.069701202,-0.014940392,0.3955755,0.3359235,0.159624,0.170804,374.5678338,1.4792645,-21.142,-21.838,58.104,62.91,93.90974,-4.782896,-4.6107,0,0,0,0,195.7312885,222.19818185,-51.9623456425,-40.654543575,0,0,-20.99565029,-24.24412624,-3.344,-3.116723,-1.627916,-0.3993493,-0.3493456,-2.001343,-1.705495,-0.78284605,-0.2049581,0.026440435,0.4219818,0.56468205,0.4974213,0.7680359,-18.95374,-19.4772125
1,17.75,0.14099452875,-39.523739965,-0.943218018,0.172480272,0.03270828,-0.014875788,0.39822675,0.34705225,0.1676285,0.174185,374.4735547,1.4190845,-21.2565,-21.9,58.82,62.93,93.905828,-4.755,-4.6107,0,0,0,0,193.70231285,221.6780035,-52.2690559825,-41.25324582,0,0,-20.960216765,-23.6895602,-3.3478,-3.1160595,-1.6445,-0.400499725,-0.3622352,-2.0044925,-1.7099095,-0.78601985,-0.2049581,0.02521795,0.4213419,0.56478885,0.4962464,0.7680359,-19.3781975,-19.8520675
1,18.25,0.1463409915,-38.04937961,-0.7948908965,0.185992106,0.052369546,-0.01789583675,0.39116775,0.34518325,0.16184575,0.16541125,375.099441725,1.37427275,-21.1475,-22.01,58.7,63.02,93.904916,-4.7867,-4.602525,0,0,0,0,192.4502808,221.2080564,-51.865453545,-42.1497518575,0,0,-20.88530099,-23.9452440125,-3.320425,-3.11996725,-1.5974235,-0.40229895,-0.3536353,-2.005752,-1.7118015,-0.7904632,-0.20681545,0.023889165,0.4219818,0.56350715,0.4962464,0.7680359,-19.5092575,-19.63368
1,18.75,0.1400518,-38.6227610375,-0.740741882,0.206616698,0.03480901025,-0.01337476,0.39366125,0.34563825,0.167363,0.1690975,375.0474524,1.42366275,-21.2445,-22.255,58.4415,62.68,93.893108,-4.8184,-4.60767525,0,0,0,0,193.924558,221.3218013,-50.793836725,-41.86747459,0,0,-20.5904046225,-23.4771917025,-3.3159305,-3.11742825,-1.61451575,-0.393593225,-0.363238875,-2.005752,-1.7124325,-0.79173275,-0.2087789,0.022613535,0.4219818,0.56478885,0.49699405,0.7680359,-19.4556225,-19.89555
1,19.25,0.137178787,-36.0903930125,-0.938759051,0.1741032815,0.06990246075,-0.018771027,0.378021,0.342309,0.1605165,0.170797,374.93833245,1.40300775,-21.298,-22.22,58.105,63.06,93.909536,-4.8184,-4.6107,0,0,0,0,195.41904555,221.66457375,-48.813181375,-41.7721610825,0,0,-20.98910405,-23.544235825,-3.313274,-3.119274,-1.65294125,-0.3967139,-0.3656571,-2.005752,-1.7124325,-0.7974456,-0.2100525,0.021975715,0.4213419,0.56478885,0.4974213,0.7680359,-19.62643,-20.1774375
1,19.75,0.130593108,-36.4196685,-0.79850634,0.192214605,0.036982244,-0.019865089,0.374509,0.33972,0.153199,0.1800505,374.81894865,1.38779575,-21.3595,-22.34,58.55,62.976,93.899276,-4.8184,-4.59475875,0,0,0,0,193.73258115,220.9594249,-51.3236071375,-42.20645203,0,0,-20.8537572225,-23.26514465,-3.327461,-3.1203495,-1.6160675,-0.3963359,-0.357230225,-2.005752,-1.713696,-0.80125425,-0.2113261,0.020062265,0.4213419,0.56222535,0.4962464,0.7680359,-19.0004825,-19.77752
1,20.25,0.13798212075,-35.92416985,-0.92215591825,0.1817765875,0.059185812,-0.014372497,0.3784315,0.31798275,0.156454,0.16133975,374.69697475,1.425413,-21.38,-22.42,59.208,63.34,93.903392,-4.8184,-4.6043235,0,0,0,0,196.1880061,220.66401345,-50.060670325,-41.49747167,0,0,-20.898583815,-23.088573935,-3.3289,-3.122594,-1.61477975,-0.3955184,-0.354398775,-2.005752,-1.714959,-0.80125425,-0.2119629,0.02256038,0.4213419,0.56286625,0.4963532,0.7680359,-18.594525,-19.9831775
1,20.75,0.1409128555,-37.65517582,-0.894993454,0.1842512445,0.05021508,-0.01523632975,0.391069,0.333516,0.1631015,0.172079,374.7144994,1.4463735,-21.5065,-22.38,59.13,63.27075,93.893636,-4.8184,-4.60505925,0,0,0,0,193.91258245,220.553149675,-51.787830505,-41.1471276025,0,0,-20.625036125,-23.80324372,-3.3629155,-3.115851,-1.66142475,-0.3830882,-0.36741565,-2.007644,-1.7187495,-0.80125425,-0.2151469,0.020753235,0.4219818,0.56361395,0.49432375,0.7680359,-18.7615575,-19.8839225
1,21.25,0.1396028935,-39.31532215,-0.988790703,0.1639845685,0.0773920735,-0.0206871825,0.38321275,0.339044,0.1589595,0.168526,374.75137095,1.4344135,-21.4535,-22.3085,58.94475,63.05,93.91568,-4.848515,-4.603179,0,0,0,0,192.445019,220.092902275,-52.19285705,-39.9026456975,0,0,-21.66566474,-24.19582116,-3.353195,-3.12215475,-1.69862925,-0.393586,-0.362161025,-2.0126895,-1.721908,-0.80125425,-0.2170573,0.020062265,0.4200622,0.5615845,0.49485785,0.7680359,-18.78501,-19.81091
1,21.75,0.132547301,-38.1531251,-0.781063641,0.17173070575,0.0489645305,-0.017072814,0.378275,0.32693,0.156961,0.166359,374.7365495,1.339845,-21.57125,-22.1525,58.585,63.19,93.94076,-4.819985,-4.578,0,0,0,0,194.0284726,220.03043985,-53.74234693,-40.41466534,0,0,-21.8238583825,-24.6305303925,-3.343024,-3.1165135,-1.6436585,-0.41387,-0.353580875,-2.0152125,-1.721908,-0.80125425,-0.21636745,0.0194244495,0.42070205,0.5614777,0.49250795,0.7680359,-18.7377075,-19.7550325
1,22.25,0.134776591,-38.614299105,-0.78483610875,0.151646438,0.06271776625,-0.022155163,0.38706325,0.3319255,0.16123975,0.17959,375.04267765,1.3950355,-21.592,-22.447,58.77,63.5525,93.955256,-4.8501,-4.578,0,0,0,0,194.72421535,221.2188632,-53.72752687,-41.45587665,0,0,-21.9236271675,-24.5180011675,-3.34892,-3.109305,-1.6722665,-0.404625575,-0.3568475,-2.0152125,-1.721908,-0.80252375,-0.2183309,0.0213379,0.4219818,0.56040955,0.49176025,0.7680359,-18.71627,-19.7208275
1,22.75,0.129928717,-37.14306125,-0.828315466,0.1727011965,0.038107964,-0.015319701,0.37226,0.329658,0.15604,0.175185,374.7147823,1.430408,-21.47,-22.31875,58.8925,63.326,93.948944,-4.870071,-4.578,0,0,0,0,194.2436016,221.392345675,-52.26770903,-41.0373444225,0,0,-22.6586416175,-24.660096435,-3.35284225,-3.12247075,-1.6524405,-0.408923325,-0.3558598,-2.0152125,-1.721908,-0.8056976,-0.2189677,0.02128475,0.42070205,0.56030275,0.49432375,0.7680359,-18.742225,-19.9378425
