DOY2,HR2,FC,LE,H,CO2,PA,TA,RH,PPFD_IN,SW_IN,NETRAD,TS_1_1_1,TS_1_2_1,USTAR,WS,NEE
1,20.75,0.0302,-6.385725,-90.658775,373.28485,87.89215,-14.9765,54.24465,0,0,-70.239975,-3.005775,0.118825,0.034,0.179025,-2.16715
1,21.25,0.010175,-5.854375,-107.835225,373.98125,87.89915,-15.307,53.9384,0,0,-70.337475,-3.085825,0.032825,0.038,0.2348,-3.7344
1,21.75,0.0343,-15.6072,-120.7382,372.946,87.903,-15.98675,45.7086,0,0,-69.102975,-2.884425,0.02225,0.03155,0.1281,-3.445275
1,22.25,0.02705,-11.259,-116.00565,372.2682,87.889725,-16.287575,45.794,0,0,-72.502325,-2.94035,0.0166,0.032825,0.12055,-4.477175
1,22.75,0.00885,-18.92455,-122.285,370.915725,87.89475,-16.81195,55.9867,0,0,-72.2082,-3.075625,0.019575,0.0216,0.1733,-3.864175
1,23.25,0.026475,-7.99625,-127.03825,372.5555,87.888875,-16.89075,55.55815,0,0,-65.4763,-3.203275,0.0199,0.0302,0.1416,-2.67535
1,23.75,0.046125,-9.580025,-117.28,372.4382,87.8827,-16.934775,55.79415,0,0,-65.59935,-3.334375,0.022225,0.0284,0.1364,-2.102975
2,0.25,0.0593,-10.795,-91.856775,371.883,88.327,-7.27875,60.382375,0,0,-81.750375,-2.90895,0.3277,0.0269,0.24255,-1.7376
2,0.75,0.0136,-7.665,-96.1441,372.223,88.311625,-7.4169,60.519,0,0,-82.748825,-3.035825,0.319575,0.026,0.19105,-1.231625
2,1.25,0.01525,-8.090675,-101.6207,372.071275,88.3219,-7.7979,64.2561,0,0,-74.18905,-2.79845,0.255025,0.02195,0.1948,-3.256775
2,1.75,0.033,-7.336925,-107.021725,371.83185,88.30405,-8.272425,65.6885,0,0,-78.9102,-2.757425,0.274,0.0218,0.27385,-1.712925
2,2.25,0.058625,-7.256925,-90.34585,372.8815,88.311725,-8.206675,63.6833,0,0,-72.461325,-3.01505,0.2647,0.02685,0.16285,-3.48955
2,2.75,0.0172,-6.20515,-109.584825,372.1783,88.3,-8.54115,60.6825,0,0,-70.782025,-3.269875,0.289225,0.02185,0.221125,-1.9344
2,3.25,0.044,-9.463475,-108.157125,373.3576,88.3,-8.891825,66.35295,0,0,-67.261625,-3.492025,0.293,0.01995,0.24075,-2.891375
2,3.75,0.0467,-12.48875,-91.41925,373.3055,88.3,-9.400425,63.7315,0,0,-67.221875,-3.739925,0.2619,0.0245,0.1307,-1.477975
2,4.25,0.02265,-9.250525,-88.463,371.71325,88.31,-9.89295,62.245375,0,0,-69.77225,-3.846225,0.257,0.027,0.160325,-3.1082
2,4.75,0.038,-8.35205,-95.336,372.302,88.31,-9.99595,60.784575,0,0,-72.440525,-4.1267,0.26575,0.023925,0.1522,-3.40955
2,5.25,0.06095,-13.93425,-80.9095,370.809725,88.34705,-9.94525,58.4834,0,0,-77.1852,-4.174375,0.271175,0.0199,0.15225,-3.392325
2,5.75,0.0543,-17.2575,-100.0136,372.33165,88.409125,-9.87625,60.1631,0,0,-77.1376,-4.449,0.271175,0.0208,0.2625,-5.42405
2,6.25,0.047325,-5.28925,-95.9127,370.728925,88.416425,-9.662,64.3505,0,0,-73.91205,-4.447925,0.2697,0.0229,0.161775,-2.3648
2,6.75,-0.95575,-6.45595,-101.1282,371.93,88.4225,-9.882,66.8295,0,0,-73.377525,-4.405525,0.263225,0.028,0.178775,-0.843825
2,7.25,-1.550875,-7.7002,-83.39455,370.8718,88.4225,-10.1655,65.48715,0,0,-70.66585,-4.0376,0.2665,0.02585,0.1497,-2.683025
2,7.75,-2.168375,-2.4688,-93.3317,373.7169,88.4225,-9.03375,62.92745,6.759225,0,-42.5297,-4.50225,0.19505,0.027025,0.141125,-2.172875
2,8.25,-1.863,-4.47525,-61.69235,373.9182,88.436425,-6.9428,58.37165,14.651375,7.131375,-21.5626,-5.768875,-1.479,0.02795,0.15,-2.673075
2,8.75,-3.876425,-2.7824,-47.2502,373.1982,88.41175,-4.898425,54.949,25.58475,20.30215,-27.7735,-6.445825,-2.27985,0.037975,0.07575,-4.029575
2,9.25,-2.9944,-1.95255,-35.5524,373.4303,88.410575,-4.342425,52.243175,46.30745,36.870275,-40.334,-5.507075,-2.07185,0.0372,0.169,-4.543325
2,9.75,-3.2567,-4.2662,-13.93475,373.6963,88.401575,-3.538525,47.629775,58.3919,39.3443,-50.023225,-4.265025,-1.59365,0.068225,0.135425,-6.4154
2,10.25,-3.506725,-3.3101,-15.165625,371.9309,88.402925,-3.230775,39.93425,77.8267,49.328925,-57.6775,-3.1847,-1.0559,0.08815,0.24605,-5.70925
2,10.75,-3.63265,-0.5914,-38.22215,372.267775,88.3752,-2.73685,37.32875,91.8085,55.2271,-50.179,-2.50685,-0.55475,0.0881,0.1262,-5.01215
2,11.25,-4.65495,-0.25,-11.6815,372.2935,88.401125,-1.9,34.64405,109.382,67.3831,-10.9758,-1.8348,-0.2366,0.0837,0.2119,-4.745425
2,11.75,-4.11235,-0.0158,-46.85175,371.00275,88.301575,-1.84605,32.34185,119.3429,74.2478,-6.27809999999999,-1.3392,-0.05095,0.0737,0.20075,-4.87605
2,12.25,-4.439,-0.01,-4.3562,369.3598,88.301575,-1.59805,30.32195,130.67935,75.20355,5.40405,-0.9038,0.07735,0.072875,0.2564,-4.333175
2,12.75,-5.44165,0.001,-12.947775,371.40735,88.275975,-1.11315,27.85535,114.073375,85.19265,12.292025,-0.7542,0.18375,0.105,0.279,-5.19865
2,13.25,-3.6775,-0.007,-14.1652,372.13105,88.2014,-1.141925,23.693,95.84,94.21035,19.233625,-0.732275,0.297275,0.102,0.356275,-3.541125
2,13.75,-3.926375,-0.008275,-43.237675,372.3268,88.2014,-1.113,20.3352,95.64975,66.2622,17.8894,-0.7024,0.3102,0.07145,0.255,-4.335575
2,14.25,-4.7752,-2.715825,-28.065375,372.4358,88.1242,-1.1364,20.1932,103.659,62.4801,16.8276,-0.6442,0.374,0.10815,0.3179,-5.1517
2,14.75,-5.086125,0.00065,-36.50535,371.495275,88.1,-1.0818,19.74,74.9728,63.412,13.1386,-0.6042,0.371,0.087275,0.309775,-6.609
2,15.25,-4.3896,-3.92145,-48.1739,370.667275,88.1,-1.24475,19.638325,55.763175,42.66775,8.51605,-0.5762,0.3388,0.0683,0.3161,-4.948775
2,15.75,-4.44455,-0.0243,-55.654,370.47255,88.1,-1.2182,19.7846,39.6226,25.5022,1.4726,-0.5538,0.3006,0.08415,0.35455,-5.062775
2,16.25,-3.24365,-0.591,-58.0626,371.429025,88.1,-1.3648,21.906275,28.8226,17.9222,-10.9068,-0.4186,0.3188,0.06305,0.22895,-4.880025
2,16.75,-2.291725,-15.4874,-59.68975,370.5415,88.1,-1.5444,24.369225,15.7908,0,-53.530325,-0.335,0.2892,0.033675,0.1732,-2.4
2,17.25,-3.4075,-10.70565,-74.05985,370.194225,88.12175,-1.7274,27.5255,4.6282,0,-85.331775,-0.3136,0.272,0.03515,0.1989,-3.12265
2,17.75,-1.544625,-17.236975,-79.1891,371.308025,88.2,-2.037,34.13325,0,0,-89.3008,-0.3062,0.2574,0.033025,0.225125,-2.417525
2,18.25,0.0118,-16.896125,-91.838275,372.68265,88.2,-2.1056,39.371775,0,0,-88.0982,-0.4184,0.246,0.029,0.18,-2.2251
2,18.75,0.03215,-10.71225,-106.5056,372.2145,88.20825,-2.211,46.80175,0,0,-86.8124,-0.5406,0.2348,0.025,0.213,-2.195525
2,19.25,0.016025,-3.7319,-89.388,373.31415,88.31,-2.489,52.92975,0,0,-86.4822,-0.6084,0.2454,0.03195,0.220225,-2.95525
2,19.75,0.03055,-2.9131,-80.407325,371.8434,88.31,-2.9832,54.61665,0,0,-83.9788,-0.6664,0.2576,0.023925,0.279,-1.067875
2,20.25,0.0084,-1.364,-108.361375,372.849625,88.3195,-3.329,58.08025,0,0,-84.9614,-0.7794,0.2784,0.03475,0.148275,-2.67585
2,20.75,0.047075,-4.687275,-72.80785,373.78375,88.319,-3.674,59.77825,0,0,-88.1048,-1.0302,0.2442,0.02885,0.247675,-1.14035
2,21.25,0.01355,-1.9927,-91.8658,373.2292,88.31775,-3.9284,58.69625,0,0,-82.876,-1.2342,0.2374,0.030925,0.114475,-1.4566
2,21.75,0.0328,-10.06315,-78.389825,371.45425,88.3,-4.4584,59.847825,0,0,-77.923,-1.439,0.2262,0.026975,0.19825,-2.819225
2,22.25,0.01345,-14.7411,-78.3398,370.815175,88.3,-4.9688,63.956075,0,0,-79.0266,-1.6592,0.1996,0.0281,0.25605,-2.46305
2,22.75,0.0079,-2.72585,-85.3434,371.501175,88.3,-5.3814,60.8655,0,0,-78.517,-1.8556,0.3292,0.027,0.26975,-1.883525
2,23.25,0.01355,-4.350125,-91.661675,374.455,88.3,-5.9978,60.834025,0,0,-81.3828,-2.1872,0.27,0.026,0.2238,-2.019125
2,23.75,0.02385,-11.9776,-81.8296,375.63105,88.328,-6.6944,63.5478,0,0,-74.4798,-2.6176,0.2922,0.023,0.228,-1.580825
3,0.25,0.013725,-9.88345,-96.4553,381.21455,88.236,-5.184875,34.644,0,0,-90.429,-6.421725,1.045925,0.02675,0.25425,-2.511525
3,0.75,0.06065,-21.005525,-90.759525,380.420025,88.22985,-5.4333,38.6212,0,0,-89.420875,-6.559425,1.02325,0.029725,0.1669,-1.4266
3,1.25,0.042175,-19.8178,-93.244875,380.59145,88.2,-5.31545,40.8492,0,0,-91.223225,-6.5199,1.00215,0.0305,0.24,-3.243725
3,1.75,0.0297,-9.4195,-96.3886,380.8702,88.2,-5.87495,43.82175,0,0,-88.49355,-5.744925,1.004825,0.026725,0.23625,-3.67645
3,2.25,0.014875,-11.2681,-80.39125,382.232875,88.225175,-6.145575,46.253,0,0,-88.43845,-5.889025,0.975575,0.021,0.23525,-3.11665
3,2.75,0.0375,-13.564375,-82.3794,381.484,88.15085,-6.1196,40.339,0,0,-87.941,-5.649975,0.9565,0.028,0.20685,-3.383675
3,3.25,0.0175,-12.6603,-91.2584,381.954175,88.15085,-6.1287,33.963,0,0,-88.6988,-5.32745,0.948075,0.0267,0.24575,-3.475425
3,3.75,0.02285,-18.72555,-75.0982,382.458,88.172,-6.4567,39.4415,0,0,-87.48595,-5.81105,0.93295,0.025,0.19185,-2.1859
3,4.25,0.0338,-6.0243,-68.321725,382.66945,88.1,-6.82335,41.40325,0,0,-84.62045,-5.62575,0.904275,0.027,0.2205,-1.881425
3,4.75,0.0254,-16.762325,-86.363525,380.18475,88.1,-7.178075,38.492,0,0,-86.440225,-5.5923,0.9068,0.0276,0.24635,-2.40475
3,5.25,0.0072,-9.706125,-92.40275,380.8779,88.0475,-7.72955,37.31,0,0,-86.62385,-5.5682,0.8906,0.025475,0.2911,-2.15505
3,5.75,-1.417325,-12.596125,-103.3066,380.7452,88.09995,-7.9112,37.31,0,0,-85.3529,-5.0778,0.858825,0.023,0.12075,-2.0003
3,6.25,-1.71155,-19.335,-86.224875,381.184375,88.0809,-7.624175,40.9475,0,0,-85.292125,-5.1659,0.836275,0.02265,0.2439,-2.167575
3,6.75,-2.38255,-11.3424,-84.3575,380.99775,88.0252,-6.367025,39.22075,5.9675,0,-76.541825,-6.3485,0.812425,0.02925,0.202025,-3.767725
3,7.25,-3.4247,-8.1908,-69.66815,380.3762,87.983825,-4.43405,40.2655,29.646575,16.155675,-41.404325,-5.1615,0.795325,0.02875,0.19575,-4.7408
3,7.75,-3.879475,-0.191525,-90.63985,379.20995,87.9888,-3.613275,35.499,39.62925,30.095825,-27.469875,-3.515275,0.676575,0.034875,0.15065,-5.540475
3,8.25,-5.703,-4.0597,-27.5361,378.777775,87.97875,-2.669925,34.11025,48.831225,38.611675,0.276200000000001,-3.207525,0.652925,0.0461,0.084925,-5.85975
3,8.75,-4.8408,-0.004,-55.843375,378.0713,87.9819,-2.516,32.9805,65.0687,56.058375,8.380275,-2.738,0.6998,0.0778,0.2036,-5.394925
3,9.25,-5.753375,-0.001875,-27.5368,378.1038,88.008775,-2.34205,24.3592,115.283225,48.630275,23.7058,-1.208475,0.75485,0.076825,0.209725,-8.97315
3,9.75,-6.584,0.003475,-28.3295,377.4572,88.03085,-2.015125,20.2735,163.101425,117.274,41.4075,-0.755425,0.7623,0.110325,0.25855,-8.23655
3,10.25,-6.944575,-0.00975,-19.8639,375.8894,87.9445,-1.4729,20.1891,198.0922,141.61025,31.6675,-0.341375,0.877,0.091875,0.225175,-10.05135
3,10.75,-7.3156,-0.00759999999999999,-15.5156,377.893,87.953,-0.4758,19.857,230.6276,137.37325,41.945,-0.268,0.9367,0.1411,0.290775,-7.565975
3,11.25,-6.73,0.001,-19.6117,377.9905,87.9602,-0.2855,17.115,375.7649,194.508,60.59975,-0.28245,0.93825,0.139325,0.4294,-10.031925
3,11.75,-6.90125,5.20517500000001,13.8519,377.9741,88.1818,0.0327000000000001,16.564,330.9477,184.5765,83.45525,-0.230175,0.937325,0.14575,0.410875,-10.49655
3,12.25,-6.31675,5.81475,14.688275,377.48945,88.1949,-0.0884,16.859,367.906,232.52275,83.85,-0.150275,0.975225,0.164,0.46085,-10.962825
3,12.75,-7.4233,0.00775,23.0622,376.7615,88.257475,-0.0383999999999997,15.9395,343.3059,233.2365,88.2568,-0.14585,0.8752,0.1544,0.4522,-10.989525
3,13.25,-6.9337,0.00482500000000001,-10.6816,377.6821,88.34785,0.2111,15.319,313.46,173.969,64.9,-0.0797750000000001,0.9715,0.1539,0.35035,-8.02525
3,13.75,-7.292675,9e-04,-1.57575,377.358,88.377775,0.127625,14.41,335.0025,191.22525,60.8925,-0.0491000000000001,0.9285,0.146375,0.6015,-8.88
3,14.25,-6.16845,0.016425,-4.22675,376.0361,88.3409,0.3989,15.912975,316.869,127.96125,57.175,-0.0395750000000001,0.985375,0.13455,0.31995,-10.9801
3,14.75,-6.580375,3.093,-0.0610999999999999,376.0187,88.3475,-0.3282,16.647275,235.195675,99.96125,43.50025,-0.0353750000000001,1.016825,0.184025,0.551225,-7.848075
3,15.25,-8.57225,-0.0027,-16.08325,375.471225,88.3475,-0.116975,16.890325,172.662675,92.71525,36.7095,-0.0111750000000001,1.04005,0.1899,0.577875,-8.62565
3,15.75,-6.122025,-18.77065,-38.0482,376.7103,88.062175,0.22055,19.546,147.789225,91.99875,29.512,-0.0139500000000001,1.0479,0.1905,0.600125,-5.90255
3,16.25,-6.5269,0.00895,-32.8242,375.4846,88.341325,-0.12865,21.32325,113.21795,65.9425,17.875,-0.057375,1.044675,0.16365,0.75895,-13.060475
3,16.75,-5.11655,-4.5058,-47.1125,376.183775,88.341325,-0.890125,21.870575,101.18955,45.31675,-6.7995,-0.090175,1.040975,0.1576,0.525,-5.91015
3,17.25,-3.3005,-0.00875,-71.7165,375.60485,88.240675,-0.898850000000001,22.18015,46.939675,22.5225,-50.188,-0.22125,1.0321,0.1203,0.525925,-4.002375
3,17.75,-4.649,-4.0164,-79.4472,376.21855,88.09,-1.292025,25.960925,14.767025,0,-83.3525,-0.3722,1.018325,0.06695,0.501975,-4.06495
3,18.25,-2.284,-8.97555,-82.429175,375.8076,88.09,-1.8239,29.7997,0,0,-95.23525,-1.57415,1.013625,0.0501,0.3621,-3.170275
3,18.75,0.06505,-11.5932,-95.159075,376.084125,88.09,-2.049125,31.3954,0,0,-92.8515,-3.00465,1.01845,0.038,0.25045,-2.90305
3,19.25,0.02675,-13.81725,-104.9982,376.8889,88.00485,-2.71405,35.9302,0,0,-92.34175,-3.773325,1.03235,0.035,0.2216,-3.67175
3,19.75,0.002675,-5.2658,-105.4464,377.3135,88.00485,-2.80325,41.582,0,0,-92.35675,-4.173275,1.05225,0.033,0.334,-2.561725
3,20.25,0.0594,-5.9797,-96.7734,377.3206,88.135,-3.210925,41.6212,0,0,-86.22,-4.371675,1.070075,0.0298,0.305,-2.6786
3,20.75,0.01475,-5.1631,-94.289925,377.583,88.160325,-3.3857,40.74835,0,0,-91.744,-4.608125,1.08745,0.028,0.231125,-2.702975
3,21.25,0.043025,-5.495575,-82.04275,378.275625,88.160325,-3.639925,39.83025,0,0,-85.41975,-4.79495,1.0989,0.036,0.199125,-2.790575
3,21.75,0.02935,-8.41885,-82.45325,378.0275,88.182675,-3.826425,36.829,0,0,-88.9785,-5.694825,1.0856,0.0318,0.281,-2.6144
3,22.25,0.0433,-4.764325,-93.2307,379.28425,88.20885,-4.29075,38.7049,0,0,-88.8365,-6.002825,1.07085,0.0353,0.227325,-3.771925
3,22.75,0.019325,-6.987625,-93.842925,379.79645,88.211175,-4.39855,39.57725,0,0,-89.75975,-6.615675,1.036175,0.02,0.27595,-3.88275
3,23.25,0.0365,-10.300175,-80.12905,380.5933,88.19,-4.4959,34.477,0,0,-92.48425,-6.63845,1.018975,0.0268,0.16695,-2.34525
3,23.75,0.0112,-9.04425,-92.25875,380.82725,88.236,-4.759425,36.230375,0,0,-90.4235,-6.645225,1.03045,0.0276,0.1888,-2.7638
4,0.25,0.055425,-10.6666,-73.5914,372.3176,88.4148,-3.795675,51.830625,0,0,-87.1735,-6.5572,4.243875,0.027,0.238725,-1.51625
4,0.75,0.0178,-4.86,-80.4313,374.0258,88.325,-4.17525,54.68875,0,0,-90.22175,-6.7326,4.17125,0.025875,0.226125,-1.161725
4,1.25,0.043625,-5.478,-85.4776,374.0073,88.32675,-4.589875,55.2835,0,0,-90.790625,-6.3428,4.126,0.0253,0.2872,-2.941225
4,1.75,0.0389,-8.37385,-90.791525,374.631075,88.32675,-5.029875,54.66415,0,0,-92.419625,-7.3982,4.0795,0.0265,0.2384,-2.287775
4,2.25,0.05225,-3.2518,-76.2326,373.73075,88.37,-5.60535,50.80725,0,0,-91.8841,-7.1968,4.005,0.02835,0.330575,-2.371875
4,2.75,0.031375,-6.0312,-84.324,373.2801,88.40855,-6.05415,48.18515,0,0,-90.7877,-7.36595,3.9439,0.026675,0.2807,-3.9837
4,3.25,0.1432,-5.330475,-71.13075,377.8401,88.40855,-6.2475,53.22545,0,0,-88.5499,-8.5698,3.7958,0.0274,0.3251,-1.983325
4,3.75,0.0412,-10.7862,-74.020475,376.613,88.47,-6.87405,57.10965,0,0,-87.0037,-8.237225,3.67225,0.020675,0.344575,-2.369925
4,4.25,0.0656,-7.040075,-76.2299,371.03695,88.743125,-7.0777,55.422525,0,0,-84.1954,-7.52035,3.6207,0.023675,0.179075,-1.9643
4,4.75,0.00845,-10.444125,-74.9258,377.0173,88.7546,-7.40655,54.04005,0,0,-84.0994,-7.604225,3.5452,0.021,0.1964,-1.971625
4,5.25,-2.079,-16.634,-67.0938,374.298975,88.7908,-7.66935,57.4322,0,0,-89.3645,-7.530875,3.4017,0.02645,0.220575,-1.95445
4,5.75,-3.13325,-10.5832,-64.842875,373.67615,88.7934,-7.7126,59.16265,5.4856,0,-75.3529,-7.99725,3.3897,0.0215,0.23,-5.813225
4,6.25,-3.7572,-7.1476,-42.4488,374.10755,88.7934,-6.9304,56.99035,28.126,9.0384,-47.5085,-6.65575,3.3625,0.021,0.16725,-7.34235
4,6.75,-5.72,-1.837375,-28.28495,372.39595,88.807125,-5.13435,53.21075,60.7169,18.8432,0.0826000000000023,-5.8067,3.28235,0.028,0.108775,-8.54785
4,7.25,-5.558925,-1.4538,-27.0196,375.6005,88.75005,-2.9739,48.6903,84.35785,28.9852,12.1619,-2.8231,2.8377,0.049775,0.171975,-7.587275
4,7.75,-5.371,-0.0021,-9.2535,373.56685,88.77,-1.25125,41.4159,141.44935,73.2402,34.3878,-0.9423,2.87215,0.08475,0.205825,-6.907425
4,8.25,-7.216625,11.34385,3.0925,372.16165,88.7525,-0.7881,37.68835,233.48135,129.5032,43.9063,-0.1141,2.92895,0.09275,0.35,-7.526425
4,8.75,-7.33965,10.6446,14.1509,371.8392,88.48,-0.1931,35.94405,200.172,166.8078,38.4789,0.42125,3.01995,0.10455,0.409075,-7.947625
4,9.25,-7.056,19.0696,29.97315,372.0248,88.475,0.52805,32.84805,248.02445,110.236,42.631,1.3756,3.0305,0.126325,0.37575,-8.799475
4,9.75,-7.5585,24.14475,47.435425,372.279,88.523,0.6832,30.6544,244.0186,169.6862,48.0228,1.6958,3.1185,0.118625,0.35215,-9.32125
4,10.25,-6.616625,22.489625,55.9886,372.778,88.53015,1.3149,28.6457,320.8219,223.563,66.1672,1.9436,3.25315,0.14045,0.376525,-6.6862
4,10.75,-7.5649,24.9785,47.4703,372.0875,88.526975,1.6253,26.96455,393.0353,211.2922,100.34,2.46345,3.40925,0.1451,0.437275,-7.066375
4,11.25,-7.9624,33.1268,59.216825,371.622825,88.479475,1.75245,25.0798,437.1548,177.1522,108.856,2.5014,3.4959,0.181325,0.583075,-7.8911
4,11.75,-7.088925,36.1896,78.171,370.158375,88.39935,1.46025,22.91575,491.0542,213.2734,101.4861,3.6108,3.54985,0.1815,0.515425,-7.66645
