DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,LE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_4_1_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_5_1_1,TS_5_2_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,CO2_1_1_1
1,5.25,5.69580435943032,-6.34534896767437,0.555868154829195,0.0546216245687278,0.348754484085425,0.223501006663088,-1.49193535207802,1.37314365871699,0.802924653863916,3.395,3.04,-5.06945,-8.072,-6.017625,-6.1832,91.57177,76.56,1.6517,-13.28,-4.635,-7.48,1.9,-1.285,3.8,-0.67,-0.12,227.45,255.25,270.975,279.375,0.4,0.06,-0.02,0.11,0.2325,0.08,0.1075,0.23,-2.093,-1.578,-1.214,-3.294,-2.824,-1.965,-1.768,-1.679,-1.5765,-0.858,-4.1705,-3.6495,-2.525,-2.19,-1.83075,-0.55175,-0.21025,-3.787,-3.269,-2.882,-2.195,-2.171,-1.856,-5.964,-5.706,-2.655,-4.026,-2.032,-2.98,1.26937286608847,1.8431725956146,1.72822351533839,1.87922703579667,1.73916391245817,1.86363273711327,1.7274311043643,1.83169455224297,1.44943165626505,423.469697794711
1,5.75,5.02570693861813,-6.80258818264967,0.576263384847865,0.0582064211619901,0.533212513441409,0.235280918497541,0.71581483478008,1.25924809689512,0.928319966165479,3.535,3.08,-5.1115,-8.552,-7.1286,-6.4768,91.578295,76.66,1.5866,-13.38,-4.62,-7.595,2,-1.195,3.85,-0.65,-0.135,224.15,254.65,270.775,279.225,0.3725,0.06,-0.02,0.11,0.205,0.08,0.1075,0.23,-2.094,-1.578,-1.215,-3.298,-2.839,-1.967,-1.77,-1.68,-1.5795,-0.862,-4.17,-3.667,-2.53325,-2.194,-1.8305,-0.55275,-0.2105,-3.781,-3.268,-2.881,-2.2,-2.175,-1.85925,-5.995,-5.708,-2.769,-4.136,-2.011,-3.44,1.37625594569858,1.82492356565102,1.78704173501699,1.86788123675072,1.77780339549555,1.86591676724382,1.78230720153136,1.70339913628075,1.55944345623177,423.245416604108
1,6.25,6.04718660586786,-6.44329803235116,0.63107647518013,0.049295883943636,0.573141369887483,0.219278871160528,-0.493065053485794,3.81619411481745,0.800444010797666,3.72,3.34,-5.7906,-8.6295,-6.76025,-6.2686,91.6127225,76.9475,1.6064,-13.08,-4.61,-7.725,2,-1.255,3.8,-0.695,-0.07,225.75,256.8,269.525,279.225,0.37,0.06,-0.02,0.11,0.21,0.08,0.1075,0.23,-2.093,-1.579,-1.215,-3.303,-2.851,-1.969,-1.772,-1.68,-1.5815,-0.863,-4.17075,-3.6575,-2.533,-2.18825,-1.82975,-0.55375,-0.21175,-3.774,-3.266,-2.879,-2.205,-2.178,-1.86275,-6.028,-5.71,-2.77675,-4.06,-2.02,-4.085,1.42553466698023,1.80648952283696,1.76847691826758,1.81209062805735,1.8157143362065,1.78792238848637,1.80917465157493,1.68787012188566,1.3237513357035,423.183162730625
1,6.75,5.68677183793373,-6.65610885729177,0.607051803304513,0.0612627482399863,0.82985973237994,0.21919550294474,-0.887600058128007,2.39033884006462,0.869689724856682,3.7,3.5325,-5.35855,-8.636,-6.536475,-6.0409,91.58921,76.795,1.7156,-13.495,-4.6,-7.845,1.9,-1.25,3.8,-0.68,-0.085,225.6,256.7,270.575,279.4,0.365,0.055,-0.03,0.11,0.2,0.08,0.1075,0.23,-2.094,-1.579,-1.215,-3.314,-2.849,-1.971,-1.774,-1.681,-1.584,-0.864,-4.172,-3.65625,-2.545,-2.2,-1.826,-0.5545,-0.21175,-3.768,-3.265,-2.877,-2.21,-2.181,-1.797,-6.027,-5.711,-2.68525,-4.09025,-2.054,-4.72,1.49367754915784,1.84035868878015,1.79097466210621,1.84442291845124,1.87414473470911,1.79711964181159,1.8277749484567,1.63756781082163,1.24237071853617,423.463373073363
1,7.25,5.81905953861611,-6.77605752184616,0.612453575798496,0.0563098661757368,0.198256062424938,0.242153176196737,-0.681306611313118,3.03038737118472,0.818444108860247,3.275,3.605,-5.2136,-8.5965,-6.24695,-6.8345,91.57704,76.82,1.7015,-13.545,-4.59,-7.935,1.9,-1.315,3.7,-0.69,-0.12,228.45,256.45,270.25,279.125,0.38,0.06,-0.025,0.11,0.215,0.08,0.11,0.23,-2.094,-1.58,-1.214,-3.335,-2.849,-1.972,-1.777,-1.683,-1.5865,-0.864,-4.17325,-3.654,-2.54575,-2.202,-1.8305,-0.55625,-0.213,-3.764,-3.263,-2.874,-2.215,-2.184,-1.8,-6.012,-5.701,-2.706,-4.064,-2.05575,-4.135,1.43690622053469,1.80888518532403,1.7531469888148,1.79911180636431,1.72155183068208,1.79042504700246,1.75628177030676,1.49710519225865,1.48309884856931,423.554038987954
1,7.75,6.4210419627864,-7.06435271626651,0.627982734206259,0.130119804371253,0.0178068713117088,0.218351149802374,-1.44030719485737,2.58804043177066,0.843345636519548,3.4975,3.625,-5.2423,-8.906,-6.2354,-6.155975,91.586255,76.815,1.6768,-13.615,-4.58,-7.94,2.1,-1.465,3.85,-0.695,-0.085,225.7,255.25,269.475,278.675,0.37,0.055,-0.02,0.11,0.22,0.08,0.11,0.23,-2.094,-1.58,-1.214,-3.345,-2.848,-1.974,-1.779,-1.684,-1.588,-0.865,-4.174,-3.666,-2.54675,-2.206,-1.827,-0.55775,-0.2145,-3.768,-3.262,-2.871,-2.212,-2.184,-1.804,-6.008,-5.701,-2.7605,-4.058,-2.0105,-3.325,1.45505666120056,1.63390045252474,1.67860594317847,1.68530700249524,1.68760898568767,1.66439818251814,1.75465013301759,1.66840661465604,1.28999993,423.501092342998
1,8.25,5.9612520891382,-6.04582130127169,0.618390614240361,0.0953880094319624,0.186590387486142,0.23776707827072,-0.679045435813992,3.50808426333693,0.831986001758206,4.0025,3.9975,-5.153875,-9.632,-6.2241,-6.256425,91.5867125,76.645,1.6163,-13.905,-4.575,-7.825,1.8,-1.295,3.8,-0.705,-0.16,226.3,254.95,269.35,278.5,0.355,0.065,-0.03,0.11,0.225,0.08,0.11,0.23,-2.094,-1.584,-1.214,-3.333,-2.848,-1.975,-1.781,-1.687,-1.5895,-0.865,-4.189,-3.6775,-2.5475,-2.209,-1.8295,-0.55825,-0.2155,-3.759,-3.261,-2.869,-2.21,-2.183,-1.808,-5.995,-5.706,-2.73775,-4.091,-2.02725,-4.485,1.35049072517572,1.77160193747856,1.6103851895139,1.75999634519329,1.6547369159068,1.72639227925882,1.70969529961576,1.70318015765157,1.22798256922267,423.425114190475
1,8.75,6.17365563821434,-7.0483743984027,0.629961100191114,0.0930281128956176,0.682895092036034,0.258819310682373,-1.78343633303523,6.01344179161117,0.842099425215578,4.045,3.725,-4.972,-9.5625,-7.4841,-6.1517,91.56504,76.3,1.6503,-13.615,-4.6,-7.705,2.1,-1.385,3.9,-0.695,-0.125,224.15,254.85,269.475,278.25,0.38,0.05,-0.02,0.11,0.24,0.08,0.1075,0.23,-2.095,-1.588,-1.213,-3.321,-2.848,-1.976,-1.783,-1.689,-1.591,-0.865,-4.188,-3.687,-2.54925,-2.21,-1.8295,-0.56075,-0.217,-3.75,-3.263,-2.867,-2.208,-2.183,-1.812,-5.977,-5.705,-2.773,-4.1645,-2.04425,-4.07,1.17238315019957,1.74578804629951,1.63816715726762,1.70953987646386,1.48104175511997,1.68392144231358,1.69525430630231,1.55542901988888,1.2329825130908,423.645086695737
1,9.25,5.51211495934144,-6.78660768997526,0.680214415170087,0.0655583288190485,2.3002217695723,0.199503693297755,-1.09834881594405,2.67999777628558,0.803562209463839,3.8575,3.58,-4.7399,-9.313,-8.12605,-5.99445,91.56626,76.25,1.6228,-13.645,-4.615,-7.625,1.9,-1.585,3.65,-0.66,-0.13,224.25,254.85,267.9,277.3,0.395,0.075,0,0.11,0.255,0.08,0.11,0.23,-2.093,-1.592,-1.213,-3.327,-2.846,-1.978,-1.784,-1.692,-1.5925,-0.865,-4.18675,-3.6865,-2.55,-2.212,-1.8295,-0.564,-0.218,-3.742,-3.269,-2.864,-2.206,-2.183,-1.817,-5.959,-5.695,-2.8415,-4.22475,-2.09525,-2.745,1.41074978753008,1.76419457094026,1.86044659299582,1.75689707806144,1.75928585618974,1.75234010598604,1.89786910383211,1.52796685222171,1.3346681608503,423.485747523354
1,9.75,5.53688369826212,-6.34195543245681,0.614041656779485,0.0752311674564098,0.131915931325873,0.194319339001818,-0.863144510899295,3.19240379706057,0.837422240272754,3.66,3.33,-5.322575,-9.864,-7.504675,-6.2742,91.59099,76.135,1.6505,-13.715,-4.62,-7.64,2.1,-1.3,3.85,-0.525,-0.06,222.25,254.5,268.425,277.7,0.44,0.29,0.1,0.11,0.39,0.08,0.11,0.23,-2.093,-1.596,-1.213,-3.331,-2.849,-1.979,-1.781,-1.695,-1.594,-0.865,-4.18575,-3.68625,-2.551,-2.213,-1.83225,-0.56575,-0.2195,-3.748,-3.275,-2.862,-2.204,-2.183,-1.82,-5.947,-5.683,-2.696,-3.9445,-1.979,-4.11,1.20929778975934,1.75769372027363,1.72655738015963,1.80829593537599,1.69137358317894,1.77945922239775,1.8473123734333,1.48868396382615,1.29500005259567,423.559426456475
1,10.25,5.48070312434047,-6.55034956241718,0.598445446240632,0.0578315887698976,0.370679729053602,0.201865189953837,-0.61757375073782,1.73630582930467,0.772335736932877,3.58,3.49,-4.883275,-9.442,-5.9473,-6.5167,91.59871,76.135,1.7068,-14.045,-4.615,-7.65,2.25,-0.74,4.2,-0.125,0.31,222.2,254.75,268.7,277.95,0.83,0.91,0.79,0.11,1.075,0.09,0.11,0.24,-2.094,-1.601,-1.213,-3.33,-2.849,-1.98,-1.779,-1.697,-1.5955,-0.865,-4.1865,-3.68575,-2.552,-2.2035,-1.834,-0.56825,-0.2205,-3.758,-3.281,-2.859,-2.204,-2.184,-1.824,-5.935,-5.671,-2.79925,-4.10825,-2.09675,-4.9,1.15507391435893,1.7531997235859,1.61205073865265,1.76665564404845,1.62026641713442,1.73436831888306,1.71829638370554,1.56232895622406,1.24518520426087,423.594640721432
1,10.75,5.52085655613721,-6.92136923285588,0.585259404255585,0.0497279988037998,0.781371228978294,0.225147544412038,-1.39988657549318,1.90419763968189,0.860455922802388,3.51,3.13,-4.8934,-9.8375,-5.544825,-5.80195,91.6001175,76,1.6756,-14.03,-4.615,-7.6625,3.9,0.62,5.45,1.82,1.885,221.45,253.65,268.95,277.75,3.69,3.325,3.505,0.13,4.56,0.1,0.1675,0.26,-2.09,-1.601,-1.213,-3.316,-2.857,-1.983,-1.777,-1.701,-1.597,-0.865,-4.1875,-3.68325,-2.55325,-2.2045,-1.8365,-0.57,-0.222,-3.768,-3.286,-2.861,-2.206,-2.184,-1.8895,-5.924,-5.682,-2.784,-4.089,-1.866,-5.2925,1.20128271220136,1.74547394598163,1.62303920446245,1.74030624232195,1.57607263593139,1.71743603655197,1.77724168288224,1.50658259479081,1.25447975279293,423.767469807381
1,11.25,5.98633618956835,-6.25900525415627,0.650529222945256,0.0582843886560593,0.639100496895382,0.233567749054708,-0.704790716328066,2.20115194634717,0.868626516367662,3.5,3.3575,-4.32055,-10.6795,-5.193,-5.43675,91.588305,76.515,1.688825,-14.06,-4.615,-7.675,6.3,3.41,7.95,5.5,4.635,227.1,252.55,269.05,277.575,9.13,8.765,8.49,0.17,11.12,0.13,0.24,0.38,-2.085,-1.598,-1.213,-3.315,-2.872,-1.989,-1.777,-1.704,-1.5985,-0.865,-4.18775,-3.67675,-2.55575,-2.217,-1.8365,-0.5725,-0.223,-3.777,-3.292,-2.864,-2.208,-2.184,-1.892,-5.913,-5.686,-2.8315,-4.18625,-1.9365,-4.525,1.17086937868729,1.69347358731754,1.81016755682251,1.65289693758408,1.75790556996505,1.59249572008904,1.82168359187181,1.43503308282424,1.27800010665866,423.793693965132
1,11.75,6.23153191039953,-7.03273617099376,0.633894871087033,0.0510848831362381,0.643450420698759,0.217072809871593,-2.49694720142992,2.6647249435751,0.748023563544491,3.3925,3.3225,-4.04445,-11.3325,-4.8638,-5.28575,91.58075,76.07,1.707875,-14.135,-4.625,-7.6875,10.4,8.33,11.7,9.805,8,228.5,252.1,268.725,278.125,16.995,15.87,15.95,0.235,19.205,0.15,0.33,0.65,-2.081,-1.595,-1.213,-3.305,-2.884,-1.988,-1.776,-1.707,-1.6,-0.865,-4.18975,-3.678,-2.559,-2.218,-1.843,-0.57425,-0.224,-3.786,-3.298,-2.866,-2.211,-2.183,-1.8945,-5.902,-5.687,-2.827,-4.128,-2.018,-2.825,1.2440712038565,1.87848826932034,1.94896551831169,1.84804177020549,1.69688529757587,1.63125046115485,1.83513345093762,1.6453511145622,1.21609199334375,423.690056839374
1,12.25,6.69468826276016,-6.89181153454917,0.585362986890553,0.153135327650005,0.5162772029155,0.237640516590421,-1.49614502604671,3.06370785217781,0.774250840104951,3.76,3.5075,-4.181025,-11.303,-5.1538,-5.2937,91.5866775,76.2925,1.8546,-14,-4.63,-7.7,14.9,12.98,17.3,15.785,11.615,225.6,252.9,268.4,277.4,25.0875,23.905,23.08,0.35,26.2025,0.2,0.4,0.84,-2.081,-1.591,-1.209,-3.289,-2.88225,-1.99,-1.77225,-1.7095,-1.599,-0.86175,-4.19625,-3.6635,-2.57625,-2.195,-1.844,-0.5655,-0.223,-3.78875,-3.29625,-2.86425,-2.2085,-2.169,-1.82675,-5.912,-5.68,-2.845,-4.2715,-2.034,-3.545,1.20186377136765,1.74158513203404,1.72856748774962,1.76118929419058,1.71250012645372,1.73739685083634,1.71425281787654,1.54601414659077,1.14004314171346,423.725722176245
1,12.75,6.39032605803607,-6.32641831809826,0.556117271172631,0.117070778636364,1.96994414822658,0.237682512445429,-2.46748311678754,3.54427319979535,0.808268884029486,3.88,3.39,-4.23325,-10.9745,-6.2627,-5.167075,91.59054,76.265,1.9349,-14.54,-4.66,-7.66,17.7,18.92,19.6,21.35,15.855,226.75,251.75,269.25,278.4,28.79,27.415,26.695,0.435,30.3675,0.19,0.4575,1,-2.085,-1.58975,-1.20975,-3.283,-2.902,-1.993,-1.77,-1.712,-1.60025,-0.865,-4.1915,-3.6635,-2.564,-2.21,-1.85075,-0.577,-0.22725,-3.803,-3.31,-2.872,-2.215,-2.184,-1.844,-5.916,-5.664,-2.69725,-4.027,-1.947,-2.99,1.44088676093707,1.88858448319561,1.74463377810924,1.85022004660217,1.73779768497934,1.83669428781979,1.74129480204725,1.67284096617775,1.14193442247697,423.43130445876
1,13.25,6.70582422505153,-6.16338998553236,0.575482869611082,0.0474470654014449,0.559548340309462,0.224934609916128,-2.22785595286831,3.17025774110615,0.750260034095561,3.74,3.48,-4.29,-10.967,-5.545125,-5.31045,91.59332,76.17,1.9561,-13.87,-4.705,-7.7175,17.5,18.47,19.8,21.13,16.755,226.4,252.9,268.55,278.1,31.99,28.785,29.48,0.44,31.73,0.19,0.48,1,-2.08825,-1.5895,-1.21025,-3.265,-2.894,-1.98875,-1.76775,-1.715,-1.599,-0.86275,-4.1875,-3.6575,-2.5645,-2.198,-1.852,-0.5725,-0.2255,-3.8025,-3.3065,-2.8685,-2.2105,-2.17125,-1.834,-5.919,-5.651,-2.748,-3.973,-2.041,-1.585,1.36717335534299,1.81620568879031,1.79754400839346,1.80625591308944,1.76066291498963,1.79038987751979,1.66700412022798,1.57620336841716,1.25092596956544,423.456953992521
1,13.75,6.58576425571314,-6.3522687687651,0.590106345913916,0.0448978691684729,1.95347117579576,0.213527598466601,-0.907230431166153,2.40735697410743,0.805136015958988,3.625,3.6,-4.41555,-10.7565,-5.2996,-5.101575,91.5936,75.71,2.0374,-13.805,-4.73,-7.6825,15.65,16.005,17.45,17.2,13.745,225.9,252.75,268.55,278.5,26.7775,26.365,25.655,0.3975,30.13,0.2,0.45,0.9475,-2.095,-1.58975,-1.2205,-3.25375,-2.888,-1.989,-1.769,-1.7185,-1.6015,-0.863,-4.19825,-3.655,-2.569,-2.2115,-1.8545,-0.571,-0.223,-3.79825,-3.31175,-2.866,-2.21175,-2.17225,-1.8375,-5.931,-5.64,-2.87375,-4.254,-2.18675,-2.965,1.39348683244099,1.70216421288793,1.71727013167101,1.68124772178075,1.66392876490272,1.67820434323773,1.69270556400719,1.42898178328023,1.06650024220298,423.606486588055
