DOY2,HR2,FC,CO2,H,LE,G_1_1_1,G_1_2_1,G_2_1_1,G_3_1_1,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,TAU,PA,RH,VPD,TA,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,SW_IN,SW_OUT,LW_IN,LW_OUT
1,6.25,0.081928,405.1135864,-17.559694,-0.040879,-2.729,-3.2635,-3.8,-4.1695,4.114,0.2620615,0.614967,0.465584,0.315764,-0.090867,100.300003,76.0950015,0.206475,-24.38,-21.879944,0.028131,-3.333,-0.9295,-0.527,-0.22,1.0795,2.615,-0.1965,0.02,0.3165,0.813,1.863,3.15,0,0.442056,186.6452255,207.3536225
1,6.75,0.0715435,404.6099548,-18.594759,-0.049826,-2.7135,-3.2725,-3.8115,-4.1625,4.2475,0.264299,0.6408135,0.497804,0.332809,-0.096969,100.300003,75.7649995,0.19603,-24.6850005,-22.046524,0.03184,-3.3665,-0.9295,-0.5255,-0.2205,1.079,2.6145,-0.1965,0.02,0.316,0.813,1.8625,3.15,0,0.421495,187.135979,208.671936
1,7.25,0.068588,404.6748962,-18.202938,-0.0076895,-2.709,-3.245,-3.8275,-4.156,4.0865,0.2748845,0.606533,0.522745,0.320478,-0.087526,100.300003,75.2599985,0.201685,-24.950001,-22.099258,0.03412,-3.363,-0.9285,-0.525,-0.2215,1.079,2.614,-0.197,0.019,0.3165,0.8135,1.8625,3.1495,0,0.4303735,186.0185395,209.1675565
1,7.75,0.075118,404.7634888,-17.568874,-0.011292,-2.705,-3.2095,-3.8625,-4.152,4.1075,0.274539,0.6365205,0.4963985,0.3179385,-0.099927,100.3500025,75.715,0.19995,-25.1750005,-22.287537,0.02791,-3.3605,-0.9315,-0.5265,-0.2225,1.0785,2.613,-0.1975,0.0185,0.3155,0.8135,1.862,3.149,0,0.4140185,186.672966,212.0344775
1,8.25,0.087483,405.0603485,-16.593885,-0.064758,-2.6955,-3.2015,-3.853,-4.145,4.0795,0.2812945,0.60502,0.4412325,0.306366,-0.0808425,100.400002,74.790001,0.201525,-25.0649995,-21.8222275,0.030033,-3.3755,-0.9295,-0.525,-0.223,1.078,2.613,-0.198,0.0185,0.3155,0.8125,1.8615,3.149,0,1.028037,189.531395,212.7015075
1,8.75,0.092246,405.1836548,-12.6084215,-0.048256,-2.681,-3.198,-3.8475,-4.1405,4.048,0.2873,0.6883755,0.5437915,0.3601465,-0.106907,100.400002,74.5099985,0.204995,-25.04,-21.944534,0.031999,-3.3825,-0.9285,-0.5245,-0.224,1.0775,2.6125,-0.198,0.018,0.3155,0.8125,1.861,3.148,8.1448565,7.6028,187.0905765,211.073608
1,9.25,0.084388,405.18670655,-9.750044,0.168191,-2.6805,-3.1965,-3.849,-4.133,4.2775,0.290467,0.685295,0.554209,0.347818,-0.121061,100.400002,74.2350005,0.20347,-24.7350005,-21.647293,0.0371715,-3.38,-0.926,-0.524,-0.225,1.077,2.612,-0.198,0.018,0.3155,0.812,1.8605,3.1475,36.434561,27.6121365,193.013626,212.5830995
1,9.75,0.085047,405.1799469,-8.333122,0.0321595,-2.6695,-3.19,-3.851,-4.13,4.456,0.303276,0.732069,0.62249,0.392036,-0.121156,100.400002,74.305,0.20972,-24.360001,-21.122742,0.034302,-3.362,-0.9275,-0.522,-0.2255,1.0765,2.611,-0.1975,0.0175,0.315,0.812,1.86,3.1475,73.663517,54.1728705,188.1281815,213.227402
1,10.25,0.08626,405.4393921,-4.268102,0.201318,-2.688,-3.198,-3.8545,-4.1205,4.839,0.3152775,0.785017,0.634151,0.377369,-0.144088,100.300003,74.9850005,0.224205,-23.5250005,-20.573517,0.025951,-3.36,-0.9295,-0.5205,-0.2255,1.0765,2.6105,-0.197,0.0175,0.3145,0.812,1.859,3.1465,126.027977,87.4298665,186.446266,214.770851
1,10.75,0.055789,405.0453644,-2.5716605,0.2885,-2.709,-3.2045,-3.8565,-4.113,4.8545,0.304067,0.74016,0.6209305,0.3786765,-0.145409,100.300003,74.3599965,0.24318,-22.775,-20.8501205,0.0284875,-3.3715,-0.9285,-0.519,-0.2265,1.076,2.61,-0.197,0.0175,0.3145,0.8115,1.8585,3.146,168.0373,113.691536,181.423149,218.168808
1,11.25,0.082444,405.00079345,-0.676952,0.37565,-2.701,-3.2085,-3.862,-4.1115,5.1085,0.3012655,0.773786,0.68414,0.364503,-0.1425075,100.300003,73.919998,0.258845,-22.2349995,-20.604126,0.0351095,-3.371,-0.924,-0.5185,-0.2265,1.075,2.609,-0.197,0.0175,0.3145,0.812,1.858,3.1455,212.66346,137.943863,177.4319615,219.381279
1,11.75,0.07931,404.79389955,-0.146371,0.380574,-2.724,-3.25,-3.8665,-4.117,5.0735,0.293153,0.742345,0.686068,0.361379,-0.143295,100.300003,73.200001,0.28419,-21.785001,-20.347626,0.0218745,-3.3715,-0.919,-0.5185,-0.227,1.0745,2.6085,-0.1965,0.017,0.3145,0.811,1.857,3.1445,231.308304,153.4111405,178.31842,219.448219
1,12.25,0.060124,404.6890869,-0.8291225,0.2059465,-2.729,-3.2515,-3.871,-4.121,5.298,0.317187,0.775915,0.69934,0.3608565,-0.124026,100.300003,72.2849995,0.300395,-21.5600005,-20.369797,0.028268,-3.384,-0.916,-0.517,-0.227,1.0745,2.608,-0.196,0.018,0.314,0.81,1.857,3.1435,227.897087,166.7756195,179.476456,220.719322
1,12.75,0.0776405,404.51159665,-0.300325,0.360182,-2.7215,-3.25,-3.877,-4.1295,5.3425,0.3078455,0.752209,0.6573845,0.3610505,-0.125917,100.300003,71.025002,0.31544,-21.2550005,-20.004272,0.027362,-3.384,-0.913,-0.516,-0.228,1.074,2.607,-0.1965,0.018,0.314,0.81,1.8555,3.143,249.953148,176.5419695,174.714638,220.959824
1,13.25,0.0524565,404.47850035,-2.959909,0.307371,-2.711,-3.2545,-3.9045,-4.14,5.382,0.3044015,0.792895,0.7093715,0.372971,-0.146084,100.25,70.3400005,0.32407,-21.0749995,-19.512527,0.025284,-3.375,-0.9105,-0.5155,-0.233,1.0735,2.606,-0.197,0.017,0.314,0.809,1.855,3.1425,250.8410115,179.4391705,170.169609,222.3907855
1,13.75,0.059403,404.1130066,-3.428716,0.305715,-2.7025,-3.2605,-3.9305,-4.15,5.403,0.287867,0.7739815,0.6682065,0.36703,-0.1371665,100.199997,68.715,0.334195,-20.915,-19.4653395,0.022913,-3.3715,-0.9075,-0.515,-0.2295,1.073,2.605,-0.197,0.017,0.313,0.8085,1.855,3.1415,231.962509,168.2242205,168.444298,222.450691
1,14.25,0.085592,403.9772034,-6.853446,0.1567005,-2.7055,-3.266,-3.9295,-4.159,5.477,0.270232,0.7599775,0.684856,0.358618,-0.118254,100.199997,68.6549985,0.3485,-20.795,-20.0941465,0.02728,-3.38,-0.9045,-0.5145,-0.2305,1.073,2.6045,-0.1975,0.0165,0.313,0.8085,1.8545,3.1415,207.4298175,151.168152,170.977814,222.345848
1,14.75,0.060086,404.1772461,-5.823167,0.0985405,-2.7105,-3.258,-3.932,-4.1555,5.5915,0.256382,0.75818,0.626846,0.349919,-0.111934,100.300003,68.1399995,0.355565,-20.825001,-20.114929,0.023237,-3.382,-0.903,-0.517,-0.231,1.072,2.6045,-0.1975,0.0165,0.313,0.8075,1.854,3.141,165.7475965,123.6447945,172.0013885,222.0287705
1,15.25,0.061469,404.2372131,-7.725997,0.098853,-2.716,-3.2475,-3.9355,-4.1485,5.5595,0.259905,0.753986,0.567102,0.3423345,-0.105919,100.300003,67.764999,0.35108,-20.9349995,-20.158333,0.024835,-3.381,-0.906,-0.52,-0.232,1.0715,2.6035,-0.198,0.0155,0.313,0.8075,1.8535,3.14,129.112091,92.2429465,172.0556105,221.086601
1,15.75,0.0577415,404.2289124,-11.246801,-0.074916,-2.7135,-3.236,-3.937,-4.146,5.512,0.25635,0.661426,0.564942,0.3121125,-0.0801865,100.300003,68.535,0.353175,-20.815,-20.841812,0.01995,-3.3885,-0.9085,-0.522,-0.2325,1.0715,2.603,-0.198,0.016,0.3125,0.8075,1.853,3.139,77.710243,58.9158595,171.8558425,220.1662445
1,16.25,0.062329,404.252594,-9.998812,-0.0365145,-2.711,-3.2365,-3.9415,-4.148,4.921,0.239418,0.6435915,0.454695,0.2775745,-0.070436,100.3500025,68.6899985,0.34033,-20.7300005,-20.808708,0.022106,-3.379,-0.9135,-0.525,-0.2325,1.0705,2.6025,-0.199,0.016,0.312,0.807,1.852,3.139,34.8224125,27.78036,167.1555555,217.544037
1,16.75,0.054707,404.4413147,-13.8639705,-0.031728,-2.7065,-3.2395,-3.9435,-4.151,4.3845,0.225665,0.628452,0.4633265,0.2757095,-0.071747,100.300003,69.6949995,0.31395,-21.21,-20.8688655,0.026896,-3.367,-0.9185,-0.526,-0.2325,1.0705,2.6015,-0.199,0.016,0.312,0.807,1.852,3.138,7.4130805,7.4523325,167.516373,214.5195235
1,17.25,0.063225,404.2467957,-11.459035,-0.0750725,-2.7065,-3.232,-3.9425,-4.154,4.062,0.212306,0.5524955,0.4359615,0.259731,-0.062111,100.300003,71.279999,0.290525,-21.37,-20.865845,0.02917,-3.3555,-0.923,-0.525,-0.233,1.0705,2.601,-0.199,0.016,0.3115,0.807,1.852,3.138,0,0.9724295,167.582306,212.7635725
1,17.75,0.063456,404.1541138,-11.371387,-0.037209,-2.6955,-3.224,-3.9455,-4.1545,4.2965,0.2243075,0.508398,0.406769,0.2456535,-0.052732,100.400002,72.6150015,0.28113,-21.940001,-20.9708405,0.033235,-3.3565,-0.928,-0.5245,-0.2335,1.0695,2.6005,-0.1995,0.016,0.3115,0.806,1.851,3.1375,0,0.482243,175.6664505,212.0320355
1,18.25,0.047159,404.54029845,-9.640594,-0.0111565,-2.684,-3.216,-3.948,-4.157,4.4255,0.2480705,0.524717,0.3922435,0.2521405,-0.0565375,100.300003,73.5900005,0.27382,-22.495,-21.187523,0.026015,-3.3455,-0.932,-0.524,-0.2335,1.0695,2.6,-0.1995,0.016,0.3115,0.806,1.851,3.137,0,0.464486,172.740471,210.4252095
1,18.75,0.0642425,404.5924072,-10.541586,-0.068865,-2.6845,-3.2155,-3.947,-4.161,4.537,0.227388,0.537091,0.4292275,0.265129,-0.069507,100.300003,74.205002,0.26442,-22.9099995,-21.396439,0.028359,-3.345,-0.936,-0.5225,-0.233,1.069,2.6,-0.1995,0.016,0.3115,0.806,1.8505,3.1365,0,0.4668225,173.754593,211.2605665
1,19.25,0.06751,404.6611023,-14.907033,-0.024806,-2.689,-3.213,-3.942,-4.1605,4.7575,0.23355,0.5863355,0.4494445,0.269073,-0.0622475,100.300003,74.5149995,0.26059,-23.1849995,-21.6000445,0.036361,-3.3475,-0.94,-0.5215,-0.233,1.069,2.5995,-0.1995,0.016,0.3115,0.806,1.85,3.1365,0,0.5126165,175.2939455,211.8791885
1,19.75,0.081317,404.8953857,-14.0388205,-0.0301625,-2.6875,-3.217,-3.9345,-4.1585,4.7235,0.241017,0.5605195,0.4625675,0.3023355,-0.07548,100.300003,74.7100025,0.254245,-23.135,-21.746384,0.0317015,-3.349,-0.9435,-0.5205,-0.2335,1.069,2.599,-0.1995,0.0145,0.3115,0.806,1.85,3.1355,0,0.423364,175.5700685,212.1749115
1,20.25,0.073079,404.7041473,-13.690385,-0.009332,-2.683,-3.2265,-3.929,-4.1555,4.7115,0.254023,0.5551495,0.470597,0.299267,-0.076551,100.3500025,74.790001,0.25224,-23.285,-21.925705,0.0349095,-3.3505,-0.944,-0.5195,-0.234,1.068,2.598,-0.1995,0.014,0.311,0.8065,1.8495,3.135,0,0.45514,175.7305375,213.652626
1,20.75,0.089134,404.6755066,-14.97062,-0.062529,-2.673,-3.2255,-3.9275,-4.154,4.5815,0.243803,0.5827125,0.475123,0.306146,-0.0788795,100.3500025,74.8199995,0.252095,-23.5999995,-21.842438,0.03053,-3.3335,-0.9415,-0.5215,-0.2345,1.0675,2.598,-0.199,0.014,0.311,0.8065,1.8495,3.1345,0,0.485981,168.5468295,213.408592
1,21.25,0.0831295,404.63580325,-14.889466,-0.049037,-2.6585,-3.214,-3.927,-4.152,4.6025,0.260666,0.587409,0.483332,0.317972,-0.090467,100.300003,75.244999,0.25186,-23.575,-22.299446,0.024341,-3.335,-0.9385,-0.5235,-0.235,1.067,2.597,-0.199,0.014,0.3115,0.806,1.8485,3.134,0,0.5028035,176.147865,211.717865
1,21.75,0.071502,404.7168579,-14.684477,-0.042439,-2.65,-3.202,-3.9255,-4.1505,4.399,0.267496,0.584269,0.4858395,0.303619,-0.078538,100.400002,75.114998,0.25054,-23.4449995,-22.451736,0.023577,-3.3405,-0.936,-0.5245,-0.2355,1.0665,2.597,-0.199,0.014,0.311,0.8055,1.848,3.1335,0,0.553738,173.886238,211.458786
1,22.25,0.075785,404.75790405,-15.117501,-0.025917,-2.6465,-3.1925,-3.9255,-4.147,4.63,0.274611,0.5786215,0.4873845,0.3138825,-0.067914,100.400002,75.2949985,0.23539,-23.5950005,-22.3865125,0.030809,-3.3425,-0.931,-0.526,-0.2355,1.066,2.596,-0.1985,0.0145,0.311,0.8055,1.8475,3.1335,0,0.554673,174.488823,210.4701995
1,22.75,0.080186,404.7727051,-13.048022,-0.054013,-2.6425,-3.198,-3.9245,-4.145,4.6205,0.244535,0.619966,0.455753,0.32082,-0.077269,100.3500025,75.1000025,0.23663,-24.1199995,-22.2352295,0.033548,-3.3345,-0.927,-0.527,-0.235,1.066,2.596,-0.1985,0.014,0.3105,0.8055,1.8475,3.1325,0,0.4995325,177.0122225,210.5728985
1,23.25,0.0842115,404.5433502,-14.118847,-0.075738,-2.6375,-3.203,-3.9245,-4.145,4.494,0.254618,0.578698,0.443406,0.312643,-0.086488,100.3500025,75.465,0.23103,-24.305,-22.246704,0.028439,-3.3295,-0.9255,-0.53,-0.2355,1.0655,2.595,-0.1985,0.0135,0.31,0.805,1.8475,3.1325,0,0.504673,176.199547,210.009842
1,23.75,0.080899,404.8790436,-14.4774025,-0.026749,-2.634,-3.2035,-3.925,-4.1485,4.4125,0.2614635,0.596656,0.480188,0.301983,-0.085249,100.300003,75.579998,0.232225,-24.125,-22.431778,0.030692,-3.334,-0.9265,-0.533,-0.2355,1.0645,2.5945,-0.1985,0.014,0.3095,0.805,1.8465,3.1315,0,0.4934575,179.4599535,209.9430545
2,0.25,0.059362,404.354599,-12.315777,-0.023486,-1.845,-2.009,-3.3935,-3.639,3.5595,0.175402,0.42415,0.355041,0.226689,-0.037327,100.549999,75.1199985,0.22161,-23.135,-21.750214,0.0345805,-2.7435,-0.8025,-0.571,-0.3695,0.678,1.984,-0.295,-0.1025,0.118,0.5285,1.402,2.548,0,0.546729,173.5037305,207.706047
2,0.75,0.0628365,404.5892029,-13.589651,-0.0269825,-1.848,-2.0045,-3.3895,-3.648,3.651,0.197256,0.3865485,0.362889,0.2104145,-0.04023,100.5,75.334999,0.21392,-23.379999,-21.9384,0.035166,-2.737,-0.8015,-0.573,-0.3705,0.6785,1.984,-0.295,-0.102,0.118,0.528,1.402,2.5475,0,0.5401865,177.4045945,205.9426345
2,1.25,0.0576475,404.6428986,-12.467813,-0.013574,-1.851,-2.0015,-3.384,-3.6435,3.699,0.203628,0.462078,0.392202,0.246306,-0.04849,100.5,74.7849995,0.208785,-23.5799995,-21.88414,0.030701,-2.7475,-0.8,-0.5745,-0.37,0.6785,1.9835,-0.295,-0.102,0.1175,0.5285,1.402,2.5475,0,0.5518685,175.3580705,206.0179975
2,1.75,0.080027,404.6964111,-14.427416,-0.0348565,-1.8505,-1.9995,-3.379,-3.643,3.6135,0.199886,0.463154,0.387534,0.255137,-0.0540705,100.549999,75.279999,0.20723,-23.9400005,-21.6973725,0.0337765,-2.758,-0.798,-0.5765,-0.369,0.678,1.9835,-0.295,-0.102,0.118,0.528,1.4015,2.547,0,0.5387845,173.942932,206.187706
2,2.25,0.074998,404.654953,-11.262667,-0.048523,-1.846,-1.9975,-3.373,-3.6365,3.5,0.2079875,0.459795,0.392948,0.244352,-0.052442,100.549999,75.1450005,0.207645,-23.84,-22.001442,0.029463,-2.769,-0.7985,-0.5775,-0.3695,0.678,1.983,-0.295,-0.102,0.1175,0.528,1.4015,2.5465,0,0.536916,176.975937,206.030823
2,2.75,0.0772885,404.7593994,-10.629307,-0.021899,-1.844,-2.0005,-3.3725,-3.6315,3.487,0.206679,0.482044,0.396253,0.256968,-0.050245,100.5,74.9950025,0.207845,-24.1949995,-22.510513,0.030636,-2.7785,-0.8,-0.5765,-0.3695,0.6775,1.983,-0.2955,-0.1025,0.118,0.528,1.401,2.546,0,0.515888,178.600975,205.398842
2,3.25,0.066655,404.7962036,-9.758735,-0.012418,-1.844,-2.0055,-3.368,-3.6275,3.525,0.203246,0.510512,0.405317,0.274913,-0.058162,100.5,75.2999995,0.199425,-24.3500005,-22.5041735,0.030328,-2.7885,-0.802,-0.575,-0.37,0.6775,1.9825,-0.2955,-0.1015,0.118,0.528,1.401,2.5455,0,0.413551,183.6782685,208.6352005
2,3.75,0.08204,404.75816345,-10.374164,-0.01956,-1.842,-2.012,-3.3675,-3.626,3.477,0.212998,0.455336,0.419801,0.251904,-0.052975,100.5,74.9699975,0.199595,-24.3900005,-22.1481855,0.03105,-2.7975,-0.8045,-0.574,-0.3705,0.6775,1.9825,-0.295,-0.1015,0.118,0.528,1.401,2.5455,0,0.457944,183.3863525,209.9844055
2,4.25,0.084021,404.761795,-11.880382,-0.035667,-1.8425,-2.016,-3.3615,-3.6235,3.365,0.2191355,0.467032,0.382942,0.263497,-0.0594995,100.5,75.139999,0.202785,-24.125,-22.0988235,0.026186,-2.805,-0.806,-0.5735,-0.371,0.677,1.982,-0.295,-0.102,0.1175,0.5275,1.4005,2.545,0,0.45514,188.236664,210.6765515
2,4.75,0.09005,404.8447876,-12.427723,-0.012817,-1.8545,-2.019,-3.3585,-3.619,3.315,0.219434,0.495279,0.44295,0.28476,-0.0530225,100.5,75.5550005,0.1991,-24.219999,-21.922958,0.024537,-2.8035,-0.806,-0.573,-0.3715,0.677,1.982,-0.295,-0.1015,0.1185,0.5275,1.4005,2.545,0,0.4658875,188.8187485,211.8980025
2,5.25,0.069452,405.1167908,-10.570906,-0.005587,-1.8675,-2.019,-3.356,-3.616,3.3955,0.236224,0.5233325,0.415851,0.284883,-0.0652905,100.599998,74.9049985,0.20179,-24.27,-21.835129,0.02345,-2.8015,-0.8055,-0.572,-0.371,0.6765,1.982,-0.295,-0.102,0.1185,0.5275,1.4005,2.545,0,0.478972,187.038704,210.8232805
2,5.75,0.075375,405.09280395,-12.4106775,-0.027277,-1.8825,-2.016,-3.3485,-3.613,3.441,0.2352575,0.546149,0.43833,0.29404,-0.067849,100.5,75.040001,0.198175,-24.2150005,-22.138504,0.0247665,-2.8,-0.807,-0.5725,-0.3695,0.677,1.9815,-0.295,-0.102,0.118,0.527,1.4005,2.544,0,0.5042055,182.898163,208.1693955
2,6.25,0.101369,405.118454,-11.693357,-0.020917,-1.8955,-2.012,-3.3435,-3.6105,3.5405,0.2271565,0.569629,0.469479,0.3077865,-0.075078,100.599998,74.915001,0.1997,-24.115001,-22.774834,0.025021,-2.799,-0.8105,-0.5745,-0.3685,0.676,1.981,-0.295,-0.1025,0.1185,0.5265,1.4,2.544,0,0.4929905,183.5817035,205.6745685
2,6.75,0.064779,405.2008057,-12.234618,-0.042675,-1.8935,-2.009,-3.3405,-3.6045,3.636,0.241421,0.529393,0.413799,0.280723,-0.070442,100.599998,74.8150025,0.199015,-24.115,-22.994095,0.028738,-2.7975,-0.813,-0.577,-0.3675,0.677,1.981,-0.295,-0.102,0.118,0.527,1.4,2.5435,0,0.476168,181.662575,208.0720365
2,7.25,0.081929,405.3413086,-11.0617145,-0.019234,-1.8905,-2.007,-3.342,-3.597,3.722,0.260299,0.549651,0.437432,0.296873,-0.0702835,100.599998,74.3649975,0.195145,-24.415,-22.8656465,0.025818,-2.7965,-0.8155,-0.579,-0.366,0.676,1.9805,-0.295,-0.102,0.118,0.5265,1.3995,2.543,0,0.6163545,182.9102475,207.512207
2,7.75,0.081671,405.098114,-9.915917,0.003807,-1.8915,-2.0065,-3.34,-3.5945,3.914,0.254294,0.556121,0.466987,0.312297,-0.079141,100.599998,74.1400035,0.19809,-24.585,-23.189285,0.031751,-2.7965,-0.817,-0.581,-0.3655,0.6765,1.9805,-0.2955,-0.1015,0.118,0.526,1.3995,2.543,2.265419,2.400933,182.499794,205.516167
2,8.25,0.088744,405.4440002,-9.3041575,0.017472,-1.8895,-2.0205,-3.3375,-3.5925,3.699,0.267437,0.6116005,0.505154,0.3165155,-0.094483,100.549999,74.119999,0.201585,-24.545,-23.2164305,0.0296015,-2.794,-0.819,-0.583,-0.3645,0.6755,1.9805,-0.2945,-0.1015,0.117,0.526,1.399,2.5425,20.4532605,16.434572,181.701935,205.838356
2,8.75,0.066642,405.8578949,-4.524635,0.116779,-1.884,-2.025,-3.337,-3.592,3.857,0.263217,0.642086,0.470519,0.32102,-0.0891025,100.549999,74.130001,0.214185,-24.04,-22.330971,0.035233,-2.7905,-0.82,-0.584,-0.363,0.675,1.9805,-0.2945,-0.1015,0.1175,0.526,1.3985,2.542,64.434551,48.098108,184.141235,208.774246
2,9.25,0.062386,405.29045105,0.424385,0.151889,-1.878,-2.0315,-3.3325,-3.5885,4.3675,0.276895,0.687533,0.59403,0.350029,-0.108987,100.5,73.794998,0.226025,-23.615001,-21.721573,0.034368,-2.787,-0.8195,-0.586,-0.362,0.6755,1.9795,-0.2945,-0.1015,0.1175,0.5265,1.3985,2.5415,126.027977,86.962574,183.598328,211.6723935
2,9.75,0.095376,405.14790345,4.287767,0.283469,-1.8685,-2.02,-3.3325,-3.5865,4.6065,0.263067,0.7105965,0.575382,0.336873,-0.1153635,100.5,73.2400015,0.239535,-23.01,-21.308975,0.048854,-2.784,-0.818,-0.5875,-0.361,0.6755,1.9795,-0.2945,-0.1015,0.117,0.5265,1.398,2.5415,185.5139315,127.7569425,181.506935,215.255516
2,10.25,0.101707,405.3364868,6.587605,0.4256545,-1.8585,-2.023,-3.3315,-3.581,4.994,0.280686,0.692153,0.6358315,0.3530655,-0.131452,100.599998,72.7249985,0.263435,-21.89,-20.7703625,0.038552,-2.7765,-0.816,-0.5895,-0.36,0.675,1.9795,-0.295,-0.1015,0.117,0.5265,1.398,2.541,254.018555,171.401787,177.59037,219.217331
