DOY2,HR2,FC,SC,NEE,LE,USTAR,H,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,G_1_1_1,G_3_1_1,NETRAD
1,0.25,0.520418871242303,-0.137421089366138,0.984792260898597,0.405811940342222,0.132202997076312,-20.9915866462723,0.351597938810616,417.446008658089,4.51246614649279,361.543016394082,5.65560064669717,421.114738041667,361.715890787518,5.42052000490938,422.588607555141,360.071405606357,5.45205938297185,423.252847275507,366.090503188015,5.95375829241175,422.846201054415,363.195197065756,6.66755530152075,420.686309744492,390.954102681994,6.42330202112058,426.701326908654,1.646622360563,3.94599324160441,0.100866130663475,1.425,1.02,0.3075,0.22,0.11,3.81,3.041,3.6156,3.591125,2.442575,2.0325,-0.914525,101.41922,56.0525,1.326575,3.4975,2.9875,3.075,1.81,2.8625,0.3,-3.75,1.1,0.255,254.3,328.95,290.3,314.3,-0.24,-0.1,-0.14,-0.2025,-0.06,-0.115,-0.35,-0.1025,-0.08,7.245,5.478,8.886,7.905,10.374,12.0325,12.869,14.55575,10.32775,11.0195,11.397,11.6635,11.55575,12.368,11.925,12.645,14.367,8.801,9.2585,9.799,10.171,11.1185,11.54625,13.2495,14.4595,10.603,10.9615,11.2075,11.754,11.9775,12.0985,12.433,12.8625,13.6225,4.856,7.85575,8.5155,8.356,-20.444,-15.229,-75.13
1,0.75,0.444988557226851,-0.326833643748498,0.33149558913578,-0.499966448031793,0.119162930441894,-20.9289680891928,0.334830120866192,417.486899096352,4.72441744024587,362.628788017475,5.68991972604821,421.615968509434,364.216232741514,5.45346490888426,422.410298195475,362.546997233135,5.6931636897493,422.489232244186,371.320504220503,6.0044737666381,421.659696748914,364.621740871139,6.68988374526294,423.187780326815,396.139860711274,6.55137825854738,426.425324774381,1.72990803366587,3.65325212493169,0.101295965976063,1.375,0.9325,0.2875,0.23,0.0975,3.63295,2.775,3.3113,3.090425,2.3637,2.1091,-1.184425,101.40809,57.5225,1.385875,3.3975,2.8675,2.9025,1.475,2.7975,0.2,-3.7275,1.1,0.29,252.1,328.2,289.1,312.9,-0.24,-0.095,-0.14,-0.195,-0.08,-0.11,-0.3525,-0.1025,-0.08,7.1885,5.375,8.8365,7.871,10.376,12.034,12.877,14.5615,10.325,11.0085,11.391,11.66475,11.52775,12.371,11.909,12.647,14.369,8.7945,9.1935,9.7585,10.156,11.1165,11.5445,13.2495,14.4465,10.5855,10.9675,11.192,11.758,11.95,12.096,12.4315,12.8585,13.6065,4.769,7.8705,8.511,8.374,-19.01325,-16.077,-76.1225
1,1.25,0.45316835365667,-0.299322152142952,0.379980004660346,0.67071284883635,0.120240860591185,-18.1439893068887,0.301806563260374,416.752892276373,4.92158028113969,360.813385289492,5.69096948019096,421.861898916869,361.418497196121,5.39400008479283,422.711185216814,362.121348045256,5.7013279574248,423.404114177215,365.82092485843,5.77677294135882,421.901614393474,365.862254002885,6.5882822002149,421.006794199377,401.753168646617,6.43949965172308,426.923797315166,1.66754098942147,3.37552286243635,0.0858495161325386,1.36,0.9325,0.29,0.2,0.1,3.171,2.574,2.7424,2.78635,2.181625,1.9667,-1.456775,101.38638,59.695,1.3651,3.2175,2.8225,2.96,1.345,2.24,0.2,-3.755,1.1,0.27,252.35,326.8,288.3,312.8,-0.23,-0.075,-0.14,-0.21,-0.08,-0.11,-0.35,-0.1075,-0.08,7.115,5.263,8.7855,7.837,10.3685,12.0265,12.877,14.55475,10.327,11.0015,11.377,11.639,11.52525,12.374,11.872,12.649,14.371,8.785,9.1125,9.716,10.1395,11.106,11.543,13.2495,14.4435,10.5525,10.942,11.1965,11.7595,11.92525,12.0965,12.431,12.8565,13.5985,4.694,7.889,8.508,8.392,-23.11075,-16.81525,-75.23
1,1.75,0.366229679696075,-0.476876354439454,0.499532769923154,0.307049765112228,0.120424446323669,-17.6464748606222,0.323897279154872,417.171538058079,5.17376630865786,360.147596125006,5.75977215668732,421.920455421266,361.853614704065,5.68825504718438,422.237347168465,361.817067902446,5.95454678166183,424.056532962994,365.309353287613,5.91969430232131,422.207254430373,366.633672178838,6.45464314638948,425.213174591172,399.596741107107,6.36042618750192,426.573152633946,1.62242021021737,3.15338457398994,0.0871571079272606,1.34,0.945,0.27,0.215,0.1,2.9958,2.30475,2.4668,2.589375,2.059475,1.731675,-1.6342,101.38959,61.66,1.2735,2.97,2.63,2.45,1.28,1.9475,0.2,-3.7925,1,0.255,250.5,325.95,288.2,312.3,-0.235,-0.01,-0.14,-0.2025,-0.08,-0.115,-0.35,-0.105,-0.08,7.0535,5.139,8.7335,7.802,10.358,12.018,12.8625,14.5575,10.27675,10.982,11.346,11.64825,11.5235,12.368,11.91,12.632,14.372,8.776,9.0325,9.674,10.1235,11.1095,11.542,13.2495,14.4385,10.461,10.818,11.187,11.7615,11.91825,12.0965,12.4115,12.8565,13.6185,4.628,7.8825,8.477,8.383,-22.1755,-17.0195,-77.09
1,2.25,0.412900380490072,-0.124756152704597,0.403869628364321,1.10873791974177,0.120948137937322,-20.2290254048035,0.34744327747506,417.694859353591,4.88604398684292,360.305300813514,5.77589578339385,423.57562433121,361.609513290369,5.58610839906729,424.46433667547,363.619079387218,5.83157734825738,424.811230275229,368.470153961602,5.75357371678986,423.78747814242,366.07460465186,6.6882582835412,422.093980984277,399.593655469819,6.22851369305575,427.441815387629,1.66182988938767,3.0415946459589,0.0935467029158055,1.4075,0.99,0.32,0.24,0.1,2.86995,2.269,2.482075,2.462825,1.9697,1.6603,-1.610075,101.4092525,61.49,1.3331,2.725,2.56,2.3125,0.93,1.47,0.2,-3.78,1,0.32,250.95,325.325,287.6,312.3,-0.24,0.0225,-0.14,-0.2,-0.0725,-0.105,-0.35,-0.085,-0.08,7,5.045,8.697,7.766,10.348,12.0095,12.8445,14.55625,10.246,10.954,11.3285,11.62925,11.52175,12.361,11.897,12.649,14.374,8.687,8.958,9.634,10.105,11.1035,11.54025,13.249,14.4415,10.49,10.854,11.175,11.76,11.90075,12.0705,12.3935,12.832,13.609,4.567,7.8705,8.4455,8.374,-17.6005,-16.71475,-74.9475
1,2.75,0.482246326355777,-0.578589052527963,0.119122823035172,1.2883680494681,0.120383115277214,-19.8607074851816,0.33890983990992,417.287855718546,4.84927458402949,361.263109579488,5.83921193484304,421.944518639208,363.204768058966,5.78816039686591,422.642837885537,365.653217017888,5.88610785955755,422.828238361755,365.148222782076,5.87147464523291,425.009323912369,364.36923024761,6.99465981443405,424.100334482359,404.591296429647,6.25943334277977,426.983971956113,1.59273727007265,2.96260113512732,0.088039126216584,1.32,0.9925,0.3,0.24,0.11,2.7246,2.084,2.323125,2.342425,1.8723,1.3677,-1.708075,101.414935,62.95,1.21785,2.7,2.39,2.1325,1.125,1.515,0.2,-3.67,1,0.29,252.075,324.825,289.8,311.8,-0.23,0.03,-0.14,-0.2,-0.0825,-0.115,-0.35,-0.085,-0.08,6.978,4.979,8.673,7.73,10.3345,12.0035,12.8475,14.5555,10.234,10.9775,11.32375,11.616,11.51925,12.339,11.853,12.618,14.374,8.599,8.901,9.594,10.0875,11.0785,11.5395,13.2485,14.443,10.4745,10.8425,11.164,11.7595,11.87175,12.0795,12.384,12.838,13.6115,4.506,7.85175,8.4155,8.365,-24.84675,-17.2115,-74.94
1,3.25,0.432688310403187,-0.177716023463399,0.291552898596889,2.14585974601918,0.141797884529296,-19.6545811142502,0.318821376159445,417.735540754063,4.79871667753284,362.022937502231,5.84953631560164,422.456205868073,363.243367984587,5.72490280514134,423.878096982199,362.713823752789,5.92912594754452,423.47099157552,369.900869462226,5.82321689724751,422.308352053405,360.928145722646,6.35197470151205,422.453216065894,389.127989186599,6.16204714563514,425.338378187694,1.73307819408723,2.91081606641137,0.0881627059428521,1.41,1.06,0.3,0.2475,0.11,2.427875,1.913,2.148775,2.1606,1.854,1.0015,-1.8214,101.4112775,62.785,1.259025,2.4875,2.4,2.2225,1.25,1.56,0.3,-3.5875,1.1,0.2975,250.2,323.05,289.4,311.4,-0.23,0.00750000000000001,-0.14,-0.21,-0.08,-0.115,-0.35,-0.11,-0.08,6.9465,4.882,8.6525,7.699,10.325,12.0005,12.8425,14.5635,10.22275,10.957,11.30375,11.59725,11.51675,12.326,11.88,12.613,14.375,8.566,8.8665,9.5575,10.0925,11.0925,11.53725,13.248,14.4335,10.4445,10.8875,11.171,11.748,11.86,12.0835,12.379,12.816,13.606,4.433,7.83775,8.385,8.355,-26.171,-18.014,-73.0075
1,3.75,0.377626428318491,-0.466048289284844,-0.00533345736646542,1.46854641264425,0.123621295210415,-20.2822011633765,0.321786049912464,415.738408035136,4.99455854219415,362.947862331349,6.02466689781697,422.679236066171,363.285399445865,5.84399361048407,423.248025548797,362.667493513864,5.97800776319694,423.566467442982,372.427694373597,5.88357497175829,422.170451973292,369.025783128789,6.89025139792256,423.165609585366,399.049557204187,6.37371613245812,427.938541236745,1.53787673292185,2.77390308154344,0.0882413225050313,1.3075,0.98,0.32,0.26,0.12,2.332775,1.69625,1.7544,2.123975,1.5246,0.874925,-1.80565,101.43941,66.06,1.0377,2.3125,2.17,2.0425,1.205,1.4025,0.2,-3.66,1,0.2475,251.725,321.575,288.9,311.3,-0.23,0.025,-0.15,-0.21,-0.0725,-0.125,-0.3525,-0.11,-0.08,6.9005,4.786,8.639,7.663,10.3225,11.9945,12.834,14.55925,10.201,10.952,11.29275,11.57275,11.51,12.322,11.837,12.635,14.376,8.515,8.838,9.546,10.0985,11.066,11.535,13.248,14.4275,10.429,10.8125,11.161,11.7335,11.8465,12.0525,12.3535,12.823,13.604,4.366,7.8345,8.3565,8.346,-21.487,-18.3605,-73.565
1,4.25,0.412534753538531,-0.0620323433183385,0.712242868830212,0.280965738742871,0.130903242965323,-19.811480964489,0.321031637432996,415.821698109771,4.87596173677194,373.174619600327,6.03021262234902,422.488415709483,366.177490226833,5.88280866587509,422.73121967092,377.973744375966,6.0575700852045,423.334801675505,382.037704793093,6.04913135972001,420.454107685535,364.42998886922,6.95712090799985,422.19786046186,404.276891038701,6.40198889324364,426.267130902326,1.48696710520059,2.4886660489737,0.0927099913390344,1.2075,0.9525,0.32,0.24,0.11,2.0919,1.36225,1.447,2.0078,1.682725,0.9081,-1.827125,101.47156,65.305,0.9415,2.1025,1.99,1.74,1.12,1.0625,0.2,-3.64,1.1,0.2675,251.275,320.35,285.5,311.1,-0.24,-0.0875,-0.14,-0.21,-0.0725,-0.13,-0.36,-0.12,-0.09,6.8665,4.695,8.6515,7.625,10.3315,11.9815,12.841,14.55825,10.176,10.8785,11.25175,11.54275,11.50975,12.325,11.863,12.644,14.375,8.4495,8.803,9.5425,10.0975,11.076,11.53425,13.247,14.427,10.4,10.821,11.1575,11.732,11.8725,12.04,12.358,12.812,13.6015,4.295,7.839,8.3235,8.337,-24.4855,-19.549,-74.81
1,4.75,0.506482072856153,-0.32296307176121,0.571760115279728,0.678801675052843,0.13511934686052,-17.4456632399067,0.357060827569102,416.66512801207,4.97588950699068,366.045753699175,5.89981724217976,422.737626598111,369.440487268041,5.56173745563911,423.535533565375,373.201894418973,5.90790228934767,424.810612677544,374.125907486812,5.91693633830019,423.136239335185,365.462594373467,6.74767335500499,421.952085875,395.243480651387,6.17526296650981,428.863877724956,1.44236735195238,2.17578272424078,0.0884951238457664,1.2925,1.01,0.31,0.24,0.12,1.85325,1.03225,1.140575,1.8834,1.4923,0.425025,-1.885775,101.47095,67.44,0.7437,1.8,1.63,1.7725,1.18,0.87,0.2,-3.68,1,0.3175,252.5,320.175,286.5,311,-0.24,-0.15,-0.14,-0.2,-0.0725,-0.12,-0.3525,-0.1025,-0.08,6.86,4.611,8.69,7.594,10.3355,11.967,12.844,14.55925,10.1245,10.853,11.23025,11.51875,11.51025,12.317,11.833,12.629,14.375,8.3725,8.763,9.5255,10.094,11.043,11.53275,13.244,14.4145,10.36,10.7445,11.1365,11.7235,11.863,12.017,12.3335,12.794,13.5955,4.223,7.83625,8.2865,8.328,-25.1525,-19.451,-73.44
