DOY2,HR2,USTAR_1_2_1,WS_1_2_1,FC_1_2_1,H_1_2_1,LE_1_2_1,TAU_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,SH_1_1_1,SLE_1_1_1,SC_1_1_1,WS_1_1_1,USTAR_1_1_1,T_SONIC_1_1_1,TA_1_1_1,PA_1_1_1,RH_1_1_1,VPD_1_1_1,CO2_1_1_1,H2O_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,CO2_SIGMA_1_1_1,H2O_SIGMA_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1
6,18.75,0.4345,1.70025,1.91275,-5.4825,51.59375,-0.030808175,-5.24592,28.15465,2.366805,-6.6466,16.3138,1.073185,1.700035,0.39385825,29.53475,27.249875,100.11375,90.7535,12.3001,341.989,28.54695,0.84076,0.67923225,0.4531135,0.31452675,0.055126875,0.2957714005,88.27931375,12.19304475
6,19.25,0.406,1.502,1.7495,-11.2,20.578,-0.0226705,-5.854075,18.8898,3.23,-5.860405,11.82095,1.449945,1.697715,0.364711,28.72055,26.26515,100.126,95.51,10.58015,344.101,28.2897,0.801413,0.68906,0.4444615,0.312691,0.068456,0.271615158,22.763635,3.636288
6,19.75,0.419,1.61875,3.44125,-9.314,20.3495,-0.0269778,-7.938555,14.554775,3.587365,-6.38024,10.1477725,1.85494,1.638285,0.355398,28.0553,25.6056,100.1585,97.744675,9.0255875,346.6985,28.265775,0.7490615,0.6315015,0.4184545,0.2964855,0.0724503,0.2743138335,3.636376125,0.91477325
6,20.25,0.4415,1.806,3.34825,-8.77325,12.92825,-0.024319425,-6.950865,12.095,3.9661875,-3.98421,9.54069,1.97629,1.654835,0.3738115,27.509725,25.17485,100.17075,100,7.77797,349.147,28.2117,0.78010075,0.63198625,0.441518,0.27584275,0.0872661,0.25598234,3.636376125,0.851251275
6,20.75,0.501,1.693,3.7765,-7.0265,7.725,-0.02307275,-7.484595,12.5765,4.4665175,-3.370975,5.639595,1.889875,1.689365,0.3480505,26.95765,24.63055,100.2225,100,6.93739,350.86675,28.27405,0.8014235,0.6680795,0.431253,0.289437,0.1082205,0.2542408635,3.636376125,0.9516992625
6,21.25,0.4925,1.7605,4.3665,-3.815,14.2715,-0.0173461,-5.44097,6.8374325,4.310525,-3.2595275,7.01171,1.959485,1.680115,0.355021,26.0689,24.1863,100.262,100,5.2854725,351.81225,28.38985,0.74091,0.6840315,0.3982695,0.2897085,0.10108175,0.188184572,3.636376125,0.8958827625
6,21.75,0.48825,1.73975,4.3395,-8.36125,7.63475,-0.0181,-5.336435,5.957615,3.918175,-2.6217,4.93055,2.11007,1.700045,0.3318985,25.82155,23.54215,100.2465,100,4.065825,353.59825,28.1582,0.7505895,0.6093995,0.400937,0.283516,0.13299025,0.1958987,3.636376125,0.92506465
6,22.25,0.409,1.6265,4.808,-11.2025,14.3455,-0.01597915,-4.5778,5.34213,3.938205,-1.933325,5.8673175,2.1372725,1.5919525,0.32851275,25.412775,23.21405,100.24875,100,3.245255,357.2615,28.299175,0.71603525,0.6101745,0.37697225,0.2851765,0.141309,0.19165636475,3.636376125,0.9232402625
6,22.75,0.414,1.5735,4.083,-12.2095,10.499,-0.01070809,-4.01545,5.125465,3.81273,-0.836275,5.5411025,1.8455625,1.57304,0.3142725,24.94615,22.7759,100.237,100,2.460015,359.661,28.20075,0.716098,0.6210395,0.3727755,0.2444955,0.129379,0.17111129475,3.636376125,1.0041749
6,23.25,0.403,1.588,4.669,-12.488,5.998,-0.0138482,-3.9583575,4.46765,4.268435,-0.87678075,3.390765,1.92292,1.4756075,0.300308,24.702375,22.433625,100.2425,100,1.96614,360.785,28.30615,0.69214925,0.57335375,0.36709375,0.245067,0.13950325,0.1427520235,3.636376125,1.0777084375
6,23.75,0.391,1.536,3.518,-9.795,5.503,-0.01073995,-3.279825,3.64269,3.591695,-1.6201,3.75816,1.71646,1.47356,0.272391,24.543,22.2496,100.2295,100,1.66968,363.141,28.1129,0.6265145,0.5394445,0.3212345,0.223827,0.1324955,0.192290164,3.636376125,1.03571395
7,0.25,0.251,1.2135,3.60725,-6.17775,3.144,-0.007232305,-3.1058575,4.1976375,4.129565,-1.08563,3.34212,2.1820725,1.2422075,0.22412725,26.03955,23.25625,100.26175,100,0.01742625,362.791,30.176,0.57337475,0.48269475,0.2720065,0.2333015,0.1892785,0.14797945775,2.580851,0.9461259
7,0.75,0.271,1.20725,4.37225,-5.146,3.296,-0.008666325,-3.05509,2.1432475,4.4512675,-1.4217175,1.39027,2.5671175,1.205875,0.222128,25.78715,23.06845,100.2375,100,0,367.3905,29.9317,0.549197,0.4686815,0.2620595,0.2490365,0.18972425,0.14802716425,2.580851,0.8917958625
7,1.25,0.242,1.187,4.727,-5.68775,4.1965,-0.00991002,-3.5398075,3.52888,4.3176575,-1.32434,1.691155,2.3181,1.2499425,0.2014575,25.53985,22.7528,100.22575,100,0,370.84425,29.955625,0.50634625,0.464933,0.2468695,0.24147875,0.20084725,0.159611908,2.580851,0.883967525
7,1.75,0.246,1.16025,4.7025,-7.016,4.5505,-0.0062137025,-4.1810225,2.92512,4.39663,-0.50069225,0.62503625,2.644785,1.2333325,0.22855525,25.383375,22.672125,100.215,100,0,372.943,29.8354,0.50531825,0.42559025,0.2641775,0.22957825,0.213943,0.18630046625,2.580851,0.938436325
7,2.25,0.244,1.07,5.824,-7.1655,5.143,-0.006644565,-2.788715,4.015855,5.018075,-0.00736751,0.659649,2.202735,1.24969,0.2437205,25.1691,22.49455,100.202,100,0,374.347,29.74715,0.538405,0.429918,0.2760085,0.248193,0.210209,0.1557935985,2.580851,0.8465608
7,2.75,0.317,1.212,5.025,-5.2955,2.968,-0.006494955,-3.219575,3.00782,5.3316475,-0.0474794,1.81558,2.27994,1.250885,0.215286,25.0077,22.3605,100.1995,100,0,376.42075,29.713,0.5070945,0.4389945,0.2459625,0.2317925,0.2253235,0.179342163,2.580851,0.891980375
7,3.25,0.3015,1.17925,6.914,-6.5275,1.7295,-0.00626582,-2.78701,4.20924,5.26848,0.18887,1.34198,2.86028,1.24659,0.209166,24.8418,22.2003,100.198,100,0,378.59,29.5929,0.497096,0.440396,0.258928,0.229324,0.218439,0.179974,2.580851,0.9053304
7,3.75,0.3,1.15,6.148,-3.68,2.415,-0.00329523,-2.05457,2.1120975,4.8067025,0.522195,1.987735,2.0304225,1.19147,0.220428,24.6678,22.0321,100.199,100,0,380.8295,29.43715,0.487058,0.450846,0.258446,0.214023,0.211194,0.174003311,2.580851,0.8577958625
7,4.25,0.327,1.329,5.301,-3.736,3.187,-0.006881345,-3.0665,1.99692,5.70657,0.7146725,2.10108,3.04494,1.217655,0.2346065,24.4853,21.8019,100.21,100,0,381.094,29.2937,0.543815,0.4391485,0.2760105,0.2344495,0.231751,0.172051999,2.580851,0.9004498
7,4.75,0.341,1.217,4.634,-4.322,1.581,-0.003908675,-2.40833,3.1738,5.1782775,0.0445517925,1.6903975,2.5240475,1.23594,0.2219495,24.403,21.7109,100.232,100,0,382.31925,29.05645,0.5014045,0.414665,0.255457,0.2230055,0.20962,0.14842089775,2.580851,0.8677605
7,5.25,0.321,1.25,5.172,-3.518,1.566,-0.006104575,-2.4761875,3.30645,5.007235,1.40934,4.527135,2.85878,1.15196,0.22526775,24.423025,21.7699,100.25525,100,0,386.2845,29.09265,0.47447925,0.42749725,0.26614575,0.2149035,0.2267865,0.1890779985,2.580851,1.06056625
7,5.75,0.30375,1.32975,4.194,-2.35725,4.63125,-0.0131967,2.17726,10.4135,5.077665,4.7972525,13.73785,4.28021,1.18061,0.256616,24.5545,21.8459,100.284,100,0,390.21475,29.5188,0.524407,0.434341,0.299992,0.225186,0.222456,0.2344559725,27.9576,5.07972925
7,6.25,0.31475,1.23125,5.523,-0.22375,18.19575,-0.0267619,20.7885,32.7781,6.73861,14.1719,21.16885,2.208565,1.31499,0.3377,25.1138,22.3798,100.302,100,0,389.7545,30.08935,0.651646,0.512102,0.378621,0.356173,0.20874975,0.253933039,92.7547625,13.0936225
7,6.75,0.398,1.365,5.096,14.446,36.047,-0.0399229,49.3687,62.895375,7.199775,19.7489,22.103225,-0.63942025,1.49407,0.433975,26.0557,23.1533,100.333,100,0,387.0015,30.749825,0.85169,0.627878,0.469033,0.431084,0.2718945,0.274139686,187.141925,22.7197975
7,7.25,0.544,1.595,3.354,45.59,70.325,-0.0698494,84.4797,103.123,7.4430975,21.2122,19.1401,-2.01174,1.70433,0.502724,26.8502,24.0158,100.338,100,0.4178625,373.553,31.113275,0.982486,0.728395,0.519586,0.425056,0.2351965,0.28577140075,287.9755,32.4739625
7,7.75,0.527,1.746,-0.079,72.582,115.949,-0.0892201,115.291,139.809,0.485197,19.0852,12.0565,-1.940145,1.78122,0.536665,27.7232,24.8723,100.358,100,1.85994,363.334,31.3298,0.973201,0.776081,0.55625,0.459189,0.173411,0.3454905565,390.23275,41.2653575
7,8.25,0.595,2.0065,-3.1685,99.777,148.28225,-0.096414,123.421,187.4865,-3.79273,17.8732,9.592955,-2.064365,1.8369,0.527915,28.6409,25.7679,100.364,100,3.4299,356.6145,31.2262,1.02221,0.852473,0.567578,0.448367,0.115846,0.4030966395,492.7690375,50.53058875
7,8.75,0.618,1.97,-4.873,126.961,200.609,-0.115484,157.279,233.088,-4.85766,16.1167,7.27368,-1.08018,1.85857,0.558106,29.2734,26.4268,100.363,99.1284,5.23241,350.34,31.3805,1.09332,0.942738,0.600527,0.492056,0.09767205,0.495813098,594.01535,57.753355
7,9.25,0.568,1.9685,-8.00075,149.228,219.48625,-0.125376,161.227,258.102,-7.013095,14.8017,5.89657,-0.8889595,1.87754,0.546642,29.9914,27.1856,100.384,94.23605,6.7021025,347.099,31.173,1.10331,1.00148,0.634265,0.50025,0.09282595,0.56127851375,683.17415,65.441715
7,9.75,0.632,1.962,-7.519,177.907,269.944,-0.13896025,205.52225,291.26675,-8.5037125,14.3441,1.7516125,-0.787988,1.9451475,0.59936875,30.637175,27.69,100.3895,89.8881,8.4982425,342.79625,31.110325,1.1676725,1.0234375,0.64918825,0.56651925,0.0809135,0.55172553325,759.35005,72.22823
7,10.25,0.606,2.313,-10.086,206.405,309.395,-0.157088,206.784,304.858,-8.64818,13.4702,3.67557,-0.417268,2.01771,0.595345,31.1827,28.3228,100.38,86.485,10.2458,341.465,30.7117,1.18683,1.10843,0.659507,0.5778,0.0815228,0.632393917,828.88045,77.61538
7,10.75,0.719,2.184,-8.699,244.858,334.272,-0.17065175,240.31175,315.0005,-7.82269,12.1506,2.9191975,-0.234193,2.0890075,0.627213,31.637225,28.74795,100.37425,84.581575,11.9899,339.4475,30.51345,1.27981,1.1264,0.67863,0.603701,0.07314375,0.66727863625,880.26155,83.03923
7,11.25,0.65475,2.218,-8.9775,248.21625,322.811,-0.192302,255.541,337.9195,-8.42899,11.992375,0.7071075,-0.1525925,2.01545,0.622206,32.0476,29.2797,100.356,80.81875,13.24925,338.248,30.1835,1.29344,1.18708,0.722135,0.628225,0.069586,0.656107432,920.56565,85.971345
7,11.75,0.6665,2.19375,-8.9635,254.20025,342.61,-0.1580965,237.966,331.82075,-8.20987,11.135725,1.4236675,0.1183195,2.1551175,0.64991,32.3925,29.67675,100.32925,78.055275,15.321975,337.768,29.78875,1.3361625,1.2163725,0.71632875,0.64284725,0.0675552,0.67724858975,956.76965,87.957235
7,12.25,0.687,2.2575,-7.6805,274.99675,362.45375,-0.194152,244.693,342.268,-7.5645,10.042075,2.15129,0.03634114,2.16469,0.656017,32.6271,29.9132,100.306,76.46845,16.004,336.396,29.64985,1.30172,1.21273,0.739215,0.638651,0.0646143,0.6852894285,966.5859,88.769175
7,12.75,0.636,2.2185,-5.94725,279.9235,332.98525,-0.18502475,255.736,354.54,-7.7692,8.6657625,6.5694175,0.079487325,2.1453075,0.666641,32.989025,30.281725,100.2745,74.77595,16.9525,336.592,29.58185,1.3783175,1.20383,0.7367685,0.654034,0.0629835,0.672500613,936.4255,86.77175
7,13.25,0.679,2.359,-7.60475,265.1745,309.00575,-0.197367,241.1,312.666,-6.9005825,7.55442,8.7718,0.0812135,2.19534,0.686155,33.0695,30.4771,100.243,73.5541,17.7366,336.347,29.2855,1.35006,1.25642,0.734813,0.637546,0.064693925,0.630257542,939.67345,88.41238
7,13.75,0.679,2.561,-4.875,312.331,319.528,-0.186594,213.5,299.9995,-6.03105,7.0892775,7.424955,0.1464675,2.1755525,0.6784205,33.24215,30.609925,100.212,74.26625,18.3225,335.359,29.4625,1.39155,1.20455,0.720465,0.58959475,0.0602722,0.630706402,910.597,85.635475
7,14.25,0.722,2.363,-4.878,309.487,298.259,-0.2457485,215.714,293.42375,-5.54572,6.81257,10.801525,0.110188075,2.216955,0.6788,33.37255,30.80565,100.1895,77.090175,19.0018,335.689,29.4698,1.404475,1.220085,0.7418095,0.611002,0.0644182,0.6473240125,833.00675,78.69169
7,14.75,0.773,2.46825,-3.63375,248.443,278.00475,-0.20195825,186.91575,277.35675,-4.84919,6.2198825,7.90557,0.2466755,2.25556,0.64599325,33.386,30.849075,100.16725,76.9024,19.7003,335.733,29.434825,1.37267,1.208495,0.71314325,0.56747825,0.0599491,0.653128526,831.20265,77.86007
7,15.25,0.674,2.561,-3.08225,229.9255,328.0715,-0.189607,151.187,262.459,-4.12168,4.52699,14.2377,0.0566659,2.163585,0.645667,33.4304,30.8873,100.1425,76.8617,19.5452,335.674,29.6659,1.31737,1.127115,0.6934845,0.5164715,0.0584624,0.606200638,762.46125,73.49271
7,15.75,0.667,2.276,-2.546,186.311,260.027,-0.169693,128.03,244.641,-3.687155,4.3215275,14.5366,0.152333,1.918925,0.618632,33.45115,30.9031,100.1295,79.7902,19.2051,334.8045,29.5359,1.224295,1.011945,0.668856,0.451001,0.0550452,0.606919303,675.8283,64.45017
7,16.25,0.66525,2.31225,-2.837,151.387,231.3945,-0.1634985,96.31935,233.60525,-2.23226,2.79407,20.78595,0.2905945,2.0783625,0.61436275,33.2081,30.6021,100.13025,79.60465,18.128775,334.469,29.4769,1.2448425,1.05899,0.67683525,0.40369325,0.05046,0.6386479025,598.8552,57.999765
7,16.75,0.617,2.193,-0.199,99.732,236.695,-0.162592,60.703325,195.65675,-0.63343925,1.78889,15.495325,0.2983985,2.12081,0.5908245,32.9941,30.381575,100.137,84.239125,17.592125,335.2145,29.946175,1.246595,0.983156,0.6526135,0.3496115,0.0478976,0.5682615895,495.9524625,49.953385
7,17.25,0.613,2.063,0.237,74.766,192.711,-0.1165875,25.6553,152.0865,0.2198295,-0.147879,15.13075,0.374937,1.949075,0.546776,32.5574,30.15455,100.137,87.508775,16.841325,335.33125,30.6903,1.094205,0.88274675,0.5815865,0.28396875,0.042986775,0.5679077755,394.8828875,40.86173625
7,17.75,0.573,1.942,0.435,22.794,166.927,-0.0854138,7.991,116.645,0.66898125,-2.88027,17.94155,0.57307275,1.84072,0.499423,32.3187,29.7101,100.148,88.4687,15.944925,335.67075,30.57065,1.0379,0.843434,0.551351,0.272186,0.0450695,0.51296112375,291.982575,33.02912875
7,18.25,0.537,1.922,1.58,7.15,99.07,-0.047187325,-2.9407275,60.6957,1.41262,-5.65555,17.8371,0.751178,1.62172,0.39093025,31.50955,29.00075,100.164,90.264,14.0613,336.55825,30.6306,0.84987075,0.705912,0.45844975,0.272482,0.052655625,0.46833456,180.5771,22.772365
7,18.75,0.43675,1.69525,1.836,-5.342,55.9635,-0.0284669,-5.818275,33.6269,2.74611,-6.40659,18.6111,1.1152,1.570805,0.366598,30.698,28.07925,100.1755,93.6506,11.2965,337.143,30.9647,0.7660195,0.6526505,0.423199,0.3138655,0.0714768,0.431680157,94.729035,11.26029
7,19.25,0.3755,1.54975,3.32325,-13.7405,43.30175,-0.0209924,-5.80207,17.19455,3.87681,-6.169115,14.39605,1.377125,1.402695,0.3253735,29.92605,27.23645,100.191,98.0597,9.598725,340.697,31.00785,0.73914,0.615145,0.352569,0.3283455,0.0957234,0.3459590385,24.64324,4.11963275
7,19.75,0.461,1.746,5.383,-13.337,26.925,-0.0180215,-6.06871,15.0461,3.5930575,-5.182975,11.5184,1.81595,1.42029,0.305915,29.2156,26.6791,100.217,99.5909,8.34468,344.31875,30.7769,0.674316,0.564581,0.342256,0.30499,0.11066275,0.326480255,3.38384675,0.78260875
7,20.25,0.4315,1.698,5.062,-11.2475,17.4065,-0.0130805,-5.505025,11.486,4.083585,-4.13357,7.40038,1.63106,1.5056225,0.31819325,28.876225,26.104475,100.24325,100,6.94052,347.42375,30.6071,0.688436,0.61139275,0.35505775,0.2990245,0.153831,0.324861418,3.38384675,0.77784455
7,20.75,0.46125,1.662,5.085,-10.81775,12.941,-0.01484705,-4.71786,10.43562,3.9273,-3.35715,7.98894,2.331105,1.543205,0.321878,28.415,25.597825,100.2665,100,5.19112,349.33,30.42695,0.69056125,0.597992,0.386451,0.26249925,0.1307295,0.264363503,3.38384675,0.900791
7,21.25,0.3155,1.4455,3.9375,-8.15575,10.066,-0.014500575,-5.603415,6.9691125,4.2269875,-1.54087,7.863835,2.543055,1.4580375,0.290197,28.0694,25.2947,100.29525,100,4.239535,351.87325,30.322425,0.67630825,0.58086725,0.339086,0.248688,0.18145925,0.24229488625,3.38384675,0.92479355
7,21.75,0.28,1.206,4.0125,-9.5495,6.8575,-0.0171619,-4.84441,7.10353,4.58522,-1.135645,5.1346,2.41714,1.35041,0.278487,27.547,24.6988,100.304,100,3.56057,356.003,30.2543,0.644446,0.576511,0.342658,0.24934,0.1951795,0.240097866,3.38384675,0.9395994375
7,22.25,0.274,1.2585,3.9255,-11.2245,5.002,-0.0150884,-4.33769,4.63529,4.237145,-2.152,5.25851,2.621365,1.36279,0.267514,27.089,24.436,100.302,100,2.62775,356.949,30.473325,0.634559,0.530787,0.307131,0.241168,0.1969045,0.20492555825,3.38384675,0.9348063
7,22.75,0.27725,1.3065,4.736,-9.14425,5.6565,-0.00992663,-3.93061,5.3788075,4.8596,-1.54202,3.2986975,1.5860625,1.39248,0.284172,26.9406,24.0713,100.294,100,1.70189,359.667,30.378825,0.671713,0.535703,0.317073,0.232352,0.192935,0.1785704565,3.38384675,0.9565923
7,23.25,0.253,1.283,3.5235,-6.5965,6.938,-0.0110584,-4.13298,4.4830375,4.457565,-0.990898,2.2106975,2.0291475,1.3324,0.240941,26.58425,23.84525,100.289,100,1.0174715,359.99025,30.4256,0.5770595,0.5232985,0.290753,0.2405465,0.1855755,0.1713681625,3.38384675,0.9908688875
7,23.75,0.24525,1.256,2.532,-5.9365,4.26825,-0.006460165,-3.078095,3.52254,4.84491,-1.367775,4.36957,2.17471,1.284545,0.23571125,26.37935,23.5911,100.272,100,0.714012,359.444,30.2503,0.53231775,0.4962515,0.264697,0.2368125,0.198393,0.169631592,3.38384675,0.9303617125
8,0.25,0.257,1.1255,4.1255,-3.7245,0.98975,-0.0153695,-4.69544,3.065585,4.6832825,-1.53465,1.47602,1.73511,1.34963,0.281128,26.2407,23.4348,100.239,100,0,361.77875,30.65505,0.595851,0.493255,0.317626,0.221123,0.1408095,0.1360767725,5.45369375,0.88372165
8,0.75,0.2225,1.1195,3.67975,-3.456,1.108,-0.01003575,-3.74081,2.96532,5.138295,-1.14477,1.13869,1.6667,1.2677675,0.2655605,26.116625,23.297375,100.21075,100,0,362.201,30.5645,0.53628575,0.486364,0.28930675,0.21149575,0.1533015,0.117880549,5.45369375,0.86731375
8,1.25,0.23075,0.99125,4.281,-3.32025,0.663,-0.0107011,-3.0299875,1.93955,4.94484,-0.856758,2.13639,1.72801,1.312985,0.253303,25.9544,23.03545,100.211,100,0,361.13,30.43265,0.56097975,0.48886025,0.28211425,0.2219695,0.157624,0.1345123865,5.45369375,0.88732135
8,1.75,0.23,1.067,3.563,-2.905,1.281,-0.007815645,-2.33927,2.08207,4.92659,-0.5398615,1.911785,2.13992,1.254115,0.2501635,25.71895,22.8074,100.1905,100,0,363.86375,30.50835,0.5471485,0.479684,0.2837205,0.2216745,0.19042925,0.1402694385,5.45369375,0.88829745
8,2.25,0.235,1.044,4.355,-3.697,0.043,-0.00970528,-2.45797,2.505705,5.17821,0.1980515,1.54383,2.051015,1.23284,0.2436715,25.52195,22.61345,100.1895,100,0,366.9845,30.4365,0.5367295,0.47338,0.275952,0.218212,0.1982635,0.141234977,5.45369375,0.8767462375
8,2.75,0.20575,1.08975,3.742,-2.4975,0.304,-0.00995574,-2.2522625,1.56628,5.79295,-0.24647725,0.741864,2.20008,1.2775425,0.2427515,25.239225,22.59065,100.1835,100,0,368.27,30.4859,0.502193,0.4365615,0.261882,0.2168625,0.187288,0.157169487,5.45369375,0.8599968
8,3.25,0.232,1.134,5.005,-4.523,-0.429,-0.009702775,-3.1345475,2.14921,5.06095,-0.621561,0.171282,1.91416,1.2251375,0.23273675,24.986075,22.5176,100.1915,100,0,371.551,30.179,0.52598,0.4378595,0.26676375,0.19824475,0.204125,0.14694751,5.45369375,0.8680360875
8,3.75,0.223,0.99425,4.49475,-3.564,-0.582,-0.010408,-2.00935,2.72252,6.04744,0.340366,0.99525,2.6196,1.26011,0.241363,24.9759,22.3411,100.191,100,0,370.515,30.09695,0.53051,0.440315,0.282227,0.203966,0.2001825,0.184553961,5.45369375,0.8137133875
8,4.25,0.26625,1.061,4.335,-2.693,0.94675,-0.00651386,-2.29305,3.9367975,5.182145,0.519394,0.35744975,1.9562175,1.24532,0.253635,24.9215,22.2819,100.202,100,0,372.5805,29.884525,0.540385,0.439843,0.289842,0.20478,0.2126935,0.1829898825,5.45369375,0.787017525
8,4.75,0.239,1.046,5.049,-2.661,0.473,-0.00954761,-2.50112,4.6905775,5.3694575,0.692148,1.070205,1.4789625,1.25052,0.247853,24.7966,22.1474,100.216,100,0,373.1005,29.708375,0.528569,0.430359,0.278065,0.212352,0.20680325,0.187406917,5.45369375,0.811525525
8,5.25,0.237,1.1365,4.44525,-2.4365,0.22175,-0.0070871125,-2.0870975,4.0962225,4.996445,0.598298,0.5104965,2.740485,1.2132325,0.259418,24.766725,22.12345,100.2335,100,0,376.33775,29.508575,0.53991875,0.424688,0.28143775,0.19475925,0.23275425,0.2170539615,5.45369375,0.78625175
8,5.75,0.251,1.041,6.13625,-3.82475,-0.19425,-0.0107152,-1.45662,8.34034,6.060505,1.539445,10.550875,3.9474225,1.249995,0.2512415,24.79685,22.14265,100.27,100,0,381.16625,29.754325,0.5416985,0.458625,0.287831,0.1836095,0.25792125,0.31513980875,5.45369375,1.480076875
8,6.25,0.273,1.05,7.16625,-1.982,6.2305,-0.02404435,8.43359,18.43275,5.3849,7.1657775,28.194425,3.38928,1.254815,0.293254,24.941,22.2589,100.2955,100,0,386.458,30.29045,0.6096855,0.487249,0.3334185,0.2451975,0.164497,0.33180095675,45.08397,7.51984275
8,6.75,0.321,1.104,5.17475,4.4185,19.8785,-0.04137695,31.7942,45.5844,7.22031,15.180675,27.8186,0.438217,1.3632,0.392988,25.49215,22.7053,100.308,100,0,390.886,30.8991,0.7651695,0.5687555,0.4094755,0.3554585,0.199842,0.282420898,123.067285,16.33800375
8,7.25,0.3755,1.273,6.9925,27.4035,41.019,-0.0625024,61.81995,78.0042,4.79952,18.31185,21.8021,-1.62064,1.57288,0.4548955,26.25015,23.4849,100.3185,100,0,380.381,31.3125,0.897295,0.674861,0.479764,0.405226,0.202958,0.313345597,217.28295,25.730555
8,7.75,0.41725,1.43025,5.54525,58.351,66.83525,-0.078222075,101.774025,116.0135,0.250631675,19.10125,18.38185,-1.8935,1.6615275,0.4797945,27.19165,24.287875,100.32575,100,0.0310325,365.36925,31.72145,0.9323485,0.72218475,0.5181285,0.4422605,0.217019,0.34028207,314.1574,35.205475
8,8.25,0.443,1.54625,3.832,87.34875,125.51425,-0.105529225,129.04675,150.233,-1.72158,18.9895,11.7007,-1.6892325,1.66494,0.53106275,27.969,25.2241,100.32325,100,1.321755,357.0305,31.949625,0.99626,0.77992775,0.561053,0.469541,0.1495365,0.33834498425,423.40855,43.710405
8,8.75,0.4695,1.6135,-1.15375,123.08225,143.25475,-0.0996367,152.92,194.21225,-5.0958,17.87075,11.760425,-1.08472,1.75724,0.548696,28.7848,25.8541,100.327,100,3.2294425,351.836,32.132525,1.02728,0.865514,0.583721,0.491227,0.118853,0.41300036775,531.00015,51.168615
8,9.25,0.499,1.574,-4.496,143.227,163.508,-0.113018,161.353,232.621,-5.415425,15.5506,4.96169,-1.39803,1.73827,0.565198,29.5609,26.474,100.355,100,4.80223,346.606,32.0708,1.05786,0.950851,0.60185,0.512542,0.110599,0.508344371,622.06085,57.386705
8,9.75,0.5365,1.64375,-6.35475,175.9215,214.5195,-0.1355445,197.742,264.875,-8.07619,16.116925,5.15257,-0.9423885,1.9102775,0.58189025,30.26255,27.218825,100.36625,97.97475,6.73241,341.08,32.0218,1.185635,1.0094075,0.6437325,0.546429,0.0856369,0.525643856,707.8184,64.112725
8,10.25,0.576,1.8005,-6.985,205.53225,246.79525,-0.130978,220.309,285.443,-9.65705,14.0006,1.864705,-0.4377795,2.00295,0.59947,30.9329,27.8682,100.355,94.12125,7.904935,339.00725,31.9598,1.18024,1.02449,0.672802,0.576176,0.0826357,0.563876625,787.73465,71.650025
8,10.75,0.58525,1.7065,-8.8715,238.46875,249.66875,-0.174851,225.725,297.6505,-8.94461,13.1062,1.13386325,-0.2848535,2.12249,0.636792,31.3027,28.5382,100.337,90.61145,9.52589,336.968,31.61995,1.26168,1.14941,0.682906,0.576036,0.07518,0.6082953155,846.7381875,76.74109
8,11.25,0.61,1.92,-8.5305,267.2635,286.266,-0.192311,235.873,307.533,-9.0974675,12.8948,2.91823,-0.192626,2.19062,0.6673,31.8663,29.0546,100.306,88.8717,11.3107,335.96075,31.3806,1.32077,1.17515,0.711161,0.606155,0.075465575,0.631873927,892.2710125,80.68980125
8,11.75,0.615,1.975,-7.989,279.689,303.333,-0.15935725,235.26925,339.17025,-8.24731,13.562825,4.6985375,-0.048377975,2.1190275,0.662423,32.279825,29.41555,100.271,84.83705,12.524975,334.7595,31.240925,1.370575,1.16821,0.726112,0.64960525,0.071085625,0.62616261925,899.121225,81.01919375
8,12.25,0.6685,2.2385,-7.3695,308.0645,291.3585,-0.16768925,262.978,322.21275,-7.68849,9.769235,5.1938875,0.009219325,2.1587125,0.67424575,32.50815,29.688675,100.24675,83.650375,13.56445,333.56125,30.795925,1.4564575,1.188,0.74944375,0.63636725,0.068796,0.5946001965,920.4328875,82.3833
8,12.75,0.636,2.173,-6.0935,268.39425,299.1715,-0.2147135,250.444,315.3925,-7.059535,8.69246,4.436365,0.0032249475,2.1974225,0.66830975,32.761025,29.90525,100.213,82.250975,14.088275,332.85,30.901225,1.3942325,1.225155,0.72560275,0.6228235,0.06537545,0.6520578855,901.47335,82.50250125
8,13.25,0.674,2.152,-5.112,260.875,267.096,-0.2094785,230.5,301.6225,-7.50881,9.43703,2.34252,0.04004435,2.2808225,0.67844325,33.00515,30.224725,100.18,80.1374,15.91935,332.708,30.3351,1.3826625,1.2620825,0.73576675,0.624438,0.0631086,0.607531273,887.5798,79.82143125
8,13.75,0.681,2.236,-4.991,242.393,278.248,-0.20139125,212.12975,249.399,-6.68823,7.33764,5.66323,0.0999184,2.37993,0.7164055,32.95455,30.277675,100.1595,79.3006,16.6025,333.02525,30.1745,1.4754525,1.2622075,0.764588,0.6062945,0.06207545,0.593988227,865.8319125,78.31095875
8,14.25,0.635,2.196,-4.592,234.266,238.614,-0.18733625,189.97075,259.641,-5.5924525,4.5796625,6.90467,0.120197,2.335005,0.7099765,33.174,30.483125,100.1475,79.7414,16.5567,332.808,30.3095,1.40026,1.2359925,0.75287275,0.5600815,0.058780325,0.629448124,832.1327375,76.45235125
