DOY2,HR2,USTAR,TA,WS,FC,H,LE,RH,PA,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,TS_1_1_1,TS_2_1_1,SG_1_1_A,SG_2_1_A,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,CO2
2,14.25,0.428032125,-1.172425,9.002,1.035823,11.257575,25.069425,90.2775,92.025,13.529,486.5971,240.93,405.7539,174.5925,-1.585325,-1.10565,-1.0854,-1.187825,-1.474525,-1.18695,-1.0765625,-1.65988750000001,429.1175
2,14.75,0.45739175,-1.072475,9.148,1.095584,19.4907575,22.4971,90.0925,92,11.7665,450.839625,220.6825,379.6114,168.325,-1.5478,-1.0589,-1.080525,-1.18975,-1.466225,-1.18525,-1.081375,-1.66185,428.97
2,15.25,0.4305321,-1.055675,9.46025,1.0622,12.993145,21.513205,90.2925,91.92,8.905,402.23505,200.7,339.892,149.6775,-1.52065,-1.0125,-1.078475,-1.198075,-1.459525,-1.1871,-1.0790875,-1.680125,429.675
2,15.75,0.4620204203,-1.32155,9.174,1.0551640462,21.9590199999999,24.643185,90.1,91.92,7.03380000000001,332.3147,168.66,276.37045,126.41,-1.5283,-1.0203,-1.0461,-1.199,-1.457425,-1.18695,-1.0828625,-1.713425,429.875
2,16.25,0.4547006236,-1.647425,9.32225,0.9927997525,11.7912,27.68040860975,91.77,91.925,5.3055,245.2468,122.825,215.25665,101.8575,-1.5173,-1.017,-1.0424,-1.201925,-1.451325,-1.188175,-1.079275,-1.7373,428.8775
2,16.75,0.4413781769,-1.659875,9.1485,1.0797750471,10.4462191615999,23.343955,91.855,91.9275,3.9665,163.1186,81.25,142.07165,71.85575,-1.579,-1.0603,-1.038925,-1.2054,-1.452325,-1.0353,-1.0821625,-1.729075,429
2,17.25,0.5070022655,-1.66735,8.687,0.835877866700001,10.49088041875,20.9036112155,90.955,92,5.5413,80.2817,40.603,74.643205,38.85925,-1.6062,-1.1232,-1.03655,-1.2108,-1.453325,-1.026825,-1.0760625,-1.65005,428.9775
2,17.75,0.4654256349,-1.60459999999999,9.70075,0.9620611298,12.154845,21.175536214,91.8925,92,2.99797499999999,28.366485,14.19775,28.556645,13.42225,-1.6112,-1.152,-1.032925,-1.21205,-1.453325,-1.0266,-1.081725,-1.64795,430.8625
2,18.25,0.4985310988,-2.1669,9.24125,0.9785608,11.5897725,20.409475,91.8775,92,4.63674999999997,5.89011,1.87374999999999,7.31796250000001,2.764625,-1.57805,-1.1028,-1.033,-1.2183,-1.458875,-1.02675,-1.078325,-1.65255,429.0925
2,18.75,0.495972001,-2.47885,9.63650000000001,1.16805475,12.5923,21.58594720775,91.7,92,4.42367500000002,0.6756826,0.32075,2.7712815,0.703925,-1.5768,-1.0991,-1.03185,-1.218375,-1.464275,-1.02475,-1.081425,-1.6491,430.4
2,19.25,0.4983553175,-2.52500000000001,8.75574999999999,1.100513,17.3944574999999,15.746456169,91.78,92,3.074,0.3374749,0.155,1.930389,0.646625,-1.564,-1.092,-1.0241,-1.1944,-1.469275,-1.01912500000001,-1.07655,-1.635,429.8
2,19.75,0.515890825,-2.147175,8.89725,0.931928504099999,20.136396053,17.3746,91.9975,92,4.46785,0.260504775,0.0337499999999998,1.986491,0.653399999999999,-1.616,-1.13525,-1.022,-1.1718,-1.4731,-1.02490000000001,-1.08225,-1.637,429.13
2,20.25,0.5598908329,-1.7424,9.35574999999999,1.05231023435,11.3961,15.3113525,91.7,92,3.9625,0.2752982,0.0875,1.892678,0.629224999999999,-1.58,-1.11875,-1.026,-1.17555,-1.479025,-1.0286,-1.077175,-1.638,429.6225
2,20.75,0.62286805155,-1.94185,9.46625,0.898812649999999,17.283775485,20.3710175,92,92,5.496,0.291076,0.1215,1.90781,0.605,-1.63195,-1.1502,-1.0350875,-1.173425,-1.478525,-1.04145,-1.078075,-1.646975,430.33
2,21.25,0.510155643325,-2.08835,9.45325,0.841549966525,7.81344699999999,14.9036899999999,91.4,92,5.63787499999999,0.2311148,0.0394249999999999,1.714988,0.695025,-1.6912,-1.1866,-0.953087499999999,-1.053375,-1.560675,-1.133325,-1.0286625,-1.7371,431.5225
2,21.75,0.44278,-1.64065,8.50925,0.736961074,4.92865730345,21.917318615,91.485,92,5.493725,0.189665925,0.0943749999999998,1.85457,0.540475,-1.59845,-1.1122,-0.949949999999999,-1.049075,-1.57675,-1.1402,-1.0349125,-1.74035,431.41
2,22.25,0.4423729021,-1.783025,8.9795,0.885714949999999,7.55060000000002,21.7348034059999,91.6925,92,6.28835000000001,0.1708238,0.05365,1.9922395,0.602275,-1.4745,-1.0021,-0.952324999999999,-1.039975,-1.5762,-1.14585,-1.03795,-1.74775,431.625
2,22.75,0.5022217228,-2.266875,8.97900000000001,0.972485761675,8.39533749999999,13.183038867,91.6625,92,6.50535,0.158627625,0.0592749999999993,1.9134255,0.691475,-1.39705,-0.9365,-0.986774999999999,-1.034425,-1.582375,-1.1525,-1.032975,-1.75725,431.9125
2,23.25,0.559113284825,-2.1834,9.3795,0.990868349999998,9.430267,25.088325,92.09,92,6.63904999999998,0.162782375,0.0469749999999993,1.94829,0.57175,-1.437075,-0.924575,-0.952400000000001,-1.0215,-1.57245,-1.15415,-1.01565,-1.76011250000001,430.4
2,23.75,0.525487802425,-2.174775,9.4085,0.831302,11.50727049625,26.54311,92.1925,91.945,5.241325,0.1826195,0.0982249999999996,1.9758475,0.6672,-1.4371,-0.8925,-0.996349999999999,-1.0187,-1.578825,-1.160725,-1.0043,-1.7728,429.9075
3,0.25,0.378733575,-2.16910000000002,7.43814999999999,0.7174961347,8.93408875,9.1065276265,91.395,91.645,3.61639999999999,0.10918825,0.0745749999999999,7.32178799999997,0.734,-1.8351,-1.069525,-1.431575,-0.818800000000002,-0.819825000000002,-0.707125000000002,-0.756825000000001,-0.703812500000002,654.4
3,0.75,0.3713809918,-2.39970000000001,7.75319999999999,0.778565997749997,7.78947400000001,11.18762,91.295,91.65,4.177125,0.1742736,0.02975,7.45297024999996,0.671274999999998,-1.751125,-1.020775,-1.380625,-0.788050000000001,-0.800075000000001,-0.709875,-0.729750000000001,-0.7065375,575.637499999999
