DOY2,HR2,TA_1_3_1,RH,TA_1_6_1,TA_1_5_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_3_2,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_4,G_1_1_5,G_1_1_6,T_BOLE_1_1_1,T_BOLE_1_1_2,T_BOLE_1_1_3,CO2_1_1_1,H2O,CO2_1_2_1,USTAR,LE,H,FC,SC,G_1,SLE,SH,NEE,TA_1_3_2,TA_1_4_1,TA_1_3_3,TA_1_2_1,TA_1_1_1,WS_1_1_1,NETRAD_1_1_1,NETRAD_1_1_2,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_1,SW_IN_1_1_3,SW_OUT_1_1_2,PPFD_IN_1_1_1,PPFD_IN_1_1_2,PPFD_DIF,PPFD_OUT,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,PA,T_SONIC,WS_1_1_2,LW_IN,LW_OUT,CO2,SG,WS,U_SIGMA,V_SIGMA,W_SIGMA,VPD,T_SONIC_SIGMA,NETRAD,PPFD_IN,SW_IN,SW_OUT,G_1_2_1,G_1_2_2,TA
1,5.25,-0.50371,89.9925,-0.941,-2.039,0.73928,0.9452525,1.60325,1.03375,-3.112,-5.331,-7.478,-5.744475,-5.358,-6.08675,-0.921625,-0.273325,-0.215775,385.5,5.332475,392.325,0.05324,-0.674946,-18.83,0.2381,-0.136256,-6.44025,-0.72025,-2.6395,1.067965,-1.01245,-0.7224,1.2578,-0.93615,1.2155,0.8555,-35.735,-38.505,0,2.252,0,0,0.17525,0,0.402975,14.9025,0,2.178525,2.485875,3.051575,4.21805,5.255775,99.1,2.9107,0.8838,281.625,311.96,400.8165,-5.86094,0.76797025,0.22485525,0.316902,0.108363,0,0.17377675,-27.86475,0,0,0.2393395,-5.5606125,-2.85225,-4.3427775
1,5.75,-0.3953675,90.16,-0.90595,-2.3555,0.728985,0.9180975,1.5855,1.0315,-3.1247,-5.35535,-7.502,-5.7144,-5.37805,-6.17775,-0.87845,-0.287125,-0.22555,385.75,5.3849375,393.175,0.0541222,-0.63196875,-18.3516,0.1772755,-0.0774447,-6.5185,-0.768947,-3.08716,1.027445,-1.0335,-0.840475,1.498,-1.04795,1.49175,0.858,-37.23,-47.725,0,2.2695,0,0,0.1677,0,0.406625,14.9025,0,2.17455,2.489575,3.05225,4.22385,5.253125,99.105,2.901145,0.9286,276.2225,312.26,401.90925,-5.85619,0.73700925,0.228578,0.282543,0.106153,0,0.161908,-33.77715,0,0,0.23992,-5.515945,-2.9227125,-4.1408775
1,6.25,-0.3158075,90.2575,-1.145,-2.4255,0.72645,0.9113775,1.59375,1.028,-2.992,-5.3615,-7.5261,-5.74725,-5.392575,-6.116,-0.90875,-0.2858,-0.22105,385.6,5.385,394.075,0.05463,-0.745506,-19.34,0.200866,-0.124535,-6.43775,-0.9272,-3.65125,1.02539,-1.036,-0.81605,1.599,-1.2188,1.5035,0.8629,-39.985,-47.535,0,2.2685,0,0,0.1378,0,0.40545,14.9025,0,2.162075,2.4917,3.056925,4.221825,5.253525,99.086,2.88436,0.874025,276.45975,311.988,401.366,-5.9094225,0.75118275,0.230523,0.285669,0.111832,0,0.162533,-32.033,0,0,0.201855,-5.58503,-2.9474075,-4.3556975
1,6.75,-0.4692725,90.450125,-1.1845,-2.492,0.715625,0.900615,1.6,1.01525,-3.15785,-5.383925,-7.5463,-5.7503,-5.3972,-6.20825,-0.93085,-0.2827,-0.23355,385.525,5.34,394.675,0.05182825,-0.6504,-18.54825,0.1532405,-0.135085,-6.303,-0.7537265,-3.245,1.01917,-0.96065,-1.0715,1.346,-1.0145,1.4325,0.8456,-39.7725,-48.8075,0,2.2745,0,0,0.1487,0,0.402775,14.9025,0,2.165325,2.48825,3.051575,4.21825,5.2508,99.1001,2.8425,0.90835,279.2,311.96,401.31825,-5.95703,0.6797725,0.24239375,0.2716115,0.10503625,0,0.15608975,-28.230325,0,0,0.2223255,-5.538905,-2.9223575,-4.47681
1,7.25,-0.4385275,90.24825,-1.2695,-2.427,0.7064,0.8915925,1.595,1.012175,-2.9855,-5.42245,-7.62325,-5.77835,-5.3998,-6.329225,-0.90855,-0.30645,-0.233175,385.45,5.346,397.25,0.05589795,-0.742,-16.4174,0.2479795,-0.137019,-6.26,-0.59113875,-3.4637575,0.96213675,-0.88315,-1.183,1.3955,-1.0246,1.5295,0.8729,-39.405,-49.775,0,2.26925,0,0,0.2207,0,0.41475,14.9025,0,2.16555,2.483575,3.051125,4.218425,5.252675,99.1041,2.8640025,0.949075,281.67075,312.0545,401.8225,-5.80204,0.74073875,0.239986,0.28252,0.10921375,0,0.162868,-28.71235,0,0,0.2123455,-5.6775075,-2.94767,-4.502415
1,7.75,-0.5062825,89.895,-1.0745,-2.536,0.683475,0.8707525,1.58475,1.0028,-3.0522,-5.475,-7.5575,-5.827,-5.422275,-6.2374,-0.93905,-0.3136,-0.245425,385.525,5.312385,395.125,0.0552821,-0.973136,-17.575,0.20689675,-0.176008,-6.023,-0.590914,-3.162,1.011175,-1.018,-1.0445,1.638,-1.4315,1.622,0.857475,-44.2675,-53.0425,0,2.34,0,0,0.2603,0,0.77225,20.415,0,2.164575,2.482,3.054225,4.22285,5.25035,99.1,2.74398,0.92055,278.517,312.396,402.07225,-5.87059,0.737471,0.22486,0.282854,0.110166,0,0.167073,-31.8507,0,0,0.28216,-5.6344225,-2.9239175,-4.632055
1,8.25,-0.446905,90.25200104,-0.9767,-2.546,0.672475,0.8601275,1.5795,0.989335,-3.0755,-5.442,-7.5128,-5.8445,-5.41715,-6.3525,-0.901575,-0.3153,-0.25785,385.65,5.353,395.65,0.050993875,-1.04446,-16.42965,0.229934,-0.365799,-6.18725,-0.47694825,-1.996,0.237763,-1.1605,-1.0215,1.505,-1.2275,1.564,0.8137,-40.845,-47.33,0.95545,3.4015,0.1684,1.419,0.478225,2.8575,3.3345,16.9375,0.074885,2.1691,2.482175,3.045575,4.22035,5.246225,99.114,2.627905,0.909625,281.5905,312.67975,401.6405,-5.742735,0.761419,0.217392,0.282721,0.108593,0,0.162993,-27.417175,3.3785375,1.47632,0.531625,-5.7267225,-3.04335,-4.6887525
1,8.75,-0.2562,89.8051,-0.74925,-2.1925,0.70615,0.8745,1.57475,0.99118,-3.10585,-5.43515,-7.661725,-5.8016,-5.402,-6.220275,-0.851125,-0.29615,-0.234275,384.75,5.50187,392.25,0.049857425,-0.723533,-17.42995,0.0404901,-0.6128,-5.81575,-0.2428,-0.4332,-0.183225,-0.9147,-0.66895,1.3615,-1.3195,1.585,0.8099,-17.965,-15.55,5.163,7.5,0.826475,6.38975,1.23925,12.3275,11.88,24.0725,0.66093,2.161625,2.4819,3.046625,4.226225,5.255675,99.149,2.6419125,0.789675,282.96175,313.555,401.3115,-5.83869,0.6937155,0.237286,0.274901,0.0999703,0,0.170326,-8.5567425,15.852275,8.24232,1.207525,-5.6091775,-3.0190275,-4.5786525
1,9.25,0.2542175,89.45,-0.34695,-1.7915,0.730975,0.912135,1.57275,1.013825,-2.92075,-5.408375,-7.69575,-5.741,-5.3711,-6.0538,-0.5886,-0.26935,-0.207975,384.05,5.58296,388.95,0.06295,-0.6403,-18.6025,-0.043825,-0.657932,-5.18125,0.10959825,0.4329,-0.60122275,-0.3171,-0.138825,2.222,-0.47465,1.67,0.6914,0.95605,2.60675,12.79,14.36,2.2595,12.9225,2.42125,28.04,25.1175,32.8275,1.4561125,2.16635,2.476325,3.05825,4.23685,5.259575,99.16,2.7227875,0.686025,279.4295,314.918,400.608,-5.50729,0.58298125,0.23592675,0.29835525,0.1016955,0,0.15798175,5.502675,37.333,18.563,2.346235,-5.6093925,-3.0882625,-4.47129
1,9.75,0.70636,87.457325,-0.1261,-0.61705,0.785605,0.9473125,1.569,1.035525,-2.810325,-5.428,-7.656175,-5.6563,-5.3373,-5.878825,-0.352675,-0.212675,-0.1599,381.65,5.59766,386.7,0.0688925,-0.094892125,-12.11245,-0.9106,-0.5798,-4.3975,0.219711,0.6236,-1.36262,0.1364,0.32565,2.675,-0.2357,2.02025,0.5597,11.1725,11.7375,22.7275,24.82,3.78575,23.675,3.6835,53.095,47.7875,48.915,2.328,2.174675,2.478575,3.0634,4.252475,5.26975,99.1809,2.827445,0.549625,277.80325,316.05,398.879,-5.27922,0.48442975,0.266634,0.306925,0.122811,0,0.14654,16.18755,59.86835,29.706325,3.388125,-5.53915,-3.042425,-3.9717075
1,10.25,1.17375,87.235975245,0.028535,-0.049105,0.8366675,0.981875,1.56775,1.083725,-2.477,-5.389,-7.5385,-5.278975,-5.233,-5.4585,-0.17445,-0.1767,-0.123375,381.8,5.7056275,385.6,0.08836025,1.34942,-9.2812175,-1.92623,-0.435633,-4.1075,0.1755,0.654225,-2.176545,0.50175,0.9913,3.021,0.013285,2.32525,0.5264,17.0025,20.3275,28.085,31.6,4.74475,31.645,4.556,69.265,62.4925,60.495,3.0755,2.174175,2.487625,3.07225,4.27,5.28115,99.1995,2.982,0.4912,277.968,318,398.19525,-4.78305,0.47886625,0.306826,0.311484,0.163582,0,0.140695,27.074,77.334925,39.161,4.15535,-5.58589,-3.04216,-3.629315
1,10.75,1.53125,85.15,0.30325,0.2587,0.851715,1.049375,1.55,1.11255,-2.21165,-5.2953,-7.4451,-4.9651,-5.1477,-5.2055,0.0519,-0.109075,-0.097895,381.05,5.754055,382.975,0.100522675,1.934,-7.1154725,-2.861985,-0.3224,-3.77175,0.19415,0.74025,-3.1634,0.76305,1.287,3.1595,0.102525,2.626,0.603375,29.75,31,35.6425,40.43,6.10875,38.8375,5.74825,86.1175,80.2225,77.11,3.7985,2.16865,2.494275,3.08025,4.28375,5.296625,99.22,3.208815,0.6191,276.92175,319.617,397.878,-4.63489,0.51326575,0.3385375,0.32167975,0.1820115,0,0.141628,37.057175,96.5299,48.271,5.46735,-5.4268175,-3.1136875,-3.1552
1,11.25,1.6426,84.98,0.6828,0.80265,0.886915,1.077525,1.557,1.1444,-1.921825,-5.226,-7.264,-4.781,-5.03575,-4.8085,0.3397,-0.082685,-0.03091,380.5,5.8702725,377.8,0.12023775,3.87095,-3.448,-3.784425,-0.31999275,-3.66225,0.13006625,0.37791625,-3.82597,0.8927,1.7675,3.352,0.088055,2.455,0.660775,31.6525,32.8475,40.775,46.0075,6.8905,44.9725,6.2035,98.945,90.1175,86.895,4.46225,2.160725,2.49935,3.097725,4.290525,5.3142,99.21215,3.224,0.6927,274.526,320.725,397.97,-4.4935425,0.49993625,0.368851,0.373002,0.210518,0,0.142919,45.29725,110.89875,55.44835,6.1240225,-5.39901,-3.04175,-2.8339525
1,11.75,1.700925,84.02,1.2685,1.1755,0.9221575,1.0844,1.53025,1.150125,-1.5771,-5.08245,-7.131,-4.698,-4.898,-4.644,0.705225,-0.01161,0.032605,380.7,5.949845,375.775,0.1298,4.6513125,-2.356,-4.22694,-0.237433,-3.6655,-0.25179,0.37515925,-4.331,1.167,1.79875,3.252,0.61505,2.531,0.659025,35.065,38.13,44.5775,47.7675,7.47625,45.33,6.97,107.7,96.3375,94.6425,4.9942,2.15125,2.49075,3.09725,4.287625,5.3137,99.1875,3.1602025,0.653375,275.875,321.3,397.12525,-4.41188,0.54689325,0.37529225,0.37106225,0.21911075,0,0.1479065,47.50025,124.37025,61.91175,6.2146825,-5.1446225,-2.9475075,-2.4630025
1,12.25,1.9427,81.8284984925,1.5315,1.2655,0.943925,1.109325,1.5095,1.183375,-1.4878,-5.0204,-7.05545,-4.5248,-4.821,-4.558575,0.91695,-0.0078575,0.0435775,380.8,5.92023,377.075,0.13317825,4.2701725,-1.789165,-4.527445,-0.174502,-3.75775,-0.521025,-0.07824,-4.4625425,1.3205,2.096,3.1955,0.5416,2.50225,0.68415,32.545,38.0225,45.1775,53.11,7.22925,52.525,6.76875,114.125,107.825,102.75,5.1117775,2.13755,2.4869,3.0925,4.28725,5.3071,99.17245,3.2755,0.717725,274.27975,322.95,397.05225,-4.673275,0.57177825,0.392479,0.37708175,0.2319295,0,0.15078775,52.67565,132.5195,66.2584,6.9335,-5.2358825,-2.9223125,-2.351865
1,12.75,1.942575,81.37825,1.8695,1.4505,0.962,1.112125,1.52875,1.1821,-1.4258,-4.969,-6.92805,-4.4387,-4.741,-4.42185,0.95995,-0.0008925,0.04503,380.525,5.89399,373.675,0.13688675,4.036795,-1.202365,-4.801945,-0.175327,-3.894,-0.609517,-0.2996425,-4.7281475,1.2905,1.98375,3.198,0.8035,2.55075,0.684375,39.2475,38.9725,52.14,54.1825,7.5655,51.9575,7.2725,118.85,106.65,101.9,5.10117,2.136775,2.48095,3.076825,4.2665,5.2982,99.16,3.2575875,0.7298,275.1,323.381,396.83025,-4.610565,0.59889025,0.39525975,0.3916145,0.2452145,0,0.152695,51.91595,128.804,65.5485,6.32785,-5.1919875,-2.99332,-2.1677875
1,13.25,2.078425,80.7250061,1.8155,1.751,0.976475,1.1316,1.54925,1.190125,-1.415,-4.944,-6.845,-4.3527,-4.712,-4.3093,0.932675,0.0136575,0.05054,379.9,5.911965,373.8,0.144075,4.46,-1.6961725,-4.741,-0.15685,-3.79575,-0.5576,-0.8382,-4.7055,1.2995,2.079,3.389,0.8967,2.6445,0.711525,37.0725,38.235,47.65,53.0475,7.5345,52.9725,7.01375,110.3,106,100.6,4.65485,2.14675,2.4515,3.0665,4.254475,5.2942,99.14,3.446215,0.8162,273.147,323.8005,396.7405,-4.616945,0.58516625,0.39638625,0.40412725,0.23880325,0,0.15150325,46.011,119.6845,58.873975,5.7318,-5.054485,-3.0409825,-1.9639625
1,13.75,2.1037,79.878247525,1.887,1.5125,1.004375,1.12745,1.54025,1.17495,-1.371575,-4.94125,-6.81595,-4.18495,-4.6097,-4.2565,0.956125,-0.00371,0.05455,380.3,5.9196325,372.375,0.1465,3.987685,-5.300735,-3.9545,-0.17562975,-3.881,-0.51736475,-1.2252925,-3.99217,1.46,2.16675,3.3045,0.82925,2.67925,0.7532,31.3625,32.4175,39.9125,47.315,6.643,49.185,6.595,98.97,93.0025,88.7125,4.12625,2.150575,2.442775,3.06325,4.238175,5.278125,99.11,3.52325,0.831,274.1,323.9,396.86725,-4.5331525,0.5759515,0.38954025,0.391817,0.23655,0,0.1483655,37.30275,96.07015,47.767,4.716575,-4.9621425,-3.1373875,-1.85222
1,14.25,2.232,80.444748995,1.7125,1.5455,0.97664,1.137875,1.56775,1.174375,-1.353,-4.833075,-6.6765,-4.215125,-4.55025,-4.218,0.874525,-0.011205,0.0496875,380.375,5.950475,371.425,0.133275,3.033615,-5.053025,-3.692385,-0.1321405,-3.99175,-0.4033,-2.026,-3.69263,1.56,2.28375,3.522,0.89435,2.771,0.6924,28.61,26.025,34.9075,39.5475,5.688,39.9275,5.264,86.295,79.12,75.385,3.525925,2.171,2.4293,3.05025,4.224275,5.2618,99.10675,3.55663,0.7715,273.625,323.68725,396.75825,-4.693275,0.53556975,0.368671,0.362376,0.209874,0,0.12962,29.271125,74.144325,36.86545,3.81275,-5.0544,-2.945565,-1.8815425
1,14.75,2.12825,80.52299936,1.4095,1.268,0.9952175,1.132575,1.591,1.173325,-1.264475,-4.77905,-6.56,-4.12715,-4.5315,-4.153,0.8194,-0.010855,0.0536775,380.05,5.97222,369.575,0.126162,2.2254625,-5.8241,-2.8247975,-0.123113,-4.0005,-0.475275,-2.86375,-2.924,1.4735,2.017,3.5175,0.7254,2.5605,0.609575,14.7775,15.235,26.475,31.37,4.797,31.5675,4.30475,66.655,62.0625,62.39,2.7656275,2.17275,2.426925,3.0336,4.2161,5.256225,99.10125,3.59055,0.685725,275.9,322.99825,396.15525,-4.62868,0.51188025,0.331593,0.34198,0.200777,0,0.128102,19.813,66.26075,33.675,3.152825,-4.98556,-2.7793125,-2.2486125
1,15.25,1.9985,82.72,0.99565,1.1295,0.9956925,1.151425,1.607,1.17765,-1.26505,-4.71005,-6.57685,-4.21705,-4.5327,-4.17075,0.8987,-0.0078375,0.0548925,379.75,6.01425,374.45,0.10730925,0.8858165,-8.579,-1.9977475,-0.12462825,-3.9815,-0.730837,-4.06385,-1.909,1.284,1.81175,3.4305,0.37955,2.634,0.54445,8.181,6.35175,19.875,23.95,3.9065,22.8925,3.43275,49.575,46.0125,45.47,2.1455,2.181475,2.421725,3.0256,4.21125,5.24475,99.1179,3.7418025,0.616325,274.801,322.30375,395.8755,-4.71721,0.47092475,0.303122,0.305618,0.1670535,0,0.1009855,9.0718,47.42135,23.3996,2.53037,-5.0544375,-2.6842875,-2.456295
1,15.75,1.766,85.080249175,0.7635,0.5539,0.99555,1.1339,1.63775,1.166175,-1.3266,-4.679,-6.583,-4.22825,-4.551,-4.149,0.707775,-0.0146875,0.05783,380.825,6.00206,376.9,0.074605,-0.0955497,-12.2577,-0.889212,-0.061056325,-4.1515,-1.00181425,-6.1666175,-0.78477675,1.1115,1.4945,3.336,0.02508,2.53225,0.504125,-0.3823,-9.34375,12.9525,15.405,2.26925,14.2275,2.03775,29.6775,28.3,28.0275,1.418735,2.1779,2.435925,3.02065,4.20205,5.23835,99.1493,3.74453,0.62115,271.6385,320.604,395.9095,-4.7751,0.488725,0.266068,0.3002435,0.1237935,0,0.100173,-6.688075,30.915275,15.196675,1.5334775,-4.98525,-2.7318625,-2.4347075
1,16.25,1.242225,87.12,0.36445,0.05111,0.998525,1.134075,1.65075,1.166975,-1.35855,-4.7235,-6.5744,-4.2195,-4.556,-4.2519,0.404975,-0.024805,0.0459725,381.075,5.975,381.875,0.068806175,-0.20018375,-15.474075,-0.18137075,-0.0093130375,-4.89275,-1.45441,-7.0771025,0.02757925,0.417575,0.734125,2.8805,-0.29945,2.21275,0.6029,-23.36,-39.37,6.1625,7.519,1.002125,6.16525,1.10625,12.4575,12.14,22.405,0.57828,2.1969,2.442875,3.00325,4.194025,5.22135,99.15,3.7288075,0.66615,264.676,318.37925,396.707,-5.02951,0.498049,0.23624575,0.28369825,0.1131485,0,0.10380775,-36.73005,14.245625,7.07615,0.7996735,-5.10105,-2.7319575,-2.823955
1,16.75,0.89995,89.89,-0.01226,-0.4583,1.0085,1.13025,1.64475,1.1569,-1.4602,-4.6958,-6.589,-4.325375,-4.5465,-4.31625,0.105675,-0.0241625,0.043315,380.9,5.96146,385.15,0.0616107,-0.4063595,-16.9825,0.022524,0.0367652,-5.559,-1.7455,-6.288,0.6376465,-0.0505,0.06654,2.8655,-0.33815,2.157,0.6641,-41.2175,-45.5975,0.866125,3.0615,0.1644,0.985525,0.351,1.9965,2.651,17.7,0.0312425,2.18525,2.439775,2.996625,4.191675,5.1966,99.17,3.4480075,0.7908,263.898,316.537,397.608,-5.2171075,0.52391625,0.217971,0.27023225,0.10552775,0,0.12145575,-54.07275,0,0,0.2805755,-5.124285,-3.04072,-3.35748
1,17.25,0.5938,89.7875,-0.31085,-0.8393,0.9575825,1.10445,1.62725,1.157775,-1.561025,-4.667,-6.56535,-4.43515,-4.56425,-4.536425,-0.097375,-0.025715,0.0387325,382.2,5.932775,387.425,0.05764675,-0.46193975,-18.2425,0.16681125,0.024832,-5.8155,-1.704505,-4.95367,0.945404,-0.283125,-0.1719,2.5335,-0.1024975,2.105,0.724625,-42.77,-58.13,0,2.322,0,0,0.165175,0,0.661625,17.7,0,2.18445,2.449575,3.001675,4.18125,5.1875,99.14175,3.361,0.828675,268.5,315.5,398.7455,-5.51128,0.62742875,0.227063,0.268219,0.11287,0,0.139978,-50.23375,0,0,0.1381885,-4.985835,-2.94607,-3.4211375
