DOY2,HR2,FC_1_1_1,FC_1_1_2,CO2_1_1_1,CO2_1_1_2,H_1_1_1,LE_1_1_1,LE_1_1_2,H2O_1_1_1,H2O_1_1_2,H2O_1_2_1,NEE_1_1_1,NEE_1_1_2,FCH4_1_1_1,CH4_1_1_1,RH_1_1_1,RH_1_1_2,RH_1_2_1,VPD_1_1_1,VPD_1_1_3,VPD_1_1_2,VPD_1_2_1,T_SONIC_1_1_1,TAU_1_1_1,USTAR_1_1_1,WS_1_1_1,WS_2_1_1,PA_1_1_1,TA_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,TS_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_2_1_1,SW_IN_2_1_1,SW_OUT_2_1_1,LW_IN_2_1_1,LW_OUT_2_1_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,G_1_1_1,PPFD_DIF_1_1_1,TA_1_1_2,TA_1_1_3,TA_1_1_4,TA_1_1_5,TA_1_2_1,TA_1_2_2,TA_1_2_3,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_6_1_1,TS_6_3_1,TS_6_4_1,TS_6_5_1
1,5.25,0.0759013755,0.0539765,383.07455,419.76615,-37.6732,-0.5626129375,-0.41070455,1.60017975,1.361305,2.00569,0.0987479425,-0.009142,-0.836340239,1946.102132,66.7133671025,57.97825,71.21,0,0.39091833,0.6802493,0.340553,-15.42855,-0.3142813,0.1351371,1.42665975,1.18700000375,99.8,-14.91,-67.666555,0,-0.547,-7.37460925,-4.49721325,206.8582,259.4663,-70.0225,-3.0615,-0.8155,194.575,250.225,-0.265,0.09,1.005,2.085,2.4825,-0.394,0.195,1,2.70225,3.782,0,0.431,-11.8175,-11.7925,-11.7975,-11.8025,-11.6197925,-11.50836,-10.930365,0.53125,1.79125,2.838,3.961,1.0395,1.90875,3.132,4.02725,0.0295,1.67475,3.4935,4.52125
1,5.75,0.1156686,0.0389911,382.9485,419.4771,-36.53880096,-0.7449126,-0.5982931,1.6914505,1.318045,1.9987925,0.091589442,0.0349587,-0.96528869225,1944.8188545,66.12653153,58.7312,71.96,0,0.3899543,0.6612081,0.33376525,-14.9496,-0.315367375,0.143477,1.470899,1.242999971,99.8,-14.9,-66.360535,0,-0.552,-7.3837635,-4.47336925,206.313525,259.3224,-69.8325,-3.1115,-0.74975,194.45,249.525,-0.265,0.09,1.005,2.085,2.48,-0.397,0.16975,1,2.70225,3.76975,0,0.434,-12.05,-12.0375,-12.02,-12.0825,-11.5887825,-11.4136,-10.8741625,0.53625,1.78675,2.8365,3.95675,1.03875,1.9045,3.131,4.02825,0.02375,1.67625,3.49075,4.5175
1,6.25,0.11113,0.0563905825,383.1241,419.047025,-35.8452,-0.5337782075,-0.40718245,1.6706745,1.433394,1.936305,0.1815238,-0.03764805,-1.030554712,1944.28318375,67.5986975,58.685355,72.095,0,0.380845137,0.678107,0.3291715,-15.1489,-0.3162315,0.14198716375,1.46852525,1.308,99.83,-15.13,-65.2908725,0,-0.5555,-7.4899055,-4.61043175,205.46125,259.38545,-68.5875,-3.021,-0.7265,193.8,249.675,-0.28,0.09,1.005,2.0825,2.4825,-0.39775,0.1715,0.9945,2.703,3.7715,0.0045,0.432,-12.35,-12.3375,-12.335,-12.2975,-11.498255,-11.290265,-10.7091725,0.53375,1.78775,2.83625,3.94975,1.04425,1.906,3.1275,4.02775,0.0315,1.67575,3.49475,4.508
1,6.75,0.13541645,0.08123117,383.23395,419.0361,-36.4902,-0.6550498,-0.48510985,1.647881,1.197593,1.91992,0.115889,-0.0349478625,-0.741932,1944.13455825,66.9375521575,58.7599,71.805,0,0.3758515,0.689584,0.33263,-15.34078157,-0.33494705,0.144564,1.50622375,1.24275,99.89325,-15.355,-60.660295,0.186,-0.56,-6.90768325,-4.35443325,204.417975,259.951575,-65.6275,-2.48175,-0.689,192.075,248.7,-0.28,0.09,1.005,2.08,2.48,-0.397,0.16775,0.99575,2.7,3.7575,0.038,0.43925,-12.315,-12.31,-12.295,-12.3125,-11.73226,-11.5156425,-10.9471775,0.54225,1.79425,2.837,3.95525,1.04325,1.9105,3.12325,4.02525,0.036,1.67925,3.4895,4.51075
1,7.25,0.0667021825,-0.00531277175,383.1912,419.5021,-36.334188255,-0.83475501,-0.5886368,1.625353,1.2256925,1.869535,0.065481625,-0.065605,-1.00445,1945.517451,67.137375,60.186,72.065,0,0.35782375,0.66495805,0.3147565,-15.417625,-0.32150145675,0.14237225,1.46053666,1.215500004,99.9,-15.39,-49.5000575,7.2275,-0.5585,-1.7222095,-3.6613145,205.704875,259.4066,-57.0025,2.169,0.09575,191.5,248.45,-0.29,0.09,1.0125,2.08,2.4825,-0.4,0.175,0.99675,2.7,3.76725,0.01375,3.162,-12.3675,-12.3425,-12.335,-12.3375,-11.64694,-11.660935,-11.0529925,0.53925,1.7935,2.8325,3.95225,1.0365,1.91125,3.124,4.03025,0.04175,1.678,3.491,4.50525
1,7.75,0.1477844,0.0285067,383.208975,419.016,-24.9077062,-0.623975025,-0.487542,1.59177,1.19004,1.82348,0.1104126,0.0475987975,-0.782399449,1944.29097725,66.156559415,57.371165,71.115,0,0.35999,0.7399248,0.3155,-15.272217355,-0.3508909,0.1503583095,1.2553905,1.103999993,99.9,-15.31,-15.2318325,30.815,-0.568,9.26934025,-1.3117845,205.4523,260.37225,-22.6225,13.43,1.242,190.525,250.275,-0.28,0.09,1.02,2.08,2.48,-0.39775,0.17175,0.99575,2.7,3.761,0.022,22.32,-12.105,-12.0775,-12.0775,-12.0125,-11.820285,-11.6432,-11.116865,0.54475,1.7935,2.83375,3.96,1.0445,1.912,3.12725,4.0255,0.04,1.67475,3.497,4.50725
1,8.25,0.1778875,0.081281,383.111325,419.39015,-11.4281,-0.446796525,-0.412393,1.61825225,1.1602,1.847965,0.1430233,0.028261975,-1.05232,1942.645493,64.99724946,55.3108025,70.005,0,0.390897975,0.751059,0.3614095,-15.19575,-0.433107877,0.164514,1.1914382465,1.00225,99.98045,-14.75,13.40207,67.78830044,-0.571,27.67465,1.0342325,204.413675,262.6718,10.95,31.845,3.0495,189.225,254.525,-0.295,0.09,1.01,2.08,2.48,-0.4,0.176,0.99675,2.7,3.7605,0.028,56.8225,-11.665,-11.6525,-11.65,-11.6475,-11.528655,-11.4171725,-10.7710075,0.545,1.79475,2.83225,3.96225,1.0415,1.91775,3.127,4.03,0.0365,1.67375,3.4865,4.50775
1,8.75,0.237109021,0.1200088,382.815975,419.406525,-1.98128,-0.34728935,-0.33542575,1.65251365275,1.120251,1.91241,0.14353761925,-0.0876682425,-1.188602149,1942.90909575,62.29454054,52.9883,67.31,0,0.439617,0.8021117,0.398128,-14.51145,-0.50441855,0.204236,1.080726,0.9950000105,99.976,-13.94,39.4254325,114.95,-0.57425,46.96874,3.79458175,206.888,266.318025,36.855,53.0525,5.49525,189.85,258.125,-0.3,0.09,1,2.08,2.48,-0.397,0.16075,0.99675,2.7,3.74325,0.02875,91.725,-10.8125,-10.8,-10.8,-10.895,-10.93934,-10.8418775,-10.2577675,0.54825,1.7905,2.836,3.95675,1.047,1.9085,3.1245,4.0255,0.03675,1.67925,3.49,4.50125
1,9.25,0.2342832,0.1627294,383.14525,419.44155,10.744211645,-0.3642173,-0.4331885,1.686171359,1.210792,1.95129,0.05728016275,-0.04460147,-1.55691758575,1942.2919365,60.17,52.2503,64.5025,0,0.468361193,0.85816485,0.444592,-13.72826705,-0.598435671,0.23406724775,1.1615205,1.1186395,99.9183,-13.225,56.9097025,158.408722875,-0.5815,75.77849,7.6715725,207.5305,268.950275,57.1275,77.2625,8.2225,191.8,263.325,-0.305,0.08,1,2.08,2.4825,-0.4,0.16225,0.99575,2.7,3.7495,0.016,118.4,-10.225,-10.2125,-10.2,-10.175,-10.2537675,-10.050665,-9.51655175,0.53875,1.7905,2.833,3.95175,1.043,1.912,3.123,4.0335,0.03375,1.675,3.498,4.5065
1,9.75,0.21553515,0.151021925,382.86515,419.5656,22.466405,-0.0992671715,-0.159869025,1.73206375,1.292718,1.97437,0.0159014745,-0.16764255,-1.1736143325,1942.099928,56.889750325,50.7999,61.995,0,0.493269492,0.95028375,0.554349,-13.03215,-0.5992531,0.272280125,1.27310525,1.28625,99.90525,-12.62,73.339405,206.25,-0.593,97.7802575,10.3086375,209.057375,271.600325,77.4025,98.825,10.7575,192.65,266.875,-0.33,0.07,1,2.075,2.48,-0.4,0.151,0.99575,2.7,3.74925,0.0015,131.775,-9.6275,-9.61,-9.5975,-9.695,-9.41185175,-9.37869375,-8.719785,0.542,1.797,2.8335,3.953,1.04375,1.907,3.123,4.02425,0.02675,1.677,3.48275,4.495
1,10.25,0.165384075,0.059105,383.216,419.471075,29.0856225,-0.091377225,-0.10492845,1.751790154,1.28111,1.9572475,-0.13292235,-0.2857882,-1.060095767,1941.748266,54.3446539725,49.286615,58.81,0.05920993,0.49723575725,0.96260545,0.57341825,-12.3229,-0.67326736275,0.273749368,1.32212,1.33975004425,99.9,-11.885,88.5792325,238.8,-0.5935,110.093325,11.8873975,212.362725,275.067025,87.05,113.4,11.585,195.45,269.85,-0.33,0.06,1,2.07,2.4775,-0.4,0.14275,0.99575,2.7,3.732,0.031,144.425,-8.905,-8.8875,-8.8775,-8.845,-9.0490045,-8.89991625,-8.2371755,0.5375,1.7975,2.8305,3.95025,1.04075,1.908,3.1225,4.02725,0.029,1.67475,3.48725,4.49925
1,10.75,0.1135520005,0.08815625,382.9197,419.457775,33.645317805,0.415802825,0.36041815,1.747697679,1.362396,1.9532925,-0.2194577,-0.2831791,-1.188472702,1942.61602325,51.341258575,46.4425725,56.63,0.1382407,0.57206125,1.034824,0.62809425,-11.67815,-0.7045291415,0.317887,1.396295,1.424499991,99.9,-11.36,99.839705,275.8999939,-0.589,126.5975,14.66196,216.830225,277.84065,101.35,129.05,12.33,195.85,272.5,-0.33,0.065,1,2.06,2.475,-0.397,0.1415,0.9975,2.7,3.73425,0.02,163.675,-8.2325,-8.2125,-8.2175,-8.2425,-8.4028565,-8.18525525,-7.51847625,0.54225,1.79775,2.825,3.944,1.04125,1.91175,3.11775,4.02825,0.03,1.674,3.488,4.50375
1,11.25,0.090262085,-0.01614835,382.543325,419.200025,34.675018155,0.298985165,0.432719875,1.7751874845,1.30151,1.96698,-0.1544365,-0.2644362,-1.234348141,1942.89018,49.9375,45.230225,55.135,0.169146,0.63486533625,1.07307375,0.735132,-10.8496630925,-0.71568845,0.32569506525,1.4117805,1.416,99.8,-10.74,109.966675,266.6,-0.576,146.060375,15.6488425,216.7076,280.181075,104.475,130.975,12.86,196.375,274.475,-0.33,0.0575,1,2.07,2.4675,-0.397,0.11725,0.9975,2.7,3.7465,-0.00825,159.65,-7.671,-7.6605,-7.656,-7.6635,-7.673344,-7.4435315,-6.717298,0.537,1.79425,2.828,3.9525,1.04525,1.9125,3.12125,4.0235,0.0295,1.67675,3.48125,4.49925
1,11.75,0.081861,-0.0669187,382.088725,419.1752,37.133375,0.721709128,0.62895,1.795269674,1.309215,1.99288,-0.198815975,-0.255025425,-1.29570516,1943.733305,47.92922637,44.11019,53.38,0.2522599,0.69234885,1.1518,0.905234,-10.343,-0.74435061375,0.3466180725,1.525315,1.5355,99.791,-10.0975,111.8677,291.05,-0.583,137.6309,16.696585,217.99305,281.9763,106.7,133.85,12.7225,195.6,276.35,-0.33,0.05,1,2.08,2.46,-0.397,0.11025,0.9975,2.7,3.722,-0.0245,158.475,-7.16975,-7.1565,-7.149,-7.1835,-7.13545625,-6.91742625,-6.365641,0.53925,1.80075,2.83075,3.94425,1.04025,1.912,3.11925,4.019,0.026,1.678,3.482,4.5005
1,12.25,-0.003562263,-0.1141782,381.98855,418.4055,33.9813285,0.9793719075,0.3330936,1.835766,1.342025,2.046775,-0.216434903,-0.29367295,-1.18290154475,1942.9263505,47.25998514,43.6968,52.315,0.341005275,0.68434872,1.2778475,0.917125,-9.7659319085,-0.7316198,0.3655544,1.577688,1.674999952,99.7145,-9.56,93.20595,260.9,-0.58225,117.18535,14.38335,215.20015,283.332425,101.05,128.5,12.26,196,277.875,-0.33,0.07,1,2.075,2.47,-0.394,0.126,0.9975,2.7,3.74475,-0.03725,164.125,-6.80475,-6.7965,-6.7865,-6.83575,-6.8358335,-6.586836,-5.88264075,0.53575,1.79,2.83,3.946,1.0335,1.9075,3.1185,4.023,0.03625,1.67525,3.4845,4.50475
1,12.75,0.025714763,-0.07929668,382.0231,418.585375,37.18127,1.65103951575,1.11037775,1.8849165,1.386595,2.0552825,-0.080211781,-0.256134975,-1.157362,1943.420045,46.4057364,42.35881,51.67,0.36589625,0.7191874405,1.3398175,0.929337,-9.36275,-0.751753125,0.358901275,1.5957199045,1.7009999875,99.7,-9.2225,88.1206375,253.3,-0.57575,114.462925,13.58762,217.044875,285.242025,93,123.325,12.04,197.65,279.05,-0.31,0.07,1.015,2.08,2.48,-0.394,0.109,0.99925,2.7,3.72275,-0.033,159.5,-6.50575,-6.50125,-6.4865,-6.49425,-6.38910925,-6.19017875,-5.521064,0.52825,1.799,2.82925,3.94525,1.036,1.90775,3.1215,4.02375,0.03675,1.67325,3.475,4.5035
1,13.25,-0.002587868,0.00109659,382.0235,418.3983,30.40875,1.18652,0.753120425,1.88916,1.3584975,2.03481,-0.129887829,-0.267633925,-1.1741436655,1941.79090375,45.0969933325,41.33,51.7275,0.4010484,0.82478575,1.3245705,0.8864095,-9.078,-0.72785445,0.35491493725,1.6399870525,1.710000038,99.7,-8.895,79.6296675,207.53099015,-0.559,108.3828,12.72217,216.320225,285.3364,78.755,107.7,10.81,198.85,279.475,-0.32,0.08,1.0075,2.07,2.47,-0.394,0.10975,0.99925,2.7,3.71675,-0.016,147.3,-6.5145,-6.5095,-6.49425,-6.454,-6.25312975,-5.99100075,-5.3460835,0.53475,1.796,2.826,3.94825,1.0385,1.9085,3.117,4.019,0.0425,1.67175,3.47525,4.4985
1,13.75,-0.0218222075,-0.11590675,382.027325,418.38715,26.66522,1.4451956425,1.365542,1.8947864815,1.31904,2.022465,-0.091133055,-0.140637875,-1.2496946555,1941.276036,44.889252615,40.413365,50.37,0.396124175,0.86218666525,1.37630625,0.849062,-8.8304,-0.7272334,0.3567007,1.7152455,1.7344999855,99.7,-8.555,59.37905,189.875,-0.56,82.13321,9.391134,217.636275,285.6825,60.24,87.7,8.65,197.175,279.7,-0.31,0.09,1,2.08,2.46,-0.397,0.12025,0.99825,2.7,3.7135,-0.002,134.6,-6.25275,-6.22825,-6.23275,-6.232,-6.056855,-5.83837875,-5.23830725,0.5335,1.80225,2.83325,3.94725,1.0335,1.90575,3.11575,4.02125,0.038,1.6775,3.47425,4.4885
1,14.25,-0.04729923875,-0.05051345,381.9061,418.6428,14.474815,1.15371025,0.4717294,1.9023185,1.388417,2.05204,-0.06152162,-0.1164332,-1.329299833,1942.426289,44.3046150675,41.08185,49.4425,0.4524945,0.905651994,1.33988825,0.8612095,-8.891994299,-0.7198383,0.3435864,1.684137397,1.63424998875,99.7,-8.4275,46.3577575,153.225,-0.546,66.1106075,7.21827075,218.5285,285.327325,43.95,69.76,6.907,197.9,279.8,-0.29,0.08,1.005,2.065,2.47,-0.39075,0.1105,0.99575,2.7,3.70925,-0.001,118.175,-6.35625,-6.3475,-6.34875,-6.34975,-6.084237,-5.81182475,-5.26938275,0.5305,1.79725,2.82275,3.94475,1.04475,1.90525,3.11675,4.02125,0.02775,1.67625,3.48025,4.499
1,14.75,-0.0128888225,-0.024532445,381.9608,418.720475,7.7952655,1.1617065,0.386234975,1.93556401175,1.3375075,2.073485,-0.047623143,-0.04433231,-0.9594495975,1942.458772,44.9207694025,41.4864,50.34,0.429360825,0.9105568,1.285652,0.77545975,-9.0672,-0.69440095975,0.335184134,1.7395595,1.5416075,99.7,-8.505,25.6608725,112.37506535,-0.545,54.40816,5.23440525,215.80705,284.92925,23.42,50.34,4.968,195.8,279.8,-0.275,0.075,1.005,2.065,2.465,-0.3865,0.10525,0.9975,2.7,3.718,0,97.1,-6.316,-6.3065,-6.306,-6.35225,-6.177546,-5.9578965,-5.36100675,0.5335,1.795,2.8225,3.941,1.043,1.90775,3.11375,4.02,0.032,1.6725,3.47575,4.4995
1,15.25,-0.004992527,-0.04343978,381.7114,418.512,-6.8798395,0.446479575,0.2386246,1.9107838275,1.3439365,2.0731875,-0.012799391,-0.09349429,-1.31841575,1941.7606175,45.52745,42.982315,51.46,0.3656122,0.858078,1.323225,0.75637425,-9.1928136115,-0.62953425,0.3142131,1.73319,1.442,99.74775,-8.6925,2.72769275,67.38,-0.53825,32.6076325,2.4515605,216.708025,283.701275,-0.218,30.17,3.00625,197.85,278.2,-0.29,0.08,1.0025,2.07,2.4725,-0.39075,0.09925,0.9975,2.7,3.72425,5e-04,53.235,-6.54025,-6.53225,-6.52125,-6.5215,-6.28986775,-6.06085375,-5.3967615,0.524,1.79375,2.82425,3.939,1.0345,1.904,3.11425,4.01575,0.03375,1.675,3.474,4.49575
1,15.75,0.017128094,-0.044932,381.5584,418.788075,-20.09134,-0.162391025,-0.25691625,1.9514625,1.3736075,2.0728475,0.05251018675,0.02336865,-0.999223281,1942.938853,47.48,43.3749,53.27,0.3313581,0.8800199635,1.29088875,0.76743225,-9.294,-0.5268719,0.2550201,1.705616,1.478671229,99.76316,-8.9525,-42.45849,27.4739668725,-0.5475,10.90193,0.0203709225,218.424075,281.9025,-44.14,11.7175,0.997,197.475,276.65,-0.29,0.07,1,2.08,2.48,-0.39025,0.097,0.99925,2.7,3.70225,0.005,21.13,-6.744,-6.72925,-6.7305,-6.773,-6.49140725,-6.28621375,-5.67852575,0.529,1.80075,2.8245,3.93825,1.03425,1.906,3.1135,4.01925,0.03,1.674,3.47325,4.49425
1,16.25,0.021682935,-0.01342967,381.8404,418.61995,-30.745285,-0.43692395,-0.435034,1.97683375,1.373405,2.1145775,0.072614585,-0.015562625,-0.6803802555,1944.358411,49.9,45.60455,54.9175,0.26728975,0.8132614365,1.21028,0.709571,-9.733,-0.44893305,0.1860145,1.62770525,1.3335000275,99.745,-9.25,-77.8070375,4.375,-0.532,-1.774838,-2.3646775,216.812875,279.260675,-80.1,0.25775,-0.06675,197.5,273.575,-0.28,0.08,1,2.07,2.4625,-0.3885,0.09925,0.99925,2.7,3.7115,0.003,3.2265,-7.368,-7.35575,-7.35275,-7.36575,-6.9127055,-6.79074325,-6.19091325,0.53375,1.79675,2.8205,3.934,1.03875,1.90325,3.11525,4.01775,0.03725,1.67525,3.47075,4.49725
