DOY2,HR2,FC_1_1_1,CO2_1_1_1,H_1_1_1,LE_1_1_1,H2O_1_1_1,NEE_1_1_1,RH_1_1_1,T_SONIC_1_1_1,TAU_1_1_1,USTAR_1_1_1,WS_1_1_1,PA_1_1_1,TA_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_4
3,8.25,0.6335115,386.19,108.0608,6.590743,4.3888895,0.30736095,63.28,-0.922,-0.4334325,0.5601246,2.318624,100.7,-0.909,194.5,599.41698325,301.6,27.84,251.95,309.2,0.0475,0.063,0.216,0.18
3,8.75,0.4801413,385.85985,148.9958,9.0730725,4.3802575,0.10564045,61.14,-0.2162,-0.4682202,0.57788325,2.446612,100.7,-0.466,247.2,754.3,351.6,33.14,254.7,310.9,0.035,0.0585,0.212,0.1705
3,9.25,0.31400535,385.60535,179.5575,12.12478,4.384387,-0.063547665,58.07,0.4101,-0.48718055,0.597326,2.38134,100.7,-0.113,302.8,876.1831686,413.3,37.175,255.85,313.55,0.03,0.055,0.214,0.172
3,9.75,0.1705036,385.15915,214.2382,13.2781,4.422409,-0.365413,54.56,1.1726,-0.5093722,0.6157155,2.5137635,100.7,0.593,359.5,972,482.4,42.97,258,315.75,0.029,0.063,0.2145,0.172
3,10.25,0.0482,384.517,237.3407,16.895805,4.415782,-0.3175932,53.12,1.5502,-0.5438733,0.6362389,2.468621,100.645,0.895,382.8,1044,514.7,45.47,262.7,318.05,0.015,0.0565,0.214,0.1735
3,10.75,-0.13652135,384.4286,250.7626,18.37766,4.468436,-0.42424215,49.37,2.095582,-0.5387294,0.6283451,2.5078005,100.6,1.29,406.1,1124,546,47.8,260.75,319.6,0.025,0.062,0.2105,0.1735
3,11.25,-0.282435,384.6086,262.4552,19.4667,4.447565,-0.5978974,48.03,2.2477,-0.5929027,0.6587484,2.573169,100.6,1.716,423.1,1172.05,565.7,49.245,259.55,321.95,0.013,0.0595,0.212,0.177
3,11.75,-0.3373357,384.58,267.6792,19.88019,4.5240845,-0.58183315,47.74,2.422,-0.5818152,0.6520291,2.5686455,100.5904,1.969,430.75,1139.210685,575.5,49.38,261,323.4,0.0245,0.068,0.218,0.176
3,12.25,-0.442712,384.64905,258.3512,19.735885,4.535584,-0.7046062,45,2.6972,-0.5995188,0.670527,2.689737,100.505,2.2665,424.95,1162.4897385,579.8,49.77,258.6,324.75,0.032,0.0705,0.221,0.175
3,12.75,-0.4404517,384.1637,232.3758,19.13503,4.522727,-0.5655743,44.44,2.9788,-0.6165049,0.678169,2.724354,100.5,2.48,413.25,1141.66701,564.25,47.945,260.85,326.2,0.028,0.072,0.229,0.18
3,13.25,-0.5011703,383.386,202.5581,17.975075,4.568451,-0.6743611,44.7,3.34015,-0.5445479,0.64260495,2.6770255,100.5,2.85,379.3,1054,523.1,44.97,255,326.85,0.03,0.074,0.225,0.182
3,13.75,-0.4958344,383.79595,184.645,15.32717,4.544042,-0.6595021,44.29,3.6264,-0.5783081,0.6616809,2.694816,100.5,2.9985,339.95,925.56252735,467.2,41.93,258.3,327.5,0.041,0.075,0.225,0.1805
3,14.25,-0.514683,383.67225,158.0775,14.252335,4.5353265,-0.503286,43.925,3.7236,-0.5626825,0.6529548,2.650592,100.5,3.165,288.8,808,434.6,37.09,261.2,328,0.0385,0.08,0.225,0.184
3,14.75,-0.6797599,383.9457,119.9918,13.14159,4.5896955,-0.4787313,43.28,3.85465,-0.5420055,0.6472614,2.7666485,100.5,3.297,225.5,653.8,365.9,31.6,261.5,327.2,0.042,0.0845,0.2245,0.186
3,15.25,-0.1444519,384.2707,76.970615,11.73879,4.608833,-0.248864,41.62,3.80285,-0.53651305,0.6388307,2.816993,100.5,3.2045,162.6,537.7,278.5,25.85,258.2,327.3,0.047,0.0905,0.2305,0.187
3,15.75,0.09128405,384.3213,46.67891,8.2620175,4.6125585,0.04569313,41.245,3.61195,-0.4837681,0.6068111,2.716518,100.5,2.9875,106.2,387.8,208.35,20.255,255.15,326.85,0.0455,0.0935,0.2335,0.189
3,16.25,0.1532319,384.3344,17.29474,5.462994,4.6476405,0.23050245,42.11,3.4138,-0.4286671,0.5615541,2.604553,100.51,2.938,44.67,259.75,136.3,15.15,253.75,325,0.049,0.0905,0.23,0.1895
3,16.75,0.2265603,384.3307,-5.866551,3.153359,4.7539905,0.2856367,44.64,3.19035,-0.3733573,0.531175,2.54429,100.57,2.7,5.914,134.25,68.07,7.983,251.4,323.6,0.052,0.1,0.232,0.192
3,17.25,0.3017768,385.1201,-21.64458,1.2522065,4.831544,0.454558,48.38,2.6785,-0.286756,0.4678545,2.451747,100.6,2.285,-30.14,41.8,19.72,3.464,251.6,320,0.059,0.099,0.236,0.195
3,17.75,0.3533362,385.2315,-27.040905,0.1926938,4.859599,0.5385767,50.95,2.265079,-0.20836385,0.4037727,2.367519,100.6,1.614,-59.395,4.064499492,-0.0765,0.636,248.65,316.95,0.064,0.101,0.238,0.198
3,18.25,0.46820125,385.2175,-28.03129,0.1246845,4.835011,0.6922765,52.55,1.7645,-0.201407,0.38411525,2.305262,100.6,1.042,-57.47,0,-2.8775,0.354,249.05,314.55,0.067,0.099,0.238,0.199
3,18.75,0.4776133,385.1164,-28.13389,0.18728345,4.743533,0.6947225,54.21,1.50515,-0.1700958,0.3604351,2.283093,100.63,0.7885,-59.74,0,-2.9825,0.3665,247.25,313.15,0.077,0.104,0.2385,0.199
3,19.25,0.5169615,384.97825,-28.78943,0.088100275,4.866689,0.75045835,54.74,1.3407,-0.18441405,0.3771451,2.281318,100.685,0.4995,-60.14,0,-2.987,0.335,247.5,311.85,0.069,0.1025,0.2415,0.2
3,19.75,0.5541154,385.1701,-27.70496,0.03760719,4.876985,0.79606635,54.91,1.0346,-0.1713576,0.3614539,2.2531305,100.69,0.252,-54.065,0,-2.929,0.296,247.45,310.45,0.071,0.103,0.239,0.2
3,20.25,0.51581645,385.44835,-28.971845,-0.04306401,4.811064,0.7540724,55.97,0.8569729,-0.1588622,0.344777,2.260518,100.69,-0.01,-51.685,0,-2.8695,0.2405,247.7,308.9,0.08,0.1025,0.2385,0.1995
3,20.75,0.55038215,385.5704,-27.468615,-0.1009053,4.730896,0.7143149,59.97,0.5279101,-0.1628254,0.3535164,2.228188,100.7,-0.214,-51.525,0,-2.887,0.259,249.15,308.35,0.075,0.101,0.239,0.2
3,21.25,0.5894976,385.9935,-25.52199,-0.06395884,4.668278,0.7105063,62.76,0.15045,-0.1457288,0.3308365,2.158384,100.7,-0.391,-48.57,0,-2.929,0.186,252,306.9,0.073,0.098,0.239,0.201
3,21.75,0.517024,385.9625,-25.01854,-0.057072675,4.707036,0.6280305,62.08,-0.13165,-0.1345457,0.3147051,2.143978,100.7,-0.579,-48.1,0,-2.906,0.126,251.1,306.5,0.067,0.102,0.2405,0.202
3,22.25,0.5999617,386.1378,-22.35014,0.000934177,4.6570405,0.75600715,63.86,-0.3453,-0.1235157,0.3037829,2.120502,100.7,-0.773,-45.805,0,-2.9055,0.0775,251,305.35,0.071,0.101,0.236,0.201
3,22.75,0.5472189,386.0153,-22.27948,0.0479715,4.5698715,0.76031065,65.95,-0.50055,-0.1181016,0.29748375,2.1225705,100.7,-0.9675,-43.51,0,-2.871,0.166,246,305.1,0.0715,0.0985,0.237,0.2035
3,23.25,0.53948385,386.19705,-22.31973,-0.06256775,4.571532,0.6891544,67.1,-0.89985,-0.1137365,0.2919082,2.07296,100.7,-0.997,-42.205,0,-2.8255,0.115,247.8,304.25,0.0725,0.097,0.2335,0.2
3,23.75,0.55448675,386.61995,-20.38136,-0.0031106005,4.5630455,0.6902193,66.62,-1.04125,-0.1015465,0.2761339,2.095113,100.7,-1.211,-41.11,0,-2.802,0.107,249.9,303.9,0.065,0.096,0.237,0.202
4,0.25,0.8126739,388.7395,-22.37028,0.212343,5.998854,1.000441,76.47,2.496391,-0.09078014,0.26327095,2.018229,100.57,3.3685,-41.765,0,-2.82,0.0505,279.95,322.25,0.347,0.58,1.006,0.538
4,0.75,0.7509178,389.1772,-22.9953,0.1540338,5.9604375,1.033867,78.27,2.2650615,-0.08472174,0.2506466,2.0362775,100.55,3.137,-37.42,0,-2.75,0.001,279.85,320.5,0.35,0.576,0.9935,0.509
4,1.25,0.83439625,388.91485,-21.193025,0.01008337,5.9396245,0.9383698,79.44,2.0424,-0.09419859,0.25820795,2.0213915,100.54,2.876,-42.975,0,-2.856,0.011,275.45,320.05,0.3515,0.545,0.992,0.518
4,1.75,0.9003882,389.1302,-22.0001,0.0102300795,5.885053,1.09731,78.27,1.777,-0.09735647,0.2688956,2.007741,100.56,2.7485,-39.065,0,-2.774,-0.0035,278.2,319.05,0.3505,0.552,0.994,0.492
4,2.25,0.89819555,389.8151,-23.051115,0.057390855,5.889712,1.0190645,79.32,1.56945,-0.100177495,0.26938155,2.065848,100.57,2.667,-35.69,0,-2.77,0.016,281.7,318.3,0.358,0.551,0.996,0.488
4,2.75,0.860687,389.7535,-19.95668,0.038066315,5.769598,1.011257,79.25,1.279,-0.09122856,0.25826245,1.974942,100.55,2.444,-36.1,0,-2.7185,0.028,281.6,317.5,0.3485,0.548,0.994,0.482
4,3.25,0.86465815,389.7748,-20.0011,-0.0022718135,5.779011,1.153217,79.83,1.426774,-0.1069527,0.2741531,2.0209725,100.55,2.342,-35.345,0,-2.6915,0.0115,279.6,317.9,0.355,0.551,0.994,0.464
4,3.75,0.8808531,389.7431,-19.97614,0.08655625,5.791012,1.083293,80.6,1.28,-0.1069572,0.2731666,2.038985,100.53,2.276,-37.635,0,-2.662,-0.0275,277.1,317,0.3585,0.541,0.9995,0.489
4,4.25,0.92625155,390.39995,-20.48988,0.0098,5.765579,1.048489,81.3,1.25335,-0.1156412,0.2954221,1.992729,100.59,2.0475,-34.625,0,-2.2825,0.0065,274.95,316.25,0.358,0.543,0.999,0.465
4,4.75,0.72246105,390.1789,-19.20177,0.0139945885,5.695376,0.8503143,79.64,1.2185,-0.1202688,0.2925337,1.965214,100.6,1.77,-25.605,2.730111754,0.2135,0.3835,282.65,316.25,0.364,0.54,1.002,0.493
4,5.25,0.5689022,390.3532,-16.94428,0.2333848,5.780652,0.5204177,79.44,1.1321,-0.1363092,0.3116841,1.964112,100.6,1.935,-6.974,31.3,15.22,1.7865,283.65,317.3,0.37,0.511,1,0.458
4,5.75,0.2013747,390.11885,-5.3392665,0.3242617,5.7953065,-0.02101047,77.5,1.1901045,-0.1644004,0.33237475,1.903801,100.6,2.132,14.075,97.877991025,55.925,5.52,278.2,319.25,0.371,0.533,0.994,0.49
4,6.25,-0.6804587,390.2156,16.12222,1.57614,5.838893,-1.217447,76.08,1.69455,-0.2418284,0.40381155,1.9288705,100.63,2.741,55.57,217.7,116.35,10.895,278.1,323.85,0.372,0.554,0.984,0.5
4,6.75,-1.671741,389.0515,49.89994,5.422325,5.867495,-2.53019,73.29,2.36435,-0.3129262,0.4606569,2.128749,100.65,3.23,111.15,342.58985315,186,18.13,276.7,327.9,0.359,0.552,0.978,0.55
4,7.25,-2.755084,387.6688,85.5127,11.1481,5.9534095,-3.550609,69.4,2.9451,-0.35443665,0.5145723,2.237692,100.61,4.0315,166.45,484.6,250.55,23.85,277.05,332.95,0.364,0.556,0.973,0.655
4,7.75,-3.986885,386.4709,141.1837,17.01475,6.0277805,-4.786821,64.4,3.689402,-0.4150609,0.5472666,2.34932,100.6173,4.728,236.75,684.6,320.9,30.57,278.75,336.3,0.358,0.575,0.9625,0.73
4,8.25,-4.695554,385.5492,167.3096,18.419005,6.074898,-5.273266,61.41,4.4998,-0.46386845,0.5916023,2.440805,100.61,5.2315,286.2,826.6,399.1,35.4,283.1,339.9,0.3625,0.578,0.961,0.835
4,8.75,-5.433021,385.42675,198.5967,26.62371,5.956845,-6.0811375,55.11,5.0947,-0.470384,0.5967848,2.448309,100.6,5.881,326.65,882.6889677,439.75,38.97,285.45,343.45,0.363,0.574,0.9735,0.862
4,9.25,-5.704905,384.7965,237.2374,30.43076,5.999703,-6.2767905,51.15,5.9266,-0.4982061,0.6115699,2.437243,100.6,6.384,408.15,1091,514.8,44.31,287.6,346.2,0.363,0.578,0.9755,0.86
4,9.75,-6.734506,384.5035,246.2201,38.39618,6.031104,-7.105796,51.36,6.590167,-0.537172,0.63448015,2.5358555,100.6,6.9195,444.3,1178.6,556.6,49.34,289.25,349,0.368,0.561,0.969,0.845
4,10.25,-7.2284785,384.0533,259.4519,36.666695,6.083946,-7.5313255,48,6.7711,-0.56928295,0.6541913,2.511578,100.6,7.5285,480.9,1258.3587155,603.9,51.965,293.15,351.95,0.362,0.581,0.974,0.857
4,10.75,-7.226064,383.3909,274.5066,41.677735,6.0765165,-7.3226355,45.81,7.2196695,-0.5972037,0.66745705,2.5972925,100.59,7.9735,492.1,1287.724205,611.3,51.525,294.95,353.95,0.3575,0.575,0.97,0.8465
4,11.25,-7.396577,383.4344,298.8646,46.09417,6.070646,-7.603851,45.06,7.674,-0.579199,0.66973115,2.630552,100.53,8.37,500.25,1317,637.8,51.56,295.4,355.5,0.346,0.581,0.987,0.867
4,11.75,-7.721377,382.9216,275.5614,48.86841,6.1206085,-7.736725,43.17,8.18445,-0.6122881,0.68740895,2.59975,100.5,8.9,498.35,1331.1565685,630.95,54.14,298.25,357.25,0.361,0.5845,0.998,0.839
4,12.25,-7.5039245,383.0293,260.785,51.69685,6.133982,-7.5307105,42.97,8.4906,-0.611333,0.6853011,2.7028105,100.5,9.34,491.05,1291.9883915,637.4,53.6,298.75,359.85,0.3355,0.579,0.982,0.833
4,12.75,-7.152786,382.76115,219.4812,51.749255,6.136588,-7.30838,43.27,8.689853,-0.6166374,0.687357,2.714638,100.5,9.58,467.75,1219.743735,611.55,50.195,298.9,360.7,0.358,0.583,0.98,0.839
4,13.25,-6.8796805,382.3041,211.3819,48.720895,6.174107,-6.793413,43.36,9.1089,-0.6177083,0.690033,2.790699,100.47,9.8,428.2,1138.4864285,597.05,49.545,297.55,361.05,0.354,0.5845,0.9785,0.8605
4,13.75,-6.105207,382.2525,187.4711,45.39575,6.2103345,-6.0619665,41.25,9.322691,-0.6264216,0.6971499,2.816514,100.47,10.03,387.1,1068,518.15,44.495,296.55,361.95,0.3765,0.594,0.98,0.842
4,14.25,-5.80299,382.30865,168.9965,42.068895,6.19093,-5.772145,43.09,9.2985,-0.59068075,0.66387075,2.7876535,100.465,9.965,345.45,931.2,475,39.02,295.2,361.15,0.3575,0.586,0.9815,0.8425
4,14.75,-5.214724,382.44955,117.6247,39.13018,6.163878,-5.112324,42.41,9.32355,-0.5370721,0.64028625,2.7215235,100.4685,10.06,293.6,818.2272104,410.9,35.62,295.15,360.15,0.347,0.583,0.979,0.838
4,15.25,-4.3857495,382.1927,79.76276,32.99545,6.249983,-4.283098,43.25,9.50895,-0.5542072,0.6492877,2.8171765,100.49,9.94,230.6,666.6557681,342.3,28.73,296.7,359.5,0.349,0.598,0.982,0.834
4,15.75,-3.682149,382.2856,49.21902,30.40077,6.287172,-3.5590265,43.71,9.3199,-0.5381492,0.6465692,2.825156,100.48,9.77,160.25,510.5,254.5,22.51,296.15,358.2,0.3415,0.5805,0.98,0.8385
4,16.25,-2.9094455,382.3493,25.55376,21.96558,6.27323,-2.663123,46.48,8.9654,-0.4542019,0.5916197,2.622649,100.495,9.485,96.9,378.9194713,182.3,16.735,293.65,356.25,0.318,0.568,0.9805,0.8435
4,16.75,-2.081138,382.8942,2.203772,18.121585,6.261983,-1.9467885,47.01,8.776,-0.41748775,0.56526625,2.6462065,100.5,9.255,49.785,257.2,128.15,11.815,292.15,353.75,0.303,0.582,0.985,0.898
4,17.25,-1.1387,383.389,-15.12972,9.794315,6.300267,-0.903252,47.31,8.241,-0.3357676,0.5079823,2.522219,100.5,8.785,9.47,146.05,71.73,7.746,291.1,351.35,0.3145,0.5865,0.991,0.8565
4,17.75,-0.042966135,383.88205,-27.738295,5.0051605,6.4342675,0.3959858,50.14,7.6231,-0.2637456,0.451354,2.359939,100.5,8.19,-23.58,57.08,27.225,3.532,288.4,346.9,0.3315,0.597,1.0125,0.8645
4,18.25,0.5208266,384.6017,-31.56546,2.5424,6.5304495,1.010157,52.06,7.08855,-0.17753995,0.37519075,2.2181405,100.52595,7.581,-45.96,8.1,2.001,0.568,288.3,343.05,0.318,0.591,0.993,0.858
4,18.75,0.69507975,385.1462,-30.83204,1.6098045,6.607839,1.201109,53.58,6.4328,-0.141998,0.3283308,2.179419,100.575,6.933,-50.955,0,-2.5955,0.16,288.45,339.15,0.338,0.607,1.007,0.862
4,19.25,0.71789825,385.60515,-29.58912,0.7807768,6.53266,1.1487135,54.96,6.022268,-0.13239115,0.31935955,2.2161605,100.6,6.436,-52.9,0,-3.1475,0.174,284.95,336.5,0.344,0.613,1.0115,0.849
4,19.75,0.78393555,386.1122,-29.13417,0.6463431,6.585394,1.1949955,56.78,5.508274,-0.12562895,0.3127165,2.221773,100.6,5.8845,-50.355,0,-3.0615,0.1815,284.75,333.9,0.3295,0.6105,1.0045,0.8395
4,20.25,0.7989898,386.2045,-26.43525,0.5858222,6.603579,1.101084,59.71,5.09035,-0.11060825,0.29045975,2.222343,100.6,5.616,-48.18,0,-2.9555,0.0985,283.1,332.15,0.358,0.616,1.0125,0.836
4,20.75,0.8288537,387.4001,-27.45539,0.6039888,6.60855,1.107075,64.29,4.65465,-0.1080712,0.2886524,2.19003,100.6,5.215,-47.13,0,-2.988,0.058,283.15,330.55,0.3285,0.625,1.008,0.822
4,21.25,0.8707362,387.5497,-26.47539,0.4153615,6.531175,1.103138,64.79,4.3364,-0.1025296,0.2811868,2.139091,100.6,4.8495,-44.65,0,-2.869,0.1085,281.5,329.15,0.327,0.6105,1.007,0.8095
4,21.75,0.8051848,387.4735,-25.38592,0.2981547,6.411792,1.061314,67.69,4.0368,-0.098799705,0.27401,2.147862,100.6,4.642,-45.945,0,-2.913,0.079,280.2,327.9,0.348,0.609,1.011,0.809
4,22.25,0.8543892,388.2488,-25.13587,0.18651875,6.400271,1.081671,69.54,3.6129,-0.1042943,0.2793325,2.106843,100.6,4.3665,-42.115,0,-2.901,0.105,279.7,326.5,0.333,0.614,1.009,0.7805
4,22.75,0.83040955,388.6593,-24.03326,0.1505213,6.2668425,1.093996,71.86,3.31025,-0.1040997,0.27969185,2.097377,100.6,4.0735,-43.83,0,-2.8905,0.094,278.75,325.75,0.3365,0.6115,1.006,0.7445
4,23.25,0.9043725,388.63005,-25.19814,0.2611523,6.2347665,1.082266,74.99,3.0548,-0.106548,0.2875658,2.147225,100.6,3.86,-41.8,0,-2.8245,0.102,277.2,324.7,0.3445,0.626,1.018,0.692
4,23.75,0.8782719,388.7401,-22.06817,0.04964492,6.1752165,1.019139,75.63,2.9368,-0.1012598,0.27676145,2.059667,100.6,3.639,-41.13,0,-2.799,-0.007,279.5,323.4,0.3565,0.625,1.02,0.77
5,0.25,2.03531,395.0096,-16.90915,0.1398082,9.5141825,2.378073,78.225,8.6416,-0.06379784,0.2187359,1.906103,100.69,8.78,-33.08,0,-2.649,-0.214,314.2,349.9,8.22,7.836,8.04,8.12
5,0.75,1.921549,396.0237,-17.31103,-0.01853323,9.460865,2.395683,79.435,8.31615,-0.06124917,0.21366155,1.90721,100.665,8.615,-31.24,0,-2.533,-0.215,317.25,348.55,8.08,7.683,7.9495,7.951
5,1.25,1.829225,395.751,-16.88548,0.09908399,9.208403,2.3789865,79.855,8.0355,-0.061941035,0.2080675,1.835518,100.675,8.46,-30.96499954,0,-2.574,-0.206,315.3,347.85,7.935,7.591,7.855,7.816
5,1.75,1.910545,396.3456,-15.345805,0.1232953,9.141564,2.2865805,81.45,7.6548,-0.064417035,0.2118092,1.8661905,100.67,8.26,-30.73,0,-2.525,-0.208,318,347.3,7.7845,7.473,7.7715,7.6725
5,2.25,1.6471455,397.1563,-16.58367,0.05982552,9.107732,2.163338,83.75,7.4231,-0.06223075,0.20949445,1.877168,100.68,8.01,-30.75,0,-2.5245,-0.271,318.65,346.5,7.677,7.368,7.674,7.56
5,2.75,1.645259,397.0501,-14.08475,0.2560712,8.983927,2.001649,84.65,7.17185,-0.065369645,0.21897655,1.8708445,100.68,7.8825,-29.56,0,-2.496,-0.3045,317.7,345.4,7.57,7.2495,7.6375,7.4685
5,3.25,1.706064,397.79895,-15.77767,0.1830613,8.9149525,1.921926,86.15,7.05925,-0.06615409,0.2209742,1.903609,100.685,7.705,-28.205,0,-2.4235,-0.3255,318.4,345.15,7.477,7.136,7.556,7.326
5,3.75,1.6652365,398.01505,-16.08647,0.1950703,8.7962075,1.961122,87.5,6.822267,-0.07454666,0.2315262,1.928422,100.684,7.397,-26.52,0,-1.523,-0.1215,316.2,344.35,7.374,7.0305,7.496,7.294
5,4.25,1.46655,399.09065,-15.24822,0.1929755,8.70494,1.6970925,87.75,6.64505,-0.076648905,0.242315,1.93365,100.7,7.3575,-17.62,10.95,4.28,0.487,318.6,344.1,7.328,6.962,7.449,7.242
5,4.75,0.8324952,399.0645,-12.13899,0.22368065,8.606396,0.8488034,86.55,6.48765,-0.09335715,0.26511425,1.8299255,100.7,7.338,1.047,52.5,25.5,2.145,318.1,345.35,7.221,6.8955,7.398,7.2035
5,5.25,0.042717685,399.1134,-2.777194,0.76639535,8.829667,-0.6258902,85.7,6.91845,-0.1160687,0.29483825,1.762758,100.7,7.6135,24.285,124.1161364,61.59,5.5205,317.6,348.7,7.0925,6.8545,7.363,7.1785
5,5.75,-1.714548,397.474,14.54462,2.670176,9.0684395,-3.088214,83.45,7.50415,-0.18336475,0.3561496,1.768712,100.72,8.14,64.925,209.6,109.4,9.23,318.05,351.75,7.0205,6.8435,7.338,7.2325
5,6.25,-3.768242,395.0393,40.6488,8.741282,9.344437,-5.275019,81,8.3688,-0.2337187,0.3989215,1.79762,100.745,8.77,119.90000075,323.16620955,170.25,14.625,317.9,355.9,7.0745,6.89,7.345,7.439
5,6.75,-5.646524,393.0059,65.07256,17.79262,9.577434,-6.933832,75.92,9.19885,-0.2842167,0.4594293,1.950241,100.73,9.425,171.3,462.6151058,229.95,19.42,319.8,360.6,7.107,6.937,7.3315,7.585
5,7.25,-7.5145425,391.1744,110.01945,37.52118,9.6938765,-8.827268,70.19,9.9782,-0.3063947,0.4771404,1.9356705,100.745,9.9,232.85,598.85657145,299.65,24.975,321.8,364.6,7.1755,7.064,7.393,8.03
5,7.75,-8.5717585,389.3799,136.55625,57.215075,9.9208115,-9.761139,64.34,11.00405,-0.3626056,0.52208595,2.108073,100.72,10.7,312.19999695,848.7083479,409.05,34.64,320.7,369.1,7.335,7.232,7.455,8.28
5,8.25,-9.899248,388.2394,163.212,68.56976,10.019205,-10.937675,60.005,11.6737,-0.3844085,0.5350366,2.092431,100.725,11.36,357.95,915.85488505,462.65,38.045,324.4,372.8,7.409,7.402,7.579,8.86
5,8.75,-10.33803,386.92685,191.9708,88.293175,10.11099,-11.29789,55.28,12.15385,-0.4067266,0.55586605,2.196973,100.7141,12.045,415.8,1022.215847,532.9,42.68,327.2,377.45,7.685,7.653,7.693,9.26
5,9.25,-11.46853,386.0342,228.7296,106.627,10.181255,-12.03452,52.485,12.7943,-0.4371316,0.57643765,2.2025985,100.7,12.67,450.4,1126.587929,565.1,47.52,331.3,381.2,7.876,7.907,7.83,9.65
5,9.75,-11.7967,385.4719,228.4009,110.5341,10.21127,-12.28803,50.21,13.37635,-0.4378075,0.580716,2.215765,100.7,13.19,497.05,1289.2,597.55,50.485,331.8,384.4,8.08,8.13,7.91,9.79
5,10.25,-12.23563,384.9641,232.96,123.3008,10.293915,-12.66827,46.94,13.903235,-0.4777197,0.6042817,2.258438,100.7,13.76,504.7,1270.75,620.4,51.62,332.9,387.5,8.28,8.455,8.105,10.145
5,10.75,-12.20466,384.72385,258.5792,131.1043,10.29129,-12.4813,45.8,14.32735,-0.4791515,0.607066,2.295856,100.7,14.1,535.5,1293.409256,648.4,54.75,334.8,387.9,8.515,8.76,8.28,10.54
5,11.25,-12.28946,384.0406,251.6077,135.3866,10.30227,-12.7005,44.195,14.7209,-0.5115697,0.62792715,2.290708,100.69499845,14.5,527.9,1337.4,670,55.875,335,391,8.755,8.92,8.42,10.94
5,11.75,-12.240435,383.60865,235.2035,136.8863,10.42436,-12.387645,42.49,15.3187,-0.4919433,0.6222273,2.47128,100.66,14.92,529.2999878,1320.5,674,56.46,334.5,393.45,9.03,9.08,8.55,11.06
5,12.25,-11.72632,383.2048,243.25825,146.1757,10.49781,-11.77474,40.57,15.56535,-0.54871695,0.64953365,2.4728025,100.6,15.27,509.1,1310,661.55,54.355,337.4,396.2,9.41,9.33,8.7,11.35
5,12.75,-11.09391,382.8081,203.4088,129.32255,10.57451,-11.08336,38.585,15.7071,-0.5357134,0.646041,2.531169,100.6,15.63,488.5,1270.5,614.4,52.6,335.7,396.7,9.65,9.435,8.795,11.51
5,13.25,-10.58012,382.5889,187.69865,127.8754,10.65728,-10.60376,37.105,15.9006,-0.5450504,0.6537887,2.496278,100.6,15.91,448.35,1151.20595,563.15,49.63,337,397.1,9.74,9.57,8.9,11.705
5,13.75,-9.903711,383.2177,157.0222,123.6588,10.68799,-9.8828735,36.86,16.1416,-0.5368165,0.6514161,2.524676,100.59499925,16.08,409.05,1099,538.8,46.76,336.75,398.7,9.825,9.78,9.06,11.81
5,14.25,-9.097896,382.7223,135.9732,113.1775,10.73522,-9.058959,36.9,16.0908,-0.512576,0.63144705,2.560123,100.56,16.15,363.1,975.0870634,488,41.81,335.4,397.8,9.87,9.855,9.115,11.825
5,14.75,-8.254861,383.00355,115.4215,99.28414,10.79805,-8.35528,37.265,16.2672,-0.5088438,0.629794,2.650806,100.55,16.225,308.1,834.8804942,441.95,38.005,336.3,398,9.87,9.87,9.145,11.95
5,15.25,-7.368191,382.89675,88.6127,91.193305,10.80327,-7.296023,37.31,16.1937,-0.4803098,0.62074445,2.582549,100.56,16.26,276.9,774.24511535,387.7,33.86,335.1,398.4,9.94,9.965,9.2,12.095
5,15.75,-6.23178,383.06335,76.66552,82.235285,10.822805,-6.067842,38.09,16.22445,-0.4848893,0.6133388,2.639793,100.55,16.14,210.85,621.8,310.3,27.335,335.4,396.85,10.02,10.05,9.25,11.87
5,16.25,-4.876094,383.36415,41.696005,73.713335,10.76287,-4.865406,38.975,16.0999,-0.4402809,0.585565,2.550466,100.58999925,15.96,155.4,489.4,252.75,22.77,331.7,395.5,10.08,10.06,9.29,11.6
5,16.75,-3.493217,383.3265,15.76063,58.61301,10.77664,-3.385889,41.18,15.8483,-0.4313416,0.5782951,2.6062505,100.57315,15.495,92.1,358.4,170.4,15.45,331.5,392.55,10.105,10.07,9.3,11.52
5,17.25,-2.16003,383.6348,-1.650226,41.62037,10.797245,-2.028461,42.015,15.59985,-0.3723362,0.54407455,2.5330605,100.6,15.25,48.685,248.5030021,124.05,11.52,329.55,388.9,10.08,10.005,9.27,11.305
5,17.75,-0.8892657,383.8885,-14.20075,24.456315,10.79277,-0.58523835,44.075,14.96345,-0.2959264,0.48713515,2.4077065,100.6,14.77,11.44,148.0549964,73.64,7.326,327.7,385.45,10.01,9.95,9.19,11.16
5,18.25,0.37256315,384.56885,-24.64233,14.208775,10.79951,1.027866,46.73,14.132835,-0.2195302,0.414186,2.2830465,100.6,14.17,-19.53499977,64.49,28.59,2.94,326.5,380.9,9.955,9.88,9.23,10.9
5,18.75,1.2641655,385.8869,-27.78591,7.106145,10.810995,2.072516,51.37,13.7477,-0.17235395,0.3715469,2.192305,100.615,13.39,-42.28,15.14,4.258,0.638,323.35,375.3,9.785,9.77,9.17,10.6
