DOY2,HR2,FC_1_1_1,FC_1_1_2,CO2_1_1_1,CO2_1_1_2,H_1_1_1,LE_1_1_1,LE_1_1_2,H2O_1_1_1,H2O_1_1_2,H2O_1_2_1,NEE_1_1_1,NEE_1_1_2,FCH4_1_1_1,CH4_1_1_1,RH_1_1_1,RH_1_1_2,RH_1_2_1,VPD_1_1_1,VPD_1_1_3,VPD_1_1_2,VPD_1_2_1,T_SONIC_1_1_1,TAU_1_1_1,USTAR_1_1_1,WS_1_1_1,WS_2_1_1,PA_1_1_1,TA_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,TS_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_2_1_1,SW_IN_2_1_1,SW_OUT_2_1_1,LW_IN_2_1_1,LW_OUT_2_1_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,G_1_1_1,PPFD_DIF_1_1_1,TA_1_1_2,TA_1_1_3,TA_1_1_4,TA_1_1_5,TA_1_2_1,TA_1_2_2,TA_1_2_3,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_6_1_1,TS_6_3_1,TS_6_4_1,TS_6_5_1
1,5.25,0.30751075,0.215197,402.8378,426.6193,-17.42487,-0.0193352,0.006308453,2.5325225,2.1555285,2.81033,0.3636323085,0.369308,-0.248941,1972.8582835,76.563690445,74.9741,79.94,0.110096,0.593465527,1.01456,0.535363,-10.10985,-0.09560126,0.2654175,2.11544,2.0774999515,100.5,-9.53,-20.121755,0,-0.0245,-5.7694925,-2.7317,259.66245,278.4543,-22.13,-1.994,0.15,246.1,271.75,0.08,0.73,1.65,2.585,2.99,0.3,1.1,1.7065,3.25,4.1,0.312,0.4425,-7.7345,-7.7145,-7.7145,-7.7575,-7.4932715,-7.4368325,-6.774108,0.6045,1.912,3.0045,4.2055,1.129,1.987,3.285,4.2725,0.1785,1.735,3.66,4.7735
1,5.75,0.313195842,0.239704,403.0473523,426.854,-17.488855,-0.0911195,0.080564395,2.5848922225,2.09847,2.765055,0.380702,0.2475102,-0.2871605,1973.808386,77.280852085,75.58,81,0.13221175,0.581896,1.00828,0.5333685,-10.0488,-0.09683467,0.262633532,2.04901,2.062499982,100.50615,-9.81,-18.06271,0,-0.021,-5.8074475,-2.963447,260.03645,277.0141,-22.645,-2.0325,0.1705,246.75,271.4,0.09,0.73,1.65,2.58,2.99,0.3015,1.1,1.715,3.2365,4.1,0.305,0.443,-7.7895,-7.779,-7.7765,-7.836,-7.6222335,-7.540151,-6.7619755,0.606,1.908,3.006,4.2045,1.1235,1.9865,3.288,4.2675,0.1745,1.734,3.662,4.772
1,6.25,0.3366857,0.2338575,402.7778498,427.0465,-17.177983585,0.030921,0.0423287,2.632367,2.198935,2.74797,0.4477404,0.334807,-0.392432982,1974.978,77.505668045,76.18,80.8,0.09716139,0.588046351,1.018796,0.528699,-9.9577054385,-0.09778024,0.264398,2.031627447,2.0415,100.53505,-9.86,-19.94813,0,-0.0235,-5.631513,-2.948991,260.74425,276.3456,-23.99,-1.96,0.1645,243.7,271.35,0.08,0.73,1.65,2.58,2.99,0.3035,1.1,1.7185,3.2265,4.1,0.301,0.444,-7.78,-7.76,-7.751,-7.887,-7.611126,-7.514412,-6.8400085,0.604,1.9075,3.0035,4.205,1.122,1.991,3.2825,4.273,0.1795,1.7315,3.6615,4.776
1,6.75,0.3599121,0.2884422,403.0116817,426.83,-16.946795,0.06133299,0.0655666,2.615686,2.01567,2.7061,0.404889,0.345767,-0.238397525,1974.736,77.696765,75.5626,81.3,0.08278123,0.5742479115,1.018014,0.527749,-10.0053,-0.1029216,0.2704094,2.090301493,2.049,100.555,-9.95,-19.743925,0.559,-0.024,-5.4179595,-2.922112,261.4438,275.7741,-22.225,-1.402,0.2605,248.35,270.65,0.08,0.72,1.65,2.58,2.99,0.3015,1.1,1.73,3.225,4.1,0.305,0.5695,-7.8585,-7.8345,-7.824,-7.911,-7.6775005,-7.5575235,-6.902534,0.6035,1.9065,3.006,4.2045,1.124,1.9825,3.2785,4.275,0.179,1.74,3.662,4.7645
1,7.25,0.306826,0.2561139,403.1673562,427.197,-14.92925,-0.02457638,0.13075495,2.606587,2.173235,2.66604,0.3532229,0.3139668,-0.320594,1974.344015,77.91,73.73235,81.9,0.09737077,0.5737151445,0.9872652,0.484791,-10.1685,-0.097572995,0.2648138,2.096664,2.082999945,100.5661,-9.805,-15.72479,15.21,-0.029,0.6294478,-1.5453395,260.6621,276.6841,-16.435,5.005,1.252,248.2,271,0.06,0.72,1.645,2.585,2.99,0.3015,1.1,1.723,3.2285,4.1,0.3145,8.435,-7.861,-7.838,-7.8355,-7.8555,-7.7666725,-7.6995615,-7.075762,0.605,1.9085,3.006,4.2045,1.1295,1.987,3.28,4.2735,0.1775,1.736,3.6645,4.769
1,7.75,0.3709205,0.237296,403.5838451,427.478,-10.86518404,0.071226365,0.0873659,2.52818,2.024883,2.60006,0.3804799,0.32033695,-0.214,1974.1626965,76.0514,71.22635,81,0.1211878,0.5838100425,0.9871404,0.529608,-10.39825,-0.102355166,0.262537237,1.9720886515,1.918500015,100.59,-9.67,1.7965965,67.97,-0.024,22.48603,1.3962545,263.6516,277.2558,3.0215,31.805,4.1145,248.5,271.95,0.09,0.71,1.64,2.58,2.99,0.3015,1.1,1.7185,3.225,4.1,0.33,47.31,-7.5685,-7.553,-7.5505,-7.589,-7.5278565,-7.4091775,-6.759843,0.6035,1.9095,3.0055,4.202,1.1255,1.986,3.2815,4.27,0.185,1.7275,3.6635,4.769
1,8.25,0.3879701,0.2964982,403.2077577,427.3135,-0.800899748,0.1972764,0.173253,2.5125085,1.928463,2.66663,0.433664185,0.31636895,-0.533583,1972.8594135,75.318661335,70.7738,80.8,0.132508,0.63873275,1.07895,0.585432,-10.6992,-0.137332,0.301751,1.9181500735,1.8889999905,100.6,-9.35,26.928495,139.9,-0.023,55.184495,4.8624665,263.22315,279.6516,24.445,68.79,7.91,249.15,275.4,0.08,0.7125,1.645,2.58,2.995,0.3,1.0985,1.715,3.2215,4.1,0.322,88.05,-7.3405,-7.317,-7.323,-7.25,-7.409896,-7.3144005,-6.702521,0.6055,1.9085,3.007,4.204,1.1235,1.9855,3.285,4.275,0.1855,1.732,3.661,4.767
1,8.75,0.486593289,0.393775,403.25539245,427.766,18.61488,0.612718191,0.636636,2.521487459,2.0214715,2.73819,0.41194645,0.25785055,-0.596104,1971.29034,74.37495,68.8472,79.34,0.2100182,0.699334782,1.12699,0.647512,-10.28417562,-0.1794457,0.3508012,1.91546,1.998999953,100.6,-8.915,59.937485,229.69999695,-0.014,90.877805,10.30921,262.87285,282.8662,60.515,111.3,14.34,250.45,277.85,0.11,0.72,1.65,2.58,3.01,0.3,1.0985,1.708,3.2215,4.1,0.3215,119,-6.6295,-6.608,-6.593,-6.465,-7.071044,-6.9409155,-6.290681,0.6045,1.91,3.005,4.2015,1.1265,1.982,3.28,4.268,0.188,1.731,3.666,4.7655
1,9.25,0.5032843,0.386361,402.9742,427.537,42.49497,1.45675,0.7013486,2.596571,2.10887,2.81648,0.366665812,0.2406818,-0.5018554865,1970.296,72.35,67.72,77.47,0.2700618,0.7961199525,1.156992,0.72369,-9.4316,-0.24120183,0.4077208,2.062211,2.184,100.6,-8.285,100.8131,332.1999939,-0.0195,140.55535,18.00256,263.819,286.6564,106.75,166.4,19.67,251.3,280.15,0.11,0.725,1.645,2.58,2.995,0.3035,1.1,1.708,3.22,4.0985,0.3135,138.25,-5.951,-5.9315,-5.9265,-5.9045,-6.2439695,-6.273321,-5.369205,0.607,1.911,3.004,4.207,1.1215,1.9815,3.2845,4.2645,0.1915,1.725,3.657,4.7645
1,9.75,0.522528521,0.3540221,402.25575,427.3385,62.32695,2.1703534225,1.536983,2.672445824,2.13727,3.015,0.291009842,0.219231,-0.289071678,1970.698,71.86,66.91489,75.38,0.3685934,0.8649396,1.3081605,0.80926,-8.56916274,-0.2793481,0.44073795,2.211519084,2.441,100.6,-7.596,131.397,411.5849106,-0.014,175.1363,23.7354,262.83025,289.5066,140.3,203.55,22.755,251.75,283.6,0.05,0.7,1.63,2.54,2.97,0.3,1.1,1.707,3.2265,4.1,0.326,159.85,-5.4685,-5.447,-5.442,-5.4105,-5.4221265,-5.283434,-4.6339535,0.603,1.9095,3.005,4.2085,1.122,1.9845,3.2845,4.2665,0.1895,1.724,3.6605,4.7655
1,10.25,0.48746965,0.301248,403.1282744,427.218,76.736745,2.7446165,1.71595,2.778788,2.091992,3.06653,0.2319302,0.09287,-0.266753,1970.705104,70.01977,64.18245,73.83,0.4511842,0.967759924,1.447237,0.9467205,-7.935032157,-0.28087825,0.446674743,2.24646,2.5285000065,100.565,-6.97,159.6803,486.6,-0.022,214.24285,26.79621,260.9053,292.2635,175.6,247.7,24.62,251.8,286.5,0.05,0.69,1.63,2.545,2.97,0.305,1.1,1.713,3.217,4.0965,0.337,173.7,-4.93,-4.9225,-4.9105,-4.943,-4.8185625,-4.7245385,-4.0987235,0.6045,1.9085,3.005,4.2025,1.1275,1.981,3.2805,4.261,0.189,1.7225,3.662,4.765
1,10.75,0.3877033295,0.32410835,402.9940551,427.2645,96.97272,4.462532,3.19894,2.810484503,2.14213,3.01417,0.177656991,0.1607225,-0.344117,1972.3809885,68.15498187,62.17397,71.815,0.538466,1.092411148,1.494226,1.091965,-7.377534078,-0.338626713,0.48596,2.329846512,2.648000002,100.5204,-6.378,196.57685,573.3,-0.013,257.44845,33.76732,259.55695,295.0816,205.8,279.9,28.55,251,289.6,0.05,0.69,1.63,2.55,2.97,0.3035,1.0965,1.7465,3.2185,4.095,0.337,216.2,-4.2925,-4.283,-4.2775,-4.287,-4.371231,-4.172676,-3.531325,0.6035,1.905,3.0035,4.2005,1.1275,1.9845,3.276,4.263,0.194,1.732,3.662,4.7635
1,11.25,0.35437825,0.2668405,403.54092865,427.2515,101.50745,4.431129,4.5015575,2.886150073,2.181683,3.05169,0.1626013,0.1457771,-0.417583,1972.488143,66.92955,60.965,69.595,0.6115533,1.1978658875,1.572719,1.23642,-6.67325,-0.335193,0.4863745,2.3283586865,2.632999897,100.49,-5.84,177.4249,582.1,-0.03,246.02935,31.62878,261.5693,297.52505,196.6,283.8,28.84,252.2,292.15,0.05,0.6825,1.64,2.55,2.9625,0.3035,1.0985,1.7385,3.215,4.097,0.3375,222.65,-3.794,-3.8005,-3.7865,-3.781,-3.9089595,-3.722635,-3.0725595,0.605,1.906,3.0035,4.2005,1.1265,1.982,3.278,4.266,0.1925,1.7255,3.6565,4.762
1,11.75,0.334449,0.219687,402.518009,426.9885,109.0234,5.114486,5.68014,2.941072231,2.11322,3.03962,0.178771056,0.096984295,-0.325523,1972.504,64.75321787,59.16,67.905,0.708988,1.318972732,1.736684,1.38178,-6.153,-0.38335295,0.5254670435,2.373115,2.744000021,100.46,-5.4,196.3075,569.1,-0.016,267.2054,35.598945,262.8754,299.8811,205.7,286.7,29.435,255.2,293.15,0.05,0.675,1.64,2.55,2.97,0.3,1.1,1.723,3.22,4.095,0.333,226.1,-3.4075,-3.4235,-3.401,-3.385,-3.50403,-3.262279,-2.660007,0.605,1.906,3.004,4.1995,1.1275,1.985,3.279,4.26,0.19,1.722,3.6615,4.7595
1,12.25,0.302262,0.196244,402.0807494,426.529,110.0363,6.5300935635,4.86844,2.990313,2.274372,3.25396,0.137015274,0.0543576,-0.340056982,1972.1135,62.19345216,58.70506,66.71,0.804483,1.422363924,1.8668725,1.52783,-5.7271,-0.3760071,0.5195593,2.47468,2.828000069,100.4,-5.11,184.33225,563.1,-0.016,255.6269,34.66987,260.0401,301.19145,202.2,267.7,27.125,255.3,294.55,0.06,0.7,1.63,2.56,2.97,0.3035,1.0985,1.7285,3.22,4.085,0.329,214.15,-2.9755,-2.9525,-2.9515,-3.0105,-3.1179255,-2.767129,-2.1914905,0.6055,1.9075,3.0025,4.198,1.122,1.983,3.2805,4.2645,0.1915,1.718,3.6595,4.762
1,12.75,0.285223,0.1880655,402.3140006,426.409,103.567,6.538055,6.0266385,3.003247,2.358025,3.019855,0.2235485,0.1261375,-0.182823666,1972.104512,61.12909,57.712755,66.2,0.8599121,1.558928,1.98486,1.660995,-5.39815,-0.400934,0.546964,2.5607252885,2.927000046,100.4,-4.929,164.81585,492.6,-0.0125,238.25025,30.31109,263.8745,302.2315,185.2,252.55,25.17,254.7,296.25,0.11,0.72,1.63,2.56,2.97,0.305,1.0985,1.712,3.215,4.08,0.322,206.6,-2.6775,-2.651,-2.634,-2.659,-2.9054845,-2.6033835,-1.9520005,0.606,1.908,3.0035,4.1995,1.1305,1.976,3.276,4.2665,0.1875,1.725,3.6595,4.762
1,13.25,0.2773539,0.262928,402.4458355,426.363,93.543415,7.3458699425,5.9587235,3.046163,2.3286445,3.20324,0.2068598,0.15495296,-0.411607,1971.309,59.95103,57.4039,66.2,0.9286954,1.625674711,2.02523,1.70067,-5.102,-0.394101368,0.537726815,2.562315,2.921,100.39,-4.678,145.83765,415,-0.024,202.81965,25.68846,264.14525,302.6582,155,226.5,22.305,256.3,296.85,0.1,0.72,1.635,2.56,2.98,0.3015,1.0965,1.71,3.2235,4.0835,0.328,193.3,-2.6,-2.615,-2.5925,-2.6155,-2.6957485,-2.4494205,-1.8066205,0.6065,1.9075,3.004,4.198,1.128,1.9805,3.2775,4.2635,0.1875,1.7275,3.6615,4.767
1,13.75,0.2191839555,0.2182939,402.50022065,426.46305,74.79669973,6.6037225,5.08446,3.0466977295,2.39521,3.20747,0.20888585,0.1542916,-0.485619,1971.407,59.97352355,56.52988,66.03,0.9746943,1.685578752,2.0900295,1.75024,-4.889039374,-0.396405543,0.5380173,2.6114,2.9055,100.4,-4.487,118.789,356.55,-0.011,164.12185,19.50919,265.05285,303.5257,120.6,184.3,19.18,254.2,297.2,0.11,0.7,1.64,2.56,2.97,0.3,1.1,1.7035,3.2135,4.0715,0.317,160.1,-2.4435,-2.4475,-2.4475,-2.471,-2.556876,-2.2825135,-1.63821,0.605,1.9105,3.005,4.202,1.13,1.9785,3.2755,4.257,0.186,1.7215,3.6635,4.7605
1,14.25,0.20068855,0.201406,401.6124585,426.465,49.97092,5.3180455,4.228808,3.048774,2.49797,3.25128,0.2351807,0.215166,-0.454988,1969.246,58.801909985,56.385,65.765,0.9793068,1.77596,2.095021,1.73269,-4.828,-0.377732509,0.5279195,2.6334724155,2.894500017,100.4,-4.41,82.93748,292.4,-0.023,134.907,17.538775,265.80185,303.3506,84.1,146,15.03,253.5,296.9,0.095,0.71,1.63,2.555,2.955,0.3,1.1,1.7015,3.215,4.07,0.31,144.4,-2.528,-2.514,-2.516,-2.5325,-2.5610945,-2.2190275,-1.612344,0.604,1.907,3.002,4.2005,1.1315,1.9825,3.2815,4.263,0.1875,1.7235,3.661,4.765
1,14.75,0.20226985,0.15794275,401.5794663,426.25,30.8464726,5.138751131,2.948985,3.0336415825,2.410265,3.219515,0.2009037,0.20971235,-0.374,1969.482,59.58675233,57,66.02,0.98148805,1.79466,2.0451,1.726265,-4.835146464,-0.361593561,0.5136674,2.605093,2.786999941,100.4,-4.31,46.856855,212.33333335,-0.025,93.277655,12.21612,263.7583,302.9028,45.61,105.8,12.05,256.3,296.6,0.09,0.71,1.62,2.55,2.955,0.3,1.0985,1.7015,3.21,4.065,0.305,125.25,-2.434,-2.4285,-2.4315,-2.4405,-2.575845,-2.294503,-1.6865275,0.607,1.907,3.004,4.1935,1.129,1.977,3.2735,4.2575,0.1875,1.7215,3.658,4.756
1,15.25,0.1650371,0.150437,401.2821974,426.035,10.800594605,2.8688025,1.74206,3.024933,2.41482,3.16737,0.225811618,0.19292755,-0.434299179,1968.5385425,60.29,57.51,66.57,0.9489323,1.7557580625,2.00417,1.704485,-4.74875,-0.297635,0.4737363,2.568878,2.6245000105,100.43,-4.525,15.771935,123.6,-0.023,64.397275,7.292973,261.5597,302.02785,13.295,66.37,7.3475,252,295.6,0.08,0.7075,1.63,2.555,2.9475,0.3,1.1,1.7035,3.212,4.0735,0.3085,93.5,-2.508,-2.4805,-2.476,-2.513,-2.5634995,-2.3900665,-1.844947,0.6055,1.905,3.0025,4.1955,1.131,1.9855,3.284,4.254,0.19,1.725,3.656,4.7615
1,15.75,0.1748991,0.110447,399.430788,426.071,-8.004535,1.33472,0.6607313,3.034535,2.421345,3.164615,0.22397645,0.2054087,-0.280042,1969.222296,60.947787,58.806,67.535,0.8627084,1.65414,1.94497,1.61148,-4.9672,-0.2445677,0.4281396,2.422539,2.4134999515,100.4361,-4.799,-8.7050065,50.05,-0.022,24.115075,2.6606395,260.40875,300.60515,-10.18,26.15,3.841,252.25,294.3,0.07,0.71,1.63,2.56,2.94,0.3,1.1,1.7015,3.2115,4.065,0.309,47.94,-2.795,-2.785,-2.776,-2.8565,-2.9763885,-2.6390185,-2.0562235,0.6075,1.908,3.0045,4.197,1.1335,1.9795,3.2805,4.2545,0.1875,1.723,3.658,4.763
1,16.25,0.1467183,0.06702257,400.18607565,426.4142,-17.13804,0.51103605,0.1187451,3.1152785,2.41089,3.16127,0.275587848,0.15758235,-0.214743,1971.124,62.99,59.885,68.305,0.7372952,1.5402,1.85409,1.464475,-5.1166196315,-0.16449756,0.344116117,2.288929,2.279999971,100.46,-5.12,-24.979515,9.720000267,-0.011,1.0223895,-0.156149305,258.8315,297.90125,-31.49,2.482,0.8625,251.15,292.5,0.09,0.7125,1.62,2.555,2.94,0.3,1.1,1.7015,3.21,4.0665,0.303,9.21,-3.3695,-3.4105,-3.3745,-3.4285,-3.222176,-2.88649,-2.303769,0.605,1.906,3.0025,4.1975,1.1335,1.975,3.281,4.2545,0.1935,1.7215,3.6615,4.7565
1,16.75,0.167043,0.0895797,400.72765145,426.154,-19.97931433,0.38512575,0.0785688,3.16115,2.4763285,3.05308,0.2719122,0.2422513,-0.2492095,1971.679,65.025,61.735,69.845,0.6149154,1.441078,1.77587,1.37514,-5.501238077,-0.1266845,0.30511395,2.19862,2.223,100.475,-5.484,-33.32435,0.2135,-0.022,-4.767761,-2.0250655,260.488,295.90625,-36.665,-1.912,0.295,249.65,290.4,0.11,0.72,1.62,2.56,2.94,0.2985,1.1,1.7,3.205,4.0685,0.313,1.052,-3.713,-3.7545,-3.708,-3.7595,-3.4183595,-3.1349195,-2.6451755,0.602,1.9075,3.0035,4.196,1.1405,1.9735,3.2765,4.255,0.1915,1.7245,3.6565,4.7585
