DOY2,HR2,SC,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,0.0242049296650886,0.451746982096193,0.276494835333348,-6.93535430247593,2.25631899438938,0.73094813708423,428.180562081224,5.36451419382422,423.508558957549,428.114178784549,5.4202944016666,423.23394711828,428.884757551811,5.34179884090593,424.191619002577,429.371037733544,5.4756366517046,424.566888055007,5.2645940457545,1.00089849916989,0.536235869291683,4.6,3.51,1.64,0.19505,-0.0915,-0.179,-0.9486,-1.8599,86.555775,81.875,2.6507,-1.455,-0.74,-0.67,1.5,-1.325,3.15,0.53,265,312.5,277.45,307,0.115,0.09,0.0025,0.01,0.1925,0.075,0.11,-0.1275,-0.071,-0.27975,0.563,1.291,2.20875,5.0755,6.04475,7.441,9.30825,-0.0385,0.042,0.7675,0.8275,2.07625,3.95375,4.978,6.385,9.3345,-0.03325,0.00975,0.33475,0.8975,1.11725,4.3495,5.67,7.46175,9.76575,0.06,0.06025,0.4845,1.05125,2.18875,3.49575,5.10725,6.537,8.8265,-0.15375,-0.093,0.458,1.09375,1.017,3.8245,4.97375,6.6235,9.19325,-1.758,-2.513,-0.484,-40.0475
1,0.75,0.0547711729895573,0.730334509148261,0.282428826153355,-7.75026012721386,3.53196938339999,0.765772650410742,428.660189740227,5.40485934327265,423.261526691489,429.051505633675,5.36084065194673,423.733987261364,430.970382065459,5.1916338982033,424.300566173254,428.511678964609,5.19734333781333,423.895393181102,5.29332345111668,0.743297449489915,0.543878265165153,4.785,3.53,1.705,0.0462,-0.412,-0.19225,-0.9774,-1.5772,86.5325175,81.55,2.3136,-1.5,-0.905,-0.7675,1.45,-1.445,2.875,0.54,271.75,312.425,281.65,306.275,0.175,0.1,0.01,0.01,0.2,0.0925,0.11,-0.15,-0.09825,-0.2855,0.55875,1.29075,2.20775,5.067,6.0435,7.4415,9.30725,-0.01475,0.0105,0.7535,0.8105,2.07525,3.95275,4.9685,6.3735,9.33025,-0.01875,-0.004,0.3035,0.89575,1.118,4.3655,5.66925,7.46075,9.7645,-0.05125,0.0205,0.406,1.04175,2.194,3.4935,5.10225,6.536,8.82525,-0.2635,-0.11225,0.404,1.08125,1.016,3.835,4.97275,6.62075,9.192,-2.285,-2.4685,-1.722,-41.49
1,1.25,0.0732001172523486,0.170979204558145,0.295013393440706,-6.0017256505756,3.50456501171305,0.74198957606699,428.726355384211,5.17422364899723,423.722163283921,429.133968067799,5.17681169711394,424.046742642017,430.982839590641,5.01040537622908,424.893320567869,429.960388212465,5.22827303683006,424.088456101428,5.63974131047932,0.31909782969656,0.457644411942159,4.9,3.815,1.88,-0.155225,-0.4685,-0.407575,-1.0743,-1.677925,86.557165,81.17,2.36295,-1.325,-1.09,-0.5325,1.5,-1.565,2.95,0.5225,267.025,313.95,278.675,305.675,0.165,0.09,0,0.01,0.2,0.0725,0.11,-0.06,-0.1145,-0.291,0.5555,1.28825,2.20525,5.066,6.0425,7.4405,9.30525,-0.01275,-0.00925,0.71475,0.803,2.07225,3.9515,4.976,6.3725,9.331,-0.08575,-0.0175,0.2795,0.88225,1.11675,4.36375,5.6675,7.45975,9.7635,-0.0665,0.017,0.376,1.03075,2.19825,3.49175,5.1005,6.535,8.823,-0.3045,-0.12325,0.38075,1.061,1.015,3.83325,4.971,6.6175,9.19,-2.1205,-2.963,-0.31675,-37.855
1,1.75,0.0303797714339367,0.819488299617051,0.287571857226895,-9.08373936187805,1.15025001721402,0.744859440481345,428.545750260997,4.85533736264732,423.907187413928,428.897527251255,4.90932538187863,424.18384252973,429.143417951725,4.80302580183671,423.803477117437,429.118657353271,5.05839268511449,424.42349486952,5.45493017313303,0.291088076814574,0.43717313730249,4.715,3.63,1.9,-0.19065,-0.287,-0.475075,-0.8738,-1.536875,86.542725,81.0275,2.4484,-1.3475,-1.1975,-0.695,1.425,-1.65,3.3,0.5625,265.525,314.15,280.025,305.35,0.1125,0.1,0.0025,0.01,0.2,0.0975,0.11,-0.0675,-0.12475,-0.30075,0.55,1.291,2.20675,5.074,6.0405,7.439,9.304,-0.00975,-0.02275,0.6795,0.80325,2.0705,3.9505,4.975,6.37175,9.33025,-0.071,-0.02925,0.2615,0.8495,1.11575,4.3545,5.66675,7.4585,9.7615,-0.08725,0.01925,0.373,1.0195,2.19875,3.4895,5.0995,6.534,8.821,-0.371,-0.133,0.35525,1.03725,1.013,3.8325,4.97,6.615,9.188,-2.604,-3.30275,-2.6795,-43.1275
1,2.25,0.0708614944268715,-0.121689374595943,0.278230685687409,-8.4600912833292,3.21184804183084,0.711720601213635,428.555121425922,5.16870707838939,423.934484950605,428.730723296064,5.13717271886646,424.027221952756,433.381546285802,4.85378727225432,424.860959792267,428.928837977146,4.97219738203966,425.129904222222,5.66437707069897,0.113684366534514,0.49473550592011,4.94,3.785,1.935,-0.4142,-0.5795,-0.424025,-0.73465,-1.149925,86.53816,80.4775,2.350325,-1.725,-1.32,-0.885,1.5,-1.905,3.325,0.6025,262.75,313.325,274.025,304.925,0.115,0.0925,0.01,0.01,0.195,0.095,0.12,-0.13,-0.148,-0.29725,0.5445,1.2865,2.20475,5.0725,6.0395,7.43575,9.30275,-0.0315,-0.007,0.68125,0.803,2.06775,3.94925,4.974,6.3705,9.32875,-0.12075,-0.0325,0.285,0.816,1.11375,4.34575,5.66575,7.4575,9.7605,-0.0735,0.005,0.36375,1.00475,2.1995,3.48725,5.09825,6.53225,8.81975,-0.38675,-0.14825,0.3075,0.9835,1.011,3.83075,4.96875,6.6125,9.18675,-2.3565,-3.3945,-2.964,-40.4325
1,2.75,0.120613637953584,0.855253905179219,0.279513098983009,-5.29272932862413,1.55667494630834,0.762350869823074,428.561583617305,4.77179071225742,423.140097310995,428.39710413099,4.81799659155808,423.444545413825,429.290705351145,4.69272497423705,424.477370420016,428.879821021504,4.78599220009079,423.527144201923,5.65492284345278,0.353647044204095,0.464420622664205,4.92,3.62,1.765,-0.0799,-0.539,-0.47395,-0.849225,-1.31345,86.5237425,80.8975,2.3354,-1.7,-1.22,-1.3025,1.225,-1.605,2.65,0.48,267.875,312.525,275.5,303.3,0.1075,0.09,0.01,0.01,0.17,0.0975,0.11,-0.1275,-0.2105,-0.30275,0.539,1.279,2.204,5.0585,6.03825,7.43475,9.30175,-0.063,0.01325,0.6845,0.79875,2.066,3.94825,4.9645,6.3695,9.32775,-0.136,-0.03925,0.25475,0.81475,1.1125,4.3525,5.66475,7.4565,9.75925,-0.06875,0.002,0.33075,0.998,2.2,3.485,5.09725,6.531,8.8185,-0.379,-0.165,0.27075,0.95,1.009,3.83,4.96775,6.61,9.18475,-2.366,-3.3935,-3.545,-36.255
1,3.25,0.0408452821614944,0.983973646275778,0.299647475701317,-8.49956131954388,2.11422126699512,0.705383237660268,429.115313232979,4.83096371889261,423.29175518671,429.430942387945,4.83139910523448,423.650986806574,431.323824784287,4.6336366207946,425.000246355683,429.370435263124,4.74998191279202,423.72592140625,5.708621151066,0.161551815392926,0.474374758463081,4.88,3.695,1.745,-0.448325,-0.8585,-0.8289,-1.4143,-1.8645,86.514965,80.62,2.4873,-1.82,-1.31,-1.34,1.175,-1.78,2.575,0.53,263.95,311.175,277.825,302.7,0.115,0.09,0.01,0.01,0.15,0.08,0.11,-0.13,-0.274,-0.312,0.5305,1.26775,2.20125,5.059,6.0365,7.43375,9.3005,-0.121,-0.00675,0.679,0.7915,2.064,3.94725,4.9625,6.36825,9.32675,-0.19825,-0.07025,0.247,0.8105,1.11075,4.3515,5.66375,7.45625,9.75825,-0.136,-0.0175,0.3155,0.98925,2.19875,3.482,5.09625,6.53,8.8165,-0.55375,-0.1855,0.234,0.934,1.008,3.82925,4.966,6.609,9.1835,-2.7425,-3.331,-2.94275,-40.465
1,3.75,0.084527513995186,0.646775738932176,0.325810361354225,-10.3162945818818,1.68595609429679,0.767230006219084,429.193693881253,4.93221289750818,423.608710889344,429.330707398767,4.92593406571479,423.829230306611,429.488816357797,4.68561794116059,424.18383264127,429.248746558092,4.79947867422845,424.044761745192,6.08946275219898,0.087200950271978,0.41983914331018,5.005,3.8175,1.745,-0.558625,-0.918,-1.075225,-1.66595,-2.10085,86.5141175,80.2625,2.49945,-1.87,-1.1925,-1.4075,1.5,-1.68,2.8,0.5225,264.075,310.525,275.3,303.225,0.1325,0.09,-0.01,0.01,0.2,0.05,0.12,-0.1275,-0.39325,-0.31875,0.5225,1.2645,2.205,5.0615,6.036,7.43275,9.2985,-0.12625,-0.037,0.66175,0.78525,2.06275,3.946,4.96225,6.36725,9.325,-0.25975,-0.044,0.24425,0.808,1.1105,4.35,5.663,7.455,9.75725,-0.2225,-0.01925,0.297,0.97725,2.19775,3.47975,5.095,6.52825,8.815,-0.77775,-0.24025,0.2115,0.91525,1.008,3.8285,4.965,6.608,9.1815,-3.021,-3.354,-4.25525,-41.39
1,4.25,0.0819357879107642,0.664008371184082,0.2874005959502,-8.46716831974797,1.99963565892859,0.713558565002076,429.914276393493,5.00337415327589,424.336770778718,430.90659450768,4.90938933641964,424.4165402141,431.425897435673,4.74862324871114,425.137006980197,429.202720411301,4.88175188733451,423.070268334651,5.683746391047,-0.146648351883457,0.425390127860704,4.83,3.735,1.775,-0.60145,-0.93,-1.084675,-1.711375,-2.12675,86.499295,81.42,2.4798,-1.875,-1.245,-1.2825,1.3,-1.645,2.75,0.57,263,310.675,279.6,303.725,0.155,0.09,0.01,0.01,0.2,0.0675,0.11,-0.13,-0.4755,-0.35925,0.50725,1.25825,2.207,5.067,6.035,7.43175,9.2975,-0.11775,-0.054,0.628,0.77625,2.06175,3.94575,4.9605,6.377,9.32325,-0.2525,-0.041,0.235,0.80375,1.10975,4.3415,5.664,7.45325,9.7555,-0.32275,-0.03075,0.29125,0.9735,2.19575,3.4785,5.09375,6.5255,8.813,-0.942,-0.31625,0.19025,0.87475,1.006,3.83,4.963,6.607,9.18025,-2.6905,-3.369,-3.093,-38.875
1,4.75,0.108489954555899,1.17268316461798,0.292434221042058,-6.68412775264047,1.7293043824232,0.752617268915146,431.425091361506,4.98161236188468,424.792185483171,432.530161707187,5.03439400599195,424.605214089474,432.063489475732,4.81785164396197,424.425569424055,431.585692931484,4.79542971870009,425.24918335016,5.77286714655566,0.059775184553601,0.357824575118026,4.725,3.605,1.765,-0.5823,-0.943,-0.9972,-1.5462,-1.93545,86.5143975,81.535,2.24245,-1.85,-1.445,-1.2775,1.425,-1.615,2.95,0.53,264.875,309.125,276.975,302.375,0.155,0.0925,0.0025,0.01,0.195,0.0825,0.11,-0.13,-0.59775,-0.3685,0.49775,1.254,2.205,5.065,6.034,7.4305,9.2955,-0.1485,-0.06175,0.60825,0.767,2.06075,3.94475,4.9595,6.37775,9.3215,-0.304,-0.06425,0.20725,0.798,1.11,4.3405,5.663,7.45225,9.75425,-0.32775,-0.0435,0.2845,0.9695,2.1945,3.47775,5.09275,6.52225,8.81175,-0.97075,-0.313,0.16175,0.8645,1.034,3.8295,4.96125,6.60525,9.179,-3.087,-3.37675,-6.9985,-38.365
