DOY2,HR2,CO2,FC,G,H,LE,WS,USTAR,PA,RH,TA,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,FCH4
1,7.75,407.34,-2.60592675,-16.5420175,-25.97618,-1.5757225,0.0710613325,0.017383275,99.56125,66.788026725,-8.0597806,-74.20425,0,0,217.047,277.60875,-7.47521,1.23507525,1.65296225,4.345,-175.4914
1,8.25,385.14865,-0.7649474,-16.73182,-27.2815275,-3.124278,0.0807,0.014305765,99.581625,65.96408605,-7.9075,-69.38925,0.08496181,0,215.704,279.9597266,-7.4306545,1.20892975,1.67,4.344,-84.9952
1,8.75,387.875075,-2.3546545,-16.84824,-25.017035,-6.67025875,0.0613675,0.01370133,99.602,66.12975,-7.0955,-42.654258,2.3130464,0,218.78475,283.087910575,-7.60510625,1.222228,1.66,4.32875,-120.4184
1,9.25,394.067,-10.20281525,-16.45365625,-35.09125,-28.7007925,0.133869475,0.0238585175,99.60562665,61.7965,-6.1645741,-24.2195,4.8011075,0.00814919500000001,218.702,287.1896,-7.03878,1.187,1.627,4.32,-7.158
1,9.75,391.107,-3.13065425,-15.22450375,-32.90765,-9.27161,0.09780295,0.0191424,99.60341305,58.643,-5.3070005,-5.135788575,9.97278725,0.239,220.76825,293.118479375,-6.1850745,1.176,1.61,4.31,-25.961915
1,10.25,398.051,-14.282725,-14.00824284825,-45.2833175,-7.131766,0.09749898,0.02131882,99.58578375,57.23825,-3.82513625,9.361093525,14.03093805,0.416162325,221.69275,298.26675,-4.65612275,1.16382,1.61806375,4.385,-16.5978533
1,10.75,403.49115,-5.708721,-13.1300285585,-38.958205,-17.4743665,0.1418055,0.02747645,99.5961981,54.525270175,-3.1176345,8.91101185,15.117555,0.59849335,222.694,301.702,-4.18645425,1.24388275,1.59078725,4.39875,-96.7808
1,11.25,398.52035,-6.079445,-11.33435989825,-27.991895,-3.470220775,0.178835075,0.040812445,99.578431075,53.89956435,-2.25504675,15.8563918,19.5629532,0.628003075,222.108,307.2415,-2.84988,1.253916,1.6050625,4.4375,-141.79865
1,11.75,398.7736,-4.86083125,-10.41040282325,-20.349855,-0.5038132,0.22032345,0.037456155,99.565477625,54.383726275,-1.21130225,23.0674583,25.997,0.88582295,223.45925,309.9718,-2.30481625,1.24,1.623642,4.4775,-75.7685
1,12.25,400.874875,-5.38647125,-9.96495043335,-43.9247575,-1.63208,0.16829595,0.0356253625,99.56053225,55.733540875,-0.74337475,20.48,29.79726755,1.42130725,223.758,312.335,-1.8715115,1.26375,1.60979375,4.47375,-66.03
1,12.75,403.5254,-4.887068,-9.25989025835,-24.671155,0.290455,0.210135,0.055042455,99.579844875,54.160075425,-0.61102075,13.549,22.663641125,1.538188225,221.2545,309.5895,-1.2384883375,1.272,1.62718,4.46375,-31.8625
1,13.25,399.71445,-5.839894,-8.873394092,-26.6619,0.0980260200000001,0.20327715,0.0408154475,99.573812575,49.21775,-0.2993627,9.347,21.7837741,1.3043502,221.47225,308.67275,-1.128457375,1.274,1.633332,4.4475,-114.4622
1,13.75,400.9686,-4.853945,-8.496368258175,-30.57386,-2.0763925,0.21670815,0.021960295,99.5463488,47.3035,-0.300787275,11.16741245,19.585,0.86275,222.3055,308.44575,-1.0783437,1.282,1.626028,4.475,-38.7
1,14.25,399.8478,-3.208167,-8.248361133175,-22.2782,-0.47600795,0.2121862,0.03098316,99.5579978,44.58625,0.0564948749999998,5.72300185,13.59475,0.53315185,222.6755,306.213011,-0.65198266,1.275,1.65240375,4.485,-43.989
1,14.75,394.894,-2.41653325,-7.979546633175,-29.9989125,-24.383855,0.150512375,0.027359975,99.5864345,44.15,0.0302757749999999,-0.250051875000001,11.953,0.2095,221.6155,303.94695345,-0.2907107,1.26,1.6653675,4.50625,-23.678
1,15.25,389.326775,-3.265466,-7.808966775,-32.68462,-3.996216,0.1891352,0.03166,99.5990093,43.876,0.0534999999999998,-28.48275,6.5425,0.05425,219.6974212,303.081587975,0.2761793,1.28340875,1.6675,4.52,-82.79646
1,15.75,396.19355,-0.7784578,-7.668945125175,-29.37952,-3.017914,0.110816,0.02588,99.6028917,46.09675,-0.30275,-56.096450125,4.72729665,0,216.73025,299.425925925,0.468454875,1.319875,1.69125,4.51875,-5.54179
1,16.25,397.46065,-2.70982925,-7.631719374825,-33.1165225,-2.9291875,0.131602575,0.024952505,99.605813,54.32325,-0.8585,-76.852904975,1.4166457,0,215.597,294.965847825,0.8375044,1.37234,1.6875,4.51875,-18.96
1,16.75,397.0158,-1.260428,-7.891696999825,-38.88348,-3.367022,0.100031,0.0178495275,99.610223775,57.82625,-1.17475,-82.3953462,0,0,216.562785,291.669,-0.01131625,1.3841475,1.68125,4.5325,-10.9755
1,17.25,390.966125,-0.892623,-8.297999375,-39.183225,-6.40029925,0.100611575,0.01429362,99.55125055,60.988875875,-2.638,-82.4325408,0,0,219.395,290.629236575,-0.318535,1.3374875,1.68125,4.53375,-26.48867
1,17.75,398.7845,-1.2212535,-8.968318325,-30.8690075,-3.66948,0.0930180225,0.01554975,99.492682275,57.66087345,-3.71025,-78.7434772,0,0,218.9625,288.241841775,-1.1523249,1.36831,1.69375,4.53875,-69.64
1,18.25,396.709875,-3.8530965,-9.6216853,-30.72655,-33.8909475,0.123211575,0.01138307,99.48224525,58.47079765,-4.30586255,-77.817306275,0,0,218.4485,287.9915,-2.34991,1.325,1.64125,4.52375,-110.777925
1,18.75,382.075325,-0.983515,-9.984645166825,-34.491375,-9.315909,0.0697113,0.0173117,99.4714029,65.784977175,-4.204,-78.081556925,0,0,218.32925,287.2481076,-2.235525,1.25396125,1.59421875,4.52,-12.256
1,19.25,392.62825,-1.71467205,-10.3948375415,-37.16965,-3.972257,0.1074732,0.0182125,99.4410621,70.324235425,-4.94325,-78.67054465,0,0,218.304,286.2785,-2.9535,1.242904,1.586592,4.49375,-46.8074375
1,19.75,394.1474,-1.838204,-10.477408625,-42.8121325,-6.5832515,0.07308705,0.01625,99.410988125,71.649073225,-5.33075,-76.923594175,0,0,218.24175,286.707429025,-2.9427325,1.249556,1.59429375,4.47375,-7.598
1,20.25,388.99665,-1.1584468,-11.77869,-32.8948,-9.136771,0.0712228825,0.01769699,99.4002398,71.151246825,-5.6815,-75.5860069,0,0,221.70225,286.565269625,-2.401212,1.24,1.5816125,4.4,-119.11
1,20.75,393.211925,-3.42551625,-12.5889695,-28.48275,-13.3596165,0.08209,0.0082906025,99.344840175,70.953393875,-6.044261975,-77.3434012,0,0,225.055222475,284.705,-3.89767575,1.246,1.588876,4.42125,-11.774025
1,21.25,378.7761,-2.283288,-13.21876075175,-22.58228,-7.153275,0.1372415,0.0135381,99.312833425,69.87275,-6.314789375,-78.837,0,0,229.222664425,283.1097468,-3.86270775,1.220554,1.590476,4.42375,-1.25682075
1,21.75,402.811675,-2.3820635,-13.58549470675,-24.8275425,-9.131865,0.07543696,0.009632,99.2934889,66.76475,-6.4585,-77.97075,0,0,230.611355725,284.1025,-4.619095,1.216696,1.554592,4.405,-30.24
1,22.25,400.58025,-2.816164,-13.78167889325,-29.88559,-4.16564,0.103335125,0.008031,99.32566705,66.505,-6.304,-75.71525,0,0,226.815212125,284.818907375,-4.68610325,1.22935,1.5581625,4.39625,-27.7775
1,22.75,399.433875,-3.469675,-14.28446045,-34.0733525,-5.5299635,0.07035213,0.012368,99.34559335,65.56125,-6.616175525,-75.33802,0,0,225.6499079,286.477075,-5.4297225,1.22337,1.594016,4.4025,-80.98
1,23.25,390.57765,-4.358224,-14.8136,-32.317,-25.0016425,0.0848815775,0.012377735,99.4417011,66.716,-6.7289348,-78.7968797,0,0,223.974459775,284.848,-5.8554825,1.25106275,1.5663605,4.3975,-159.443025
1,23.75,382.6512,-0.982680475,-14.9950875,-37.669485,-20.70648,0.07032,0.01533,99.45875,67.5024208,-6.36903505,-80.8430045,0,0,225.049009025,283.088712825,-5.9122205,1.228266,1.588202,4.39375,-305.2998
2,0.25,392.309225,-1.65073575,-18.3167975,-51.55699,-6.7455685,0.110457175,0.0241751675,99.5288323,40.465295,-6.178980525,-94.371,0,0.00555037500000001,208.738490425,286.85282895,-6.5387,2.448545225,2.624846925,4.929,-28.5875
2,0.75,397.89475,-12.8042,-18.86245875,-48.3035625,-4.526042,0.05558806,0.02104,99.519252225,42.0159886,-5.47243715,-94.437974225,0,0.024811125,208.557749325,286.048324375,-6.6717,2.466192825,2.6228519,4.91375,-8.6555
2,1.25,395.658,-3.287632,-19.29888625,-39.93077,-9.143946,0.056368965,0.02391,99.53425,42.728,-5.6776653,-94.50568965,0,0.00700251775,208.549532675,287.2107083,-6.9084,2.46178425,2.599,4.92,-164.815325
2,1.75,391.783675,-4.563694,-19.790285,-48.8622,-15.31375625,0.12122555,0.0256,99.48925,43.5398822,-6.13766475,-93.396796,0,0.00660972500000001,208.878460225,287.098115075,-7.0824,2.429232975,2.591067325,4.898,-206.868
2,2.25,392.108425,-7.16984025,-20.21841375,-38.81936,-8.181509,0.08372512,0.02558244,99.474125,45.0389694,-6.6355871,-93.787921525,0,0.012308385,209.345309875,286.336987775,-7.093,2.43518065,2.59484405,4.91275,-33.6825
2,2.75,390.2987,-2.065626,-20.59891625,-53.534,-13.9357175,0.0753235075,0.0209925,99.459,45.4581084,-5.919026,-93.857431675,0,0.00807357500000001,209.4405158,286.680069775,-6.9549,2.423803325,2.60124545,4.928,-33.725
2,3.25,392.121125,-3.720542,-20.82454875,-40.99951,-7.9612205,0.1078259,0.026479705,99.458125,44.2388656,-5.962550075,-93.660644875,0,0.00510248525,209.0893648,286.591119425,-7.048125,2.418197175,2.587578475,4.93325,-34.0525
2,3.75,395.4409,-3.9588255,-20.8782925,-44.676895,-12.1679,0.086507,0.0305239,99.458,43.6154128,-5.759832125,-94.149182275,0,0.0688763725,208.42422475,286.52013465,-6.8568,2.41983645,2.586296275,4.9285,-196.584
2,4.25,392.0951,-8.21102975,-20.94129125,-39.18616,-4.85756125,0.1111283,0.020795,99.44925,44.1969654,-6.605111525,-94.14612675,0,0.0563954525,207.821445825,282.80023455,-7.46805,2.41373585,2.61309415,4.93175,-94.624925
2,4.75,392.580375,-6.63550075,-21.14359125,-48.705735,-18.909075,0.1051816,0.022431345,99.4595,43.8317728,-7.130565925,-93.147637925,0,0.0451481075,207.9256531,282.8494935,-7.6211,2.415350325,2.61372785,4.93075,-127.3338
2,5.25,388.8348,-11.121754,-21.38593,-45.3851575,-14.952363,0.16013905,0.021295,99.49115045,43.292,-6.673425475,-92.39232365,0,0.0215706525,208.127466,283.046779325,-7.7877,2.3779963,2.6050274,4.9355,-5.96
2,5.75,387.36575,-5.73119875,-21.5354175,-58.230275,-14.5472875,0.120926025,0.03257,99.469139825,45.52,-6.8877166,-92.643232675,0,0.02159085,208.734517375,283.069062825,-7.7187502582,2.3897467,2.60159855,4.93075,-86.62
2,6.25,386.796,-5.95481,-21.60165875,-41.111355,-7.5401495,0.1440438,0.019494625,99.46787175,47.264091,-6.934408825,-94.42211255,0,0.03562039,208.4672486,284.823439925,-7.6188,2.365732175,2.577803825,4.9265,-23.4475
2,6.75,387.22625,-6.87863525,-21.56063375,-47.52569,-7.0752895,0.08963,0.02323876,99.459108675,49.0835424,-6.456417625,-95.191889025,0,0.00567079125,205.90153965,284.47669495,-7.6036799321,2.361849675,2.572349125,4.96175,-27.8325
2,7.25,388.7205,-2.384095,-21.4971475,-60.534465,-7.931495,0.070101125,0.02373,99.4613868,47.719006925,-6.9321395,-86.5772714,0,0.0056798985,205.5233598,283.35387855,-7.5355,2.3622102,2.5750291,4.9475,-23.3
2,7.75,395.45975,-2.043423,-21.28184875,-35.813105,-10.9958,0.10484161,0.02042689,99.4345903,44.6209024,-6.90320445,-77.2345,0.03298864,0.0886677175,205.5305955,284.620539975,-7.687975,2.35569285,2.580829875,4.97075,-26.4
2,8.25,391.448875,-3.061568,-20.8756375,-31.0747,-5.83882975,0.093345,0.02335308,99.434937575,40.9306434,-5.259531925,-46.205285,1.736346,0.310321175,206.2450583,289.13138535,-7.2531,2.35640565,2.5793467,4.94125,-12.4575
2,8.75,391.8938,-19.417675,-20.1973975,-23.30854,-5.5566425,0.1329748825,0.03259428,99.4496997,39.1366864,-4.19341515,-9.115155075,5.837482725,0.5839859,208.23644965,293.8422288,-6.5393,2.34808295,2.567737275,4.9655,-53.78
2,9.25,393.656375,-3.65629025,-19.0841875,-12.28535,-0.99028945,0.20110575,0.035475185,99.48301505,38.7280736,-3.526096075,-6.392033575,9.466524325,0.8564327,212.069204,298.27111305,-5.9423,2.3482749,2.5588616,4.974,-41.535
2,9.75,397.31905,-4.14719675,-17.09815250175,-16.82011,-10.08179125,0.1461121,0.03779835,99.5181786,36.8835236,-3.08921785,-10.484944725,14.03907855,1.29869175,213.7024786,300.850332125,-5.3773,2.3535678,2.558216725,4.9635,-38.7
2,10.25,392.9019,-4.855635,-13.52492775,-23.772945,-0.98016245,0.27096435,0.0523795,99.5470887,34.552,-2.7593944,-13.877666625,19.42021905,1.80495775,215.61859835,302.996579825,-4.70265,2.411682925,2.557583375,4.95825,-34.35
2,10.75,393.3323,-4.473534,-11.05769347675,-22.69859,-4.56449,0.315547425,0.068675,99.578701525,33.914328,-2.458688825,-7.154471575,28.674671075,2.521408125,217.695230425,305.15618085,-4.0394,2.46265855,2.668033575,4.9465,-20.5325
2,11.25,391.9518,-6.7140125,-10.003349591825,-11.117525,-3.99527925,0.3666293,0.061090405,99.573904925,33.819636,-2.329100025,-1.92687892500001,32.3457633,3.148483,219.909190575,305.196627225,-3.74275,2.468789875,2.6952183,5.0085,-60.15
2,11.75,391.1348,-3.7053595,-9.362710333,-10.69811,-3.43259325,0.2195727,0.060235,99.591433025,33.4213106,-2.1420547,3.29871004999999,35.45217325,3.07886275,221.528270725,306.250036925,-3.45485,2.4929546,2.6919786,5.0085,-138.78575
2,12.25,391.311625,-3.6256365,-8.76909585015,-9.0728625,-1.826104,0.22805025,0.06487486,99.617875,33.0950496,-2.188589525,4.0916687,42.330315,3.28202405,221.589,306.3517007,-3.53975,2.49135315,2.67818745,4.988,-57.845
2,12.75,392.5416,-3.35879075,-8.4706629,-10.80471,-3.987424,0.3602136,0.0687956775,99.61725,32.7138606,-2.051995275,5.4023525,39.2559749,2.9526386,220.8276462,307.551,-3.3238,2.47836835,2.6780583,5.0025,-31.715
2,13.25,391.24015,-2.53807575,-8.18775685,-6.92416075,-0.0245739249999999,0.402385,0.07045084,99.617,31.8163384,-1.670041675,14.5622288,35.055263125,3.1575,221.2969327,308.32258575,-2.953908351,2.47375735,2.65414535,4.974,-33.8525
2,13.75,390.509,-4.593998,-7.88732920015,-11.4479725,-2.734464,0.312026525,0.0625025,99.61675,30.205041,-1.765688425,14.18686,33.1693825,3.34072335,221.4114811,307.3239445,-2.7729770415,2.48871245,2.6623377,4.9675,-35.22
2,14.25,390.586,-3.861918,-7.73918785015,-8.691553,-5.363235,0.435303875,0.07800145,99.621625,30.3636922,-1.89225,9.141218,31.728755,2.95837765,220.6936037,307.28517255,-2.594442556,2.48247605,2.6690457,4.981,-88.7052
2,14.75,390.067475,-4.035832,-7.736774233,-17.9356,-3.2324915,0.346431175,0.04949,99.6265,30.3130994,-1.9171709,5.211462,29.2335,2.899555275,222.0788787,306.82325,-1.36332761755,2.4612344,2.742437875,4.9955,-116.900125
2,15.25,389.142125,-5.4792525,-7.54488035835,-16.30968,-1.16352175,0.42698805,0.0550625,99.656,30.107729,-2.03366695,2.78800005,19.985876225,2.153458775,221.988029625,306.08909675,-1.45421790875,2.509128825,2.65737065,4.9385,-19.615
2,15.75,389.19625,-1.985851,-7.295816542,-23.65284,-11.576295,0.5517188,0.04911174,99.666,29.83933435,-2.02825,-13.13650265,12.97775,1.3354015,221.24694515,305.3308916,-1.3499158339,2.50003675,2.633978575,4.9665,-23.9
2,16.25,389.9409,-1.4213115,-7.50614563315,-25.7672625,-1.3439415,0.6041605,0.0635900575,99.58075,29.9757486,-2.066,-34.0297787,9.012663,1.2415679,220.0760359,304.85764845,-1.31994848365,2.54603065,2.65421955,4.9835,-5.7475
2,16.75,390.14855,-1.1392495,-7.717443449825,-34.205185,-3.01956125,0.487720425,0.0375575,99.49975,31.2762324,-2.182,-68.462801175,2.76071145,0.657407025,219.029103425,303.5336756,-1.406794923025,2.578280225,2.71450575,5.024,-27.71
2,17.25,388.9849,-1.74232525,-7.983140700175,-32.58908,-9.2716295,0.365924725,0.027975,99.489375,33.5427815,-2.4831725,-85.168252925,0.2411855,0.1343716,218.4035082,301.15560565,-2.118875,2.5811422,2.71081,5.04825,-17
2,17.75,377.9138,-3.506147,-8.211598742,-45.55792,-6.25992075,0.1448929,0.029635,99.4885,35.64761795,-2.815581725,-91.8210357,0,0.005309125,217.256446075,299.0260008,-3.777,2.591713325,2.714948975,5.042,-30.2
2,18.25,376.88565,-2.543326,-8.268031674825,-39.83823,-8.503708,0.12386435,0.025206335,99.502625,38.093489625,-3.165808275,-92.2665,0,0.02,215.9703753,298.474246325,-4.4394,2.603056625,2.71003075,5.0435,-81.455
2,18.75,394.601,-2.5534975,-8.313206724825,-38.9064425,-4.05152575,0.0711275,0.022015,99.51675,38.519254575,-3.493619475,-93.09925,0,0.00812876875,215.4971866,297.661711525,-4.55105,2.588097675,2.700729125,4.97075,-90.41905
2,19.25,375.042,-8.850072,-8.4624083,-46.5782975,-12.72382,0.0819037325,0.0231,99.516,38.687240375,-3.839601675,-92.09625,0,0.014515325,215.0574154,296.661342575,-4.8476,2.5756487,2.6599347,4.95075,-28.235
2,19.75,386.796575,-7.733551,-9.150327,-63.396635,-9.931029,0.1011523,0.0224107475,99.498,38.30025475,-4.355763275,-89.8930751,0,0.01231564325,214.6418172,294.732481125,-4.96105,2.529500975,2.62188625,4.9265,-126.32755
2,20.25,385.908425,-10.224637,-10.165182205,-52.96139,-13.951507,0.07523027,0.02623,99.499125,38.70507995,-4.6587614,-90.03225,0,0.00869190475,214.5381766,294.28670545,-5.24575,2.5377858,2.633023,4.92225,-27.6075
2,20.75,391.4623,-5.54239825,-11.08328575,-43.109525,-6.15811,0.11252785,0.02247,99.547,41.3787512,-4.515317125,-93.38425,0,0.001072462,212.435382225,292.574138675,-5.603575,2.53315215,2.6413518,4.9085,-26.39
2,21.25,391.538925,-1.383422,-12.48802760675,-55.14312,-10.7257825,0.0554078825,0.02212209,99.550625,42.58781555,-4.831583175,-93.542,0,0.00361978425,211.4936466,291.35189815,-5.818375,2.522563175,2.64556565,4.899,-9.812
2,21.75,392.669,-4.11845075,-13.61831875,-57.83845,-17.109625,0.0741675,0.0252369475,99.525,41.521539825,-5.0732787,-95.305759,0,0,210.837667725,290.607190725,-5.8204,2.4795483,2.621713975,4.91475,-82.33
2,22.25,384.32175,-5.40185125,-14.756885,-57.966555,-11.8492085,0.066169905,0.029272515,99.53425,40.566777575,-5.215254025,-94.2088988,0,0.000509219000000001,210.728443275,290.198165625,-6.4589,2.472306775,2.61411795,4.91475,-62.505
2,22.75,391.4816,-3.47139975,-15.78421625,-49.153395,-5.6066145,0.0954043,0.022325,99.544601525,41.611055875,-5.2598069,-95.014747175,0,0.018869375,210.549473225,290.593157575,-6.39225,2.463920825,2.639818425,4.929,-44.1875
2,23.25,391.646,-2.9827635,-16.6864225,-52.639625,-8.372326,0.080679725,0.0240424025,99.545619075,40.567725975,-5.6327422,-93.92854245,0,0,209.4917006,289.164211875,-6.5769,2.46144785,2.649546025,4.9095,-24.7
2,23.75,384.31125,-8.108083,-17.41342375,-59.446765,-14.8039375,0.07308527,0.018655,99.536904575,40.71591855,-6.062791775,-93.340858525,0,0,209.103708075,287.718016225,-6.48365,2.454287875,2.6256381,4.929,-63.11
3,0.25,386.8637,-5.7486895,-17.29044333,-50.2792875,-4.532203,0.0724249375,0.0259678875,100.07775,44.46297265,-2.1952375,-81.84603975,0,0,244.0480366,302.505545925,-3.572,4.715548825,4.5931049,5.641059275,-93.869
3,0.75,382.6645,-5.538764,-17.8690208335,-49.650135,-6.55113425,0.0618375,0.02575,100.03875,45.230071925,-2.6187153,-80.68174255,0,0.00458390200000001,242.031719875,301.95883595,-3.930925,4.720716225,4.584023175,5.6304718,-116.7335
3,1.25,389.1794,-3.213122,-18.21290249825,-43.844325,-5.24197025,0.075915,0.02434377,100.024125,45.088434375,-3.107843425,-79.98866735,0,0,239.13532275,301.0133849,-4.571,4.708219225,4.603914475,5.636156525,-147.002
3,1.75,386.357425,-3.8762665,-18.47636666525,-36.19121,-5.19498,0.08355,0.02079,100.00925,45.790793,-3.312453825,-76.598959025,0,0,241.209836175,301.090290575,-4.413,4.6993648,4.614896175,5.617734225,-111.4037
3,2.25,388.017475,-2.231629,-18.70601667,-35.83083,-3.9789785,0.09014179,0.02094253,99.956965575,47.0977576,-3.485042225,-79.024714125,0,0,246.874919475,298.464022025,-4.64495,4.691717675,4.5847458,5.63596635,-48.3325
3,2.75,387.01,-3.71155375,-18.98907083175,-36.427625,-7.633736,0.07955,0.021995,99.8987698,48.072055125,-3.314340675,-78.72817,0,0.037115675,246.893334525,299.33569755,-4.54,4.6600806,4.598686625,5.64216555,-69.925
3,3.25,391.007,-3.40088125,-19.27220916825,-32.92285,-3.85097,0.0966255,0.0262559925,99.889625,49.73427865,-2.96039835,-82.59298015,0,0,241.241486575,299.121189,-3.769975,4.66436765,4.589510125,5.6171639,-82.1525
3,3.75,390.34325,-2.46194575,-19.53302833,-32.25138,-5.563067,0.08184,0.0240721875,99.91775,49.736940825,-3.092574975,-82.155950425,0,0,243.201413225,298.278364275,-4.07195,4.617759925,4.581521675,5.61988055,-102.0788
3,4.25,395.799,-2.44493725,-19.93810500175,-44.40056,-4.718758,0.0752525,0.0238,99.93625,48.559537675,-3.39724155,-80.724120575,0,0.000509499250000001,245.243163075,297.32523435,-4.39985,4.64327655,4.583498375,5.623629725,-35.7
3,4.75,396.174775,-3.369215,-20.43865249825,-35.98555,-3.8455315,0.062154515,0.025005,99.955,50.41895,-3.549489625,-76.022057525,0,0.0064216,246.379222425,296.889082375,-4.946025,4.644389225,4.597207025,5.63649715,-58.525
3,5.25,389.904475,-3.08568,-20.8807141665,-44.249635,-13.3444375,0.12762675,0.0255489375,100.003875,59.90567055,-3.348197075,-80.36722985,0,0.01568408,245.35214985,296.128858525,-4.757925,4.627470775,4.5865715,5.61414205,-61.125
3,5.75,378.5621,-1.505775,-21.0429616665,-39.34132,-4.063297,0.10317005,0.02160796,100.08206815,59.4492053,-3.78659395,-83.5744638,0,0.084084875,246.12909,295.14427115,-5.05055,4.612778525,4.5853647,5.64328095,-29.7925
3,6.25,382.16255,-1.50391325,-21.08579791825,-45.55207,-6.9864405,0.076615,0.029035,100.181130925,59.55768355,-3.938092475,-73.65367765,0,0.03475,246.348314525,294.067633325,-5.106475,4.5640148,4.5459248,5.643474975,-35.35
3,6.75,392.1655,-3.22814875,-20.97814625175,-34.5212375,-9.965842,0.102952625,0.0251125,100.228,62.8272575,-3.98795055,-69.846573975,0.00311061975,0.05713982,244.827197475,295.44041365,-5.105,4.546696925,4.5415771,5.63866655,-88.968875
3,7.25,379.83045,-2.861244,-20.89826875,-29.828635,-18.8056725,0.08184,0.02801282,100.273125,59.4870668,-3.351822875,-51.06907905,1.380078,0.272116375,240.880981825,301.046077875,-4.83555,4.540375025,4.566192975,5.6474712,-159.96
3,7.75,380.9366,-2.9406565,-20.63430999825,-24.13104,-6.173214,0.1393772,0.02335,100.31825,53.737244725,-1.235872925,-20.64618,7.39175,0.6338631,242.6358,307.46593905,-3.72173475,4.498618025,4.53123485,5.628608425,-75.32
3,8.25,381.768975,-5.86095,-19.68947125,-20.7405375,-7.0147095,0.1010648,0.0333417,100.278375,46.826852075,0.41684345,6.577984,16.5253875,1.2885035,244.273519075,312.0634197,-1.47,4.44376775,4.5093769,5.614667175,-148.1346
3,8.75,384.2326,-10.08574,-18.93162874825,-18.4656875,-11.43846375,0.165201,0.04131668,100.45242255,42.386826225,1.06737895,18.686185,27.935027325,2.1294615,244.915650925,318.2713932,-0.3144,4.400389275,4.4914246,5.611139925,-85
