DOY2,HR2,CO2,H2O,T_SONIC,TA,PA,RH,VPD,WS,USTAR,TAU,H,LE,FC,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_SIGMA,H2O_SIGMA,SW_IN
3,5.25,389.6116709,2.604159025,-15.591417375,-14.003064225,96.2737981,67.90669535,0,0.342943625,0.024920625,-0.229837125,-37.6142941,-6.1117505,-1.18486785,0.1289035,0.116091625,0.02844825,0.03837875,0.004284825,0.087759,-3.275807875
3,5.75,389.96184155,2.63967245,-15.406089875,-12.948785875,96.25503685,71.637792325,0,0.382239375,0.023355625,-0.2986,-41.73175855,-17.17282505,-0.718854675,0.126023625,0.10912125,0.02358225,0.037380875,0.005572875,0.07166255,-3.3428915
3,6.25,388.95059275,2.611656125,-15.1812706,-14.616977625,96.2640425,73.279784475,0,0.2505895,0.0298932,-0.3100406,-41.529966525,-7.38106575,-1.0617435,0.1232278,0.1091405,0.0258066,0.0335029,0.005065625,0.086872325,-2.465947
3,6.75,389.047045,2.59017285,-15.652374,-13.921711,96.165636,69.51414275,0,0.3284734,0.021646,-0.2857904,-39.1312068,-4.3704529,-0.56399,0.1285208,0.115828,0.0247324,0.0320324,0.003742,0.09003305,-0.56529025
3,7.25,389.052354,2.4571557,-16.06602,-14.634054,96.1169664,68.019500725,0,0.27785525,0.0316885,-0.3156155,-40.32508625,-5.9599378,-1.0053365,0.150571375,0.1278245,0.0348005,0.040828375,0.0040796,0.0898489,5.1062527
3,7.75,389.03682325,2.59478755,-15.05359,-13.762939325,96.12391485,66.089898625,0,0.35843555,0.02902785,-0.2970301,-41.73940655,-5.47467975,-1.2047208,0.16059985,0.11632685,0.0391696,0.04275275,0.00514905,0.097860875,11.54201535
3,8.25,388.902667625,2.57732725,-14.201274675,-13.564958375,96.2142595,60.515735,0,0.33902555,0.038606475,-0.325394225,-25.329527,-1.17028325,-1.58074925,0.20206895,0.1661002,0.0498059,0.049526075,0.00468325,0.1214648,16.9906931
3,8.75,389.800734075,2.580478175,-13.206850375,-12.62574195,96.241947875,53.13282865,0,0.427716975,0.03712665,-0.34799255,-32.606697675,-0.63383,-1.81608715,0.17736065,0.17323245,0.0448805,0.05120185,0.006599575,0.13488365,28.8496008
3,9.25,389.720196875,2.42727985,-12.53214685,-11.871117825,96.095515575,47.472631125,0,0.4275306,0.054580525,-0.356380125,-40.9850966,-1.002005975,-3.459836725,0.21378025,0.13844975,0.0548097,0.0662807,0.00784325,0.175359875,45.94840425
3,9.75,389.0247242,2.5051647,-11.80771725,-11.8200737,96.0997607,42.1944475,0,0.56006415,0.06477505,-0.387790025,-37.9652676,1.751091625,-2.7292687,0.230127725,0.238120225,0.08576415,0.07380125,0.0080682,0.2889278,49.23263265
3,10.25,389.640365325,2.57718435,-11.193155,-11.4491326,96.3174681,37.894347425,0,0.57855195,0.0451638,-0.427929,-47.3702358,5.4394183,-2.56532345,0.24667285,0.2078113,0.0992077,0.0576397,0.00641455,0.21861145,60.00162455
3,10.75,389.299923,2.49511275,-10.6552306,-10.93484875,96.16254675,37.11259125,0,0.7300364,0.0758054,-0.4830598,-47.283629125,3.659819325,-3.40482375,0.2757048,0.2646554,0.1024858,0.0715148,0.007174,0.35570775,65.976751425
3,11.25,388.9802167,2.464479375,-10.260359,-10.5513817,96.180787675,35.78741755,0,0.5490592,0.0878146,-0.5051726,-49.133532875,4.250975675,-4.79926275,0.3179554,0.3204698,0.1175014,0.0802874,0.007187275,0.3919604,71.962376425
3,11.75,389.150201825,2.38755685,-9.4571297,-10.00584255,96.276398925,35.907409075,0,0.67583505,0.0864612,-0.5102385,-32.986621375,2.102304675,-3.58124355,0.40158105,0.39255575,0.13401405,0.08822175,0.007193625,0.402869725,84.457925
3,12.25,388.5236045,2.460748,-9.59300555,-9.905550075,96.20836935,36.28392725,0,0.8565299,0.1138795,-0.4888814,-44.172787,0.91821325,-4.067476975,0.4132671,0.33818125,0.1384337,0.0929186,0.008469625,0.4558682,88.801576
3,12.75,388.75383925,2.5059309,-9.087051,-9.481929725,96.496864925,35.78175735,0,0.861654,0.08223,-0.479001,-39.3510078,4.7968494,-3.505309475,0.35948,0.345562,0.121022,0.0784475,0.0075955,0.57313775,84.1900934
3,13.25,388.7344009,2.52203725,-8.7358753,-9.107042175,96.393506575,35.8001111,0,1.01901955,0.08598335,-0.5179365,-36.595652475,5.7027427,-2.88430445,0.3691259,0.31405215,0.11224195,0.08215905,0.008022575,0.59616255,70.30814065
3,13.75,389.144203875,2.55807795,-8.637473625,-8.924555875,96.40627725,36.1955653,0,1.120048375,0.080465625,-0.46232425,-36.4484389,4.83593415,-3.586131625,0.41378025,0.37691325,0.138319625,0.077513875,0.00777575,0.5287341,91.6450453
3,14.25,388.809143525,2.5829347,-8.74874,-9.010035425,96.3419893,35.4997219,0,1.2544105,0.0823035,-0.627828,-45.1048012,7.1866055,-2.50859485,0.453324,0.4050485,0.1383975,0.086113,0.008488675,0.5189308,85.39383925
3,14.75,388.726878,2.621209875,-8.282686,-8.65234825,96.4375985,35.6608822,0,0.8194345,0.0985205,-0.6474125,-37.3323882,7.30006655,-2.41546275,0.380762,0.4082535,0.112363,0.071603,0.00720975,0.6005537,54.268313275
3,15.25,388.9281975,2.73947415,-8.09663625,-8.435229625,96.2562355,33.6726736,0,0.875203375,0.1036285,-0.60405625,-59.700896875,2.52377605,-1.843661875,0.392378,0.3915185,0.137238375,0.0706825,0.00771875,0.54585625,49.25093905
3,15.75,388.1052131,2.5779436,-8.3842808,-8.6874714,96.4456735,34.579886825,0,0.9444686,0.0747974,-0.5437152,-37.709828675,7.928952375,-2.4869567,0.39264,0.3430018,0.1128062,0.0534654,0.006245,0.46407885,35.884618425
3,16.25,388.5700496,2.64562785,-8.3482565,-8.6236361,96.3133573,36.08273885,0,0.9639125,0.072384,-0.5390135,-46.167409,6.343968,-1.308817375,0.3522325,0.2850365,0.099235,0.068943,0.0058986,0.429096125,31.334394525
3,16.75,388.1408215,2.6698633,-8.431809325,-8.7930355,96.240156,37.33432905,0,1.186033175,0.089606025,-0.5265649,-50.11379,3.256215525,-0.8550165,0.3848495,0.333138275,0.1128868,0.063908775,0.005778,0.3449752,23.11068215
3,17.25,388.38275055,2.576131625,-8.740127525,-9.0675023,96.2658821,37.729131725,0,0.641886325,0.074297275,-0.5272936,-52.454264775,1.363285175,-0.55716575,0.365098525,0.297329425,0.100038925,0.0607005,0.00611375,0.2455055,12.24556335
3,17.75,388.07051245,2.65294895,-10.476132,-10.8198703,96.345592925,39.77978165,0,1.0140188,0.0525867,-0.5100337,-48.477506475,0.237750150000001,-0.744790675,0.2654802,0.2379378,0.0665099,0.0586897,0.004796,0.12092025,5.736694175
3,18.25,388.6169295,2.6060211,-10.2070808,-10.7260465,96.4844415,44.10000475,0,1.1271509,0.0406356,-0.4371067,-60.604746375,-0.7806982,-0.714553,0.1941239,0.1561705,0.058729,0.0519538,0.0047945,0.075933,-0.101505075
3,18.75,389.34559505,2.650281875,-11.3518832,-11.6518563,96.5182136,46.260360125,0,0.6032894,0.0233116,-0.4168382,-67.9085375,-2.520856625,-0.5267329,0.1530524,0.1222772,0.0330984,0.046397,0.00472145,0.10847725,-2.285850875
3,19.25,389.94250275,2.651572025,-11.548090825,-11.9826424,96.52270485,44.92974165,0,0.3065293,0.019852925,-0.332967775,-58.805552875,-3.20262985,-1.1029112,0.121154275,0.114494925,0.0202181,0.04484205,0.00572325,0.070508475,-2.9479141
3,19.75,389.7686728,2.652026025,-11.73411475,-12.2599963,96.5729154,49.4128636,0,0.540612,0.026281,-0.28667975,-51.469184525,-2.16551345,-0.47629755,0.154503625,0.135979875,0.023980375,0.042149875,0.00659885,0.07341625,-3.532891475
3,20.25,390.225753,2.605568,-11.57803905,-12.3914708,96.499496,53.9585658,0,0.5225369,0.02971565,-0.37916325,-58.430201425,-2.7370404,-1.3752382,0.1171157,0.1255648,0.0250545,0.04051085,0.0056036,0.0886127,-3.4776438
3,20.75,389.704912,2.81362185,-11.016882725,-11.3220355,96.487062,57.3517771,0,0.5236106,0.02488365,-0.392921,-55.77853065,-6.018847275,-0.5343115,0.143443075,0.11837495,0.027769975,0.045973475,0.0056135,0.1125868,-3.68304325
3,21.25,390.739096,2.8888574,-11.176452375,-11.543425875,96.52249475,59.147087175,0,0.5179234,0.031298225,-0.44687285,-61.686961975,-4.69230665,-0.813157375,0.143213025,0.137638025,0.028878475,0.03913705,0.00572225,0.123649075,-3.602005225
3,21.75,392.3899629,2.652521525,-12.2567269,-12.8893595,96.5095126,58.5045501,0,0.5138643,0.0276846,-0.3821974,-51.818558625,-10.665481425,-0.3879922,0.1422994,0.1103716,0.0346744,0.0399449,0.0056072,0.109266,-3.6726466
3,22.25,392.934546875,2.8982147,-11.60352875,-12.003975,96.48682625,57.22367795,0,0.43280575,0.02656225,-0.437425,-65.31642115,-3.93448605,-0.46370975,0.15764625,0.1379795,0.038494,0.03686525,0.00587175,0.1155718,-4.1125048
3,22.75,393.4241993,2.501974525,-12.96861675,-13.7800218,96.4842451,58.2240024,0,0.256193025,0.030202625,-0.3443854,-58.357555425,-5.2853432,-0.699538,0.1493373,0.133416675,0.03024465,0.04132195,0.005196,0.113918225,-3.9783436
3,23.25,393.2093037,2.37701215,-13.654334425,-14.32967145,96.4836354,57.859999875,0,0.33814875,0.031089,-0.296728825,-54.2121994,-5.6306733,-0.4021301,0.148547225,0.127558825,0.032772325,0.04430915,0.00549625,0.1057294,-4.2098786
3,23.75,392.8673949,2.5098668,-13.5062996,-14.1513398,96.4966037,63.317047,0,0.4436296,0.0241076,-0.2669688,-49.4642765,-5.136848,-0.9647702,0.136179,0.114763,0.0306026,0.0437334,0.0050774,0.0843541,-4.3000608
4,0.25,388.43630145,3.6973283,-5.4725615,-5.8412254,95.798586125,61.88208965,0,0.323815125,0.023878875,-0.2350125,-58.89637605,-2.738621975,-1.400820075,0.144178875,0.11525425,0.024950875,0.044234625,0.0088258,0.1418815,-3.64964395
4,0.75,388.57680745,3.8038859,-4.9116801,-5.4880961,95.7355929,59.2365555,0,0.288791975,0.030072475,-0.217589025,-50.5237183,-2.88109915,-1.22169045,0.16459365,0.103306625,0.0259581,0.032911675,0.01037985,0.15534875,-3.878371375
4,1.25,388.621335,3.8321882,-5.0832505,-5.4666199,95.9813495,58.0052348,0,0.27344625,0.021704,-0.2639425,-44.56407955,-2.4112016,-1.7238902,0.146927625,0.112019625,0.02468725,0.037080625,0.0085233,0.1194391,-3.801995275
4,1.75,388.380508475,3.751742875,-5.5567145,-5.94799555,95.98572945,58.114391375,0,0.3580615,0.026497625,-0.25342275,-42.0717292,-4.24534855,-0.9037148,0.129536375,0.105384625,0.021849625,0.035877125,0.00865375,0.131013225,-4.18833355
4,2.25,390.03489875,3.717269625,-5.8625699,-6.30148525,95.7992395,58.7824027,0,0.2896382,0.0172742,-0.26406695,-49.927446,-8.544221,-2.294285,0.113888675,0.10164615,0.020324875,0.036635525,0.009739375,0.14770275,-4.0287525
4,2.75,388.3656157,3.697655075,-6.4178175,-6.80945915,95.79284785,55.8881671,0,0.186333,0.02844715,-0.27301775,-40.82160645,-3.382032925,-1.6464564,0.14414375,0.1132859,0.02756475,0.04156945,0.00902975,0.114021,-4.100580775
4,3.25,388.854024375,3.659543,-6.93137245,-7.427618375,96.185506625,58.0961358,0,0.425001925,0.0250699,-0.270359675,-41.214587125,-4.5957798,-0.4857035,0.140663475,0.120884675,0.023673775,0.039550275,0.008633375,0.1243758,-3.2783763
4,3.75,388.483324175,3.65441405,-7.2392705,-7.76014535,95.935741875,58.162999,0,0.2419385,0.0225745,-0.274726,-33.4980195,-6.06220655,-1.017645475,0.1189685,0.116907,0.032029,0.044524,0.0101,0.12490485,-3.54191925
4,4.25,388.002370975,3.614002925,-7.24594215,-7.77569365,96.05508915,61.7574652,0,0.22870245,0.022713,-0.26132645,-34.66815525,-3.78897515,-1.770399175,0.12699045,0.11428885,0.03040265,0.04766705,0.008589775,0.10489405,-3.459139125
4,4.75,387.988310125,3.327074,-7.235634625,-7.79587425,95.981454675,48.89076045,0,0.195231,0.025635125,-0.2816315,-33.7270025,-5.214898,-1.36227245,0.12892625,0.12747725,0.02885875,0.045655625,0.008855775,0.09948025,-3.7099973
4,5.25,388.539453125,3.5078024,-7.236959675,-7.751329325,96.00684885,62.86579285,0,0.2923555,0.025658475,-0.29174065,-28.1670241,-6.147517925,-1.17524775,0.121169725,0.124783475,0.02255545,0.040916175,0.0083794,0.08141605,-3.391929175
4,5.75,388.5554728,3.4178655,-7.0435467,-7.4921932,95.8983213,51.37002555,0,0.408030175,0.02561595,-0.32576005,-29.073208725,-7.7901862,-1.8406152,0.153797875,0.122847275,0.02891955,0.0471919,0.0081483,0.1334497,-2.093669525
4,6.25,388.31457665,3.34420885,-6.9149504,-7.30339415,95.91263535,58.249883075,0,0.2377313,0.0285513,-0.2631446,-34.161062175,-3.01627365,-0.9376407,0.157484625,0.121142075,0.036759275,0.050661625,0.00549895,0.193937875,1.374744925
4,6.75,388.372117475,3.41516435,-6.39497465,-6.820103025,95.814473175,56.7524304,0,0.194132825,0.034339675,-0.2738776,-28.9469116,0.0237698500000001,-2.006019575,0.140793125,0.137772725,0.045010575,0.0445326,0.006259,0.27385075,7.6898735
4,7.25,388.27187675,3.5741771,-6.35470585,-6.48169275,95.79657465,54.2663573,0,0.3346725,0.0453034,-0.3216069,-22.6356565,3.1585808,-2.96192935,0.21092305,0.19268075,0.0572476,0.0527311,0.00627605,0.427687825,15.0666372
4,7.75,388.1904917,3.41255,-5.8698605,-6.36676975,96.101579925,53.838620225,0,0.37832,0.061834,-0.3824935,-21.7720345,6.44297,-4.1864543,0.1816605,0.2261815,0.0862995,0.0648445,0.00813885,0.3972946,27.9541436
4,8.25,387.787606025,3.357096425,-5.1862417,-5.593318975,96.14683375,51.1965438,0,0.46327695,0.073407475,-0.3260044,-17.62669855,8.475227175,-5.48617155,0.2335858,0.1937048,0.107967225,0.0785196,0.011110275,0.4519172,28.32981645
4,8.75,387.7685437,3.4446256,-5.13662365,-5.634380375,95.93229395,49.5248132,0,0.66666915,0.07757445,-0.3994823,-9.953065,10.9240728,-6.430420825,0.281331275,0.261294225,0.117317375,0.0878986,0.010261325,0.626704075,31.9155252
4,9.25,387.0513048,3.2069958,-4.7123222,-5.3768658,96.0990204,42.8027676,0,0.773485,0.0758916,-0.4724308,-12.2628523,10.2242988,-7.4614118,0.3513214,0.2974546,0.125161,0.0876196,0.007252,0.692691375,50.9128765
4,9.75,387.0276307,3.664415,-4.431575375,-4.977952,95.9836254,43.96439555,0,0.683290125,0.095953875,-0.5109995,-11.1479131,13.36564775,-8.8977827,0.386362125,0.34397,0.150603,0.08927,0.0094065,0.671450375,50.752991725
4,10.25,387.0518885,3.319758275,-3.935359,-4.57346,95.99731475,41.518693725,0,0.9918116,0.0968914,-0.5281408,-1.49528085,18.990897225,-10.512277,0.3791858,0.378505,0.1488278,0.0860814,0.01006425,0.8211839,47.8534763
4,10.75,386.8876065,3.6071364,-4.16489725,-4.6883955,95.95195875,40.13641135,0,0.804943875,0.12516675,-0.514783,-6.7534704,20.929217,-10.58588475,0.4626,0.462343125,0.161047375,0.088710875,0.010625,0.9293916,62.82040755
4,11.25,387.2716211,3.602606275,-3.3195082,-3.802482575,95.935442525,39.317435925,0,1.0166264,0.1211834,-0.4725404,-3.929606625,20.14264435,-9.237185125,0.5281792,0.4417764,0.1905844,0.1196786,0.01063665,0.9626068,66.7006015
4,11.75,387.250935,3.55901675,-3.300261075,-4.00644625,96.00213475,37.25092325,0,0.9216404,0.146030975,-0.48901485,-0.65296675,26.26535725,-10.34253675,0.5245869,0.56403935,0.20253985,0.113401125,0.0112725,1.1545575,68.7577235
4,12.25,387.531230375,3.497147825,-3.104366,-3.68565035,95.987010375,36.436411425,0,0.740463,0.1228998,-0.5495126,-4.449786275,30.03695105,-10.868356575,0.5259796,0.483811,0.2081988,0.1274032,0.010614725,1.3005291,89.35474875
4,12.75,386.5203131,3.523125,-3.011454625,-3.5046231,95.8262237,34.5358309,0,0.7870795,0.156858625,-0.510708375,-4.4794138,38.5023476,-11.1069398,0.585012875,0.544570875,0.221901125,0.0969285,0.0106367,1.3401332,115.49883875
4,13.25,387.5191789,3.5596976,-2.447367025,-2.9598879,95.8174409,32.9059572,0,0.63934555,0.16058215,-0.546980375,-9.388592975,32.492126,-9.4970454,0.557102875,0.531486875,0.2018143,0.11242815,0.008671,1.1535294,82.20249975
4,13.75,387.0795346,3.5861982,-2.5227227,-3.0142214,95.5205048,31.4839034,0,1.2652118,0.1647736,-0.4913303,-14.74777735,27.23537,-10.3181862,0.5942282,0.5516434,0.2243742,0.1365236,0.0114638,1.184538,77.4470705
4,14.25,386.9115205,3.4866175,-2.86847,-3.26797725,95.43863225,31.88131175,0.043329,1.3204379,0.14320095,-0.46554865,-15.6520677,19.91844575,-9.859205,0.5946433,0.620087,0.2236709,0.1108547,0.0098585,1.0553941,56.4733182
4,14.75,386.515270075,3.55391605,-3.03387475,-3.395589575,95.397781875,30.69306945,0,1.1850347,0.144364825,-0.4864696,-12.50465965,17.4805891,-11.075889525,0.60146975,0.50464335,0.21330255,0.1099458,0.010656325,0.9477791,50.863625625
4,15.25,386.7989972,3.5905134,-2.12122925,-2.718822025,95.463301475,29.561000875,0.238846625,1.32317975,0.10779,-0.522807,-19.978016125,19.211305,-9.51167725,0.6465635,0.502979,0.2295455,0.101615,0.0082311,0.86801755,44.682974725
4,15.75,386.462232625,3.42777625,-2.9730535,-3.385806125,95.5887975,28.3915994,0.0312088,0.899552125,0.118406625,-0.456359625,-18.275356925,11.269681125,-8.25440625,0.55162925,0.47652375,0.19855425,0.094720375,0.008853,0.794639,37.3462375
4,16.25,386.3436848,3.4025297,-2.6034326,-3.03619455,95.4152117,28.448894,0,1.0522518,0.1376556,-0.4733794,-28.838036625,15.038643,-6.04524505,0.5074312,0.4599824,0.180884,0.0699134,0.0085866,0.674570875,43.7337135
4,16.75,386.7239565,3.55091025,-2.56364625,-3.09350845,95.5881102,28.88435765,0,1.298468,0.09764825,-0.4742685,-26.83057875,14.329408125,-5.6024391,0.426343,0.386797,0.17030825,0.0662725,0.0070367,0.7041317,25.3001715
4,17.25,386.5946343,3.5541813,-2.5371605,-3.160662,95.65285615,28.87874235,0,1.0163275,0.091593,-0.48893875,-35.115697375,6.9894836,-4.492397825,0.36949475,0.3229665,0.129641,0.05847075,0.006995925,0.7028894,13.114874
4,17.75,386.6277788,3.72993175,-3.247039825,-3.6041474,95.677953,30.09041135,0,1.574665475,0.09983195,-0.44195225,-38.1646041,6.468864375,-2.9099474,0.341232025,0.245927175,0.126221575,0.06655375,0.005729,0.655332,9.56018075
4,18.25,387.0956272,3.575827,-3.23373275,-3.603868,95.7211576,30.503847125,0,0.9936595,0.05300325,-0.37672975,-47.272824475,2.3665436,-1.2831954,0.223446,0.174403,0.07076125,0.0493895,0.005154,0.435436675,3.80273875
4,18.75,387.336868525,3.5569703,-3.3811785,-3.7432976,95.957520275,34.1706878,0,0.8036365,0.0278495,-0.35103525,-45.2197204,-1.260380125,-0.901647475,0.1683055,0.1509695,0.041707,0.0514595,0.005643225,0.370786225,0.052399
4,19.25,387.901752,3.472205525,-3.7493496,-4.281575625,96.012272575,38.718223625,0,0.762098325,0.0296056,-0.30414985,-50.08409845,-3.361457625,-1.439212425,0.16171155,0.157285825,0.0331015,0.04363345,0.009053925,0.2964913,-2.2222475
4,19.75,388.010077625,3.49215745,-3.6244776,-3.997451125,95.928415375,42.5444983,0,0.50876875,0.02592845,-0.29687285,-61.3136072,-2.66770945,-1.4614715,0.14064495,0.13975515,0.0225768,0.0421244,0.009487,0.16876475,-2.72825775
4,20.25,388.6319684,3.6895004,-3.7494086,-4.0896577,95.9288809,47.500270925,0,0.4679256,0.0310304,-0.28984,-48.9118741,-1.845639,-1.6091589,0.1502724,0.1174359,0.0249382,0.0426154,0.0091298,0.2207266,-3.89755075
4,20.75,387.9449917,3.7700501,-3.8758676,-4.4319408,95.8505915,51.05749165,0,0.5841708,0.0259448,-0.2536292,-55.34547,-0.8636676,-0.5265754,0.1401764,0.1179388,0.0253922,0.0424866,0.0086621,0.1300375,-3.50298
4,21.25,388.8185723,3.851248725,-4.026992125,-4.574212925,95.8425686,54.37369115,0,0.413441075,0.027062825,-0.29157655,-43.7935282,-3.230990025,-0.4483081,0.155176775,0.14053425,0.025321125,0.042793,0.00818425,0.1555002,-3.51929325
4,21.75,389.3875091,3.7719695,-4.2384159,-4.6824888,95.8326539,56.1172812,0,0.3091257,0.0285834,-0.2832627,-39.319506,-2.1551155,-0.9625826,0.1316387,0.14149735,0.0261102,0.04155025,0.0099932,0.1682013,-3.75161625
4,22.25,389.1099768,3.855923975,-4.6080049,-5.0345882,95.8907162,53.2898636,0,0.3345744,0.0225891,-0.21736105,-43.5051106,-4.584914625,-1.148465225,0.13351255,0.11041715,0.0252012,0.04538735,0.009854125,0.12986675,-3.6798485
4,22.75,388.8292382,3.768548375,-4.4611697,-4.9103543,95.8125741,57.78490645,0,0.4204059,0.0243069,-0.2292202,-44.5231074,-6.558919025,-2.37022255,0.1325232,0.1118398,0.0287635,0.0410746,0.009502425,0.1363985,-3.61825775
4,23.25,388.448699,3.77237385,-4.55334315,-5.053029225,95.79582655,59.764845,0,0.26679755,0.018863125,-0.233491625,-50.29296875,-4.962978725,-1.60461475,0.14058925,0.11889205,0.026264025,0.04447355,0.00703975,0.14891175,-3.8300755
4,23.75,388.3721475,3.7850335,-4.94147585,-5.461862,95.788332,61.79096275,0,0.30883305,0.02644895,-0.25329085,-45.5652958,-3.2199025,-0.94422525,0.13660785,0.11691955,0.02593845,0.036285,0.008819,0.1319743,-3.6783639
5,0.25,391.7894509,5.2838727,-0.6235577,-1.243570825,96.269076225,48.8456748,0,0.19626775,0.022105925,-0.227599225,-40.130587625,-4.88103105,-4.905013825,0.1538682,0.122785075,0.027605925,0.049765625,0.0181312,0.200047375,-3.5479498
5,0.75,391.943107,5.142936,-0.9109218,-1.5550785,96.298268,49.27551,0,0.2363054,0.02693455,-0.18396305,-34.0756303,-6.8654445,-7.1205685,0.1522697,0.1250161,0.03021455,0.04518105,0.018296,0.149892,-3.4107169
5,1.25,393.346832,5.298386,-1.142876625,-1.881597375,96.10996875,53.51928075,0,0.161346,0.031414325,-0.204787875,-41.0187215,-9.53301975,-12.801050375,0.17098895,0.12984385,0.0256024,0.04488395,0.020084,0.17371975,-3.5717882
5,1.75,392.4700374,5.1629066,-0.601631,-1.640936,96.111677,51.2976894,0,0.2393604,0.02865,-0.1731368,-41.146919225,-7.7493718,-5.003933,0.1469164,0.1307674,0.030734,0.0493156,0.0166986,0.1321724,-3.1344543
5,2.25,392.265225,5.18012525,-1.14484775,-2.16737075,96.138472,53.608717375,0,0.188336,0.02922025,-0.19561025,-35.4622091,-10.52733425,-10.723570625,0.138108,0.10977175,0.026919,0.0453655,0.01568575,0.131610375,-3.5273329
5,2.75,392.9815558,5.0589819,-1.221056125,-2.3797014,96.1565472,53.8711354,0,0.141740625,0.02291275,-0.16457525,-33.256633175,-10.8751717,-5.4496904,0.119711625,0.109032625,0.024667375,0.045914625,0.018759,0.1385623,-3.4331212
5,3.25,393.1779272,5.17744535,-1.501548,-2.558292625,96.170032475,51.052029925,0,0.216025875,0.02478875,-0.199458125,-30.6559518,-9.640758625,-2.39548825,0.10376425,0.106779125,0.01962325,0.044304125,0.019275375,0.106442875,-3.3546967
5,3.75,392.743288125,5.181993625,-2.38605625,-2.9983975,96.148641625,54.52055625,0,0.17916525,0.019608875,-0.176749125,-34.31091575,-7.047857,-5.986299375,0.123715875,0.101780625,0.02276675,0.044999625,0.018121,0.136141125,-3.4416769
5,4.25,393.3234247,5.242514675,-2.85401385,-3.62914025,96.142356675,54.6319138,0,0.1806727,0.01826535,-0.15792955,-31.624772275,-7.660399475,-12.3147132,0.13753345,0.12300355,0.02987105,0.046312,0.017146,0.1544762,-3.0919596
5,4.75,394.907844525,5.22832165,-2.25562715,-3.489900875,96.188440725,55.32278905,0,0.120616375,0.025772575,-0.220736275,-30.741163425,-4.98795595,-4.79574695,0.1377901,0.1105076,0.0270815,0.0397285,0.0152996,0.15661685,-3.113232
5,5.25,397.2822875,5.281732,-2.4760634,-3.375002875,96.198699125,55.649106375,0,0.1992934,0.033181,-0.2440859,-28.87319875,-7.81313375,-5.390524875,0.1719289,0.1110612,0.0233234,0.0472421,0.019648,0.181325875,0.6575668
5,5.75,395.6059873,5.51498535,-2.18116,-2.83523825,96.1951541,54.20066065,0,0.201132,0.030295,-0.229267,-24.73886675,-1.4460564,-1.81415885,0.161799,0.133525,0.030613,0.053563,0.0121794,0.2601256,4.5494228
5,6.25,391.41142,5.6223568,-1.219714,-1.7421632,96.2308888,52.1176038,0,0.252123,0.035764,-0.207646,-22.463167675,1.6768906,-5.831831,0.171855,0.145141,0.05768,0.056939,0.008485,0.5281992,13.1638829
5,6.75,389.6547435,5.6306846,-0.0769968499999999,-0.76442185,96.25701615,49.2468889,0,0.2124071,0.049648875,-0.232208825,-15.14895695,6.2505335,-10.69821,0.20352205,0.182706825,0.07557005,0.06195595,0.011071,0.68249125,22.8416404
5,7.25,387.84963155,5.58145575,0.670892875,0.05116305,96.28219915,47.04692505,0,0.44223635,0.075113475,-0.306804675,-4.9973143,7.1779176,-13.5123026,0.236272,0.210827575,0.0873769,0.069612,0.0149214,0.8461521,27.3597422
5,7.75,386.522146,5.400471,1.5337476,0.947896,96.307769,43.651099,0,0.41826405,0.07739815,-0.29141105,-0.5561202,25.0439985,-17.749624,0.2774445,0.2294519,0.11407925,0.0759067,0.0147265,0.949085,44.89656
5,8.25,385.3293112,5.08775585,2.78075965,1.9970442,96.34459505,42.3780225,0,0.66096305,0.09902075,-0.3031048,0.7041046,23.6979721,-23.6146901,0.38560095,0.3634341,0.1656631,0.089291,0.01489185,1.1047042,53.115785125
5,8.75,383.9547415,4.923854,3.241151825,2.7795235,96.360132,38.755468,0.0730685,0.8096485,0.0840688,-0.28566255,3.7025764,27.7679125,-22.1198835,0.462682625,0.445761725,0.18063445,0.09175825,0.017261,1.1387675,70.9503585
5,9.25,383.00623835,4.86209475,4.04643185,3.5825769,96.32845185,35.10065165,0.1011943,0.80964005,0.1229159,-0.29803765,4.478070625,40.1221505,-28.30123155,0.448233775,0.489224,0.187703175,0.11611115,0.0181585,1.2863085,81.863448725
5,9.75,381.83123005,4.826922175,4.29447235,3.3489634,96.319411275,34.62480305,0.0428358,0.756657975,0.0943335,-0.358641825,4.89725175,40.9687319,-29.377932725,0.486512525,0.431566675,0.179611475,0.12835195,0.0207411,1.1727454,109.5780686
5,10.25,381.88045495,4.8827672,4.88117445,4.99279515,96.31344975,34.24097755,0.22385605,0.69840415,0.127909775,-0.32986395,-1.2266538,34.2515701,-31.12768055,0.5636201,0.5154762,0.20429275,0.127037025,0.02282215,1.2572236,85.3405214
5,10.75,381.0167765,4.981199,5.5116923,4.362836,96.3004975,33.955081,0.275897,0.6770544,0.11321285,-0.3457735,6.811525125,39.080066,-27.9985615,0.57042645,0.4956897,0.18968555,0.1505778,0.020014,1.183259,97.4978898
5,11.25,381.34250875,4.73650275,5.8821748,5.052199,96.298318875,32.19379325,0.815355125,0.85001585,0.1495859,-0.3550195,0.216623350000004,36.210486125,-30.090103375,0.5696358,0.56262315,0.20535825,0.1644824,0.02232525,1.4697965,113.05456915
5,11.75,381.1401615,4.609709,6.029556,5.4661905,96.2061205,31.8715875,0.8417755,0.673321375,0.133202,-0.392349375,0.363074400000001,39.724331,-28.350826,0.531478875,0.5952265,0.218665875,0.13738025,0.0205125,1.4019615,128.28293415
