DOY2,HR2,USTAR,TA_1_1_1,WS,FC,SC,H,LE,G_1,TS_1,RH_1_1_1,CO2,VPD,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,TAU,SH,SLE,T_SONIC,PA,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_SIGMA,H2O_SIGMA,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_OUT_1_1_1,G_1_1_1,G_2_1_1,G_3_1_1,SW_OUT_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_4_1_1,TS_5_1_1,TS_6_1_1
1,10.25,0.16076855,0.49918215,0.19375,-16.67077123375,-8.9521675,-36.2181,-13.481765,-29.991,6.68985,31.92475,373.349875,0,23.8265,108.89452125,46.845,-1.7085525,-1.806204,-43.39736,3.292043,100.202625,2.2488,0.433627375,0.328097,0.28436425,0.132367,0.499471216,0.08944954285,243.763625,329.21525,6.218963,-41.9917975,-35.2369625,-27.4796875,5.64827,11.0310375,9.553003,10.428475,9.94793375,5.108794,10.087704
1,10.75,0.182273375,1.37079,0.3139,-16.3325,-10.2826025,-14.29894,-20.731525,-29.208,6.254975,29.00675,370.5255,0.005579,27.93835,116.35875,47.3,-1.68788125,-3.6565725,-54.0017725,3.6966235,100.224875,2.12512,0.46453125,0.367489,0.3061635,0.13914625,0.442762624,0.091197731,251.165125,334.352875,6.46774375,-36.91958,-32.774025,-25.21265,5.77794125,11.1112125,9.749755,10.662175,10.03794375,5.166934,10.1933125
1,11.25,0.22675,2.22243375,0.328,-17.6264,-4.794104,-14.43521,-0.191924999999999,-26.18025,7.466,27.17425,368.112,0.2185174,30.063,134.15176,57.5985,-1.860188,-7.9474225,-55.1696075,4.86278,100.2144,2.0437855,0.469904,0.4687342,0.3611986,0.129330125,0.638805359625,0.0934788354,254.8078,338.475,9.5111365,-30.412045,-29.73602,-21.79444,9.487378,11.21966,10.045894,10.84268,10.122,5.244008,10.38532
1,11.75,0.2083,2.55574,0.452,-17.54995,-4.660095,-20.8225875,-1.8348,-25.0525,7.9145,26.35175,372.2622,0.43,32.0275,140.9877005375,63.2014325,-1.727305,-9.0746625,-56.189405,5.1091135,100.168875,2.038436,0.562396375,0.432925875,0.3393935,0.116556875,0.6342914114,0.097373856525,257.976875,340.71325,9.8149275,-27.310885,-26.1234,-18.44378,8.17509,11.344525,10.2721875,11.02845,10.2110625,5.36553025,10.60524
1,12.25,0.198031125,3.17964,0.3464,-16.43835,-5.37227375,-6.0642875,3.66525,-23.726,8.228,24.9235,369.5451,0.4490968,36.114115,179.44025,66.391,-1.73865,-17.45095,-57.14162,5.63086,100.1034,2.1597375,0.6154054,0.474336,0.3598404,0.1070536,0.6350279455,0.0935763458,259.1118,342.7612,9.660393,-24.4030725,-19.5683,-16.46756,8.900442,11.46774,10.55861,11.1359,10.3436,5.488788,10.91758
1,12.75,0.2206965,3.689319,0.5829185,-18.93077,-2.0226,-3.06759549999999,2.71365,-23.626,9.946,24.075,371.7065,0.4935,38.33875,171.911875,61.51775,-1.6793,-17.14938,-51.1795525,6.590868,100.00634,1.39037,0.4981664,0.445136,0.3674944,0.1137556,0.61783476995,0.09025655065,263.0982,345.783,8.3198185,-24.6695875,-19.47172,-16.61288,8.297476,11.61024,10.81282,11.24922,10.48078,5.56969,11.25282
1,13.25,0.1730766,4.0521,0.4229223,-17.21045,-2.175397,-2.822695,0.336913225000001,-22.18125,9.464,23.29,369.503,0.54228825,38.25875,165.488625,69.152455,-1.969756,-17.95184,-49.52245,6.78606875,99.94504,1.41218025,0.614291,0.4589372,0.3636522,0.1160472,0.540201980175,0.09154756,264.2344,349.4518,7.270554,-24.3443175,-18.88262,-15.65981,6.142494,11.73866,11.00981,11.33514,10.6041,5.652812,11.5197
1,13.75,0.098,4.545155,0.6363,-16.23196,-1.650875,-24.3956,1.48145,-20.31775,8.6545,22.67925,369.258,0.8688218525,35.818,156.4349516,59.9355,-1.70282,-14.31002,-36.4005,7.25086875,99.924,1.55222325,0.5683848,0.510543,0.373479,0.102072,0.5193845856,0.097541399,265.8772,352.3966,6.179596,-23.3079125,-17.09382,-14.64833,5.490526,11.8454,11.2561,11.53494,10.7105,5.737616,11.76298
1,14.25,0.142675,5.05820175,0.71107605,-15.72136,-1.95385225,-11.58255,4.094275,-19.696,10.2575,22.11,369.045,0.769272596,17.847,145.00321875,53.38675,-1.803704,-19.13546,-48.2182375,7.96486375,99.8714,1.57789,0.532426,0.5253368,0.321047,0.09162,0.54926856375,0.085318286025,266.9676,351.9462,5.836181,-19.50425,-16.09728,-15.58159,5.662664,11.93102,11.37397,11.6346,10.82228,5.818896,11.9866
1,14.75,0.133064625,5.547186,0.512,-15.5219775,-1.592217,-16.69062,3.436125,-19.268,9.114,21.2525,371.3131,0.798,20.03672,111.1625,46.85625,-1.67430975,-17.3969,-36.3703875,8.528942,99.8265225,1.4907325,0.480325775,0.458788025,0.268447025,0.0631,0.4848923728,0.08240083425,266.0452,352.868,4.312064,-17.8584475,-16.09748,-15.39756,4.355038,12.06932,11.44948,11.85224,10.94672,5.89727,12.1522
1,15.25,0.156865,5.15758,0.4651,-13.8043875,-1.627056,-21.2764,-4.768725,-19.7875,8.9275,20.013,371.906,0.7659125,6.973325,104.052038,37.867,-1.713367,-16.7033225,-43.0760625,8.777576,99.831735,1.6559965,0.532142575,0.413727025,0.268687875,0.0681075,0.38272517225,0.08083968625,264.3681,350.48655,3.100616,-20.08013,-15.8087425,-13.7857475,4.267186,12.1594125,11.4825625,12.0435825,11.079315,5.97957525,12.2438875
1,15.75,0.14585455,5.176693,0.35224845,-11.260105,-1.5654465,-28.84912,-0.2454,-20.1175,10.594,19.96525,372.09775,0.6295,6.5778,80.442125,29.77575,-1.514858,-20.07454,-70.058345,9.01224625,99.83856,1.525965,0.4316612,0.3496028,0.2206426,0.06858,0.3600597104,0.072893451925,264.3946,347.1564,2.393219,-23.921525,-15.61968,-14.1437475,2.835028,12.25426,11.55365,12.18658,11.19578,6.062098,12.3036925
1,16.25,0.13040625,5.130475,0.299125,-9.634809268275,-2.31165409195,-30.938,-1.9865,-19.25075,10.78175,20.486,372,0.584,-6.101575,47.63154612,14.805,-1.458604,-27.83812,-41.742705,9.355544,99.868315,1.62799725,0.38479755,0.289335625,0.1645763,0.06107,0.3063359705,0.067183734,264.5609,345.345325,2.317506,-26.2977225,-15.543585,-15.5281925,2.060777,12.352875,11.57357,12.2341375,11.3068875,6.1441275,12.349
1,16.75,0.0919075,4.6624425,0.14055,-9.30659725,-3.315042,-41.6443325,-4.96045,-24.2265,10.432,21.24173,371.689,0.578,-25.751625,20.0348,7.10007625,-1.315928,-35.059995,-86.873105,9.63522,99.8843525,1.4382625,0.274550425,0.20752615,0.1195864,0.049905,0.219856695025,0.05714876885,262.65485,342.05265,1.19602225,-29.13386,-16.385225,-16.8968425,1.679452,12.4188225,11.570705,12.332905,11.3866625,6.21293525,12.377765
1,17.25,0.043025,4.0931325,0.0434,-4.791106,-2.0685725,-53.897875,-11.828,-21.433,10.4455,22.712,371.394,0.6085,-56.55551,5.250993063,0,-1.18596,-46.028385,-102.5647,9.557928,99.9221775,1.478017,0.24399115,0.2013937,0.07469,0.0589175,0.219844216125,0.054239853625,257.0652,339.6078,0.670028875,-32.04268,-17.912905,-18.4591625,0.8317306,12.50776,11.55329,12.338605,11.4378325,6.26523275,12.3748575
1,17.75,0.03865,3.744775,0.08005,-3.39525,-2.98324416455,-63.551495,-14.70663,-22.63225,10.22,25.328,370.466,0.3171576,-87.203065,0,-16.1965,-0.944611825,-47.64178,-29.395965,9.724626,99.96366,1.566094,0.192158525,0.148043275,0.0471825,0.06016,0.2116679105,0.030363263,254.36885,334.756325,0.146125625,-32.87106,-20.024485,-21.0221275,0.5141827,12.488645,11.4635525,12.2385225,11.457915,6.299125,12.32008
1,18.25,0.0386375,3.147435,0.1264785,-2.08385,-1.795763180175,-72.9582375,-9.84544375,-25.32375,9.9345,26.5485,368.7554,0.1277008,-92.839025,0,-20.5425,-0.8544502,-38.95972,-24.3541,9.441616,99.99136,1.497659,0.1474368,0.1285152,0.03992,0.05214,0.2159866965,0.028105286125,251.8908,331.3634,0.009894,-31.75508,-21.5393,-22.0914975,0.223323925,12.35388,11.23273,12.0807,11.43456,6.304682,12.2455
1,18.75,0.03621,2.472675,0.211975,-1.916518,-2.9967007154,-59.37885,-12.5235,-26.597,9.554,27.03575,371.932,0.15046815,-91.3867575,-0.209929575,-20.612,-0.91055475,-24.65966,-34.8815975,8.94250075,99.98315,1.381864,0.200866475,0.184952125,0.0430425,0.0529975,0.241536858775,0.020665918675,250.16675,328.85225,0.0169475,-35.4601375,-24.7776975,-28.202785,0.15567975,12.33077,11.1075725,11.9697925,11.3964675,6.282773,12.153115
1,19.25,0.04985,2.0392,0.218875,-1.66625,-2.24796036935,-65.0145,-23.17198,-27.8315,9.2125,28.71,371.561,0.0960400000000002,-90.375625,-0.16578545,-21.197,-0.942403525,-25.164365,-21.9281675,8.65350825,99.946795,1.3802555,0.23408795,0.18691265,0.05647,0.059965,0.2614789244,0.01926957465,245.461575,327.44325,0.00709,-38.5450425,-27.4423825,-30.027365,0.1768116,12.24191,10.9194525,11.8237325,11.326905,6.2359415,12.0433575
1,19.75,0.059,1.6383,0.46075,-2.1649,-2.57221427015,-61.9653,-12.9887,-29.1205,8.878,31.63775,372.1533,0,-89.86675,-0.109829575,-21.574,-0.985311875,-21.4011325,-34.6058225,8.41072575,99.94975,1.19035875,0.183022975,0.1761312,0.0713975,0.04912,0.2320419868,0.0225074843,244.4324,324.7411,0.02321,-40.86227,-29.0638825,-30.9600975,0.1236208,12.1268075,10.7322075,11.6375025,11.246765,6.17964,11.931605
1,20.25,0.052444,1.2714,0.2915,-2.77737825,-2.094807,-69.67399,-14.62503,-29.759,8.58975,33.80025,371.896,0,-88.4503025,-0.10378345,-20.93,-0.8570083,-23.512485,-58.2898225,8.258492,99.9906375,1.44299025,0.24935825,0.19573615,0.0816425,0.044625,0.261876079,0.014940934875,245.9573,322.205825,0.016825,-42.3699175,-29.90689,-32.485305,0.169532,12.05676,10.6420425,11.58055,11.16413,6.129324,11.82333
1,20.75,0.062205,1.047,0.2499,-1.4452,-4.5870352761,-69.718885,-21.89194,-30.42975,8.33625,36.82535,372.372,0,-87.36496,-0.106186025,-20.635,-0.914489275,-34.5726175,-65.4768125,7.9109585,99.985265,1.60055975,0.235131925,0.2428269,0.067275,0.0566925,0.2378538628,0.0166141602,245.026775,320.80785,0.019605,-43.7898925,-31.0083025,-33.783675,0.1685622,11.8739175,10.5110225,11.4755275,11.0829575,6.074384,11.7187375
1,21.25,0.066208,0.789375,0.07049,-1.56564175,-1.884668792525,-61.88812,-15.368765,-31.6905,8.074,40.04975,372.336,0,-87.87438,-0.0957725,-20.996,-0.934061075,-23.6248275,-60.156745,7.468347,99.98939,1.5630205,0.230368825,0.219633575,0.0871225,0.0550425,0.24780566965,0.0160844021,243.776,319.022025,0.03825,-43.9013375,-32.0676825,-34.78824,0.2028999,11.821285,10.3845925,11.30805,11.00605,6.019878,11.617825
1,21.75,0.052712,0.35515,0.0024,-2.20464869105,-3.459432,-64.5685,-23.363,-31.529,7.79125,41.413325,372.38795,0,-87.8936975,-0.07484,-21.03,-0.994574825,-19.999565,-20.288055,7.619155,99.986735,1.51070125,0.225806525,0.21416255,0.08554,0.038365,0.27214875155,0.0103842335,242.5419,318.815825,0.0195875,-44.210565,-33.17708,-34.67152,0.1139864,11.74045,10.2770525,11.255515,10.9339,5.96932,11.519935
1,22.25,0.0409275,-0.056225,0,-3.661951,-1.68119,-68.76748,-26.252,-32.28525,7.57,41.828715,371.22265,0,-88.5653,-0.0860025,-20.86175,-0.9465661,-22.039855,-28.0221,7.63772925,99.96272,1.8202845,0.2846641,0.25835115,0.084393975,0.0416675,0.201011799375,0.009340786,239.43765,318.437625,0.122279625,-45.378645,-34.028095,-34.730315,0.1047818,11.66881,10.20256,11.197985,10.861705,5.920576,11.426615
1,22.75,0.0362525,-0.19285,0.00700000000000001,-4.0852662693,-2.1969805,-66.9442,-18.0088,-32.2805,7.4075,43.379525,372.3275,0,-89.6533375,-0.04618,-20.64,-1.107189075,-16.85822,-22.0143625,7.5343665,99.9009175,1.94038375,0.242068225,0.206606275,0.057835,0.03921,0.235633425825,0.009487075125,238.004975,317.0965,0.1288231,-46.99322,-34.680345,-35.37686,0.168301125,11.58158,10.184685,11.11919,10.7815525,5.874388,11.3363925
1,23.25,0.03262,-0.48208775,0,-3.152235,-2.92614825,-62.0632,-16.8174,-32.406,7.269,43.74,373.246,0,-88.711,-0.05482,-20.85375,-1.1715485,-18.51001,-54.495525,7.17599525,99.876975,1.41120775,0.210846825,0.186647175,0.03634,0.0470525,0.2330077389,0.010323058325,236.8232,315.1138,0.02313,-48.32738,-25.1795525,-37.194085,0.095539425,11.54012,10.067033,11.08342,10.7027,5.8282495,11.24744
1,23.75,0.03145,-1.018415,0.0147,-3.275208,-2.26859075,-68.152325,-25.61945,-32.28,7.1,44.6455,372.1386,0,-87.91917,-0.08058,-21.0975,-1.21575225,-15.5299825,-36.5186825,7.11313275,99.8285775,1.74963375,0.206583625,0.1769245,0.05234,0.0565675,0.2412282368,0.011629634,236.29,314.203875,0.09621555,-49.46858,-25.27538,-37.5550775,0.185523475,11.52524,9.92308,11.00494,10.65088,5.7859065,11.221525
2,0.25,0.0498625,2.317,0.0075,-3.38024225,-3.131175,-61.8453,-13.255635,-31.644,9.41,44.771,379,0.012323,-84.19068,0,-21.4685,-0.861798275,-16.61964,-54.969515,10.0234655,100.02955,1.5099065,0.2244404,0.193064975,0.0553175,0.04396,0.326247457875,0.013367959,249.73975,325.8103,0.30979,-41.08365,-26.921525,-33.6765975,0.113124,12.264205,10.390585,11.62188,12.07477,8.315637,10.456715
2,0.75,0.04029,1.9635,0.02512,-6.493,-3.3646374563,-70.515125,-26.44102,-32.076,9.301,46.82825,380.575,0.014101,-83.5709,0,-21.71675,-0.76536625,-17.637365,-97.84656,9.47624825,99.99682,0.748997225,0.237324825,0.197696125,0.0641525,0.050095,0.3322240368,0.01302448405,248.5132,324.507,0.313868825,-43.65936,-33.21528,-37.10855,0.09366,12.14004,10.3558225,11.41916,11.97572,8.2520095,10.3698405
2,1.25,0.028,1.64,0,-4.746325,-3.705812,-67.7292275,-18.7593175,-32.259,9.154,45.175,380.55,0.053895,-84.07614,0,-21.4985,-0.961220675,-15.7131275,-105.93451,9.16816175,99.9838075,1.4955154,0.205145325,0.1852864,0.0568125,0.0499325,0.292175995175,0.01373400225,248.3597,323.54265,0.2974932,-45.07152,-38.99711,-38.40456,0.08969,12.074385,10.2803015,11.36667,11.839485,8.206379,10.268195
2,1.75,0.040314,1.316675,0.003,-2.84432575,-3.333951,-63.02805,-16.731705,-32.264,9.022,43.444625,377.575,0.05019,-83.6119025,0,-21.4475,-0.920118175,-15.8212175,-70.5187175,9.01179625,99.9493425,1.500172,0.20535685,0.147490625,0.05417,0.0484425,0.30348527,0.0203565036,248.4407,323.75125,0.3529866,-46.29286,-40.676975,-39.59843,0.095827575,11.989445,10.1467845,11.26093,11.69143,8.169854,10.167843
2,2.25,0.0348625,1.11725,0,-5.50175525,-5.472656,-69.9608675,-18.3917175,-32.374,8.921,44.64837,375.6,0.0564625,-83.04051,0,-21.0405,-0.998901225,-17.6649025,-62.64694,8.970878,99.9043025,1.322832,0.221584625,0.1989392,0.0636025,0.051735,0.337499453475,0.021083622825,247.84515,323.37385,0.2394758,-47.16315,-41.851205,-40.08324,0.0917275,11.879745,10.0057885,11.149205,11.54863,8.133436,10.0714915
2,2.75,0.0359275,1.049925,0,-4.05393975,-5.884066,-74.702075,-26.98186,-33.354,8.726,42.98625,375.425,0.02418,-82.10764,0,-21.265,-0.8959496,-19.68457,-48.11096,8.976576,99.87355,1.241303,0.2229919,0.19754805,0.080955,0.042335,0.354287814625,0.0179193705,247.3716,323.87855,0.2027424,-47.68542,-42.6648425,-40.00818,0.09864065,11.8253825,9.8463325,10.9561,11.40658,8.09920825,9.980509
2,3.25,0.032465,0.885125,0,-2.297861333425,-6.887438,-74.65215,-21.0282925,-34.414,8.577,45.2585825,376.425,0.00650000000000002,-82.59176,0,-20.9875,-0.93124955,-14.55416,-63.54024,8.896546,99.869865,1.0017385,0.19579775,0.16188915,0.077225,0.059235,0.332541632,0.016927808,246.7938,322.265725,0.1961216,-48.61457,-43.29109,-40.1841,0.0878,11.7538525,9.7353335,10.87463,11.2704475,8.08032775,9.895986
2,3.75,0.0372,0.663125,0.02225,-3.5876613926,-4.07175,-79.07994,-18.28872,-33.13,8.413,43.70525,374.916,0.0322075,-83.0641,0,-21.69125,-1.088342,-14.658415,-34.72782,8.8601465,99.87829,0.78996,0.180794075,0.157811425,0.056255,0.0461575,0.3330374207,0.013908612425,247.3121,321.7051,0.1939142,-49.24825,-43.81014,-40.455215,0.0936,11.727375,9.6352115,10.756285,11.181955,8.060144,9.8165485
2,4.25,0.04708125,0.5737,0,-4.8771885,-6.81744775,-70.945,-17.0331875,-33.13,8.337,45.127725,375.35,0.05705,-82.958625,0,-21.81175,-1.003303125,-14.73498,-73.73735,8.8132105,99.8609575,0.7017888,0.2170814,0.1708473,0.07015,0.048655,0.33717091725,0.01552370645,245.75045,320.6803,0.197225,-50.0469,-44.339465,-40.76515,0.134856225,11.610935,9.547858,10.622125,11.10423,8.007513,9.7404015
2,4.75,0.038595,0.20365,0,-2.98434475,-6.518696,-65.8011,-44.921575,-33.634,8.276,47.3775,376.325,0.020175,-83.9612975,0,-21.5725,-0.9072953,-15.7006025,-66.7012125,8.72904025,99.880575,0.718683,0.1676413,0.1611874,0.0448,0.0359225,0.336890337025,0.0157321066,245.23425,320.94775,0.1461448,-50.92369,-44.819595,-41.092515,0.062195,11.56646,9.45567,10.49623,11.032505,7.952027,9.666859
