DOY2,HR2,CO2,H2O,CH4,FC,SC,FCH4,SCH4,H,SH,LE,SLE,PA,RH,T_SONIC,TA,VPD,LW_IN,LW_OUT,NETRAD,SW_IN_1_1_1,SW_OUT,SW_IN_2_1_1,TS_1_1_1,TS_3_1_1,G_1_1_1,G_3_1_1,TAU,U_SIGMA,USTAR,W_SIGMA,V_SIGMA,WS
1,0.25,407.4297,0.892796225,1854.464,-5.327611,-1.23350930609852,-12.7016225,-6.41857885224251,-48.73774,-21.3219677371322,-5.292292,-12.0806403842343,97.16832,37.282125,-17.79862,-17.88646,0.18783175,157.0983,216.97695,-78.659927475,-3.78158,-0.172494475,0.021202935,-1.125,-1.335,-19.767545,-12.15552,-0.7567508,0.178687775,0.04802513,0.04066191,0.206402956122695,0.936875825
1,0.75,407.5162,0.89067405,1853.53125,-1.926665,-4.83965328367125,-11.666975,-14.9375165809365,-47.300426,-19.8253673016496,-6.30293175,-14.5826100085361,97.1163425,38.3708575,-18.09628,-18.3169325,0.1703262,156.8463,215.831875,-79.519582125,-3.8885015,-0.08115883,0.0284634675,-1.1401645,-1.35864375,-19.7378925,-12.2509575,-0.67569795,0.2079812,0.047797585,0.0382911825,0.167386134300859,0.56476855
1,1.25,407.4981,0.873947575,1854.687,-12.30879025,-4.36041917475073,-12.612855,-14.4631386179057,-47.07442125,-17.742731540871,-4.11680145,-8.97289859345517,97.12788,37.22476,-18.1040825,-18.1848625,0.2218379,156.2733,215.115825,-80.130526275,-3.777111,-0.1478002,0.00879870225,-1.19,-1.364002,-19.82257,-12.1069825,-0.647080925,0.214606175,0.0486691325,0.0244714525,0.17613215,0.531933325
1,1.75,407.0541,0.7377433,1854.365,-3.484419025,-11.8850922998208,-10.70367875,-11.9945909603757,-45.289765,-14.6606045318722,-4.4330365,-11.221736601975,97.1568875,26.8407275,-18.2685875,-18.3491625,0.254060025,156.345925,213.375925,-78.4898334,-3.611435,-0.284876025,-0.00401897425,-1.175,-1.418002,-20.0128675,-11.993685,-0.816914825,0.21769655,0.0491036825,0.03485863,0.186536858700224,0.863304375
1,2.25,407.080525,0.7034207,1858.832,-13.11349,-6.98336195311412,-13.16828,-10.228962539938,-67.921497,-15.2925437858162,-7.12330025,-12.261638255469,97.1645275,28.2176375,-18.39133,-18.4709075,0.2413135,157.26715,211.580225,-80.022158725,-3.74108725,-0.239530075,0.0224267525,-1.175,-1.4025,-20.369455,-11.887445,-0.846280225,0.232033,0.0540541375,0.028319185,0.213555775,0.68819065
1,2.75,404.8421,0.5995327,1850.81,-9.977894,-10.4715571062348,-27.33095,-8.4644009982408,-54.8392475,-21.5029507486154,-5.5218225,-10.2126063982722,97.168325,26.3788875,-18.3997575,-18.478,0.208868075,158.2341,210.1961,-79.2634947,-3.734154,-0.131487555,0.0234521475,-1.16041875,-1.4025,-20.8529675,-11.8025625,-0.6122469,0.212452275,0.0553314575,0.0276101725,0.197289418718841,0.878511875
1,3.25,407.316425,0.6963834,1853.399,-19.7732275,-4.70690158538985,-23.4944265,-30.2952830732399,-48.26141,-20.6007174275718,-3.8512425,-9.64681324162338,97.1670225,29.35347,-18.71054,-18.7876,0.2277473,158.50385,207.4248,-78.860638775,-3.81303475,-0.242442425,-0.00129004249999999,-1.1434145,-1.4043955,-21.0998425,-11.7070375,-0.6269373,0.2253996,0.04345304,0.0227608,0.1886204,0.7335063
1,3.75,407.476325,0.693553375,1857.61,-2.8103435,-10.4705741741023,-12.3807025,-20.7033618628597,-44.39911,-21.7879206405511,-5.446254,-15.6499159237245,97.147355,31.783175,-18.88582,-18.96172,0.17200655,157.610525,205.97225,-78.365787975,-3.6532555,-0.1826316,0.00497821500000001,-1.1125,-1.4025,-21.3307875,-11.589625,-0.7298092,0.1593643,0.0397633,0.02219634,0.1727582,0.6146818
1,4.25,405.4828,0.66867355,1855.28875,-4.52851125,-11.3018393898458,-11.66114075,-9.53483232187583,-46.0033675,-21.6634384364871,-7.240845,-9.62471066889569,96.96189,34.886335,-19.138115,-19.2115075,0.19917925,157.090875,206.881475,-78.5994089,-3.64645425,-0.0947517375,0.00256357250000001,-1.125,-1.401791525,-21.60555,-11.4732525,-0.99318075,0.248234875,0.03533562,0.0155767125,0.15686205,0.7324671
1,4.75,405.9109,0.624796875,1849.3125,-7.45716425,-8.90819542521228,-14.8851025,-8.99791831776546,-47.15292,-27.1414037942721,-3.001784,-13.0541239814273,97.0012,38.7504375,-19.43083,-19.50466,0.184065375,156.84315,207.53505,-78.7494581,-3.642598,-0.16881275,0.016340435,-1.1239145,-1.3908125,-21.798585,-11.39875,-0.6475687,0.1766939,0.05040574,0.01386229,0.189569775521249,0.6427494
1,5.25,405.9676,0.5828564,1851.2895,-4.4219965,-10.8154831789745,-17.09366,-20.034329314734,-40.7365425,-23.9220935813458,-7.075088,-14.5639248797048,96.95945,29.77495,-19.796825,-20.1793025,0.1596589,156.5305,207.80195,-78.148405225,-3.73511875,-0.03094394025,0.014967695,-1.068125,-1.354104025,-21.3320525,-11.30364,-0.785665325,0.23863895,0.043140675,0.028906955,0.191312225,0.62647375
1,5.75,406.14525,0.673941725,1849.058,-9.478035,-18.6244382956711,-11.50743,-19.8689065279461,-41.93915,-20.1566968509545,-3.6395215,-9.45615371859525,96.9228825,30.56558,-20.42455,-20.731875,0.143482875,156.593,207.75975,-82.033626,-3.731965,-0.0242469960000017,0.0093279455,-1.06,-1.322498,-21.4234175,-11.1950925,-0.77029725,0.16451825,0.043005675,0.023537875,0.18680225,0.572962
1,6.25,407.956025,0.6343953,1855.185,-5.1636115,-15.7888138589175,-16.7623675,-20.3544997407553,-36.40195,-20.6421359541805,-3.17005225,-6.9225322534142,96.88568,29.083595,-20.802825,-20.894225,0.08806452,157.008,207.579,-80.979849475,-3.70542,-0.05775037,0.017862,-1.06116655,-1.3203332,-21.5448825,-11.0902425,-0.7674505,0.19138075,0.0382585,0.03134375,0.171114394789107,0.848047
1,6.75,407.4863,0.60600895,1851.3845,-8.87736,-10.7212489035202,-16.995435,-16.1188000235813,-35.48692,-16.3335119662328,-5.527895,-7.59921395660368,96.8525,27.17687,-19.3579,-19.41534,0.12325505,155.64485,209.138625,-78.903048375,-3.8468325,-0.074508945,0.0119907255,-1.095372675,-1.37220845,-21.9340075,-11.061995,-0.7935844,0.2031626,0.03940262,0.02178432,0.1707194,0.5715448
1,7.25,407.28775,0.60191705,1854.644,-8.583994,-6.95500775583114,-19.197114,-11.0645591886347,-29.78324,-20.4660590203805,-5.7311475,-7.22664842962692,96.844995,32.46842,-19.66988,-19.72192,0.11260545,155.155575,209.0415,-76.73324405,-2.2327725,0.158085125,0.118881545,-1.05164825,-1.354664525,-22.1149425,-11.30076,-0.614524,0.1814342,0.04044252,0.03076048,0.161536542428481,0.7625882
1,7.75,407.9265,0.5986378,1854.306,-6.007495,-14.8312234856439,-15.5709725,-10.3410617213673,-32.7519975,-16.3484121065482,-2.895345,-9.23653367040011,96.7432125,30.9774625,-19.68224,-19.7332425,0.121571325,155.18145,209.2027,-58.373817,1.922771,0.8017516,1.010378525,-1.05020825,-1.350501,-21.838525,-11.55273,-0.70517555,0.2367427,0.05544414,0.0225552075,0.164384475,0.574642825
1,8.25,407.87145,0.64006885,1855.3,-8.82953885,-9.62098056153302,-21.27493,-15.2479846364823,-27.9677,-10.6681013128668,-3.9534115,-5.98011100140443,96.825365,32.30739,-19.41062,-19.4643,0.15205265,155.88125,211.6734,-31.90808,10.0431615,2.30521225,5.6851505,-1.055,-1.36729275,-21.4545025,-11.7826075,-0.6392842,0.1704272,0.04205728,0.0372933,0.1276572,0.4181862
1,8.75,407.981875,0.6143961,1856.3125,-18.36538,-17.4728817521632,-14.3753625,-15.3484758042395,-32.998925,-8.42960768648503,-2.850763,-6.56448720551658,96.82585,35.2815275,-19.657025,-19.10549,0.0104079,156.6973,219.94845,0.667694624999997,16.78022,3.6297375,10.67226025,-1.07,-1.35931475,-21.9161175,-11.9952575,-0.842093,0.23906275,0.0602086,0.051698475,0.203288,0.575401
1,9.25,408.23565,0.751313,1854.78325,-7.5423255,-14.9520511251337,-20.567185,-9.20229165828982,-28.20557,-8.62323491350022,-5.65143475,-6.59160932920549,96.6638,38.5984,-18.150725,-18.3251,0.0467749,156.543675,222.636,7.81696250000002,20.48585,5.3818075,15.007675,-1.0675,-1.32052325,-19.8690875,-12.1222625,-0.729554875,0.26193675,0.072738475,0.0821755125,0.234114,0.712043125
1,9.75,407.23355,0.841380175,1861.059,-8.60541,-18.82563510073,-23.08571475,-18.6227882443253,-17.15592,-5.00864147241727,-2.2420775,-4.38899159044397,96.6283775,37.340465,-17.7098425,-17.8833625,0,157.9041,229.083125,15.5846375,31.383775,6.73679125,19.727054,-1.065,-1.31,-16.3016625,-12.426875,-0.769019,0.271741975,0.080869995,0.10594565,0.225278275,0.4723881
1,10.25,408.1476,0.8471237,1861.38825,-9.180377375,-17.6261394252282,-17.01403,-12.6755557405578,-16.46328775,-4.3083563756491,-20.4131375,-6.90061971996519,96.598035,39.5956525,-17.510905,-17.55201,0.0474015,159.203275,233.84855,15.82357,29.96078,7.52606,24.63099,-1.065,-1.31,-16.022,-12.62996,-1.010159525,0.328286925,0.10210325,0.12656295,0.267890375,0.689704
1,10.75,406.653825,0.8378565,1860.328,-10.6311,-16.5725044549567,-17.99064425,-10.5598073328768,-29.90601,-2.76523429554958,-13.21839,-7.37139749013421,96.513455,38.893895,-17.05414,-17.0968625,0.0192563125,161.156,238.47025,21.9667125,39.9064,10.532775,37.129425,-1.05949795,-1.31,-15.430275,-12.55225,-0.8415577,0.4037707,0.1192702,0.1501809,0.2612469,0.6456527
1,11.25,406.909875,0.6155492,1855.04625,-5.60783875,-13.0239336922138,-21.001345,-18.0327170886927,-15.7281875,-4.86746887569993,-6.20312285,-9.35246141654342,96.5106125,36.25762,-16.618475,-16.66954,0.1535575,162.84925,242.2858,23.267036,49.01184,11.45258,37.05398,-0.9678352,-1.2684605,-14.96406,-12.3412,-0.94472715,0.3012595,0.1206411,0.142055,0.28340655,0.66537695
1,11.75,404.9893,0.8415719,1856.05,-10.0631305,-10.4692470999923,-21.1436125,-12.5025280137886,-14.52377,-7.21915583910168,-0.38056875,-4.43504051342509,96.52175,34.79772,-16.24596,-16.29883,0.126054925,164.0095,245.8654,28.01532,53.74716,11.377118,43.565415,-0.96,-1.225,-14.22044,-11.99588,-0.83361,0.3831594,0.13662825,0.15438265,0.3318868,0.97235315
1,12.25,405.88575,0.8487662,1859.128,-28.3417145,-6.05913201465734,-28.72311,-24.9788186584915,-15.260225,-7.16104480993581,-7.285211,-6.74669376986831,96.4926,34.35059,-15.6846175,-15.7560525,0.1262067,165.1282,248.7881,22.9963625,51.5236725,10.257833,45.587205,-0.945312625,-1.1875,-13.32198,-11.5539625,-0.988176775,0.3990997,0.108603775,0.112117475,0.385689275,1.2604925
1,12.75,405.596,0.839159,1858.52775,-9.320366,-10.4021562833729,-25.635955,-25.2841558169669,-17.72394,-8.91378899667891,1.2039625,-5.35954363154159,96.478365,31.87476,-15.19284,-15.27738,0.20704965,165.848975,250.1478,23.0216765,54.305995,10.50458,50.59206,-0.9180002,-1.15222725,-12.52246,-11.08474,-1.080174,0.408338405347865,0.1337256,0.133923,0.377344060389169,1.150356
1,13.25,406.377775,0.8144117,1852.129,-9.43475275,-11.2698425379952,-24.144006,-12.6616673736967,-23.70451525,-7.23950841857136,-7.90218875,-4.57288474832691,96.3422,30.947295,-14.44131,-14.5303725,0.20143835,166.0262,250.73625,20.6506725,55.87561,10.660716,52.6625025,-0.869,-1.10047725,-12.759755,-10.84233525,-0.9612854,0.3781904,0.140701525,0.160410525,0.387456875,1.35610275
1,13.75,405.3334,0.843438525,1846.54275,-7.48405585,-10.6124012232565,-21.836624,-14.5725130756165,-35.2702695,-13.6298877334785,-5.1142215,-7.09187014287924,96.31918,29.6546525,-14.03756,-14.11672,0.15469825,165.56385,251.0154,17.22133,50.623465,10.1795685,49.8185,-0.86,-1.1,-12.092295,-10.648596,-0.9707584,0.4113528,0.1386214,0.134697,0.3720724,1.353776
