DOY2,HR2,FC,LE,H,CO2,PA,TA,RH,PPFD_IN,SW_IN,NETRAD,TS_1_1_1,TS_1_2_1,USTAR,WS,NEE
4,23.25,1.5905,4.0785,0.482,396.0175,90.147,6.162,83.766,0,0,-21.98075,7.6425,11.2215,0.333,1.8295,1.69475
4,23.75,1.566,3.22575,-0.048,396.9965,90.16,6.0645,84.4,0,0,-22.205,7.31975,11.01525,0.3045,1.6405,1.662
5,0.25,2.58175,7.01325,0.0285,399.7955,90.147,9.588,85.781,0,0,-28.86,11.125,15.967,0.367,2.20475,2.46275
5,0.75,2.5045,4.589,0.32,403.2845,90.1345,9.1625,87.282,0,0,-27.07875,10.8315,15.775,0.391,1.721,2.288
5,1.25,2.5805,4.785,1.0685,406.65875,90.129,8.696,89.9085,0,0,-26.97175,10.54675,15.6125,0.3515,1.7295,2.402
5,1.75,2.872,3.30725,1.03,409.24425,90.125,8.41125,89.4455,0,0,-25.755,10.185,15.3345,0.329,1.632,2.2125
5,2.25,2.786,5.725,1.41,409.7215,90.11475,7.79075,90.65825,0,0,-23.92575,9.8705,15.2675,0.2865,1.611,2.218
5,2.75,2.7125,4.18125,1.821,412.75225,90.108,7.662,89.89575,0,0,-19.718,9.3635,14.9925,0.307,1.74275,2.3355
5,3.25,3.127,4.05925,0.9845,415.01725,90.099,7.3815,91.898,0,0,-19.95,9.0695,14.77725,0.292,1.7965,2.11325
5,3.75,2.69775,2.575,1.164,414.11475,90.096,7.31375,91.6,0,0,-19.23575,8.77775,14.6225,0.30225,1.5785,2.07625
5,4.25,2.22825,3.34175,0.34825,414.40675,90.09,7.1255,92.797,0,0,-19.229,8.6,14.424,0.29725,1.57325,2.023
5,4.75,1.303,4.40575,1.32325,417.515,90.09,7.15425,93.025,25.984,2.10975,-15.7875,8.46,14.20625,0.29625,1.61225,1.89075
5,5.25,1.4465,5.3135,0.7495,418.309,90.0945,7.283,92.78925,109.103,56.47275,-0.7025,8.253,13.959,0.285,1.476,1.5455
5,5.75,1.94475,15.983,4.59925,419.94,90.091,8.11275,88,268.91,135.79425,40.97,8.85225,13.6075,0.3365,1.545,1.42975
5,6.25,2.755,38.862,30.186,416.652,90.097,9.97575,83.613,485.235,222.379,110.65225,9.55525,13.224,0.335,1.868,1.17525
5,6.75,1.1255,65.52075,74.784,399.33925,90.084,12.04675,77.3735,690.3805,322.44775,175.838,10.179,12.945,0.418,1.803,0.891
5,7.25,-1.623,78.767,111.586,388.629,90.0685,13.01825,74.90975,922.721,412.60525,245.8065,10.91025,12.825,0.408,1.895,-2.73975
5,7.75,-2.21425,98.5325,146.2995,386.323,90.057,13.73825,74.08575,1141.565,509.3665,321.45,12.75825,12.92075,0.4575,2.30475,-3.044
5,8.25,-2.481,100.763,178.324,386.00025,90.05075,14.41325,68.98775,1356.54,607.88875,388.533,14.69625,12.91225,0.50625,2.13375,-2.926
5,8.75,-3.336,127.23575,214.01675,385.213,90.0335,15.23025,67.825,1559.725,690.83925,464.10625,16.68925,13.15,0.59325,2.696,-3.6565
5,9.25,-3.373,139.131,250.5415,384.945,90.0205,15.906,64.98,1708.475,758.6045,508.62075,17.65225,13.532,0.6155,3.028,-3.80325
5,9.75,-3.33175,147.825,263.22175,384.20525,90.006,16.62925,62.107,1855.415,831.2565,562.685,18.05725,14.02825,0.65425,3.24025,-4.05675
5,10.25,-3.3375,143.383,277.028,383.69025,89.968,17.1125,61.105,1976.91,890.061,599.43825,20.62525,14.13825,0.63225,3.44775,-3.80825
5,10.75,-3.1875,162.682,308.6885,383.3685,89.9685,17.50375,59.795,2066.925,922.5255,619.8245,23.01425,14.41,0.675,3.541,-3.57275
5,11.25,-2.819,172.515,318.9775,383.6295,89.946,18.1925,59.7475,2123.465,960.68025,651.50325,25.3065,14.60625,0.687,3.684,-3.32225
5,11.75,-2.9895,170.489,326.097,383.22,89.9275,18.5475,57.71025,2185.785,979.958,663.42675,26.845,14.75225,0.714,3.776,-3.46875
5,12.25,-2.96,168.81475,327.2415,383.218,89.89925,18.973,58.369,2180.27,982.0945,660.144,27.904,15.21,0.74075,3.9185,-3.431
5,12.75,-3.0825,170.188,328.3365,383.0595,89.871,19.453,57.9425,2155.01,968.57275,646.51,29.025,15.71,0.801,4.21,-3.562
5,13.25,-2.874,179.22375,316.2795,383.11525,89.8545,20.11025,58.11975,2091.905,940.27425,626.103,29.759,15.90125,0.79625,4.198,-3.30825
5,13.75,-2.568,170.35,308.60425,382.2425,89.836,20.2345,56.535,2005.1475,898.526,594.27025,29.53,16.111,0.7805,4.269,-3.0265
5,14.25,-2.482,157.9265,287.82675,382.202,89.817,20.16325,57,1895.8175,845.33775,554.5705,29.577,16.646,0.775,4.19525,-2.99075
5,14.75,-2.1225,143.29,255.049,382.523,89.8135,20.0825,57.87425,1771.63,783.674,503.679,29.7325,16.949,0.752,4.23925,-2.8475
5,15.25,-2.214,135.3785,236.03175,382.591,89.82,20.1835,59.31075,1601.335,704.97475,438.0155,29.03,17.24425,0.77025,4.15575,-2.491
5,15.75,-2.28575,126.53675,201.12475,382.56,89.825,20.013,60.6585,1431.16,628.807,388.1545,28.88875,17.3525,0.7935,4.0625,-2.37275
5,16.25,-2.098,119.071,178.277,382.08275,89.8465,20.10825,63.5285,1227.465,534.008,318.9,27.4125,17.62275,0.7345,3.884,-2.2045
5,16.75,-1.40225,107.3805,130.92375,382.18125,89.84475,19.9305,64.5105,1013.685,440.882,246.151,24.78725,17.7795,0.682,3.921,-1.8175
5,17.25,-1.27425,85.1145,99.17025,382.4835,89.877,19.552,67.80425,789.029,342.029,168.16,23.92425,17.92,0.662,3.69825,-1.20275
5,17.75,-0.34975,70.7295,52.811,382.20975,89.90075,18.96625,70.566,563.55,246.877,91.257,22.98875,18.1465,0.63825,3.4315,-0.7
5,18.25,0.299,54.14875,18.11725,382.517,89.928,18.3015,70.625,340.883,150.633,31.43,21.245,18.34,0.565,3.189,0.63075
5,18.75,1.6625,37.7395,-4.48,383.398,89.975,17.233,73,152.697,70.965,-11.67,19.535,18.315,0.54825,2.963,2.02325
5,19.25,2.30075,26.27,-14.601,384.09225,89.9995,16.00675,73.6505,41.993,14.132,-36.43,18.19,18.27875,0.5485,3.0405,2.749
5,19.75,3.048,14.601,-8.7825,384.4045,90.008,15.1465,75.25,4.05225,0,-39.89,16.624,18.0775,0.483,2.72325,3.065
5,20.25,3.324,13.551,-7.104,387.511,90.03925,13.8435,77.725,0,0,-37.03,15.6575,17.815,0.478,2.6995,3.13
5,20.75,3.26125,13.6595,-8.665,388.4425,90.085,13.166,77.975,0,0,-39.547,14.86525,17.51775,0.447,2.5485,3.0485
5,21.25,3,11.234,-7.9315,390.5185,90.106,12.5475,78.6955,0,0,-38.63,14.19875,17.42575,0.498,2.644,2.9275
5,21.75,2.8755,10.7645,-6.6685,393.81675,90.0995,11.76925,78.192,0,0,-35.235,13.77,17.14325,0.45875,2.5195,2.818
5,22.25,2.518,11.758,-5.296,395.04,90.102,11.897,79.022,0,0,-35.29,13.235,16.934,0.4575,2.4595,2.6585
5,22.75,2.743,10.312,-1.56975,399.87725,90.116,11.095,79.1,0,0,-33.46,12.5895,16.73825,0.42175,2.31875,2.6185
5,23.25,2.84525,9.095,-2.4975,401.776,90.13725,10.773,81.09125,0,0,-31.31,12.126,16.585,0.443,2.37425,2.623
5,23.75,3.2075,7.745,-0.294,398.9,90.1365,10.388,81.5785,0,0,-28.7925,11.608,16.33,0.378,2.019,2.56425
6,0.25,3.4605,6.4855,0.547,411.3615,90.076,12.27275,82.0995,0,0,-36.1775,14.25,19.973,0.32475,1.981,3.11525
6,0.75,3.118,5.454,1.08,414.53925,90.0815,12.131,82.506,0,0,-33.8,13.95,19.714,0.2935,1.7545,2.8675
6,1.25,2.94225,3.33,0.923,418.2505,90.07175,11.659,84.884,0,0,-31.117,13.675,19.42,0.24,1.54625,2.89775
6,1.75,3.386,4.336,0.501,418.722,90.07025,11.4,87.13425,0,0,-34.69,13.43,19.15,0.244,1.603,2.8985
6,2.25,3.478,2.92525,0.2665,421.959,90.07125,10.941,88.95125,0,0,-34.2,13.1,18.9,0.226,1.333,2.81275
6,2.75,3.424,4.402,1.502,428.95775,90.08,9.863,89.93825,0,0,-32.607,12.77,18.693,0.21,1.359,2.689
6,3.25,4.15325,5.1815,2.124,427.1415,90.08475,9.81,91.7015,0,0,-30.06,12.368,18.479,0.1935,1.2645,2.635
6,3.75,3.402,2.782,1.44375,427.7755,90.07525,9.439,91.977,0,0,-29.19,11.87,18.25,0.15925,1.174,2.521
6,4.25,2.55675,3.08375,1.50925,428.9465,90.088,9.235,92.297,7.176,0,-24.329,11.508,18.01,0.22,1.141,2.52475
6,4.75,2.113,3.538,1.3575,427.63525,90.10325,9.189,92.732,51.157,17.49175,-14.25,11.36,17.78,0.1515,1.087,2.15925
6,5.25,2.90275,13.7745,2.35375,432.348,90.1285,9.712,87.5,190.12,80.61475,19.32,11.35,17.58,0.18525,1.05225,2.927
6,5.75,4.4505,33.1525,14.6215,436.1775,90.1375,11.045,81.4,374.818,157.2075,60.932,11.7,17.15,0.218,0.898,2.67
6,6.25,3.755,52.39,42.827,418.4775,90.122,12.991,73.749,581.894,247.967,123.79,12.207,16.92,0.296,1.126,3.202
6,6.75,-1.03,72.94,90.36475,393.962,90.0905,14.948,70.4,795.249,344.9325,202.343,12.786,16.625,0.3195,1.44325,-1.561
6,7.25,-2.016,87.3275,119.225,386.191,90.07525,15.91,66.797,1014.16,440.811,273.0225,13.824,16.644,0.39475,1.83,-3.263
6,7.75,-2.14475,106.073,151.41275,383.657,90.0805,16.693,64.597,1230.91,535.0985,347.39975,17.497,16.586,0.435,2.192,-3.29675
6,8.25,-3.184,117.651,175.268,382.453,90.0575,17.94,61.889,1433.38,626.42025,409.65,21.302,16.722,0.49,2.48,-3.87225
6,8.75,-3.65825,135.59075,213.6845,381.35975,90.0275,18.81,59.7,1622.09,710.23475,480.467,23.39,16.9,0.525,2.661,-4.22575
6,9.25,-3.80275,151.46375,236.511,380.917,90.011,19.371,58.21,1778.59,776.993,533.006,25.55,17.229,0.534,2.958,-4.3945
6,9.75,-3.693,156.483,257.88875,380.56025,90.0025,19.83,55.579,1926.46,851.4925,584.992,26.127,17.417,0.62,3.222,-4.23
6,10.25,-3.681,167.278,280.29675,380.491,89.99025,20.485,54.61,2045.79,904.63375,618.445,25.95,17.776,0.6305,3.4245,-4.0985
6,10.75,-3.11475,170.14225,295.5925,380.38175,89.9805,21.192,53.35,2132.52,944.378,652.4,29.64,17.93,0.66175,3.63575,-3.42875
6,11.25,-3.20925,170.9315,318.29625,380.517,89.9635,21.481,52.55975,2192.805,985.107,673.3,32.469,18.3325,0.72525,3.915,-3.75125
6,11.75,-3.037,175.12025,310.22475,379.822,89.9475,21.78525,51.50475,2250.115,1010.075,688.211,34.0985,18.64275,0.719,3.80425,-3.3555
6,12.25,-2.918,169.7795,325.17575,379.7025,89.9305,22.3815,52.5375,2256.795,1007.01,683.5,35.72025,19.25675,0.72,3.9375,-3.20475
6,12.75,-2.71525,172.882,324.3355,379.47375,89.921,22.92,50.444,2239.86,999.75975,672.6815,37.369,19.805,0.7545,4.0895,-2.74675
6,13.25,-2.948,175.29325,326.40375,378.97575,89.90325,23.302,51.60625,2189.735,975.7285,648.677,38.132,20.355,0.78025,4.149,-3.13725
6,13.75,-3.2525,175.57375,314.04875,378.618,89.90025,23.657,51.215,2112.6,941.47275,623.463,38.25,20.96,0.799,4.277,-3.458
6,14.25,-3.087,171.38825,297.2145,378.6555,89.903,23.955,50.64,2005.56,884.89725,583.639,38.548,21.349,0.814,4.467,-3.41175
6,14.75,-2.95275,164.341,282.89925,378.864,89.885,23.316,51.28,1874.01,833.781,540.4925,38.806,21.839,0.824,4.583,-3.3105
6,15.25,-2.668,154.53225,259.94,378.239,89.866,23.43525,52.183,1724.8175,764.131,489.039,38.545,22.3,0.8225,4.4555,-3.30425
6,15.75,-2.53025,136.296,228.281,378.428,89.874,23.559,53.702,1547.82,679.758,430.463,38.197,22.56,0.81175,4.40825,-3.017
6,16.25,-2.3705,126.677,190.50475,378.4055,89.868,23.192,54.959,1361.8,597.2945,362.14325,33.975,22.92,0.783,4.278,-2.64
6,16.75,-2.06075,111.462,156.024,378.18325,89.857,22.95,55.564,1150.11,501.92975,290.306,29.495,23.052,0.7555,4.2015,-2.14375
6,17.25,-1.3655,97.5305,122.86175,378.0505,89.864,22.51,56.924,933.044,403.81025,214.318,28.467,23.125,0.73,4.08175,-1.48725
6,17.75,-0.844,84.3,78.16875,378.017,89.858,22.14,58.764,713.32,307.303,137.77225,28.55,23.009,0.713,4.003,-0.78975
6,18.25,0.29625,69.7715,38.114,378.021,89.875,21.92,61.86,498.69,213.13,63.268,26.63,22.9,0.664,3.786,0.35725
6,18.75,1.466,50.09475,5.9305,378.6645,89.911,21.161,64.234,294.104,125.725,15.109,23.73,22.75,0.61125,3.63275,1.59275
6,19.25,2.608,34.213,-18.901,379.1395,89.934,19.822,67.32,115.51,50.57525,-26.92,22.08,22.8,0.582,3.4,3.20475
6,19.75,3.722,23.093,-21.50825,380.959,89.959,18.459,70.3,24.133,0,-46.734,20.62,22.454,0.5665,3.324,3.66725
6,20.25,4.0675,15.408,-18.873,382.81,89.997,17.209,71.3,0,0,-52.585,19.24725,22.23775,0.5435,3.293,3.93125
6,20.75,4.33125,15.044,-17.793,385.1175,90.02,16.32675,71.7425,0,0,-48.31,18.541,21.9915,0.524,3.088,4.26525
6,21.25,4.104,11.3365,-13.213,386.1425,90.018,15.301,72.075,0,0,-47.4855,17.5625,21.64375,0.4815,2.846,3.7715
6,21.75,3.82,13.53925,-7.699,389.035,90.033,14.8155,73.67475,0,0,-44.885,16.904,21.42575,0.477,2.7225,3.946
6,22.25,4.11,10.904,-2.77775,391.327,90.064,14.27525,75.02025,0,0,-44.259,16.27775,21.05925,0.452,2.584,3.583
6,22.75,3.89225,7.854,-0.713,397.09225,90.064,13.80325,76.63675,0,0,-44.6475,15.5875,20.73275,0.416,2.463,3.428
6,23.25,3.656,10.36725,0.4025,403.638,90.08425,13.4345,79.24725,0,0,-40.8125,15.11,20.57125,0.3615,2.084,3.35675
6,23.75,3.3,7.4305,-0.2915,408.41225,90.088,12.7775,81.1775,0,0,-39.73,14.614,20.29975,0.36725,2.127,3.14775
7,0.25,3.693,1.96675,1.76675,418.885,90.037,16.6225,76.10475,0,0,-47.085,18.31575,24.37425,0.122,1.222,2.77375
7,0.75,3.5325,2.284,2.434,424.05875,90.0435,16.021,77.3845,0,0,-45.79975,17.5715,24.1565,0.113,1.14,2.64875
7,1.25,4.169,1.9515,2.196,429.578,90.035,15.2725,78.80775,0,0,-42.96225,16.9985,23.85275,0.1135,1.196,2.52475
7,1.75,4.2325,1.4295,3.109,433.52,90.03625,14.97525,78.62275,0,0,-41.58,16.5235,23.647,0.111,1.1745,2.4915
7,2.25,3.90075,1.7975,2.6755,437.887,90.0435,14.727,79.63175,0,0,-40.00075,15.99325,23.31925,0.107,1.103,2.36625
7,2.75,3.725,1.157,2.236,439.772,90.04025,14.1135,81.675,0,0,-39.4075,15.466,23.109,0.098,0.9835,2.32325
7,3.25,3.569,1.166,2.065,441.1495,90.0475,13.65325,82.97575,0,0,-38.288,14.9735,22.8965,0.0965,1.0505,2.21
7,3.75,3.828,1.74925,2.559,442.0245,90.0455,12.9915,84.11,0,0,-37.5925,14.49925,22.7195,0.089,0.96475,2.12125
7,4.25,3.18225,1.171,2.608,439.61725,90.04675,12.82525,85.451,3.18475,0,-35.11675,14.23275,22.5475,0.082,0.95575,2.08925
7,4.75,1.885,0.988,2.35825,442.2145,90.0605,12.505,86.03675,32.25975,8.419,-28.7625,13.92775,22.3325,0.089,0.9375,3.037
7,5.25,2.552,2.497,3.1775,443.5035,90.0835,13.0015,82.4,137.62,62.71775,3.71675,13.65875,22.01275,0.0845,0.8675,4.105
7,5.75,5.076,8.889,5.257,452.057,90.0865,14.25625,78.36725,312.3705,131.60525,49.08,14.04525,21.76025,0.093,0.8105,4.969
7,6.25,5.746,37.14475,21.06375,445.29975,90.09075,16.346,70.95875,514.64475,216.5385,104.8215,15.0135,21.39175,0.1285,0.6235,5.1605
7,6.75,4.11325,71.11225,62.854,415.242,90.07525,19.1225,64.82775,735.9175,309.962,171.05975,15.59225,20.941,0.1745,0.7415,1.86975
7,7.25,-0.7755,84.73125,92.41325,391.15375,90.0595,21.0565,60.43475,961.64925,406.14025,241.63275,16.842,20.84325,0.2325,0.9405,-2.13125
7,7.75,-1.89125,103.18775,130.8455,383.1365,90.0385,22.55825,56.829,1181.4775,500.72275,316.99025,21.3365,20.79825,0.2785,1.022,-2.564
7,8.25,-2.1095,110.64,160.71925,380.24,90.02775,23.66825,52.18425,1389.0475,589.29825,378.71125,25.888,21.00725,0.3215,1.1375,-2.90275
7,8.75,-2.18625,127.137,184.3135,378.673,90,24.36375,49.83325,1584.8,677.791,442.27375,28.9165,21.12175,0.344,1.349,-2.72275
7,9.25,-1.9265,141.0845,215.9985,377.964,89.99175,25.17,47.3705,1745.85,748.169,498.04825,31.12325,21.15325,0.3735,1.456,-2.47075
7,9.75,-1.98475,144.218,249.439,377.59275,89.9785,26.00275,43.31825,1901.0575,818.375,544.8435,31.10975,21.56225,0.404,1.629,-2.291
7,10.25,-1.74575,144.634,265.049,376.816,89.953,26.7315,38.99175,2014.89,879.56025,585.64725,31.9455,21.7935,0.4315,1.992,-2.0705
7,10.75,-1.57725,155.5425,290.6115,376.81725,89.9285,27.495,36.4015,2105.495,916.29375,614.6,36.13475,22.1165,0.4555,2.0175,-1.82025
7,11.25,-1.365,165.1085,311.26,377.172,89.92625,28.28825,34.177,2167.8225,955.1645,636.0065,38.7605,22.4615,0.54,2.5405,-1.522
7,11.75,-1.28,157.6565,316.8585,376.88325,89.9035,28.593,33.3785,2208.41,976.355,647.2635,41.2455,22.80425,0.577,2.992,-1.33725
7,12.25,-1.007,159.034,319.532,376.837,89.8915,29.061,33.042,2235.07,980.13975,645.43575,43.214,23.325,0.636,3.307,-1.1945
7,12.75,-0.8275,162.408,316.843,376.789,89.88125,29.4065,32.1955,2219.945,973.033,636.4335,44.70425,23.76,0.678,3.626,-0.895
7,13.25,-0.90775,162.107,322.093,376.937,89.85775,29.908,32.2855,2171.55,948.891,620.5165,45.72825,24.237,0.736,3.862,-1.088
7,13.75,-0.7455,148.93525,311.95575,376.76225,89.8465,30.146,31.40825,2098.9675,913.937,593.6,47.104,24.524,0.73025,3.92925,-0.836
7,14.25,-0.9285,156.1415,313.026,376.99075,89.845,30.461,31.41,1994.31,868.155,556.4,46.97025,24.91925,0.76525,4.01525,-1.03025
7,14.75,-0.808,146.711,279.04425,376.493,89.841,30.47675,32.2665,1860.5875,807.171,512.3135,47.35175,25.21425,0.7605,4.123,-0.88775
7,15.25,-0.875,146.6615,266.818,375.906,89.8265,30.5075,33.30325,1712.455,738.3865,460.75025,47.093,25.5615,0.77725,4.0875,-1.0445
7,15.75,-0.82175,129.981,220.342,375.6145,89.81625,30.45,33.39825,1542.1675,656.479,402.04925,46.4955,26.0595,0.7515,4.0325,-1.0715
7,16.25,-0.8745,121.08375,192.234,375.088,89.79975,30.15475,34.446,1350,575.11075,339.14725,44.495,26.33475,0.753,4.22325,-0.9095
7,16.75,-0.88125,103.21975,154.676,375.3265,89.80075,29.70375,36.52625,1144.6025,480.47225,269.01975,37.74225,26.5275,0.734,4.06675,-0.775
7,17.25,-0.81125,92.6925,118.796,374.929,89.80275,29.0775,40.4895,929.794,388.67,198.4665,35.1675,26.6055,0.72025,3.968,-0.683
7,17.75,-0.28,83.3845,73.3225,375.177,89.821,28.48175,43.09675,705.285,293.92725,125.3975,35.70225,26.7455,0.695,3.89025,-0.14125
7,18.25,0.157,62.453,35.632,375.9025,89.8325,27.62,45.562,485.965,203.4515,50.436,33.87225,26.742,0.651,3.6695,0.40425
7,18.75,1.386,45.4895,-0.534,375.37,89.85225,26.48225,48.95325,282.4955,119.93475,0.698,30.68425,26.64325,0.6345,3.5225,1.864
7,19.25,2.674,25.386,-20.575,376.38975,89.877,25.45475,52.252,109.76325,46.58075,-45.605,28.5375,26.821,0.598,3.32,3.3235
7,19.75,3.399,14.64,-20.807,377.45,89.8985,24.24725,55.2315,20.45625,0,-63.67,27.063,26.8685,0.56875,3.255,3.918
7,20.25,4.103,8.39,-22.905,378.897,89.9275,23.066,58.7875,0,0,-64.1605,25.85475,26.7175,0.554,3.136,4.33575
7,20.75,3.708,6.85425,-19.41,380.9595,89.9605,22.2325,61.44,0,0,-61.17675,24.285,26.492,0.497,2.997,4.03225
7,21.25,3.76,4.8825,-11.514,383.075,89.9785,21.5575,63.5945,0,0,-61.92,23.0575,26.165,0.4885,2.7735,3.8565
7,21.75,3.947,4.912,-10.602,385.273,89.9905,20.78925,64.7395,0,0,-58.661,22.0635,25.809,0.42,2.42,3.841
7,22.25,3.76,4.5135,-4.312,389.826,90.00325,20.14975,67.76425,0,0,-55.41825,21.1115,25.59275,0.379,2.258,3.52175
7,22.75,3.91725,4.74325,0.612,398.546,90.009,19.20175,68.03,0,0,-53.11825,20.44375,25.24225,0.311,1.718,3.92625
7,23.25,4.18275,2.26,1.292,404.5945,90.0165,18.50225,69.50525,0,0,-50.594,19.55,24.977,0.243,1.486,3.2845
7,23.75,3.675,2.773,1.961,411.981,90.0175,17.464,71.999,0,0,-48.395,18.95,24.703,0.169,1.345,3.03725
8,0.25,2.54475,1.872,1.4435,402.977,89.9925,16.495,75.9675,0,0,-41.852,18.88,24.76,0.13625,1.358,2.50775
8,0.75,3.167,1.587,2.071,407.10975,89.974,15.98,76.396,0,0,-42.695,18.21,24.491,0.138,1.234,2.38925
8,1.25,2.803,1.165,1.4285,412.7965,89.9665,15.5,76.823,0,0,-42.56,17.306,24.373,0.12325,1.22225,2.347
8,1.75,3.42675,1.66975,2.641,419.70825,89.957,14.93,77.715,0,0,-43.64,16.68,24.12,0.109,1.16675,2.318
8,2.25,2.668,1.129,2.255,419.801,89.9615,14.31,78.755,0,0,-42.059,16.365,23.91,0.1035,1.181,2.2915
8,2.75,3.209,1.12775,3.034,423.246,89.9615,14.137,80.043,0,0,-41.06,15.916,23.67,0.113,1.1955,2.2935
8,3.25,2.79925,1.303,2,424.656,89.9675,13.59,78.994,0,0,-40.74,15.57,23.37,0.114,1.103,2.2185
8,3.75,2.4365,1.09975,2.0535,421.906,89.968,13.411,81.049,0,0,-39.44,15.271,23.13,0.111,1.138,2.2015
8,4.25,2.523,1.3445,2.71,422.28,89.96975,13.02,81.57,0,0,-34.96,14.83,23.03,0.1095,1.027,2.15425
8,4.75,2.0475,1.397,2.3285,425.3035,89.97875,12.597,82.089,0,0,-34.15,14.373,22.835,0.0985,0.9965,2.0355
8,5.25,1.665,0.738,2.531,424.82425,89.9865,12.486,82.199,32.23,4.347,-26.14,14.01,22.7,0.0945,0.966,2.1325
8,5.75,2.1695,1.65425,2.213,424.194,89.9995,12.94,81.9,128.38,62.8035,-1.3,13.68,22.52,0.0945,0.9025,2.11575
8,6.25,3.058,9.10375,4.992,428.5795,90.01225,14.37,76.3,331.35,142.3005,53.987,13.703,21.82,0.112,0.8025,2.67275
8,6.75,3.962,31.8505,30.036,419.259,90.007,16.639,68.05,539.966,235.458,116.463,13.452,20.499,0.146,0.662,2.39375
8,7.25,3.39975,49.7395,80.58275,395.0015,90.00125,19.48,62.533,778.26,334.6635,188.18,14.617,20.106,0.215,0.8185,0.8295
8,7.75,0.792,71.0995,113.89875,379.96825,89.97725,21.63,59.47,1003.8,426.682,259.437,18.355,20.096,0.292,1.073,-1.08875
8,8.25,-0.6355,67.286,153.951,375.7935,89.97825,23.08,56.035,1208.86,519.4805,327.617,21.36,20.26,0.322,1.316,-1.73175
8,8.75,-1.1435,74.552,191.621,374.0795,89.98225,23.72,52.866,1414,603.686,397.638,24.22,20.363,0.367,1.6325,-1.73125
8,9.25,-0.82275,78.36025,214.0005,373.48875,89.964,24.614,50.26,1594.6,667.119,445.28,25.542,20.587,0.38,1.544,-1.1535
8,9.75,-0.89925,78.1075,246.464,373.225,89.9595,25.37,48.195,1756.86,745.8425,497.014,26.3,20.79,0.432,1.7855,-1.272
8,10.25,-0.61175,89.1205,289.57,372.2945,89.9405,26.271,43.56,1898.4,811.369,544.128,29.47,21.07,0.471,1.9455,-0.97325
8,10.75,-0.283,93.357,316.284,372.412,89.92125,26.988,41.405,2021.36,855.1195,573.068,33.24,21.375,0.52725,2.4405,-0.50525
8,11.25,-0.03475,94.60575,327.46875,371.891,89.891,27.75,40.995,2057.48,881.6145,588.966,35.595,21.715,0.5535,2.6375,-0.33375
8,11.75,0.271,84.328,341.7225,372.1225,89.864,28.45,37.992,2117.2,911.018,604.8,38.52,21.99,0.57625,2.82025,0.00025
8,12.25,0.174,85.941,345.34825,372.159,89.85425,28.77,36.321,2132.43,915.7015,604.334,40.2635,22.504,0.67675,3.244,-0.072
8,12.75,0.54725,84.14175,345.485,372.56775,89.84725,29.299,35.056,2107.85,903.01,592.8965,42,22.8,0.7055,3.7525,0.15975
8,13.25,0.327,85.2875,353.482,372.346,89.82425,29.84875,34.66425,2040.6325,880.729,575.396,43.3,23.391,0.725,3.754,0.1255
8,13.75,0.68,75.865,336.025,371.672,89.8115,30.04,35.458,1948,842.1215,545.303,44.19,23.72,0.7405,3.8725,0.4045
8,14.25,0.3835,76.108,321.103,371.559,89.7885,29.964,33.898,1842.4,802.329,501.456,44.835,24.2125,0.7625,3.8205,0.17375
8,14.75,0.3535,71.495,311.79375,371.612,89.7775,30.09975,35.66575,1706.955,743.52125,455.9,45.8,24.38175,0.7865,4.0675,0.146
8,15.25,0.2395,72.213,266.737,371.292,89.7635,29.953,35.978,1536,664.448,395.27,45.975,24.685,0.777,4.12,0.1835
8,15.75,0.1665,63.251,249.1655,371.59975,89.74575,29.85,36.056,1356.74,579.1175,336.431,45.8215,25.015,0.7745,4.105,0.1275
8,16.25,0.2385,61.461,204.893,371.4085,89.73925,29.043,37.679,1155,478.349,271.2,44.13,25.4275,0.762,4.0445,0.184
8,16.75,0.07,48.2205,157.1345,371.6055,89.74275,28.76,38.84,956.48,385.8605,201.563,41.49,25.6155,0.736,3.863,0.19275
8,17.25,0.1705,41.32125,110.398,371.4975,89.75075,28.42,41.729,749.84,307.554,132.681,35.84,25.8845,0.711,3.697,0.30075
8,17.75,0.3345,35.30675,65.537,371.5585,89.7645,27.69,46.446,519.685,215.6985,69.26,33.053,26.107,0.66975,3.59275,0.48175
8,18.25,0.667,27.13725,21.6115,371.72,89.79175,26.99,49.528,320.05,126.726,9.3,31,26.11925,0.619,3.449,0.85875
8,18.75,1.44075,12.586,-12.208,372.1365,89.80675,25.747,53.235,123.48,50.85,-35.988,29.18,26.1495,0.579,3.334,1.77475
8,19.25,1.952,5.551,-18.376,373.22475,89.83275,24.405,56.279,25.822,0,-57.481,27.83,26.242,0.538,3.145,2.57
8,19.75,2.219,2.426,-14.2835,374.03,89.862,23.27,59.385,0,0,-56.99,26.48,26.1275,0.53,3.1005,2.871
8,20.25,2.28,2.401,-12.15,375.114,89.904,22.41,62.514,0,0,-56.04,25.32,26.1835,0.526,2.95,2.85325
8,20.75,2.4855,4.161,-11.495,376.23,89.914,21.65,64.273,0,0,-55.026,24.22,25.891,0.5165,2.799,2.87275
8,21.25,2.129,1,-7.2245,378.66275,89.921,20.88,65.547,0,0,-52.22,23.29,25.777,0.4815,2.526,2.6865
8,21.75,2.642,1.33425,-7.996,380.536,89.9485,20.191,67.489,0,0,-49.469,22.48,25.59,0.4385,2.45075,2.741
8,22.25,2.504,1.21025,-2.37675,385.386,89.9605,19.694,68.244,0,0,-50.75,21.8,25.29,0.35075,1.97275,2.81225
