DOY2,HR2,USTAR,TA,WS,NEE,FC,H,LE,TS_1_1_1,TS_1_2_1,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,SC,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1
1,5.25,0.64673,-2.125,3.61,0.9085425,0.78715,-3.220325,0.74685,1.152,1.1,90.71925,98.828,415.8825,-6.8775,0.0176605,-0.248875,1.018175,290.9625,307.86,4.573625,0.27468,1.642,2.025,2.983,3.975,5.733,7
1,5.75,0.648,-2.0965,3.6887,0.90845,0.749,-5.2263,0.6435325,1.1515,1.1,90.6195,98.85,415.87,-6.5601,0.017477,-0.25503,0.922,291.296,307.64,4.5929,0.30958,1.658,2.033,2.992,3.975,5.733,7
1,6.25,0.6617775,-2.153,3.623075,1.0078,0.822955,-4.142,0.67066,1.1565,1.1,90.45275,98.8745,416.0125,-6.915,0.017,-0.246025,1.082075,289.955,306.85,4.544375,0.3366875,1.65,2.025,2.967,3.975,5.767,7
1,6.75,0.665275,-2.2961,3.615625,0.9580725,0.78402,-4.198,0.64526,1.1675,1.1,90.41025,98.8735,416.1,-6.4974,0.017027,-0.223,1.069,290.246,306.855,4.588525,0.35144,1.633,2.025,2.975,4,5.767,7
1,7.25,0.669245,-2.3327,3.617,0.950425,0.859655,-3.777,0.71028,1.166,1.1,90.65975,98.881,416.085,-6.5438,0.019,-0.2637,1.0219,290.07,308.05175,4.5721,0.313005,1.633,2.025,2.992,3.967,5.733,7
1,7.75,0.64,-2.4143,3.487,0.949675,0.800485,-3.585125,0.81174,1.151,1.1,90.60375,98.9095,415.8725,-6.3898,0.3919325,-0.149355,0.97782,290.533,308.2425,4.535025,0.30546,1.642,2.025,3,3.975,5.767,7
1,8.25,0.63925,-2.41945,3.48165,1.0252,0.843415,-4.47225,0.67913,1.149,1.1,91.15775,98.91,415.835,-4.9565,10.9785,5.2715,3.2465,291.5885,307.31,4.554,0.347645,1.633,2.025,2.958,3.9835,5.733,7
1,8.75,0.65713,-2.3999,3.487975,1.0027975,0.8468625,-2.05085,0.77615,1.158,1.1,90.72625,98.9315,415.93,3.839675,57.4335,31.128,9.112975,292.1675,307.641,4.569375,0.3195975,1.625,2.025,2.992,3.9915,5.733,7
1,9.25,0.6966175,-2.153775,3.5923,1.01015,0.980825,5.1875,1.70025,1.1345,1.1,89.86125,98.9675,416.14,24.018,136.27,74.202,16.86025,293.12,308.4375,4.6294,0.143685,1.642,2.025,2.967,3.975,5.733,7
1,9.75,0.713365,-2.043875,3.6765,1.051,1.1388,18.937,3.001,1.118,1.1,89.347,98.958,415.74,54.9075,234.1125,127.5625,26.15,293.19,309.0675,4.5916,0.02566175,1.633,2.025,2.958,3.975,5.717,7
1,10.25,0.7684675,-1.82605,3.864,1.09575,1.2985,39.975,4.8895,1.113,1.1,88.959,98.955,415.89,90.29225,333.24925,180.78125,33.6355,292.9625,310.705,4.6213,-0.05588,1.633,2.025,2.967,3.967,5.733,7.033
1,10.75,0.78867,-1.733725,3.9529,1.06385,1.285,55.324,6.305375,1.1045,1.1,87.9785,98.957,416.08,121.38,415.49175,221.45225,43.321,293.45,311.55,4.6284,-0.001157625,1.642,2.033,2.958,3.95,5.767,7
1,11.25,0.81036,-1.518,3.9608,1.03715,1.19905,79.85575,8.287,1.1255,1.1,86.36575,98.9495,415.67,151.402,491.4725,252.975,49.39925,294.035,313.2,4.583,-0.07308625,1.627,2.0355,2.96425,3.975,5.7415,7
1,11.75,0.868665,-1.447775,4.0426,1.1522,1.2483,99.87,10.3875,1.12,1.1,84.94125,98.939,415.42,173.94025,572.09675,291.05,56.71375,294.8825,314.065,4.6011,-0.077268,1.642,2.03525,2.95625,3.967,5.7455,7
1,12.25,0.861,-1.35685,4.162,1.075,1.12495,118.851,11.766,1.1315,1.1,84.668,98.9175,415.32,184.214,582.39675,298.7725,58.18375,294.81,314.71475,4.6283,-0.0290145,1.6375,2.05,2.9665,3.967,5.75,7.0165
1,12.75,0.856715,-1.2647,4.23205,1.0645,1.15805,119.733,11.5435,1.1455,1.1,83.73875,98.8755,415.1,198.15,614.3635,323.8975,58.6695,296.5,314.81,4.6494,-0.05535125,1.63925,2.0355,2.969,3.9705,5.73725,7
1,13.25,0.88142,-1.1425,4.239775,1.034,1.12805,118.55,11.2225,1.146,1.1,83.05975,98.853,414.93,176.37625,571.5375,289.0425,58.1595,297.1785,314.232,4.6562,-0.009782825,1.63525,2.0455,2.95825,3.99175,5.733,7
1,13.75,0.870895,-0.9939075,4.26845,0.97103,0.986,111.92,10.676,1.1455,1.1,82.76225,98.861,414.81,176.6075,542.66,275.712,55.793,297.2275,315.5775,4.6491,0.018733,1.65,2.0355,2.95425,3.967,5.7415,7
1,14.25,0.88474,-0.92066,4.190125,1.096,1.101,99.93825,10.462,1.1585,1.1,82.2425,98.848,414.89,140.9075,446.0225,239.74,48.015,295.785,315.4325,4.6392,0.08257375,1.627,2.03525,2.95425,3.979,5.73725,7
1,14.75,0.88058,-0.7095225,4.171,1.1045,1.09505,85.36575,8.738775,1.1945,1.1,83.0115,98.837,414.72,119.9725,406.85,211.4525,42.91725,296.155,315.17225,4.5944,0.1043925,1.63525,2.02325,2.95825,3.967,5.73725,7
1,15.25,0.85605,-0.597535,4.17375,1.06,1.0276,64.089,8.847825,1.189,1.1,82.755,98.84,414.6875,85.3625,327.619,165.907,34.721,295.7125,314.6175,4.60175,0.18563,1.63925,2.0415,2.94975,3.967,5.7415,7
1,15.75,0.8280525,-0.5066425,4.121425,1.01265,0.90534,45.42575,6.18575,1.2045,1.1,83.84975,98.851,414.645,53.813,235.47839995,122.11775,26.1425,294.46275,314.85,4.58495,0.25257,1.63125,2.03125,2.9625,3.96275,5.767,7
1,16.25,0.78075,-0.587665,3.9664,0.92098,0.816155,27.71725,4.047225,1.217,1.1,84.6725,98.854,414.7,23.993,151.00025,78.89475,17.4225,293.735,313.4225,4.62175,0.33529,1.627,2.02325,2.952,3.95,5.7415,7
1,16.75,0.772,-0.7839325,3.8775,0.8929025,0.736535,9.794,2.9635,1.2215,1.1,85.1275,98.8455,414.6475,3.9835,73.0825,39.797,9.4469,293.32,312.8975,4.6419,0.3528475,1.63125,2.017,2.96025,3.95,5.7415,7.00825
1,17.25,0.735195,-0.9403,3.822825,0.991,0.743755,0.5352225,1.58995,1.229,1.1,85.6485,98.849,414.81,-6.374,20.51275,11.38575,3.8603,293.53875,311.9535,4.6146,0.42171,1.627,2.02725,2.967,3.9415,5.771,7
1,17.75,0.714725,-1.074025,3.663825,0.93031,0.682045,-2.88745,1.13375,1.2285,1.1,85.7715,98.8545,414.81,-9.29395,1.754675,0.3415,1.4202,291.055,310.71,4.601675,0.4224975,1.62925,2.017,2.95825,3.967,5.733,7
1,18.25,0.71106,-1.184875,3.704,0.9187275,0.730115,-3.8802,0.962855,1.216,1.1,86.90875,98.857,414.9125,-8.769,0.0278655,-0.368945,0.96991,292.962,310.6,4.60125,0.4031725,1.63725,2.0165,2.95625,3.958,5.7125,7
1,18.75,0.7288625,-1.23425,3.819725,0.965,0.8136625,-2.9829,0.8655725,1.197,1.1,87.12625,98.8675,414.9325,-8.6967,0.016,-0.351,0.9241275,293.68,311.795,4.64,0.3628925,1.63525,2.021,2.95825,3.95,5.7125,7
1,19.25,0.73288,-1.241625,3.796,0.880165,0.7159975,-2.937,0.958,1.1835,1.1,87.74675,98.877,415.0375,-8.2212,0.01673225,-0.359335,0.93682,294.2285,311.38325,4.676125,0.3894025,1.62925,2.025,2.95425,3.967,5.70825,7
1,19.75,0.714815,-1.5018,3.916,0.95173,0.7496175,-2.32665,0.71459,1.179,1.1,88.156,98.878,415.115,-7.872,0.016,-0.360155,0.89127,295.02,310.73,4.6182,0.35095,1.627,2.017,2.95825,3.9585,5.733,7
1,20.25,0.705825,-1.549,3.848375,0.902615,0.7346775,-2.99415,0.75281,1.182,1.1,88.88925,98.8695,415.3375,-7.649,0.01690675,-0.34764,0.906045,292.25,309.71,4.64865,0.34073,1.644,2.019,2.95825,3.958,5.733,7
1,20.75,0.7271075,-1.6405,3.766,0.83302,0.716,-3.4191,0.7771375,1.171,1.1,88.823,98.864,415.5,-7.3395,0.017,-0.32,0.9526975,293.30375,309.985,4.629975,0.350945,1.61225,2.01425,2.969,3.95,5.7415,7
1,21.25,0.722,-1.68325,3.802,0.99051,0.808,-3.9671,0.61039,1.168,1.1,89.13725,98.8515,415.6025,-7.341,0.017,-0.2975,1.05215,294.305,309.6115,4.684025,0.3205825,1.63525,2.025,2.95625,3.9335,5.7125,7
1,21.75,0.6935,-1.5828,3.864,0.895835,0.771465,-4.447,0.7008925,1.159,1.1,89.0255,98.8555,415.6675,-7.0198,0.017,-0.29772,0.88128,294.279,309.455,4.724275,0.3067275,1.61425,2.025,2.94975,3.9415,5.721,7
1,22.25,0.7246175,-1.56865,3.84575,0.9078625,0.7844325,-4.485125,0.9130825,1.159,1.1,89.384,98.835,415.6225,-7.0072,0.017,-0.277,1.005,293.2155,309.46,4.611975,0.2500775,1.625,2.017,2.944,3.95,5.733,7
1,22.75,0.717,-1.487925,3.786,0.9215,0.8026875,-4.078775,0.8875225,1.1535,1.1,89.20775,98.835,415.7375,-7.33295,0.017,-0.287,0.93334,292.495,309.1935,4.651225,0.28621,1.617,2.01025,2.944,3.9335,5.721,7
1,23.25,0.71,-1.629,3.82265,0.9462025,0.85141,-4.18685,0.77075,1.1645,1.1,89.6655,98.822,415.71,-7.0318,0.017,-0.25124,0.8926875,292.35,309.02,4.6677,0.27121,1.62925,2.01025,2.952,3.967,5.721,6.97525
1,23.75,0.738555,-1.658,3.7952,0.92621,0.781005,-4.28115,0.700255,1.1735,1.1,90.1075,98.8,415.69,-7.697225,0.017,-0.251,0.989135,293.527,309.26,4.6645,0.34888,1.627,2.027,2.95625,3.933,5.73725,7
2,0.25,0.7022225,-2.140625,3.75225,0.8345775,0.683765,-3.13,0.73673,0.624,0.63375,86.088,98.8675,415.56,-12.1925,0.017,-0.3785,1.125,285.2075,308.7575,4.263,0.3312,1.008,1.342,2.067,2.767,4.467,5.7
2,0.75,0.68843,-2.1552,3.67195,0.865375,0.6335,-3.6912,0.64293,0.658,0.633,86.8175,98.86825,415.61,-12.079,0.017,-0.3995,1.10925,285.85,307.08,4.3151,0.34197,1.034,1.3625,2.1,2.833,4.5335,5.7165
2,1.25,0.664,-2.15525,3.631,0.8742,0.71237,-4.866925,0.801,0.665,0.634,87.01175,98.87975,415.72,-11.795,0.017,-0.37686,1.14955,286.46875,308.5125,4.3109,0.34701,1.033,1.358,2.1,2.833,4.558,5.7335
2,1.75,0.67396,-2.24105,3.6274,0.9056625,0.731,-3.4325,0.644,0.656,0.634,87.43725,98.881,415.74,-11.54575,0.017,-0.389775,1.1776,284.97,308.001,4.2877,0.4079825,1.042,1.367,2.083,2.85,4.5165,5.75
2,2.25,0.65269,-2.4045,3.6385,0.85983,0.6725125,-4.983475,0.62402,0.652,0.634,87.23375,98.89325,415.815,-11.326,0.017,-0.359,1.078425,285.02,306.68,4.260275,0.367285,1.0375,1.358,2.096,2.8415,4.558,5.7
2,2.75,0.6521475,-2.65325,3.5576,0.842,0.6465,-5.21715,0.93728,0.655,0.634,87.6265,98.89775,415.925,-11.457,0.017,-0.301,1.126125,284.463,306.4985,4.2837,0.335875,1.029,1.358,2.0875,2.8165,4.533,5.7335
2,3.25,0.6561775,-2.70375,3.5179,0.8929725,0.7035,-5.0375,0.596,0.644,0.634,87.5235,98.89,416.155,-11.78925,0.017,-0.35367,1.0586,283.98,307.455,4.2875,0.3351625,1.0375,1.358,2.0795,2.8335,4.533,5.7335
2,3.75,0.6263825,-2.73455,3.50225,0.954,0.75157,-5.208175,0.74961,0.652,0.634,87.93125,98.8785,416.295,-11.207,0.017,-0.306,1.02745,283.5235,306.103,4.2757,0.4129075,1.0375,1.358,2.0875,2.8165,4.5085,5.7165
2,4.25,0.6245,-2.83425,3.46705,0.9662,0.75121,-6.5738,0.647,0.653,0.65,88.2185,98.882,416.55,-10.25975,0.017,-0.3182375,1.0322,284.57,306.7,4.22665,0.3644375,1.0375,1.358,2.083,2.842,4.567,5.7165
2,4.75,0.6093425,-2.97785,3.463,0.928,0.7314075,-5.9527,0.651735,0.655,0.634,88.2465,98.882,416.54,-10.235,0.017,-0.3115525,1.0208,284.16575,306.8325,4.242,0.39261,1.021,1.3625,2.0875,2.8415,4.533,5.7165
2,5.25,0.624,-3.065,3.4582,0.895085,0.7518575,-5.5785,0.64968,0.65,0.63333,88.46675,98.87625,416.575,-10.361,0.017,-0.281,1.0868,284.725,306.4675,4.2115,0.31182,1.029,1.371,2.075,2.85,4.5415,5.7165
2,5.75,0.647,-3.089,3.5921,0.93255,0.75105,-4.776275,0.6462075,0.65,0.634,88.54975,98.88525,416.805,-10.00775,0.017,-0.28619,1.0595,284.53,306.29,4.22855,0.39845,1.0375,1.354,2.083,2.825,4.5335,5.7
2,6.25,0.64125,-3.198,3.570425,1.003905,0.7407575,-4.411975,0.582,0.646,0.634,88.82625,98.88975,416.8875,-9.8217,0.017,-0.2631175,1.048,284.8,305.24025,4.247625,0.39374,1.029,1.354,2.0835,2.825,4.533,5.7165
2,6.75,0.68,-3.242275,3.6846,0.90765,0.7738375,-5.48285,0.588,0.649,0.634,88.76625,98.894,416.85,-9.7555,0.02412175,-0.2645,1.056075,284.7545,307.0525,4.2,0.429005,1.029,1.358,2.096,2.833,4.5415,5.7
2,7.25,0.635,-3.245025,3.6291,0.9658875,0.7818625,-5.22775,0.7153425,0.645,0.634,89.02325,98.92475,417.22,-8.956,1.5457,0.3084725,1.31125,285.477,306.47575,4.23,0.421815,1.033,1.354,2.083,2.825,4.533,5.7
2,7.75,0.64862,-3.333475,3.68,0.956965,0.831,-3.96585,0.589,0.651,0.634,89.1755,98.946,417.0775,-5.087175,24.55550947,11.41675,5.728875,285.225,305.95,4.18325,0.40559,1.0375,1.367,2.067,2.8165,4.55,5.7
2,8.25,0.62692,-3.311,3.6809,0.8815,0.8333675,-0.9266975,0.7753975,0.644,0.642,89.055,98.95675,417.01,8.599,99.581,52.761,14.54375,286.0655,306.6745,4.2624,0.254745,1.0375,1.3625,2.0915,2.8165,4.5,5.7
2,8.75,0.681085,-3.2626,3.6895,0.93816,0.9465,10.3,1.74025,0.628,0.634,88.29775,98.98125,416.79,41.705,204.274028975,112.86,23.3105,285.86575,306.3325,4.2876,0.0979765,1.025,1.3625,2.079,2.825,4.525,5.7165
2,9.25,0.72584,-3.06165,3.688,0.9698625,1.107,33.104,2.733,0.604,0.633,88.0925,98.98275,416.72,90.04725,338.03525,185.57,34.0965,287.86,307.6825,4.3193,-0.003963625,1.0125,1.358,2.0875,2.833,4.5335,5.7
2,9.75,0.77275,-2.7515,3.90935,1.0912,1.374,67.946,5.7274,0.57,0.633,87.056,98.968,416.57,150.255,506.056,269.1,48.33975,286.435,309.64,4.353,-0.0702895,1.029,1.3625,2.0875,2.8165,4.533,5.7165
2,10.25,0.826,-2.241625,4.016,1.08,1.38935,105.99,7.03705,0.57,0.634,85.571,98.94725,416.4225,198.98,628.6175,335.757,60.5455,288.2825,311.00425,4.386,-0.1259025,1.021,1.358,2.071,2.8,4.533,5.7
2,10.75,0.872,-1.7695,4.243725,1.142,1.30675,145.305,10.662,0.562,0.636,83.39225,98.94025,416.2925,246.785,769.25,401.31,71.4405,287.8445,312.55925,4.433,-0.1299875,1.029,1.3625,2.075,2.8,4.5,5.7
2,11.25,0.879,-1.41875,4.265,1.22945,1.418175,174.9595,14.3535,0.555,0.633,81.5545,98.94525,416.3825,290.05075,869.386,450.38,82.98925,288.113,313.77,4.352475,-0.1061525,1.021,1.35,2.071,2.8,4.5335,5.7
2,11.75,0.894,-1.131975,4.2612,1.133375,1.241,202.697,14.65,0.554,0.633,79.717,98.9445,415.8425,321.93,958.1935,494.2,88.82975,289.04475,315.5905,4.32475,-0.10668375,1.0295,1.358,2.083,2.8165,4.5085,5.7
2,12.25,0.9190575,-0.61025,4.2736,1.2557,1.2917,204.86,16.891,0.573,0.636,78.563,98.9275,415.43,341.899,1014.525,511.593,92.897,288.505,315.824,4.273,-0.1203275,1.025,1.358,2.0835,2.85,4.5085,5.7165
2,12.75,0.952455,-0.46975,4.40435,1.183875,1.228,226.0925,16.786,0.609,0.633,76.49875,98.89725,415.34,355.995,1056.06925,540.743,98.0245,289.27,316.91,4.234,-0.0668815,1.033,1.354,2.0835,2.8165,4.533,5.7
2,13.25,0.931515,-0.312495,4.45145,1.16575,1.23375,218.7925,17.723,0.636,0.633165,76.0225,98.8765,415.15,338.315,1016.17575,521.86,95.256,290.3125,316.97,4.21275,0.015997725,1.029,1.354,2.0875,2.808,4.5,5.7
2,13.75,0.92814,-0.1983975,4.431,1.045075,1.17735,219.837,16.033,0.619,0.633165,75.1195,98.84075,415.09,327.5,998.111360975,521.1,93.153,287.945,316.933,4.2045,-0.0048141,1.029,1.358,2.071,2.8,4.5335,5.7
2,14.25,0.92869,-0.0865,4.3846,1.065,1.090075,203.65,16.38475,0.613,0.634,74.41,98.824,415.02,296.11,910.77725,469.26,85.736,288.74,317.80575,4.234,0.0300095,1.021,1.3625,2.079,2.8,4.533,5.7
2,14.75,0.9213025,-0.03875,4.3435,1.153775,1.1375,179.288,15.7565,0.619,0.634,74.733,98.7995,414.965,250.39,792.2525,408.7,74.4085,290.8295,318.5,4.17275,0.1456475,1.033,1.358,2.083,2.825,4.5165,5.7
2,15.25,0.913,0.065,4.3589,1.082,1.115375,153.755,13.403,0.652,0.634,76.06675,98.81825,414.805,215.355,685.57,359.64,63.22,289.9825,318.4065,4.11025,0.12914,1.025,1.35,2.079,2.8165,4.525,5.7
2,15.75,0.9105325,0.113735,4.21195,1.052,0.998485,127.598,12.1255,0.643,0.633,75.3715,98.80525,414.7725,154.044,546.92075,294.078,52.563,288.94,318.5015,4.10925,0.23854,1.042,1.354,2.079,2.8165,4.5,5.7
2,16.25,0.87875,0.18275,4.263175,1.03,0.93503,89.85375,9.88475,0.697,0.634,76.897,98.82475,414.97,101.125,399.3075,220.569,40.01375,287.515,317.611,4.1689,0.304915,1.025,1.3625,2.0835,2.8,4.5,5.7
2,16.75,0.8595,0.01175,4.145,0.99793,0.896975,55.95575,7.24325,0.712,0.6330825,77.8295,98.82,414.79,50.72675,260.7525,142.0075,27.85375,287.96375,316.429,4.205,0.36387,1.029,1.3625,2.071,2.7915,4.533,5.7
2,17.25,0.8160775,-0.1965,4.032025,0.983,0.7866875,25.8175,4.52785,0.707,0.6359175,79.5105,98.82425,414.775,13.708,146.206,80.2645,18.42925,285.804,315.68,4.22485,0.416345,1.033,1.358,2.079,2.8,4.5165,5.7
2,17.75,0.771,-0.45004,3.908,1.0211,0.73931,7.747,3.128,0.721,0.634,79.846,98.856,414.77,-6.4123,53.64249755,28.159,9.26375,287.485,314.47675,4.338,0.51736,1.025,1.358,2.075,2.8,4.5165,5.7
2,18.25,0.765335,-0.65569,3.9272,0.9805,0.66375,-1.922,2.11865,0.72,0.642,81.755,98.847,414.79,-13.9055,7.92,2.685,2.8712,286.125,313.1235,4.329,0.6727375,1.029,1.354,2.075,2.8,4.5,5.7
2,18.75,0.74,-0.85542,3.8747,0.980695,0.676,-2.859,1.819,0.719,0.633,83.298,98.878,414.82,-12.951,0.1835,-0.4695,1.214825,286.27,312.033,4.362,0.719775,1.029,1.35,2.079,2.8,4.5415,5.7
2,19.25,0.7315,-0.954,3.886875,0.95832,0.763135,-3.7096,0.9433625,0.713,0.634,83.461,98.887,414.88,-13.958,0.016,-0.493,1.1118,286.24175,311.364,4.342,0.508355,1.033,1.358,2.079,2.7835,4.5,5.7
2,19.75,0.72875,-1.1434,3.87125,0.86401,0.6518975,-3.9998,1.090075,0.7,0.634,83.953,98.897,415.06,-14.1315,0.016,-0.50313,1.066375,285.83275,311.6125,4.385,0.463975,1.021,1.354,2.071,2.8,4.533,5.7
2,20.25,0.7100875,-1.1724,3.82675,0.952195,0.67844,-3.77995,0.929905,0.686,0.6334975,84.203,98.882,415.12,-13.8595,0.016,-0.432,1.0479,286.39,310.23,4.419,0.46708,1.021,1.35,2.075,2.8,4.5,5.7
2,20.75,0.738,-1.321,3.8397,0.86,0.6355,-4.705,0.5668,0.681,0.634,84.448,98.879,415.3,-13.5715,0.016,-0.4085,1,285.715,310.871,4.4313,0.4200525,1.025,1.3625,2.071,2.8085,4.492,5.7
2,21.25,0.72575,-1.441,3.8285,0.9143675,0.72224,-4.4755,0.75522,0.685,0.636,84.915,98.881,415.32,-13.3,0.017,-0.45934,1.084075,285.09,309.9825,4.4142,0.441825,1.029,1.3625,2.067,2.8,4.4835,5.7
2,21.75,0.717165,-1.507,3.8276,0.92675,0.7135,-4.498375,0.959475,0.672,0.634,85.14,98.884,415.39,-13.021,0.017,-0.431495,1.0537,286.5375,310.46,4.429,0.41192,1.025,1.358,2.071,2.8,4.5,5.69165
2,22.25,0.74498,-1.54,4.005,0.95211,0.7110575,-4.849,0.625,0.661,0.644,85.091,98.887,415.3,-13.715,0.016986,-0.4139475,1.046825,287.26,309.944,4.408,0.39218,1.0375,1.358,2.071,2.8,4.4835,5.68335
2,22.75,0.724245,-1.76,3.82205,0.886815,0.7254,-3.5985,0.653275,0.661,0.634,85.878,98.879,415.41,-13.97675,0.017,-0.418025,0.9915,285.11025,309.9585,4.396,0.35484,1.021,1.354,2.075,2.7915,4.5085,5.7
2,23.25,0.712825,-1.867,3.793275,0.8977,0.744,-4.627,0.77654,0.658,0.6335,86.139,98.87925,415.3925,-12.601,0.017,-0.402175,1.131,284.53,309.95,4.366525,0.3626425,1.029,1.358,2.075,2.8,4.5165,5.7
2,23.75,0.6986025,-1.968,3.7555,0.88328,0.69176,-3.823,0.909,0.6495,0.634,86.637,98.8725,415.565,-12.50125,0.017,-0.34414,1.097725,287.494,308.9485,4.2971,0.39129,1.025,1.367,2.067,2.8,4.51275,5.7
3,0.25,0.636,1.35295,3.6457,1.0224,0.865465,-5.803975,1.1617,0.7185,0.579,84.3165,99.027,416.15,-17.4455,0.017,-0.70615,1.2247,292.2525,318.54725,5.514,0.33686,0.7875,1.01675,1.64575,2.191675,3.579,4.64575
3,0.75,0.62685,1.37285,3.55595,0.98845,0.90261,-5.0075,1.448,0.719,0.55,84.918,99.0115,416.28,-16.307,0.017,-0.655215,1.2734,293.3125,319.3675,5.5106,0.3105875,0.7855,1.03725,1.6525,2.2,3.6,4.667
3,1.25,0.61527,1.2667,3.57315,1.0695,0.956,-5.633325,1.285,0.729,0.55,85.5975,99.004,416.23,-14.88475,0.017,-0.614185,1.2017,294.4025,318.97,5.5091,0.3782375,0.81225,1.02725,1.65,2.2,3.6,4.633075
3,1.75,0.60828,1.246,3.4632,0.9555,0.816585,-5.7734,1.168075,0.711,0.55,85.636,99.013,416.73,-14.6835,0.017,-0.6232675,1.2209,293.62,318.53,5.4327,0.351505,0.79825,1.03725,1.652,2.2,3.6,4.641725
3,2.25,0.568,1.14835,3.401,1.12235,0.8885,-5.8551,1.4197,0.713,0.55,85.9075,99.025,416.7225,-15.1965,0.017,-0.66236,1.191675,294.42,318.8505,5.436425,0.35439,0.7855,1.03925,1.658,2.2,3.6,4.633
3,2.75,0.603485,0.9753475,3.451625,1.05225,0.834,-6.054575,0.7805,0.7075,0.55,86.6635,99.0075,416.52,-14.86225,0.017,-0.5895,1.135925,296.4475,318.11,5.4325,0.33481,0.80225,1.02525,1.658,2.2,3.6,4.667
3,3.25,0.61725,0.839,3.494,1.133975,0.968005,-6.75005,1.0766,0.704,0.55,87.571,98.987,416.78,-13.72825,0.017,-0.6015875,1.13445,294.77625,316.895,5.384925,0.32973,0.80625,1.03125,1.66025,2.2,3.6,4.667
3,3.75,0.604485,0.83836,3.4254,1.128825,0.8809,-5.577,1.658,0.692,0.55,88.2525,98.9745,416.855,-14.505,0.016,-0.57831,1.151825,295.575,316.94,5.41605,0.3792025,0.79825,1.0205,1.667,2.2,3.60425,4.641725
3,4.25,0.593,0.85156,3.4513,1.067375,0.8365,-6.244925,1.0786,0.696,0.548,88.4815,98.9915,417.115,-15.05025,0.017,-0.5453725,1.141375,297.16875,316.793,5.44115,0.4144375,0.80425,1.03925,1.652,2.2,3.6,4.6415
3,4.75,0.5677925,0.66433,3.420275,1.0193,0.84488,-4.62665,0.9267825,0.705,0.55,88.864,99.0165,417.12,-14.648,0.017,-0.4755875,1.1287,297.27,316.785,5.412025,0.3867325,0.7835,1.03125,1.66225,2.2,3.6,4.633075
3,5.25,0.5765975,0.66034,3.410975,1.012925,0.819505,-5.22945,0.91304,0.694,0.55,88.481,99.027,417.255,-13.06,0.017,-0.461855,1.219825,297.71,316.55675,5.47385,0.302685,0.80425,1.027,1.65,2.2,3.6,4.633
