DOY2,HR2,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CO2_1_5_1,CO2_1_6_1,CO2_1_7_1,H2O_1_1_1,H2O_1_2_1,H2O_1_3_1,H2O_1_4_1,FC_1_1_1,SC_1_1_1,G_1_1_1,H_1_1_1,LE_1_1_1,SH_1_1_1,SLE_1_1_1,WS_1_1_1,WS_1_2_1,USTAR_1_1_1,PA_1_1_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,TA_1_7_1,TA_1_8_1,TA_1_9_1,TA_1_10_1,TA_1_11_1,TA_1_12_1,TA_1_13_1,TA_1_14_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,NETRAD_1_1_1,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,NEE,RH_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,RH_1_3_1,RH_1_2_1,TS_2_1_1,TS_2_2_1
1,6.75,377.1872,376.5122,360.8364,376.80675,376.6841,376.8824,377.1399,0.24464965,0.2724853,0.22010701,0.2183362,-2.279108625,-0.763338,-14.1803,-68.83593525,-4.571087,-19.44284625,-4.8124725,1.035,0.2,0.103666675,92.43495,-27.5695,-25.370725,-25.53255,-25.055,-25.8058,-26.925,-25.9243,-26.94625,-27.03625,-26.5235,-27.235,-24.28125,-15.80125,-2.193,-1.7469,-1.491875,-1.1215,0.56525,1.5515,-65.678055,-0.036513571,0,0,-2.636675,-2.502862875,63.638363,-3.60754545,-1.339616725,160.45264,207.19132,82.86002,83.42333,0.36000195,0.631635275
1,7.25,377.0775,376.524,361.065,376.73775,376.73095,376.8602,377.07435,0.241387625,0.268602045,0.216410045,0.215074245,-1.27300725,-0.888927215,-14.330925,-71.026535,-4.967744675,-15.84969775,-4.13384,1.0302756,0.2,0.1068429875,92.46155,-27.6585,-25.3384,-25.4522,-25.1875,-25.9586,-27.12,-25.9878,-27.1675,-27.2475,-26.5518,-27.435,-24.015,-16.265,-2.204,-1.76105,-1.497625,-1.133,0.5635,1.5455,-65.28826,0,0,0,-4.009375,-0.99219243,63.1869135,-2.805025125,-1.143716725,155.3455375,206.849395,83.08333,83.80666,0.358927575,0.63159085
1,7.75,377.2711,376.546,360.9659,376.9215,376.8816,376.9738,377.3074,0.24527095,0.26589919,0.213924745,0.212588845,-1.18559675,-0.9579996,-14.13155,-69.434908,-5.2640129,-14.0647155,-4.38480745,1.018722125,0.2,0.089082055,92.4243,-27.73055,-25.641525,-25.676,-25.33375,-26.0881,-27.2775,-25.9474,-27.31125,-27.37625,-26.5525,-27.525,-23.75625,-16.48,-2.2005,-1.76955,-1.50875,-1.15075,0.5745,1.5575,-55.418525,0,0.7381,0.422083905,-1.3973,-1.21813895,63.7875655,0.5555921175,-0.37940829,156.38556,209.820845,83.41333,84.16999,0.359695275,0.633456275
1,8.25,377.3313,376.643,360.9445,377.0515,376.9616,377.1129,377.40385,0.2472903,0.26341389,0.211439445,0.21115979,-1.49076965,-1.036360675,-13.3841,-52.481297,-5.8618089,-12.48754975,-4.7566392,0.95793241,0.2,0.1324,92.42615,-27.54081,-25.279175,-25.782625,-25.48,-25.9864,-27.4575,-26.0796,-27.455,-27.505,-26.6953,-27.615,-23.5975,-16.545,-2.197,-1.7782,-1.52,-1.16375,0.553,1.54325,-38.924,10.37812,1.4762,0.92735,-2.2451,-1.39240745,63.1947095,3.86324095,0.8825082725,156.0218425,208.2715875,83.77,84.42333,0.35949515,0.63267035
1,8.75,377.21995,376.3965,361.4559,377.0145,377.00585,377.06785,377.22595,0.248998975,0.274256135,0.2208837,0.220044845,-2.016757775,-0.977754125,-13.369625,-38.64442625,-4.0373238,-10.10319135,-4.030288325,0.90216832,0.2,0.165075,92.42403025,-27.30455,-24.3572,-24.498825,-25.13625,-25.4541,-27.23125,-25.6652,-27.19125,-27.18875,-26.0225,-27.22625,-23.1675,-16.46375,-2.19975,-1.77435,-1.5225,-1.1715,0.57325,1.56475,-11.113,23.68855,3.751525,2.743375,2.873675,-2.13288105,61.4149455,8.819738475,2.26638995,157.1643675,208.6325125,83.49001,84.61335,0.36056475,0.632553675
1,9.25,377.3155,376.695,361.4433,377.0195,376.9274,377.0034,377.0396,0.255212275,0.28006559,0.23054538,0.228929935,-1.7997846,-1.223848725,-13.13695,-18.36807625,-4.66308615,-12.019514,-4.8384507,0.943633875,0.2,0.15737383,92.47007,-26.43493,-23.432,-23.16445,-24.7925,-24.1864,-26.9825,-24.6681,-27.01,-26.955,-24.9644,-26.9875,-22.7775,-16.4,-2.20275,-1.77135,-1.525,-1.17725,0.5935,1.5765,5.105,43.049595,5.813975,4.142925,5.58695,-1.857969,58.19802725,16.40936525,4.166562225,159.04405,211.5675225,82.74333,82.55,0.3591215,0.632663975
1,9.75,376.898625,376.591,361.4135,376.825,376.805,376.76735,376.96705,0.2702796,0.28683811,0.263320645,0.260214045,-2.613354,-1.1766697,-12.75955,-14.1198735,-3.6532001,-11.586562,-5.9794936,0.83514092,0.2,0.22415,92.509375,-25.5232,-22.39335,-21.239875,-23.8925,-22.6962,-25.69,-22.8759,-25.79125,-25.63875,-23.1977,-25.745,-22.1,-15.34,-2.19225,-1.77625,-1.517375,-1.133,0.624,1.584,10.3785,61.0552,8.437775,6.288325,10.056225,-2.91044425,57.2818735,24.1132355,6.22867165,160.8368225,214.6185575,80.802,79.76599,0.36085595,0.6317165
1,10.25,376.8622,376.338,361.7634,376.494125,376.45595,376.6685,376.90575,0.27003108,0.29994819,0.296313435,0.29280289,-2.684673,-1.1137911,-13.089825,-13.7684755,-3.0275685,-10.457674375,-5.680556175,0.8412228075,0.2,0.2652677175,92.46138,-24.52855,-21.370025,-20.70655,-22.9925,-21.2323,-24.5075,-21.2704,-24.5125,-24.36,-21.8028,-24.345,-21.4225,-14.4875,-2.18175,-1.74205,-1.49025,-1.1225,0.656,1.59375,15.37907,84.353,10.51025,7.7735,14.62625,-3.3335387,55.71341425,28.5866885,7.574265275,165.7887375,216.9111225,78.29166,77.26199,0.35933345,0.63131555
1,10.75,376.705,376.224,361.8182,376.301375,376.4325,376.35935,376.67785,0.28388678,0.303272345,0.311194345,0.305105245,-2.3339309,-0.9781618825,-12.959775,2.846688625,-4.05387275,-9.834640975,-6.49839915,0.9413,0.2,0.283675,92.456015,-23.79289,-20.4096,-20.1313,-22.3725,-20.5597,-23.375,-20.1826,-23.32375,-23.4575,-20.2773,-23.4825,-21.18375,-14.025,-2.1805,-1.7401,-1.478875,-1.103,0.67925,1.6395,17.0315,90.676795,14.125875,9.822025,21.624,-2.1543192,54.996526,38.957036,10.266846,165.96286,217.679935,74.73499,73.69967,0.35942655,0.629273825
1,11.25,376.8238,376.1783,361.8645975,376.4425,376.2241,376.1458,376.6129,0.28438388,0.3035985625,0.3232481875,0.3171125125,-2.300107625,-1.063580675,-12.50175,5.4750342,-4.3683292,-9.05768685,-7.3250554,1.020974,0.2,0.283375,92.3587495,-22.856117,-19.6239,-19.497125,-22.0565,-19.5034,-22.26675,-19.3772,-22.1605,-22.5725,-19.9336,-22.637,-21.001,-13.35375,-2.18285,-1.7383,-1.467375,-1.077925,0.6937,1.64865,22.218175,102.1543725,16.7725,11.715,20.56425,-2.628618,54.1872625,46.243172,12.878606,172.84404,220.7647,68.70467,67.268,0.35954655,0.630972675
1,11.75,376.52845,376.1607825,361.203335,376.367875,376.3289,376.5532,376.26965,0.28034519,0.3052295875,0.325189875,0.3220832,-2.646810725,-1.14474125,-12.4275,4.152064175,-4.13185505,-13.008711,-6.609089,1.031861285,0.2,0.268497455,92.274535,-22.5078345,-19.277575,-19.01795,-21.747875,-19.1936,-21.465125,-18.902,-21.529125,-21.676375,-19.6036,-21.65925,-20.459875,-12.868375,-2.17965,-1.7475,-1.4755,-1.076675,0.687275,1.6785,24.873725,113.7334325,17.655,12.79,28.136875,-2.856516475,52.69665,48.688912,12.246104,175.60646,225.54428,64.19867,62.84033,0.356497575,0.6311714
1,12.25,376.5437,376.1346,361.34835,376.33025,376.29975,376.1042,376.02985,0.28289269,0.2981619,0.3232481875,0.3274422,-2.420583,-0.8575509475,-12.2515,6.137806725,-7.6167096,-11.93955975,-5.6860772,1.1084522,0.2,0.297930735,92.210975,-21.853725,-19.05525,-18.698,-21.43925,-18.680075,-20.852,-18.716625,-20.92675,-20.8455,-19.533025,-20.74675,-19.9105,-12.2155,-2.17645,-1.75755,-1.483625,-1.07835,0.680625,1.671325,25.3425505,120.21225,18.25,12.4675,28.71925,-2.713686,51.165548,50.540694,11.965666,179.62098,227.45086,63.515,62.70434,0.358944475,0.629456975
1,12.75,376.49365,376.2654,361.539795,376.178,376.10235,376.04585,375.9629,0.28301691,0.3006472125,0.32006385,0.3272868875,-2.9240886,-0.9745278,-12.151,6.7206463,-3.98405235,-11.72563,-5.565090075,0.93595,0.2,0.31785,92.20025,-21.41091,-18.68925,-18.3715,-21.260125,-18.55425,-20.3315,-18.013575,-20.493875,-20.388625,-19.1134,-20.2325,-19.29475,-11.57475,-2.1616,-1.756125,-1.48005,-1.095825,0.668475,1.67435,22.8425,107.5038,18.45375,12.655,33.325875,-2.9399832,49.061776,46.910255,10.984421,178.1515675,230.4455375,63.48267,62.57466,0.3584312,0.631520675
1,13.25,376.4898,376.16735,361.5884875,375.9935,375.95935,376.0163,376.2328,0.28034518,0.2919485875,0.321772525,0.3259665125,-2.2364145,-0.8413789575,-12.278,6.1848995,-3.1121074,-13.468146,-4.885151675,0.9028,0.2,0.2845,92.20182,-21.06303,-18.51875,-18.25725,-21.081,-18.3084,-19.811,-18.31115,-20.061,-19.93175,-18.737875,-19.71825,-18.73225,-10.16875,-2.1472,-1.751125,-1.47555,-1.1007,0.6609,1.6771,21.454825,100.5934,17.4225,12.34,35.5955,-2.43569285,48.448311,36.1362475,9.18918725,177.58316,232.814915,63.49001,62.484,0.35900435,0.63143
1,13.75,376.366,376.070175,362.1441925,376.199375,376.10345,376.01825,376.04515,0.28233341,0.2946669125,0.3234811875,0.3261219,-2.309724125,-0.82145126,-12.20475,-0.369533099999998,-6.91201625,-16.69485225,-5.904866875,1.02699145,0.2,0.30343646,92.17639375,-20.78290125,-18.502,-18.3,-20.978125,-18.2593,-19.801,-18.233675,-19.932625,-19.703125,-18.708825,-19.521125,-18.4635,-9.88125,-2.14225,-1.740875,-1.4882,-1.0838,0.6539,1.66795,16.55685,94.3798245,16.3575,10.11993825,30.816375,-2.2136262,47.137778,36.9954045,8.491420825,177.403255,233.35445,62.92133,61.89533,0.35759385,0.629139625
1,14.25,376.506,376.0208,362.092195,376.1056,376.09345,376.16545,376.2799,0.28239558,0.297618225,0.3256559,0.3270538125,-2.0529456,-0.8701039725,-13.267375,-9.04804085,-2.6400611,-13.73452825,-6.376137925,0.89465675,0.2,0.28636708,92.2206625,-20.9487625,-18.599425,-17.9146,-20.87525,-17.714375,-19.791,-18.15195,-19.74575,-19.4655,-18.8395,-19.324,-18.177,-10.01075,-2.137025,-1.7259,-1.472,-1.066625,0.646175,1.659075,10.208286,79.4260205,14.22925,9.005,24.3225,-2.0802052,43.9283535,31.704538,6.6041426,173.95668,232.84684,63.605008,62.75214975,0.360068755,0.63124407
1,14.75,376.4214,376.0534,361.323985,376.231,376.04365,376.06615,376.1641,0.28220919,0.299637525,0.3269762,0.3300051875,-1.90756565,-0.7145947075,-13.121775,-18.086113,-2.50312645,-12.6676655,-6.44108595,0.9440387375,0.2,0.26951144,92.261185,-20.824,-18.582725,-17.9743,-20.738875,-18.0006,-19.678375,-18.447475,-19.721375,-19.51475,-18.83355,-19.412875,-18.466375,-10.01575,-2.138475,-1.7349,-1.4733,-1.087825,0.63605,1.67045,2.60675,56.1199815,12.4385,7.2227,20.926625,-2.0741161,44.10163,21.716206,5.0030158,175.84526,231.34518,59.87044675,58.49218675,0.358036725,0.6308543525
1,15.25,376.609,376.127975,361.054265,376.3308,376.1228,376.02155,376.0858,0.2838868,0.300491875,0.3285295,0.3327235,-2.189841,-0.59589769,-12.248975,-29.41885925,-3.591216975,-20.3713025,-5.547531025,0.88411504,0.2,0.2308,92.280525,-20.999604,-18.69145,-18.099125,-20.6025,-18.64585,-19.715,-18.50955,-19.69375,-19.671,-19.306225,-19.6105,-18.7675,-10.34525,-2.1402,-1.7245,-1.4746,-1.093275,0.6262,1.68255,-6.51200835,35.8640175,10.07775,5.14140655,16.3005,-2.28340475,43.142211,13.210826,3.1076198,170.53916,229.23674,58.9379815,57.40093325,0.3597621975,0.6315273175
1,15.75,376.6352,376.08155,361.326565,376.2846,376.0609,376.07895,376.08055,0.28140143,0.301035575,0.3256558125,0.3286848875,-1.76781235,-0.808218,-12.128225,-43.169285,-3.0501245,-25.687597,-4.84203025,0.74725735,0.2,0.155625,92.261145,-21.256323,-18.665475,-18.28055,-20.600125,-18.987875,-19.93,-19.235725,-19.91775,-19.93375,-19.624325,-19.906375,-19.29875,-10.6235,-2.148775,-1.7155,-1.4764,-1.1116,0.647575,1.686725,-38.015438,18.820266,7.43165,2.992888775,12.9425,-2.209132775,44.45158525,6.8166596,1.4347288,167.35178,226.15886,60.42321125,58.59324325,0.360976145,0.6320941325
1,16.25,376.364975,376.01955,361.12018,376.2386,375.98055,375.9552,376.11765,0.27146011,0.3028995125,0.324024875,0.3230928,-1.4906878,-0.841230325,-13.527225,-68.8068455,-3.1608675,-25.8947625,-5.808348325,0.8388,0.2,0.1663,92.251725,-21.722737,-19.40805,-18.877875,-20.761,-19.80115,-20.145,-19.945775,-20.12825,-20.1965,-20.227175,-20.20225,-19.83275,-10.913,-2.1524,-1.7065,-1.47805,-1.12655,0.669225,1.6793,-61.5936615,5.55958055,4.034375,0.90531677,8.285,-1.4339321,46.361666,1.233212,7.06480000000481e-05,168.54838,223.56278,60.55618325,59.87491325,0.36000527,0.6329953075
1,16.75,376.371,375.5677,360.562365,376.2514,376.0959,376.04565,376.2599,0.26313429,0.3016569,0.320607525,0.3168019,-1.4343407,-0.719378935,-13.408025,-75.10955875,-4.363703,-25.041246,-5.30932625,0.7061978525,0.2,0.115,92.23808,-22.283736,-20.0801,-20.235075,-21.215,-20.4422,-20.704,-20.639175,-20.686,-20.763875,-20.88845,-20.819125,-20.5895,-11.544125,-2.144725,-1.7179,-1.4781,-1.12565,0.649125,1.6609,-75.6213,0,0.7001856625,0.203917335,5.537075,-1.490505,49.0420735,-2.7103008,-0.98339998,167.51456,220.66192,63.26552,62.56519,0.359369705,0.6320609225
1,17.25,376.3854,375.57915,360.88465,376.6908,376.3103,376.1408,376.4601,0.26095961,0.3002589,0.3158698125,0.3119088,-1.83362995,-0.56545644,-13.07625,-75.776664,-3.898252,-23.28757725,-5.4168395,0.8640947475,0.2,0.099,92.19931875,-22.692295,-20.702,-20.77325,-21.564,-20.99935,-21.292,-21.22315,-21.221,-21.38575,-21.6564,-21.50775,-21.28025,-12.17525,-2.13705,-1.7283,-1.479,-1.137875,0.629025,1.63235,-78.5425245,-0.01452885275,0.1004085915,0.054806096,1.02445,-2.124207875,50.80800875,-4.0732622,-1.1704002,166.3119,218.69778,65.25182,63.862248,0.36079833,0.63148467
1,17.75,376.66125,375.68955,360.103425,376.4078,376.25585,376.4343,376.54735,0.2638021775,0.3053072,0.3105109,0.3069381875,-2.0132929,-0.75255473,-13.1118,-78.6924225,-4.47452755,-19.18763775,-5.509026275,0.90211635,0.2,0.1067811975,92.1971,-23.145125,-21.0228,-21.2172,-21.75475,-21.41125,-21.860125,-21.78925,-21.81275,-21.92825,-22.06425,-22.01825,-21.972375,-12.676375,-2.128475,-1.72325,-1.48075,-1.121625,0.618825,1.614725,-77.6930115,-0.0430432205,0.06606415675,0.05145775075,0.4222,-2.22292335,52.69790575,-4.1123572,-1.251533,165.45768,218.72454,66.26666975,64.76275475,0.3607054125,0.63274573
1,18.25,376.536,375.568375,360.14191,376.555325,376.3974,376.27515,376.433175,0.2652002,0.3080255375,0.3041422125,0.300258875,-1.5123291,-0.8072281825,-13.8758,-78.301034,-4.7399612,-20.3229175,-7.232728125,0.9428291775,0.2,0.1182091,92.24209675,-23.536556,-21.206,-21.4238,-21.852,-21.8805,-22.37025,-22.2205,-22.39525,-22.51425,-22.24625,-22.63025,-22.53825,-12.996,-2.119175,-1.7175,-1.48265,-1.116975,0.608175,1.5989,-76.530112,-0.046732435,0,0,-3.178225,-1.47202425,53.843228,-4.05743915,-1.264348,165.452685,218.3465375,66.319347,64.99105675,0.360954985,0.634126065
1,18.75,376.3564,375.610575,360.0927475,376.39005,376.2622,376.3582,376.561425,0.2591422225,0.307093575,0.2957542,0.2935019,-1.8178765,-0.8257774425,-13.902,-77.905195,-3.174286875,-18.58463,-5.6777465,1.0189393,0.2,0.11443294,92.2655875,-23.60885225,-21.4914,-21.6662,-21.821375,-21.94275,-22.51375,-22.125,-22.5875,-22.7365,-22.53,-23.016875,-22.737875,-13.13825,-2.125325,-1.70655,-1.4745,-1.126725,0.5959,1.58845,-75.71795325,-0.0444924695,0,0,-2.742225,-1.6755555,54.234698,-3.9696664,-1.2760002,164.37634,217.8923,65.85314825,64.71766825,0.3605418375,0.634816115
1,19.25,376.452,375.58645,360.6105275,376.400975,376.1933,376.228125,376.32695,0.255010345,0.3022782375,0.2825509,0.284647925,-1.5894848,-0.77355385,-12.5922,-69.285608,-4.8731535,-18.688103,-5.890930375,1.03236005,0.2,0.094212134,92.2966425,-23.797225,-21.709,-21.6906,-21.96025,-22.101,-22.911,-22.44475,-22.81,-22.85825,-22.97,-22.9475,-22.9375,-13.11275,-2.145975,-1.6963,-1.46305,-1.139,0.59965,1.580075,-74.66305075,-0.04030545625,0,0,-3.515925,-1.52837155,53.96230025,-3.977354,-1.2450668,163.28424,217.80338,66.0297615,64.9397015,0.36206653,0.63475275
