DOY2,HR2,LE,USTAR,TA_1_1_1,WS,FC,H,RH,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,H2O_1_1_1
2,2.75,0.5636,0.5492,-5.98275,3.0835,0.465999999999999,2.48562499999998,92.9998,374.814,0.4905,2.339625,3.37825,0.303624999999999,0.821825,1.257125,3.104775
2,3.25,1.1832,0.646675,-5.918375,3.75725,0.5882,2.653,92.939,375.1055,0.4735,2.83225,4.547,0.205875,0.8445,1.474125,3.517975
2,3.75,0.79795,0.6762,-5.88975,3.975375,0.296375,5.56955,92.8472,375.3685,0.479,3.11925,3.766625,0.781149999999999,0.859825,1.458,3.2719
2,4.25,0.981325,0.5882,-5.8195,3.41265,0.438325,9.013275,92.866625,385.175925,0.46525,3.80725,2.42575,0.24825,0.868925,1.338625,2.042225
2,4.75,0.4746,0.540474999999999,-5.769375,3.2492,0.18095,5.1679,92.796975,383.929325,0.42225,3.234625,2.472375,0.580499999999999,0.8234,1.965125,2.089275
2,5.25,1.2328,0.5082,-5.647,3.0234,0.5899,8.106,92.728575,381.52505,0.391,3.072375,2.37125,0.984399999999998,0.8206,1.63075,2.1308
2,5.75,1.15145,0.566,-5.5115,3.0866,0.33955,9.81180000000001,92.697375,379.746475,0.3645,3.98475,2.36575,0.848174999999999,0.7949,1.321375,2.179025
2,6.25,0.73905,0.516424999999999,-5.46925,3.107,0.5892,6.997575,92.594425,379.107475,0.351,3.496375,2.42125,0.92105,0.831625,1.27025,2.265
2,6.75,0.66225,0.515,-5.608,2.922125,0.459,7.97614999999999,92.427825,379.57305,0.3335,4.85125,2.348625,1.043125,0.81065,1.4285,2.264875
2,7.25,0.946325,0.5369,-5.765125,3.132875,0.27435,12.2938499999997,92.69205,380.016475,0.3135,5.736,7.90975,2.22495,1.33535,2.2165,2.6359
2,7.75,0.81925,0.56505,-5.958625,2.9909,1.186925,19.0680999999999,92.650375,379.616,0.307,5.84775,44.478125,37.8357,9.0108,17.56375,2.34255
2,8.25,1.57645,0.498,-6.102375,2.81375,0.4805,22.0488,92.396025,378.92105,0.317,10.254375,132.701,114.074475,25.4496,47.867875,2.373225
2,8.75,1.3873,0.4933,-6.08075,2.7849,0.82295,36.5323499999999,92.405875,377.602575,0.35175,25.868,265.448125,191.44085,48.58355,68.474875,2.444175
2,9.25,4.1005,0.546,-5.9515,2.974,0.726,62.673,92.0238,375.876725,0.367,52.097,403.5295,261.854225,74.55395,95.247125,2.5158
2,9.75,5.71165,0.6215,-5.90275,3.2705,1.8957,92.137,92.043975,375.479175,0.41875,77.274625,527.954625,326.388875,104.122575,122.862625,2.58225
2,10.25,3.80585,0.631,-5.79125,3.3305,0.67355,127.98525,92.0412,372.354475,0.52225,100.57175,666.71425,387.917775,140.86465,146.3705,3.1476
2,10.75,11.8286,0.7206,-5.36525,3.6585,2.98179999999999,143.5086,92.1118,371.362375,0.6375,113.627875,762.15775,429.4228,160.186425,180.969,3.1042
2,11.25,7.27775,0.6095,-4.903625,3.435,0.381425,159.557725,92.34235,370.803175,0.834,125.8525,860.8755,468.9858,183.8051,193.81575,3.1676
2,11.75,5.15115,0.599,-4.520375,3.4355,0.31255,164.933975,92.419375,370.369725,0.93975,136.41325,935.60575,498.57625,199.9759,213.598375,3.27095
2,12.25,7.1678,0.58295,-4.044875,3.50435,0.659199999999999,172.6283,92.605475,369.900025,1.068,143.477375,985.19925,516.0791,208.412775,228.539625,3.3376
2,12.75,8.2754,0.57805,-3.2655,3.449675,0.4198,175.851975,92.61315,369.666775,1.14625,145.111125,1006.20525,521.4475,210.835875,228.446,3.4598
2,13.25,8.9288,0.6069,-3.107125,3.4524,0.4494,162.766125,92.7391,369.421725,1.224,143.633,1000.149375,510.512575,204.889325,230.155875,3.473
2,13.75,8.527,0.6164,-3.09225,3.5424,0.3156,177.113525,92.875125,369.11635,1.2735,135.607,966.555125,487.962725,194.03615,218.216125,3.537375
2,14.25,8.0608,0.6107,-2.89925,3.30375,0.3854,167.05485,93.013975,368.8236,1.3335,124.203,899.032375,448.97415,173.37515,199.83525,3.6966
2,14.75,6.4304,0.61,-2.532,3.41445,0.4184,136.739025,90.845,368.905425,1.3405,114.63825,822.016,407.705325,150.6123,180.98225,3.8366
2,15.25,7.66325,0.59175,-2.691875,3.39265,0.738875,116.7495,89.9514,368.581375,1.34275,102.139375,716.65375,357.29585,124.21485,159.462,3.86175
2,15.75,8.466,0.57695,-3.6345,3.44655,0.374625,92.64445,91.3252,368.2421,1.32325,79.344125,594.990125,293.1295,94.34945,125.13475,3.80675
2,16.25,7.911125,0.54235,-3.9578,3.122925,1.1355,51.3711,91.686,368.0962,1.2685,56.24385,457.0571,224.3342,65.747175,83.02965,3.8104
2,16.75,5.635375,0.57055,-3.9935,3.31345,0.630875,24.01955,91.7882,368.04505,1.116,30.22215,304.5211,151.70735,41.39955,57.5478499999999,3.824
2,17.25,2.833625,0.53895,-4.3042,2.93225,0.278625,5.449875,92.0502,367.9584,1.009,8.45769999999998,169.23965,80.05335,22.40015,31.7236,3.86275
2,17.75,9.17294999999996,0.54035,-4.6347,3.0269,1.2265,36.2718749999999,92.9054,367.925125,1.056,1.75324999999998,49.597,22.302175,10.312075,12.03805,3.927875
2,18.25,2.25575,0.519449999999999,-5.0432,2.97784999999999,0.399125,11.814,92.786,367.962475,0.893,1.79144999999998,8.5295,-0.215525000000001,2.614125,1.67745,3.931125
2,18.75,1.4885,0.554299999999999,-5.3824,2.86094999999999,0.296625,12.89975,92.7198,368.11915,0.7575,1.30069999999998,2.5805,-0.439825000000001,0.87895,1.0238,3.88255
2,19.25,2.152,0.576749999999999,-5.5781,3.02589999999999,0.202,14.776625,92.7118,368.41175,0.7315,1.69459999999998,3.2147,-0.0383000000000003,0.88505,1.15815,3.8695
2,19.75,0.467,0.564449999999999,-5.6113,3.227,0.22775,3.1559,92.7046,368.481075,0.5795,3.49744999999999,3.06509999999999,0.297524999999999,0.83155,1.3505,3.79175
2,20.25,1.222375,0.596499999999999,-5.6426,3.27415,0.38125,10.3031,92.757,369.036,0.582,3.77334999999999,3.66014999999999,1.24165,0.835125,1.2971,3.5128
2,20.75,2.105125,0.572399999999999,-5.6584,3.0849,0.255875,9.78099999999998,92.8324,369.360425,0.533,1.78464999999998,2.58645,0.278174999999998,0.84365,1.4793,3.6096
2,21.25,0.5649,0.544299999999999,-5.6582,2.91529999999999,0.24045,6.111225,92.929,370.45765,0.533,3.94814999999999,2.7965,1.1622,0.829375,1.30425,3.6106
2,21.75,1.85805,0.695525,-5.6872,3.1245,1.29109999999999,5.3329,93.0098,370.49,0.559,2.97735,3.10574999999999,0.509799999999999,0.823375,1.28065,3.588
2,22.25,1.959375,0.596175,-5.6937,3.416425,0.197625,23.364,93.0488,370.874325,0.569,3.17675,2.8688,0.164825,0.840775,1.2245,3.58555
2,22.75,1.31325,0.5725,-5.7045,3.2255,0.197375,20.086,92.9256,371.583175,0.5405,1.74539999999998,2.90305,-0.08325,0.844925,1.2425,3.57695
2,23.25,1.031375,0.52395,-5.7577,3.36515,0.229,3.987275,92.9684,373.28395,0.461,4.1901,2.58265,-0.0559750000000001,0.836975,1.17285,3.544
2,23.75,0.63825,0.546699999999999,-5.8717,3.14842499999999,0.199375,5.669,93.2752,373.3153,0.4185,3.7684,2.4881,0.216399999999999,0.80105,1.1757,3.536325
3,0.25,6.65359999999999,0.6705,0.614550000000002,3.675125,0.953199999999999,40.4654999999999,93.6606,373.5468,2.285,5.26662499999999,5.108975,0.1955,0.857975,1.495575,3.90575
3,0.75,2.331975,0.644375,0.0186500000000029,3.48925,0.669775,21.1348999999999,93.4876,373.8288,2.085,3.74762499999999,4.89645,0.305625,0.8493,1.597525,3.8926
3,1.25,3.37,0.630625,-0.270074999999997,3.344,0.537,19.41825,93.365,374.972025,1.995,5.88435,4.6704,0.3452,0.826175,1.737075,3.9573
3,1.75,5.87684999999996,0.601,-0.703150000000011,3.3275,1.3651,34.0228,92.7936,376.942475,1.933,4.78704999999999,4.475075,0.421875,0.859775,1.914125,4.2344
3,2.25,4.76309999999999,0.595625,-0.93490000000001,3.3255,0.865274999999998,24.7617,92.5202,378.0089,2.119,5.5226,4.37365,0.391275,0.852825,1.77715,4.46965
3,2.75,3.0266,0.60125,-0.231950000000007,3.139375,1.7744,32.4945500000002,92.3894,378.622275,2.40375,6.62542499999998,4.611825,0.3084,0.811475,2.239075,4.29615
3,3.25,1.4221,0.543,-0.326800000000002,2.9017,0.815599999999999,20.3141,91.5804,378.757325,2.36025,4.862175,4.60865,0.2805,0.85775,2.0357,4.28425
3,3.75,1.813625,0.56265,0.627399999999991,3.1911,0.901724999999999,8.132375,91.6736,378.615475,2.2165,6.28967499999998,4.8522,0.2875,0.8063,1.79035,4.309125
3,4.25,2.105125,0.5994,0.253099999999995,3.1669,0.715474999999999,22.906,92.2922,386.551875,2.4735,6.67824999999998,4.82245,0.735724999999998,0.79355,1.643875,4.395025
3,4.75,2.38819999999999,0.615899999999999,-1.266125,3.3275,0.914799999999997,13.772325,91.87265,386.24725,1.8105,7.97607499999999,4.707975,1.2116,0.810275,1.81035,4.407875
3,5.25,1.9058,0.558125,-1.3662,3.2723,0.872549999999996,24.46725,91.57525,386.9622,1.7115,6.61899999999998,4.583575,1.1247,0.80465,1.49195,4.3106
3,5.75,3.057,0.5442,-1.5226,3.118,0.865875,20.280375,91.516425,386.07685,1.676,6.45247499999999,4.78245,1.04335,0.96765,1.939225,4.34425
3,6.25,2.332,0.629099999999999,-1.5002,3.458,0.6535,11.668,91.0191,383.88555,1.604,6.22045,21.314875,13.394475,4.7995,7.74587499999999,4.248975
3,6.75,3.755375,0.744375,-0.087200000000002,4.167125,0.867875,19.2284,91.0753,384.61915,2.158,8.23414999999999,87.42655,76.1377,18.174325,30.275325,4.48075
3,7.25,5.451375,0.6931,-0.866050000000005,3.9521,1.03375,26.4393499999999,90.80405,384.8576,1.8425,20.679025,224.1248,161.372225,41.84675,61.7057249999999,4.7482
3,7.75,10.952625,0.7129,1.7935,3.902,1.801125,74.887125,91.606925,384.5586,2.2115,55.067425,380.054075,241.72315,73.40195,85.33385,5.2618
3,8.25,7.2666,0.697875,4.52594999999999,3.89025,1.413,94.9816999999998,90.763875,379.52905,2.99,88.2452499999999,531.667775,309.7265,108.88955,125.6358,5.851
3,8.75,10.9065,0.785375,5.80609999999999,4.07185,1.860125,133.0228,89.4292,375.99445,3.539,119.62715,692.449625,392.644375,138.789125,163.205975,6.0137
3,9.25,12.4694,0.77185,6.24865,4.19095,0.7364,168.7445,89.37045,374.6823,4.5245,152.68985,849.529575,476.103775,171.92085,203.889925,6.1963
3,9.75,17.0064,0.73925,7.96055,4.10655,0.593,187.03975,89.16865,374.2981,5.3405,174.62125,999.125225,528.179075,208.13465,244.121275,6.3204
3,10.25,15.7728,0.75915,7.78885,4.07895,0.6138,209.2465,88.2924,373.8627,5.891,209.743425,1143.328925,584.332,243.728175,282.120225,6.4422
3,10.75,18.398,0.773775,9.166275,4.073775,0.45575,213.250125,87.626925,373.3263,7.33375,218.261075,1229.7755,630.4603,268.596125,308.384675,5.7622
3,11.25,23.372125,0.761275,10.19955,4.153425,0.65175,237.32725,86.83255,372.75375,8.35625,232.44295,1323.284275,666.537225,291.137725,333.17965,5.811
3,11.75,21.735625,0.81475,10.938,3.9954,0.574125,246.5108,86.053325,372.1659,9.03075,252.128525,1416.262625,691.368275,296.682525,350.685575,5.501625
3,12.25,22.23385,0.76955,11.55965,4.08145,0.459475,232.49825,86.914625,371.6559,9.1925,257.857575,1427.30545,702.437825,308.691775,357.43555,5.5341
3,12.75,24.487,0.792875,10.75185,3.991375,0.5344,238.8728,87.761,370.89775,9.5795,259.76015,1438.21795,701.3503,308.922775,359.6627,5.0575
3,13.25,22.6616,0.7777,11.54555,4.134,0.53075,262.737875,88.9926999999999,370.34685,10.387,257.509825,1426.99165,686.42655,302.893725,352.014875,5.58435
3,13.75,23.074,0.75125,12.192125,4.34895,0.5382,258.302475,89.7572,370.17975,10.77675,253.138075,1396.171925,662.462875,288.094525,340.1942,5.174375
3,14.25,28.1722,0.76955,12.356525,4.142475,0.6206,228.74495,89.613725,370.19885,11.0495,254.88065,1359.20425,648.916225,263.965375,319.832225,5.1949
3,14.75,26.1005,0.772,12.470975,4.41695,0.565625,247.7193,89.615175,369.7244,11.15275,234.11675,1259.878775,580.632425,236.276625,290.52495,5.29225
3,15.25,26.22675,0.79285,12.5142,4.186925,0.566,213.2708,89.425725,369.3338,11.1785,216.059675,1127.905175,522.382625,210.66,257.1482,5.48195
3,15.75,27.15375,0.766525,12.591,4.2023,0.5555,182.92695,89.37795,369.0759,11.37675,211.615475,1021.543375,486.71785,186.506325,221.2642,5.60525
3,16.25,22.322,0.743875,12.850675,4.031875,0.7292,157.992625,90.2681999999999,368.82515,11.22225,169.2001,865.11965,393.458775,145.202,178.6247,5.652375
3,16.75,21.5142,0.687875,12.737825,4.071375,0.584,131.01385,91.0265999999999,368.73365,10.76325,126.214575,669.755275,317.923475,116.04235,135.83985,5.76275
3,17.25,16.3002,0.7175,12.161175,4.171125,0.554,75.97365,91.3736249999999,368.85135,10.41075,90.612875,483.570275,228.318975,68.2938,97.992975,5.868125
3,17.75,17.1342,0.723125,11.44255,3.99325,0.7486,37.0442499999999,91.5673999999999,368.9278,9.6955,54.204025,269.77855,142.727775,45.00845,61.3303,5.724875
3,18.25,12.776725,0.70375,10.50835,4.019875,0.516325,20.2274,92.47675,368.83595,9.233,16.086675,126.719675,77.106325,22.5208,36.34065,5.771375
3,18.75,23.0612,0.630625,9.439125,3.555375,1.0202,7.567625,92.981375,368.6255,8.2995,1.986575,55.631125,22.002125,9.975275,13.234175,5.7473
3,19.25,12.7314,0.5655,8.46065,3.510375,0.423,14.72125,93.42925,368.66865,7.2985,1.68144999999999,12.145825,0.499774999999999,2.3807,2.854375,5.542
3,19.75,8.899875,0.657,7.7457,3.538375,0.504625,13.2831,93.762425,368.7248,6.436,2.02645,4.992975,0.584075,0.845525,1.4406,5.0799
3,20.25,12.6768,0.692125,7.139075,3.700625,0.640075,15.4147,93.32045,368.7394,6.12625,2.92432499999999,4.755125,0.31325,0.823625,1.737175,5.02205
3,20.75,6.05799999999999,0.569125,6.168925,3.279625,0.769199999999999,21.7975,93.744025,369.12165,5.3105,2.670325,4.7566,0.1583,0.823125,1.64325,5.5279
3,21.25,6.67679999999999,0.526875,5.71945,3.1755,0.5792,13.84065,93.532825,369.4317,5.04175,2.69155,4.9872,0.133,0.812925,1.67395,5.193325
3,21.75,4.367,0.57645,4.630475,3.43875,0.769,28.018,93.768975,370.0582,4.177,1.4196,4.895425,0.766749999999997,0.79155,1.6661,5.46395
3,22.25,5.1971,0.682375,4.034,3.8495,0.870175,17.4029,94.531825,370.73355,3.74825,3.65077499999999,4.9824,1.06315,0.87055,1.65935,4.5322
3,22.75,5.9408,0.6555,3.640775,3.84975,0.912,18.953625,94.013275,371.62115,3.519,4.11434999999998,4.903475,0.70575,0.838325,1.661625,4.6916
3,23.25,4.7325,0.6414,3.4663,3.56925,0.487625,28.6342,93.61595,372.94555,3.353,5.13832499999999,4.7864,0.477649999999999,0.84985,1.687225,4.202875
3,23.75,6.125875,0.63475,2.56375,3.773,0.475125,28.0404,93.769375,374.26815,2.8835,4.78007499999998,4.760225,0.25105,0.884375,1.57655,4.1588
4,0.25,8.03352499999998,0.71755,10.5345,3.8504,1.109575,12.9308999999999,94.0205,390.6982,4.746,-0.820450000000017,6.433375,-0.00552500000000142,0.826475,3.411325,5.830675
4,0.75,10.249725,0.69365,11.58245,3.48495,1.1669,10.11015,94.459125,391.9998,5.573,-0.616700000000004,6.54465,0.2439,0.86155,3.408,5.90415
4,1.25,7.77702499999999,0.6568,11.9224,3.44315,1.095125,14.40285,94.973175,391.643,4.916,-0.29395000000002,6.8864,0.136375,0.78565,2.818325,5.7894
4,1.75,8.16297499999999,0.6647,11.3855,3.5895,1.24535,10.544075,94.254025,394.9654,4.44225,-1.27985000000001,6.78025,0.369125,0.81145,2.796675,5.92595
4,2.25,9.498,0.6434,11.579625,3.4361,1.1,19.575,94.438075,395.2426,4.40275,-0.672050000000015,6.77594999999999,0.213875,0.775475,2.975025,6.20359999999999
4,2.75,9.86762499999999,0.6982,11.639,3.8183,0.899925,49.5919499999998,94.3737,394.6238,4.53,-0.972975000000005,6.72015,0.823674999999999,0.78275,2.791575,6.16905
4,3.25,8.73767499999999,0.6809,11.70835,3.6438,1.3825,27.2043,94.8,396.6766,4.5325,-0.157275000000009,6.48545,-0.00265000000000011,0.87075,2.69525,5.785
4,3.75,10.24845,0.6551,11.857675,3.7497,1.51015,23.88565,95.485975,397.0346,4.4055,0.552274999999995,6.497575,0.8523,0.85635,3.0151,5.691
4,4.25,10.8421,0.7213,12.0457,3.7015,1.53215,21.29555,95.534,397.8822,4.525,-0.935375000000002,5.77444999999999,-0.0361750000000002,0.85725,2.895225,5.76515
4,4.75,9.1271,0.7283,12.087775,4.0415,1.2019,23.0165,95.701675,400.1902,4.1185,-1.43232500000001,8.17475,0.426324999999998,0.952325,3.07555,5.994575
4,5.25,8.48995,0.673125,12.3384,3.75675,1.00325,15.1074,95.9013,401.7916,4.036,1.89352499999999,37.632775,30.4796,2.156275,11.965625,5.627975
4,5.75,8.61355,0.652375,11.2609,3.5485,2.0861,24.0698,95.945875,404.9822,4.071,17.3266,114.3851,86.152475,5.991325,24.81025,5.6212
4,6.25,12.74375,0.676625,11.47505,3.48725,6.58745,39.23145,96.582475,406.9262,4.02875,39.91655,249.197025,159.11915,13.73015,34.2577,6.07485
4,6.75,25.2997,0.702,11.8868,3.906375,2.9636,85.87275,96.1781,404.6348,4.818,85.171075,395.861625,239.53865,27.6174,45.0695,7.6658
4,7.25,18.9967,0.77725,12.3572,3.82425,3.7405,116.5141,96.418675,393.49,5.364,144.84725,557.602975,316.20525,47.23875,63.92925,6.15945
4,7.75,31.8123,0.745,13.0234,3.701,3.0748,160.74195,96.445875,391.2626,6.334,207.4992,729.642725,396.344875,76.55085,88.9631,5.8223
4,8.25,20.3203,0.785625,14.2994,3.79975,0.89575,209.0282,96.318925,379.2382,7.296,271.7685,906.8906,476.59755,108.74045,117.727975,6.1029
4,8.75,43.545,0.776125,13.746375,4.147225,0.976,241.148,95.2495,378.3238,9.08375000000001,333.44465,1081.430325,559.703625,142.57445,151.22575,6.219
