DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,NEE_1_1_1,FC_1_1_1,SC_1_1_1,H_1_1_1,LE_1_1_1,G_1_1_1,TS_1_1_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1
3,13.75,0.598,6.026,2.34075,-0.53,-0.32575,-0.4475,140.121,31.666,2.97125,4.9835,28.4625,100.7,391.08625,4.22,150.475,484.65,236.2,28.1,274.75,359.75
3,14.25,0.606,6.03025,2.41575,-0.29075,-0.0645,-0.39425,110.735,28.0655,3.173,5.0195,27.915,100.7,391.2835,4.24,127.675,442.175,208.35,26.11,278.575,357.4
3,14.75,0.607,6.0465,2.387,-0.295,-0.031,-0.317,97.792,25.321,3.2305,5.09525,27.5075,100.7,391.336,4.43,115.325,399.45,189.925,24,280.075,356.825
3,15.25,0.57875,6.2035,2.254,-0.09675,-0.043,-0.2625,71.047,18.973,3.1275,5.19275,27.5375,100.7,391.105,4.3525,91.225,362.2,171.775,24.375,280.75,354.5
3,15.75,0.5725,5.943,2.25775,0.1455,0.24175,-0.207,40.653,14.3585,2.965,5.1655,28.1675,100.7,391.055,4.195,59.4375,271.825,129.87575,18.355,281.4,351.225
3,16.25,0.54275,5.735,2.2405,0.482,0.3555,-0.10125,16.408,9.92825,2.703,5.08575,28.9975,100.7,390.98175,4.02,35.1725,179.575,87.65,16.225,278.875,349.15
3,16.75,0.48925,5.48425,2.1075,0.709,0.478,0.032,-6.451,4.1085,2.179,5.03075,30.245,100.8,391.48475,3.685,-0.12225,123.2,57.2075,7.93,274.525,347
3,17.25,0.38075,4.8975,1.94575,0.9675,0.527,0.10725,-26.219,0.92,1.6415,4.951,31.325,100.8,391.256,3.3775,-42.935,57.55,26.68,3.70525,273.15,342.05
3,17.75,0.322,4.4285,1.7185,1.137,0.502,0.298,-36.6395,0.50625,0.683,4.71875,33.26,100.9,392.013,2.91,-64.99175,15.1,6.9,1.484,274.85,339.275
3,18.25,0.252,3.7605,1.503,1.265,0.383,0.349,-42.40775,-0.2625,-0.16225,4.57775,35.0975,100.9,392.442,2.465,-71.7,0.6,0.2,0.6,269.15,335.375
3,18.75,0.23225,3.1405,1.37175,1.10025,0.3205,0.283,-39.523,-0.57925,-1.1575,4.5495,37.625,100.9,392.8715,2.1475,-69.9825,-0.1,0,0.6,264.275,330.25
3,19.25,0.228,2.75425,1.3035,0.982,0.305,0.167,-38.87675,-1.474,-2.128,4.488,39.7,100.9,393.1955,1.865,-67.3525,-0.1,-0.00975,0.6715,262.55,327.25
3,19.75,0.2065,2.3985,1.2695,1.04425,0.2945,0.0975,-41.577,-0.603,-3.067,4.35,42.5175,100.9,393.645,1.705,-66.23,-0.1,-0.005,0.7,261.25,323.775
3,20.25,0.221,1.8305,1.236,0.92,0.3,0.069,-43.1615,-1.242,-3.563,4.31275,43.8175,100.9,393.635,1.505,-65.36,-0.1,-0.005,0.70725,261.15075,321.725
3,20.75,0.186,1.4595,1.269,0.9305,0.3785,-0.09,-41.62325,-1.0945,-4.0125,4.21025,45.42,100.975,394.257,1.465,-64.5295,-0.1,-0.005,0.725,260.025,321.225
3,21.25,0.19,1.2875,1.20725,0.9515,0.32975,-0.09425,-43.323,-0.429,-4.424,4.106,46.5525,100.9,394.06025,1.3325,-62.5625,-0.1,-0.01025,0.66625,258.55,319.075
3,21.75,0.176,1.03,1.151,0.74925,0.3635,-0.132,-41.002,-0.71275,-4.76,3.98725,47.92,100.975,394.143,1.2175,-63.4,-0.1,-0.00425,0.6,257.27525,317.675
3,22.25,0.16975,0.7075,1.16425,0.829,0.333,-0.04,-39.677,-0.6005,-4.99,3.896,49.115,100.9,394.82675,1.1275,-62.8425,-0.1,-0.01125,0.6655,254.525,315.2
3,22.75,0.163,0.51075,1.15825,0.888,0.302,-0.01375,-41.969,-0.89925,-5.4485,3.83525,50.655,100.9,395.5345,1.0275,-62.9775,-0.1,-0.01625,0.58875,252.3,314.275
3,23.25,0.15575,0.28575,1.17625,0.976,0.2835,-0.133,-40.01025,-0.214,-5.81075,3.80825,50.9775,100.9,395.7345,0.97,-62.3325,-0.1,-0.0455,0.5,251.5,313.525
3,23.75,0.1515,0.08775,1.10075,0.74325,0.26525,-0.1685,-37.439,-0.824,-6.00025,3.744,52.08,100.9,395.79675,0.985,-62.065,-0.1,-0.02575,0.6,252.25,313.55
4,0.25,0.158,5.21075,1.0525,1.226,0.463,-0.013,-34.7715,-1.56375,-5.36225,7.95075,57.3075,100.7,396.3245,0.94,-57.9075,-0.1,-0.00325,0.9,283.7,334.8
4,0.75,0.1535,4.9175,1.10625,1.10275,0.48175,-0.17,-32.995,-0.9395,-5.659,7.8605,58.105,100.7,396.463,0.875,-57.685,-0.1,-0.003,0.879,283.9,332.9
4,1.25,0.14425,4.46875,1.15175,1.092,0.33,-0.098,-34.4245,-0.666,-5.9765,7.79375,58.5875,100.7,397.0605,0.845,-56.84,-0.1,-0.004,0.768,281.8,332.5
4,1.75,0.156,4.42225,1.12275,0.93,0.225,-0.22,-30.6485,-0.94425,-6.278,7.738,59.71,100.7,397.5765,0.86,-56.6325,-0.1,-0.00225,0.668,280,330.9
4,2.25,0.14475,4.211,1.12,0.967,0.3225,-0.2915,-31.64575,-0.8565,-6.47275,7.70225,59.82,100.7,397.796,0.8475,-56.1825,-0.1,-0.005,0.7,281.4,328.6
4,2.75,0.134,4.00275,1.05775,1.07275,0.29225,-0.1515,-31.82925,-0.70425,-6.82075,7.625,59.7375,100.7,397.529,0.7675,-56.55,-0.1,-0.0045,0.7,279.2,328.9
4,3.25,0.1275,3.99875,1.0925,0.73125,0.2835,-0.269,-32.307,-0.911,-7.15475,7.54925,60.77,100.7,397.966,0.76,-56.465,-0.1,-0.00625,0.6,276.6,327.9
4,3.75,0.112,3.828,1.0415,1.07475,0.256,-0.22525,-29.3765,-0.71475,-7.379,7.5035,62.08,100.7,397.908,0.73,-57.3075,-0.1,-0.006,0.7,275.3,325.1
4,4.25,0.12225,3.6825,1.0145,0.9615,0.2565,-0.2125,-31.723,-1.235,-7.5545,7.4075,63.325,100.7,398.123,0.68,-56.71,-0.1,-0.009,0.7,272.3,325.1
4,4.75,0.13375,3.65275,0.98525,1.19725,0.344,-0.153,-30.009,-0.4515,-7.7715,7.283,65.3825,100.7,397.77475,0.675,-56.5625,0,0,0.7,275.9,325.2
4,5.25,0.1285,3.6765,1.0445,1.045,0.4045,-0.32325,-27.345,-0.60925,-7.874,7.22075,67.1475,100.7,397.92,0.67,-52.185,1.09475,0.4715,1,274.4,325.9
4,5.75,0.15775,3.89375,1.07625,0.577,0.389,-0.68575,-18.914,-0.49475,-8.04275,7.20875,66.6775,100.7,396.971,0.6475,-31.45,19.0525,9.3975,2.1,272,327.6
4,6.25,0.21425,4.3665,1.045,-0.10675,0.577,-1.199,-8.9635,-0.438,-7.8585,7.2475,63.8475,100.775,396.2455,0.68,-2.13625,66.175,31.2275,4.3,278.2,333.7
4,6.75,0.3205,5.321,1.1295,-1.1435,0.446,-2.105,3.2825,3.97775,-7.432,7.34725,59.895,100.8,395.981,0.77,23.5975,120.4,57.62,7.7975,278.5,340.1
4,7.25,0.394,6.24675,1.3565,-2.07525,-0.118,-2.715,32.833,17.27475,-6.54675,7.4585,54.43,100.775,394.91025,1.0075,47.785,184.55,87.65,11.985,276.5,346.2
4,7.75,0.437,7.085,1.53175,-2.75,-1.022,-2.60725,65.9065,23.0665,-5.4925,7.62275,48.195,100.775,394.05075,1.575,66.86,256.45,118.225,19.4075,285,352.5
4,8.25,0.473,7.7675,1.7155,-2.809,-1.2375,-2.0925,99.214,30.89075,-4.0325,7.7615,43.705,100.7,392.707,2.105,80.3,319.475,146.175,21.9575,292.15,359.425
4,8.75,0.491,8.2375,1.77425,-2.8335,-1.48475,-1.609,133.423,35.8315,-2.48375,8.0885,39.8,100.7,392.16,2.4575,121.875,421.025,198.125,29.4,299.25,364.625
4,9.25,0.499,8.6825,1.86575,-2.575,-1.493,-1.365,159.2685,45.4855,-1.14175,8.3415,36.775,100.7,391.6205,3.17,158.075,510.1,241.375,35.89,300.925,368.725
4,9.75,0.5185,9.2,1.91525,-2.406,-1.678,-1.1175,187.83075,42.439,0.28525,8.61725,33.83,100.7,391.123,3.685,170.95,535.3,261.8,37.2,303.05,371.625
4,10.25,0.54225,9.5375,1.93675,-2.18925,-1.477,-0.96575,208.254,49.553,1.7235,8.87525,31.59,100.7,391.143,4.23,189.825,571.75,272.475,44.3,309.25,374.75
4,10.75,0.575,10.08,2.13975,-2.133,-1.542,-0.8125,227.3225,44.313,2.73975,9.24675,30.675,100.601,390.222,4.825,193.05,627.3,299.075,37.095,313.225,376.825
4,11.25,0.59725,10.3575,2.288,-1.96925,-1.472,-0.665,243.8065,42.718,3.7835,9.496,29.46,100.6,389.90475,5.1,232.15,729.7,350.825,46.96,315.175,379.025
4,11.75,0.6075,10.7575,2.30575,-1.755,-1.373,-0.6535,252.713,60.8315,5.2195,9.7745,28.375,100.6,389.467,5.5625,245.325,785.1,372,46,317.35,381.45
4,12.25,0.56275,11.115,2.394,-1.391,-1.07825,-0.55275,228.86675,49.169,6.31725,9.94025,27.1925,100.6,389.14025,5.8725,272.55,822.7,397.025,42.98,320.075,384.175
4,12.75,0.5895,11.44,2.4145,-1.765,-1.289,-0.5145,233.964,45.652,7.051,10.0565,26.23,100.5,389.148,6.2675,249.525,761,360.1,40.455,321.425,386.225
4,13.25,0.608,11.6125,2.30575,-1.117,-0.7315,-0.45,227.589,48.026,7.58625,10.21675,25.7525,100.5,388.71575,6.23,242.35,761.925,357.875,44.225,322.775,390.2
4,13.75,0.591,11.97,2.37175,-0.981,-0.79525,-0.43675,201.3405,46.53875,8.28825,10.32975,24.6825,100.5,388.567,6.38,236.1,685,344.1,41.48,320.95,390.575
4,14.25,0.611,12.36,2.40825,-0.83625,-0.78875,-0.3715,168.30725,41.72,8.8355,10.40225,24.1925,100.4,388.41925,6.5325,183.3,622.675,283.125,32.1,321.4,389.425
4,14.75,0.611,12.345,2.403,-0.55175,-0.385,-0.275,133.088,35.61275,8.3425,10.4995,24.13,100.4,388.50375,6.19,165.45,544.3,260.1505,31.245,322.8,388.5
4,15.25,0.589,12.295,2.365,-0.23175,-0.165,-0.229,109.448,32.236,8.1495,10.4375,24.02,100.4,388.05975,6.61,133.4,447.75,213.05,28.2725,320,387.4
4,15.75,0.574,12.18,2.3085,-0.021,0.152,-0.141,78.545,22.468,8.18325,10.33925,24.645,100.4,387.919,6.105,100.25,404.75,188.45,26.7475,317.2,385
4,16.25,0.549,12.01,2.334,0.441,0.368,-0.05,45.172,19.318,7.32575,10.247,24.45,100.5,388.14075,5.6925,76.6,326.4,152.875,21.725,317.3,380.8
4,16.75,0.51,11.575,2.16175,0.73275,0.528,0.0735,21.1185,15.77575,6.39125,10.2535,24.38,100.5,388.3645,5.755,19.9175,203.375,99.9,18.4225,310.3,378.1
4,17.25,0.4495,10.86,1.9735,1.00625,0.695,0.112,-4.014,6.854,5.245,10.21325,26.87,100.5,388.596,4.835,-15.7,148.55,68.55,9,307.2,372.2
4,17.75,0.371,10.3325,1.82225,1.272,0.7435,0.3185,-21.843,0.447,4.346,10.035,28.98,100.5,389.5075,4.0275,-52.825,71.6,32.3,4.603,305.9,367.2
4,18.25,0.27475,9.7075,1.51675,1.6525,0.69125,0.47125,-29.9925,0,3.179,9.807,32.34,100.6,390.5195,3.5575,-66.6575,19.75,8.99,1.815,302,362.5
4,18.75,0.249,8.9875,1.327,1.74825,0.7325,0.527,-32.124,-1.646,2.22025,9.58075,35.7025,100.6,391.5,2.7325,-71.825,0.8145,0.32925,0.9,298.9,358.6
4,19.25,0.2255,8.2375,1.28475,1.749,0.668,0.36525,-32.4765,-2.6695,1.3045,9.44625,39.25,100.601,392.381,2.1625,-70.5,-0.1,-0.00025,0.9,296.8,354.2
4,19.75,0.196,7.6025,1.2665,1.631,0.679,0.27,-35.02,-1.7065,0.056,9.2595,42.165,100.601,392.52025,1.8625,-69.0875,-0.1,-0.01625,0.97,291.9,350.3
4,20.25,0.1945,7.1375,1.2405,1.5535,0.6145,0.22975,-36.65525,-1.95525,-0.80825,9.11325,45.91,100.601,393.629,1.65,-67.5775,-0.1,-0.01325,0.9625,288.7,347.6
4,20.75,0.17025,6.8185,1.20125,1.52,0.572,0.079,-37.167,-1.685,-1.5955,9.00875,46.7075,100.7,394.1815,1.49,-65.8575,-0.1,-0.006,1,286.3,346.8
4,21.25,0.18,6.39775,1.09675,1.35425,0.433,0.12025,-35.043,-1.62525,-2.298,8.85375,48.545,100.7,394.352,1.405,-64.915,-0.1,-0.00925,1,282,343.8
4,21.75,0.166,6.298,1.1375,1.375,0.39,-0.019,-35.796,-0.91375,-2.8695,8.6925,49.245,100.7,394.607,1.39,-63.22,-0.1,-0.005,0.929,281.3,342.7
4,22.25,0.148,6.142,1.0975,1.45625,0.39925,-0.048,-36.83525,-1.847,-3.582,8.63125,50.56,100.7,395.495,1.2275,-62.5475,-0.1,-0.01075,0.9,281.5,339.4
4,22.75,0.1375,5.971,0.99125,1.364,0.432,-0.104,-34.31575,-1.25575,-4.1905,8.5725,51.7,100.7,395.307,1.1525,-60.9925,-0.1,-0.007,0.9,282.2,338.1
4,23.25,0.142,5.7785,1.073,1.211,0.461,0.0535,-37.198,-1.5295,-4.6595,8.44975,53.9475,100.7,397.1495,1.13,-60.1775,-0.1,-0.00425,0.8985,281.2,337.6
4,23.75,0.1435,5.575,1.082,1.13375,0.499,-0.033,-35.207,-1.22475,-5.0885,8.408,55.2375,100.7,396.392,0.9975,-59.6925,-0.1,-0.005,0.9,282.4,336.8
5,0.25,0.132,9.235,0.80325,2.2,1.018,-0.1265,-28.1595,-0.921,-2.99225,12.54675,72.725,100.801,400.639,1.1775,-56.1875,-0.1,-0.1,0.654,320.9,359.35
5,0.75,0.125,8.9875,0.847,2.31575,0.67,-0.24025,-25.73,-0.88425,-3.43975,12.47575,73.675,100.80025,402.15275,1.09,-55.485,-0.1,-0.1,0.64425,316.5,357.75
5,1.25,0.1245,8.9375,0.861,2.474,0.939,-0.21575,-25.99,-0.7785,-3.66825,12.37,76.075,100.8,402.12825,1.02,-54.77,-0.1,-0.1,0.654,317.075,357.125
5,1.75,0.114,8.7325,0.849,2.3055,0.7835,-0.253,-24.97,-0.59575,-4.01125,12.32475,76.425,100.8,402.393,0.92,-55.095,-0.1,-0.1,0.62775,317.775,354.95
5,2.25,0.117,8.635,0.83075,2.60525,0.731,-0.2285,-25.448,-0.655,-4.34775,12.25,78.505,100.80025,403.6025,0.87,-54.495,-0.1,-0.1,0.6275,316.25,353.225
5,2.75,0.1125,8.445,0.78475,2.516,0.8215,-0.0375,-26.105,-0.586,-4.67075,12.155,78.875,100.801,404.591,0.8475,-54.725,-0.1,-0.1,0.6,321.45,352.725
5,3.25,0.11275,8.265,0.77375,2.269,0.6995,-0.2625,-24.7885,-0.663,-5.01175,12.08225,79.475,100.8,404.71725,0.8075,-54.1025,-0.1,-0.1,0.5,321.425,351.025
5,3.75,0.108,8.305,0.787,2.32625,0.7295,-0.345,-24.31775,-0.6365,-5.21,11.9815,80.0675,100.801,405.527,0.75,-54.23,-0.1,-0.1,0.5,317.475,350.475
5,4.25,0.11825,8.1375,0.8215,1.95925,0.634,-0.49075,-24.109,-0.682,-5.40775,11.9675,80.2,100.801,406.836,0.7375,-53.5075,0,0,0.508,317.825,350.425
5,4.75,0.12,8.055,0.76725,1.047,0.605,-0.9035,-21.10975,-0.838,-5.50475,11.92475,81.025,100.801,406.725,0.69,-48.155,3.74,1.5,0.8,319.775,350.225
5,5.25,0.1535,8.22,0.78875,-0.14225,0.41875,-1.541,-14.52,-0.652,-5.57825,11.88925,80.425,100.9,405.0875,0.715,-24.525,27.5125,12.375,2.092,321.125,349.925
5,5.75,0.218,8.635,0.8265,-2.982,-0.423,-2.4505,-6.9235,-0.0915,-5.53175,11.878,76.875,100.9,402.474,0.7975,3.39575,68.115,32.325,4.18675,323.3,354.375
5,6.25,0.261,9.6475,0.93575,-6.42225,-3.05225,-3.076,1.6315,2.734,-5.415,11.933,72.2,100.9,398.874,0.9,26.1825,122.15,55.6,7.2625,318.325,358.675
5,6.75,0.32125,10.7175,1.006,-8.6625,-5.1515,-3.993,17.043,14.56175,-4.7675,12.07775,66.8275,100.9,395.449,1.1575,41.2475,176.275,85.45,11.1,317.025,367.45
5,7.25,0.3385,11.8775,1.12225,-10.517,-7.379,-3.8885,31.71825,28.77275,-3.55075,12.1875,62.0375,100.9,392.70775,1.435,64.3575,247.925,117.9,15.25,321.775,374.25
5,7.75,0.384,12.6575,1.25425,-11.133,-8.368,-3.0355,54.4455,42.8935,-2.3185,12.4185,55.5,100.9,389.5915,1.88,88.375,307.35,147.2,18.925,323.95,379.15
5,8.25,0.398,13.3875,1.29475,-10.64575,-9.2075,-2.3285,80.908,62.749,-1.02775,12.51075,50.84,100.9,388.108,2.5625,111.475,378.6,182.675,21.315,328,384.625
5,8.75,0.421,14.1225,1.4055,-11.2295,-9.642,-1.6775,100.21125,66.66,0.31425,12.74,46.2925,100.9,386.53,3.0275,141.075,459.175,211.375,23.465,330.975,388.95
5,9.25,0.42125,14.8575,1.41575,-11.96625,-10.9285,-1.4325,121.656,73.453,1.5885,13.0425,42.5475,100.9,385.5835,3.7675,183.55,563.15,273.5,27.86,334.975,394.85
5,9.75,0.4465,15.4175,1.5385,-11.698,-10.97075,-1.1385,128.103,75.3545,2.79575,13.31375,39.4,100.9,384.77725,4.54,213.65,679.8,317.975,33.3,338.45,399.625
5,10.25,0.4735,15.825,1.6015,-11.48175,-10.9735,-0.94575,148.1305,98.33475,3.95675,13.57775,37.39,100.82575,383.95525,5.66,265.3,720.2,362.3,37.1,343.325,404.1
5,10.75,0.4705,16.35775,1.567,-11.657,-11.16225,-0.87,133.8275,84.596,4.88275,13.77825,35.9725,100.801,383.493,6.5,288.825,790.7,391.95,45,349.675,408.075
5,11.25,0.473,16.725,1.66475,-10.57025,-10.261,-0.71425,152.097,102.22625,5.99575,14.0315,34.47,100.801,383.021,7.66,259.25,721.5,370.35,41.83,355.325,409.4
5,11.75,0.507,17.205,1.6505,-11.1485,-10.403,-0.604,161.2325,93.403,7.00775,14.333,33.5,100.8,382.5905,7.4825,292.85,828.6,413.575,38.71,355.55,409.675
5,12.25,0.509,17.4425,1.765,-10.2375,-10.261,-0.5545,141.155,96.484,7.859,14.56275,32.67575,100.8,382.421,7.9625,297.725,851.7,421.25,45.1,356.025,410.325
5,12.75,0.5285,17.6675,1.82575,-10.2865,-9.9355,-0.5185,144.216,83.996,8.92475,14.76375,31.7175,100.725,382.293,8.6725,291.25,859.175,423.325,44.4,357.5,413.425
5,13.25,0.52,17.8525,1.86875,-10.66825,-10.398,-0.477,134.724,91.54,9.5465,14.864,30.695,100.7,382.17875,9.305,275.25,797,387.5,42.6,359.9,416
5,13.75,0.549,18.23,1.8515,-10.231,-10.1495,-0.41725,122.786,81.8495,9.954,14.9555,30.6425,100.7,381.5725,9.31,270.4,757.325,368.775,39.6,359.85,414.7
5,14.25,0.5295,17.865,1.807,-8.252,-8.193,-0.336,109.76575,82.476,10.063,14.94025,30.515,100.7,381.23225,9.445,215.925,666.925,316.625,36.265,359.575,410.25
5,14.75,0.51,17.725,1.89525,-8.639,-8.3055,-0.366,96.22525,75.08025,9.81325,15.02075,30.4675,100.7,381.037,9.6525,214.7,676.525,321.9,36.03,357.225,408.075
5,15.25,0.51875,17.6675,1.79925,-6.797,-6.8415,-0.27225,69.15,60.4195,9.79025,14.97875,31.1275,100.7,381.189,9.5125,171.075,562.425,271.675,28.5475,356.775,407.85
5,15.75,0.517,17.3025,1.755,-5.801,-5.81425,-0.1705,50.5445,65.4825,9.3535,15.027,31.6125,100.7,381.64475,9.165,126.05,426.95,207.525,23.8,355.3,404
5,16.25,0.5,17.1475,1.74625,-3.9115,-4.20925,-0.0945,32.8995,38.183,8.96175,14.88825,32.15,100.7,381.715,8.395,90.5,364.875,172.65,20.8,354.825,401.8
5,16.75,0.449,17.0075,1.695,-2.59575,-2.842,0.0315,12.2855,33.636,8.1645,14.78675,32.79,100.7,381.536,7.9175,57.3075,256.625,121.8,15.8,354.675,400.6
5,17.25,0.412,16.525,1.60875,-0.81675,-1.094,0.1065,-7.43225,23.473,7.30325,14.5875,34.49,100.7,382.056,7.2875,3.665,173.825,83.325,11.82,353.325,399.3
5,17.75,0.34325,15.8225,1.47925,0.787,0.02,0.316,-18.7685,10.16525,6.4225,14.329,36.94,100.7,383.072,5.6875,-28.5775,110.275,53.9575,5.663,345.575,394.075
5,18.25,0.258,15.3875,1.23675,1.7885,0.66375,0.58725,-28.8475,2.92525,5.45625,14.18175,39.4375,100.7,385.05675,4.955,-51.8725,53.74,24.4475,3.191,344.65,389.525
5,18.75,0.197,14.2175,1.089,2.65,1.14175,0.779,-33.716,0.17325,4.40725,14.03075,43.3575,100.8,386.802,4.1175,-64.2,14.35,7.15,1.35075,341.625,383.575
5,19.25,0.181,13.195,1.07175,3.1425,1.4225,0.7745,-34.067,-0.6455,3.34925,13.877,50.04,100.8,389.0845,3.3825,-69.2575,0.828,0.3435,0.60925,339.525,377.575
5,19.75,0.185,12.2825,1.105,2.78575,1.23325,0.611,-30.5205,-0.40125,2.22575,13.717,53.82,100.8,391.1625,2.83,-66.3525,-0.1,-0.1,0.6625,337.85,374.425
5,20.25,0.178,11.7175,1.0425,2.906,1.421,0.49675,-32.087,-1.412,1.34825,13.59675,56.59,100.9,392.3765,2.385,-65.5375,-0.12225,-0.139,0.7,332.625,370.35
5,20.75,0.166,11.295,0.99975,2.655,1.2545,0.2725,-33.7705,-1.15825,0.531,13.5175,58.675,100.9,393.716,2.015,-62.965,-0.12025,-0.17,0.74525,331.875,367.2
5,21.25,0.1585,10.9425,0.999,2.574,1.143,0.1765,-30.4795,-1.461,-0.03725,13.3875,61.3225,100.9,395.1115,1.7975,-62.775,-0.1,-0.12025,0.70375,329.15,366.675
5,21.75,0.147,10.705,0.96125,2.758,1.083,0.2335,-30.698,-1.38575,-0.6175,13.29,64.4575,100.9,395.819,1.655,-60.8275,-0.1,-0.133,0.654,328.425,365.775
5,22.25,0.149,10.48,0.962,2.677,1.057,0.072,-28.72,-0.831,-1.13275,13.1305,66.9625,100.9,396.69125,1.57,-59.61,-0.1,-0.1,0.682,326.425,365.125
5,22.75,0.1375,10.0975,0.89575,2.692,1.128,-0.0475,-25.9495,-0.8835,-1.577,12.95175,69.105,100.9,397.9535,1.4225,-57.3775,-0.1,-0.1,0.7,325.05,364.05
5,23.25,0.1315,9.86,0.9005,2.669,1.049,0.066,-27.55,-1.263,-2.05925,12.8535,70.3,100.82575,400.697,1.31,-56.845,-0.1,-0.1,0.7,322.6,362.9
5,23.75,0.14325,9.7475,0.8675,2.453,0.974,-0.1765,-26.515,-0.9215,-2.44375,12.7965,72.15,100.801,400.447,1.25,-55.935,-0.1,-0.1,0.65325,327.675,362.625
6,0.25,0.1135,15.3175,0.77275,3.1805,1.333,0.256,-24.57,-1.425,-0.2775,17.3575,78.54,100.7,403.16625,1.52,-50.72,-0.1,-0.10525,1,352.875,387.35
6,0.75,0.1,15.075,0.7835,2.8625,1.012,0.0355,-24.56825,-1.402,-0.6055,17.3095,80.1,100.7,403.97,1.38,-49.97,-0.1,-0.1,0.9095,353.45,386.45
6,1.25,0.10175,14.8475,0.78775,2.607,0.8295,-0.14525,-22.73275,-1.29475,-0.84375,17.21975,80.825,100.7,405.8595,1.27,-49.8,-0.1,-0.1065,0.90425,352.55,385.35
6,1.75,0.098,14.6625,0.75375,2.764,1.085,-0.102,-22.21225,-1.177,-0.96175,17.10175,81.4,100.7,406.323,1.2175,-49.1375,-0.1,-0.1,0.8,352.2,383.95
6,2.25,0.106,14.56,0.73325,3.117,0.8765,-0.267,-20.341,-1.347,-1.131,17.036,82.88,100.7,406.971,1.13,-48.285,-0.1,-0.1,0.7,349.1,383.05
6,2.75,0.10325,14.4275,0.7385,3.361,0.858,0.125,-19.9505,-1.066,-1.4105,16.965,83.825,100.7,407.952,1.0875,-47.375,-0.1,-0.1,0.74575,351.825,381.75
6,3.25,0.09825,14.115,0.72325,3.3175,1.16725,-0.009,-20.436,-1.18175,-1.61975,16.86,85.075,100.7,409.514,1.04,-47.27,-0.1,-0.1,0.7,351.1,380.5
6,3.75,0.10225,13.9675,0.79,3.1685,1.12975,-0.588,-20.92,-1.322,-1.75575,16.7605,85.075,100.7,410.442,1.02,-47.525,-0.1,-0.1,0.72725,349.475,380.65
6,4.25,0.117,13.8025,0.76675,2.4455,1.15225,-0.598,-19.61825,-1.0355,-2.14875,16.7335,86.1,100.7,410.156,0.97,-46.1525,1,0.41675,0.83,349.525,380.125
6,4.75,0.135,13.8225,0.72975,0.604,0.6125,-1.29725,-16.481,-1.45825,-2.3025,16.688,86.875,100.7,409.364,0.9525,-36.23,14.55,6.654,1.91525,350.15,379.95
6,5.25,0.1555,14.23,0.77075,-1.5225,-0.169,-2.6195,-9.51325,-0.99925,-2.31875,16.699,85.975,100.725,407.97,0.9275,-4.844,54.2025,24.825,4.347,353.75,382.725
6,5.75,0.198,15.08,0.75425,-5.623,-2.085,-4.081,-2.8695,0.164,-2.1955,16.72625,83.475,100.8,405.90025,1.0875,21.6575,122.575,57.375,8.2,356.175,388.25
6,6.25,0.258,15.965,0.86625,-10.3355,-5.798,-5.419,9.359,10.78525,-1.92475,16.75375,79.075,100.8,401.4195,1.3475,44.21,206.25,97.175,14.475,356.95,394.125
6,6.75,0.2935,17.0175,1.0035,-14.9405,-10.1735,-6.271,28.5095,30.514,-1.378,16.85175,73.375,100.8,395.48525,1.695,80.875,307.825,147.05,21.8,360.475,400.1
6,7.25,0.33,17.88,1.08825,-17.57,-13.771,-5.00075,43.566,57.98925,-0.455,16.995,67.895,100.8,391.1775,2.4,123.75,432.6,206.05,28,360.725,407.175
6,7.75,0.352,18.815,1.1805,-17.381,-14.8015,-3.78,59.117,87.429,0.30175,17.1815,63.005,100.8,387.177,3.775,151.3,528.775,249.575,33.7475,364.8,414.5
6,8.25,0.3685,19.625,1.26,-19.443,-17.0065,-2.9355,71.432,119.4045,1.3375,17.2925,58.28,100.8,384.087,5.115,207.4,605.775,296.55,35.175,365.95,418.4
6,8.75,0.383,20.1625,1.3085,-19.844,-18.1695,-2.088,95.515,134.58275,2.19075,17.4125,54.75,100.8,381.57525,6.245,246.075,700.275,336.4,41.8525,370.875,423.025
6,9.25,0.3995,20.435,1.31125,-21.025,-19.906,-1.80575,110.35775,152.2915,3.026,17.54675,51.365,100.8,379.69575,7.45,280.4,766.3,369.4,45.8495,370.625,426.475
6,9.75,0.409,20.945,1.3685,-21.1875,-19.75125,-1.41725,124.993,177.255,3.82025,17.724,49.0275,100.725,378.3835,8.38,288.975,819.5,393.975,52.1325,373.075,430.075
6,10.25,0.4155,21.5425,1.402,-21.187,-20.314,-1.122,136.07575,192.6325,4.578,17.99975,46.4875,100.725,376.7785,9.47,343.725,939.675,461.975,55.7325,379.35,433.5
6,10.75,0.439,21.8825,1.46225,-20.672,-19.9495,-0.959,123.6545,176.5715,5.24575,18.21475,44.545,100.7,376.145,10.165,381.975,1028.25,502.65,59.54,380.15,434.35
6,11.25,0.459,22.1025,1.5565,-20.79775,-20.252,-0.846,132.6145,184.324,6.11075,18.5265,42.87,100.7,375.74,10.325,318.2,921.25,448.3,54.3105,383.25,438.95
