DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_7_1,TS_1_8_1,TS_2_1_1,TS_2_2_1,TS_2_9_1,TS_3_1_1,TS_3_3_1,TS_3_4_1,TS_3_7_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_4_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
3,20.75,0.161933386613743,0.0135799337180612,0.166628986698059,0.839477153988208,0.178772282131199,0.15768705265358,-14.5802983407255,-2.16333453344274,0.593096544603748,414.224902840132,5.10255367587137,411.517748559957,4.38480857238123,416.38640211254,411.568162375284,4.42881049905744,416.876984967533,411.860431797047,4.25049812174267,416.990774610544,411.530978018973,4.69645491954344,417.020763811765,3.50702635534541,13.629461235931,0.377780580756715,2.295,1.39,0.495,12.8319,13.584,12.71715,11.764,10.90935,86.730265,25.76,10.3576,8.1,9.89,9.9,1.4,-3.295,2.8,0.355,280,364.85,278.75,363.7,-0.01,-0.085,-0.025,0.32,-0.06,-0.015,-0.16,-0.27,13.929,15.579,17.67,17.5,15.618,14.6225,14.006,13.956,16.5295,14.555,15.3375,18.551,17.002,13.4035,15.738,14.8895,16.08,17.478,17.23,15.6765,14.7815,15.4725,16.58,18.668,-38.622,-17.97,-18.4055,-63.465
3,21.25,0.136829889823054,0.00447386002162476,0.107444255484418,0.622316992290557,0.211227390805497,0.1569458101064,-19.9277277320631,-2.27659068461955,0.590360777271393,413.900370316017,5.04502660318322,411.867030875582,4.32338906787718,416.058697079872,411.693625987517,4.25724896664473,417.097565689655,411.972032561372,4.09513869259792,417.241811575,411.728132072028,4.41450226844465,416.886856735828,3.51690701428617,13.0541706316941,0.378374020652398,2.315,1.315,0.51,12.4744,13.088,12.1623,10.9042,9.9279,86.75857,27.365,9.5199,7.42,9.265,9.3,1.4,-3.175,2.95,0.395,278.1,361.1,274.95,360.65,-0.01,-0.08,-0.03,0.33,-0.06,-0.02,-0.16,-0.26,13.3275,15.095,17.385,17.443,15.637,14.625,14.006,13.361,16.009,14.555,14.805,18.3115,16.9585,13.409,15.739,14.4325,15.673,17.345,17.204,15.709,14.7815,14.986,16.035,18.641,-39.47,-19.55,-20.196,-58.295
3,21.75,0.136629454982979,0.0199614464230764,0.0729937112016831,0.451353715304605,0.230518345843406,0.139908250704861,-21.8745490609764,-2.33375865510124,0.63500129306748,413.667182507446,5.08279447191445,411.046144257456,4.30778623454712,416.615391132081,411.639367674689,4.2629079289312,416.783539767196,411.819882445446,4.39690810681949,417.302416763754,411.254542302502,4.51338864464214,417.682938964401,3.57461183858525,12.6093037013353,0.377514886534742,2.325,1.315,0.47,11.9231,12.535,11.80435,10.477,9.71975,86.770025,28.97,8.93575,7.02,8.685,8.785,1.3,-3.4,2.9,0.435,277.65,358.35,276.95,357.6,-0.01,-0.095,-0.05,0.33,-0.07,-0.025,-0.16,-0.275,12.8625,14.612,17.163,17.366,15.6615,14.6285,14.011,12.849,15.549,14.555,14.4245,18.186,16.902,13.408,15.7395,13.947,15.28,17.194,17.1595,15.7425,14.782,14.5155,15.512,18.591,-41.083,-20.1305,-21.094,-64.24
3,22.25,0.113932114660979,0.0149634619715235,0.14488528987303,0.206910604969889,0.071129727856735,0.147956146502802,-19.4039140381452,-1.40432113014863,0.592367460426413,414.122958244792,5.13477641905958,411.241844933875,4.48502022102208,416.74117975,411.510081319307,4.45986611551777,417.462112469453,411.883854745329,4.51500644907819,417.271398281636,411.679038442005,4.59949456250574,417.205770427562,3.46533789670236,12.2272368409983,0.419126545558252,2.18,1.305,0.48,11.4213,11.9325,11.37105,9.91655,9.2533,86.78209,30.405,8.3931,6.69,8.325,8.465,1.4,-3.745,2.9,0.355,276.15,357.2,275,355.55,-0.01,-0.09,-0.03,0.33,-0.06,-0.025,-0.17,-0.265,12.4435,14.1285,16.931,17.312,15.685,14.6315,14.012,12.507,15.0795,14.555,14.0955,17.8625,16.8355,13.4095,15.74,13.3895,14.9645,17.014,17.1,15.7755,14.782,14.0155,15.1025,18.539,-41.964,-22.282,-22.361,-67.815
3,22.75,0.0909032515846828,0.0220119856462021,0.0719082258585801,0.585996322905561,-0.108594107457698,0.134651844450052,-17.0509699616737,-1.99702661329095,0.615528295858984,413.901820850926,4.92841651685062,411.91721871832,4.4764546363469,416.595131701923,412.021441377427,4.51068045579029,417.246764432258,412.495045880063,4.48900059240919,417.31787633657,411.881859758257,4.80491405061003,417.435641484277,3.23467821330379,11.8488065443615,0.375483064830092,2.18,1.31,0.535,10.9344,11.6945,11.31305,9.63135,9.20995,86.79901,30.94,7.9721,6.22,7.815,7.88,1.35,-3.58,2.55,0.37,274.9,354.6,273.95,354.05,-0.01,-0.075,-0.025,0.32,-0.07,-0.03,-0.155,-0.265,12.0645,13.6835,16.716,17.189,15.715,14.6345,14.0065,12.174,14.6705,14.555,13.65,17.6375,16.7605,13.411,15.741,12.9505,14.5425,16.825,17.009,15.808,14.7825,13.529,14.629,18.472,-43.0345,-23.1395,-23.273,-62.515
3,23.25,0.116123704913066,0.00728804059041174,0.110519133569366,0.677100430282652,-0.145340751175461,0.156255825927648,-18.7913015682867,-2.34406157989127,0.586922532968081,413.993965795657,5.23701730551326,411.828123619315,4.46961001422777,416.828775004405,412.580619477649,4.42904829936844,416.974946631579,412.828356061439,4.43631378087741,417.499468098254,412.809537639133,4.64157242526525,417.706486827048,2.95656425292089,11.0084604006727,0.393913292153334,2.045,1.19,0.47,10.5033,10.786,10.17,9.1749,8.38455,86.80277,32.455,7.3302,5.47,7.095,7.075,1.5,-3.55,3,0.36,273.75,350.4,272.4,350.1,-0.01,-0.08,-0.025,0.33,-0.07,-0.07,-0.155,-0.27,11.645,13.2375,16.487,17.06,15.746,14.6375,14.0075,11.714,14.3795,14.555,13.098,17.401,16.678,13.413,15.742,12.45,14.1615,16.539,16.9105,15.8405,14.782,13.183,14.117,18.394,-43.801,-25.099,-24.445,-67.55
3,23.75,0.125599073032648,0.0108919109449878,0.101993458903331,0.67823610280352,0.0383229030730678,0.126156170015403,-14.94168735646,-1.92524854987469,0.522603628922306,413.994109842796,5.19664990302016,411.854269114806,4.30402199785949,416.975555113793,412.384269626279,4.28045772035478,417.281659092598,412.971534554792,4.29351126542182,417.687345036356,412.423335210961,4.46871728900039,417.826260045223,3.01422933617182,10.9646732478172,0.39431834411044,2.125,1.24,0.49,10.0865,10.553,9.72435,8.5136,7.53385,86.79276,32.505,7.06025,5.3,6.94,7.1,1.35,-3.29,2.7,0.43,274.9,349.05,272.2,347.25,0,-0.09,-0.01,0.325,-0.06,-0.07,-0.16,-0.26,11.1825,12.7605,16.248,16.936,15.7725,14.641,14.007,11.248,14.008,14.555,12.6365,17.046,16.5925,13.415,15.743,12.12,13.7345,16.2905,16.805,15.8705,14.7825,12.581,13.6025,18.37,-43.44,-25.773,-24.88,-61.68
4,0.25,0.129971965419611,0.0183456803699843,0.160679031163649,-0.110961496348713,0.0921184219437358,0.146854426967632,-22.1489031840179,-2.47034416526247,0.611969570143067,415.144092165508,5.15213804643955,412.54063214114,4.35062670884698,418.119892782609,412.715167295745,4.33653200827821,419.031650390108,413.098556931959,4.28970857217999,419.362111133551,414.160550102464,4.22762060388962,419.758459865296,3.17336147791269,14.9983903608681,0.442264450130578,2.305,1.39,0.51,14.3774,15.182,14.2598,13.2903,12.7109,86.59234,23.735,11.6286,8.88,10.665,10.93,1.2,-3.6,2.6,0.45,289.85,371.5,286.85,372.6,0,-0.09,-0.015,0.335,-0.06,-0.02,-0.16,-0.265,16.138,18.37,21.7695,22.0755,20.5255,18.867,16.504,16.202,18.5035,16.207,16.8135,22.1925,23.098,16.939,17.3255,16.905,19.158,21.6795,21.916,20.287,16.5525,17.6115,19.624,23.495,-42.512,-24.249,-24.027,-68.21
4,0.75,0.196394653115822,0.0335538921195482,0.271195228667023,0.268386716242083,0.0189201302498176,0.129744530035221,-17.0402067904525,-2.07516878118013,0.537630018092726,415.460625046864,5.0955030259136,412.783850935518,4.41892937433211,418.131758108225,413.244223111004,4.39095674462441,418.899162722226,413.572808990607,4.33433796475877,419.073542347826,414.240576706143,4.38191395128779,419.486253541667,2.85809446689919,14.383132578039,0.470149487621291,1.92,1.19,0.445,13.1315,14.413,13.66995,11.6742,11.0733,86.58175,24.515,10.86635,8.35,10.105,10.355,1.4,-3.755,2.85,0.39,286.8,367.3,283.7,366.85,0,-0.085,-0.01,0.315,-0.06,-0.025,-0.17,-0.215,15.7355,17.999,21.5445,22.005,20.515,18.865,16.506,15.842,18.1855,16.2085,16.593,21.964,22.983,16.9425,17.327,16.529,18.749,21.443,21.796,20.3095,16.553,17.209,19.1895,23.386,-40.986,-24.481,-24.472,-70.74
4,1.25,0.172455276383468,0.0172173703329757,0.235476310674404,0.197263008031432,-0.147579735014172,0.132315605284556,-17.5288159039498,-2.52088470785548,0.570765789967506,415.583687405933,5.16697276566749,412.788855185229,4.35460042621869,418.757862591248,413.673831277211,4.27540227402005,419.40279906,414.413571457166,4.27745545590144,419.351732506536,414.692827327012,4.30799962526369,419.624279833459,2.73634905816774,13.6519617875094,0.487062091894597,1.885,1.135,0.425,13.0105,13.6345,12.61455,11.1977,10.75475,86.58159,25.675,10.3632,7.825,9.685,9.925,1.5,-3.65,2.95,0.38,286.3,365.55,282.3,365.1,0,-0.08,0,0.325,-0.06,-0.025,-0.16,-0.26,15.224,17.427,21.2925,21.922,20.5075,18.8665,16.508,15.4675,17.742,16.2105,16.101,21.7355,22.876,16.9455,17.329,16.193,18.344,21.1985,21.713,20.3315,16.559,16.674,18.761,23.2825,-43.556,-25.616,-25.863,-67.83
4,1.75,0.179320610481016,0.015062905737098,0.168948080977987,0.227554021603796,-0.0419993913696616,0.119212451566436,-13.6143514179841,-3.27494327040413,0.556096655689735,415.587311773139,5.13068303395344,413.228580124903,4.38066184973487,418.984802671053,414.137620646468,4.43255214464926,419.423170630719,414.6832217989,4.41509861467448,419.701425630137,414.994153085595,4.36384212819386,419.876091385506,2.68456931552951,13.1717823719182,0.476785003909637,1.83,1.12,0.39,12.6282,12.921,11.88825,10.4915,10.00355,86.569545,26.08,10.30775,7.425,9.045,9.065,1.5,-3.65,2.8,0.39,287.5,361.25,282.55,361.1,0,-0.075,-0.015,0.34,-0.05,-0.02,-0.165,-0.265,14.763,17.068,21.06,21.832,20.5065,18.8685,16.51,14.8485,17.372,16.2115,15.544,21.4765,22.767,16.9485,17.3305,15.839,17.885,20.932,21.63,20.3505,16.561,16.1935,18.321,23.1765,-42.8655,-26.246,-26.5315,-68.785
4,2.25,0.146359071235496,0.013632120810094,0.186808187699127,0.0577335115679517,0.00296443896850574,0.113772400228899,-13.4273068216465,-2.18374936771899,0.524250224292582,415.746836454905,5.15519872780011,413.47566513444,4.47583291011761,419.162951974359,414.147363808232,4.43674997812124,419.444849478827,414.73936336308,4.48788689484727,419.908336768049,415.526770349539,4.42513033261712,420.389221120609,2.30416677489849,12.3689469365954,0.50351104036431,1.645,0.98,0.37,11.0612,12.175,11.2887,9.5786,9.09655,86.568655,29.26,9.0825,7.03,8.615,8.78,1.5,-3.49,2.95,0.46,283.9,357.2,280.75,356.9,0,-0.09,-0.015,0.325,-0.055,-0.02,-0.165,-0.265,14.2965,16.562,20.872,21.7355,20.518,18.871,16.5125,14.406,16.911,16.2135,15.124,21.1925,22.653,16.952,17.332,15.364,17.4665,20.654,21.5515,20.369,16.541,15.737,17.8525,23.0795,-42.652,-26.7625,-27.213,-67.54
4,2.75,0.143292056444152,0.00674627283538413,0.11938564679219,0.318178359758906,0.0713354594261398,0.108605930222458,-11.0516666765007,-2.54727440341893,0.542764562426546,415.889517428722,5.16857247242421,413.844399355856,4.57337370747518,419.066953675362,414.505386625193,4.59589608816617,419.60117586039,415.02407869751,4.3657516060811,419.740626613333,415.57656458177,4.36222206883222,420.8036931524,1.95886799606424,11.7092735232058,0.46797426384578,1.42,0.935,0.375,11.1867,11.559,10.6413,9.03615,8.37555,86.576545,30.5,9.0046,6.62,8.09,8.335,1.65,-3.66,3.15,0.4,282.1,354.75,279.25,353.85,0,-0.095,-0.02,0.325,-0.06,-0.02,-0.165,-0.255,13.8295,16.2575,20.6235,21.633,20.5385,18.8745,16.515,13.938,16.645,16.215,14.5295,20.8995,22.538,16.955,17.334,14.82,17.1145,20.3855,21.4435,20.386,16.543,15.3205,17.461,22.9515,-43.268,-27.325,-26.6785,-67.17
4,3.25,0.122737527174123,0.0149519891087909,0.125852993160988,-0.0869775865886731,-0.00063721215619514,0.110649083745842,-12.2414460658647,-2.18187673972513,0.466658702203399,415.845162299532,5.25870982541209,413.755967679066,4.4590028762019,419.156381199675,414.269579048556,4.4440437551332,419.444928167839,414.594834574178,4.36474711836498,420.468965612876,415.592419819325,4.43468721417369,420.498458718033,1.93180388720196,11.1069619772821,0.48829862646366,1.445,0.925,0.34,10.842,10.9545,10.0396,8.5774,7.98185,86.56702,32.255,8.8042,6.215,7.615,7.785,1.5,-3.56,3,0.43,279.75,353.5,277.85,352.2,0,-0.075,-0.015,0.32,-0.06,-0.015,-0.165,-0.285,13.426,15.9625,20.371,21.527,20.556,18.8745,16.5175,13.5345,16.273,16.2165,14.224,20.6025,22.422,16.959,17.335,14.3565,16.6885,20.131,21.3285,20.402,16.567,14.86,17.0515,22.8325,-44.573,-28.027,-27.979,-64.87
4,3.75,0.123703119961737,0.00893909394568457,0.113331346288995,-0.403554985687769,-0.0694234117138658,0.108489002778493,-10.4398890358018,-2.29616001016235,0.600038805874789,415.927090650853,5.28727475776991,413.354607210585,4.60266430156477,419.151553850163,414.249412027267,4.51501439084966,419.490734300971,414.727076788595,4.51392379984671,419.688591938511,415.462867597648,4.54563241217319,420.126140438594,1.97755606742771,10.9805329869927,0.483592935865241,1.435,0.875,0.305,10.5359,10.826,9.77865,8.23165,7.26915,86.58708,32.295,8.0614,5.69,7.175,7.49,1.55,-3.47,3,0.39,277.35,351.2,276.35,349.15,0,-0.08,-0.02,0.32,-0.05,-0.025,-0.17,-0.265,13.0655,15.668,20.1415,21.421,20.574,18.876,16.52,13.1015,15.8935,16.218,13.7215,20.3295,22.302,16.9635,17.3365,14.0085,16.38,19.9125,21.2115,20.4175,16.546,14.495,16.679,22.7155,-44.0645,-28.2565,-27.922,-61.85
4,4.25,0.151846479806732,-0.00614664115095866,0.157964570466568,-0.323066813963956,0.0259379047728061,0.10335511095702,-11.3657290945801,-1.68474292086302,0.485233477538895,415.879480838557,5.25398646305984,413.450264423628,4.51391920845797,419.240698856393,414.261399816142,4.49318428506174,419.70123103268,414.90823480429,4.34842563337036,420.138703011065,416.065539089953,4.42044673415833,420.223123159609,1.91754662124112,10.3026658620106,0.470944917704349,1.42,0.9,0.335,10.1122,10.133,9.53055,7.69285,7.0687,86.58319,33.725,8.1329,5.43,7.09,7.21,1.5,-3.65,2.85,0.44,276.5,351,274.65,349.15,0,-0.105,-0.015,0.32,-0.06,-0.025,-0.17,-0.3,12.4885,15.156,19.8585,21.312,20.59,18.8805,16.522,12.759,15.5435,16.219,13.43,20.106,22.179,16.9665,17.339,13.5585,16.041,19.6695,21.092,20.429,16.574,14.0945,16.2995,22.595,-45.584,-29.224,-28.72,-65.695
4,4.75,0.143395743323085,-0.00136846371356805,0.165171356119389,-0.139532631008192,0.0556474808832219,0.10859106283207,-7.22766227986414,-1.8265089360691,0.460063946373193,415.689304616553,5.18015469772261,413.058931474784,4.58746863885467,418.988274020906,414.316207453406,4.5030986018808,419.492879771812,414.875562799748,4.35516223359511,420.048797094771,414.924702519088,4.43762155117948,420.240960551613,1.98655797837486,10.059198234086,0.491731064941495,1.46,0.92,0.34,9.8004,9.961,8.5352,7.12585,6.82285,86.603545,34.595,7.763,5.09,6.525,6.805,1.7,-3.56,3.05,0.48,275.25,349.25,272.9,347.6,0,-0.08,-0.03,0.32,-0.06,-0.02,-0.16,-0.295,12.094,14.807,19.619,21.195,20.5955,18.884,16.527,12.513,15.3085,16.221,13.147,19.893,22.043,16.97,17.34,13.334,15.7035,19.428,20.9725,20.4405,16.583,13.81,15.8975,22.476,-47.263,-30.007,-29.773,-66.1
4,5.25,0.119329019446813,0.00634177733019414,0.155273014656473,-0.343980482458836,-0.0511747596653345,0.109928028190954,-9.26920529163763,-1.36754837660752,0.444047028718169,415.842071855556,5.38779990551269,413.029965708936,4.70786506702423,419.461013224359,414.551271028714,4.56284034033974,419.753944346486,415.090607464514,4.56125192678133,420.247873918799,415.876126865758,4.47444237518497,420.585184188034,1.85246773461613,9.54624529984261,0.472073555601729,1.32,0.86,0.33,8.8987,9.474,8.0111,6.80505,6.2143,86.62777,35.19,7.13085,4.84,6.54,6.66,2,-2.92,3.5,0.59,275.1,346,273,343.3,0.47,0.55,0.44,0.63,0.12,0.31,0.25,0.1,11.885,14.5185,19.354,21.124,20.617,18.929,16.529,12.23,15.066,16.224,12.905,19.798,21.9055,16.98,17.361,13.013,15.422,19.208,20.887,20.494,16.635,13.5,15.563,22.362,-47.629,-30.324,-29.408,-65.99
4,5.75,0.0949208716008601,-0.019956670479187,0.0459013196924796,-0.153038210656654,0.36064365560136,0.105335852887442,-7.26699902449451,0.544467730957457,0.42198613422585,416.054270601011,5.48250805375656,413.654032601814,4.62703628851273,419.576776676974,414.228826480964,4.60525874519225,420.196414884615,414.965087916822,4.42999696064266,420.124127100847,415.321943097705,4.40762275022093,420.360906941964,1.96668545006089,8.85455679591394,0.436689107645774,1.27,0.82,0.36,8.2826,8.804,7.7939,6.8042,6.276,86.6499,34.82,6.27515,4.73,6.51,6.96,10,9.98,11.8,4.02,274.1,345.2,270.7,347,26.01,22.84,23.29,20.26,4.41,14.27,18.69,13.88,11.75,14.206,19.114,20.983,20.61,18.931,16.531,11.977,14.769,16.226,12.608,19.608,21.761,16.983,17.362,12.801,15.144,18.961,20.738,20.501,16.581,13.193,15.163,22.262,-46.6925,-30.566,-29.839,-60.58
4,6.25,0.0978706491115769,-0.128578714808673,-0.00049170389327538,1.17119543470595,1.46960757084875,0.122075382191541,-6.92076104975422,10.9534913159553,0.483365677708147,415.923118379872,5.49760134209133,413.858757156915,4.69687762045019,419.337591549839,414.477394996057,4.64864554657231,419.328929526986,414.986608375524,4.68692164735194,419.314016175325,415.435942051246,4.77878073362597,419.771952953137,1.81147521972764,9.3336615454964,0.545000415008635,1.13,0.79,0.36,8.8263,9.105,9.1895,8.6255,8.6852,86.68923,35.32,6.8374,6.02,7.4,8.26,31.4,77.21,64.1,20.62,274.3,356.1,273.5,360.4,146.36,132.45,137.93,84.25,27.66,66.52,107.55,76.81,11.657,14.035,18.892,20.851,20.603,18.937,16.533,11.759,14.408,16.228,12.517,19.419,21.614,16.986,17.364,12.695,14.939,18.721,20.587,20.505,16.59,13.004,14.872,22.107,-44.8905,-30.2185,-30.0695,-20.27
4,6.75,-0.301005338873289,-0.124983872565486,-0.464778681828498,6.26082808173164,1.27022140002004,0.173095758008903,27.3583840804603,13.937760109949,0.537771077955777,415.198736196754,5.66239528202171,413.046301859807,4.90000718242847,418.076052828479,413.066963991598,5.01920444934447,418.511729274472,413.005974717225,4.91323574611,418.308638219127,413.108824580266,5.08067616195835,417.75054733657,1.80307050605399,11.2957983887264,0.705188067025833,1.37,1.15,0.61,10.5933,11.574,11.2885,10.9371,11.3607,86.71116,32.42,7.9242,7.45,9,10.56,46.6,183.99,167.1,44.42,274.7,371.4,276.3,377.7,379.88,361.68,368.07,212.55,63.28,172.46,286.09,218.64,12.054,14.022,18.698,20.731,20.613,18.939,16.535,12.087,14.296,16.23,12.99,19.273,21.475,16.99,17.365,13.175,15.007,18.583,20.452,20.507,16.595,13.555,15.02,21.935,-37.962,-29.03,-28.146,44.37
4,7.25,-0.535471304784505,-0.0685837377298422,-0.582697930168806,12.4835097531672,0.743448188271327,0.233272504698828,58.1199246594151,10.9409469888223,0.594524783048707,414.224736099057,5.73557017153312,412.380826045197,5.12290551277351,417.193350075265,412.352403425698,5.08728793006908,416.836011938966,412.47080469704,5.09306340827903,416.913069315068,412.1587797888,5.31519694184868,416.413568724504,2.61802463424101,14.0852163227958,0.642841029519764,2.27,1.8,0.93,13.5785,14.428,13.8969,14.0044,14.3635,86.74386,28.31,10.1528,10.32,10.66,13.91,56.4,313.18,298.6,72.33,280.6,394.3,282.2,405,646.57,628.93,651.98,520.94,101.48,356.78,522.97,412.48,12.976,14.332,18.563,20.628,20.62,18.94,16.536,12.696,14.449,16.232,14.373,19.191,21.3605,16.993,17.367,14.227,15.438,18.503,20.338,20.497,16.58,15.075,15.659,21.823,-24.1295,-24.58,-23.781,121.73
4,7.75,-0.669356747536775,-0.0166903998078172,-0.622309469633535,18.5808823201792,0.645254965716327,0.256801653495166,90.9472406298306,7.45571829813757,0.765348919950548,413.600700565379,5.78349956127434,412.002154882419,5.13216574626153,416.93200228198,412.015740424785,5.13785113756607,416.378974370365,412.034633687951,5.13671346135112,416.37833172,411.829181241659,5.3039858073804,415.981340380107,2.85405816813216,15.8395727381696,0.589132661616325,2.485,1.995,1.06,15.5203,16.518,15.9919,16.1518,17.02515,86.746815,24.84,12.8438,14.785,13.58,18.395,64.95,425.155,409.35,95.82,284.65,412.6,286.25,427,885.97,863.375,892.12,851.52,134.72,593.49,771.75,636.42,14.452,15.231,18.506,20.5185,20.603,18.8975,16.538,13.576,14.809,16.2315,16.6,19.1,21.237,16.992,17.35,15.839,16.19,18.533,20.2255,20.4545,16.576,17.125,16.6945,21.767,-4.503,-17.183,-16.423,198.145
4,8.25,-0.765642468918844,-0.0250237748397088,-0.796350961006776,24.3284662844924,0.0249668292314661,0.295505542081218,123.956843556657,7.20886423858999,0.846357046595575,413.316179463315,5.87532856789365,411.658292722269,5.16862049681437,416.214013473856,411.738649380799,5.21372238578356,415.947027328767,411.432286430134,5.22128266425833,415.812708269381,411.170075226211,5.31715805626254,415.640732232394,2.847536038861,16.858539462904,0.627125331026913,2.6,2.005,1.11,16.7378,17.653,17.3615,17.3891,18.63945,86.751535,23.085,14.1362,19.345,17.455,22.16,71.25,544.81,515.9,118.18,287.25,431.6,291.2,447.8,1109.935,1085.915,1118.64,1075.675,164.85,844.335,1008.6,859.25,16.5105,16.396,18.558,20.4295,20.6085,18.8995,16.54,14.6625,15.418,16.2335,18.901,19.208,21.223,17,17.369,17.632,17.078,18.617,20.1485,20.446,16.564,19.108,17.8445,21.7295,22.091,-7.912,-5.75,274.1
4,8.75,-0.676930232014393,-0.0201577077690125,-0.61673481279721,25.1809769138423,-0.198845773460085,0.305048603238218,162.311489563864,5.25193691129483,0.977808683815112,413.202106049317,5.95039975839153,411.095398981748,5.14748787787363,415.7796501,411.180498954213,5.20264753557718,415.825604110638,411.02750979336,5.18518829421408,415.568032181672,410.766885079432,5.28037324532804,415.217411904917,3.51713730312019,17.839757354348,0.676022561692391,2.94,2.21,1.14,17.5207,18.786,18.4578,18.5367,19.9013,86.7562,21.81,15.2638,23.53,21.66,25.06,78.8,648.61,622.7,137.06,291.3,448.1,296.2,470.2,1310.48,1287.3,1321.07,1285.75,191.06,1075.17,1212.89,1073.49,18.8245,17.823,18.699,20.374,20.613,18.901,16.542,15.961,16.1775,16.235,20.903,19.1985,21.153,16.993,17.3535,19.242,18.01,18.775,20.09,20.4365,16.566,21.132,19.005,21.691,46.195,1.789,6.39,343.38
4,9.25,-0.568829049944245,-0.0118603788371352,-0.559629289263045,27.559566663976,-0.2423414302676,0.332022286674677,202.401934865287,4.58413367231624,1.17921608641543,413.16251475794,5.83233909492589,411.452754479484,5.15487904979399,415.430700076275,411.316890562582,5.30585934884492,415.496282121795,411.443358225516,5.29210790061178,415.149628590316,411.146467414476,5.3668916844861,414.976624566553,3.49042105597144,18.9035742900553,0.736374288853398,2.99,2.22,1.18,18.55365,19.8465,19.29815,19.8065,21.4024,86.75131,20.34,16.4797,27.67,25.7,30.23,87.25,756.545,736.6,155.905,294.4,464.35,297.5,490.5,1510.71,1487.68,1536.43,1499.76,216.62,1292.05,1426.42,1266.455,21.056,19.2995,18.963,20.358,20.631,18.9025,16.543,17.423,17.038,16.239,23.106,19.3155,21.139,17.007,17.355,20.795,19.21,18.877,20.049,20.4255,16.603,22.621,20.041,21.7005,61.036,11.45,17.863,417.125
4,9.75,-0.521026674391864,-0.0183534916686834,-0.505410922736078,24.7573894602631,-0.316832753988835,0.339180939468624,237.065984375681,4.17055307675023,1.29794226484776,413.121856321564,5.85531232666701,411.39536790151,5.17814179070465,415.411790986331,411.22369451141,5.16222250702043,415.265085517276,411.3565272218,5.2204913559331,415.149972293581,411.193331085764,5.45416331373082,414.994210827538,4.20480003147638,19.4174370369251,0.819811545996896,3.66,2.685,1.305,19.1287,20.565,19.9825,20.6521,22.3029,86.75071,18.59,17.54075,31.41,29.335,35.33,98.2,841.445,822.1,171.68,297.45,479.9,301.2,508.3,1673.19,1651.04,1703.24,1669.185,238.37,1469.165,1607.15,1416.485,23.358,20.944,19.102,20.3505,20.6125,18.904,16.545,19.3645,17.9835,16.238,25.011,19.636,21.146,17.01,17.357,22.4945,20.4075,19.153,20.03,20.414,16.57,24.1215,21.2985,21.7135,84.904,21.2525,29.303,473.915
4,10.25,-0.617447865108878,-0.0156859317489047,-0.499821740121151,34.7055683023935,-0.272072748836258,0.328855973311463,262.387614174766,2.83755090914062,1.4421620102375,412.96310807924,5.66963862040004,411.392146757542,4.91709829284707,415.286921900433,411.343061198448,4.93880779991274,415.120508338983,411.306511410036,4.96095093496597,414.946093167742,411.056384636248,5.20007999626447,414.737388164948,4.14244334172405,19.7838007267766,0.847526480633363,3.59,2.69,1.385,19.5278,21.1935,20.5562,21.0835,23.2962,86.73519,18.135,18.36805,34.73,32.81,40.355,99.65,909.675,881.8,183.94,300.6,494.4,305.75,525.4,1807.75,1781.38,1846.51,1807.59,255.7,1593.85,1740.68,1513.595,25.724,22.551,19.381,20.34,20.617,18.905,16.547,21.592,19.319,16.243,26.5935,19.986,21.221,17.0085,17.3585,24.4825,21.4055,19.4375,20.036,20.4015,16.572,25.6675,22.3975,21.7225,95.7805,30.236,40.472,518.905
