DOY2,HR2,TAU_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,WS_1_1_1,USTAR_1_1_1,T_SONIC_1_1_1,CO2_1_1_1,H2O_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,PA_1_1_1,TA_1_1_1,RH_1_1_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,SW_IN_1_1_1,LW_IN_1_1_1,SW_OUT_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,TS_1_3_1,TS_1_1_1,TS_1_2_1,NETRAD_1_1_1
1,0.25,-0.1791465,-50.4467,-14.32208,-2.94110125,0.356268075,0.0211486,2.8794165,420.43105,4.905165,0.144571775,0.18514295,0.03118788,0.0693421975,100.03475,2.15571275,57.669635,-6.39640875,-6.82343375,-7.01649125,-6.246395,-5.12366475,240.26855,0.113094845,312.249775,-0.07073792,-0.07858622,5.32175375,4.58843875,5.051055,-91.76655
1,0.75,-0.1633825,-50.6427,-8.675485,-1.1372518,0.277953975,0.0391107,2.6739465,420.5946,4.94340125,0.1932472,0.142981425,0.0405229,0.075845885,100.0685,1.8519425,56.244725,-6.4323225,-6.8574325,-7.27157625,-6.31762125,-5.20047,239.852,0.0621032175,314.8279,-0.06857334,-0.0830533,5.25429875,4.48569125,4.96908375,-91.8123025
1,1.25,-0.170783375,-57.1064425,-11.576665,-2.01548275,0.423818,0.039906765,2.01227875,421.01775,4.94482375,0.22016445,0.1629979,0.0425389425,0.0545274425,100.080425,1.311069,54.02774,-6.478765,-6.902,-7.551475,-6.420685,-4.61939925,238.8955,0.179121575,311.1739,-0.07001334,-0.07786,5.18850125,4.39473375,4.88174125,-90.5352225
1,1.75,-0.16834105,-53.008205,-12.68334,-0.7866104,0.416227,0.04141519,1.88006,421.14485,4.8654275,0.207848,0.182852,0.0368835,0.0631597,100.0941,1.042679325,53.84396,-6.52933,-6.9519975,-7.649615,-6.5394275,-4.71248575,237.967175,0.20142985,311.112175,-0.07182002,-0.0796067,5.11992875,4.32803375,4.7960325,-92.1700375
1,2.25,-0.3650855,-76.2699,-8.61041875,-1.7896825,0.194046225,0.0331266825,1.81317655,421.359175,4.834016,0.15697895,0.143505925,0.03532327,0.04958774,100.0275,1.0207135,58.7733,-6.57105125,-7.00999,-7.76282,-6.67072,-4.51425075,236.691,0.1089292825,310.40825,-0.0698667,-0.07504,5.08124875,4.25962875,4.7139775,-92.2847925
1,2.75,-0.2661945,-38.2327725,-10.70495,-6.51225375,0.356316025,0.0377602575,1.23893,421.86485,4.510512,0.198418,0.143874,0.0283233,0.0701645,100.0275,0.55399235,55.4415,-6.62277625,-7.13242,-8.014025,-6.907245,-4.47784425,236.014425,0.1797945,308.620825,-0.06802666,-0.07138666,5.0436625,4.19556,4.630665,-91.0969225
1,3.25,-0.29377145,-39.5261725,-7.24700625,-2.0616385,0.52398285,0.038158,1.2527735,420.9137,4.72917925,0.19335295,0.17980075,0.047826865,0.072598955,100.0061425,0.4429905,54.94224,-6.73964625,-7.257425,-8.4349525,-7.16867375,-4.6671625,234.875675,0.0466892,310.114825,-0.06728002,-0.07256664,5.0073725,4.13215875,4.557605,-90.355365
1,3.75,-0.243362875,-39.9945425,-9.58807,-2.582954,0.6322561,0.0440426025,1.06286925,421.7345,4.8430325,0.17914365,0.186881325,0.0536102875,0.045143735,99.9743575,0.14767735,61.8455525,-6.858875,-7.38286375,-8.68392,-7.42904,-4.5868175,233.999925,0.0876550675,309.472675,-0.06779336,-0.07198664,4.9738075,4.12798375,4.4868025,-90.4057975
1,4.25,-0.21265205,-45.309545,-7.10265,-2.172944,0.676418925,0.05386846,0.8525024,419.9788,4.549318,0.184829225,0.205519975,0.04609027,0.0569511025,99.955,-0.1491025,60.03918,-6.97468625,-7.4816475,-8.888705,-7.65599875,-4.3148885,233.6075,0.0123783575,310.94675,-0.06696002,-0.07088664,4.936405,4.08582875,4.41274875,-89.55543
1,4.75,-0.2182639,-47.5365425,-8.3123725,-3.343475,0.50723925,0.03119668,0.641120175,419.406625,4.60776,0.181265375,0.174250475,0.0367773275,0.0506500775,99.9405,-0.349291575,59.09766,-7.0749625,-7.4631225,-9.13116625,-7.7797,-4.43246325,232.736425,0.153369075,309.040175,-0.06733336,-0.07239334,4.902895,4.01636375,4.337835,-89.04138
1,5.25,-0.218687875,-56.981415,-6.1502205,-0.84051755,0.5713395,0.037073805,0.4343758,421.38535,4.5115615,0.17078285,0.16591955,0.041110515,0.047071355,99.9066425,-0.461308575,60.9691,-7.11188625,-7.46599125,-9.38541375,-7.92844625,-4.4619775,232.379175,0.0446333425,308.786,-0.0666933,-0.07444664,4.87021125,3.968375,4.29821625,-88.97323
1,5.75,-0.200156,-38.865715,-5.04579375,-0.5678643,0.18748,0.0452323175,0.468048,421.3142,4.61036125,0.189882,0.18486,0.047171,0.059717,99.897,-0.40122735,59.57104,-7.15510875,-7.5849125,-9.690705,-8.08408375,-4.5114115,233.3336,0.062484075,307.711425,-0.06678002,-0.07137334,4.8384325,3.92500375,4.26837625,-87.5489125
1,6.25,-0.142018975,-59.760095,-7.258982,-1.972018,0.52569405,0.036539655,0.292046925,419.80085,4.606326,0.21048225,0.148134725,0.0530004575,0.055153645,99.953075,-0.486956075,60.2516175,-7.201225,-7.72019875,-10.0928625,-8.3106225,-4.38098575,233.703925,0.0640507175,305.3356,-0.0652133,-0.07103998,4.8118225,3.8911575,4.23270375,-87.36928
1,6.75,-0.2376856,-43.4136375,-16.3114605,-1.7419465,0.516272,0.039406135,0.2100345,420.0754,4.811086,0.2243405,0.197892175,0.0343957775,0.04671992,99.913,-0.56912765,59.50146,-7.2403175,-7.8671025,-10.4611,-8.49867,-4.35352825,235.145825,-0.0120183575,305.123,-0.05682,-0.06798,4.77737875,3.84171375,4.18562875,-87.6520625
1,7.25,-0.202295,-69.5499,-8.75769675,-1.165960225,0.6349049,0.042334935,0.0401937349999999,420.0265,4.76794,0.22285995,0.128719425,0.0446351425,0.0426941875,99.90825,-0.73609235,60.46014,-7.3517725,-8.0240225,-10.803425,-8.62291375,-2.30147,235.383575,0.139081075,305.48025,0.3775866,-0.02457336,4.7422375,3.77982375,4.13729875,-86.42359
1,7.75,-0.2119842,-55.95089,-1.63983475,-2.932185,0.33849435,0.03918149,0.2618514,420.0122,4.69309,0.2262024,0.1627145,0.04258557,0.04679586,99.8465925,-0.5137645,58.68575,-7.51591375,-8.20377625,-11.1251,-8.7493725,1.2188725,235.0426,0.523775925,307.189825,5.385346,0.2598264,4.71640125,3.7153275,4.07984125,-65.9599125
1,8.25,-0.1995325,-60.671585,-5.521428,-2.84132375,0.44792105,0.0565359,0.8179691,421.4691,4.83161,0.2509926,0.2091193,0.075807105,0.064909955,99.8976075,-0.075561575,55.87855,-7.7766025,-8.416295,-11.4302875,-8.87716625,7.7113935,235.5224,1.2614275,313.4735,17.95898,0.9970004,4.71327,3.660675,4.033245,-24.5604575
1,8.75,-0.2250768,-50.39493,1.7046894,-3.75284425,0.594084875,0.08146276,1.62065925,421.9791,5.140381,0.26285355,0.2334214,0.093303255,0.0470609,99.9498925,1.52936075,59.03825,-8.04170125,-8.6777475,-11.7213375,-9.00771125,18.0721175,238.992,1.59388,316.7695,42.4512,2.161264,4.67416125,3.62066125,4.00166125,-0.9583785
1,9.25,-0.25549985,-44.27298,4.099574,-2.952206,0.4987651,0.06429881,2.838165,419.7016,5.145888,0.244768,0.2001218,0.08830989,0.06058075,100.0275,2.50768575,53.46396,-8.20292375,-8.9143725,-11.981775,-9.1361225,22.0861,241.70725,2.0949325,321.889,52.9799,2.92289,4.6494225,3.57767,3.97787375,14.30194
1,9.75,-0.23995585,-36.9082,3.71340575,-2.66633325,0.446601675,0.0726358875,4.08386825,419.526075,5.13282,0.279788575,0.235270525,0.0880667825,0.12273845,100.097925,3.655369,47.2800425,-8.33029125,-9.0313775,-12.2100125,-9.262295,26.1858,244.864,2.9918975,327.82475,64.641,4.018182,4.63107,3.56603875,3.93282875,16.07314
1,10.25,-0.2374432,-31.96048,8.036393,-4.7626275,0.6060631,0.0579322,4.8324485,419.0738,5.095566,0.24489535,0.233724,0.0867604575,0.1105364,100.16975,4.3077825,42.6991575,-8.45991625,-9.14546125,-12.4198375,-9.37304125,32.9889275,246.347075,3.1832175,335.95775,81.5883,4.912754,4.6049125,3.52806375,3.90820125,19.0579275
1,10.75,-0.3299363,-27.3666,10.242365,-3.061642,0.7300291,0.085122,6.06553,419.132325,5.201418,0.298025,0.283201,0.111836,0.113635,100.225325,5.25956575,40.465975,-8.5804975,-9.2570025,-12.5872375,-9.43066625,36.90062,248.435,3.17925925,341.15425,90.5859,5.08366,4.5789375,3.52729,3.9029825,21.88474
1,11.25,-0.3351456,-21.05716,9.97685525,-2.6606995,0.61179375,0.09334823,7.444492,418.0709,5.292353,0.3076698,0.3544394,0.11616465,0.08893353,100.225,5.7673775,37.79775,-8.68983,-9.360875,-12.7094,-9.5024975,43.8929225,251.27,3.6842175,347.3944,107.437,6.10073,4.587336,3.57021375,3.89459625,34.1748275
1,11.75,-0.282067025,-23.9663225,7.4370905,-7.015847,0.6635983,0.0858803325,7.178841,417.70865,5.043007,0.2835026,0.3330155,0.09744633,0.08292711,100.225,6.0508835,36.0898,-8.7834,-9.452875,-12.734925,-9.589467,40.51374,254.175,4.334174,349.0575,138.0384,6.763386,4.60573625,3.658995,3.97190875,28.59152
1,12.25,-0.28335625,-29.9955,11.580175,-2.66077225,0.5530261,0.06545543,7.71546875,416.9061,5.120351,0.334835125,0.3257245,0.120845375,0.1010035,100.21975,6.434415,33.7185175,-8.85716375,-9.54608,-12.713875,-9.5688775,49.72598,255.35025,3.71547,349.36175,120.0282,6.840826,4.64595,3.824335,4.231145,41.03702
1,12.75,-0.32267825,-21.4044125,11.24293475,-2.04361,0.720707875,0.0664866375,8.0926475,416.62765,5.0978995,0.301154375,0.323008375,0.1083805,0.0709241875,100.224,6.79595,32.89842,-8.913455,-9.63083,-12.595575,-9.49770875,52.031775,256.1311,4.632301,349.3019,130.58,6.98447,4.726645,3.9399175,4.37993375,35.08
1,13.25,-0.3610654,-26.9019,13.46397,-1.58514,0.70893875,0.084092125,8.1239155,416.3059,4.94601875,0.3033423,0.33706055,0.1235509,0.061685575,100.163,7.40308,31.51572,-8.9461275,-9.69845875,-12.478875,-9.52116375,42.455225,257.5591,4.042211,349.053,105.784,6.65176,4.8237625,4.0085875,4.4390175,30.71475
1,13.75,-0.321338625,-33.5011875,12.2989,-2.09429,0.990636775,0.0890442325,8.36237325,416.243,4.86902,0.31704455,0.272490625,0.120419675,0.0649770425,100.16,7.691569,29.14559,-8.98858,-9.74495875,-12.38405,-9.48833375,34.527875,258.9722,4.07972,350.6402,90.18856,5.664284,4.8402325,4.10253,4.4360375,19.7932875
1,14.25,-0.2868647,-45.775285,5.60624,-3.15365,0.61178005,0.095885635,8.4527365,416.351075,4.8926785,0.3186487,0.3330274,0.11077235,0.0900395525,100.146475,7.776697,28.2713,-8.98368,-9.751469,-12.170605,-9.3905505,37.189775,259.657,5.11508675,351.1775,91.689075,5.1458525,4.856769,4.228165,4.4470555,17.782095
1,14.75,-0.2904653,-42.43893,9.7172835,-1.10062175,0.7352562,0.076652165,8.441028,416.1438,4.90409275,0.3268095,0.2951186,0.09943702,0.062658355,100.161525,7.83709025,28.8453,-8.87388,-9.715381,-11.423,-9.2839695,27.942725,260.349225,3.8594245,350.372,72.8646075,4.29529675,4.8918645,4.3449845,4.466325,14.7894625
1,15.25,-0.25927595,-81.3979,11.39042325,-1.9344465,0.540819675,0.088259945,8.41751175,415.856,4.8754,0.318864325,0.2689863,0.09968588,0.05717862,100.1325,7.7599975,28.93839,-8.747731,-9.63175,-10.5547,-9.0078005,20.5192675,260.126275,3.17652975,350.3905,56.2468675,3.36740675,4.942281,4.4621255,4.536384,8.98044825
1,15.75,-0.2493754,-73.6798375,9.23163,-0.135028,0.85444975,0.0789153675,8.44031925,415.634,4.95309,0.268461,0.22782055,0.087701965,0.047099255,100.1139,7.709381,29.6802575,-8.6067505,-9.46898,-9.631619,-8.8187195,18.27926,259.61,2.74176225,348.4373,46.990225,2.89488325,4.976579,4.576335,4.6099755,-0.52827475
1,16.25,-0.224873075,-73.3182,4.991243,-0.8207596,0.370071975,0.0717711,8.3728765,416.2884,4.6393545,0.225883375,0.19233335,0.07493046,0.04206302,100.065,7.70042025,30.72531,-8.4339695,-9.24433,-9.296519,-8.55368,9.48715175,258.304475,1.73793525,344.442025,24.49594,1.31989075,5.0170455,4.6823645,4.6857095,-44.48996
1,16.75,-0.2604752,-74.605755,1.188559625,-1.2312775,0.4347544,0.04077241,8.113116,416.88,4.35462,0.1618418,0.158835,0.0418214,0.05360742,100.087275,7.33611275,32.526645,-8.2433255,-9.008931,-9.1954495,-8.1233395,2.29655575,256.827725,0.6450095,342.0363,6.28086825,0.304629425,5.0596495,4.777574,4.755126,-72.6998125
1,17.25,-0.190444375,-81.4326225,-2.465223,-1.884203,0.384636875,0.0341629025,7.950811,417.3028,4.411727,0.15208975,0.1272269,0.0358386275,0.0542618125,100.094025,6.9632895,35.9434775,-8.0417205,-8.7700305,-9.06388,-7.6546695,-4.6980965,255.081725,0.336536775,338.322025,0.4203655,-0.0284991925,5.10486,4.85803,4.81521,-88.7405525
