DOY2,HR2,FC,LE,USTAR,H,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,H2O_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_4_1_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_5_1_1,TS_5_2_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,-0.00755849100415855,-0.878598978050258,0.0838642796972288,-18.5715800952759,0.402706323163766,420.005585635392,0.386262908220591,413.002843852638,0.402593748399454,0.388213320406013,413.036104843322,0.390355516301251,0.391945888190174,413.102674202915,0.382894835059022,0.394856697769152,413.121212859993,0.39180213734128,0.322885749940994,1.75116614029659,-22.4290210199362,0.234059744597805,1.23,1.28,-15.2395,-29.182,-16.49555,-16.4439,89.79942,54.8,0.9803,-27.85,-12.48,-14.78,0.6,-3.405,2,-1.19,-1.05,173.7,195.4,239.3,252.425,-0.22,-0.1,-0.46,-0.22,-0.28,0.025,-0.09,-0.22,-3.434,-2.8595,-2.211,-4.4265,-3.8115,-2.915,-2.6845,-2.4965,-2.2085,-1.603,-6.782,-5.61625,-4.168,-3.646,-3.322,-2.03425,-1.663,-6.255,-5.3715,-4.8425,-3.9545,-3.793,-3.31525,-9.646,-9.3205,-4.99225,-7.8355,-4.016,-36.02
1,5.75,-0.00759703580105948,-1.33347695512456,0.0731075952084902,-17.9479948860041,0.368485279945249,419.91598894018,0.516564603199267,413.051690525477,0.390050300572346,0.408149956712689,413.128971012229,0.368259266658052,0.398671479437138,413.144939144289,0.381153611236124,0.426863797340482,413.231441242521,0.347244498457771,0.316443896828055,1.8073367070372,-23.3925494103863,0.257857369110576,1.26,1.28,-15.898825,-29.215,-16.61015,-16.975625,89.8141875,52.38,1.0118,-27.18,-12.63,-14.815,0.9,-3.38,2.2,-1.22,-0.93,171.7,195.8,239.125,252.35,-0.22,-0.1,-0.47,-0.23,-0.28,0.03,-0.09,-0.22,-3.432,-2.8575,-2.212,-4.433,-3.814,-2.919,-2.684,-2.4985,-2.2095,-1.6035,-6.79025,-5.6275,-4.1725,-3.652,-3.3285,-2.03575,-1.66525,-6.2575,-5.3725,-4.843,-3.955,-3.7935,-3.315,-9.6455,-9.32,-5.1635,-7.90525,-4.0975,-38.545
1,6.25,0.00850324824159581,-0.839855099215396,0.0898705931988834,-11.3295441089713,0.40582418677684,419.810591677211,0.492843723080166,413.059232205868,0.372507427543734,0.410447848954073,413.34279876624,0.363900911058077,0.408906282588962,413.425612291026,0.36563973783157,0.430319585157953,413.531892351561,0.344779243843461,0.362171963061082,1.51438510943406,-22.2743088792237,0.248192857519393,1.17,1.155,-15.13845,-28.741,-16.30065,-16.1376,89.8394775,53.1325,0.95025,-27.66,-12.72,-14.8475,0.8,-3.4325,2,-1.24,-0.94,171.1,196.5,238.55,252.275,-0.22,-0.1,-0.46,-0.22,-0.29,0.03,-0.09,-0.21,-3.4295,-2.857,-2.2115,-4.4395,-3.816,-2.9235,-2.6835,-2.5005,-2.2105,-1.604,-6.79675,-5.662,-4.208,-3.6695,-3.33425,-2.03825,-1.66825,-6.2555,-5.3725,-4.843,-3.9555,-3.7945,-3.31575,-9.646,-9.3195,-5.321,-7.969,-4.065,-39.785
1,6.75,0.0127736516286599,-2.21826753450983,0.0849630879860769,-18.9985311920373,0.383537772673984,419.699939693332,0.471298783494006,413.265840922798,0.369182125395367,0.404246427892454,413.373630901879,0.353903523091344,0.405533252945674,413.482966689987,0.363136854510268,0.424026400374509,413.727004947813,0.349815843487181,0.319430402914661,1.47769705513393,-21.5548457979752,0.244735638856611,1.275,1.1525,-15.036325,-28.615,-16.25515,-15.69465,89.870815,52.41,0.995125,-28.21,-12.73,-14.855,0.8,-3.51,2.2,-1.26,-0.95,176.1,196.2,238.125,252.175,-0.22,-0.1,-0.47,-0.23,-0.29,0.03,-0.09,-0.21,-3.428,-2.857,-2.208,-4.445,-3.817,-2.9275,-2.684,-2.5025,-2.211,-1.6045,-6.80175,-5.64375,-4.1825,-3.667,-3.341,-2.04075,-1.67075,-6.2545,-5.3745,-4.8425,-3.9555,-3.795,-3.315,-9.644,-9.319,-5.271,-8.01,-4.12325,-36.515
1,7.25,-0.00646793112267664,-1.29380056725745,0.0803278938189485,-20.3582254550549,0.407138295905544,419.86575567249,0.469796106614946,413.013036272475,0.393324490827759,0.400393234606392,413.241415671689,0.37055652731833,0.404752400888629,413.149245836386,0.373125160379901,0.413704010100078,413.317453426341,0.304482072158126,0.309679608116189,1.65283454859802,-21.7121262328117,0.244154800478291,1.22,1.185,-14.79875,-28.912,-16.768375,-15.702425,89.88009,50.46,1.0515,-28.1,-12.68,-14.85,0.7,-3.685,2.1,-1.22,-1.02,178.2,194.5,238.025,252.175,-0.22,-0.1,-0.47,-0.23,-0.29,0.03,-0.09,-0.22,-3.4255,-2.8545,-2.204,-4.452,-3.818,-2.932,-2.685,-2.502,-2.212,-1.605,-6.8065,-5.656,-4.18725,-3.68,-3.34575,-2.04325,-1.673,-6.252,-5.3765,-4.843,-3.9555,-3.7955,-3.315,-9.643,-9.3185,-5.41375,-8.02525,-4.225,-43.025
1,7.75,-0.00050753802312845,-2.03408190832115,0.0944061040962094,-21.3848717956587,0.448456820490857,420.006011841243,0.479875686402342,412.916686721958,0.343816595511488,0.396709916582713,412.922920233561,0.320199395394965,0.392391714868841,412.838097743191,0.326120406070148,0.398249618519109,413.077027573176,0.331577476588453,0.306962112873683,1.72442688188114,-21.5901100848093,0.291216676584824,1.2325,1.175,-14.99535,-28.949,-17.2909,-16.434875,89.8798275,52.18,0.9765,-28.79,-12.58,-14.8375,0.8,-3.5175,2.2,-1.18,-1.05,179.3,195.2,237.525,252.275,-0.22,-0.1,-0.47,-0.22,-0.2775,0.025,-0.09,-0.21,-3.429,-2.852,-2.2,-4.4585,-3.825,-2.9355,-2.685,-2.5005,-2.2125,-1.606,-6.8075,-5.66525,-4.1925,-3.683,-3.347,-2.0455,-1.67525,-6.2505,-5.3785,-4.843,-3.956,-3.795,-3.3155,-9.6415,-9.317,-5.30975,-7.9755,-4.33075,-47.6625
1,8.25,0.00264776273540404,-0.992368726571517,0.0858592565391131,-30.5581936936862,0.43124849888906,420.057253513415,0.459634040587817,412.735928186667,0.393061323565239,0.360422259416175,412.61835448906,0.351198316754377,0.376555745397405,412.704355355601,0.341140738225808,0.394075749406112,412.94976850127,0.292073800277482,0.309274296324717,1.88222821021015,-21.8516735918917,0.25663215563018,1.1325,1.2025,-15.0787,-29.178,-17.1161,-16.49915,89.88118,53.27,1.058275,-27.96,-12.49,-14.865,0.7,-3.685,2.1,-1.2,-0.99,178.1,195,237.7,252.525,-0.22,-0.11,-0.47,-0.23,-0.28,0.02,-0.09,-0.21,-3.4315,-2.8515,-2.1965,-4.4575,-3.8315,-2.9355,-2.6855,-2.499,-2.214,-1.6065,-6.80525,-5.6575,-4.1975,-3.693,-3.35075,-2.048,-1.6785,-6.249,-5.3805,-4.8435,-3.9565,-3.7955,-3.3155,-9.642,-9.3165,-5.3625,-7.9545,-4.16025,-50.4
1,8.75,-0.00287378725779083,-1.41632546754193,0.095235548712645,-22.6468512660719,0.413201474779056,420.086514759084,0.355153981112561,412.498181340124,0.38787056547976,0.37798194603505,412.593484084925,0.370541910429984,0.376333919403962,412.529389195539,0.366259775344131,0.404412963025723,412.925142475877,0.340694939763421,0.309734883066359,1.9994175908879,-22.0193194644486,0.292073183315451,1.295,1.3,-14.5185,-29.06,-16.7436,-16.494475,89.85791,50.6875,1.02005,-27.83,-12.46,-14.8975,0.6,-3.55,2,-1.22,-0.87,173,195.3,237.55,252.7,-0.22,-0.1,-0.46,-0.22,-0.29,0.03,-0.09,-0.21,-3.435,-2.8545,-2.1925,-4.458,-3.8415,-2.936,-2.6865,-2.4975,-2.2145,-1.607,-6.80725,-5.63575,-4.2025,-3.702,-3.3555,-2.0505,-1.68075,-6.2475,-5.382,-4.8435,-3.956,-3.796,-3.3155,-9.636,-9.3165,-5.19725,-7.971,-4.287,-49.345
1,9.25,0.0124237395822177,-0.706717674857281,0.0865213037464818,-23.2694139948276,0.408147277412157,420.116184807198,0.269298046537516,412.498620382581,0.417492044833366,0.377786093739434,412.596312815132,0.387117091149107,0.385944415063881,412.553500380077,0.383548541754609,0.401509506113784,412.780922503862,0.32909986800412,0.313880470530639,1.80052949335762,-22.6082810753766,0.250588556176307,1.18,1.21,-14.863,-28.921,-16.5915,-16.6237,89.8398,51.08,1.0561,-28.15,-12.5,-14.975,0.6,-3.4925,1.9,-1.24,-1.05,175.2,197.5,237.525,252.7,-0.21,-0.09,-0.44,-0.23,-0.26,0.03,-0.09,-0.22,-3.4375,-2.857,-2.1885,-4.463,-3.8515,-2.938,-2.687,-2.496,-2.214,-1.608,-6.80925,-5.61675,-4.2025,-3.697,-3.36025,-2.053,-1.68325,-6.246,-5.3845,-4.8445,-3.9565,-3.7955,-3.316,-9.6295,-9.3165,-5.3495,-7.991,-4.139,-41.1
1,9.75,0.00203035736218789,-2.36579595734987,0.0914060594664627,-22.3746098866443,0.323587904905389,420.069851492498,0.281268354078897,412.61452790667,0.410975900723727,0.394862167572257,412.599585716515,0.389617826214087,0.383251867753508,412.631606885034,0.38901945233797,0.429735341840481,412.887821236793,0.34444097207871,0.300590939455253,1.99755954697511,-22.5593158243203,0.266662251016738,1.165,1.15,-15.0681,-28.765,-16.9367,-16.8315,89.84569,52.58,1.03175,-28.49,-12.3,-14.9175,0.7,-3.57,2,-1.18,-1.1,172.9,196.1,237.35,252.725,-0.1875,-0.08,-0.15,-0.22,-0.1975,0.03,-0.09,-0.21,-3.4405,-2.86,-2.186,-4.4675,-3.8615,-2.9395,-2.6875,-2.4945,-2.2155,-1.6115,-6.80975,-5.60025,-4.1965,-3.688,-3.366,-2.0555,-1.6855,-6.2455,-5.3865,-4.8465,-3.957,-3.7945,-3.316,-9.623,-9.317,-5.1285,-7.9625,-3.9775,-53.89
1,10.25,-0.0115902099664829,-0.428685314967006,0.0858767984635446,-31.1068400920896,0.376033004953325,420.071977742419,0.313572486292331,412.5720365346,0.400888545862616,0.381669292208341,412.594866715987,0.406266540803986,0.379556321219614,412.60492061589,0.391604295813431,0.409104927980612,412.765586453834,0.351890259890789,0.304605431179327,2.01275929749837,-22.5282717432685,0.244783115925609,1.23,1.2025,-15.093625,-28.792,-16.742175,-16.7648,89.846245,52.61,0.9908,-28.68,-12.09,-14.945,0.9,-3.5075,2.2,-1.07,-0.69,172.3,192.5,234.65,252.75,0.05,0.06,0.01,-0.2,0.065,0.03,-0.0825,-0.21,-3.4435,-2.8625,-2.1855,-4.472,-3.868,-2.9415,-2.688,-2.4925,-2.218,-1.614,-6.817,-5.582,-4.191,-3.679,-3.37075,-2.05775,-1.689,-6.2445,-5.3885,-4.848,-3.957,-3.7945,-3.3165,-9.626,-9.3175,-5.3465,-8.04475,-4.1055,-54.96
1,10.75,0.00550733383591385,-0.836833387552527,0.078978556135364,-26.8832420536133,0.393098712121904,420.053464984444,0.34516523506,412.615926528157,0.410753512516264,0.362591490565106,412.611381894544,0.395915487323983,0.381471206673379,412.687735369701,0.389039389633863,0.449065266974317,412.809760427828,0.349260470440027,0.292312817814897,1.56307741753074,-22.4454315844396,0.236718404732723,1.155,1.155,-15.19125,-29.088,-17.177725,-17.1554,89.872715,52.6675,0.723775,-28.86,-12,-14.9075,1.2,-2.785,2.7,-0.68,-0.2375,171.7,194.1,231.975,252.6,0.59,0.63,0.45,-0.17,0.435,0.05,-0.05,-0.19,-3.446,-2.865,-2.186,-4.4765,-3.874,-2.9435,-2.6885,-2.4915,-2.2205,-1.6175,-6.82825,-5.58075,-4.18525,-3.67975,-3.369,-2.0595,-1.69075,-6.243,-5.3905,-4.85,-3.958,-3.7935,-3.321,-9.6205,-9.3175,-5.357,-8.10075,-4.045,-53.33
1,11.25,0.00909732772524021,-0.446626687412593,0.0795555105646812,-25.134871154295,0.394367843166856,420.008856234295,0.355389416748397,412.557443230121,0.401924899217466,0.390956342181844,412.577977110156,0.391010605701924,0.40501570450545,412.746461069229,0.375528459497177,0.453014255829838,412.780842714716,0.345010672227286,0.30259060888468,1.49479059410674,-22.6661265826236,0.273570797734303,1.02,0.995,-14.833625,-28.806,-17.301275,-16.771125,89.91487,52.7,0.628675,-28.37,-12.02,-14.84,2.2,-1.47,3.9,0.29,0.28,175.3,196.1,230.6,252.525,1.79,1.94,1.89,-0.01,1.62,0.07,0.03,-0.13,-3.449,-2.868,-2.189,-4.4805,-3.88,-2.9365,-2.6895,-2.491,-2.2235,-1.621,-6.84,-5.5845,-4.18025,-3.672,-3.374,-2.062,-1.694,-6.242,-5.3925,-4.8515,-3.9595,-3.794,-3.32175,-9.6145,-9.318,-5.2025,-8.0815,-4.202,-54.585
1,11.75,-0.0175016306865376,-0.329460119690001,0.0862089073688678,-31.6176823523156,0.396968710163144,420.043482180904,0.389637566825929,412.566684545292,0.413351132748674,0.405694517478479,412.532587625104,0.411431074804309,0.397367690974454,412.676361382311,0.386937509613766,0.449319212844699,412.78507872427,0.342247979539646,0.31806747394488,1.58047623462358,-22.9100089288472,0.245197420092956,1.1325,1,-14.53565,-28.8,-17.314325,-16.3888,89.9394475,54.61,0.572925,-28.12,-12.05,-14.8125,3.1,-0.12,4.8,1.83,1.35,175.8,196.6,229.45,252.5,3.905,4.44,4.36,0.12,3.9125,0.09,0.095,-0.01,-3.4515,-2.8705,-2.1925,-4.4845,-3.8865,-2.93,-2.69,-2.4915,-2.226,-1.6235,-6.85125,-5.59025,-4.1775,-3.68,-3.373,-2.0645,-1.69625,-6.241,-5.3945,-4.8535,-3.9615,-3.793,-3.323,-9.612,-9.319,-5.40375,-7.9265,-4.21775,-51.35
1,12.25,0.0102645710860412,-0.544220514174353,0.0846751752400167,-17.6935325240053,0.373987829965816,420.067143270268,0.266886731990361,412.40500345218,0.394213187422881,0.391849375271808,412.551673421136,0.38689608709319,0.394739951617963,412.531280053399,0.37644094641002,0.449387950041181,412.667687059709,0.323331070153394,0.328997465158971,1.34242879368175,-22.9343533222591,0.190573224903946,1.12,1.05,-14.2649,-28.727,-16.99705,-16.9005,89.975275,53.2825,0.5772,-28.25,-12.08,-14.845,4.7,1.16,6.2,3.05,2.66,176.1,193.6,226.5,252.15,6.7225,7.3,6.92,0.15,6.63,0.1,0.145,0.115,-3.436,-2.8495,-2.188,-4.49525,-3.9,-2.9225,-2.6845,-2.48775,-2.178,-1.5965,-6.89675,-5.607,-4.16875,-3.666,-3.352,-2.067,-1.64,-6.246,-5.41825,-4.8785,-3.984,-3.806,-3.32425,-9.613,-9.3145,-5.4495,-8.121,-4.471,-49.88
1,12.75,0.00761372197471324,-0.620950789623327,0.0871864354504022,-24.9956528853122,0.409641808815177,420.026093500122,0.369808785969485,412.510722197953,0.407243916794629,0.39464550674736,412.380962244694,0.402739709723951,0.385186073033838,412.438985655716,0.387559353511445,0.452067014721775,412.591254930399,0.390086034180843,0.301693832049609,1.62154498304797,-23.2127273517191,0.231371995424615,1.09,1.0975,-14.59355,-28.644,-17.9265,-16.4784,89.99698,53.39,0.7284,-28.06,-12.11,-14.835,5.9,1.98,7.2,3.85,3.6,175.3,196.5,224.8,251.7,8.35,9.11,9.13,0.18,8.475,0.11,0.1775,0.175,-3.43725,-2.8495,-2.1905,-4.486,-3.8975,-2.9195,-2.691,-2.492,-2.25575,-1.6305,-6.8705,-5.6025,-4.18725,-3.681,-3.37775,-2.0695,-1.70175,-6.239,-5.392,-4.8575,-3.9645,-3.7925,-3.3215,-9.6145,-9.31,-5.45725,-8.0115,-4.0685,-50.06
