DOY2,HR2,CH4,CO2,FC,FCH4,H2O,SC,SCH4,G_1,H,LE,SH,SLE,PA_1_1_1,RH_1_1_1,RH_1_2_1,TA_1_1_1,TA_1_2_1,VPD_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,PPFD_DIF_1_1_1,PPFD_IN_1_1_1,PPFD_IN_2_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,TS_1,TS_2,TS_3,TS_4,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS,WS_1_1_1
1,0.25,2261.60748291016,462.072509765625,3.31707257032394,22.053201675415,8.85490989685059,0.168873995542526,2.86510503292083,-0.0557339175138623,-7.85883522033692,8.4158501625061,0.134027004241943,0.184889003634453,102.090349197388,92.8574905395508,95.697904586792,7.29658365249634,7.20908546447754,1.59922027587891,338.96305847168,346.644454956055,-2.29461669921875,0.340242005884647,11.4240131378174,1.01771995425224,18.5426573753357,4.21979331970215,0,5.97823941707611,6.26257836818695,6.3104898929596,6.51728224754333,-0.0225413995794952,0.772286012768746,0.279440999031067,0.673443511128425,0.373357690870762,2.11977756023407,2.45091754198075
1,0.75,2413.60009765625,466.164993286133,3.12411493062973,32.186999797821,8.77677011489868,0.0958959255367515,5.73836779594421,-0.074571991339326,-6.24658012390137,6.36668014526367,0.185734499245882,0.238998755812645,102.08572769165,93.5147895812988,96.5251255035401,7.40434038639069,7.37628483772278,1.67600655555725,339.111724853516,346.405540466309,-2.37862396240235,0.340195000171661,11.4240627288819,1.01773500442505,18.547137260437,4.21979331970215,0,5.96575140953064,6.25282013416291,6.33560883998871,6.5170521736145,-0.0159995246212929,0.658537998795509,0.244530007243156,0.666817024350167,0.338158302009106,2.07256996631622,2.11455994844437
1,1.25,2315.4926147461,456.04125213623,2.94503998756409,25.8971991539002,8.73893976211548,0.264791745692492,1.80043005943298,-0.0900619179010388,-6.21332001686097,5.85535478591919,0.110000003129244,0.234043754637241,102.05987739563,93.6545505523682,96.7483482360839,7.17142426967621,7.10523283481598,1.57472977042198,338.384582519532,346.049453735351,-3.29662322998047,0.340253509581089,11.4157905578613,1.01868605613708,18.5560956001282,4.21979331970215,0,5.96156966686249,6.27583265304565,6.32958543300628,6.5009640455246,-0.0143209497909992,0.753707528114319,0.241349499672652,0.685784935951233,0.337191440165043,2.16048747301102,2.32988995313644
1,1.75,2408.34747314453,456.470237731934,2.5906800031662,29.7782001495361,8.77525210380554,0.188713256269693,3.35261756181717,-0.11811950430274,-6.10073518753052,7.18780016899109,0.240038007497788,0.20720574632287,102.086675643921,92.991662979126,96.0309925079346,7.05994343757629,7.09425139427185,1.50100985169411,338.864944458007,345.844703674317,-2.2075617313385,0.340195000171661,11.419921875,1.01961502432823,18.5634851455688,4.21979331970215,0,5.95883405208588,6.28154194355011,6.35005462169647,6.50610136985779,-0.0110903000459075,0.735863983631134,0.286204993724823,0.671837478876114,0.352685704827308,2.26456254720688,2.39476245641708
1,2.25,2390.919921875,456.449745178222,3.14655494689941,23.5081987380982,8.831547498703,0.176030497997999,4.60672748088837,-0.129025671631098,-6.14043998718262,3.46064507961273,0.24550474435091,0.217921249568462,102.123123168945,93.1388530731201,96.0534172058106,7.09929955005646,7.02584362030029,1.54250311851501,339.582534790039,345.954849243164,-2.17741346359253,0.340195000171661,11.4240598678589,1.01773348450661,18.5601229667664,4.21979331970215,0,5.95180714130402,6.32122468948365,6.33619010448455,6.50740587711334,-0.0163815994746983,0.717456623911857,0.259510010480881,0.657938256859779,0.337976433336734,2.33474743366242,2.43931740522385
1,2.75,2264.17987060547,455.808013916016,2.91099256277084,26.8936247825623,8.81144046783447,0.145537003874779,1.90434998273849,-0.110437918454409,-6.44245004653931,9.43537998199463,0.424108490347862,0.20898999273777,102.14422416687,93.2859554290772,96.1338424682617,7.03590846061706,6.98156189918518,1.48920440673828,339.75814819336,345.986457824707,-3.33415222167969,0.341145992279053,11.4219930171967,1.01770800352096,18.5614676475524,4.21979331970215,0,5.95874643325805,6.33281040191651,6.34283185005188,6.50975275039673,-0.0181708252057434,0.753388077020645,0.281431257724762,0.648696750402451,0.345731168985366,2.25697261095047,2.44873994588852
1,3.25,2271.89752197266,451.536987304688,3.00780010223389,30.9943494796753,8.71185970306396,0.173801004886627,1.04525178670883,-0.00789860449731357,-6.11220502853393,7.07260012626648,0.265866003930569,0.152437999844551,102.154376983643,92.6452751159668,95.5295066833497,7.17928612232208,7.08929467201233,1.52814552187919,339.082481384277,345.943649291993,-1.99301147460938,0.341059237718582,11.4147503376007,1.01786848902703,18.5708727836609,4.21979331970215,0,5.91691553592682,6.31285560131073,6.3433997631073,6.50717985630036,-0.028715549968183,0.752222627401352,0.273483008146286,0.621212989091873,0.336503595113754,2.18060743808746,2.58553260564804
1,3.75,2235.87493896485,452.723510742188,2.78220009803772,29.665699005127,8.74272036552429,0.120549999177456,0.022631099447608,-0.0932816648855804,-5.14487981796265,6.36343002319336,0.212709501385689,0.312770992517471,102.161127090454,93.0022411346436,96.2218475341797,7.16037583351135,7.05765247344971,1.62069162726402,338.446105957031,345.415641784668,-1.92234039306641,0.340195000171661,11.4240598678589,1.01868453621864,18.560567855835,4.21979331970215,0,5.84743988513946,6.3044490814209,6.3414454460144,6.51362776756287,-0.0206213747151196,0.692309409379959,0.309176243841648,0.598182305693627,0.350562728941441,2.39057505130768,2.74107748270035
1,4.25,2237.42736816407,451.979248046875,2.74811500310898,32.5111012458801,8.78188037872314,0.125194497406483,2.88649988174438,-0.185119580477477,-7.49377739429474,4.17673015594482,0.37050224840641,0.310610488057136,102.171123504639,93.3405227661133,96.1847267150879,7.0814346075058,6.99503338336944,1.54728317260742,339.284027099609,345.616775512695,-1.97017225623131,0.340196013450623,11.4188945293427,1.01773500442505,18.5672869682312,4.21979331970215,0,5.83480763435364,6.33096611499786,6.34773290157318,6.51521635055542,-0.0121919000521302,0.732389867305756,0.249500997364521,0.627005591988563,0.336056783795356,2.34972751140594,2.49286752939225
1,4.75,2353.40240478516,453.470748901367,2.88995492458344,31.2117004394531,8.79892754554749,0.19955600425601,5.56572520732879,-0.146581973880529,-7.69101977348327,4.05828255414963,0.204240497201681,0.242349747568369,102.200471878052,93.3120079040528,96.2056293487549,7.03386867046356,6.92572808265686,1.46586325764656,339.328872680664,345.379821777344,-2.04350700974465,0.341097243130207,11.4157919883728,1.01773595809937,18.5616941452026,4.21979331970215,0,5.8426320552826,6.28268909454346,6.32645845413208,6.53068780899047,-0.0324926488101483,0.733182892203331,0.28812350332737,0.708790645003319,0.357111088931561,2.4111699461937,2.66689991950989
