DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,H2O_1_5_2,H2O_1_5_3,H2O_1_6_2,H2O_1_6_3,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CO2_1_6_2,CO2_1_6_3
1,20.25,3.1550783324469,-9.22281011956088,0.0896525123306648,0.262662911622113,0.101534017055178,0.350993561200431,0.29513241595283,-0.388263699997491,0.456714679679526,-9.11641203033356,-2.38305227290836,0.742546862254871,2.14,1.63,0.92,0.76,0.44,-9.7814,-9.243,-9.6684,-9.6316,-9.5664,-9.481,-10.7793,95.46462,81.075,0.4653,-7.195,-7.33,-7.31,-7.31,-2.08,0.6,-1.47,6.9,-0.72,-0.05,252.9,277.3,280.7,285.1,-0.23,0.09,-0.18,0.1,-0.25,0.01,0.11,0.08,-0.07,0.01,0.134,0.131,0.652,1.101,1.299,2.263,3.264,3.685,4.701,0.518,0.7365,1.166,1.513,1.781,2.64,3.723,3.702,5.228,0.53,0.512,1.087,1.359,1.698,2.745,3.139,3.855,4.893,0.577,0.638,1.222,1.6875,1.747,2.6535,2.953,4.317,4.659,0.156,0.419,0.529,1.264,1.79,2.545,3.1525,4.044,5.0915,-2.993,-4.049,-3.048,-16.97,2.22049964606488,2.29752977301957,3.03437134728174,2.28631806838166,3.31381837462422,2.36569799094954,2.73140002590525,2.68632676217374,2.28250005720304,2.55660634952674,2.76365870121819,2.27414830478771,3.07245293076086,418.258111688271,421.334397081277,418.885473144964,421.314050036579,418.265940503022,420.20925888123,418.388776329837,419.526925081213,418.923142334904,420.732897924389,421.457033088769,423.729734513184,421.493366549849
1,20.75,3.08034637033113,-9.3277092171231,0.0779575558839453,0.252818958123891,0.0610093512297429,0.371145934622334,0.0835140171430715,0.173359631930047,0.425542772092378,-7.76021842127588,-2.79706491979895,0.730527596631647,2.05,1.56,0.88,0.73,0.42,-9.8324,-9.269,-9.8667,-9.7697,-9.6968,-9.7994,-10.92955,95.45737,81.335,0.4381,-7.23,-7.23,-7.34,-7.08,-2.1,0.6,-1.44,6.9,-0.71,-0.06,251.6,277.3,280.9,284.6,-0.23,0.09,-0.18,0.1,-0.25,0.01,0.11,0.07,-0.06,0.01,0.132,0.131,0.652,1.1015,1.299,2.263,3.267,3.6845,4.705,0.5175,0.73,1.165,1.512,1.781,2.639,3.722,3.702,5.227,0.529,0.512,1.0855,1.358,1.6985,2.7365,3.1385,3.858,4.893,0.5775,0.638,1.2215,1.686,1.748,2.6435,2.953,4.318,4.659,0.153,0.42,0.5295,1.264,1.789,2.544,3.152,4.043,5.0905,-3.05,-4.087,-3.087,-17.98,2.21605403260373,2.22023317318552,3.14168711703056,2.21301367934063,2.23500042087862,2.35910372512615,2.22276611831492,2.49035810038037,3.01666664474204,2.42318070353275,3.32684211158593,2.24058988282099,3.42473572643143,418.446782554019,421.369926687904,419.866243135994,421.680635943611,420.438265113292,420.358997405379,420.066796553248,419.231621028442,419.191792842659,420.408613434063,419.972083360496,423.367756170443,421.553932789761
1,21.25,3.09353928644713,-9.41857886613843,0.0743777426477766,0.320973885210126,-0.012044884343696,0.2811189773233,-0.107032847687672,0.290519191057142,0.409459151027927,-8.05099247397561,-1.92014491665699,0.757535286297354,2.05,1.555,0.83,0.685,0.4,-10.1392,-9.551,-10.1495,-10.0252,-10.0124,-9.9317,-11.073,95.44845,81.7,0.40245,-7.295,-7.26,-7.51,-7.11,-2.15,0.6,-1.42,6.9,-0.71,-0.05,256.4,276.8,282.9,285.4,-0.23,0.09,-0.18,0.1,-0.25,0.01,0.11,0.07,-0.07,0.01,0.131,0.131,0.653,1.102,1.3,2.262,3.265,3.6845,4.704,0.5195,0.7365,1.162,1.524,1.78,2.6385,3.721,3.701,5.226,0.527,0.506,1.09,1.3335,1.697,2.735,3.1385,3.858,4.893,0.5775,0.639,1.221,1.674,1.758,2.643,2.952,4.321,4.658,0.154,0.421,0.53,1.26,1.787,2.543,3.151,4.043,5.0895,-2.999,-4.0685,-3.0625,-16.93,2.19866817128519,2.26352087217343,3.02488894393236,2.26066188837635,3.35032570035125,2.42894870090513,3.56345459964034,2.70220082611774,2.26333341397613,2.5086521207866,2.78111141064898,2.30906413463816,2.93773604938767,418.466814396067,421.42518559957,419.397843435732,421.726445599127,419.268980001786,420.00235790664,419.364591981613,419.321101561279,419.19832847898,420.375334668478,421.037277692986,423.796823146371,422.003284137568
1,21.75,3.12983506574053,-9.73836606657426,0.0855401251909662,0.293288352432999,-0.021557186159931,0.32117495139869,-0.115901415563843,0.109415217623739,0.411674045158017,-9.53325057266511,-2.35968476883988,0.736177151333948,2.07,1.56,0.84,0.69,0.4,-10.1842,-9.743,-10.11045,-10.0229,-10.06215,-9.8792,-10.6634,95.44862,82.875,0.3982,-7.26,-7.32,-7.52,-7.13,-2.23,0.7,-1.34,6.9,-0.7,-0.09,258.4,276.9,283.2,285.8,-0.23,0.09,-0.175,0.1,-0.25,0.01,0.1,0.07,-0.07,0.01,0.13,0.1315,0.653,1.088,1.292,2.2605,3.264,3.6835,4.7035,0.521,0.736,1.16,1.539,1.766,2.6305,3.721,3.701,5.226,0.526,0.5065,1.09,1.336,1.696,2.7335,3.132,3.859,4.892,0.578,0.636,1.2205,1.6835,1.772,2.6395,2.952,4.32,4.658,0.156,0.422,0.53,1.26,1.786,2.543,3.146,4.0395,5.089,-2.999,-4.067,-3.079,-15.89,2.17255173768732,2.28437271177504,3.16240754444718,2.26581173329255,2.44142865952274,2.56618544630407,2.22702139704212,2.70195306327836,2.66978455728921,2.58053053807228,3.20461324681863,2.37929403323636,3.41780099443437,418.601556473155,421.34114017796,419.991321167132,421.705068869561,418.466688242455,420.770833000453,418.718859869628,419.695552880664,419.591248360379,420.462366410375,420.887559005219,423.843827841339,422.566387343786
1,22.25,3.12646828419274,-9.90237599376121,0.0906087647786039,0.355790386581625,-0.0383050771460969,0.301374817007811,-0.082687680202753,0.00734171102990545,0.397436050675452,-8.38133959571124,-1.65344667236085,0.777799495087489,2.06,1.58,0.88,0.7,0.41,-10.3364,-9.778,-10.2303,-10.193,-10.14715,-10.046,-10.5825,95.45329,83.065,0.38815,-7.37,-7.49,-7.62,-7.37,-2.28,0.6,-1.36,6.9,-0.7,-0.09,255.7,276.4,283.4,285,-0.23,0.09,-0.175,0.1,-0.25,0.01,0.1,0.07,-0.07,0.01,0.1315,0.1315,0.653,1.1015,1.2905,2.2525,3.262,3.683,4.699,0.526,0.741,1.16,1.522,1.765,2.626,3.72,3.7,5.225,0.524,0.507,1.091,1.335,1.696,2.7325,3.132,3.859,4.891,0.576,0.6355,1.2475,1.682,1.756,2.639,2.952,4.32,4.657,0.156,0.423,0.5295,1.26,1.785,2.543,3.145,4.039,5.0885,-2.985,-4.041,-3.049,-15.95,2.24734541581032,2.26875184894933,2.93571437076567,2.27725342122995,3.32085299445412,2.49393617469215,3.53518516693304,2.74623484626396,2.4122436634667,2.69637280986081,2.58052086656515,2.32796302243239,2.98735851141605,418.787226059691,421.322458853778,420.499248796323,421.510570009584,420.892192225074,419.929600055129,420.329652818631,419.638817355146,420.499654746604,420.484788125506,421.123400951463,423.307553026518,422.503607636478
1,22.75,3.19422772166361,-9.98102769469506,0.0845876904129683,0.305795322527845,-0.00111559107596241,0.378629318818117,-0.223692365600397,-0.349240389468173,0.395386172499006,-8.56934721724762,-0.983454078682201,0.744677909491222,2.06,1.55,0.87,0.71,0.42,-10.3785,-10.086,-10.27055,-10.2387,-10.18175,-10.0902,-10.4669,95.45095,83.315,0.37325,-7.495,-7.54,-7.53,-7.48,-2.44,0.6,-1.36,6.9,-0.68,-0.11,255.8,275.9,283.6,284.6,-0.23,0.09,-0.18,0.1,-0.25,0.01,0.09,0.08,-0.07,0.01,0.129,0.13,0.653,1.101,1.2905,2.245,3.262,3.682,4.698,0.528,0.74,1.16,1.513,1.765,2.625,3.718,3.701,5.224,0.523,0.507,1.087,1.3315,1.698,2.7325,3.1375,3.858,4.891,0.574,0.636,1.233,1.6805,1.77,2.6415,2.953,4.319,4.6575,0.157,0.424,0.5295,1.261,1.785,2.542,3.155,4.041,5.0875,-3.035,-4.067,-3.068,-17.82,2.31522426528732,2.18249314708298,2.78694158046607,2.17930913677857,2.27841763900101,2.5082041676035,2.23510218336499,2.72269471030432,2.61137936645856,2.45472292262995,3.19839780165926,2.22658230866292,3.32470505919352,418.822815848345,421.367038018726,420.309762048524,421.403164981474,420.261948911829,420.128760630327,419.101231346762,419.64705905451,419.667104058564,420.61055304222,420.721771201796,423.739097175132,421.990237583014
1,23.25,3.14887224776876,-10.023054278912,0.079863916001611,0.3529069324123,0.0127241220110221,0.308642432733283,-0.319609044803786,-0.171986325272279,0.431586387631186,-9.74193901137061,-1.50765228630265,0.80758756112448,2.15,1.61,0.9,0.72,0.41,-10.51745,-9.972,-10.4048,-10.3367,-10.26555,-10.1395,-10.3921,95.44079,83.1,0.38175,-7.565,-7.78,-7.71,-7.55,-2.47,0.6,-1.33,6.9,-0.69,-0.14,255.8,275.7,283.2,284.7,-0.23,0.09,-0.18,0.1,-0.25,0.01,0.09,0.07,-0.07,0.01,0.1295,0.13,0.653,1.1,1.2905,2.2515,3.2635,3.681,4.697,0.527,0.7475,1.161,1.504,1.764,2.625,3.718,3.7005,5.224,0.523,0.507,1.086,1.334,1.6975,2.7315,3.1375,3.858,4.891,0.575,0.637,1.232,1.67,1.773,2.638,2.952,4.319,4.6565,0.158,0.425,0.5295,1.26,1.784,2.541,3.155,4.04,5.0875,-2.987,-4.059,-3.056,-15.99,2.25576728765237,2.20601712940293,2.89310002221738,2.24561448294934,2.93200012039985,2.64862413490672,2.97275732040064,2.76983561962708,2.34520203083702,2.73395706671328,2.564916232144,2.27907013590823,2.91979217245846,418.745519245585,421.226136894692,419.750557796037,421.427804838772,420.642188643159,420.316143545916,419.062454600486,419.787310102739,420.608227047712,420.332332128226,420.858140177301,423.592609321501,421.388136805141
1,23.75,3.18608009820423,-9.8553509138718,0.0824224355135803,0.287180956709866,0.0176931113928057,0.355330673683911,-0.332616259913034,-0.0922599273637683,0.405111507021848,-9.04746122624528,-1.37329730015289,0.735008413529722,2.12,1.585,0.91,0.74,0.4,-10.5178,-10.035,-10.42945,-10.3941,-10.27155,-10.2119,-10.6724,95.4561,82.75,0.385,-7.51,-7.82,-7.77,-7.63,-2.59,0.6,-1.28,6.9,-0.685,-0.14,255.1,274.8,283.7,284.2,-0.23,0.09,-0.18,0.1,-0.25,0.01,0.1,0.07,-0.07,0.01,0.129,0.1295,0.6525,1.087,1.29,2.257,3.263,3.681,4.696,0.524,0.739,1.162,1.502,1.764,2.632,3.717,3.7,5.223,0.521,0.508,1.086,1.333,1.697,2.741,3.1365,3.857,4.89,0.5735,0.637,1.2185,1.6515,1.764,2.641,2.952,4.318,4.6565,0.158,0.427,0.5295,1.26,1.783,2.54,3.154,4.04,5.0865,-3.012,-4.066,-3.062,-15.9,2.26785512054515,2.2296132017725,2.9477780168792,2.23639443184399,2.53598868712887,2.54191001046393,2.27963653043098,2.77343599577859,2.26142858951277,2.59296925220002,3.29500024674392,2.27113774602838,3.39754385906312,418.578519155966,421.344217825423,420.351540607878,421.674074672891,420.604452837434,420.255372390365,420.515714744117,419.663989492034,418.874784861154,420.200403874735,420.753390800548,423.466265396387,422.391387568875
2,0.25,3.42773109247647,-11.2929520589381,0.116899122352245,0.206927708763951,0.0666232511305626,0.328776103142187,-0.328554869820839,-0.0893842078642977,0.38216174442287,-14.5331065513815,-2.79601417895137,0.75850610458286,2.285,1.7,0.915,0.735,0.34,-10.702,-11.3045,-10.8244,-10.76975,-11.03175,-11.3076,-12.05955,95.33308,78.76,0.4921,-9.175,-9.58,-9.425,-9.12,-0.58,0.5,-1.965,0.7,-0.75,0.025,236.95,269.15,294.7,298,0,-0.015,-0.19,0.085,-0.24,-0.335,0.12,0.01,0.01,0.02,0.118,0.1185,0.539,0.9115,1.037,1.879,2.854,3.1475,4.0485,0.406,0.619,0.998,1.223,1.4285,2.163,3.1655,3.076,4.518,0.368,0.371,0.908,1.033,1.301,2.118,2.59,3.235,4.18,0.521,0.561,1.052,1.379,1.3895,2.177,2.44,3.785,4.072,0.241,0.441,0.345,1.067,1.406,2.043,2.5475,3.3385,4.272,-2.543,-3.216,-2.467,-35.495,1.51071919581042,1.95029808427968,2.74407416711892,1.90515896760343,2.69327276318725,2.10930756808849,2.70728271180746,2.09290652477275,2.99888906697238,2.11619873115005,3.34773857270121,1.91626643772325,2.31463258797724,419.453837957165,420.491549767285,421.375781545512,420.502823274248,421.596101945366,418.617398309937,418.604396491616,419.247089248569,423.031282329427,418.876147967171,421.221893250716,424.78922830799,424.725265401663
2,0.75,3.57666654897358,-11.5206542562026,0.123835151300232,0.256937409168891,0.104345027244075,0.366596476828795,-0.390165112341252,-0.116026470261497,0.379561225968692,-15.9585459973696,-3.15109909362863,0.776168423698215,2.21,1.71,0.95,0.76,0.37,-10.89955,-11.326,-11.0538,-10.9565,-11.3267,-11.40115,-12.24815,95.33592,78.69,0.4609,-9.23,-9.4,-9.54,-8.87,-0.55,0.5,-1.76,0.7,-0.74,0.01,234.4,268.6,294.9,298.05,0.005,0.07,-0.19,0.09,-0.24,-0.33,0.12,0.01,0.01,0.02,0.121,0.12,0.5395,0.9115,1.041,1.879,2.856,3.1445,4.047,0.4075,0.625,1,1.223,1.43,2.163,3.165,3.074,4.517,0.3705,0.372,0.907,1.033,1.301,2.1175,2.6,3.2335,4.176,0.522,0.564,1.0535,1.388,1.389,2.1795,2.442,3.7815,4.073,0.248,0.446,0.346,1.067,1.407,2.047,2.5515,3.3405,4.2695,-2.535,-3.186,-2.434,-32.98,1.52407250660753,1.85792544759016,2.34208912422569,1.85826678738773,2.14186588182286,1.90619391353772,2.79812511875074,1.88368538295738,2.44818192198654,1.90617513857985,2.35306125826861,1.70896204042055,2.22058902023872,419.471029474856,420.680964162664,421.04122422727,420.853040552175,421.143315158793,419.435224851931,420.778006765321,419.70608100357,424.520825917989,419.700168296998,423.621605928667,426.009261789673,426.419378542964
2,1.25,3.42654757546365,-11.7640704223158,0.119032387987087,0.311882441809709,0.0406577742982986,0.402793088781256,-0.352328768169515,0.0295967988564002,0.400504557955747,-17.4446598101718,-3.57046770336152,0.756299274828535,2.25,1.69,0.94,0.77,0.42,-11.0485,-11.363,-11.1841,-11.1464,-11.1631,-11.67125,-12.4882,95.33788,78.49,0.43255,-9,-9.35,-9.28,-8.58,-0.57,0.5,-1.59,0.7,-0.72,0,245.1,267.5,295.1,298.05,0.01,0.07,-0.19,0.09,-0.24,-0.34,0.12,0.01,0.01,0.02,0.1195,0.1145,0.54,0.911,1.041,1.882,2.855,3.146,4.047,0.407,0.62,1.001,1.2275,1.429,2.163,3.165,3.073,4.516,0.3705,0.372,0.907,1.0325,1.301,2.117,2.594,3.233,4.176,0.523,0.565,1.0535,1.378,1.386,2.177,2.441,3.7825,4.0715,0.249,0.4475,0.3465,1.067,1.406,2.046,2.552,3.34,4.2695,-2.552,-3.214,-2.451,-29.27,1.50125709547459,1.94539711383858,2.47215619442072,1.93667630106464,2.60690918106512,2.11934261539851,2.15697916374361,2.01326419780951,2.34239999308299,1.92421380079581,3.17418296862546,1.92115895228654,2.23479226764424,419.50221848442,420.801514740566,421.679825631073,420.900276961301,421.665354479326,419.451935426285,419.858050395057,419.644635377335,423.71428692846,419.418152402621,421.655611649961,424.947019176266,425.932924405553
2,1.75,3.52466683253367,-11.7957396307183,0.128206240893984,0.28142029167561,0.0812499560832566,0.394056351626301,-0.506034178049725,-0.167458643075804,0.390995682486993,-17.155036425411,-2.83727645944422,0.720368569435739,2.21,1.66,0.94,0.75,0.38,-11.3364,-11.676,-11.4796,-11.3882,-11.7024,-11.71225,-12.89235,95.35658,79.06,0.4181,-8.92,-9.09,-9.24,-8.7,-0.595,0.5,-1.54,0.6,-0.72,0.03,235.1,267.2,295.15,298.15,0.01,0.07,-0.2,0.08,-0.24,-0.33,0.12,0.02,0.01,0.02,0.12,0.1145,0.541,0.912,1.041,1.882,2.853,3.145,4.046,0.4065,0.62,1.0005,1.231,1.4295,2.162,3.165,3.073,4.516,0.37,0.37,0.9095,1.029,1.3035,2.107,2.594,3.2325,4.1755,0.5235,0.557,1.052,1.378,1.3885,2.1795,2.441,3.78,4.071,0.25,0.4485,0.3465,1.0695,1.406,2.0485,2.552,3.3395,4.2685,-2.561,-3.194,-2.436,-29.37,1.46722731226494,1.93322048473307,2.2344445336605,1.87898767091824,1.96659352583488,1.85867217182874,3.07061899229779,1.98794004550788,2.61503720994999,2.03049170879703,2.0014807892275,1.8371150118796,1.99356634445832,419.686760051657,421.107837211535,421.498235267038,421.413976573724,421.599269106642,419.654896885663,419.882072860802,419.708086760434,423.812871012925,419.719306054479,423.542408958854,425.684755507883,425.339970632706
2,2.25,3.39291021850046,-11.814948403729,0.125568032581459,0.275305489822174,0.0489669957245168,0.329894696472297,-0.489468332313307,0.138017984153947,0.38707790805632,-15.8147372183348,-3.66737041927109,0.732135551691245,2.175,1.66,0.92,0.74,0.39,-11.68795,-11.779,-11.7243,-11.57655,-11.9171,-11.87855,-13.31765,95.34241,79.62,0.3882,-9.35,-9.58,-9.45,-9.25,-0.595,0.5,-1.56,0.583333333333333,-0.72,0,234.9,266.8,295.3,297.95,0.02,0.06,-0.2,0.08,-0.24,-0.33,0.13,0.03,0.01,0.02,0.12,0.117,0.54,0.912,1.039,1.882,2.854,3.145,4.046,0.407,0.621,1,1.2265,1.431,2.162,3.165,3.072,4.515,0.3695,0.37,0.9095,1.029,1.302,2.1115,2.588,3.2325,4.175,0.526,0.56,1.052,1.377,1.39,2.1745,2.439,3.78,4.07,0.247,0.449,0.3465,1.067,1.406,2.046,2.549,3.3375,4.2685,-2.563,-3.234,-2.462,-26.25,1.45340171178038,1.92437719203865,2.50418199956746,1.93509029574607,2.24924533995923,2.03463100810047,2.78540069341788,2.02854294998005,3.29315798280073,1.98522881820459,2.74038214993788,1.94048735646401,2.71754409928891,419.649743871738,421.330966582822,421.785622615941,421.353066074873,421.747208581273,419.72280570521,420.312194730043,420.106517733929,423.77887121143,420.25227937201,421.850736731849,427.091121838318,423.683796375412
2,2.75,3.34072286244667,-12.0712312521332,0.117040930232333,0.275683079725478,0.0527481979005462,0.340366186516324,-0.432420126613771,0.0358521893883614,0.403324031762171,-16.0975026206647,-2.42072047156131,0.766323352003459,2.165,1.68,0.99,0.75,0.34,-11.71605,-11.952,-11.6588,-11.59215,-11.7251,-11.8622,-13.49695,95.34794,79.865,0.3811,-9.35,-9.68,-9.62,-9.4,-0.605,0.4,-1.67,0.566666666666667,-0.755,0,235.7,266.1,295.2,298.05,0.005,0.07,-0.2,0.07,-0.24,-0.33,0.12,0.03,0.01,0.015,0.12,0.1155,0.539,0.912,1.036,1.882,2.854,3.142,4.044,0.408,0.626,0.998,1.222,1.4305,2.164,3.165,3.072,4.515,0.369,0.372,0.9095,1.0325,1.301,2.117,2.5935,3.2315,4.1745,0.525,0.56,1.052,1.376,1.39,2.176,2.439,3.78,4.07,0.248,0.448,0.346,1.067,1.406,2.046,2.5465,3.3375,4.2675,-2.5565,-3.212,-2.435,-28.86,1.51680904736852,1.87876714226537,2.7695835620907,1.85589974218858,2.49140005003007,1.93668530182698,2.50018239453797,1.96457074287191,3.01063832398041,1.91734201612606,3.02282086459188,1.80896086710829,2.38979590840834,419.680759211532,421.099832774964,421.840822884198,421.038686907161,421.906357819758,419.537018754431,420.742316599284,420.293571504347,423.656264737787,420.068177392973,423.26325636928,426.036082568159,425.871788581525
2,3.25,3.37129126231142,-12.0953892147101,0.117885649331417,0.299512763881432,0.045199696903936,0.358048734499488,-0.51087784547459,-0.15325715889478,0.406605289655635,-14.4043264611572,-3.26723406445167,0.760678625632447,2.25,1.71,0.94,0.77,0.4,-11.82205,-11.871,-11.9145,-11.78545,-11.8098,-11.93585,-13.6565,95.35315,80.535,0.3664,-9.88,-9.9,-10.13,-9.59,-0.6,0.5,-1.6,0.55,-0.735,-0.02,233,267,294.6,297.8,0.02,0.06,-0.2,0.08,-0.24,-0.33,0.125,0.03,0.01,0.02,0.12,0.113,0.539,0.912,1.036,1.88,2.8525,3.1415,4.045,0.408,0.6265,0.9975,1.221,1.43,2.1625,3.1645,3.071,4.514,0.369,0.372,0.9095,1.032,1.301,2.116,2.593,3.2315,4.174,0.526,0.5635,1.053,1.3935,1.3905,2.176,2.439,3.779,4.069,0.25,0.4475,0.346,1.066,1.406,2.045,2.548,3.3365,4.2675,-2.546,-3.2345,-2.398,-30.7,1.55890501840704,1.75703682263373,2.52528305863475,1.76613885044771,2.21553210804806,1.83223299234292,2.5768519172621,1.77981888458089,2.36041670656177,1.77895175594478,2.60856329821081,1.6053565751026,2.27640935309967,419.908302594358,420.570839874079,421.761451542824,420.973836236647,421.952329477018,419.381614599126,419.60871926826,419.952144513228,424.052120240327,419.892264762016,421.434293688269,425.585402817445,423.804906428654
2,3.75,3.46800982764847,-12.0803878879247,0.117840608111019,0.281270184652549,0.0854019311399563,0.383808954304492,-0.486846512295976,-0.278319589655232,0.409183180639713,-18.9138369080047,-4.36175150932705,0.743235261020438,2.255,1.725,0.975,0.78,0.36,-11.9494,-12.084,-11.9005,-11.85205,-11.8991,-11.99595,-13.8658,95.34591,80.67,0.3596,-9.7,-9.96,-9.99,-9.65,-0.6,0.5,-1.55,0.533333333333333,-0.72,-0.03,240.2,266.7,294.75,298,-0.005,0.07,-0.2,0.09,-0.24,-0.32,0.125,0.01,0.01,0.02,0.12,0.114,0.539,0.911,1.0365,1.88,2.852,3.143,4.044,0.409,0.6265,0.9975,1.221,1.43,2.163,3.164,3.071,4.514,0.37,0.369,0.9095,1.032,1.301,2.1155,2.5925,3.231,4.1735,0.5265,0.561,1.053,1.3935,1.3905,2.179,2.439,3.779,4.069,0.251,0.445,0.3465,1.0655,1.406,2.0455,2.549,3.338,4.268,-2.536,-3.1645,-2.4275,-28.65,1.50245937659763,1.84176017465829,2.42457171952184,1.84177377592812,2.23819486380035,1.90538218639209,2.3688526400657,1.87657587938278,2.35648701997764,1.84326563009828,3.01253432863574,1.81680190149109,1.82615226367646,420.064408054906,421.030668373083,422.026609613136,421.001660503194,422.031384521698,419.68816662194,422.170187596231,420.261487016088,424.168807128323,420.079242154656,423.689487108019,425.317332409095,425.730351063626
2,4.25,3.36402796175153,-12.112292185602,0.125872175870757,0.31813965292643,-0.00581035442184792,0.525071578734058,-0.976919455018733,-0.199502455896329,0.42150930241958,-17.2642620096511,-3.87745151172678,0.757102806842857,2.17,1.63,0.945,0.76,0.4,-11.9782,-12.182,-11.8754,-11.78985,-11.9827,-12.07015,-14.11015,95.36372,81.325,0.3599,-9.89,-10.12,-10.17,-9.63,-0.6,0.5,-1.51,0.516666666666667,-0.71,-0.05,240,266.9,294.25,298.1,-0.01,0.06,-0.2,0.08,-0.24,-0.33,0.12,0.03,0.01,0.02,0.1195,0.117,0.539,0.912,1.034,1.882,2.8515,3.142,4.044,0.41,0.631,0.997,1.221,1.429,2.162,3.164,3.07,4.513,0.3685,0.372,0.9095,1.032,1.2985,2.115,2.592,3.2305,4.1735,0.5275,0.5615,1.0505,1.375,1.389,2.179,2.4385,3.7765,4.068,0.2545,0.444,0.346,1.0655,1.406,2.0455,2.549,3.338,4.268,-2.532,-3.196,-2.426,-26.37,1.48840038867889,1.84694269921626,2.26996034817033,1.85357134663557,2.17644442253841,1.91607387222764,2.79599112642264,1.84315337562232,2.97447626885843,1.88889064606177,2.88466664433372,1.81490468481386,2.09792458300711,419.888476825484,421.216313877612,421.574053960543,421.315231666013,422.033385615122,419.228396825142,418.860911844912,419.938980520982,424.507214992856,420.216919926918,421.860202098876,425.494330023373,424.18392429141
2,4.75,3.39397215592673,-12.3103973753311,0.122273028698895,0.334870699368985,0.0682607110289637,0.426739491047341,-0.535870193830323,-0.512780952697358,0.411405141709988,-13.2693956797782,-2.45479671750064,0.751292402096831,2.23,1.695,0.95,0.73,0.38,-11.9483,-12.069,-12.0016,-11.8296,-11.9711,-12.1519,-14.3879,95.36409,81.285,0.36255,-9.96,-10.48,-10.5,-9.6,-0.62,0.4,-1.62,0.5,-0.68,-0.08,236.9,265.8,293.75,298.15,0.01,0.06,-0.2,0.08,-0.24,-0.33,0.125,0.02,0.01,0.01,0.12,0.118,0.539,0.9115,1.037,1.8795,2.852,3.141,4.044,0.411,0.631,0.998,1.222,1.43,2.162,3.163,3.07,4.513,0.3675,0.3695,0.9065,1.033,1.2985,2.115,2.592,3.2305,4.1725,0.528,0.562,1.05,1.376,1.389,2.1785,2.437,3.7765,4.0675,0.256,0.447,0.346,1.068,1.4065,2.0485,2.549,3.337,4.266,-2.543,-3.197,-2.435,-28.22,1.47259109501061,1.79349341302811,2.38254957937707,1.77017529767498,2.16342595271172,1.75532306376108,2.22798619058692,1.85274674023629,2.42437502341931,1.69650564088286,3.23189662600703,1.71407843996683,2.49656256595799,419.494981889207,421.116043603583,422.269414329579,421.28827833143,422.378239382936,419.232958861888,422.088119876928,419.88691785127,425.304532916463,419.500377747319,423.901257589997,425.585742619071,426.202452940053
