DOY2,HR2,FC,H,LE,TAU,USTAR,TA,PA,RH,VPD,WS,U_SIGMA,V_SIGMA,W_SIGMA
1,8.25,41.01172,34.31247,17.2142975,-0.00185,0.77422015,7.21382500000001,100.144875,100,0.8963428,5.95865,1.6689010867619,1.42531726574747,0.991291066429011
1,8.75,52.51126,48.642815,18.009915,-0.0124005,0.8562215,6.68040000000001,100.1674,100,0.8776883,6.3303725,1.67021173831933,1.45040090062721,1.09629276530183
1,9.25,61.9894,74.797045,20.3153325,-0.0335400000000001,0.982112175,6.12760000000003,100.1712,100,0.8119765,6.85227175,1.84085062892377,1.48486706910659,1.22534603217069
1,9.75,29.729715,75.4290925,20.64888,-0.072295,1.009792375,6.40060000000002,100.2086,100,0.7917122,6.780475,1.9437764812654,1.64006285406071,1.23019743458052
1,10.25,46.11534,97.61769,33.160175,-0.0276875,0.801308175,7.47390000000004,100.22515,100,3.714252,6.76269225,1.85608010507291,1.50130083350338,1.02564864178828
1,10.75,35.77785,144.183125,64.0662025,0.032444125,0.85021295,6.54107500000003,100.2282,100,0.997982000000001,6.156621,1.73486378199624,1.49579054151462,1.13582567781237
1,11.25,41.95032,179.71975,54.4365,-0.0913,0.9020469,6.86462500000001,100.22965,100,0.85377825,6.478638,2.14004012300996,1.51290442813439,1.06242017498716
1,11.75,38.3748225,186.6527,78.7753749999999,0.00872000000000007,0.784221425,7.57545000000003,100.22395,100,1.41225425,6.20465325,1.98497223810927,1.74395499064831,1.01923146742089
1,12.25,46.034475,221.15765,59.52987,0.180889899999999,0.9322285,8.25160000000002,100.1936,100,1.44014199999999,6.807785,1.91070959807949,1.90479494717661,1.07082353732927
1,12.75,38.456395,134.7085,63.7054625,-0.1271745,0.9085918,8.78917500000001,100.12985,100,1.57808049999999,7.15169,1.94569380438067,1.93005323398802,1.04074603727953
1,13.25,43.46132,238.7624,85.00835,-0.1125161,0.890961775,9.01935000000003,100.0794475,100,1.75719675,7.9551395,2.01771780523504,1.83471515707186,1.09038797532702
1,13.75,43.085075,218.3935,46.431985,0.0196365,0.9397401,9.40292500000004,100.01985,100,2.15749375,6.780397,2.07025084843835,1.76333563949888,1.0429302766606
1,14.25,41.51135,224.70205,68.069105,-0.1491926,0.907147675,9.59450000000005,99.98524,100,2.4819625,7.33121975,2.00223771000743,1.84417112833584,1.07000654027742
1,14.75,50.6130625,191.1637,131.5185,0.137405225,0.899398,9.94480000000002,99.9596,100,2.784848,6.993772,2.11643399068871,1.72636387780352,1.07505404860112
1,15.25,55.65484,150.3866,62.5983875,-0.00517999999999967,0.86131625,10.1876,99.95772,100,3.56283375,6.633825,1.98460355991834,1.87382953582009,1.02019178611348
1,15.75,54.8587075,144.1612,59.06286,-0.0592199999999996,0.768411,10.3444,99.99172,100,3.57802,7.3395825,1.89023063757384,1.73767963860787,1.06571628508387
1,16.25,51.863705,151.138525,44.1754875,-0.0991046500000001,0.89488195,10.3682,100.01524,100,3.591206,7.22316575,1.9331792638386,1.68593091437909,1.09789736201872
1,16.75,47.5162425,74.5128549999999,26.584,-0.0551650000000003,0.9272139,10.191775,100.030725,100,4.5304905,6.505149,2.40196017011129,1.7468064049832,1.00552930940824
1,17.25,48.2124,57.309275,27.10104,-0.09655,0.876616275,10.3387,100.0611,100,3.244378,6.62037625,1.75334707016242,1.68949495222723,1.04774943660717
1,17.75,45.5147575,43.9869349999999,16.926705,-0.0725375,0.885345925,9.84527500000003,100.084925,100,3.109843,5.9896815,1.99656561699882,1.61982799510721,1.08438467507178
1,18.25,43.9634375,26.098065,20.9427,-0.03375,0.763596275,9.63950000000003,100.08895,100,3.941664,6.02885375,2.07091079856453,1.6151699295909,0.951044843841304
1,18.75,41.58651,28.902865,22.45747,-0.055,0.737426625,9.59832500000002,100.124625,100,2.682422,7.045328,2.13656811960396,1.64886224691857,1.04397479711225
1,19.25,35.25216,22.58768,21.1876125,-0.02062,0.747425,9.58792500000003,100.1345,100,2.381891,6.66258875,1.9286779677904,1.52457713040148,1.01912734581974
1,19.75,40.370655,21.09748,18.66221,-0.03969,0.7565635,9.54340000000002,100.127525,100,2.431588,6.2344975,1.87435026858824,1.61053372936259,0.989133605554852
1,20.25,34.7974949999999,32.74534,21.07808,-0.0475125000000001,0.74781525,9.48785000000001,100.113925,100,1.91872625,5.40382425,1.98258327669615,1.59082652700498,0.861651471332669
1,20.75,40.51262,23.5216,21.61536,-0.0454199999999999,0.808227025,8.50420000000003,100.1004,100,1.858882,6.76540125,1.87147346469142,1.52976344848839,1.0537673568928
1,21.25,24.22035,29.11251,20.533185,0.0234625,0.791873,8.32200000000004,100.107875,100,1.91779,6.76621,2.26825197839955,1.67680622889827,1.00170425668774
1,21.75,22.18042,19.30891,16.52105,-0.03579,0.8589497,8.14987500000004,100.1075,100,1.8606955,6.6390735,2.30033790153306,1.5468041066492,1.16219452227235
1,22.25,20.29118,22.167955,61.3942199999999,-0.06829,0.81634185,8.09000000000002,100.1044,100,1.6767115,6.538719,2.13188941100029,1.83473716879456,1.09829410526574
1,22.75,18.17296,48.5409375,19.556335,0.012265,0.819540625,7.78360000000002,100.1222,100,1.570607,6.9775525,1.96122178052711,1.64694227765999,1.05472652804171
1,23.25,16.18629,34.03138,38.63865,0.00591999999999991,0.81958225,7.61520000000004,100.14,100,1.914039,6.47895525,2.01787592104721,1.57759227444966,1.09598918863972
1,23.75,14.1213,46.008525,17.8502275,-0.03103,0.9598556,7.65710000000003,100.1355,100,1.9296025,6.591762,1.71591749583191,1.49420174583111,1.23443387042045
2,0.25,13.949025,29.5017675,25.18772,-0.01876,0.7835786,13.8921,100.636,100,5.1042825,6.52063125,1.93587262282274,1.96426102348641,0.992290879295172
2,0.75,11.0887125,50.5381,23.266875,0.0548325,0.851215,13.0757,100.6421,100,6.75595625,5.9869875,2.23354479835836,1.83650910209371,0.975872707939853
2,1.25,13.730995,39.703655,16.7697,-0.0151850000000001,0.7019009,12.2486,100.7025,100,4.928156,6.221275,2.44770660766153,1.80577737099752,0.876468832749862
2,1.75,16.28974,38.75151,24.457395,0.00303749999999987,0.75334715,11.929625,100.68155,100,4.6733985,6.394214,1.98535092068876,1.70991189304187,0.928926209217024
2,2.25,14.4277195,38.867275,27.83121,-0.0401675,0.7165095,12.1961250000001,100.667275,100,4.450251,6.473509,1.8334259294846,1.51441482395886,0.892845634000687
2,2.75,11.527649,48.0832625,33.7507,0.0146100000000001,0.7510097,12.744025,100.6402,100,4.2572725,5.687211,2.32887736602525,1.599736750429,0.962352859154758
2,3.25,18.1786215,39.301595,11.81245,0.0147774999999999,0.66925335,12.3780000000001,100.6542,100,4.02836275,5.6391405,1.98921990529791,1.71782712842826,0.84800583399895
2,3.75,11.723752,28.32906,27.0414675,0.0298849999999999,0.7568428,11.1812,100.6485,100,3.962142,7.459406,1.71759495476636,1.576326061587,1.00698061461317
2,4.25,34.50968,44.32525,25.369585,0.0522468250000001,0.697125800000001,10.5401,100.6334,100,3.8486975,5.634562,1.58805093305604,1.47851187880841,0.934182399332259
2,4.75,11.7077025,30.35663,19.737075,0.0119375,0.651426400000001,10.8629000000001,100.6173,100,3.7466225,6.353854,1.98093480139953,1.48650077365921,0.867279382509472
2,5.25,19.316815,27.86145,18.7000625,-0.053045,0.66280325,11.2903,100.6117,100,3.660595,6.46011625,1.54679910140346,1.2909448058551,0.905449788419678
2,5.75,24.365645,26.4877,20.347225,-0.052545,0.6659182,10.7912,100.5944,100,3.6325225,5.746162,1.49222019416283,1.12758252661639,0.822294558913324
2,6.25,31.55365,25.899385,17.8342225,-0.062295,0.6896204,10.8684,100.6368,100,3.50020375,5.85331,1.60871927903726,1.16831635892026,0.879039341577854
2,6.75,45.1152875,29.9148,18.142815,-0.02258,0.70431695,11.146325,100.63165,100,3.441153,6.340137,1.64844971882387,1.35109525100607,0.949936333079509
2,7.25,39.8643125,21.8312,12.66746,0.0144124999999997,0.675042,11.5143,100.6503,100,3.4521025,5.7151425,1.59514437791825,1.40351988686369,0.909807547134872
2,7.75,45.31715,32.2179575,21.22928,-0.0546725,0.69359945,14.409125,100.708975,100,5.489003,6.481884,1.74653123694017,1.35183624071906,1.01489010467065
2,8.25,42.66412,45.16592,22.4201475,-0.04275,0.706671175,12.4289,100.7864,100,3.945176,5.4374735,1.81945047101754,1.47167113720824,0.905715166417237
2,8.75,37.83265,58.3966325,22.4859025,-0.0326400000000001,0.7731609,13.038925,100.81615,100,4.8061015,5.63948,2.17227700747641,1.54781943692706,1.00366178830585
2,9.25,55.6847999999999,78.5471525,28.19495,-0.0118375,0.8416146,13.821925,100.830975,100,4.79441675,6.4588505,2.00723858326584,1.72563707975784,1.05628059883146
2,9.75,33.929645,120.1161,39.183225,-0.07553,0.812855225,14.67635,100.8779,100,5.73882675,6.83114575,2.17928352692914,1.60469133627304,0.966102753551994
2,10.25,50.0494,93.16185,37.2057,0.252679724999998,0.791665825,14.913075,100.910375,100,5.84543025,7.25915,1.97043614797255,1.51705449257293,1.0474898379307
2,10.75,50.6763375,204.89475,83.74775,-0.107596175,0.7584261,14.90325,100.943725,100,6.597025,6.140693,1.7903990787741,1.67806403612998,0.998953680549158
2,11.25,36.3057625,184.3798,84.31929,-0.052035,0.7421318,15.3704,100.92935,100,7.46371099999999,6.99222025,1.95754999007714,1.54490201684916,1.05470593570748
2,11.75,41.39617,240.995725,67.95387,-0.124388225,0.807271175,15.1607,100.85465,100,8.54758575,6.3355875,1.96030760712758,1.57983267429771,1.03379688883043
2,12.25,39.02289,193.0666,67.933465,-0.0700399999999999,0.8568683,15.22225,100.935575,100,10.26168625,6.680993,1.83241288256132,1.52704608225437,1.17375023397515
2,12.75,48.03955,204.9615,73.09665,-0.0767857000000001,0.8374132,15.609275,100.9211,100,10.180825,7.593172,1.97504764756487,1.76219257647089,1.06397104795346
2,13.25,42.780005,210.744925,86.3570275,0.16884245,0.7818106,16.2025750000001,100.89185,100,10.908365,6.76918125,1.8819841991185,1.78152640647363,1.08480497791002
2,13.75,44.411195,202.330775,97.56458,0.138836175,0.88215675,17.12495,100.9103,100,11.4063025,6.77775,2.08541767036425,1.85062938801921,1.06372559947443
2,14.25,43.96625,191.7225,87.81605,-0.1131125,0.8068764,17.197,100.924,100,11.453205,7.12931,2.38707459508482,1.93751306795786,1.04633069469411
2,14.75,55.327175,193.27175,87.41428,-0.108581875,1.0272672,17.174,100.911,100,11.387325,6.35639,2.63547931439362,2.00513989551873,1.24283248379606
2,15.25,41.115685,180.45885,104.313225,-0.059045,0.92798165,17.753,100.936,100,11.80586,6.38556875,2.52454274930468,2.02953723469902,1.08220587900257
2,15.75,54.3152,171.11695,106.220615,-0.1044922,0.8137005,18.304,100.951,100,12.22468,7.024765,2.27966990806128,1.92686562878743,1.03828050742015
2,16.25,61.50744,160.53555,78.757645,-0.0594550000000001,0.8119994,17.7848,100.9112,100,12.01687,6.890444,2.2164126276922,1.73877948148545,1.07466929186409
2,16.75,64.669495,117.052125,59.536275,-0.0765323000000001,0.79384845,17.5461,100.91405,100,11.74755,6.61098225,2.32666277859319,1.79424094766989,0.979278504458152
2,17.25,62.786085,99.8665,46.1187,0.0367723999999996,0.756321225,17.5184,100.90495,100,11.2909875,6.36793075,2.1854698831385,1.42936443355379,0.966974302734167
2,17.75,46.3365,54.990055,50.856305,-0.1008205,0.7425925,17.529775,100.885825,100,10.910025,7.093559,2.47866336862738,1.70018437440291,0.937526251380338
2,18.25,34.8173375,57.05236,24.88728,-0.0926365,0.88370745,17.091975,100.874875,100,9.9044695,7.072018,1.93658856333968,1.58698858883072,1.08894445226671
2,18.75,46.621315,61.03717,69.9570024999999,-0.05596,0.8113871,16.8408,100.880225,100,8.924129,6.70326,1.91572370097867,1.27313986630088,1.08711643970897
2,19.25,31.6662525,51.39157,63.6929324999999,0.0432190999999998,0.8459794,16.6889,100.878725,100,9.116113,7.402516,2.20422351252653,1.34159476986066,0.992450766289033
2,19.75,39.8785,55.518255,54.4514974999999,-0.050075,0.9239621,15.6312,100.86105,100,7.843454,7.16363775,1.91393796065164,1.59057470037155,1.15511946370219
2,20.25,31.80865,41.24676,91.0890124999999,-0.01902,0.779628375,15.467425,100.82145,100,8.30990849999998,6.70120125,1.9686060225675,1.53937305702764,1.03457343193602
2,20.75,22.626995,24.11188,28.3068325,-0.05022,0.71235765,15.206075,100.782525,100,6.542586,7.10838975,1.8638625826002,1.43239726193013,1.01768558879595
2,21.25,22.5852,28.74382,114.58675,-0.03033,0.700044,15.471675,100.7335,100,7.178104,6.82588,1.92696816033606,1.58178301845376,1.03449010452761
2,21.75,17.234305,36.78716,40.3296375,0.0023599999999999,0.79771085,15.19805,100.68065,100,7.23469925,7.2116235,2.09852746995491,1.67315204908361,1.03033756944788
2,22.25,23.7197,50.25575,23.3941,-0.0585,0.734354,14.9238,100.6685,100,7.04588825,5.164016,2.09103023679405,1.66459930655545,0.977838777060194
2,22.75,12.90164,58.99285,68.09697,-0.033325,0.745444,14.5955,100.66395,100,6.6169675,7.4652925,2.04724690802061,1.77411383218492,1.05141583655896
2,23.25,16.4673675,40.6023675,33.8042375,-0.02346,0.8662534,14.3181,100.66665,100,6.13529,6.84384875,2.1600738287132,1.91637845895727,0.99021665926661
2,23.75,17.4938,26.39385,13.72966,-0.05698,0.72767015,14.3389,100.6432,100,5.47207925,5.3279575,2.52798795413411,1.83056636251221,1.08820330913832
3,0.25,14.63812,12.61395,37.69006,0.00609000000000007,0.641769925,19.775175,100.35115,99.77455,10.7505225,5.5119185,3.11493001814732,1.89665090994291,0.96480893556563
3,0.75,15.5149,16.94114725,50.4890199999999,-0.0202100000000001,0.723654,18.8003,100.326625,100,10.186175,6.161,3.21970711775948,2.14286611024084,0.965783285325137
3,1.25,23.7702625,12.918344,31.13621,-0.0269625,0.832837375,18.440675,100.30665,100,10.49359,5.93102575,2.66002966668992,2.22181952419583,0.939658015373853
3,1.75,16.8702,9.46583,29.05447,0.0229747999999994,0.6248154,18.3718,100.3134,100,10.4716635,5.5037385,2.53243229782032,2.1040749310193,0.963002271396876
3,2.25,10.9809875,25.4021974999999,46.8310999999999,-0.0313525,0.875688649999999,18.3854,100.33125,100,10.366475,6.9822315,2.80571238163797,2.12746582432578,1.00362254952051
3,2.75,16.4066,27.480075,63.6668125,-0.0480375,0.812004,18.9763,100.319825,100,10.1593975,5.91508,3.31871459418577,2.23405467505438,1.00917989512099
3,3.25,23.6235,21.0576,44.9916299999999,-0.0414525,0.81935955,19.222075,100.32425,100,10.1002775,7.3868965,2.95954548341382,2.29825181272597,0.979073579185646
3,3.75,12.3683825,16.372983,22.652475,0.0275,0.730291525,17.519075,100.31465,100,9.80059775,6.9674675,2.45310199837074,2.26375520667987,0.967762151514595
3,4.25,19.14145,26.7464625,34.089425,-0.0101250000000001,0.797738,17.487675,100.298875,100,9.01043175,6.10768,2.41088230292644,2.12796275472354,0.931439208966425
3,4.75,21.62602,22.68055,28.204055,0.02073,0.8756675,18.35425,100.300075,100,9.146085,6.4009315,2.20396234396086,1.96588206363861,0.99519883214821
3,5.25,20.950375,17.777085,40.682825,-0.038455,0.951891825,18.3396,100.2871,100,8.39073525,6.782364,2.20914675193562,1.91274282973056,1.15502828695647
3,5.75,40.5560425,20.7740825,47.6912075,0.0411800000000001,0.7389444,18.1858,100.2926,100,8.2343075,6.524505,2.34039860319481,1.93570368892754,1.00984464902192
3,6.25,55.52502,24.92005,59.49288,-0.0055875,0.6677241,18.0299,100.3099,100,8.2129,6.7218935,2.18548167341014,1.83883873888093,0.981377494566839
3,6.75,39.7963825,43.20278,100.73613,0.00712574999999992,0.7067945,17.8495,100.313,100,8.4786875,6.5430175,2.32441411071851,1.77012692429155,1.03706683499952
3,7.25,44.58531,36.04248,60.13451,0.0417,0.7341316,17.707225,100.3173,100,8.44085,5.612896,1.83630429168291,1.70271849449053,0.922484774625383
3,7.75,40.76801,46.1894375,51.2641849999999,-0.0104525000000001,0.69152905,17.85905,100.33855,100,8.3853575,6.33726725,2.0730081860301,1.86599687757057,0.962386170853128
3,8.25,66.404835,102.57405,56.09136,-0.03174,0.7607657,18.15315,100.351125,100,8.379515,5.7730965,2.29309876015582,1.90018730695075,0.937237034492542
3,8.75,41.408315,136.33075,121.56735,-0.07486,0.897676,17.784975,100.370975,100,8.7801905,6.85085625,2.27776233614631,2.09587370273474,1.03149817314412
3,9.25,39.07949,136.8215,108.77937,-0.0739354750000001,0.879068,18.32255,100.401725,100,8.93500725,6.99106,2.50217571268859,1.8946014446651,1.07113024418135
3,9.75,37.4044,156.361825,140.8915,0.069365,0.776572,19.0148,100.4504,100,9.99032,6.90355,2.56334546763738,1.98448525946773,1.02756283442447
3,10.25,46.7591775,222.74065,112.546485,0.044545,0.841083225,19.5657,100.4897,99.04112,11.26298,6.600869,2.41804847193245,2.06979209172304,0.981798083315407
3,10.75,39.08454,229.261275,81.54456,-0.122808775,0.859197875,20.069975,100.54815,97.0582025,12.7979925,7.28665875,2.42141551974057,2.07432834495214,1.02743080046031
3,11.25,35.916895,230.372425,93.6477,-0.115868275,0.752416925,20.61625,100.56825,95.493475,14.712275,7.36470075,2.5297921094514,2.23144506639045,0.991640547397708
3,11.75,49.84505,321.2612,120.302175,-0.151634575,0.984477075,21.472375,100.583525,95.05715,16.2397,7.283049,2.42543604830452,2.21539902499825,1.13662491351994
3,12.25,41.630125,308.822,112.19,-0.2168735,0.9135537,22.113075,100.609075,94.90955,17.5827,7.41362375,2.59241814573959,2.2454680174578,1.10417095276003
3,12.75,42.776205,288.296625,282.057845,-0.123726625,1.020749,22.88765,100.5962,94.17974,17.87497,7.717927,2.62816098075863,2.17862229918515,1.07779205382453
3,13.25,43.126625,281.376375,98.821965,0.079270625,0.8978434,23.39655,100.580575,95.0943,18.6199,7.3517725,2.61786713164689,2.33874733389232,1.10334307278894
3,13.75,39.04398,337.173375,90.1910225,0.12680625,1.034118,24.149425,100.5331,94.0186175,19.11336,7.1285005,3.25168659728659,2.51331519042553,1.13457482945758
3,14.25,64.3294225,247.0418,112.9243825,-0.1104871,0.9686583,24.774375,100.485925,91.98171,20.7493575,6.6998005,3.20795187078563,2.52857516558766,1.10451078021173
3,14.75,52.20728,292.05875,114.64685,-0.0426458750000006,0.87687675,24.9551750000001,100.4542,91.065725,21.9997025,7.34024875,3.0076022952362,2.59305356798124,1.1803126248361
3,15.25,62.13921,278.5449,90.29033,0.00645499999999994,0.8709731,25.0083,100.42455,89.8036325,21.412265,7.70185525,2.99898934687381,2.54004647164751,1.13519161378157
3,15.75,71.2191025,184.635,109.753525,-0.1295148,0.770729125,24.8637,100.38895,98.559055,21.4488675,6.47752125,2.98566110113639,2.60053233551303,0.976178916848312
3,16.25,77.73465,210.26,76.4595925,-0.144264975,0.8226847,24.4048,100.3596,95.089575,21.4511,6.589827,2.55244203075328,2.60811174366176,1.0019147504697
3,16.75,66.8522,185.62925,82.2485,0.0622442000000004,0.849270249999999,25.04755,100.349775,92.20599,21.2849575,6.57218924999999,3.01500768397219,2.61981710077972,1.14259009363392
3,17.25,64.37332,146.981725,75.0183175,-0.0339000000000002,0.961903475,25.1082,100.3249,90.07655,21.284525,7.3791305,2.74353867301319,2.48604771188455,1.11982390256295
3,17.75,66.435595,99.42443,53.9563,-0.08643375,0.78444755,24.951925,100.3047,89.3551775,20.9658425,7.4665235,2.73052855498192,2.37866060403259,1.00093104863592
3,18.25,59.94112,49.9635425,129.67852,-0.0393,0.772235325,24.5767,100.3012,87.4926,19.478825,7.28312375,2.42282559982614,2.12404852066784,0.937060555386945
3,18.75,48.521345,34.975195,39.328025,-0.0283897500000001,0.80312365,24.2751,100.2789,84.4729275,18.5883,6.67283775,2.20832475569991,2.03251602583975,0.992579670154745
3,19.25,39.184095,31.2075275,54.79205,-0.0258525,0.873332775,23.095675,100.274775,85.786425,16.541275,6.307608,2.94507496294941,1.87364161977115,1.07151819515414
3,19.75,42.2254,18.18186,40.395145,-0.0259,0.778448,22.324025,100.2768,87.75659,14.9466,6.36365,2.63382165384024,2.12483706212602,0.902329408714868
3,20.25,24.04081,29.3872625,54.84024,-0.028925,0.869495575,22.59325,100.29935,87.609575,14.1194,6.3837265,2.89688969931917,1.8584674452457,1.05080148743595
3,20.75,50.2463399999999,12.3352625,49.21834,-0.017538,0.7564656,22.426,100.3354,92.9558125,13.9267175,6.5628095,2.1992279060722,1.85589423379005,0.875424951771413
3,21.25,52.5724299999999,14.82984,40.41929,-0.02606,0.739335,20.85755,100.353975,94.13501,12.6757975,6.71349,2.20883069457775,1.83504409103684,1.00498641704513
3,21.75,23.55359,12.1152825,41.40657,-0.02718,0.7212118,20.7877,100.3513,92.753585,12.5010275,5.296324,2.71494513910498,1.8694604564647,0.863448348182337
3,22.25,26.259455,12.1314,45.402915,-0.05026,0.726950075,19.6547,100.34,97.57106,11.84606,6.647204,2.19199032962857,1.8842832179441,0.95026178421661
3,22.75,25.880565,11.24186,35.15955,-0.0347625,0.69173365,20.48455,100.3428,99.2964,11.83735,5.878248,2.4209703802214,1.89890922472789,0.847911069472479
3,23.25,20.53035,15.04555,49.2166625,-0.05644,0.814254,20.22115,100.359375,98.28984,11.7125,5.99439,2.37625271834431,1.77691275531478,0.979681271423866
3,23.75,19.5793375,23.1637775,27.6609,-0.020305,0.6780796,20.2699,100.35285,96.45022,11.3201,5.844079,2.73614072648858,2.29827684967514,1.02655836240823
4,0.25,18.494905,28.9024525,52.00074,-0.0221,0.74901805,24.786,100.4104,100,13.4690925,5.95665625,1.88948010368822,1.60429538679374,0.913703790230119
4,0.75,18.962225,30.03115,50.4480075,-0.0297975,0.8249965,24.01945,100.4211,100,12.523345,5.88730575,2.04182121538446,1.70774297361631,1.03792038305166
4,1.25,18.3683475,8.75092,42.91591,-0.01906,0.73917725,24.1393,100.4122,100,12.99374,5.522895,2.21108048458781,1.63500400081686,1.0079272816234
4,1.75,10.2928685,21.60418,26.780305,-0.002675,0.66194005,22.839575,100.3927,100,11.023215,5.35588675,2.08002062926018,1.67984523869383,0.974688640836309
4,2.25,17.532135,24.71554,34.3827075,0.0489814749999998,0.77055675,23.1815,100.3966,100,10.57444925,5.08137075,1.91311421605334,1.72290874715065,0.99287753907413
4,2.75,23.9955825,12.883495,53.0256225,0.00726000000000025,0.815503325,22.9105,100.405,100,10.086457,5.2510895,2.08979445229608,1.63226690553896,1.08725459837733
4,3.25,16.6103625,16.72155,39.7534125,-0.0387625,0.950218675,22.437525,100.400875,100,10.001157,5.31647475,1.81492719392253,1.36905554388378,1.14218822886862
4,3.75,15.734385,22.3854625,82.9611625,-0.012625,0.865141025,22.2409,100.420675,100,9.77679925,5.97336025,1.69208606420655,1.46315711410403,1.04857667808652
4,4.25,13.7276,18.41531,57.4734475,-0.0449500000000001,0.775627125,22.392,100.4306,100,9.68772025,5.89788875,1.61206403723409,1.31894582028361,0.973220276650614
4,4.75,19.73412,25.0584,72.3840725000001,-0.025725,0.8445579,22.0404,100.443,100,9.30254425,5.8043775,1.70218588042472,1.33004947187248,1.118415784366
4,5.25,26.16645,33.4217375,40.338795,0.118871175,0.70295665,21.739,100.459125,100,9.0147955,5.68549725,1.79297439704278,1.27861525947837,0.922924422986425
4,5.75,49.5163375,18.3695925,42.8334,-0.02878,0.6852514,21.5896,100.4848,100,8.61934,5.81319375,1.71546287494291,1.35316505141755,1.01198699440221
4,6.25,49.917875,36.02265,34.6685875,-0.0159399999999999,0.7307754,21.4162,100.502,100,8.297424,6.334502,1.82354210817596,1.37665398985485,0.965695944379356
4,6.75,42.497725,42.41556,44.858005,-0.045095,0.7732114,21.386,100.51025,100,8.1799,6.436498,1.86080025898156,1.46640719522447,1.02969048421112
4,7.25,43.168815,60.5196274999999,52.11632,-0.001575,0.738617725,22.018625,100.530125,100,8.623455,6.40425875,2.0072478690463,1.49082774292949,0.886153492517591
4,7.75,57.8319875,72.2161,75.05995,-0.050705,0.71392225,22.5783750000001,100.548125,100,9.44558675,5.6829125,1.49791950665761,1.41188788055159,0.955789874022655
4,8.25,49.02314,103.68425,90.3327,-0.08638045,0.7975804,23.472625,100.561,100,10.446812,6.223014,1.84723914388644,1.44547417376657,0.944704680321932
4,8.75,47.17136,183.449925,93.5955949999999,-0.0018352250000006,0.80493375,24.01375,100.564125,100,11.6727075,6.5437525,2.02183740336845,1.68349723048671,1.01084025915666
4,9.25,34.392845,188.2158,115.8585725,-0.0238099999999999,0.900730599999999,24.466875,100.566125,100,12.0878475,6.262252,2.2671710284318,1.77728364687088,1.06496222558201
4,9.75,33.808935,266.6822,133.5191,-0.00888377499999984,0.9547841,25.304375,100.552575,100,13.88928,6.229048,2.447255879929,2.14636222044835,1.07977082490529
4,10.25,66.6070074999999,243.333,96.610925,-0.1169807,0.955820399999999,25.76615,100.5499,100,15.6641425,6.570021,3.0199688546874,2.26133335170663,1.09137281691369
