DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,NETRAD
1,0.25,2.67796714806319,4.40104815443877,0.205965469655102,-2.74154160260521,6.2975871274653,0.521542706358825,438.662696292048,11.152619604397,433.098044142421,11.5060654153946,433.726683924934,11.8096565931888,433.00414309702,11.4037144651981,436.100404731403,11.608400472509,435.747611637282,11.4813367261063,428.612678307288,12.1012147112104,437.990037948977,11.332998659683,438.026084093221,12.0967361634736,442.234588337458,11.3343906724809,443.526579368847,11.7226310550868,448.727659738818,10.911274819176,449.960447426211,9.99991732120963,2.82516703512154,12.3043488961357,0.319355673770734,2.76,2.1225,1,0.745,0.49,11.84605,11.71025,11.651225,11.377225,10.38685,9.39315,8.52395,97.62525,83.54,5.129975,8.275,8.2475,8.685,8.99,8.8,0.8,-1.545,1.5,-1.285,0.9225,334.475,368.9,348.85,356.225,0.09,-0.87,0.23,0.18,-0.16,0.245,-0.01,-0.04,0.18,0.06,9.802,10.835,11.7275,7.7845,8.5155,9.6655,10.343,11.404,11.475,13.02,13.79525,16.3965,9.242,10.016,11.1165,11.603,12.5045,12.89,14.10925,15.053,17.0095,9.802,10.2555,11.187,11.481,12.3785,13.1765,14.507,15.157,16.7355,7.6355,8.5685,10.107,10.1705,10.751,12.803,13.5365,15.9095,-5.0405,-7.11325,-12.9575
1,0.75,3.54495014362938,5.22226096119365,0.224237881365146,-0.926713556001505,6.96863120723483,0.615061101579623,437.768072843147,11.1112825873913,433.781584003822,11.4813382567,435.717157144737,11.6912813349953,433.493992473803,11.224309118829,435.925802506059,10.1581256784683,434.681708927789,11.2047694223905,436.540022563609,12.6288687993281,437.058118781063,11.2376097007778,437.963589650257,12.4122824585608,439.419205903198,11.266389163715,440.333234008057,12.1204478745558,447.643800570733,11.0512354604439,440.135600454168,9.69862864557597,2.74090525873812,12.1136447341292,0.282091537245364,2.62,2.0525,0.995,0.725,0.495,11.735875,11.6975,11.517375,11.337425,10.42855,9.5482,8.5552,97.62433,82.77,4.9042,8.3675,8.33,8.785,9.225,9.065,0.75,-1.48,1.4,-1.32,0.8,340.225,369.025,350.4,357.4,0.09,-0.88,0.24,0.19,-0.16,0.245,0,-0.04,0.18,0.06,9.65,10.806,11.7035,7.731,8.3745,9.562,10.3165,11.404,11.4735,13.0175,13.7925,16.395,9.1015,9.9065,11.0705,11.5825,12.512,12.894,14.106,15.052,17.0085,9.675,10.159,11.145,11.4715,12.3785,13.177,14.507,15.156,16.74475,7.5495,8.448,10.056,10.1305,10.754,12.803,13.5345,15.9085,-5.226,-7.297,-14.12
1,1.25,1.42224144697969,3.67440808044942,0.242715828907572,-0.0902295368531965,4.85760091020621,0.685992386413381,437.415690016025,11.1106476124416,433.945176286073,11.349218999224,432.995965938697,11.8149232011844,433.513113057129,11.0685316672126,435.810604100926,11.9218649914755,436.197431995776,11.2053586594169,430.441687262411,11.7187396380951,439.093268775729,11.1149663490624,437.637573716172,11.8489371193734,441.766281365707,11.0803521016308,439.906631941881,10.9382900549073,448.026408923684,11.1364516945691,454.539201864687,9.79946109684617,3.1645589506167,11.8793839561485,0.313096278601018,2.865,2.25,1.05,0.76,0.5,11.490325,11.57675,11.266175,11.253575,10.253,9.6457,8.26515,97.61562,84.02,4.8787,8.2625,8.3425,8.81,8.995,8.8875,0.75,-1.655,1.5,-1.33,0.915,334.55,368.475,345.175,356.35,0.09,-0.87,0.23,0.19,-0.16,0.25,-0.0075,-0.04,0.18,0.06,9.636,10.793,11.6885,7.673,8.3305,9.473,10.292,11.41275,11.477,13.0155,13.793,16.394,8.936,9.803,11.0265,11.563,12.51525,12.899,14.10625,15.05,17.0075,9.5215,10.072,11.082,11.4615,12.3785,13.1785,14.507,15.155,16.744,7.5105,8.453,10.0475,10.0955,10.7605,12.8025,13.5335,15.9075,-5.52975,-7.392,-15.0625
1,1.75,1.02203154679613,3.08016085474729,0.191619774368585,-0.921678183880204,4.49414270620476,0.606778461130853,438.871745629832,11.2231593265155,434.055002091045,11.1833368738067,433.78187700813,11.5387050230226,434.966542021531,10.9952482482828,436.437190733824,11.1116934056316,437.50203759535,11.3126048085802,432.002360588664,10.6073537754318,439.370169140553,11.0424808448897,438.386582069565,11.2855917801861,444.5449643398,11.2053828220127,441.770371177572,11.5344794103084,450.451381307698,10.9934685914246,446.358805805369,8.99114159362709,3.08697499424065,12.007217941186,0.283983696991817,2.81,2.16,1.0625,0.755,0.5,11.4719,11.578,11.1856,11.01,10.262375,9.2067,8.095725,97.61444,83.8725,4.8752,8.2,8.23,8.6575,8.9825,8.76,0.7,-1.77,1.375,-1.36,0.98,334.8,367.6,345.3,355.7,0.09,-0.87,0.24,0.185,-0.16,0.25,-0.01,-0.03,0.18,0.06,9.58425,10.69075,11.65175,7.619,8.234,9.3625,10.20525,11.4115,11.48375,13.014,13.79625,16.4,8.78625,9.594,10.909,11.5275,12.51875,12.903,14.1045,15.0475,17.00925,9.284,9.9965,10.988,11.431,12.358,13.1785,14.50125,15.153,16.743,7.37675,8.30025,10.04,10.012,10.75425,12.8025,13.5365,15.91575,-5.5685,-7.52375,-21.33
1,2.25,1.13788949083146,0.64904916634787,0.1818958205863,-2.01395233232457,5.7602273266749,0.604223427905284,436.398205366079,11.2945302005776,433.129300263676,11.0502047016928,434.089385083089,11.0617381854499,433.704700082076,10.7423941000621,436.022015988465,10.6183492966317,435.843235162708,10.8943223542825,430.086677041736,11.3832348432194,437.935226430335,10.8871891657863,437.348103758622,10.8311433718588,443.506851922888,10.9295108280986,441.575135586093,11.4167300617451,449.824216145804,10.6063369065396,447.380753641548,9.68978072073053,2.85156941676569,11.6774396109502,0.287782250866879,2.645,2.045,0.98,0.725,0.48,11.4608,11.4155,11.0331,10.84715,10.2746,8.99295,8.0284,97.611665,83.05,5.11745,7.98,7.955,8.4425,8.6975,8.71,0.8,-1.5525,1.475,-1.325,0.895,335.15,367.25,345.9,355.4,0.09,-0.87,0.24,0.19,-0.16,0.25,-0.005,-0.03,0.18,0.06,9.529,10.67,11.6215,7.417,8.12375,9.32275,10.18325,11.40925,11.4865,13.012,13.7965,16.399,8.72,9.46875,10.83975,11.499,12.52075,12.908,14.10425,15.0465,17.00825,9.20425,9.932,10.93375,11.41175,12.35875,13.1805,14.50025,15.15075,16.753,7.31475,8.25,10.0345,9.98625,10.759,12.80275,13.535,15.915,-5.74375,-7.57525,-18.3975
1,2.75,0.444193518065209,3.24726917877121,0.196403346028452,-2.19005441655302,3.54315778942567,0.597635752108222,437.1464915415,11.051683907657,432.473108068689,11.0060142438921,433.368919314291,11.3429065273723,432.664660560503,10.6233635709964,435.479897678763,11.1717057238051,436.090765296356,10.9482447463609,430.7587427064,12.067512015907,438.15361749557,10.6659719400086,438.116904113024,10.9170030027145,443.554893329772,10.6917739493156,440.860547478548,11.5445818694398,448.74888507842,10.5069441765217,446.692380528017,9.425812015308,2.71730625356579,11.655753114711,0.313326989733494,2.465,2.135,1.01,0.72,0.48,11.50525,11.353,10.9739,10.78735,10.07085,9.23725,7.98325,97.60441,82.07,5.5381,7.96,7.895,8.365,8.7125,8.58,0.7,-1.5625,1.6,-1.33,0.86,332.95,366.2,345.7,355.6,0.08,-0.875,0.235,0.19,-0.16,0.25,-0.01,-0.03,0.18,0.06,9.456,10.66275,11.58875,7.39075,8.00875,9.2475,10.14475,11.40475,11.48925,13.01,13.79625,16.397,8.61025,9.367,10.726,11.4675,12.51725,12.913,14.103,15.04575,17.00725,9.1375,9.88425,10.922,11.39225,12.3595,13.18325,14.49875,15.14825,16.752,7.2855,8.17175,9.9975,9.9835,10.76175,12.8025,13.528,15.91475,-5.901,-7.60875,-17.2525
1,3.25,1.48800644860237,8.3489516410481,0.196499549724483,5.95990972209121,3.26983152773748,0.58609684752329,437.925551628949,10.8069294285329,433.462560386599,11.2512626967925,433.545591374123,11.5206199836051,433.756116843348,10.7795398344212,434.049669838095,10.6889605043092,438.892115736057,11.0713027881844,431.581140702055,12.2362941114544,440.06145458738,10.7162275257863,437.805094981056,12.3003540044567,444.011229194682,11.0713973591876,443.695750976821,11.3732835691363,449.662548057978,10.4287657224391,442.267055709571,9.85599286756019,2.99304677687935,11.7118396770494,0.350939709942105,2.76,2.265,0.9975,0.72,0.48,11.3413,11.201,10.8241,10.6376,9.94835,9.080325,8.1449,97.59444,82.815,5.06265,7.73,7.785,8.2175,8.5,8.6,0.9,-1.59,1.6,-1.335,0.6975,334.9,365.6,345.5,354.7,0.085,-0.87,0.24,0.19,-0.16,0.25,-0.005,-0.03,0.18,0.06,9.38925,10.60375,11.5615,7.2595,7.904,9.17975,10.08675,11.399,11.49125,13.00975,13.7945,16.393,8.6215,9.28925,10.6545,11.43375,12.51175,12.917,14.10175,15.04475,17.00625,9.15275,9.8405,10.887,11.37,12.3595,13.18525,14.497,15.145,16.75275,7.24775,8.08375,9.9645,9.97475,10.7645,12.803,13.5285,15.91375,-5.959,-8.053,-13.5225
1,3.75,1.47801800530141,9.03992649541307,0.189192988197124,-1.20206977144443,5.77362625321538,0.61246637460915,437.545662406085,10.646155456696,432.758784127916,11.0145589699646,434.866123405139,11.0654862666143,433.041282136057,10.4389178770128,436.10930538223,10.3227778823632,435.322142407587,10.7884338056151,433.277890253274,11.6737337008019,437.807495861398,10.6611031199627,438.611437468103,12.2648641998191,442.654203143174,10.6358014367972,442.376735236715,10.9064747853117,448.102151011966,10.3781551609503,449.828519237125,9.16472945388971,2.63864231605498,11.1153535427528,0.32647090080025,2.64,2.055,0.9925,0.735,0.48,11.02665,10.913,10.68765,10.513475,9.827875,8.709375,7.5714,97.58174,82.7875,4.77335,7.665,7.625,8.18,8.415,8.49,0.875,-1.79,1.6,-1.34,0.795,333.6,363.65,346.6,354.1,0.09,-0.87,0.24,0.19,-0.16,0.25,-0.005,-0.03,0.18,0.065,9.32225,10.5445,11.53225,7.22725,7.90225,9.094,10.04625,11.394,11.493,13.00975,13.79325,16.39125,8.5715,9.23675,10.62375,11.3975,12.51175,12.915,14.1015,15.043,17.00525,9.13725,9.81625,10.8485,11.34775,12.35925,13.188,14.49375,15.14,16.73975,7.21025,7.9495,9.9435,9.93775,10.76425,12.8035,13.5285,15.91275,-5.847,-8.0245,-14.18
1,4.25,1.47314134301857,5.19673676955442,0.194126422887851,-4.18137272005041,5.35444405748446,0.572148788013104,437.240406990829,10.8083736569747,432.658914454049,10.7209485480958,437.410167666667,10.699065488553,433.805017725891,10.4836933536286,436.910017983181,10.6718208854334,435.315416982263,10.4895043245915,434.974639804494,11.1111732901495,438.523250336485,10.5036420262456,438.534475898816,11.9969484323469,441.965623634711,10.617113747139,443.285756659579,12.1891617311212,447.957599280631,10.5222566512844,444.766424722778,10.2725759368653,2.8332982966353,11.119137635791,0.313789734204492,2.8075,2.2625,0.995,0.735,0.515,11.211975,11.1225,10.936125,10.59855,9.79185,8.7499,7.6454,97.57032,82.64,4.6295,7.755,7.6825,8.125,8.24,8.3925,0.8,-1.6,1.45,-1.41,1.015,337.525,364.3,345.575,352.85,0.09,-0.87,0.24,0.19,-0.16,0.25,-0.01,-0.03,0.18,0.06,9.3195,10.486,11.501,7.2505,7.8945,9.0135,9.972,11.3775,11.497,13.011,13.788,16.3875,8.5795,9.165,10.5495,11.3615,12.5075,12.91275,14.0955,15.0415,17.0015,9.0375,9.7485,10.806,11.3175,12.358,13.1815,14.4885,15.1275,16.7285,7.067,7.8695,9.919,9.8975,10.7495,12.801,13.5275,15.9025,-5.906,-7.94125,-15.785
1,4.75,1.17870406552686,4.1168135036939,0.178574243421076,-0.858105239798166,5.07568756278953,0.637479617364652,437.096833838908,10.7601315177481,432.979635424434,10.6648916410551,433.160452258139,10.9863755649569,434.64673394901,10.2574780116691,435.203700752199,11.0208638885036,435.019345240204,10.4940205622509,430.439150504202,10.548612879497,438.13320477364,10.4509748960449,439.472896064145,11.7290326648748,440.486667876415,10.5045176511398,441.27382849358,10.9084334304964,446.633593997575,10.3307553977143,445.928860673559,9.52834388403187,3.17010494960326,11.1143491178282,0.398519540013944,2.7375,2.2925,0.95,0.74,0.48,11.144475,11.06975,10.756375,10.5117,9.66155,8.5876,7.7468,97.56403,82.16,4.674,7.675,7.625,7.995,8.13,8.23,0.8,-1.97,1.5,-1.49,0.695,338.15,363.05,344.825,352.975,0.09,-0.87,0.2325,0.18,-0.17,0.24,0,-0.03,0.18,0.06,9.3735,10.4465,11.482,7.1625,7.889,8.9485,9.922,11.372,11.50075,13.013,13.786,16.3865,8.578,9.141,10.4925,11.3225,12.51,12.91,14.0945,15.043,17,9.0215,9.644,10.7905,11.294,12.3585,13.1805,14.4865,15.12425,16.728,7.0695,7.839,9.89,9.8785,10.7495,12.8005,13.528,15.901,-5.54,-7.887,-15.2275
