DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_OUT,PPFD_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_3_1_1,TS_3_2_1,TS_4_1_1,TS_4_2_1
1,0.25,-53.6025,-16.31,4.78365,-12.9265,0.46335,0.326925,408.80485,8.650875,11.513525,87.5922,10.99,62.93495,2.5752,0,1.53525,280.72635,344.517725,0,0,5.986475,7.153825,7.7851,8.303675,9.45095,11.23,6.691825,7.863825,11.415,12.145,10.04475,12.4325
1,0.75,-54.318775,-16.9292,4.71975,-12.099825,0.438975,0.300875,408.77505,8.5438,11.5764,87.5803,10.95,62.83,2.555425,0,1.5648,283.111875,343.82905,0,0,5.7991,6.9964,7.74615,8.307,9.43845,11.21255,6.520525,7.7033,11.4125,12.1525,10.045,12.4325
1,1.25,-53.949275,-15.8683,4.98775,-13.848175,0.4662,0.30115,408.69195,8.497325,11.482125,87.58,10.83,63.3469,2.6202,0,1.46045,285.07205,343.774075,0,0,5.696175,6.876,7.7383,8.3169,9.45,11.20505,6.3798,7.5946,11.4125,12.1525,10.0525,12.4325
1,1.75,-55.339575,-16.3675,5.1689,-13.724375,0.4389,0.326475,408.63035,8.55915,11.44,87.5779,10.71,63.9341,2.639025,0,1.5126,279.53085,342.588775,0,0,5.59545,6.774125,7.70345,8.3249,9.42345,11.20505,6.23245,7.442875,11.4125,12.1525,10.055,12.4325
1,2.25,-53.436625,-16.1009,5.626675,-13.661475,0.456325,0.317875,408.55825,8.3849,11.500625,87.568575,10.83,63.8629,2.5214,0,1.4522,279.01685,343.085875,0,0,5.452025,6.652,7.692625,8.32765,9.44345,11.19755,6.1656,7.338075,11.4125,12.15,10.0625,12.425
1,2.75,-54.896125,-16.1155,4.71455,-13.3238,0.448475,0.29265,408.62345,8.26075,11.410925,87.568975,10.82,64.0656,2.54755,0,1.52695,280.447675,342.31005,0,0,5.3543,6.55235,7.6751,8.3453,9.4219,11.19755,6.10605,7.2352,11.4125,12.15,10.0575,12.425
1,3.25,-55.491225,-16.1696,5.1909,-15.1022,0.45115,0.290775,408.5746,8.1485,11.43205,87.55995,10.75,63.68,2.50745,0,1.5761,280.9242,341.86275,0,0,5.22165,6.4605,7.6678,8.37345,9.4519,11.19005,5.97575,7.12895,11.4125,12.1575,10.0575,12.4275
1,3.75,-54.938425,-14.9904,6.1042,-14.5806,0.4643,0.32575,408.305825,8.23245,11.3093,87.546475,10.69,62.8468,2.52845,0,1.54785,280.922,342.02205,0,0,5.08185,6.3661,7.6475,8.38495,9.4619,11.19005,5.8305,7.0454,11.4125,12.1575,10.0575,12.4275
1,4.25,-54.4239,-14.7501,5.613825,-14.2978,0.46155,0.33515,408.457725,8.181175,11.266775,87.5313,10.66,62.913,2.609,0,1.44865,278.3424,341.217625,0,0,4.9725,6.2996,7.6128,8.375,9.4719,11.18255,5.69535,6.96845,11.41,12.1575,10.05,12.4275
1,4.75,-55.229275,-14.9173,5.76805,-15.72735,0.450675,0.3848,408.3433,8.2591,11.144,87.54,10.7,62.6404,2.616,0,1.4983,277.9917,341.331725,0,0,4.91255,6.2339,7.5778,8.375,9.4669,11.18255,5.55145,6.9246,11.41,12.155,10.0425,12.42
1,5.25,-54.295,-14.84,6.2554,-15.28925,0.452625,0.3828,408.070825,8.11035,11.22,87.53425,10.54,62.63,2.6199,0,1.5052,280.185275,339.995425,0,0,4.90945,6.1513,7.5448,8.395,9.4719,11.17505,5.46595,6.82265,11.41,12.155,10.0425,12.42
1,5.75,-51.85585,-14.95,5.91335,-15.067525,0.44585,0.37225,408.016,8.0368,11.13,87.53735,10.61,62.5491,2.629,0,1.4639,279.65,339.958075,0,0,4.79775,6.09065,7.49365,8.3937,9.4919,11.17505,5.41135,6.75785,11.41,12.1475,10.0375,12.42
1,6.25,-54.823425,-14.48,6.4059,-16.70155,0.4596,0.4108,408.2108,7.929,11.1995,87.5534,10.61,62.8086,2.6173,0,1.5491,278.025,339.803825,0,0,4.7293,5.97965,7.44605,8.39,9.5069,11.17505,5.30655,6.67495,11.41,12.14,10.0375,12.4275
1,6.75,-57.5411,-13.87,6.536,-15.81865,0.464925,0.422,408.1636,7.933,11.0455,87.57045,10.65,61.869,2.7808,0,1.57435,277.186375,341.193625,0,0,4.6249,5.88685,7.41605,8.395,9.51855,11.16755,5.20685,6.5655,11.4175,12.14,10.045,12.4275
