DOY2,HR2,FC_1_1_1,CO2_1_1_1,H_1_1_1,LE_1_1_1,H2O_1_1_1,H2O_2_1_1,NEE_1_1_1,RH_1_1_1,RH_2_1_1,VPD_1_1_1,VPD_2_1_1,T_SONIC_1_1_1,TAU_1_1_1,USTAR_1_1_1,WS_1_1_1,PA_1_1_1,TA_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_4,PPFD_DIF_1_1_1
1,5.25,0.563758225,416.6005,-6.0978175,0.486268425,4.446113,4.4670275,0.81199235,91.0588,90.3,1.0431255,0.62771925,-2.145875,-0.023866075,0.524848575,2.80316125,101.22,-3.934,-2.1985,0,-0.842,0.77,281.3,296,0.05575,0.34525,1.2135,0.27775,0.42775
1,5.75,0.63634015,416.912,-4.929607,0.523053,4.433511,4.57083,0.74047965,92.592,90,0.97350525,0.624304,-2.2002,-0.026612065,0.495395225,2.690679,101.23,-4.01,-1.5875,0,-0.764,0.777,280.925,295.4,0.061,0.3445,1.2195,0.2735,0.425
1,6.25,0.62452835,416.54575,-5.0864755,0.47478685,4.4623245,4.54578,0.6988217,92.30995,89.5,1.1521225,0.60582295,-2.062075,-0.0273394825,0.4990781,2.61302375,101.27,-4.144,-1.5845,0,-0.77,0.782,281.4,295,0.056,0.3505,1.2135,0.276,0.431
1,6.75,0.6367583,416.7085,-4.89278975,0.530671125,4.547211,4.50995,0.74518335,92.15,88.9,1.19635,0.60301795,-2.3417155,-0.020688125,0.4914946,2.615994,101.3,-4.19,-1.48,0,-0.271,0.953,283.2,295.4,0.056,0.3485,1.21,0.277,0.44075
1,7.25,0.60694535,416.74375,-4.03051,0.6033069,4.32827,4.4568125,0.675791,90.72825,89.3,0.91713675,0.614885175,-2.688375,-0.0287828125,0.520499375,2.64116,101.3,-4.057,1.338,23.745,10.52,3.68425,284.1,295.7,0.055,0.34775,1.2165,0.2745,11.4325
1,7.75,0.67902345,416.812,-1.05349,0.5936525,4.2422675,4.483685,0.6581457,88.5199,89.1,1.15676,0.6547305,-2.67895,-0.03201867,0.5481225,2.74907725,101.3,-3.936,12.09,101.657417275,54.71,10.93,283.8,296.2,0.0515,0.32575,1.222,0.2875,61.81
1,8.25,0.64665455,417.0648,19.836,1.361797,4.317325,4.62678,0.665755925,91.20905,89.2,1.2583025,0.7381258,-2.719975,-0.068847275,0.5878521,2.8279,101.3,-3.94975,39.0175,235.11736975,120.1,21.82,285.7,297.4,0.0485,0.343,1.225,0.281,110.7
1,8.75,0.822069925,417.1085,48.8068225,2.522096,4.258326,4.645625,0.81767445,91.26825,88.7,1.2703175,0.8319596,-2.193,-0.0870933825,0.6189747,2.82338225,101.3000031,-3.563,87.55,378.5,190.2,26.86,286.2,299.9,0.05125,0.299,1.20375,0.285,147.7
1,9.25,0.8114233,416.96605,84.09927,3.98173825,4.38123925,4.64408,0.6632773,91.7,89.075,1.36113,0.874241775,-2.0845,-0.1015488,0.66432795,2.9345755,101.32,-3.244,141.5,504.85,253.7,30.23,285.8,301.6,0.038,0.294,1.1915,0.282,188.725
1,9.75,0.84973275,416.818,111.1093,6.244821,4.4500745,4.537485,0.633353375,91.8,88.45,1.6318125,1.042846,-2.37915,-0.12373385,0.6715612,2.978748,101.3475,-2.9885,193.15,624.65,308.9,32.79,286.5,303.2,0.0285,0.283,1.1945,0.279,210.15
1,10.25,0.7862533,416.2515,142.2624,8.25585,4.50888,4.6184,0.564084275,91.925,87.9,1.7330925,1.1875165,-2.3542,-0.128777625,0.6923839,3.02443,101.3,-2.577,233.2,721.3,358.4,34.99,286.9,304.725,0.012,0.283,1.1995,0.271,248
1,10.75,0.8398372,416.43345,160.313575,8.50484475,4.57086,4.872215,0.65018915,92.2,86.525,1.922515,1.349691,-1.469825,-0.1597838,0.721994,3.0610695,101.3,-2.021,260,795.5,391.75,38.285,287.95,306.2,0.019,0.26625,1.1955,0.267,290.2
1,11.25,0.756821725,415.869,177.1922,9.200823,4.67909975,5.03409,0.5985396,90.9914925,85.6,2.01425,1.45872225,-1.2183,-0.177881,0.742673675,3.119075,101.2725,-1.809,270.875,818.8,407,39.37,289.8,307.1,0.008,0.26225,1.19775,0.24625,301.85
1,11.75,0.75943335,415.968,186.04655,10.52964,4.698531,4.84177,0.57761495,90.40103,84.175,2.07608,1.560639,-0.914,-0.18719855,0.759013425,3.236085,101.2,-1.48825,277.625,838.0890617,415.8,39.99,290.6,309.8,0.00375,0.25625,1.19075,0.25,329.95
1,12.25,0.6157408,415.732625,169.414725,13.567885,4.6137265,4.35034,0.5936497,88.91784,83.475,2.416935,1.69406425,-0.6854,-0.1874023,0.775673,3.216879,101.1999969,-1.1825,269.35,825.25,404.5,38.83,292.05,311,-0.00275,0.2625,1.192,0.2465,299.85
1,12.75,0.6897806,415.61285,164.511175,13.6932,4.672482,3.7979875,0.642609375,87.5209975,83.475,2.5340025,1.786432,-0.474425,-0.18679945,0.74955525,3.20698325,101.145,-0.87875,248.1,774.157839225,381.15,36.3175,291.525,311.25,-0.001,0.268,1.20125,0.26425,304.725
1,13.25,0.62501455,415.358475,145.8024,13.9899,4.6924905,5.0735625,0.5251532,85.9940225,83.975,2.5120075,1.85432,-0.1705,-0.19321845,0.769226,3.234552,101.13,-0.654,218.825,694.68499825,351.75,33.7175,292.85,312.3,-0.001,0.27875,1.187,0.266,263.975
1,13.75,0.546025375,415.0934,119.036225,14.08653,4.5979165,4.57965,0.519653,83,84.65,2.49922,1.913175,-0.045075,-0.21475225,0.74161435,3.233239,101.1,-0.531,179.2,605.4,298.8,30.51,292.6,312.45,-0.003,0.28075,1.196,0.2695,231.55
1,14.25,0.5084316,414.853725,90.8835625,12.48805,4.569645,4.57251,0.5297175,82.3,84.25,2.5908075,1.8698635,0.0436,-0.173947,0.746142075,3.3103465,101.1,-0.5095,124.95,491.525,240.25,26.51,292.1,312.525,0.005,0.287,1.19725,0.26075,168.85
1,14.75,0.5188355,414.8636,59.447035,10.2533975,4.5903045,4.26644,0.470344625,83.07405,86.025,2.54551,1.857302,-0.0548,-0.17773585,0.72888745,3.2525355,101.1,-0.3995,74.7975,357.4,178.45,23.33,290.5,312.425,0.00725,0.291,1.19825,0.2495,135.75
1,15.25,0.44001145,415.002025,31.2141,8.1565805,4.6134075,4.13442,0.498327,84.7007,86.05,2.45102,1.78584,0.4032,-0.16117775,0.696141275,3.1297425,101.1,-0.608,28.41,219.826879025,109.35,18.445,288.975,311.2,0.0145,0.296,1.2075,0.26875,101.375
1,15.75,0.3225925,414.88,-2.30329,4.131996,4.5933795,4.32876,0.4853678,85.0753625,85.85,2.55674,1.636344,0.494625,-0.09283949,0.6438791,3.005051,101.115,-0.78425,3.209,98.3,49,10.3725,287.775,309.2,0.023,0.3035,1.2105,0.252,55.6125
1,16.25,0.35868195,414.673,-6.620018,2.022766,4.65481375,4.5417,0.569351525,84.5614,85.875,2.304905,1.45459825,0.304,-0.05169212,0.595021875,2.8607015,101.16,-1.16225,-5.419,26.28329313,9.01,2.6395,286.7,307.65,0.0265,0.315,1.214,0.2525,11.0075
1,16.75,0.392712425,414.714725,-9.05983,1.48310675,4.65201,4.8535,0.6409003,82.221155,86,2.107265,1.3272695,0.088,-0.043144125,0.5643303,2.76117925,101.2,-1.38975,-8.18,0.031,-0.5975,0.898,287.55,306.8,0.03,0.331,1.22,0.25375,0.4455
1,17.25,0.5115027,415.186875,-7.981799,1.258297,4.8713975,4.00541,0.6139154,84.0074,85.65,1.998175,1.243936,-0.08395,-0.02890733,0.55755235,2.757038,101.2,-1.578,-8.91,0,-1.0495,0.911,286.55,305.6,0.04025,0.36325,1.221,0.255,0.4305
1,17.75,0.5251421,415.06385,-7.81139,0.8913386,4.66345575,4.21616,0.71062285,85.347025,86.225,1.933875,1.113825,-0.20775,-0.028519435,0.544728,2.746797,101.2,-1.9155,-9,0,-1.0615,0.975,285.7,305.35,0.044,0.3645,1.206,0.254,0.427
1,18.25,0.492031025,415.1249,-7.87920925,0.498726975,4.7069785,4.67788,0.6664975,85.4,87.3,1.92741,1.05911025,-0.0955,-0.02929756,0.56115295,2.866178,101.225,-1.953,-8.28,0,-1.105,1.006,283.4,305.4,0.0475,0.36,1.2205,0.258,0.429
1,18.75,0.576008175,415.2225,-9.49183,0.4592634,4.73589425,4.1039575,0.769038,85.29715,87.2,1.83875,1.082661,-0.06885,-0.029417135,0.534865925,2.76251425,101.22,-2.0575,-6.458,0,-0.9365,0.917,284.325,304.5,0.048,0.3875,1.2205,0.26075,0.42875
1,19.25,0.5765359,415.66645,-9.45854575,0.6053859,4.66582825,4.0515125,0.653797,86.15935,87.05,1.790185,1.090726,-0.511075,-0.02776494,0.5761935,2.89785025,101.27,-2.2805,-6.483,0,-0.844,0.8665,284.45,303.8,0.047,0.37625,1.2215,0.2605,0.432
1,19.75,0.506399,415.839425,-9.123811,0.5884695,4.62508175,3.97227,0.65232655,86.375,87.15,1.7196525,1.042452,-0.396875,-0.0271014975,0.5128345,2.720797,101.28,-2.48525,-5.819,0,-0.996,0.8655,284.8,303.45,0.0485,0.3695,1.2235,0.26675,0.435
1,20.25,0.565662775,415.7995,-8.4236885,0.4318146,4.67797925,4.05239,0.77412405,86.6,87.075,1.636175,0.9600374,-0.380225,-0.0268294,0.518115,2.72484,101.28,-2.66375,-5.223,0,-0.9405,0.8965,284.1,302.65,0.05875,0.36475,1.226,0.269,0.43275
1,20.75,0.5322392,415.958125,-8.60209125,0.541377525,4.78945575,4.47648,0.7272388,86.9614,86.975,1.6142525,0.94030325,-0.94895,-0.025294605,0.5321973,2.820492,101.2875,-2.88275,-5.099,0,-0.9045,0.793,284.75,301.6,0.056,0.3575,1.221,0.265,0.43225
1,21.25,0.564182575,416.4281,-8.974185,0.3637831,4.67846,4.70586,0.7237071,87.982575,87.3,1.4534,0.895778225,-0.7106,-0.03062145,0.5568232,2.812425,101.2775,-2.85625,-5.28,0,-0.9015,0.8425,284.2,301.55,0.0575,0.3545,1.2095,0.2715,0.426
1,21.75,0.56663055,416.47575,-8.4267085,0.563449,4.6058285,4.70397,0.7021939,88.2895,88.1,1.36837,0.8361246,-0.98895,-0.024768005,0.516835025,2.7160255,101.28,-2.73375,-5.18,0,-0.9275,0.7925,284.4,302.3,0.063,0.338,1.213,0.274,0.431
1,22.25,0.6270261,416.548,-7.16502725,0.482014675,4.626376,4.71781,0.7480456,88.896435,88.6,1.4004825,0.7966611,-1.05418475,-0.0250362925,0.490425675,2.6135785,101.2575,-2.733,-4.98,0,-0.9355,0.809,284.075,301.8,0.0575,0.34475,1.206,0.2725,0.42475
1,22.75,0.5977049,416.563975,-7.771059,0.45628435,4.56552,4.75108,0.76006475,88.2546,88.5,1.55942,0.82747265,-1.2086,-0.0246768,0.5136741,2.6594625,101.2575,-2.9645,-4.533,0,-0.9645,0.8335,282.95,301.1,0.0575,0.3445,1.20475,0.2735,0.43125
1,23.25,0.609465275,416.28855,-6.46972675,0.63541205,4.6361765,4.692585,0.8184299,87.33167,88.5,1.304,0.78054165,-1.259625,-0.022515565,0.489081,2.639892,101.24,-3.032,-5.26,0,-1.0095,0.863,284.5,300.7,0.056,0.3615,1.20075,0.276,0.43275
1,23.75,0.59527495,416.26,-7.2868815,0.5863166,4.5218895,4.4961825,0.68054325,86.66325,88.1,1.3523,0.813130375,-1.571825,-0.02575522,0.510234225,2.72769275,101.25,-3.13525,-4.354,0,-0.9215,0.8545,285.125,300.3,0.0655,0.3245,1.1885,0.2835,0.42875
2,0.25,0.70825255,415.6671,-5.9552,0.521787975,4.932791,5.766915,0.78971585,90.9589275,87.5,1.78979,1.0201475,-0.451,-0.02055,0.514449375,2.6192705,101.2534,-2.016,-5.385,0,-1.085,1.132,285.85,303.8,-0.041,0.1875,0.884,0.4665,0.453
2,0.75,0.6800804,415.66045,-6.245331,0.665805875,5.030401,6.1624775,0.796627,92.775,88.175,1.78225,0.988508,-0.5264154,-0.01974762,0.5247523,2.74457075,101.245,-2.024,-5.077,0,-1.108,1.1775,286.45,303.45,-0.04025,0.1865,0.8775,0.4645,0.4545
2,1.25,0.69648405,416.0123,-5.6808,0.7853973,4.999763,5.763695,0.8620488,93.6,88.35,1.8177475,0.9351936,-0.9646,-0.0241463875,0.533985,2.655092,101.258625,-2.20175,-4.62325,0,-1.13775,1.153,284.975,302.275,-0.039,0.19475,0.8775,0.47375,0.455
2,1.75,0.6954888,415.545375,-6.85188725,0.65082535,4.9710015,6.2189925,0.87345455,93.725,89.625,1.80868,0.9330493,-0.9833,-0.0217,0.50271065,2.62929975,101.27,-2.1635,-4.7765,0,-1.079,1.0575,285,301.75,-0.035,0.1885,0.87875,0.47325,0.45575
2,2.25,0.64930065,415.309,-6.563993,0.7282047,4.8928505,6.1348775,0.87842205,92.8642775,89.575,1.7010125,0.86979995,-1.142275,-0.020305875,0.50025915,2.661764,101.28,-2.2255,-4.922,0,-1.086,1.043,283.65,301.1,-0.032,0.1795,0.86975,0.485,0.45775
2,2.75,0.755367325,415.946,-7.283506,0.72613965,4.9180095,6.0542525,0.83818685,91.525155,89.775,1.69662,0.8760412,-0.8938,-0.026575,0.5039224,2.661118,101.275,-2.41475,-4.734,0,-1.105,1.09,283.55,300.35,-0.0285,0.186,0.892,0.483,0.4605
2,3.25,0.67042,416.45805,-6.214881,0.680623275,4.810734,5.8583925,0.801096075,96.5774,90.175,1.506505,0.860601,-1.039025,-0.024799235,0.5126923,2.72660875,101.3,-2.7065,-4.31575,0,-1.15875,1.07225,284.075,299.65,-0.024,0.188,0.887,0.484,0.45375
2,3.75,0.75755655,416.1888,-4.4510685,0.5597171,4.87577625,5.6853225,0.851099,93.6,90.175,1.71242,0.8070355,-1.53165,-0.018872575,0.492916275,2.612878,101.3,-3.0775,-4.45675,0,-1.097,1.141,283.025,298.7,-0.02475,0.18275,0.845,0.4755,0.456
2,4.25,0.727392375,416.9346,-6.77553575,0.4785941,4.8474585,5.2231175,0.9480987,95.3,90.25,1.61191,0.77176105,-1.734,-0.022511615,0.481938775,2.63744025,101.3,-3.224,-4.43475,0,-1.098,1.131,283.1,297,-0.024,0.182,0.837,0.468,0.45475
2,4.75,0.70167095,417.02895,-6.3487195,0.7270412,4.6648265,4.7686475,0.8622255,93.55,90.625,1.5835325,0.77807115,-1.61835,-0.0229087775,0.5197489,2.63566925,101.3,-3.356,-3.6345,0,-0.9695,1.188,282.9,297,-0.028,0.1775,0.8195,0.48475,0.456
2,5.25,0.601827825,417.56555,-6.67962125,0.511763,4.67296775,4.74007,0.9247445,93.525,90.775,1.50458,0.742665,-1.517825,-0.02296916,0.491986375,2.691309,101.3,-3.363,-3.87075,0,-1.03775,1.16925,282.7,297.5,-0.022,0.18175,0.819,0.433,0.4545
2,5.75,0.687827,417.411775,-5.085623,0.5913962,4.667266,4.69303,0.866288,94.1,90.7,1.468545,0.75117585,-1.8345,-0.0213418,0.482985325,2.557194,101.3,-3.446,-3.0795,0,-0.90375,1.176,283.5,296.925,-0.022,0.182,0.815,0.4585,0.45975
2,6.25,0.7342395,417.2303,-5.941951,0.4698901,4.600222,4.642275,0.90134055,93.55,90.65,1.411435,0.7102274,-2.004435,-0.0232075525,0.502966975,2.5577185,101.33,-3.61525,-2.40475,1.60925,0.25275,1.427,283.475,296.65,-0.02825,0.1755,0.8055,0.433,0.49725
2,6.75,0.79810845,417.2895,-4.031435,0.7021413,4.5686005,4.90544,0.882952,92.59366,90.675,1.73403,0.697319675,-2.1396,-0.02425141,0.50479975,2.56761325,101.3475,-3.5715,0.69225,39,19.04,4.6,283.3,296.275,-0.028,0.176,0.8165,0.42075,23.6025
2,7.25,0.846173075,417.845875,0.926956925,0.763288,4.4216835,4.978195,0.8921412,91.3,89.675,1.490865,0.7608737,-2.54195,-0.035325,0.521662875,2.61360925,101.3975,-3.30325,16.1225,133.2,68.935,14.265,282.55,297,-0.03075,0.168,0.821,0.412,74.795
2,7.75,0.817870175,417.5007,27.240595,2.09777325,4.40487425,5.023785,0.9458929,90.8217125,88.7,1.53553,0.915727825,-2.526025,-0.05383404,0.52996235,2.642368,101.4,-3.223,56.825,287.025,141.1,22.84,283.3,298.8,-0.034,0.164,0.813,0.428,135.875
2,8.25,0.929766625,417.47685,69.31606,3.755247,4.412887,4.85905,0.824300675,88.9098,87.275,1.7811825,1.009671,-1.93905,-0.0839401,0.6348757,2.8116625,101.4,-2.81675,117.3,455.0140623,225,28.64,282.625,300.6,-0.043,0.155,0.808,0.397,185.5
2,8.75,1.015513,417.69725,118.873325,6.15737875,4.4503835,4.8933175,0.878010375,90.668625,86.85,2.04003,1.16566,-1.5911,-0.12727255,0.679244,2.97026075,101.4,-2.231,178.7,596.35,302.6,33.155,283.8,304.2,-0.05375,0.14125,0.8025,0.433,223.1
2,9.25,0.9778937,417.5403,156.237975,9.16796225,4.523497,4.78581,0.78825435,90.8721925,85.525,2.23245,1.3271165,-0.8403675,-0.1559742,0.67780465,2.92303275,101.4,-1.678,242.325,752.9636755,373.3,37.95,283.4,307.05,-0.0555,0.146,0.811,0.42,288.65
2,9.75,0.942947,416.944225,192.5735,12.6525025,4.578199,4.84166,0.725849225,89.310675,84.225,2.36018,1.547948,-0.2329736,-0.19387665,0.7197908,3.0036645,101.4,-0.95,294.475,882,436.8,41.5,284.5,309.425,-0.0655,0.13375,0.81425,0.4055,355.05
2,10.25,0.8416131,416.893,232.0631,15.989745,4.7013225,4.9115325,0.609756,88.56564,81.025,2.61092,1.77656025,0.4863,-0.21461105,0.74434825,3.1010835,101.4,-0.427,339.1,994.1914119,480.775,44.0275,286.6,312.3,-0.07525,0.13825,0.83325,0.399,404.225
2,10.75,0.92173155,417.11775,251.39265,19.4981325,4.8148965,4.9704925,0.7205107,86.9,78.9925,2.6117375,1.899615,0.9429,-0.2461366,0.773300575,3.172202,101.4,0.091,372.1,1052.3339525,518.675,46.8,287.7,314.8,-0.0835,0.135,0.8325,0.3775,427
2,11.25,0.751027275,416.555275,277.177,18.50478,4.753963,5.0601,0.580257325,83.02461,76.3075,2.824305,2.113415,1.19830825,-0.26513435,0.7656694,3.2424625,101.32,0.51575,395.9,1112.5,547.025,49.4775,285.85,316.7,-0.08475,0.14,0.833,0.377,445.3
2,11.75,0.8215604,416.386475,276.3409,21.9059725,4.776759,5.5513075,0.6741887,83.62687,73.84,3.433685,2.30312075,1.496475,-0.2641331,0.7889807,3.289142,101.3,0.893,405.3,1134.932135,553.35,50.285,285.65,319,-0.083,0.151,0.846,0.369,403.35
2,12.25,0.7967184,416.1868,279.725,21.9506,4.8073925,5.866785,0.6077431,84.275,71.215,3.63904,2.479915,1.841,-0.294799475,0.813530525,3.31744375,101.225,1.1955,399.3,1127.725,548.575,50.265,285.05,319.8,-0.077,0.153,0.8505,0.364,443.325
2,12.75,0.721378975,415.462,266.421225,22.9866375,4.839796,5.8333025,0.629696,79.63825,69.735,3.754415,2.691955,2.252675,-0.28712555,0.795750375,3.3432745,101.21,1.4905,373.45,1071.523576,523.175,47.025,288.2,321.325,-0.07725,0.1635,0.86725,0.36975,411
2,13.25,0.68587465,414.859,234.53575,20.96406,4.848726,5.80586,0.604001575,79.01,68.145,3.846545,2.723213,2.398,-0.310675,0.7944787,3.351318,101.2,1.6295,342.875,1006.5,486.925,44.1675,288.775,321.775,-0.074,0.16275,0.869,0.376,396.75
2,13.75,0.56235305,414.8732,210.4785,18.85531,4.85087,5.69065,0.565161,78.17515,66.3975,4.00305,2.79270075,2.539425,-0.2819098,0.7855488,3.35812,101.2,1.8485,300,894.6,440.35,41.15,290.775,321.725,-0.07725,0.17625,0.8785,0.38175,356.275
2,14.25,0.574635,415.089475,176.00605,17.644255,4.9410855,5.75941,0.5438299,76.54961,67.9025,4.06891,2.752152,2.7357,-0.28045735,0.8013262,3.450234,101.19,1.896,249.95,777.2,387.725,36.5325,288.675,321.625,-0.073,0.1805,0.9035,0.385,299.8
2,14.75,0.57464115,414.3045,133.6061,16.21422,5.005523,5.74953,0.529091575,76.2242,67.14,4.0568,2.838309,2.9585,-0.2686633,0.782295,3.413022,101.2,1.9195,188.4,624.244064975,314.6,31.47,289.25,321.95,-0.06075,0.17325,0.9165,0.389,256.15
2,15.25,0.4785665,415.08685,91.9910475,13.583765,5.021914,5.756825,0.49979825,77.023705,67.045,3.91545,2.80649,2.86475,-0.2314385,0.783539375,3.406532,101.2,1.911,117.7,465.575,228.975,26.685,289.15,321.55,-0.0605,0.183,0.928,0.383,196.675
2,15.75,0.446468775,415.2315,46.47768,10.63992,5.07299025,5.78045,0.484678875,77.859095,70.005,4.23136,2.60768,2.909425,-0.1834706,0.7514338,3.39179025,101.2,1.792,55.16,304.925,153.225,21.48,289.15,319.7,-0.0545,0.1835,0.926,0.40575,146.4
2,16.25,0.4851615,414.967725,10.0026315,7.89391075,5.098101,5.746115,0.5967544,79.7152,73.9125,4.06122,2.4338715,2.97475,-0.11689155,0.722201775,3.225487,101.2,1.638,10.115,150.12029085,79.98,14.685,289.3,317.75,-0.04675,0.1835,0.9205,0.393,92.95
2,16.75,0.44283085,415.021575,-5.96513875,4.3262545,5.145321,5.736635,0.578902025,82.81886,76.6475,3.80965,2.12171025,2.47735,-0.0751514,0.6618807,3.108795,101.2,1.109,-4.45375,48.3,23.1225,4.758,288.75,315.725,-0.0435,0.192,0.9205,0.416,37.7625
2,17.25,0.4458391,414.929,-8.6629485,2.7594915,5.29356875,5.797915,0.6422745,83.432475,77.5525,3.4451275,1.92892425,2.13475,-0.04869182,0.626954275,2.924871,101.2,0.465,-9.545,4.487,0.67025,1.5445,286.625,313.975,-0.04225,0.1915,0.9315,0.4165,2.459
2,17.75,0.5027437,415.296,-9.086628,2.14945425,5.19942025,5.5444025,0.71036745,84.08683,79.1375,3.1006825,1.84512975,1.853175,-0.0404748425,0.6232924,2.98917,101.2,0.26675,-10.4375,0,-1.284,1.34625,286,312.025,-0.036,0.1945,0.90925,0.4715,0.46075
2,18.25,0.5359123,414.97105,-9.935614,1.65437,5.182028,5.01776,0.7082474,86.2,80.875,2.72842,1.7075165,1.7598,-0.043869685,0.6093081,2.8767655,101.2,0.00025,-9.3875,0,-1.2215,1.35825,286.1,310.925,-0.042,0.19725,0.8835,0.43375,0.45675
2,18.75,0.501515975,415.462,-10.769935,1.265024,5.16735375,5.6390675,0.7707423,87.68574,81.675,2.39873,1.6331695,1.523225,-0.03723367,0.5440858,2.7261025,101.2,-0.189,-9.1175,0,-1.14675,1.25375,286.4,309.95,-0.03325,0.198,0.897,0.426,0.455
2,19.25,0.5465727,415.016825,-9.01105,1.109717,5.1116975,5.6248375,0.69459995,86.84442,81.225,2.4751625,1.59580525,1.397325,-0.02876106,0.534424,2.635493,101.2275,-0.3195,-9.5375,0,-1.17125,1.216,286.4,309.9,-0.0355,0.2,0.901,0.387,0.46075
2,19.75,0.5949537,415.0609,-9.32492975,1.134665,5.176936,5.604455,0.71666065,86.7577425,82.575,2.45132,1.570449,1.278,-0.032047915,0.5517401,2.830052,101.2675,-0.4875,-8.5375,0,-1.273,1.2675,286.1,309.125,-0.03425,0.199,0.91325,0.401,0.45475
2,20.25,0.66913075,414.9714,-10.0289875,0.779089,5.1740865,5.87066,0.7985677,87.32194,84.375,2.28809,1.473833,1.009525,-0.02854653,0.5746726,2.7939545,101.24,-0.65875,-8.0825,0,-1.29125,1.271,284.175,309.05,-0.0345,0.2,0.89975,0.4075,0.457
2,20.75,0.61187095,415.192625,-8.156574,1.1472365,5.008913,5.898885,0.794512125,85.97554,83.8,2.1818075,1.429359,0.78955,-0.028739785,0.53867455,2.8005915,101.227925,-0.91875,-7.45475,0,-1.24575,1.2345,283.375,308.525,-0.037,0.19725,0.89725,0.41975,0.45175
2,21.25,0.587818525,415.0579,-7.98367375,1.01246,5.0099915,5.974075,0.80248465,87.07836,84.9,2.1262475,1.3153765,0.6764,-0.028234845,0.5283036,2.8015705,101.2475,-1.0565,-6.36675,0,-1.20025,1.22425,283.65,306.8,-0.0325,0.19525,0.9005,0.44125,0.456
