DOY2,HR2,CO2,H2O,FC,LE,H,USTAR,WS,U_SIGMA,V_SIGMA,W_SIGMA,PA,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_2_1_1,G_3_1_1,SW_OUT,LW_IN,LW_OUT,NETRAD,SW_IN
1,0.25,352.6796543,2.76564731375,0.16053065,-0.60251,-15.4785246075,0.0903075,0.8716384705,0.342673912,0.3392697585,0.1381919105,97.971317455,-9.562209177,0.147141975,-0.2329104,0.5051491,-9.153904,-8.5002375,-7.9611035,0,234.1375,266.9232,-29.6243,0
1,0.75,351.202741975,2.741019322,0.13192,-1.1561243875,-16.307685765,0.08609151075,0.8773603375,0.34495018,0.352505,0.1428697805,97.952402005,-9.9003423035,0.14617335,-0.2355062,0.50341015,-9.120022,-8.9195385,-8.12243575,0,235.0836,267.4098,-29.2156,0
1,1.25,352.413939425,2.723392358,0.113507951,-0.8570806055,-16.13381343,0.08759450575,0.93095,0.3427198265,0.3519284835,0.130658753,97.92800609,-9.9961775575,0.143917875,-0.237323625,0.5015605,-9.33942,-9.05847275,-8.40197025,0,235.5629,265.7074,-31.9274,0
1,1.75,352.14263355,2.7190957305,0.249040789,-1.168615,-17.239475775,0.0866326305,0.90059348,0.34645,0.33778,0.138722019,97.913588685,-10.149118195,0.142413375,-0.235292125,0.49975975,-9.365352,-8.9518365,-8.5128555,0,238.5747782,264.4987,-23.60539,0
1,2.25,352.027094025,2.692494903,0.135660453,-0.537469773,-17.55332227,0.0870980085,0.8835397395,0.3664516205,0.33674864575,0.131910625,97.8998292925,-10.14377424,0.1414245,-0.2334692,0.49779795,-9.336961,-9.2951935,-8.4650925,0,238.86335,265.0400945,-27.56920875,0
1,2.75,352.280531025,2.7605453595,0.223339158,-0.6538275,-12.27289761,0.0827905105,0.905514674,0.34966883375,0.348773722,0.1262416245,97.9137382375,-10.42858621,0.14,-0.23146365,0.49760745,-9.766661,-9.070859,-8.927843,0,242.8268247,265.5579,-24.995695,0
1,3.25,352.356358875,2.76251382825,0.22266407175,-1.17990919925,-13.98804217,0.076939148,0.766054266,0.34653,0.34020053,0.12579,97.907214315,-10.2760579575,0.1403288,-0.2313976,0.494065075,-9.9144305,-8.844034,-8.559596,0,239.711,265.542,-24.6885,0
1,3.75,352.149458875,2.772051002,0.222750513,-0.66657,-12.9047490775,0.097872514,0.955901914,0.35701,0.384962119,0.13647,97.9139690425,-10.34506886,0.14163465,-0.2291905,0.49415535,-9.9693215,-8.940548,-8.5608475,0,239.297,265.5342,-26.8733,0
1,4.25,352.34844085,2.745096463,0.097095778,-0.38461,-13.462927975,0.08826958475,0.858046458,0.3473109065,0.340075463,0.124328223,97.8926136,-9.99780860425,0.1428487,-0.2273672,0.49373135,-9.99722825,-8.83618725,-8.46015425,0,238.7645,265.6512,-25.5924,0
1,4.75,352.16364765,2.773772081,0.2813024235,-0.8981061135,-14.59309582,0.087738808,0.8252057105,0.337503144,0.3423244405,0.123232764,97.8879,-10.41388523,0.14335355,-0.2258375,0.4938788,-10.07994,-8.750178,-8.4477195,0,240.0377,266.3852,-23.244303,0
1,5.25,352.400457475,2.734477218,0.14919,-1.3931109,-13.6516218125,0.08652846325,0.864229344,0.35095,0.360021242,0.12895633825,97.882825,-10.26896958,0.14425065,-0.2245068,0.493668525,-10.0477025,-8.78080525,-8.363832,0,238.2637,267.2286225,-22.6527,0
1,5.75,352.857506875,2.73509559375,0.0624860425,-0.73719058925,-12.7571872475,0.083966124,0.89511807375,0.36887362925,0.36663458175,0.1275575,97.9055,-10.4650901575,0.1450537,-0.2236826,0.493865425,-10.2495975,-8.57470925,-8.367661,0,244.6035889,268.0431,-17.8865,0
1,6.25,352.0023509,2.7178548795,0.1515112465,-0.4414596045,-12.8689714125,0.08229660525,0.832804806,0.36481097775,0.3539004695,0.1262691825,97.9114898075,-10.79347863,0.14390995,-0.2265929,0.493831925,-10.14495,-9.1355335,-8.27086,0,242.13,268.0258265,-17.33947,0
1,6.75,352.7718304,2.7307593345,0.2187363,-0.81442023975,-13.1698286525,0.09140637875,0.86509,0.351046423,0.370040178,0.14865,97.89098738,-10.284,0.1439113,-0.2282311,0.49327535,-10.26879,-8.9670655,-8.210849,0,244.2935,267.7865609,-18.6242,0
1,7.25,352.1227009,2.6617150925,0.22274298125,-0.98774,-12.63111312,0.086153033,0.9665199155,0.368359099,0.3613628205,0.1411296295,97.89684585,-10.45840786,0.142872975,-0.2325812,0.4959306,-10.2196825,-8.939967,-8.114841,0,245.225,266.4948,-18.596805,0
1,7.75,353.4077399,2.68184968375,0.202775869,-0.381334724,-13.2131377025,0.093336296,1.001910511,0.361688492,0.3789109065,0.14414,97.9024938675,-10.45737582,0.1459295,-0.218255275,0.4878877,-10.192015,-8.763465,-7.905523,0,243.60515,267.374075,-19.8980285,-0.5053915
1,8.25,352.661388275,2.624655669,0.201004154,-0.63183510175,-10.0009142185,0.09666,1.006665781,0.381709581,0.38843255775,0.14087,97.91510038,-10.35178149,0.14244525,-0.2183339,0.4885303,-10.1803325,-8.75503925,-7.78468,1.147163,244.5200073,268.1962,-15.47442,2.617531
1,8.75,352.7642934,2.5742668415,0.1638041375,0.3393007965,-7.418870253,0.09177,1.0228660665,0.36558286,0.37156454,0.14047,97.95243435,-10.81856025,0.14365335,-0.2250502,0.488034825,-10.18445,-8.688826,-8.00522,5.334446,248.1556,269.7492414,-5.4318425,14.22902
1,9.25,353.578365425,2.509948807,0.09728014925,1.40522,-8.34136209875,0.11718,1.1991865385,0.4337038315,0.410054604,0.1741061325,97.97058498,-9.72134883925,0.14224295,-0.242026425,0.488793975,-10.0582475,-8.69555425,-7.9040745,10.878801755,246.411425,273.3567,6.917864955,32.06223
1,9.75,353.159206775,2.648531799,-0.025051039,2.407544369,-3.03816057575,0.13898169975,1.397002669,0.515460704,0.50882,0.209213487,97.980942125,-9.10751162375,0.142836025,-0.242790075,0.4900416,-10.240595,-8.585616,-7.74136925,16.729835,239.366615925,276.791731175,18.74064,46.4623
