DOY2,HR2,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,SC,H,SH,LE,SLE,PA,T_SONIC,TAU,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS
1,16.25,422.972,0.0920869154657707,6.2628,1.77372546405629,29.6876,0.101547,46.9498,0.451547,14.1831,0.207633,99.1251,2.16900000000004,-0.345389,0.524683,1.22008196445977,1.01972054995474,0.702333966144312,4.22498
1,16.75,422.9215,0.0984528424073997,6.451825,1.75463101534197,28.70455,-0.007565,28.7505,-1.238805,14.0715,-0.05736085,99.131,2.31900000000002,-0.31832,0.50315,1.1374401083134,1.04074972976216,0.670567669963293,3.95956
1,17.25,422.724,0.101885398971224,6.37656,1.777169097188,26.8266,0.294417,16.3748,-2.38908,8.65609,0.302753,99.0834,2.375,-0.322535,0.506615,1.12727991200056,0.961671981498889,0.664402739308019,3.78348
1,17.75,423.5725,0.1,6.416535,1.56456001399853,24.3024,0.205837,10.8462,-3.13614,9.06483,-0.00313099,99.156,2.31850000000003,-0.305807,0.491467,1.0971779716861,0.926559925164096,0.655471170884514,3.957105
1,18.25,424.0775,0.0980249874920711,6.419995,1.79624051841617,19.91045,0.14541,5.91575,-2.955985,7.38494,0.02813893,99.1431,2.09700000000004,-0.250159,0.451404,1.07582991220732,0.8879628370602,0.674338194083651,3.80273
1,18.75,424.0785,0.104600309291368,6.376105,1.57253064368957,19.3579,0.102807,3.844935,-3.913275,7.46898,0.0249,99.1715,1.83700000000002,-0.2152095,0.415961,1.03670884752943,0.856936843161777,0.642116645840769,3.61586
1,19.25,424.9865,0.0843906580337132,6.444195,1.65142060057394,17.1206,0.231817,2.16283,-3.46614,5.6896,0.00999478,99.2066,1.83100000000002,-0.236059,0.43976,1.04910914589474,0.827553019449509,0.582322934461627,3.47338
1,19.75,425.02,0.0747663025700743,6.24253,1.49394109656305,16.6007,0.10777,2.2056,-2.83662,6.0538,-0.200858,99.2318,1.697,-0.231718,0.429621,0.99028884675129,0.82825599907275,0.618173114911996,3.53144
1,20.25,424.8285,0.0702851335632223,6.341415,1.58753974439815,12.5689,-0.2232255,0.08509815,-2.660905,4.60882,0.321094,99.23195,1.41750000000002,-0.251229,0.457019,1.04340479706041,0.893815569018155,0.62789851648056,3.530865
1,20.75,424.915,0.0720416546173115,6.341195,1.66751011990932,12.2376,-0.166717,1.34076,-2.47503,6.00907,-0.1965275,99.2559,1.08000000000004,-0.278489,0.470219,1.08627804912002,0.895599799017396,0.660386250613987,3.42563
1,21.25,424.411,0.0600830450206742,6.20314,1.51564837610839,11.1199,-0.141241,0.728606,-2.44583,4.81725,-0.403928,99.25805,0.985000000000042,-0.2549685,0.4505605,1.06584523753659,0.853545825230442,0.625911452372189,3.271865
1,21.75,423.658,0.0682589127036797,6.15351,1.47911121961805,11.75875,0.1401545,0.5017425,-2.38975,4.732345,-0.1852695,99.27505,0.938000000000017,-0.2876265,0.477083,1.09904469689692,0.847409353657349,0.61515845597481,3.143705
1,22.25,424.309,0.0654820222485273,6.20733,1.39504838625762,10.77435,-0.122847,0.8126095,-2.517045,5.399645,-0.0777,99.253,0.951000000000022,-0.263544,0.455473,1.06368228339105,0.848466263324594,0.620809954817092,3.25168
1,22.75,423.976,0.0566964719935675,6.244415,1.49246105476826,9.04819,-0.00801,0.207944,-2.87717,3.756135,-0.230497,99.239,0.969000000000051,-0.255046,0.446256,0.977209803471087,0.817293704857684,0.600730388776862,3.29234
1,23.25,423.682,0.0584635784057049,6.230465,1.31023629272299,9.09461,-0.06175,-1.456,-2.19243,3.49509,-0.3076785,99.23625,0.712000000000018,-0.2642325,0.4528005,0.962997351885139,0.843100610907362,0.590166752018104,3.18842
1,23.75,423.582,0.0520576603392815,6.18914,1.42913891120894,7.792645,-0.330416,-1.175593,-2.22583,4.052945,-0.0776,99.225,0.496000000000038,-0.261177,0.458094,1.03925935165386,0.813432849103108,0.613234865284093,3.2709
2,0.25,424.853,0.0508257554356675,5.632645,1.54492070993951,6.34839,-0.1109885,-6.43928,-3.240195,3.100685,-0.38871,99.24635,3.79350000000002,-0.2192735,0.412625,1.0246016149901,0.795899874236517,0.585601006510829,3.40371
2,0.75,424.614,0.0497586723547236,5.58945,1.89468994825011,5.38712,-0.1244415,-6.93561,-2.248915,3.40308,-0.2262565,99.2538,3.40100000000001,-0.1992955,0.397743,1.00107338170404,0.792915499160042,0.584416512827755,3.28262
2,1.25,424.2995,0.0473175620307004,5.43073,1.66815548593084,5.36454,-0.0188,-4.20114,-2.58062,2.99836,-0.516171,99.2725,3.06650000000002,-0.223756,0.4163045,0.977692976349272,0.792939007045867,0.558613184085812,3.27326
2,1.75,424.732,0.0486552155477704,5.3893,1.92214983807194,4.702205,-0.16926,-9.513195,-2.711295,3.68904,-0.978638,99.2966,2.81900000000002,-0.224798,0.422018,1.00302043847571,0.845535924724668,0.573627056544581,3.25757
2,2.25,425.276,0.0562513999825782,5.43451,1.68785959131677,4.94474,0.1622245,-8.51101,-3.783855,3.085645,-0.859685,99.3108,2.48900000000003,-0.22525,0.429233,0.965419079985474,0.805403004712548,0.585603961735233,3.26762
2,2.75,424.444,0.0536995584850128,5.35515,1.99805038377549,4.70358,-0.0550751,-4.69473,-2.3076,4.102525,-1.236705,99.3187,2.32900000000001,-0.192894,0.409295,0.982601139832435,0.794377114473976,0.578089093479543,3.16292
2,3.25,425.018,0.0567975351577866,5.49588,1.87431053990527,5.52518,-0.0246153,-9.39003,-3.529495,3.3337,-0.740453,99.3128,1.95800000000003,-0.2017025,0.399951,0.996517094240879,0.780190047203424,0.562670318367991,3.270055
2,3.75,424.703,0.05513619500836,5.43204,1.60025935397985,4.940575,0.00588789,-8.70468,-2.38495,3.14059,-0.729995,99.29995,1.70050000000003,-0.221343,0.4242085,1.01756946866914,0.813671798803032,0.594661427982337,3.15867
2,4.25,424.25,0.0576194411635517,5.34948,1.58347516066693,5.22486,0.201227,-8.4618,-2.25169,2.162195,-0.1417575,99.285,1.63200000000001,-0.203952,0.39951,0.920967655912141,0.804117550918882,0.565124303078298,3.00777
2,4.75,424.404,0.0554325716524139,5.29819,1.30770027146896,5.95305,0.196627,-6.36276,-0.420486,2.68788,0.1573775,99.26255,1.57900000000004,-0.1951465,0.390294,0.972364703910292,0.76880813924055,0.534043067611268,3.24956
2,5.25,425.792,0.0677755855747481,5.35785,1.44042007761625,7.335285,0.413877,-7.84719,-1.4906,3.69321,-0.537933,99.2785,1.49100000000004,-0.213551,0.404028,0.941719172577473,0.803458150745887,0.589190122116792,3.15113
2,5.75,426.146,0.0719198859843368,5.28945,1.42894959578272,10.2593,0.24296,-7.50294,-1.95738,2.80035,-0.5809025,99.2797,1.42000000000002,-0.213544,0.416047,1.00455960500112,0.782849283067948,0.567646897287389,3.11718
2,6.25,426.827,0.0881111042898202,5.18108,1.30799021886876,10.464,0.367637,-7.18589,-1.13085,4.34844,-0.489011,99.2925,1.29000000000002,-0.238701,0.44163,0.971102981150815,0.781898970455902,0.570797687451517,2.97529
2,6.75,427.828,0.102106632415157,5.24011,1.3880814097163,14.4144,0.546801,-3.8446,-1.53477,4.36773,-0.0317134,99.2741,1.36600000000001,-0.2358145,0.4359365,1.00942115372056,0.773737118457119,0.575149411407537,2.896675
2,7.25,428.141,0.106280018929873,5.165505,1.38007970784299,15.3582,0.211479,-5.84266,-0.6653805,2.8377,-0.565842,99.27875,1.27250000000001,-0.226423,0.4144165,1.00608445524138,0.815318635463033,0.555297875087934,2.957935
2,7.75,429.5735,0.114017542509914,5.22506,1.66567103594918,16.43985,0.770585,-1.90452,1.04282,4.54625,0.3432585,99.29985,1.28350000000003,-0.195677,0.3870555,0.973147488264244,0.831794146372566,0.577463738232722,2.88681
2,8.25,430.738,0.105724329777747,5.24301,1.72905926309574,21.2503,0.6455905,4.24484,5.19573,4.93757,1.24367,99.3558,0.676000000000045,-0.219927,0.409325,0.900099994445062,0.785828861775896,0.556409022212976,2.98616
2,8.75,430.77,0.112375217612628,5.25683,1.76753001825647,23.97875,0.190349,12.43385,7.73,7.73914,1.36779,99.3567,0.887,-0.288135,0.475656,1.02097992144802,0.832693220820249,0.611122737263146,2.9209
2,9.25,428.411,0.0895341912527783,5.27075,1.93068520983331,19.449,-0.778373,23.125,8.69911,8.72791,1.83247,99.3776,1.30200000000002,-0.229066,0.431289,1.10134917260604,0.862819216290412,0.591072753559154,3.18941
2,9.75,428.184,0.0860434750057037,5.48515,2.14007943777795,18.817,-0.4326355,40.4573,10.7461,13.26635,1.94363,99.3682,2.00300000000004,-0.30335,0.497399,1.04046143609458,0.939004792320039,0.618870745794306,3.13898
2,10.25,426.983,0.0767472231752887,5.47398,2.31456907436352,19.9778,-0.3945355,53.9149,9.57782,16.7171,1.67067,99.3631,2.66800000000001,-0.290994,0.486323,1.11322055316995,0.935462986974899,0.648491326079231,3.23733
2,10.75,427.5005,0.0715146532927363,5.602905,2.24056912412896,19.864,-0.3310115,78.59965,11.2671,21.5834,2.81311,99.3469,3.13900000000001,-0.325778,0.51298,1.0835312639698,0.947377960478288,0.691483911598817,3.37895
2,11.25,426.3755,0.0767463354173996,5.53944,2.45314084389788,22.7026,-0.554701,83.7379,10.11461,27.6256,1.51474,99.34405,4.01700000000002,-0.361643,0.5380835,0.989694948654539,0.999171843629109,0.684645469630845,3.410205
2,11.75,425.982,0.0709954223876441,5.75631,2.66674028011834,23.0984,-0.238346,105.4275,9.76175,26.2281,1.706165,99.3467,4.43800000000002,-0.3270205,0.5103225,1.12982558413493,1.0215309028228,0.711390053184483,3.401695
2,12.25,425.313,0.0706458066696106,5.79956,2.81224512365074,23.1066,-0.308122,122.342,11.4401,35.9653,2.05889,99.2906,4.90500000000003,-0.388251,0.566205,1.25865007051205,1.12809130836116,0.726276118291108,3.37464
2,12.75,424.294,0.0732120208708925,5.94327,3.0820496426891,24.6077,-0.250231,136.34,11.2086,33.5562,2.143445,99.2619,5.43000000000001,-0.421195,0.579866,1.24368806378448,1.19904128369293,0.765049018037407,3.68503
2,13.25,424.031,0.0687383948822308,6.02172,3.18703624077292,22.9208,-0.2664645,133.792,7.16358,36.58405,1.4645,99.2245,5.67000000000002,-0.500702,0.6404065,1.36205455736001,1.17723494901738,0.823298887117738,3.79165
2,13.75,424.1305,0.0720753772102512,5.76927,3.26704759683724,25.1225,-0.062398,145.159,7.502005,37.5854,0.777142,99.212,6.49800000000002,-0.480966,0.6201195,1.34612889490993,1.26435096526222,0.802080585925493,3.8908
2,14.25,423.469,0.0684048974854871,5.72929,2.87109038520211,24.1668,-0.222735,139.7225,5.33981,35.65545,1.31636,99.2068,7.56200000000001,-0.491601,0.617382,1.35566957626112,1.26827047588438,0.803980099256194,4.15554
2,14.75,423.054,0.0745098647833237,5.83814,3.08600448239323,28.307,-0.09885995,127.8475,4.824925,36.5744,1.009207,99.2003,8.15300000000002,-0.543226,0.659207,1.3773249797137,1.26851848023298,0.841957421227852,3.96693
2,15.25,422.983,0.0758946638440411,5.903,3.12538957571692,27.7789,-0.2021695,117.754,3.302795,34.53565,1.30213,99.1987,8.22000000000003,-0.473352,0.617416,1.45639967042018,1.27849129836695,0.819624914213813,4.12934
2,15.75,422.699,0.0786765530510838,5.785,3.04711472456354,28.0056,-0.0852,107.055,1.56173,38.7427,0.969817,99.18355,8.58800000000002,-0.443792,0.613606,1.34545938377198,1.22178550156116,0.776368563136173,4.161
2,16.25,422.619,0.0851606623515655,5.77515,2.76111028392565,28.2079,-0.0806393,78.87085,0.5544895,30.0943,-0.3246265,99.20125,9.19250000000002,-0.397863,0.5700795,1.32184880464313,1.15781440526561,0.76176128564733,4.12171
2,16.75,422.611,0.0959039102435349,5.7897,2.61953049228292,30.1948,0.0353267,53.59395,-3.6264,22.8687,0.647198,99.23025,8.72500000000002,-0.378929,0.5533895,1.26156615435229,1.17999990961542,0.725420073681572,3.97072
2,17.25,422.837,0.101969780269547,5.78956,2.72340482757779,27.99655,-0.024,33.6671,-3.87275,18.7664,0.403321,99.2106,8.571,-0.360947,0.5421665,1.21231451191885,1.08176173692382,0.731399724289329,4.035175
2,17.75,422.691,0.100975919336842,5.87047,2.44233581663449,23.57355,-0.1545445,15.3322,-5.467725,14.79115,0.479821,99.21755,8.50550000000004,-0.3297365,0.525416,1.166341284761,1.00284813944249,0.683742586062785,4.03336
2,18.25,423.591,0.0929935379561667,6.09619,1.92995008382981,19.0546,0.0836471,2.18632,-7.67603,10.4598,0.773024,99.2148,8.32000000000005,-0.265234,0.45313,1.06858785319692,0.852637085752197,0.57714209688776,3.80863
2,18.75,424.176,0.0933743005328554,6.26086,1.85882072499597,18.01455,0.503029,-1.20569,-6.881915,6.61867,0.968389,99.2388,7.68850000000003,-0.2028365,0.408718,1.03183023338608,0.767119887376649,0.545012366987232,3.419425
2,19.25,424.82,0.083819948873127,6.09068,1.68173125082458,14.9944,0.26425,-2.16124,-6.21471,6.65279,0.514861,99.26575,7.28300000000004,-0.201946,0.4077925,0.923666361244482,0.748507485695084,0.527523503019558,3.57321
2,19.75,425.2585,0.094339811320566,6.036225,1.81554466411449,14.8316,0.471961,-5.652485,-5.70959,6.752865,0.0694843,99.3024,6.82400000000001,-0.229655,0.432549,1.00843938836204,0.777041182949784,0.595716375467386,3.50656
2,20.25,425.0985,0.0833340383284796,5.858755,1.71484984765431,13.4685,0.135547,-5.14427,-5.77368,4.63638,-0.380581,99.29765,6.55850000000004,-0.2135825,0.411069,1.00459174510887,0.735542788073529,0.575203287984531,3.404805
2,20.75,426.374,0.0766516785223464,5.92231,1.86841969553274,11.7101,0.0667,-5.864475,-5.924785,6.10622,-0.107084,99.28935,5.93750000000003,-0.223154,0.4208375,0.968868323052888,0.770878906906966,0.569185696283582,3.296185
2,21.25,425.892,0.0701020209713478,5.742265,1.62226501236806,12.3734,-0.05667435,-8.41203,-4.60995,6.75698,-0.591849,99.268,5.66500000000005,-0.2246315,0.422779,0.951174457811643,0.778839255262654,0.587474206546781,3.59115
2,21.75,425.6,0.068044103344816,5.79251,1.7198591038485,10.6318,-0.0795,-6.668945,-4.76575,5.31809,-0.5816425,99.258,5.21700000000004,-0.230431,0.43682,0.993753993702667,0.790783156118035,0.564234880169597,3.38031
2,22.25,426.0975,0.0690958754195936,5.75932,1.55486012232612,9.57087,0.0572133,-8.58035,-3.92912,5.42486,0.180928,99.274,5.01900000000001,-0.260627,0.454577,0.996149085227708,0.791164963834977,0.590083045002989,3.3438
2,22.75,425.899,0.0675257828079099,5.686855,1.73263577320348,8.07586,-0.00998051,-8.91744,-3.65087,4.04215,0.1630775,99.2685,4.69800000000004,-0.235567,0.429304,0.906051874894589,0.749543861291653,0.564319944712217,3.30979
2,23.25,426.0715,0.0603174516126688,5.76874,1.60261973031658,7.33382,-0.2258755,-6.323795,-4.74488,3.98617,0.0370309,99.2765,4.721,-0.22952,0.432628,0.975095892720301,0.748889845037306,0.562009786391661,3.40664
2,23.75,425.197,0.0552122269067278,5.72623,1.48507380948372,7.658585,-0.150821,-8.798515,-3.89924,3.573735,0.130327,99.25885,4.31750000000005,-0.2283925,0.4310295,1.00807119800576,0.772940873210071,0.586161706103707,3.402645
3,0.25,424.75,0.0565685424949238,6.98332,1.91311520394874,5.93977,0.101886,-6.47777,-5.03146,5.774175,-0.01575,99.49215,9.90750000000003,-0.233948,0.44555,0.974942103637544,0.747696563461365,0.576444151038191,3.380025
3,0.75,424.678,0.0532833880800567,7.080485,1.78822401691083,5.352265,0.05237415,-9.7925,-5.33087,5.835845,0.0555063,99.5205,9.80000000000001,-0.215106,0.416438,0.971112248918733,0.772049868855633,0.559832117692438,3.32182
3,1.25,425.259,0.0512110339673004,7.07199,2.02549006415731,5.30778,-0.004367676,-6.84273,-5.17657,5.341565,-0.2159905,99.575,9.59700000000004,-0.217308,0.420785,0.965624150485063,0.813743202736588,0.564260578101997,3.12732
3,1.75,425.305,0.0450555213042752,7.11089,1.81835915044306,5.5796,0.2945225,-9.08183,-4.41609,6.4699,0.610709,99.54875,9.26700000000002,-0.2006215,0.4061765,0.970970941689715,0.761180468433691,0.597242338776038,3.292185
3,2.25,425.0655,0.0451774279923061,6.99698,1.90710440573358,4.83703,0.0138,-9.01099,-4.182695,5.29491,0.456132,99.556,9.15900000000005,-0.212166,0.4111,0.949084822342029,0.729342854904331,0.554014440245017,3.32349
3,2.75,425.615,0.0481663783151692,6.96839,1.90538954438844,5.010765,0.170324,-12.6779,-4.21862,5.7595,-0.00114,99.5409,9.27000000000004,-0.208947,0.408158,0.958569767935543,0.721271100211287,0.562689967921945,3.29169
3,3.25,425.7265,0.0442718872423573,7.070745,1.51744986884872,4.846585,0.295753,-9.02804,-4.09568,3.99679,-0.371509,99.5052,8.93800000000005,-0.173332,0.371855,0.867718848475703,0.717618282933204,0.553600939305562,3.22239
3,3.75,426.876,0.046690470119715,7.01212,1.49918991815731,5.32871,0.303192,-7.529585,-3.74882,4.77346,0.171626,99.501,8.83500000000004,-0.185242,0.393786,0.853103745156473,0.706029744415913,0.531508231356768,3.0125
3,4.25,428.085,0.063196063543213,6.89668,1.54713929560334,6.49854,0.443488,-9.27787,-2.79856,3.57366,-0.2853105,99.4828,8.28300000000002,-0.186829,0.393333,0.884539993442919,0.753258255845895,0.533006566563678,3.11339
3,4.75,427.927,0.0706329017453203,7.009425,1.71920403959682,8.05658,0.313454,-6.14045,-2.11861,4.39336,0.1656255,99.49655,8.42950000000002,-0.190507,0.3920245,0.903536993251376,0.72394007686781,0.552022852226219,3.242085
3,5.25,429.091,0.0754242674191858,7.07102,1.85025534354562,9.57712,0.644461,-8.364665,-2.300665,5.50382,0.0667,99.5094,8.21200000000005,-0.164799,0.367642,0.866173770094662,0.688867911866999,0.537455114404915,3.13624
3,5.75,429.3125,0.0956807331660282,7.06719,1.94760597419904,12.3867,0.537155,-9.74692,-2.75846,4.8082,-0.99324,99.5332,7.988,-0.173315,0.370803,0.939934040238995,0.738872790133728,0.575267763741373,3.2825
3,6.25,429.657,0.105318022961758,7.16922,2.06178563381072,15.6442,0.431112,-9.36773,-2.53178,5.880255,-0.0157,99.5299,7.851,-0.219622,0.423802,0.978940754080654,0.812651216697545,0.601867094963664,3.3384
3,6.75,430.976,0.124787099362461,7.18444,1.97701036921914,16.5839,1.020405,-5.32741,-2.37958,5.45323,0.285149,99.5336,7.666,-0.258528,0.4497,0.976447131185299,0.80047798220813,0.626630672725171,3.21984
3,7.25,431.576,0.119582607431014,7.254755,2.04897047318891,20.5416,0.758515,-2.208505,0.4859705,4.90595,0.6143455,99.5471,7.38950000000003,-0.236757,0.44285,0.953120103004479,0.803004393324704,0.62055025667382,3.38836
3,7.75,431.918,0.123295174277017,7.30032,2.0604198601256,19.9625,0.383521,7.6778,5.263205,9.14555,1.03262,99.57165,7.23300000000003,-0.2618985,0.4591375,1.04572409245101,0.855024901851819,0.645701848304468,3.474705
3,8.25,432.822,0.12,7.39635,2.35247045236951,19.6991,-0.247016,23.275,7.80332,12.6148,0.577827,99.575,7.70000000000004,-0.298147,0.497782,1.0620499046655,0.861673952258045,0.687114983099626,3.55499
3,8.75,431.473,0.109087121146357,7.474595,3.03949008881424,18.4764,-0.8488425,36.59805,8.66182,18.1204,0.258408,99.601,7.63200000000001,-0.319535,0.503529,1.10069977741435,0.951569755719464,0.67820866995343,3.67372
3,9.25,429.483,0.0878635305459552,7.38363,3.28010670558139,17.8564,-1.14659,52.51345,12.6037,17.94725,-0.00391,99.5916,7.94300000000004,-0.408257,0.570477,1.19912051104132,0.99258299401108,0.7338787365771,3.5288
3,9.75,427.8035,0.0780384520605067,7.37024,2.98610434036661,17.5549,-0.575051,64.142,13.7321,23.4719,0.063,99.5608,8.55850000000004,-0.405059,0.574751,1.19025113342734,1.05257118278425,0.745420763551446,3.450015
3,10.25,425.8715,0.0738915339595665,7.379515,3.62783879258337,19.3074,-0.828395,81.35205,13.1616,30.4478,0.4425085,99.5789,9.16650000000001,-0.4073025,0.57351,1.17739416205459,1.04873571298222,0.727867732674792,3.371505
