DOY2,HR2,USTAR,TA,WS,H,LE,RH,PA,CO2,H2O,PPFD_IN,PPFD_DIF,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,FC,SC,NEE,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1
1,8.75,1.06859,3.1859625,7.0895,15.972275,12.75775,99.442075,100.4,427.45175,7.13082,116.26575,89.0848,28.1901,95.503825,25.3718,321.21375,326.249,2.0811625,1.70263,2.97343,1.83875,1.2994,1.5574,1.9068,2.905525,3.7,5.793775,7.2818
1,9.25,1.133605,3.27351,6.78176,28.324225,14.58425,99.421375,100.4,427.425,7.214905,270.684,175.87375,76.970925,169.62025,38.239025,320.7505,326.76075,2.0463725,1.11382,2.11923,1.8545,1.33475,1.574,1.96075,2.97475,3.707225,5.814875,7.345875
1,9.75,1.1710375,3.2389525,7.1863875,54.457925,14.8487,99.3691,100.3745,427.2055,7.2468375,414.089,243.085,129.289,247.726,49.081475,320.94825,327.335,2.99989,0.8243045,3.033645,1.8745,1.337375,1.590875,1.939875,2.947875,3.707225,5.814875,7.314875
1,10.25,1.20037,3.39679,7.461865,95.95805,17.2756,99.14155,100.366,427.42,7.2755,560.208,324.88925,196.81825,329.656,61.753375,321.6465,327.28125,3.793475,0.920977499999998,3.70309,1.8945,1.330525,1.567,1.906125,2.905525,3.7,5.8,7.2818
1,10.75,1.23146,3.74663749999999,7.60532,139.69675,22.4038,98.9878,100.4,427.6175,7.361225,668.83225,406.4335,239.623,377.598,69.3419,322.858,330.02,3.76573,1.01302,4.566625,1.9558475,1.3418,1.5746,1.9322,2.95675,3.7165,5.81615,7.29915
1,11.25,1.2664675,4.07807749999999,7.7755225,170.78025,28.0848,99.464225,100.4,427.45,7.406075,762.35525,464.48925,280.239,425.3085,73.059275,323.585,331.259,4.26589999999999,0.799801499999986,4.089545,2.029775,1.3422,1.558425,1.917825,2.93405,3.7,5.80125,7.300825
1,11.75,1.264355,4.69991,7.62708,208.148,30.7972,98.9175,100.4,426.531,7.40677249999998,883.18675,514.095499999999,328.269,472.33025,82.3293,323.63775,333.20325,3.4628,1.2317,3.67715,2.016875,1.333,1.575,1.933,2.983,3.708925,5.817,7.333
1,12.25,1.2551375,5.042715,7.7306875,227.579,29.8628,98.64675,100.326,425.58325,7.36008749999999,940.45825,535.101,345.939,507.6645,81.4054,323.453,334.871,2.9705,0.484660499999999,2.948885,2.01,1.325,1.567,1.908,2.917,3.7,5.8,7.317
1,12.75,1.2821,5.26660249999999,7.6935375,270.0185,33.82925,98.9424,100.3,425.83325,7.32757,963.4625,515.5565,345.08625,507.69,80.2005,324.312,337.18825,2.444345,0.336846249999999,2.60015,1.9789575,1.308,1.567,1.917,2.933,3.7,5.8,7.283
1,13.25,1.28724,5.46995,7.7974575,241.97,32.1063,98.63855,100.266,425.03,7.46816,946.9775,525.08,336.693,497.5125,80.8775,324.729,335.892,2.91287,0.8163385,3.30995,2,1.31655,1.57375,1.917,2.89915,3.7,5.8,7.2822
1,13.75,1.30953,5.46435749999997,7.785105,229.541,37.728375,99.0531,100.2015,425.01,7.52482,891.121749999999,499.68775,310.7755,478.44775,76.915525,326.588,336.56625,2.8738625,0.739251249999999,2.817975,1.9360825,1.3153,1.56655,1.9,2.9153,3.7,5.79915,7.29915
1,14.25,1.353775,5.61435499999999,7.7475,210.7,39.406,98.2585,100.2,425.1,7.45842,824.0585,463.04025,273.875,428.679,71.20745,326.77125,336.07,2.7018675,1.65318999999999,3.47093,1.9059075,1.308,1.583,1.908,2.933,3.7,5.8,7.317
1,14.75,1.316,5.3989425,7.7951,190.16375,32.2345,99.095525,100.2105,424.672,7.46845999999999,746.28925,414.91525,247.9875,397.41325,63.66765,326.6795,335.6725,2.1887375,1.5380775,2.33697249999999,1.930295,1.292,1.591775,1.9326,2.956975,3.7,5.816575,7.299575
1,15.25,1.33922,5.062985,7.683775,153.2235,34.9505,98.6194,100.215,424.6505,7.62592,638.359,343.94925,190.84125,341.49075,55.7376,327.7075,333.98175,2.19677,1.13916,2.810615,1.900385,1.3074,1.565725,1.915725,2.9,3.7,5.8,7.265725
1,15.75,1.2173775,5.0679025,7.3247725,121.8075,36.36175,98.76945,100.2745,424.71875,7.849305,460.07175,268.38875,128.398,252.837,46.14105,329.317,332.49125,2.251915,1.0676,3.2296,1.8855,1.298725,1.55,1.890725,2.89565,3.7,5.793775,7.26325
1,16.25,1.2407925,4.9516275,7.453755,70.1932,23.633125,98.9676,100.283,424.8325,7.87926,306.376,198.15525,67.5763,176.84625,36.533275,329.756,332.457,1.98862,0.9123575,2.55287,1.862815,1.307175,1.5578,1.891775,2.899175,3.6835,5.78135,7.28175
1,16.75,1.142895,5.18932,7.41836,45.78,23.7955999999999,99.0931,100.2575,425.102,7.9136,167.65325,115.8315,23.91575,99.900875,25.155675,329.2525,332.015,1.69378,1.13151,2.5394375,1.848985,1.3,1.575,1.917,2.942,3.7,5.8,7.283
1,17.25,1.1311225,4.8677375,7.3276875,28.3657999999999,16.979,99.4318,100.2745,425.14725,7.61835,54.5718,44.623125,5.75804999999998,32.9638749999999,11.027,327.794,330.31425,2.0277125,1.6459175,2.35132,1.834,1.29155,1.5496,1.88095,2.833,3.658075,5.73135,7.2322
1,17.75,1.08494,4.74052999999999,6.97144,15.887875,14.2772,99.2712,100.3015,425.434,7.58496,7.6684225,7.14578999999999,0.856734499999997,2.1407525,2.362415,326.97575,330.6595,1.67018,1.278405,2.052805,1.812,1.3145,1.5653,1.8983,2.8814,3.7,5.8,7.3153
1,18.25,1.110125,4.693575,7.0288375,13.1678,11.142585,98.585675,100.309,425.862,7.507875,1.7857,1.84707,0.558760749999996,0.0835055249999999,2.1052575,325.1235,330.20775,1.7564975,1.0299525,2.1756625,1.7955,1.2994,1.565725,1.8994,2.911975,3.7,5.8,7.283
1,18.75,1.11772,4.7081375,7.00646,12.39825,9.39139,99.19425,100.3,426.034,7.514285,1.7883975,1.845885,0.831005749999983,0.0612859999999996,2.09367,324.853,330.692,1.5805175,1.0286875,1.99565250000001,1.801,1.3225,1.56613,1.9072,2.8992,3.7,5.8,7.2983
1,19.25,1.1263575,4.4952875,6.9784175,18.7785,10.21854,99.15725,100.3045,425.892,7.6928025,1.79579,1.85642,0.613474499999978,0.0284144749999998,2.028475,326.151,329.847,1.68159,1.1863525,2.362025,1.82,1.3,1.5744,1.9074,2.947525,3.7,5.8,7.3
1,19.75,1.09175,4.4797475,7.1044375,9.42524499999997,11.832,98.7482,100.3,425.854,7.6365975,1.792,1.85818,0.800308499999982,0.0342042249999998,2.08187,325.9435,329.70775,1.74581,1.92214,2.04202,1.83,1.283,1.575,1.925,2.925,3.7,5.8,7.267
1,20.25,1.161755,4.228535,7.39559,12.8448,13.388875,98.8105,100.3,425.312,7.5216775,1.78614,1.836415,0.699242999999983,0.0429054,2.1309675,324.63825,328.325,1.930575,1.28359,2.54097,1.852485,1.292,1.55,1.892,2.883,3.684325,5.8,7.283
1,20.75,1.15193,4.056915,7.34537,13.940725,10.08101,98.592,100.3,425.328,7.4461475,1.7867725,1.84753,0.433437000000001,0.10483425,2.0264675,323.67775,328.839,1.666225,1.3053725,2.1882,1.856365,1.29115,1.55,1.8979,2.84915,3.67375,5.7645,7.2797
1,21.25,1.16242,4.0909375,7.334195,13.4487,9.9661875,99.14325,100.3,425.116,7.3622975,1.7857225,1.838125,1.1847,0.126165999999999,1.87778,323.439,328.58,1.85958,1.386905,2.078025,1.850785,1.283,1.55,1.883,2.867,3.67625,5.8,7.25
1,21.75,1.140615,4.192215,7.286845,9.057475,10.2526,99.7664,100.3,425.946,7.300315,1.7996,1.84764,1.135315,0.092332824999999,1.9345025,323.767,328.7165,1.82381,1.229605,2.063775,1.833215,1.306,1.574,1.929875,2.93775,3.7,5.8,7.31075
1,22.25,1.134135,4.04120749999999,7.084715,12.993275,10.960625,99.74215,100.3,426.126,7.30611,1.7913975,1.846495,1.6248,0.14203625,1.996075,326.9125,328.9075,2.0868875,1.663895,2.7019,1.831685,1.3064,1.563,1.9109,2.9092,3.7,5.7967,7.295
1,22.75,1.1676275,4.3900925,6.9959975,10.4435,10.42973,99.710125,100.2745,426.302,7.2256875,1.784895,1.8495175,1.668535,0.131524999999999,1.93647,323.5145,328.6875,1.84903,1.47592,2.5977625,1.833,1.2996,1.55,1.89835,2.88445,3.682675,5.8,7.2805
1,23.25,1.1808075,3.893285,7.28615,12.3226,10.7988,99.92875,100.28275,426.304,7.2207,1.7821,1.84159,1.48765,0.18540075,1.8217425,323.40325,328.301,1.753715,1.356535,2.13533,1.852,1.2994,1.567,1.923125,2.92925,3.7,5.8,7.298725
1,23.75,1.2326975,3.759125,7.517615,12.064,13.55785,99.911,100.2075,425.91,7.1773,1.796475,1.85404,0.730314999999992,0.126117,1.89973,322.63625,326.91625,1.6531,1.3755175,2.039525,1.8908,1.2875,1.5725,1.898,2.8983,3.681025,5.7983,7.2653
2,0.25,1.151455,3.70804,7.094595,18.7492999999999,6.70638749999998,98.6967,100.2015,423.9,6.5294,1.72738,1.8209425,0.28053125,0.11994375,2.1418,314.17875,322.53875,1.3649025,1.529725,1.81091,1.1995,0.76896075,0.98309075,1.192,1.942,2.5,4.309075,5.837675
2,0.75,1.16601,3.43902999999999,7.257235,17.20825,8.203785,97.73275,100.19075,424.02,6.5959,1.73446,1.8246575,0.03903725,0.10803875,2.0538625,318.63375,323.83,1.4453225,3.12025999999999,2.22175,1.121,0.762625,0.975,1.1994,1.95,2.5,4.3,5.830525
2,1.25,1.083115,3.1980425,7.133415,18.2372,6.3662,98.1461,100.13525,423.91,6.541,1.729475,1.825105,0.61654875,0.175925,2.1337375,316.17125,322.3975,1.4737,2.27817,2.1089125,1.1155,0.7660445,0.975,1.1994,1.962625,2.5,4.297525,5.81445
2,1.75,1.1231625,3.4977325,7.1579,14.8283999999999,9.06463749999998,97.7496,100.2,424.95,6.6791,1.726625,1.8152875,0.5400425,0.25461375,2.061025,317.3975,322.555,1.4591925,3.135195,2.49298,1.121,0.7667,0.9824,1.1833,1.9494,2.5,4.297525,5.817
2,2.25,1.154255,3.651745,7.148125,13.8593999999999,8.781475,98.5358,100.2,425.24,6.8122,1.7173925,1.8130825,0.9798375,0.17726125,1.968925,318.19625,323.61625,1.5689875,2.80104999999999,2.15766,1.11,0.7669505,0.975,1.190695,1.96445,2.5,4.27805,5.82805
2,2.75,1.17905,3.6739925,7.42915,10.11408,8.9256575,98.641875,100.2,424.96,6.7382,1.71838,1.812045,0.27168875,0.1292275,2.1801875,317.85,324.315,1.570135,2.86559,1.845645,1.12925,0.768767,0.975,1.19113,1.95,2.5,4.312,5.817
2,3.25,1.095,3.57652500000001,7.347035,13.019875,7.33260999999999,98.238425,100.2,425.55,6.6987,1.73004,1.81681,0.264109999999999,0.14084125,2.039475,315.862,323.54,1.4948,4.6639875,2.62225,1.130875,0.7583135,0.975,1.192,1.9572,2.5,4.267,5.8322
2,3.75,1.07115,3.3905075,7.327,13.91755,11.4446,98.704,100.2,425.61,6.6732,1.743755,1.8233275,0.81526125,0.1002175,2.0475625,317.425,323.26,1.4768225,2.103175,2.17295,1.12,0.76697525,0.975,1.2,1.958,2.5,4.311975,5.815725
2,4.25,1.09385,3.0668375,7.15005,15.6415,9.20722999999998,98.5945,100.2,425.14,6.6935,1.7372025,1.81539,0.923225,0.11537125,1.989625,316.455,323.5825,1.55341,3.7337125,3.0390125,1.131,0.767,0.975,1.192,1.9572,2.5,4.2814,5.8314
2,4.75,1.18329,2.969765,7.4106075,11.380275,9.61156,98.66975,100.2,425.76,6.6445,1.7396475,1.81744,1.575825,0.24497875,2.074075,317.32,322.9325,1.58984,3.3122875,3.27673999999999,1.12,0.75833,0.97925,1.191955,1.95,2.5,4.29505,5.81445
2,5.25,1.17856,3.0409425,7.2712375,14.9222,7.82990499999999,98.5924,100.2,426.13,6.5711,1.734445,1.81937,2.86834,0.3088625,2.270975,316.764,322.852,1.48084,3.3529125,1.97781,1.12,0.766967,0.975,1.1875,1.967,2.5,4.295,5.8153
2,5.75,1.1401625,3.0356325,7.341705,14.2696,7.47083749999998,99.2844,100.202,425.65,6.5099,1.74263,1.82297,1.72748,0.19126125,2.070325,314.646,323.504,1.38418,2.1538625,1.8618425,1.1255,0.7669835,0.9826,1.1996,1.9576,2.5,4.28135,5.81615
2,6.25,1.1618375,2.831035,7.43824499999999,18.2626,9.97966999999998,98.912775,100.21,425.09,6.508,1.74935,1.815875,0.58587625,0.1174375,1.982125,315.00875,323.33375,1.661705,1.31539,1.758845,1.1255,0.75,0.975,1.190695,1.933,2.5,4.2755,5.8
2,6.75,1.13175,2.85334499999999,7.37165,26.888,10.4351,98.751,100.21,424.62,6.601,1.73479,1.813425,2.3126875,0.311565,1.8277125,314.5175,322.2625,1.45845,1.383155,2.3243,1.1155,0.75833,0.975,1.2,1.940875,2.5,4.281,5.814875
2,7.25,1.164985,3.128155,7.36614,20.5061499999999,6.62267,98.735125,100.21,424.98275,6.586965,7.1082125,6.80079499999999,2.7395,2.90335,2.7308,314.76625,321.74,1.680885,2.138705,2.0799075,1.12,0.76449975,0.975,1.192,1.941325,2.5,4.280525,5.817
2,7.75,1.1827,3.04379,7.24175,11.9188,6.2673675,99.25675,100.3,424.96,6.6085,57.807,55.2112,12.335375,41.623125,16.269375,314.9275,321.71,1.901785,1.58447,1.9511625,1.1355,0.76667,0.975,1.192,1.942,2.5,4.2967,5.7983
2,8.25,1.179595,2.88759,7.48636,22.5904,12.5145,99.1402,100.307,424.69,6.58353,167.189,133.88875,51.121375,127.32,36.65925,315.16125,322.0525,1.989735,1.164935,2.02393,1.1565,0.7660445,0.975,1.1910475,1.941325,2.5,4.25,5.798725
2,8.75,1.184635,2.71651999999999,7.5713375,57.0485,10.03325,98.61125,100.313,425.101,6.568095,376.0825,222.97,116.942,220.488,50.04465,315.281,322.5375,2.09264,1.9442,2.6522575,1.171,0.76621125,0.975,1.1915,1.933,2.5,4.264875,5.814875
2,9.25,1.2076,2.71197999999999,7.4472,96.0832,17.1395,98.9171,100.314,425.1295,6.6294725,561.09375,316.537,183.0585,312.171,58.9239,314.394,322.932,2.8064075,1.61504,2.8071375,1.192475,0.766133,0.975,1.183,1.958,2.5,4.267,5.8
2,9.75,1.2169125,2.81803,7.7009875,158.25125,23.7015,98.54415,100.3075,425.59075,6.592455,720.9675,429.349,251.5185,395.7565,72.43245,313.5055,326.1665,3.49554,1.38258,3.1733825,1.2655,0.76697525,0.9744,1.1824,1.942,2.497525,4.26445,5.817
2,10.25,1.25928,3.35038499999999,7.826945,203.974,24.3405,97.0137,100.324,425.8535,6.57954,897.7645,500.43525,323.565,486.1835,84.57935,314.136,328.819,3.6898875,0.840155999999999,3.48016,1.361265,0.75833,0.975,1.199,1.949,2.5,4.25,5.814875
2,10.75,1.288575,4.25179499999999,7.9340175,265.39,40.644375,98.14445,100.3905,425.822,6.59543,1031.205,592.207,371.006,542.27725,93.670275,314.593,332.0295,4.02865,1.7074125,4.00343,1.47385,0.767,0.975,1.183255,1.95,2.5,4.2806,5.79745
2,11.25,1.349715,4.67126999999999,8.03745,305.115,35.7696,95.901775,100.3335,425.63175,6.6806075,1134.835,638.79575,422.21525,605.82225,103.73225,318.49075,334.437,3.87229999999999,1.46726,4.17228000000001,1.511925,0.75833,0.975,1.1824,1.933,2.5,4.248725,5.798725
2,11.75,1.377085,5.14603499999999,8.300105,357.897,46.2245,97.41815,100.3905,424.70975,6.68966,1251.16,719.5155,463.51125,658.99,112.468,318.80325,337.0555,3.3279175,0.9247815,3.50125,1.55,0.76695875,0.975,1.1919625,1.949,2.5,4.264875,5.828875
2,12.25,1.37708,5.513975,8.2926875,367.13,40.1387,96.56775,100.4,423.85575,6.59451,1259.45,729.31525,482.674,687.38025,113.99175,318.51175,338.217,3.51358,0.993989000000001,3.17843999999999,1.572,0.7579135,0.9746,1.183285,1.942,2.46615,4.25,5.783
2,12.75,1.41114,5.80303499999998,8.38795999999999,382.03775,59.9334,97.45625,100.381,424.09,6.5635,1286.35,729.83075,485.478,681.9905,114.03775,320.5865,338.5995,3.4129,2.6926,4.0026825,1.543,0.75833,0.975,1.1824,1.9494,2.497525,4.26445,5.783
2,13.25,1.4616,5.90130499999998,8.7100975,364.8625,53.5528,97.69225,100.3025,424.0115,6.665615,1280.985,740.71375,483.56375,686.0135,113.274,318.90075,340.6185,2.981295,1.37823,2.9710825,1.584,0.767,0.975,1.1833,1.95,2.5,4.278875,5.797875
2,13.75,1.4972125,5.99599499999998,8.50264,377.988,45.1554,96.29275,100.2335,423.76,6.6394,1246.97,724.84475,471.397,673.815,111.165,319.8995,340.6975,2.49713,2.49388,3.201075,1.60619,0.757925,0.9744,1.1824,1.9324,2.465725,4.233,5.797525
2,14.25,1.45917,5.79342,9.0510425,350.233,38.527,95.9302,100.2025,423.63275,6.70517749999999,1192.535,684.47825,437.513,633.16975,105.22225,321.99,342.107,2.407595,1.5164825,3.03856,1.5135,0.7583135,0.975,1.1833,1.9326,2.5,4.280515,5.8
2,14.75,1.437055,6.390375,8.585835,321.0525,45.244375,95.56935,100.2,423.3915,6.89702499999999,1096.865,640.0045,392.736,573.15025,94.819725,317.298,342.286,2.7345275,1.15441,2.7561575,1.515,0.76667,0.975,1.19113,1.95,2.495,4.2483,5.783
2,15.25,1.4249675,6.726875,8.49767,271.215,45.87525,97.59785,100.2,423.3655,6.8068275,969.3855,556.5875,337.19925,501.5985,83.558825,318.0465,342.09875,2.500285,2.68305,3.60051,1.4715,0.763,0.975,1.1818,1.9568,2.4925,4.2731,5.79745
2,15.75,1.3971,6.771865,8.64808,232.317,42.8782,96.8586,100.2,423.90675,6.6164825,837.371,449.84675,277.329,432.32425,70.3385,319.4875,341.9505,1.97471,1.08684,2.38537,1.48,0.76697525,0.975,1.1910475,1.9494,2.49625,4.265725,5.783
2,16.25,1.34434,6.87085,8.72576,181.5675,24.3998,96.340125,100.2,424.0055,6.690675,679.4115,351.37325,207.766,350.412,58.0644,315.816,340.466,2.05381,2.16653999999999,2.495595,1.45725,0.7579135,0.975,1.19155,1.94915,2.4975,4.26615,5.79915
2,16.75,1.332185,6.78133999999999,8.2026225,126.515,21.4518,97.707225,100.2,423.8875,6.783045,482.0685,266.626,129.357,250.8265,47.035,315.435,339.2195,1.903475,2.4982725,3.06964999999999,1.4415,0.7568,0.975,1.1818,1.933,2.46445,4.24745,5.783
2,17.25,1.34076,6.56834499999999,8.24678,78.31825,21.24675,97.9247,100.2,424.009,6.908205,287.3785,168.81725,48.87175,157.1085,33.9265,315.06,337.996,1.599525,3.07566749999999,2.5096725,1.30575,0.758297,0.975,1.18247,1.933,2.4806,4.2636,5.812
2,17.75,1.25867,6.37528,7.97181,40.8477,11.9323,97.9342,100.2,423.552,6.919955,124.57875,84.7759,9.034475,77.14205,19.51745,315.80375,335.1225,1.48793,2.336725,2.297925,1.25575,0.765836,0.975,1.183,1.95,2.495,4.2467,5.8
2,18.25,1.248735,6.0790125,7.947925,28.3419499999999,12.13095,98.5198,100.2,423.57675,7.03322999999999,27.1424,23.9416,0.247951749999998,14.675625,5.22165,316.43875,331.9125,1.611375,3.5961,2.154,1.23575,0.75833,0.975,1.1832775,1.95,2.48145,4.248725,5.783
2,18.75,1.2476375,5.7566625,8.130915,23.1585749999999,12.711125,97.5888,100.2,423.585,7.17708499999999,1.821655,1.87264,-0.590895500000005,0.0292163249999999,2.4162925,317.46775,329.462,1.3400875,3.31805,2.18008,1.2215,0.766967,0.975,1.19113,1.9483,2.495,4.2636,5.7983
2,19.25,1.21131,5.59575999999999,7.759275,16.8635,9.39938250000001,97.4415,100.2,423.6225,6.888635,1.75395,1.8349,-0.689619250000005,0.00419330999999984,2.350215,314.24825,327.8745,1.419865,2.2204625,2.0111,1.23,0.767,0.975,1.1822,1.95,2.4806,4.2764,5.7814
2,19.75,1.285775,5.30609,7.834225,22.11425,9.69896,98.4865,100.20175,424.1435,6.756585,1.740405,1.8362675,-0.36279925000002,0.042811825,2.400055,314.752,327.967,1.57754,1.610625,1.96915,1.23575,0.758,0.975,1.192,1.933,2.46445,4.25695,5.783
2,20.25,1.2190475,4.877835,7.7383925,17.8259499999999,14.70425,97.5822,100.2025,424.085,6.835655,1.74546,1.8457875,-0.000818725000002823,0.010721975,2.229185,314.3765,327.12175,1.4878475,3.7905625,2.672845,1.23575,0.75828875,0.974,1.1832625,1.957,2.47975,4.26275,5.783
2,20.75,1.23069,4.5306125,7.54711,15.733875,11.0927,97.845875,100.20175,424.0395,6.52556,1.7322225,1.83254,0.272888749999999,0.081254424999999,2.3013375,313.89475,325.988,1.3372,2.42235,2.242075,1.21575,0.765803,0.975,1.1822,1.95,2.4806,4.2636,5.7967
2,21.25,1.21442,3.9975975,7.802865,16.166,9.1138025,97.983025,100.2,423.9165,6.41214,1.73521,1.827375,-0.367367750000001,0.0364226749999993,2.2241975,314.14575,325.28925,1.6346825,3.451825,2.3382975,1.18575,0.758,0.975,1.183,1.933,2.47975,4.245875,5.764875
2,21.75,1.20829,3.816455,7.5868325,18.631125,11.759225,97.29555,100.2,423.0605,6.415505,1.7509075,1.824375,-0.41222225,0.00182460999999999,2.2320325,313.906,324.751,1.4249725,4.41515,2.0557075,1.17725,0.762375,0.975,1.1832625,1.947875,2.464875,4.26275,5.764875
2,22.25,1.19285,3.6063775,8.06576,16.65465,7.18991,97.7819,100.2,423.085,6.409645,1.74835,1.829,-0.581115000000002,0.0854424249999999,2.172335,313.3185,323.87425,1.6608,1.978495,2.274055,1.14575,0.758297,0.9742,1.1822,1.933,2.4806,4.25,5.783
2,22.75,1.2012,3.58542,7.82918,17.446925,9.44790999999997,98.761025,100.21025,423.466,6.38817,1.74275,1.8318775,-0.33658225,0.014071375,2.223415,312.72925,323.37875,1.61712,2.609925,1.9382,1.14575,0.757625,0.975,1.182,1.940875,2.47975,4.24375,5.8
2,23.25,1.21262,3.26932,7.74898,19.113825,10.3582,97.90925,100.2,423.439,6.37093,1.7274675,1.82602,-0.512342000000002,0.0334889249999999,2.2135575,313.5685,323.344,1.470545,1.6940225,2.201985,1.17,0.765836,0.975,1.1822,1.9564,2.4653,4.2483,5.7967
2,23.75,1.183205,3.7723075,7.3712175,19.8389,11.879375,97.8205,100.20525,423.52925,6.4849775,1.736795,1.823175,-0.0789468000000018,0.017210975,2.177285,313.2135,322.07875,1.3068525,1.28275,1.64344,1.166,0.7669505,0.975,1.1818,1.9488,2.46445,4.24745,5.79505
