DOY2,HR2,USTAR,TA,WS,H,LE,RH,PA,CO2,H2O,PPFD_IN,PPFD_DIF,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,FC,SC,NEE,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TA_1_1_1,RH_1_1_1
1,8.75,0.16599,-11.86,2.4993,-19.817,-1.01475,77.675,97.95,398.5,1.960325,22.42825,21.21175,-8.36165,10.9135,2.3185,229.085,260.39,0.134015,-0.1898,0.22016,0.23992,0.3,0.594,0.994,1.883075,2.4,4.317,5.867,-4.432925,84.667
1,9.25,0.21811,-11.7235,2.46425,-16.0875,-0.91461,76.852,97.961,398.555,2.0001,52.269,49.255,9.0381,26.1995,5.12185,231.28,261.985,0.2100625,-0.34763,0.189395,0.234835,0.3,0.6,0.99167,1.881225,2.4,4.333225,5.85,-4.126225,85.367
1,9.75,0.264275,-11.3795,2.286125,-8.925025,-1.218025,76.25875,97.981,398.685,2.05655,92.4415,90.439,26.31425,45.5725,9.23715,233.255,264.535,0.339995,-0.47091,0.1906875,0.2551675,0.3,0.6,0.992,1.875,2.4,4.317,5.862525,-3.9414,85.067
1,10.25,0.317305,-11.093,2.14525,-0.376975,-0.153775,74.5665,98,398.795,2.133925,133.005,126.7725,45.354,66.269,13.2975,233.655,267.18,0.45831,-0.58029,0.2822875,0.2749975,0.3,0.6,0.98525,1.877075,2.4,4.30425,5.838,-3.77535,84.5
1,10.75,0.34861,-10.713,2.177,7.24755,0.0496985,72.89125,97.991,398.6875,2.152575,178.165,161.0975,64.33625,90.735,17.32725,235.46,269.96,0.4325075,-0.544995,0.19207,0.297665,0.292,0.608,1,1.875,2.4,4.3167,5.85,-3.594075,80.733
1,11.25,0.3826925,-10.445,2.25435,13.9935,0.61989,71.4585,97.969,398.31,2.11635,210.18,185.945,74.10675,106.08,19.899,237.995,271.81,0.3817375,-0.5570575,0.15643,0.3087475,0.3,0.592,0.9917525,1.869,2.4,4.304175,5.85,-3.371675,78.53
1,11.75,0.407925,-10.0366,2.296225,21.71,0.67719,69.173,97.955,397.98,2.1007,236.895,197.3875,85.952,118.745,22.417,233.73,273.56,0.317645,-0.6563625,0.06717875,0.326,0.3,0.6,0.996,1.8667,2.4,4.317,5.85835,-3.17865,76.157
1,12.25,0.40873,-9.78495,2.3917,25.673,1.438925,67.26225,97.9,397.79,2.132,242.2775,205.4925,88.32175,122.35,22.6385,233.9125,274.625,0.2582575,-0.56515,0.025633,0.321,0.291665,0.6,0.979,1.875,2.4,4.317,5.85,-3.002975,74.5485
1,12.75,0.4217325,-9.67105,2.45005,26.73525,1.0705,65.38925,97.843,397.71,2.0729,242.2,203.725,90.094,121.24,22.3455,230.995,275.62,0.34118,-0.480935,0.142775,0.33258,0.296,0.592,0.9835,1.875,2.4,4.3167,5.85,-2.802525,74.965
1,13.25,0.444305,-9.3286,2.48225,25.908,1.5232,64.63925,97.827,397.5175,2.09775,229.66,194.475,83.43475,114.24,21.0075,231.3025,277.0425,0.269785,-0.48673,0.0880355,0.349085,0.3,0.592,0.992,1.875,2.4,4.3,5.85,-2.81275,74.7485
1,13.75,0.4506975,-9.2433,2.612,25.186,1.2375,64.0835,97.8,397.57,2.0961,216.9925,183.9725,77.651,110.66,20.391,233.46,278.03,0.31672,-0.468165,0.137475,0.3331675,0.28333,0.592,0.98333,1.867,2.4,4.3,5.85,-2.73695,76.44
1,14.25,0.4598125,-9.1359,2.46835,23.31925,1.528575,62.9215,97.8,397.6,2.121925,212.3575,173.1625,71.25675,105.12,18.22,236.85,278.7725,0.33922,-0.30509,0.22137,0.3345,0.279,0.583,0.983,1.875,2.4,4.3,5.85,-2.64055,76.0215
1,14.75,0.4632075,-9.1207,2.60805,17.474,1.26305,62.356,97.833,397.68,2.1119,165.075,155.3925,56.899,85.054,15.492,234.85,278.11,0.26765,-0.32884,0.20432,0.33025,0.2958325,0.592,0.9895025,1.8667,2.4,4.3,5.85,-2.579225,76.3585
1,15.25,0.4541,-8.9368,2.6576,12.904,0.4586,61.658,97.828,397.645,2.05945,134.4325,128.8,41.803,69.432,12.452,237.43,277.57,0.24651,-0.2327875,0.23217,0.31233,0.29167,0.594,0.9830825,1.8667,2.4,4.317,5.85,-2.52695,76.8435
1,15.75,0.43416,-8.9579,2.5633,5.0416,-0.0030663,61.933,97.863,397.71,2.058375,96.88125,91.9355,22.721,48.75,9.1203,232.83,276.58,0.21812,-0.159595,0.17153,0.30367,0.285415,0.594,0.99167,1.866775,2.4,4.304175,5.85,-2.679425,80.1715
1,16.25,0.37256,-9.1666,2.558,-0.464775,-0.23274,63.0555,97.867,397.69,2.077625,60.60925,58.67825,5.3575,30.84,5.9448,232.04,275.355,0.21293,-0.0577525,0.21023,0.289,0.29167,0.592,0.9812475,1.8667,2.4,4.3,5.85,-2.865025,82.7665
1,16.75,0.329895,-9.2712,2.40875,-6.99,-0.8026175,64.61825,97.87,397.9325,2.07015,26.9925,24.812,-19.4875,13.527,2.6933,232.1375,274.29,0.17771,-0.022839,0.2457825,0.285,0.3,0.592,0.975,1.87085,2.4,4.3,5.85,-2.8672,80.972
1,17.25,0.286905,-9.4688,2.40495,-13.711,-0.944785,65.27125,97.897,397.94,2.040125,5.485425,4.861825,-43.429,1.7548,0.76528,230.56,272.94,0.141215,-0.004338,0.2705025,0.28467,0.3,0.592,0.99167,1.8667,2.4,4.3,5.85,-3.061025,81.8
1,17.75,0.25587,-9.7344,2.4026,-17.102,-1.0517,66.16325,97.9,397.8975,2.07485,0.45238,0.46887,-50.572,-0.76006,0.26226,231.46,271.98,0.13759,0.013475,0.293,0.27367,0.291835,0.596,0.983165,1.86685,2.4,4.3,5.842,-3.24605,82.533
1,18.25,0.22053,-9.9601,2.4026,-17.71,-1.0694,67.6955,97.9,397.915,2.0703,0.0192575,0.0582965,-51.3765,-1.4893,0.17576,229.41,270.255,0.09608,-0.00813645,0.29951,0.26667,0.3,0.602,0.9791675,1.868775,2.4,4.3,5.85,-3.20765,81.32475
1,18.75,0.2179375,-10.066,2.467575,-20.4325,-1.170575,68.03725,97.909,397.9725,2.0582,0.006470925,0.1360125,-47.807,-1.3244,0.16866,233.59,269.8,0.061999,-0.0734775,0.15997,0.267,0.28333,0.592,0.983165,1.86685,2.4,4.31685,5.85,-3.20835,81.09775
1,19.25,0.20977,-10.136,2.429,-20.6135,-1.130575,68.58575,97.967,397.9625,2.056,0.006452225,0.16288,-43.83,-1.2896,0.17631,233.21,268.69,0.070007,-0.05722625,0.1927,0.27533,0.292,0.594,0.975,1.875,2.4,4.3,5.85,-3.32115,82.04175
1,19.75,0.2246325,-10.127,2.5156,-23.793,-0.904535,68.48625,97.967,398.13,2.08015,0.00582795,0.13099,-40.205,-1.2263,0.18002,237.37,269.24,0.13482,-0.064566,0.25538,0.26667,0.2875,0.592,0.975,1.8583,2.37525,4.3,5.85,-3.337525,83.267
1,20.25,0.234075,-10.224,2.56715,-22.606,-1.00305,69.525,97.957,398.1175,2.0802,0.0064193,0.137895,-41.446,-1.2182,0.17193,236.375,269.15,0.144275,-0.087226,0.25507,0.26033,0.3,0.5875,0.975165,1.867,2.4,4.3,5.83365,-3.299225,82.78325
1,20.75,0.21337,-10.312,2.5267,-22.723,-1.29295,69.5155,97.914,398.2475,2.0723,0.00658455,0.14131,-41.8615,-1.2356,0.16318,234.86,267.1225,0.068878,-0.13522,0.17246,0.26233,0.3,0.592,0.975,1.867,2.4,4.3,5.8333,-3.353675,81.51675
1,21.25,0.21377,-10.348,2.51515,-23.3415,-1.001675,69.7495,97.903,398.2775,2.0742,0.0064296,0.16237,-39.12925,-1.2089,0.14817,232.24,267.3075,0.1066275,-0.120495,0.20499,0.25633,0.296,0.596,0.971,1.8667,2.4,4.3,5.8333,-3.63785,80.49725
1,21.75,0.201025,-10.327,2.6259,-24.212,-0.809915,70.6675,97.913,398.3175,2.0814,0.006553675,0.1054025,-44.435,-1.2908,0.14834,231.77,267.08,0.1295075,-0.103445,0.23563,0.25867,0.2979175,0.592,0.981,1.866925,2.3915,4.3,5.845825,-3.74515,79.68725
1,22.25,0.2040075,-10.322,2.675875,-23.93075,-1.0627,70.79,97.901,398.1,2.06745,0.006726525,0.08475225,-46.835,-1.3966,0.15101,228.545,266.7525,0.145845,-0.11751,0.2025725,0.23667,0.29167,0.596,0.975,1.8667,2.37525,4.3,5.83365,-4.1045,78.18925
1,22.75,0.209675,-10.408,2.6609,-24.935,-0.96536,70.2865,97.91,398.3025,2.0491,0.00583675,0.135815,-42.241,-1.2847,0.15737,230.63,266.4375,0.1484875,-0.134915,0.22716,0.24,0.29167,0.6,0.975,1.867,2.383,4.3,5.8333,-4.236225,77.2905
1,23.25,0.19869,-10.509,2.6766,-23.86575,-0.96595,70.4895,97.9,397.74,2.036,0.006628725,0.1293525,-42.084,-1.2098,0.14804,231.98,265.7,0.141585,-0.151805,0.169415,0.235,0.3,0.594,0.969,1.8667,2.4,4.3,5.833475,-4.5696,75.871
1,23.75,0.2052975,-10.728,2.79355,-23.95525,-1.068825,71.892,97.9,397.76,2.0678,0.006415875,0.11264,-44.45025,-1.26185,0.14029,231.57,265.68,0.14513,-0.1629925,0.249765,0.23767,0.291835,0.608,0.971,1.86685,2.4,4.3,5.8333,-4.618,76.704
2,0.25,0.183665,-11.3685,2.77475,-27.431,-1.04965,68.4825,98.1,397.96,1.8582,0.005681475,0.074521,-67.0685,-1.9824,0.22271,209.7375,260.82,0.08195675,-0.12499,0.15969,-0.13067,0.025,0.3,0.583,1.275,1.7,3.45,4.834,-8.5975,78.38775
2,0.75,0.173385,-11.5875,2.76195,-29.3765,-0.98017,69.49475,98.099,397.9,1.8443,0.005760525,0.14776,-65.43675,-1.928625,0.2087475,207.075,260.6775,0.048488,-0.14034,0.12268,-0.157335,0.025,0.3,0.575,1.275,1.7,3.462525,4.83375,-8.53585,77.712
2,1.25,0.1690625,-11.723,2.787425,-28.2215,-1.0019,69.8235,98.09975,397.8,1.8257,0.006268475,0.07329975,-65.3965,-1.82805,0.226935,211.08,259.215,0.041836,-0.170495,0.098983,-0.156335,0.03383325,0.3,0.575,1.275,1.7,3.467,4.8333,-8.594975,76.2945
2,1.75,0.1723875,-11.8835,2.724525,-28.379,-0.8018625,70.5465,98.03625,397.77,1.805,0.0058573,0.1065275,-64.21625,-1.92025,0.2154525,211.525,258.2225,0.055953,-0.178135,0.1092975,-0.159165,0.033,0.3,0.575,1.281225,1.7,3.4667,4.833,-8.682525,75.11425
2,2.25,0.149,-11.986,2.6791,-28.963,-1.026075,71.4625,98.03825,398.09,1.8053,0.0069183,0.07949075,-63.17775,-1.8499,0.2099875,210.21,257.6975,0.02944025,-0.12798,0.039374,-0.1655,0.025,0.3,0.575,1.279,1.7,3.4667,4.834,-9.244175,71.84725
2,2.75,0.164,-12.087,2.7984,-25.8985,-1.0812,71.32275,98.05775,398.14,1.7993,0.0064785,0.12058,-63.20175,-1.9027,0.193185,211.34,256.345,0.04893275,-0.169215,0.071171,-0.1665,0.025,0.3,0.575,1.2833,1.7,3.4667,4.8333,-9.374975,74.278
2,3.25,0.153895,-12.314,2.838025,-25.94175,-1.04385,71.078,98.033,398.42,1.8403,0.0062946,0.09900275,-63.194,-1.86155,0.1854275,212.31,255.67,0.0704265,-0.163845,0.129505,-0.1645,0.029,0.3,0.575,1.27085,1.7,3.45835,4.8333,-9.260025,75.8085
2,3.75,0.15131,-12.3455,2.7553,-26.489,-0.89514,71.94,98,398.54,1.827,0.006050975,0.19847,-62.05425,-1.866375,0.1877975,212.7575,255.7,0.0606595,-0.16936,0.17461,-0.1715,0.025,0.292,0.575,1.275,1.7,3.462525,4.8333,-9.30585,76.05825
2,4.25,0.149455,-12.468,2.7342,-27.18875,-1.15275,72.334,98,398.49,1.8117,0.006599325,0.1247075,-63.22525,-1.960475,0.176565,213.5475,255.4775,0.0773735,-0.145405,0.182235,-0.171165,0.033333,0.3,0.575,1.275,1.7,3.45,4.8333,-9.49,78.488
2,4.75,0.149445,-12.48,2.74885,-27.3685,-1.1014,72.25175,98,398.44,1.793,0.0064067,0.124975,-62.51075,-1.8671,0.194705,209.515,256.0325,0.06040125,-0.1216025,0.129945,-0.167,0.025,0.3,0.583165,1.275,1.7085,3.467,4.83365,-9.5167,80.41475
2,5.25,0.138425,-12.514,2.7047,-26.1195,-1.00355,72.3075,97.99975,398.55,1.7936,0.00560005,0.18306,-62.524,-1.933825,0.181875,212.54,256.51,0.07223475,-0.1741,0.15955,-0.167165,0.025,0.292,0.575,1.275,1.7,3.45,4.833,-9.7408,78.26075
2,5.75,0.15239,-12.47775,2.6948,-24.9985,-1.02055,73.578,98,398.71,1.7689,0.00560925,0.0777865,-62.631,-1.866125,0.18431,211.65,256.12,0.0759555,-0.1487225,0.12962,-0.1675,0.025,0.292,0.583,1.275,1.7,3.45,4.833,-9.956425,79.007
2,6.25,0.13799,-12.5365,2.7459,-25.23475,-0.965695,73.83225,98,398.76,1.7682,0.0052478,0.14058,-60.65575,-1.84725,0.1845125,212.3375,255.685,0.06740675,-0.16656,0.12365,-0.165,0.033,0.3,0.575,1.275,1.7,3.4667,4.842,-10.090575,77.9865
2,6.75,0.1452875,-12.582,2.7742,-25.247,-0.9374125,74.20375,98,399,1.7692,0.0113725,0.06344475,-56.68875,-1.759575,0.1798525,212.065,255.48,0.047222,-0.15489,0.1221675,-0.166335,0.025,0.3,0.575,1.267,1.7,3.467,4.8333,-9.48665,78.69925
2,7.25,0.14536,-12.538,2.7473,-25.0295,-1.11195,74.0415,98,399.02,1.775525,0.2700425,0.3288425,-60.50425,-1.13975,0.2376925,213.53,254.9375,0.077964,-0.124565,0.1543,-0.166,0.025,0.3,0.575,1.275,1.7,3.45,4.833,-9.27415,79.3825
2,7.75,0.14472,-12.636,2.762025,-25.0005,-1.3493,74.47725,98,398.8,1.7495,3.4826,3.1537,-46.864,1.0575,0.7376325,215.07,255.4925,0.076423,-0.18707,0.17724,-0.16983,0.025,0.3,0.575,1.275,1.7,3.45,4.833,-9.2258,78.5565
2,8.25,0.178075,-12.7,2.70385,-22.037,-0.8808325,73.835,98,398.98,1.7659,27.421,25.9255,-10.86625,13.85125,3.2144,216.0675,256.33,0.123385,-0.3071475,0.108865,-0.16883,0.025,0.3,0.581,1.275,1.7,3.45,4.85,-9.2067,76.59575
2,8.75,0.210045,-12.66,2.4846,-15.2205,-0.65493,73.55,98,398.975,1.798725,76.829,74.18725,14.0495,39.957,7.9446,215.335,258.365,0.23535,-0.4013925,0.17418,-0.159,0.025,0.3,0.575,1.275,1.7,3.45,4.833,-9.2075,76.6815
2,9.25,0.2621,-12.5105,2.3727,-7.00005,-0.79182,71.8765,98.0055,399.15,1.875425,138.16,124.215,39.8095,71.0985,13.7985,209.21,260.775,0.38449,-0.59315,0.19255,-0.1415,0.025,0.3,0.575,1.275,1.7,3.45,4.8333,-8.586775,75.1485
2,9.75,0.3203375,-11.9555,2.3834,2.6122,-0.174475,69.08,98.009,399.0925,1.972475,195.7225,165.135,66.6695,101.565,20.351,214.815,264.47,0.405465,-0.84629,0.117595,-0.134835,0.03124975,0.3,0.575,1.2667,1.7,3.45,4.833,-8.29995,72.61025
2,10.25,0.38903,-11.351,2.4767,19.7615,0.59677,66.219,98.012,398.97,1.9514,262.19,194.285,95.9815,134.4725,25.7645,212.9175,268.26,0.45656,-0.93526,0.0754715,-0.121,0.025,0.3,0.575,1.275,1.7,3.45,4.833,-7.8884,68.58275
2,10.75,0.4381175,-10.815,2.5681,33.1585,1.67845,64.096,98,398.665,1.99855,308.27,220.5825,113.46,162.8375,30.537,214.035,270.67,0.408,-0.82494,0.094268,-0.101165,0.025,0.3,0.575,1.271,1.7,3.45,4.833,-7.54945,65.70475
2,11.25,0.464045,-10.428,2.5888,50.6415,2.1111,61.093,98,398.4725,1.9635,371.88,249.8725,135.2775,191.1825,35.431,217.3225,273.375,0.3491375,-0.82666,0.017047,-0.0885,0.033333,0.3,0.575,1.2667,1.7,3.45,4.833,-7.16325,62.8625
2,11.75,0.4984925,-9.983,2.70875,64.0805,3.20695,58.596,98,398.12,1.921575,404.7,262.8775,150.91,209.535,38.16675,214.29,275.32,0.36014,-0.699525,0.066778,-0.0756665,0.025,0.3,0.575,1.275,1.7,3.45,4.833,-6.80075,60.7505
2,12.25,0.50895,-9.7461,2.7222,71.151,3.5732,56.373,98,398.0075,1.899175,424.62,270.6725,162.365,223.8975,41.169,214.9825,276.745,0.2984175,-0.60718,0.03448575,-0.047667,0.025,0.3,0.575,1.2667,1.7,3.45,4.833,-6.6731,58.3
2,12.75,0.53837,-9.4066,2.8549,85.102,3.51635,54.49725,97.981,397.98,1.8468,434.81,272.7225,160.965,221.4275,41.80475,215.695,277.895,0.38404,-0.543895,0.05934825,-0.0433335,0.031,0.3,0.573,1.2667,1.7,3.45,4.817,-6.566225,57.938
2,13.25,0.5523,-9.2555,3.033875,78.181,3.6637,53.506,97.985,397.495,1.772575,441.93,268.8025,160.2,217.2075,39.745,218.86,279.075,0.27818,-0.57525,-0.03839475,0.029667,0.03308325,0.294,0.575,1.2667,1.7,3.45,4.821,-6.309075,56.79275
2,13.75,0.5662025,-9.0223,3.121475,77.265,4.2328,52.89625,97.933,397.56,1.7926,419.9,260.25,150.87,209.6225,38.0575,218.79,279.945,0.281225,-0.4524375,0.0301805,0.014333,0.025,0.3,0.575,1.272925,1.7,3.45,4.817,-6.3116,57.109
2,14.25,0.5596325,-8.9573,3.1262,68.69475,3.3007,52.48275,97.9,397.4825,1.803575,377.57,251.1725,133.655,187.1025,34.94675,221.765,279.6,0.24198,-0.42565,0.038117,-0.005666675,0.025,0.3,0.575,1.2667,1.7,3.45835,4.833,-6.387025,58.642
2,14.75,0.568035,-8.8077,3.1258,59.60275,3.83765,52.4855,97.9,397.355,1.844325,334.6,244.2,120.3,170.195,30.9755,223.02,279.79,0.2537775,-0.34923,0.148675,-0.04700025,0.025,0.3,0.567,1.2583,1.7,3.45,4.833,-6.31255,58.6685
2,15.25,0.5656375,-8.8556,3.1236,54.58125,2.517675,52.11425,97.9,397.3825,1.832075,279.55,218.655,93.146,139.8175,25.84325,223.4225,279.2875,0.311435,-0.230325,0.2470025,-0.083917,0.025,0.3,0.575,1.267,1.7,3.45,4.833,-6.1321,59.095
2,15.75,0.54349,-8.803,3.176,39.88725,1.984075,52.0825,97.9,397.3,1.8571,226.11,180.1,74.434,114.5025,20.5245,224.5,278.245,0.28586,-0.2368175,0.23781,-0.087333,0.025,0.3,0.575,1.266925,1.7,3.45,4.833,-6.129475,59.78325
2,16.25,0.51068,-8.8858,3.1917,26.16,1.3644,52.688,97.9,397.475,1.8829,159.95,144.85,46.1515,81.92,15.5815,220.315,277.43,0.2340475,-0.133375,0.22143,-0.09866425,0.021,0.3,0.571,1.271,1.7,3.45835,4.825,-6.1258,59.305
2,16.75,0.4924075,-8.9442,3.1918,12.66,0.8722675,53.0885,97.93675,397.36,1.90965,101.08,96.54225,19.675,51.9135,9.4831,222.735,275.42,0.24952,-0.091204,0.2650475,-0.1182475,0.025,0.3,0.571,1.275,1.7,3.45,4.817,-6.1906,60.627
2,17.25,0.44502,-9.2756,3.0075,-0.5643925,-0.50359,54.58,97.976,397.49,1.954,50.12,48.25325,-6.7692,24.2025,4.8488,219.8025,272.81,0.2052625,0.0357445,0.249835,-0.1266675,0.025,0.3,0.575,1.2667,1.7,3.45,4.817,-6.5199,61.7535
2,17.75,0.37454,-9.5456,2.75005,-11.19775,-0.9559275,56.7245,97.97,397.56,1.93245,12.721,12.454,-48.79425,5.63655,1.5101,215.4525,271.33,0.1673,0.059305,0.31781,-0.1257525,0.025,0.3,0.567,1.2667,1.7,3.45,4.817,-6.554775,64.26575
2,18.25,0.29332,-9.786225,2.6962,-17.7715,-1.1837,58.379,97.99,398.04,1.9024,1.122,1.2153,-74.15725,-0.429855,0.42245,217.9375,270.07,0.12332,0.067142,0.316035,-0.1371675,0.025,0.3,0.575,1.2646,1.7,3.433225,4.817,-6.58215,66.329
2,18.75,0.25308,-10.006925,2.67065,-20.05275,-1.2672,60.662,98,398.095,1.92455,0.078829,0.14892,-78.7615,-2.07405,0.2341275,215.77,269.4925,0.09908075,0.066959,0.26804,-0.141415,0.025,0.292,0.575,1.275,1.7,3.45,4.817,-6.836825,68.1655
2,19.25,0.25645,-10.01675,2.6958,-23.2385,-1.02535,61.3915,98.06,398.195,1.94235,0.006205875,0.150675,-78.31325,-2.21895,0.22612,216.2025,268.77,0.10166,0.028867,0.26574,-0.1384175,0.025,0.3,0.575,1.2667,1.7,3.45,4.817,-7.0365,70.4475
2,19.75,0.236415,-10.1795,2.76575,-20.858,-1.1039,63.222,98.1,398.2,1.981,0.0066248,0.1264,-74.0715,-2.196775,0.2353875,212.93,268.51,0.083186,0.010744,0.221105,-0.142915,0.025,0.3,0.575,1.2667,1.7,3.45,4.825,-7.260725,72.38075
2,20.25,0.2383525,-10.25475,2.720675,-24.292,-0.971015,64.82,98.1,398.07,1.9754,0.0064269,0.09072625,-74.55775,-2.10505,0.2024,211.91,267.72,0.09259475,-0.019582,0.2064275,-0.148665,0.025,0.3,0.575,1.2667,1.7,3.437475,4.817,-7.429075,71.55725
2,20.75,0.21399,-10.42525,2.6405,-25.9285,-0.90187,65.19925,98.1,398.07,1.9478,0.006368225,0.155705,-72.52425,-2.101075,0.2050925,210.9125,266.675,0.08692175,-0.065112,0.217665,-0.1424175,0.025,0.292,0.575,1.2667,1.7,3.45,4.817,-7.55495,72.41175
2,21.25,0.2041025,-10.50925,2.675325,-25.5,-1.0716,65.67925,98.1,398.07,1.9336,0.00585095,0.10253,-73.43975,-2.08925,0.21275,211.835,265.755,0.0788835,-0.069299,0.1525325,-0.142585,0.027,0.292,0.575,1.268775,1.7,3.4333,4.821,-7.779025,74.903
2,21.75,0.1947875,-10.6685,2.683475,-25.1805,-0.893065,66.696,98.1,398.25,1.91835,0.0059673,0.120705,-73.744,-2.05955,0.21704,210.8875,265.0625,0.0787595,-0.059797,0.17502,-0.13908,0.027,0.294,0.575,1.266775,1.7,3.4333,4.816775,-8.05765,76.89475
