DOY2,HR2,CO2,H2O,FC,G,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
1,13.75,297.2305,0.1819,-7.3936,-10.971275,-30.9458,-6.001125,0.9903,0.09885,0.425,0.5585,0.2185,98.29505,20.305125,-3.1321,0,-2.18525,0.102,92.64975,46.027375,8.0946,191.5,312.342
1,14.25,308.11,0.15985,-6.99535,-7.918625,-48.957,-9.452875,0.83755,0.1026,0.465025,0.5714,0.20675,98.28,19.799825,-3.204,0,-2.463925,0.1009,75.14865,36.453575,6.8453,191.541,312.465
1,14.75,308.66,0.165225,-7.1431,-7.297975,-30.919,-11.4101,0.794875,0.10775,0.4277,0.5351,0.204,98.278,19.211475,-3.22385,0,-2.8931,0.076,69.1477,38.153975,7.3941,191.378,312.3
1,15.25,308.0175,0.143625,-6.359,-7.8274,-33.52965,-6.2161,0.92385,0.10005,0.4263,0.6469,0.2059,98.2811,19.51745,-3.0825,0,-2.783,0.0739,61.1495,31.8816,5.693375,190.343,310.667
1,15.75,315.976,0.114,-6.947675,-8.0402,-53.4529,-3.7315,0.799,0.0796,0.328,0.475,0.155,98.26425,19.533775,-3.012,0,-2.4672,0.061,37.9545,20.7753,3.88775,189.647,306.757
1,16.25,320.906,0.094825,-6.254925,-9.19835,-77.3282,-10.43845,0.802875,0.063,0.28775,0.33145,0.121225,98.251375,20.12175,-2.972775,0,-2.398975,0.052125,19.057,10.010125,2.4115,189.0485,301.0535
1,16.75,328.005,0.1314,-5.30425,-13.06725,-73.84675,-2.57375,0.624125,0.04545,0.221675,0.24955,0.062675,98.285875,21.24095,-2.93335,0,-2.3924,0.06,9.87745,6.6874,0.9265,195.841,299.729
1,17.25,332.90725,0.172675,-5.46575,-14.710425,-98.21155,-10.35,0.3021,0.031,0.15245,0.2015,0.0509,98.3255,24.13255,-3.028725,0,-2.4508,0.055,0,-0.8025,0.0511000000000004,196.927,291.243
1,17.75,327.684,0.2401,-5.84335,-18.58825,-91.966,-4.7835,0.321975,0.028775,0.1214,0.1624,0.0244,98.3788,25.822825,-3.3775,0,-2.860575,0.0568,-5.13925,-3.924,-0.0355,196.77875,287.86
1,18.25,324.12525,0.31195,-5.834,-22.454125,-101.92225,-11.060625,0.3106,0.027,0.129375,0.162875,0.023375,98.4637,26.90745,-4.4006,0,-3.1488,0.07025,-5.7314,-4.091,0.0187,195.92625,283.77
1,18.75,331.406,0.4348,-7.3234,-25.785125,-87.1364,-29.477,0.299,0.0284,0.1064,0.12805,0.01635,98.5123,27.9201,-5.0906,0,-3.93025,0.062,-5.5832,-3.4268,0.1524,194.49625,281.23375
1,19.25,330.35475,0.405775,-4.1377,-27.893625,-109.05075,-10.734525,0.345925,0.029,0.0969,0.168,0.019,98.568975,30.10195,-5.3925,0,-4.4363,0.0669,-5.5808,-3.167,0.046,192.49375,281.1775
1,19.75,330.5075,0.45515,-5.5934,-29.182125,-105.623,-7.557125,0.3071,0.02665,0.103275,0.163025,0.02355,98.6241,30.41915,-5.87005,0,-5.0208,0.086575,-5.46825,-2.791675,0.153825,191.558,279.358
1,20.25,315.0315,0.56675,-6.8003,-29.956,-114.04325,-10.9443,0.3047,0.027,0.0989,0.195275,0.021275,98.4185,31.1739,-6.346225,0,-5.616625,0.058625,-4.88245,-3.01185,0.104975,190.716,278.823
1,20.75,326.17575,0.59275,-5.3597,-30.304125,-100.02435,-8.951,0.394675,0.025675,0.1086,0.1478,0.0216,98.397875,31.41005,-6.66575,0,-6.10925,0.0495,-5.16905,-2.9174,0.0497000000000001,190.832,277.981
1,21.25,314.9025,0.60025,-6.448375,-30.27325,-105.015,-21.43425,0.2844,0.0231,0.1136,0.1346,0.0233,98.46,32.4577,-7.107875,0,-6.4375,0.0458,-5.3605,-2.88865,0.10935,190.627,277.1
1,21.75,323.43,0.621825,-6.7062,-30.356,-105.2565,-6.0479,0.35625,0.020625,0.12565,0.162575,0.023,98.4585,32.4766,-7.36905,0,-6.69175,0.057,-5.30615,-2.8704,0.102475,190.084,276.504
1,22.25,324.038,0.5706,-5.36925,-31.81875,-112.557,-14.6087,0.3244,0.0262,0.1205,0.162,0.02325,98.47475,32.1206,-7.467325,0,-6.6906,0.072,-5.1487,-2.70405,0.142575,189.897,276.428
1,22.75,313.447,0.61275,-5.9733,-29.69575,-120.5055,-14.67295,0.3221,0.03055,0.13555,0.1612,0.026275,98.45675,32.0047,-7.933425,0,-7.1211,0.059275,-4.54845,-2.797275,0.1538,189.417,275.499
1,23.25,317.411,0.63995,-5.29925,-29.43675,-124.93875,-19.466,0.3975,0.0265,0.1089,0.152325,0.031,98.459875,31.9555,-8.2937,0,-7.4385,0.048875,-4.8856,-2.73225,0.00590000000000002,188.775,275.333
1,23.75,308.305,0.5358,-5.3782,-28.947,-134.255,-12.2496,0.43345,0.02765,0.1379,0.1565,0.0229,98.4751,32.30295,-8.4013,0,-7.3815,0.054,-5.0138,-2.84935,0.041375,187.949,274.448
2,0.25,346.957,1.435125,-5.2062,-32.1595,-66.915875,-13.243225,0.38675,0.027375,0.1302,0.1613,0.02165,98.5387,24.8981,-4.442125,0,-4.2627,0.06885,-4.8108,-3.12715,0.119275,193.95275,280.5145
2,0.75,353.006,1.00625,-5.709275,-31.9135,-56.8942,-13.2885,0.381975,0.031,0.119025,0.169075,0.02435,98.5094,26.4629,-4.620375,0,-4.2909,0.08935,-5.271225,-3.2072,0.111125,192.50125,279.30825
2,1.25,350.885,1.2551,-5.13475,-32.5091,-90.047075,-38.91535,0.3715,0.02825,0.140025,0.1949,0.024,98.469425,26.92595,-4.8215,0,-4.863075,0.089025,-4.764425,-3.039725,-0.17315,192.425,277.45925
2,1.75,352.65525,1.2793,-5.9782,-33.74,-76.9116,-29.8928,0.368,0.0272,0.14345,0.178,0.02565,98.482575,28.63015,-5.012,0,-5.0967,0.06195,-4.461975,-2.784575,0.120325,192.09975,277.58
2,2.25,353.135,1.3278,-2.2843,-31.5605,-81.3962,-19.9841,0.388,0.030125,0.11375,0.1583,0.023725,98.475525,29.803,-5.20375,0,-5.516125,0.0553,-4.261025,-2.848925,0.100625,192,276.45475
2,2.75,352.4295,1.33605,-3.78835,-31.5345,-67.8924,-41.7334,0.386125,0.031,0.136,0.1506,0.0238,98.4666,29.21535,-5.62625,0,-5.87295,0.0628,-4.299175,-2.8644,0.074725,191.475,275.99075
2,3.25,352.164,1.4242,-3.5384,-32.3566,-81.395,-25.98325,0.367175,0.029,0.13665,0.17425,0.02165,98.46135,28.7859,-5.8179,0,-6.24325,0.06665,-4.0279,-2.974,0.0426,191.1915,274.6535
2,3.75,350.956,1.395625,-3.94885,-32.1975,-77.336975,-37.2329,0.4113,0.028,0.129775,0.189625,0.026525,98.469925,30.104925,-5.89125,0,-6.4168,0.07205,-4.38865,-3.0214,0.108375,191.3805,273.69025
2,4.25,343.14325,1.3784,-5.88275,-33.9,-77.5879,-14.338125,0.309625,0.03,0.165,0.1828,0.03,98.4851,31.3034,-6.008,0,-6.719225,0.073,-4.76935,-3.218875,0.0987,191.475,273.2945
2,4.75,344.43225,1.3015,-12.201925,-33.3335,-85.2699,-21.88265,0.326,0.02425,0.1192,0.174525,0.024525,98.518275,32.717325,-5.8495,0,-6.887775,0.060625,-4.69375,-3.02395,0.07095,191.475,274.733
2,5.25,346.708,1.29975,-4.7794,-32.994,-88.94825,-34.791325,0.30635,0.03415,0.1236,0.169,0.0256,98.488725,33.792925,-5.8904,0,-6.6167,0.0642,-4.75775,-2.757775,0.04065,191.9685,274.82175
2,5.75,350.00375,1.452975,-4.9175,-32.9315,-93.2034,-36.5137,0.3885,0.037,0.1338,0.1678,0.0252,98.5075,34.426175,-6.0755,0,-6.779075,0.0822,-4.977875,-2.7218,-0.029775,191.80575,273.3995
2,6.25,349.12625,1.09235,-6.00165,-32.741,-91.2955,-56.67275,0.31335,0.024225,0.1524,0.1654,0.0256,98.479,35.5209,-6.461,0,-7.1212,0.0576,-4.6626,-2.673,-0.0767,190.63,274.5805
2,6.75,351.27575,1.124,-6.039,-32.5255,-99.2886,-14.1732,0.37415,0.037,0.129875,0.1725,0.023625,98.480225,35.3107,-6.822,0,-7.03855,0.059375,-4.039975,-2.48565,0.0303,190.233,275.1395
2,7.25,354.071,0.781275,-5.694775,-31.529,-91.7667,-8.97,0.341,0.026075,0.104,0.166,0.0225,98.49265,34.512,-6.8756,0,-7.13425,0.045,1.2078,0.82595,0.26565,189.513,275.3125
2,7.75,353.5745,0.92735,-5.592375,-28.1475,-91.37905,-31.47845,0.3062,0.037125,0.107875,0.184425,0.030225,98.50735,32.3918,-5.8876,0,-6.20695,0.062475,11,6.1296,1.35845,190.6485,282.0485
2,8.25,354.044,0.9406,-6.864125,-27.073,-61.3913,-8.6547,0.2858,0.045175,0.1425,0.1595,0.0545,98.55155,29.8745,-4.69925,0,-5.43875,0.05385,25.924475,14.57805,2.6999,191.665,290.495
2,8.75,353.3375,0.89075,-9.8474,-25.4895,-58.9528,1.0908,0.4334,0.0506,0.18615,0.203825,0.089925,98.61425,28.6134,-3.7761,0,-4.6514,0.08135,45.95725,22.58465,4.76385,192.857,297.5035
2,9.25,353.1465,0.814825,-14.653875,-21.577,-19.6422,2.4029,0.5071,0.0572,0.28035,0.2691,0.126225,98.63035,25.2196,-3.1755,0,-4.27515,0.087475,57.269575,29.94805,5.57905,195.54,304.515
2,9.75,347.862,0.801,-9.6138,-20.4605,-53.8404,6.2042,0.6694,0.0798,0.335925,0.362625,0.153575,98.62695,22.2657,-2.65605,0,-3.8336,0.0911,76.8775,39.16815,6.6954,200.189,309.2555
2,10.25,344.375,0.9152,-17.070525,-16.7961,-13.238025,-0.366024999999999,0.6779,0.0855,0.398125,0.3857,0.167525,98.5133,19.7951,-2.3265,0,-3.06085,0.111375,81.3875,39.51315,6.7332,203.945,314.9
2,10.75,348.5785,0.9788,-11.825,-10.1286,-18.60485,-21.6585,0.72125,0.08625,0.34715,0.461625,0.189725,98.48765,18.6523,-2.21325,0,-2.3933,0.11735,97.696425,41.63965,6.54655,202.15,317.3665
2,11.25,350.136,0.8372,-9.694825,-5.9057,-1.7,0.664475000000002,0.81275,0.08025,0.403125,0.438875,0.20825,98.5228,17.512425,-1.77065,0,-1.5455,0.1035,115.425,59.12785,11.8254,205.386,319.5935
2,11.75,347.658,0.7625,-10.9436,-0.815699999999999,-1.33535,12.80375,0.82145,0.113675,0.446125,0.446625,0.207125,98.5584,18.533525,-1.8105,0,-1.4188,0.11925,117.29,58.1024,9.90025,207.7695,319.1385
2,12.25,347.3065,0.61265,-10.40515,-0.8467,-6.932,10.3618,0.9802,0.1041,0.4513,0.56725,0.2244,98.59575,17.2925,-1.151875,0,-1.31215,0.1219,132.209,60.0185,10.947325,210.769,319.6055
2,12.75,347.9205,0.80605,-9.33075,-0.2412,-13.44615,10.69095,0.8898,0.0978,0.48985,0.52545,0.22265,98.5966,17.18475,-0.609625,0,-0.60455,0.1307,92.881875,53.4169,8.9832,207.734,319.9355
2,13.25,345.756,0.6023,-7.9174,-0.1667,-0.184374999999998,9.2673,1.110575,0.130125,0.5336,0.6208,0.2224,98.6249,15.98085,-0.4975,0,-0.0679249999999999,0.1376,107.98,56.2594,9.0219,208.691,316.895
2,13.75,344.7545,0.592,-8.49625,0.4411,-11.69245,10.06025,0.999925,0.09925,0.50215,0.5788,0.21365,98.58245,15.596875,-0.5304,0,0.2575,0.10765,113.44125,55.583425,10.480925,208.8075,317.556
2,14.25,344.1725,0.54525,-7.330575,0.542800000000001,0.131,-0.0433999999999982,0.8395,0.0944,0.4699,0.5888,0.1868,98.564025,15.809225,-0.5635,0,0.5464,0.1054,105.7403,63.060675,12.532975,207.475,313.74
2,14.75,346.078,0.6002,-9.76205,-1.9529,-7.0517,7.7889,1.0135,0.09575,0.521175,0.54595,0.201,98.511525,15.56365,-0.551875,0,0.74065,0.135,91.9,59.688775,12.248775,208.242,318.65525
2,15.25,347.6525,0.541925,-7.9804,-1.6836,-9.7242,-0.8362,0.7547,0.0874,0.421375,0.5024,0.168075,98.5159,15.479375,-0.4795,0,0.940575,0.100075,68.87775,36.69,6.76795,207.95525,319.059
2,15.75,347.832,0.558925,-8.43075,-0.886,-20.82825,3.74475,0.82365,0.09615,0.3809,0.492525,0.165525,98.5562,16.46495,-0.2924,0,1.106575,0.08745,61.18175,36.34185,5.277125,207.3805,319.698
2,16.25,346.19825,0.624175,-12.709475,-2.462375,-36.478975,-1.06895,0.6408,0.0916,0.329,0.49125,0.14425,98.5813,15.08195,-0.41295,0,1.000625,0.045,40.701025,25.3403,5.088675,204.7375,319.786
2,16.75,347.8285,0.69315,-6.274375,-4.6514,-50.61525,2.014625,0.6169,0.0674,0.2821,0.3826,0.1206,98.6012,14.82815,-0.4906,0,1.253375,0.0529,26.59475,13.77475,2.80945,203.9,316.531
2,17.25,345.3245,0.7528,-5.001025,-8.486275,-72.19635,-6.8405,0.509,0.057,0.27475,0.2945,0.102,98.613275,15.75185,-0.34625,0,1.1748,0.0605,11.6796,5.899025,1.2985,203.95,309.52225
2,17.75,346.718,0.9038,-6.18045,-19.17025,-77.749375,-24.7719,0.39585,0.03865,0.1885,0.20325,0.041,98.57835,17.86535,-0.64355,0,0.3308,0.07275,0,-0.8155,0.208025,205.114,300.2125
2,18.25,349.56375,0.96575,-11.8292,-22.172375,-79.60825,-12.548125,0.357375,0.03475,0.1215,0.1501,0.0344,98.61235,19.365625,-1.02925,0,-0.4002,0.0679,-5.988325,-4.227225,-0.133925,204.475,293.06175
2,18.75,349.073,1.11415,-5.6665,-26.191375,-81.822425,-27.5262,0.3104,0.03,0.1127,0.137,0.0187,98.600625,20.819,-1.63725,0,-1.01,0.0777,-6.1469,-4.185925,-0.00487500000000001,202.96325,290.0285
2,19.25,348.135,1.07255,-4.0626,-29.209,-98.8268,-9.437,0.2693,0.031325,0.103525,0.1591,0.0211,98.6134,21.5881,-2.3766,0,-1.5521,0.0742,-5.5738,-3.590475,-0.0201,201.951,288.61675
2,19.75,349.11875,1.2275,-9.205125,-30.561,-87.1192,-21.0046,0.353,0.0288,0.09955,0.1451,0.02,98.605575,23.4011,-2.6009,0,-2.21115,0.0804,-5.369075,-3.109775,0.01495,200.9985,286.97375
2,20.25,346.445,1.337,-4.2118,-31.159625,-93.416825,-39.3108,0.312625,0.02475,0.1086,0.1398,0.017,98.6099,23.120925,-2.9461,0,-2.6519,0.074,-5.10715,-3.155475,0.035275,199.52475,284.80575
2,20.75,348.7565,1.355975,-5.019,-30.619375,-81.1003,-29.61255,0.336325,0.02465,0.109525,0.173775,0.02255,98.59235,22.76875,-3.5049,0,-2.90905,0.06965,-5.07475,-2.8436,-0.0787500000000001,200.17825,282.916
2,21.25,348.718,1.3083,-5.04325,-30.78725,-66.3745,-34.70645,0.323625,0.03,0.09575,0.169075,0.023,98.5979,22.657475,-3.900725,0,-3.3676,0.103025,-5.3914,-2.9943,-0.036975,197.30675,284.83125
2,21.75,341.49775,1.20085,-5.425025,-30.602625,-61.565125,-18.4814,0.3425,0.02275,0.10745,0.18445,0.02145,98.60525,23.241525,-3.963025,0,-3.5652,0.088325,-5.0336,-2.914675,0.00685,197.31175,284.00475
2,22.25,349.641,1.421625,-5.26675,-30.569125,-76.80955,-16.28085,0.3779,0.03,0.13855,0.162525,0.0227,98.650525,22.987275,-4.245625,0,-3.7032,0.0888,-4.981275,-2.904175,0.0407,196.97975,282.4855
2,22.75,347.0325,1.1877,-2.3325,-31.195375,-74.2763,-32.229325,0.326175,0.026,0.13565,0.1723,0.02265,98.61995,23.465325,-4.3894,0,-3.7653,0.0839,-5.089675,-3.095725,-0.019775,195.676,281.475
2,23.25,351.362,1.30325,-4.12135,-31.47025,-70.4929,-29.6055,0.383575,0.029,0.1004,0.1622,0.023,98.54035,24.664025,-4.35525,0,-4.1252,0.0869,-5.03655,-3.15295,0.05315,195.411,279.86075
2,23.75,341.55375,1.153,-8.7975,-31.80725,-66.9154,-16.9626,0.347025,0.034275,0.126025,0.15735,0.0227,98.559475,24.9201,-4.9676,0,-4.124925,0.05065,-4.931875,-2.83085,-0.0555,195.02875,280.00775
3,0.25,329.2645,2.8362,-7.5265,-30.83825,-89.935,-15.99135,0.39495,0.02785,0.1494,0.17165,0.03035,98.5458,30.0227,-2.2252,0,-1.28,0.05925,-5.0609,-3.141,0.1472,208.34,294.152
3,0.75,328.81,2.811,-8.009,-30.90725,-93.473,-15.1079,0.319,0.023,0.12195,0.199125,0.025275,98.515375,28.69505,-2.65805,0,-1.7104,0.108275,-4.842,-2.9352,0.1638,207.968,293.356
3,1.25,327.094,2.4701,-9.7768,-30.88925,-99.186,-11.303,0.476875,0.027,0.141875,0.15575,0.022625,98.49725,30.044575,-3.02555,0,-1.945325,0.075,-5.01275,-3.3064,0.1174,207.182,291.192
3,1.75,328.9335,2.636875,-17.078275,-30.750125,-130.129,-40.15215,0.482,0.04185,0.1814,0.19445,0.0257,98.440775,34.171,-3.27495,0,-1.7632,0.1003,-5.406775,-2.928,0.0256,207.3,289.764
3,2.25,326.657,2.8225,-6.15835,-29.552625,-123.83115,-20.087325,0.411375,0.02695,0.1462,0.1866,0.0302,98.48665,35.4091,-3.4128,0,-2.225625,0.0782,-4.981325,-3.2076,0.0046,207.006,288.264
3,2.75,324.45,2.36,-4.85075,-29.07825,-109.090825,-14.9276,0.370275,0.0391,0.1312,0.1848,0.0274,98.462825,36.300625,-3.5163,0,-2.344375,0.099,-5.5034,-3.2092,-0.0308,206.68,287.88
3,3.25,330.13125,2.55865,-3.93,-29.626125,-88.728875,-12.5762,0.3425,0.0284,0.1099,0.16205,0.022,98.480175,37.74635,-3.4427,0,-2.60425,0.0743,-4.547225,-3.1862,0.0112,206.452,286.968
3,3.75,330.9755,2.787075,-6.581,-30.16975,-107.86,-8.5405,0.3904,0.028125,0.133,0.14785,0.02545,98.445025,38.5981,-3.77115,0,-3.12005,0.06885,-4.703975,-2.842,0.0264,205.472,287.084
3,4.25,330.39,2.8673,-8.7461,-30.289875,-114.445,-19.14475,0.380875,0.038,0.10975,0.1699,0.0269,98.405275,39.501825,-3.98835,0,-3.37355,0.05605,-4.61105,-3.0252,0.0788,204.918,287.374
3,4.75,331.23,2.7915,-7.687925,-30.786625,-121.6,-25.5003,0.36915,0.0331,0.1586,0.1895,0.02745,98.4599,40.321425,-4.24,0,-2.9265,0.07215,-4.6048,-2.839,0.0324,204.566,286.71
3,5.25,329.1825,2.39465,-4.765,-30.530125,-114.39,-10.75945,0.312975,0.02895,0.140425,0.161275,0.02,98.496425,42.695375,-4.4659,0,-2.8812,0.07355,-4.857425,-2.8908,0.018,204.272,285.728
3,5.75,328.825,2.62245,-27.83055,-30.11,-118.53,-31.296,0.40125,0.02685,0.1068,0.1722,0.0226,98.515325,41.89675,-4.67035,0,-3.0576,0.0714,-4.4875,-2.6954,0.0232,203.06,282.846
3,6.25,325.8365,2.46455,-10.9865,-29.5825,-108.58675,-52.6587,0.422225,0.029275,0.116,0.171125,0.022375,98.57555,39.530975,-4.736825,0,-3.68175,0.073,-2.3634,-2.2492,0.0674,202.928,283.278
3,6.75,332.90375,2.65615,-11.9987,-28.9875,-105.6395,-13.920775,0.3782,0.031,0.1278,0.1664,0.0278,98.5349,37.830425,-4.6348,0,-3.5659,0.079,1.550925,1.5496,0.3522,201.54,283.876
3,7.25,331.3945,2.82305,-12.91195,-28.6475,-66.9,-28.2815,0.381375,0.031275,0.142875,0.190625,0.055625,98.4269,38.895675,-3.522625,0,-3.59195,0.08825,9.279825,8.0672,1.709,201.584,294.824
3,7.75,328.26,2.7393,-19.08125,-25.2875,-61.9909,-11.0904,0.4146,0.040975,0.1623,0.20845,0.08475,98.416025,37.2973,-1.542975,0,-2.628175,0.08105,25.393625,13.3096,2.2994,204.544,305.386
3,8.25,328.818,2.10235,-20.09915,-20.1775,-38.7469,-45.58845,0.544325,0.055225,0.2787,0.36235,0.13655,98.44115,33.48345,-0.422675,0,-1.16505,0.0962,37.9692,22.6762,3.7404,208.448,316.014
3,8.75,328.793,2.2301,-11.93075,-12.997,-59.151075,-19.6024,0.66425,0.068375,0.3702,0.455,0.189,98.445275,30.346525,0.20945,0,0.4079,0.1264,51.60555,28.604,5.2974,211.344,325.702
3,9.25,328.44525,1.9955,-16.75235,-8.83,-19.0912,-6.2506,0.6432,0.056075,0.405125,0.508,0.199375,98.424825,28.671825,0.62905,0,1.5049,0.11525,90.66,54.5284,8.708,214.324,333.264
3,9.75,326.36,1.94745,-16.2165,-6.1255,-26.7477,-20.8535,0.786,0.0695,0.422775,0.604425,0.216425,98.488575,26.971425,1.1966,0,2.1448,0.131875,90.2375,50.2414,9.2744,218.782,335.736
3,10.25,325.23475,1.6949,-12.505,-5.1,-14.097,-4.48525,0.81095,0.0805,0.49655,0.6335,0.21735,98.51885,24.9172,1.7257,0,2.617375,0.15745,113.26,60.5672,10.5304,221.282,335.6
